Date,GRADE,GPS,VTRS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-05-11,,,2.0100314617156982,1.9907570123672484,2.0637239098548887,2.123611658811569,1.981119728088379,2.1351761591434477,
1984-05-14,,,2.0237979888916016,2.001770758628845,2.0361891388893127,2.1242999851703646,1.9910321974754333,2.132698036432266,
1984-05-15,,,2.051332950592041,2.0182914972305297,2.0182915329933167,2.122923308610916,1.9984665369987489,2.130495263338089,
1984-05-16,,,2.051332950592041,2.0265517950057985,2.014161264896393,2.122234970331192,2.0042488384246826,2.1287055027484896,
1984-05-17,,,2.1752383708953857,2.0623467445373533,2.0279285311698914,2.125676769018173,2.0103064465522764,2.128567830324173,
1984-05-18,,,2.1477038860321045,2.0898812294006346,2.0403191208839417,2.1277418434619904,2.0147119903564454,2.1281548130512236,
1984-05-21,,,2.1752383708953857,2.1201693058013915,2.0609700322151183,2.129806953668594,2.0213202953338625,2.1280171406269073,
1984-05-22,,,2.2165398597717285,2.153210687637329,2.0857510924339295,2.1249883115291595,2.03040673494339,2.1288431775569916,
1984-05-23,,,2.1614718437194824,2.1752384662628175,2.1008951306343078,2.1153511822223665,2.0345369362831116,2.1289808571338655,
1984-05-24,,,2.1752383708953857,2.1752384662628175,2.1187926054000856,2.1098441779613495,2.038391764163971,2.129256201982498,
1984-05-25,,,2.202772617340088,2.186252212524414,2.1380667209625246,2.1008953154087067,2.045550754070282,2.1293938720226286,
1984-05-28,,,2.202772617340088,2.1917590618133547,2.155964183807373,2.096076661348343,2.0505069708824157,2.129531542062759,
1984-05-29,,,2.202772617340088,2.1890056133270264,2.1711081504821776,2.0946998417377474,2.0554631876945497,2.130219906568527,
1984-05-30,,,2.1752383708953857,2.191758918762207,2.1834986925125124,2.0988299787044524,2.062622194290161,2.130632928609848,
1984-05-31,,,2.2165398597717285,2.2000192165374757,2.1876288414001466,2.1077786862850187,2.070056529045105,2.1324226701259614,
1984-06-01,,,2.24407696723938,2.208280086517334,2.197266149520874,2.118792635202408,2.0769402170181275,2.133111056089401,
1984-06-04,,,2.340446949005127,2.2358149528503417,2.213787007331848,2.1373785197734834,2.0857513046264646,2.134625469446182,
1984-06-05,,,2.340446949005127,2.2633498191833494,2.226177716255188,2.1559644043445587,2.0942870378494263,2.1351761543750762,
1984-06-06,,,2.326678991317749,2.2936379432678224,2.2426984310150146,2.1717967808246614,2.10254741191864,2.1353138172626496,
1984-06-07,,,2.2716102600097656,2.3046520233154295,2.252335619926453,2.185564112663269,2.109431083202362,2.1350384628772736,
1984-06-08,,,2.3542144298553467,2.326679515838623,2.2674798011779784,2.2027732610702513,2.117416136264801,2.1357268226146697,
1984-06-11,,,2.423050880432129,2.3432003021240235,2.2895076274871826,2.2227359056472777,2.1262272143363954,2.137103546857834,
1984-06-12,,,2.450585126876831,2.3652279376983643,2.314288878440857,2.2426985144615172,2.136139681339264,2.1388932955265045,
1984-06-13,,,2.464353084564209,2.3927627563476563,2.343200349807739,2.2633495211601256,2.146052157878876,2.1406830418109895,
1984-06-14,,,2.5607240200042725,2.4505855083465575,2.3776187658309937,2.28262380361557,2.158442749977112,2.1432988250255587,
1984-06-15,,,2.643328666687012,2.5084083557128904,2.4175439357757567,2.3074050426483153,2.1722100877761843,2.144124871492386,
1984-06-18,,,2.684631109237671,2.560724401473999,2.4519623517990112,2.3328746795654296,2.1868034744262697,2.146189969778061,
1984-06-19,,,2.670863151550293,2.6047800064086912,2.4850039720535277,2.355590844154358,2.2019475317001342,2.1479797160625456,
1984-06-20,,,2.6983978748321533,2.65158896446228,2.5221758604049684,2.3824371457099915,2.219019026756287,2.1500448095798492,
1984-06-21,,,2.629560708999634,2.6653563022613525,2.557970905303955,2.4051532626152037,2.2344384455680846,2.150733176469803,
1984-06-22,,,2.7672348022460938,2.690137529373169,2.59927294254303,2.433376371860504,2.250408556461334,2.152385264635086,
1984-06-25,,,2.932443141937256,2.739699935913086,2.6502121686935425,2.4698598980903625,2.2688567900657652,2.155964785814285,
1984-06-26,,,2.8636059761047363,2.778248500823975,2.691514253616333,2.502901566028595,2.28455157995224,2.158580585718155,
1984-06-27,,,2.932443141937256,2.825057554244995,2.7383232593536375,2.5407618045806886,2.3018984484672544,2.1617470777034757,
1984-06-28,,,2.9599764347076416,2.8911406993865967,2.778248500823975,2.577933633327484,2.318969929218292,2.166978653669357,
1984-06-29,,,2.9737439155578613,2.9324425220489503,2.8112900257110596,2.614416980743408,2.3363167595863343,2.172347904443741,
1984-07-02,,,2.98751163482666,2.943456220626831,2.8415780782699587,2.646770215034485,2.3533882689476013,2.1786808764934538,
1984-07-03,,,3.001279592514038,2.9709909439086912,2.874619722366333,2.6798118472099306,2.3671556067466737,2.185839887857437,
1984-07-04,,,3.001279592514038,2.984758234024048,2.9049078941345217,2.713541877269745,2.3800969099998475,2.1941003000736234,
1984-07-05,,,3.111417770385742,3.015046501159668,2.9530936002731325,2.7555322527885435,2.3966176962852477,2.2030490791797637,
1984-07-06,,,3.166487216949463,3.0535951614379884,2.9930188417434693,2.7961458921432496,2.4123124432563783,2.2124108612537383,
1984-07-09,,,3.304160118103028,3.116924858093262,3.0301905393600466,2.8402013540267945,2.4324127316474913,2.2231493723392486,
1984-07-10,,,3.331695318222046,3.183008003234863,3.076999473571777,2.884256863594055,2.4544404578208923,2.234163235425949,
1984-07-11,,,3.070117712020874,3.1967756271362306,3.090766930580139,2.9145450949668885,2.4739900994300843,2.2420106279850005,
1984-07-12,,,3.2215569019317627,3.2188034534454344,3.1169249773025514,2.947586739063263,2.4976699233055113,2.2512347400188446,
1984-07-13,,,3.235323429107666,3.232570695877075,3.143082928657532,2.9771864771842957,2.521900432109833,2.26018350481987,
1984-07-16,,,3.152719259262085,3.202282524108887,3.1596036911010743,3.0005908846855163,2.545580232143402,2.2680308806896208,
1984-07-17,,,3.152719259262085,3.1664873123168946,3.174747657775879,3.024683690071106,2.5692600321769716,2.2760159289836883,
1984-07-18,,,3.138951778411865,3.1802541255950927,3.1885148763656614,3.0467113852500916,2.591838438510895,2.28455166220665,
1984-07-19,,,3.125184774398804,3.160979700088501,3.1898915767669678,3.07149258852005,2.6144168615341186,2.2929497253894806,
1984-07-20,,,3.125184774398804,3.1389519691467287,3.185761332511902,3.0893900871276854,2.6367199277877806,2.30891982793808,
1984-07-23,,,3.235323429107666,3.1554728031158445,3.178877663612366,3.1045341014862062,2.660950436592102,2.325991317033768,
1984-07-24,,,3.262858867645264,3.1775007247924805,3.1719940185546873,3.1244967460632322,2.6851809549331667,2.3418237459659577,
1984-07-25,,,3.2215569019317627,3.1940217494964602,3.1871379375457765,3.1389524340629578,2.708585433959961,2.356417136192322,
1984-07-26,,,3.2215569019317627,3.2132961750030518,3.1871379375457765,3.152031457424164,2.7295118045806883,2.3699091255664824,
1984-07-27,,,3.235323429107666,3.235323905944824,3.1871379375457765,3.165110433101654,2.7512641954421997,2.3829880928993226,
1984-07-30,,,3.249091386795044,3.2380774974823,3.1967751502990724,3.178189420700073,2.772741255760193,2.3970307755470275,
1984-07-31,,,3.2766246795654297,3.240830659866333,3.2091656923294067,3.191956675052643,2.793942952156067,2.4121748435497286,
1984-08-01,,,2.3542144298553467,3.06736216545105,3.130691957473755,3.1596034169197083,2.797797803878784,2.416167370080948,
1984-08-02,,,2.3542144298553467,2.893893671035767,3.0535949230194093,3.1217432498931883,2.801377325057983,2.4198845446109774,
1984-08-03,,,2.326678991317749,2.712164783477783,2.973744344711304,3.079752838611603,2.8038554525375368,2.4247031033039095,
1984-08-06,,,2.436818838119507,2.549710273742676,2.8938938856124876,3.0363857746124268,2.808536376953125,2.4295216739177703,
1984-08-07,,,2.7672348022460938,2.4478322982788088,2.844331479072571,3.0081627488136293,2.8198256206512453,2.4376444041728975,
1984-08-08,,,2.725933313369751,2.5221760749816893,2.79476912021637,2.990953528881073,2.8308395195007323,2.4467308568954467,
1984-08-09,,,3.042581558227539,2.659849500656128,2.776871585845947,2.982004761695862,2.8473603534698486,2.458708441257477,
1984-08-10,,,3.111417770385742,2.8167972564697266,2.764481019973755,2.9758094787597655,2.864707169532776,2.4708236932754515,
1984-08-13,,,3.138951778411865,2.9572238445281984,2.753467059135437,2.9751211047172545,2.8806772661209106,2.4832142853736876,
1984-08-14,,,3.194021463394165,3.0425811767578126,2.7452067375183105,2.977186214923859,2.8977487564086912,2.4960178971290587,
1984-08-15,,,3.235323429107666,3.1444591999053957,2.8333176374435425,2.9820047974586488,2.91592164516449,2.509234528541565,
1984-08-16,,,3.3592324256896973,3.2077893733978273,2.9338194370269775,2.9937071800231934,2.9376740884780883,2.5235525858402252,
1984-08-17,,,3.469370126724243,3.2793798446655273,3.048088550567627,3.0109164476394654,2.9599772024154665,2.538696669340134,
1984-08-20,,,3.524436712265014,3.356476831436157,3.1568503379821777,3.0253721117973327,2.982004919052124,2.5541160666942595,
1984-08-21,,,3.703413486480713,3.4583552360534666,3.25046820640564,3.047399842739105,3.0070614862442016,2.571600583791733,
1984-08-22,,,3.868622541427612,3.585015058517456,3.364737129211426,3.0797531247138976,3.0351468753814697,2.5905995166301725,
1984-08-23,,,3.4418342113494877,3.601535415649414,3.4046623945236205,3.090766990184784,3.052769079208374,2.605605914592743,
1984-08-24,,,2.8360705375671387,3.474875497817993,3.37712767124176,3.0708043456077574,3.0566239166259765,2.61441700220108,2.406254914402962
1984-08-27,,,3.194021463394165,3.4087924480438234,3.3826346397399902,3.0680508494377134,3.0668117237091064,2.626807599067688,2.4087330323457716
1984-08-28,,,3.2766246795654297,3.3234346866607667,3.390894961357117,3.0680508494377134,3.0789269542694093,2.640437242984772,2.4116930001974106
1984-08-29,,,3.249091386795044,3.199528455734253,3.3922717571258545,3.1127946972846985,3.089940824508667,2.6544799256324767,2.41541018307209
1984-08-30,,,2.9737439155578613,3.105910396575928,3.353722906112671,3.143771171569824,3.0968244886398315,2.665631467103958,2.417750628590584
1984-08-31,55.54780241306589,P,3.042581558227539,3.147212600708008,3.3110440492630007,3.179566299915314,3.1023314237594604,2.6763699901103974,2.4201599162817002
1984-09-03,55.533076886128775,P,3.042581558227539,3.1169246196746827,3.262858533859253,3.2098544359207155,3.104534192085266,2.6866954910755156,2.4229133814573287
1984-09-04,55.44314218851562,P,3.083883047103882,3.078376293182373,3.2009054899215696,3.2256868481636047,3.108939733505249,2.6967456567287447,2.4258045226335527
1984-09-05,55.33315140792728,P,3.194021463394165,3.0673623085021973,3.133445382118225,3.2490912556648253,3.1141712999343873,2.708034874200821,2.4293151873350145
1984-09-06,55.388857994065184,P,3.138951778411865,3.100403881072998,3.103157138824463,3.2539097666740417,3.1177508068084716,2.718360368013382,2.4326881808042526
1984-09-07,55.28054027992323,P,2.932443141937256,3.0783761978149413,3.1127943992614746,3.2449610352516176,3.1169247913360594,2.726620775461197,2.4368872183561323
1984-09-10,55.124627079180755,P,2.8360705375671387,3.0370739936828612,3.076999306678772,3.229816973209381,3.113895969390869,2.733642119169235,2.4394341760873797
1984-09-11,54.877661615996345,P,2.670863151550293,2.9544700145721436,3.016423153877258,3.2036590576171875,3.1072876405715943,2.737221623659134,2.4418434637784956
1984-09-12,54.507382352460205,P,2.615793943405152,2.838824510574341,2.953093409538269,3.1726825833320618,3.0995779275894164,2.739837418794632,2.4437020486593246
1984-09-13,54.11504821153542,P,2.5882582664489746,2.728685808181763,2.9145448446273803,3.1341338753700256,3.0891147375106813,2.7428662168979643,2.445354124903679
1984-09-14,53.78257373856917,P,2.615793943405152,2.665355968475342,2.8718660831451417,3.091455066204071,3.078100872039795,2.7452066576480867,2.4468685311079024
1984-09-17,53.54690178904075,P,2.5331897735595703,2.6047798156738287,2.8209269046783447,3.041892719268799,3.0626814651489256,2.7475470983982087,2.4481075876951217
1984-09-18,53.48773562678709,P,2.5607240200042725,2.5827519893646245,2.7686110019683836,2.9847582459449766,3.04726203918457,2.750851248502731,2.4498973447084427
1984-09-19,53.53746542766138,P,2.602025985717773,2.5799983978271483,2.709411454200745,2.921428418159485,3.0379002046585084,2.7559451520442964,2.452581976056099
1984-09-20,53.65977098257363,P,2.643328666687012,2.591012477874756,2.6598491430282594,2.881503140926361,3.026335639953613,2.7620027816295623,2.4553354412317274
1984-09-21,53.9220755167017,P,2.725933313369751,2.6130403518676757,2.639198160171509,2.8759962797164915,3.016147837638855,2.769024134874344,2.4580200797319414
1984-09-24,54.279355461777634,P,2.794769048690796,2.6653562068939207,2.6350680112838747,2.8560336589813233,3.0089888334274293,2.7772845327854156,2.46104889690876
1984-09-25,54.619026411084725,P,2.794769048690796,2.7121652126312257,2.6474586009979246,2.8319408774375914,3.0018298292160033,2.7855449306964872,2.4640777140855787
1984-09-26,54.868941561654935,P,2.725933313369751,2.736946678161621,2.6584725379943848,2.805782973766327,2.993569459915161,2.792703949213028,2.466624681353569
1984-09-27,54.99552889515329,A,2.629560708999634,2.7341930866241455,2.6626027822494507,2.7885738134384157,2.983656978607178,2.799036920070648,2.4684144335985185
1984-09-28,54.946653471359525,A,2.643328666687012,2.7176721572875975,2.665356254577637,2.7686111688613892,2.974019856452942,2.8053698921203614,2.4702730256319048
1984-10-01,54.84396074264305,A,2.643328666687012,2.687384080886841,2.676370143890381,2.7486485242843632,2.9621799612045288,2.8115651988983155,2.472131617665291
1984-10-02,54.774096146604926,P,2.725933313369751,2.6736169338226317,2.692891073226929,2.7307510375976567,2.9514414501190185,2.8183112025260924,2.4744032329320906
1984-10-03,54.7497104130519,P,2.725933313369751,2.6736169338226317,2.7052818059921266,2.7073466300964357,2.9415289783477783,2.8250572061538697,2.4768813544511796
1984-10-04,54.77393484083435,P,2.725933313369751,2.6928914546966554,2.7135422706604,2.68669570684433,2.931616506576538,2.8305641555786134,2.479565992951393
1984-10-05,54.80997056502315,P,2.6983978748321533,2.7039052963256838,2.7107887268066406,2.674993443489075,2.920877995491028,2.8360710954666137,2.482112954258919
1984-10-08,54.85380107501265,A,2.6983978748321533,2.7149191379547117,2.7011516094207764,2.668109810352326,2.90986412525177,2.8413026905059815,2.4846599155664446
1984-10-09,54.85844194929493,P,2.6983978748321533,2.7094120502471926,2.691514492034912,2.669486546516419,2.8982995891571046,2.8461212706565857,2.4874822241067887
1984-10-10,54.964689508910915,P,2.6983978748321533,2.703904962539673,2.6887609481811525,2.673616743087769,2.9051832580566406,2.8514905309677125,2.490235694050789
1984-10-11,55.17348598173957,P,2.8360705375671387,2.72593240737915,2.709411931037903,2.6860073566436773,2.9148203802108763,2.8580988526344298,2.493677527308464
1984-10-12,55.44444005542477,A,2.918674945831299,2.7699878215789795,2.7369465589523316,2.7011514067649847,2.9266602993011475,2.865257875919342,2.4973258739709854
1984-10-15,55.708833509327,A,2.904907464981079,2.811289739608765,2.7631044387817383,2.71973729133606,2.9360220718383787,2.872279224395752,2.500905383229256
1984-10-16,55.946964816779285,A,2.932443141937256,2.858098793029785,2.7837554216384888,2.7383232474327093,2.9393262386322023,2.8795759296417236,2.5048979181051254
1984-10-17,55.97002913006714,A,2.7672348022460938,2.8718661785125734,2.787885570526123,2.746583688259125,2.940152268409729,2.885495893955231,2.508064411282539
1984-10-18,55.91203390921492,A,2.891141176223755,2.8828803062438966,2.8044063568115236,2.7589743137359624,2.9371234607696532,2.892241907119751,2.512332288622856
