Date,GRADE,GPS,AOS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-18,,,0.403850644826889,0.3881453216075897,0.3825362771749496,0.38421902656555174,,,
1984-01-19,,,0.4066550731658935,0.3920716702938079,0.3850603491067886,0.3857614949345588,,,
1984-01-20,,,0.4010465443134308,0.39599810838699334,0.3875844329595565,0.38660286515951153,,,
1984-01-23,,,0.403850644826889,0.3999244093894958,0.391791221499443,0.3875844404101371,,,
1984-01-24,,,0.4010465443134308,0.4032898902893066,0.39403487443923946,0.38828560113906857,,,
1984-01-25,,,0.3982416689395904,0.4021680951118469,0.39515670835971833,0.388846518099308,,,
1984-01-26,,,0.4010465443134308,0.4010463893413544,0.3965590298175812,0.3898281276226043,,,
1984-01-27,,,0.3926326334476471,0.3993636071681976,0.39768085777759554,0.3898281276226043,0.3876406127214432,,
1984-01-30,,,0.3898283541202545,0.3965591490268707,0.39824177920818327,0.3896879136562347,0.38696753442287446,,
1984-01-31,,,0.3786100149154663,0.39207184314727783,0.3976808667182922,0.38912699669599526,0.3861261743307114,,
1984-02-01,,,0.3758057057857513,0.38758465051651003,0.3948763728141784,0.38870632499456403,0.3853970092535019,,
1984-02-02,,,0.3786100149154663,0.38309734463691714,0.3920718669891357,0.38856610804796216,0.38472393035888675,,
1984-02-03,,,0.3842191398143768,0.3814146459102631,0.3903891265392303,0.38898677974939344,0.38444347977638244,,
1984-02-06,,,0.3758057057857513,0.3786101162433624,0.38758463263511655,0.3896879270672798,0.3841630268096924,,
1984-02-07,,,0.3589785993099212,0.3746838331222534,0.38337783813476556,0.3887063562870025,0.38365821599960326,,
1984-02-08,,,0.3589785993099212,0.37131841182708736,0.3794515311717987,0.38730411976575846,0.38320950090885153,,
1984-02-09,,,0.3533694446086883,0.3662702977657317,0.3746838212013245,0.3856214255094528,0.3827607756853103,,
1984-02-10,,,0.3561737835407257,0.3606612265110015,0.3710379362106323,0.38435939699411387,0.38270467936992636,,
1984-02-13,,,0.3533694446086883,0.35617397427558894,0.3673920452594757,0.38281691223382946,0.3823681366443633,,
1984-02-14,,,0.3533694446086883,0.35505214333534235,0.3648679882287979,0.38127442747354506,0.38203159391880026,,
1984-02-15,,,0.3533694446086883,0.35393031239509576,0.36262436211109156,0.378750367462635,0.3816950511932372,,
1984-02-16,,,0.3505653142929077,0.3533694863319397,0.3598198920488357,0.3759458795189857,0.3813024258613586,,
1984-02-17,,,0.3477602303028106,0.3516867756843567,0.3561740010976791,0.37328156381845473,0.38085369884967796,,
1984-02-20,,,0.3477602303028106,0.35056493282318113,0.35336945354938504,0.3704770430922508,0.37990015625953666,,
1984-02-21,,,0.34495609998703,0.34888226389884947,0.3519672036170959,0.3676725208759308,0.37877834737300864,,
1984-02-22,,,0.3421513438224792,0.34663864374160763,0.3502844780683517,0.3648680046200752,0.3779930871725082,,
1984-02-23,,,0.3309328556060791,0.3427121520042419,0.34804081916809076,0.3613623201847076,0.3769273614883422,,
1984-02-24,,,0.3365420997142792,0.34046852588653564,0.3460776507854461,0.3585577934980392,0.3761420893669128,,
1984-02-27,,,0.3309328556060791,0.33710305094718934,0.3438339918851852,0.3556130185723304,0.37524463236331934,,
1984-02-28,,,0.3253243267536163,0.3331766963005066,0.34102948009967804,0.35294873416423794,0.3739545518159866,,
1984-02-29,,,0.3113014101982116,0.32700670957565303,0.33682267665863036,0.34972351938486096,0.37255229294300074,,
1984-03-01,,,0.3000837862491607,0.3208368957042694,0.33177452385425565,0.34579720795154567,0.3710378545522689,,
1984-03-02,,,0.3084971904754638,0.3152279138565063,0.32784821987152096,0.34201111048460003,0.3695234155654907,,
1984-03-05,,,0.3197153508663177,0.312984412908554,0.32504373192787167,0.33920659273862835,0.36823333978652945,,
1984-03-06,,,0.3197153508663177,0.31186261773109425,0.32251965701580043,0.33724343031644816,0.3668871802091598,,
1984-03-07,,,0.3169106245040893,0.31298446059226986,0.3199955850839614,0.33514003157615657,0.3654849261045455,,
1984-03-08,,,0.3225196301937103,0.3174716293811798,0.31915426254272455,0.33359754085540766,0.36430703163146966,,
1984-03-09,,,0.3197153508663177,0.31971526145935053,0.31747158765792843,0.3317746192216873,0.36284868597984304,,
1984-03-12,,,0.3141063749790191,0.3185934662818909,0.3157889395952224,0.3298114657402038,0.3612781608104705,,
1984-03-13,,,0.3197153508663177,0.31859346628189084,0.31522804200649257,0.3281287610530853,0.3598759007453918,,
1984-03-14,,,0.3169106245040893,0.31859346628189084,0.3157889634370803,0.32630582004785535,0.358529730439186,,
1984-03-15,,,0.3169106245040893,0.31747166514396663,0.31747164726257315,0.3246230855584144,0.35723965585231776,,
1984-03-16,,,0.3225196301937103,0.3180325210094451,0.31887389123439785,0.3233610555529594,0.3561739343404769,,
1984-03-19,,,0.3197153508663177,0.31915431618690493,0.31887389123439785,0.32195881158113476,0.3553325861692428,,
1984-03-20,,,0.3141063749790191,0.3180325210094451,0.318312993645668,0.3204163253307343,0.35404251337051384,,
1984-03-21,,,0.3197153508663177,0.31859346628189084,0.31859346628189084,0.31929452568292616,0.3526963537931442,,
1984-03-22,,,0.3197153508663177,0.3191544115543365,0.3183130383491516,0.31873365044593804,0.35135019421577446,,
1984-03-23,,,0.3197153508663177,0.31859355568885794,0.3183130383491516,0.31789231300354,0.35011621415615074,,
1984-03-26,,,0.3673920333385467,0.32812889218330377,0.32364160418510435,0.31971527189016336,0.3497796720266341,,
1984-03-27,,,0.364587664604187,0.33822515010833737,0.3281288355588913,0.3216784387826919,0.34938704252243036,,
1984-03-28,,,0.3589785993099212,0.34607779979705805,0.3323356330394745,0.32406229823827737,0.34848960161209097,,
1984-03-29,,,0.3617827594280243,0.35449128150939935,0.336822846531868,0.3271472468972206,0.3475921553373336,,
1984-03-30,,,0.3561737835407257,0.361782968044281,0.34018826186656953,0.32953107655048364,0.34669470012187953,,
1984-04-02,,,0.3561737835407257,0.3595393180847168,0.3438341051340103,0.3313539981842041,0.34574116289615625,,
1984-04-03,,,0.3505653142929077,0.3567348480224609,0.34747999906539917,0.33289649635553353,0.34473153829574577,,
1984-04-04,,,0.3421513438224792,0.35336939692497255,0.3497235983610153,0.33415853232145304,0.34360973179340354,,
1984-04-05,,,0.3309328556060791,0.3471994161605835,0.3508453488349914,0.3345791935920715,0.3422074580192565,,
1984-04-06,,,0.3141063749790191,0.3387859344482422,0.35028445124626156,0.33429874479770655,0.34063693284988394,0.3641387727856636,
1984-04-09,,,0.3225196301937103,0.3320551037788391,0.3457972109317779,0.3347194075584411,0.3392907583713531,0.3631291463971138,
1984-04-10,,,0.3253243267536163,0.3270069062709808,0.3418708771467208,0.33499985635280605,0.3382250446081161,0.36217560946941374,
1984-04-11,,,0.3225196301937103,0.323080563545227,0.3382249802350998,0.3352803066372871,0.3371593230962753,0.3612781661748886,
1984-04-12,,,0.3309328556060791,0.323080563545227,0.3351399898529053,0.3359814181923866,0.3362057799100875,0.36046485513448717,
1984-04-13,,,0.339346706867218,0.32812862992286684,0.3334572821855545,0.336822772026062,0.33530833125114434,0.3598759055137634,
1984-04-16,,,0.34495609998703,0.3326159238815308,0.33233551383018495,0.33808480948209757,0.3346913391351699,0.3594271829724312,
1984-04-17,,,0.3533694446086883,0.33822494745254517,0.332615926861763,0.34004796296358103,0.3345791560411453,0.3591186860203742,
1984-04-18,,,0.3589785993099212,0.34551674127578735,0.3342986524105072,0.3420111253857613,0.3345791560411453,0.3588943284749984,
1984-04-19,,,0.3673920333385467,0.35280857682228084,0.33794457018375396,0.3443949595093727,0.3348596078157425,0.35881019175052636,
1984-04-20,,,0.3673920333385467,0.3584176421165466,0.3432731360197067,0.34677879363298414,0.33508397281169894,0.3588943260908126,
1984-04-23,,,0.3561737835407257,0.3606611788272857,0.34663855135440824,0.3462178811430931,0.33514005959033966,0.3587540981173515,
1984-04-24,,,0.3477602303028106,0.3595393359661102,0.34888214170932763,0.3453765094280243,0.3350278753042221,0.35852973461151116,
1984-04-25,,,0.34495609998703,0.356734836101532,0.3511257886886596,0.34467538446187973,0.33485960841178897,0.35827732980251303,
1984-04-26,,,0.34495609998703,0.3522476494312286,0.3525281131267547,0.34383405148983004,0.3347474241256714,0.35802492499351496,
1984-04-27,,,0.3589785993099212,0.3505649626255035,0.35449130237102505,0.3439742922782898,0.3349717915058136,0.35791274517774574,
1984-04-30,,,0.3589785993099212,0.3511259257793426,0.35589355230331415,0.34411453306674955,0.33519615888595583,0.3575481575727462,
1984-05-01,,,0.3673920333385467,0.3550522863864898,0.3572958111763,0.34495586901903147,0.33564487755298617,0.3572116124629974,
1984-05-02,,,0.3673920333385467,0.3595394730567931,0.35813715457916256,0.34621790349483483,0.3361496913433075,0.3570713892579078,
1984-05-03,,,0.3701965808868408,0.36458756923675534,0.35841760933399197,0.34818108975887296,0.33693496584892274,0.3569311636686324,
1984-05-04,,,0.3730009794235229,0.36739204525947566,0.35897850394248965,0.35112581998109815,0.3376641434431076,0.35690311640501016,
1984-05-07,,,0.3758057057857513,0.3707574665546417,0.3609416961669921,0.3537901237607002,0.338561600446701,0.35690311640501016,
1984-05-08,,,0.3730009794235229,0.37187925577163694,0.36346577107906336,0.3561739563941955,0.3395151335000992,0.35673484265804284,
1984-05-09,,,0.3701965808868408,0.37244016528129575,0.36598981916904444,0.35855780392885206,0.34069303691387176,0.3566226649284362,
1984-05-10,,,0.3701965808868408,0.37244016528129575,0.3685138672590255,0.36052099019289013,0.3420952928066254,0.3565665736794471,
1984-05-11,,,0.3533694446086883,0.36851385831832884,0.36795295178890225,0.36122212707996365,0.34299273788928986,0.35625807672739024,
1984-05-14,,,0.3505653142929077,0.3634657800197601,0.36711162328720087,0.3615025877952575,0.34360973715782167,0.3559215384721755,
1984-05-15,,,0.3421513438224792,0.3572958528995514,0.36458755433559414,0.36094168275594707,0.3440584570169449,0.3554728186130523,
1984-05-16,,,0.339346706867218,0.35112587809562684,0.36178302168846127,0.3599600881338119,0.34450717866420744,0.3549960523843765,
1984-05-17,,,0.3337378799915313,0.3438341379165649,0.35813715159893034,0.3582773804664611,0.3447315436601639,0.35451928764581675,
1984-05-18,,,0.3281287252902984,0.33878599405288695,0.3536499261856079,0.3563142150640487,0.3448998111486435,0.35387424856424327,
1984-05-21,,,0.3141063749790191,0.3314942061901092,0.3474799931049347,0.3542108446359634,0.3448998111486435,0.35308898597955696,
1984-05-22,,,0.3113014101982116,0.3253242194652557,0.3413100361824036,0.35238790363073347,0.34473153233528137,0.35230371654033654,
1984-05-23,,,0.3113014101982116,0.3197151601314544,0.3354205191135406,0.3507051691412925,0.34461934804916383,0.35157453924417487,
1984-05-24,,,0.3169106245040893,0.316349709033966,0.33009192347526545,0.3493028953671455,0.34461934804916383,0.35092950195074074,
1984-05-25,,,0.3141063749790191,0.3135452389717101,0.32616561651229853,0.34705928415060044,0.34445108294487,0.35031250864267344,
1984-05-28,,,0.3141063749790191,0.31354523897171016,0.32251972258090966,0.34481567293405535,0.34433890342712403,0.34983574479818336,
1984-05-29,,,0.29727903008461,0.31074076294898983,0.31803249120712274,0.34131002277135847,0.34400235652923583,0.3490224349498748,
1984-05-30,,,0.3028881847858429,0.30905811786651605,0.3143866389989852,0.3380848303437233,0.34366581320762635,0.34818108350038524,
1984-05-31,,,0.3028881847858429,0.3062536299228668,0.3113016694784164,0.3347194105386734,0.34332926988601686,0.34733973205089563,
1984-06-01,,,0.3113014101982116,0.30569263696670534,0.3096189379692077,0.3316344320774078,0.34316099107265474,0.3466386026144027,
1984-06-04,,,0.3169106245040893,0.3062534868717194,0.3098993629217147,0.3286896780133247,0.3421513628959656,0.34596551746129983,
1984-06-05,,,0.3169106245040893,0.3101798057556152,0.31046028435230255,0.32588516026735304,0.3411978220939636,0.34529243230819695,
1984-06-06,,,0.3169106245040893,0.3129842936992645,0.31102120578289033,0.32322086244821546,0.34035646259784696,0.34442303210496894,
1984-06-07,,,0.3169106245040893,0.3157887816429138,0.3110212057828903,0.3205565646290779,0.3394590198993683,0.3435255876183509,
1984-06-08,,,0.3225196301937103,0.3180324256420135,0.31186253130435937,0.319014073908329,0.33878593683242797,0.3427403184771537,
1984-06-11,,,0.3225196301937103,0.31915422677993777,0.3127038568258285,0.3176117897033691,0.33811285376548766,0.3419270083308219,
1984-06-12,,,0.3197153508663177,0.3197151720523834,0.31494748890399926,0.316489990055561,0.33749585449695585,0.3411136963963508,
1984-06-13,,,0.3197153508663177,0.3202761173248291,0.3166302055120468,0.315508422255516,0.33704713463783265,0.34032843321561806,
1984-06-14,,,0.3197153508663177,0.32083706259727474,0.31831292212009427,0.3148072957992553,0.33682278454303743,0.3395151212811469,
1984-06-15,,,0.3253243267536163,0.32139800190925594,0.3197152137756347,0.3146670758724212,0.3370471435785293,0.3388420382142066,
1984-06-18,,,0.3197153508663177,0.3208371460437774,0.31999568641185755,0.31494752466678616,0.3369910579919814,0.33814090818166725,
1984-06-19,,,0.3197153508663177,0.3208371460437774,0.3202761590480804,0.31536822170019146,0.3368788784742355,0.3375519615411758,
1984-06-20,,,0.3084971904754638,0.31859351396560665,0.3194348156452179,0.31522801071405404,0.3365984296798705,0.3368788763880729,
1984-06-21,,,0.3028881847858429,0.3152280807495117,0.31803257167339327,0.3145268887281417,0.33603753626346583,0.3361216580867767,
1984-06-22,,,0.3056923747062683,0.31130169034004207,0.31634984612464906,0.3141061887145042,0.3353644496202468,0.3353363904356956,
1984-06-25,,,0.3028881847858429,0.3079362571239471,0.3143867015838623,0.31354527920484543,0.3345230913162231,0.3346072152256965,
1984-06-26,,,0.2776474356651306,0.2995226740837097,0.31017991006374357,0.31256369948387147,0.3330086511373519,0.3337939035892486,
1984-06-27,,,0.2496023327112198,0.2877437025308609,0.3031686082482338,0.3098994068801403,0.33082112580537787,0.33270014092326156,
1984-06-28,,,0.2467976510524749,0.27652559578418734,0.29587683826684946,0.3070948801934719,0.32840923815965645,0.33163442298769946,
1984-06-29,,,0.2439933568239212,0.2641857922077179,0.28774374127387997,0.3037294775247574,0.32594126462936396,0.3305126187205314,
1984-07-02,,,0.2580158114433288,0.2552113175392151,0.28157378733158106,0.30078473687171936,0.323978105187416,0.3295590823888778,
1984-07-03,,,0.2636248767375946,0.2524068057537079,0.27596473991870873,0.2981204494833946,0.3222953981161117,0.32866163671016685,
1984-07-04,,,0.2636248767375946,0.2552113145589828,0.27147750854492186,0.29545616209506986,0.32066877365112295,0.32776419103145593,
1984-07-05,,,0.2636248767375946,0.2585767596960068,0.26755117774009707,0.29279187470674517,0.3190421491861343,0.32689478665590277,
1984-07-06,,,0.2552111446857452,0.2608203172683715,0.26250305473804475,0.2894264504313469,0.3169668000936508,0.32596929579973216,
1984-07-09,,,0.2524068057537079,0.25969851613044737,0.25745491683483124,0.28592080920934676,0.3148353642225265,0.3250157615542411,
1984-07-10,,,0.2552111446857452,0.2580157697200775,0.2552112877368927,0.28269559890031815,0.31259174644947046,0.32411831200122826,
1984-07-11,,,0.2496023327112198,0.25521126091480256,0.2552112877368927,0.27918994799256325,0.3102359524369239,0.32319282189011567,
1984-07-12,,,0.2383840233087539,0.25016309022903443,0.2543699249625206,0.275123381614685,0.3075997012853622,0.3222673335671425,
1984-07-13,,,0.2411885112524032,0.24735856354236602,0.2540894404053688,0.2709165908396244,0.3049634519219398,0.3213137976825237,
1984-07-16,,,0.2355794608592987,0.2439930945634842,0.25184580534696577,0.2667097963392734,0.30215892702341074,0.32036026373505594,
1984-07-17,,,0.2383840233087539,0.2406276702880859,0.24932172000408173,0.2626432299613952,0.29946658790111536,0.3194908607006073,
1984-07-18,,,0.2467976510524749,0.24006673395633693,0.24763899743556972,0.25955825299024576,0.29699860930442806,0.3188458231091499,
1984-07-19,,,0.2552111446857452,0.24343215823173514,0.2467976242303848,0.2571744009852409,0.29469890058040615,0.31839709669351574,
1984-07-20,,,0.2496023327112198,0.24511492252349848,0.24623674303293225,0.25436989888548844,0.2926235583424568,0.3178081481158733,
1984-07-23,,,0.2467976510524749,0.24735856056213373,0.24567582756280895,0.2515653721988201,0.2905482050776481,0.31707897111773486,
1984-07-24,,,0.2439933568239212,0.2484804272651672,0.24455404877662654,0.2498826682567596,0.288585045337677,0.31632175117731093,
1984-07-25,,,0.2439933568239212,0.24791956841945645,0.2439931511878967,0.24960221946239466,0.2866779783368111,0.3155925785005092,
1984-07-26,,,0.2439933568239212,0.24567601084709167,0.2445540845394134,0.24946200475096697,0.28488308787345884,0.3148073157668113,
1984-07-27,,,0.2383840233087539,0.24343234896659846,0.24427363574504848,0.24918153807520863,0.28308819383382794,0.3139940024912357,
1984-07-30,,,0.2243616282939911,0.23894514441490172,0.24315185248851773,0.24749882891774172,0.2812932989001274,0.31309655502438544,
1984-07-31,,,0.2243616282939911,0.2350187987089157,0.24174961298704142,0.24553566649556155,0.27955450326204295,0.31214301779866216,
1984-08-01,,,0.2439933568239212,0.2350187987089157,0.2414691835641861,0.2445540904998779,0.27820834219455715,0.3114138451218605,
1984-08-02,,,0.2467976510524749,0.23557965755462645,0.24062783420085906,0.2437127292156219,0.27680608272552487,0.31071271538734435,
1984-08-03,,,0.2748429775238037,0.2428714483976364,0.24315189868211745,0.24469432085752482,0.27602081477642054,0.31023594886064526,
1984-08-06,,,0.2664292454719543,0.251284971833229,0.2451150581240654,0.24539544284343714,0.27506727218627924,0.30970308780670164,
1984-08-07,,,0.2552111446857452,0.25745487511157983,0.2462368369102478,0.2453954428434372,0.27422591447830197,0.30911413550376887,
1984-08-08,,,0.2552111446857452,0.25969843268394466,0.24735861569643017,0.24567588344216346,0.27327237367630003,0.30846909344196316,
1984-08-09,,,0.2580158114433288,0.26194206476211546,0.24876086115837093,0.24665747284889222,0.27237492620944975,0.3078520980477333,
1984-08-10,,,0.2524068057537079,0.2574548304080963,0.25016313940286633,0.24721838757395745,0.2711970341205597,0.3071790125966072,
1984-08-13,,,0.2748429775238037,0.25913757681846616,0.25521127432584756,0.2491815634071827,0.27035568118095393,0.30625352203845974,
1984-08-14,,,0.2804517745971679,0.2641857028007507,0.26082028895616527,0.2512849509716034,0.26962650418281553,0.30541216313838954,
1984-08-15,,,0.2888656854629516,0.27091661095619196,0.26530752182006834,0.25338835269212723,0.26906560540199276,0.30471103399991983,
1984-08-16,,,0.2860608100891113,0.27652561068534853,0.26923383772373194,0.2549308359622955,0.2684486091136932,0.30395381450653075,
1984-08-17,,,0.2888656854629516,0.28381738662719724,0.27063610851764675,0.25689400359988207,0.267775530219078,0.30328073352575297,
1984-08-20,,,0.2888656854629516,0.2866219282150268,0.27287975251674645,0.25899740532040594,0.26710245132446286,0.30260765254497524,
1984-08-21,,,0.2888656854629516,0.28830471038818356,0.27624520659446716,0.2612410217523574,0.26648545801639556,0.3019906562566757,
1984-08-22,,,0.2776474356651306,0.28606106042861934,0.2784888356924057,0.2629237256944179,0.2656440997123718,0.3013456171751022,
1984-08-23,,,0.2720382809638977,0.2832565546035766,0.2798910826444626,0.2643259719014167,0.26469055831432337,0.3007566714286804,
1984-08-24,,,0.2692340016365051,0.2793302178382874,0.2815738022327423,0.2658684708178043,0.26356875181198114,0.30030794769525526,0.33222336024045945
1984-08-27,,,0.283256322145462,0.27820834517478943,0.2824151366949081,0.26881320551037785,0.2628395712375641,0.2999153146147728,0.3315222305059433
1984-08-28,,,0.2692340016365051,0.2742820084095001,0.2812933593988418,0.27105682417750354,0.2618299442529678,0.29935441136360164,0.33076501041650774
1984-08-29,,,0.2664292454719543,0.27203837037086487,0.2790497153997421,0.2721786186099052,0.2609885853528976,0.2987935075163841,0.33003583684563637
1984-08-30,,,0.2692340016365051,0.2714775145053864,0.2773670345544815,0.2733004361391067,0.26031550168991086,0.29817651897668834,0.32932068705558776
1984-08-31,47.93207497755338,B,0.2692340016365051,0.2714775145053864,0.2754038661718368,0.27301998734474175,0.25958633422851557,0.2974753919243812,0.32867564871907234
1984-09-03,47.917952449047185,B,0.2692340016365051,0.26867305040359496,0.27344069778919217,0.27316022515296934,0.25891325056552883,0.296718170940876,0.3280726769566536
1984-09-04,47.92260333109899,B,0.2720382809638977,0.2692339062690735,0.2717579573392868,0.27400158196687696,0.25880106747150416,0.29590485930442806,0.3275117726624012
1984-09-05,47.933500128691975,B,0.2720382809638977,0.27035571336746217,0.2711970418691635,0.2748429387807846,0.2592497864365577,0.2950354561209678,0.32696489229798315
1984-09-06,47.943205909034816,B,0.2748429775238037,0.27147750854492186,0.2714775115251541,0.2756842970848083,0.2598106929659843,0.2941099655628204,0.3264600786566734
1984-09-07,47.956494707391386,C,0.2720382809638977,0.2720383644104004,0.2717579394578934,0.2766658708453178,0.26037159144878386,0.29315642803907394,0.32602537706494333
1984-09-10,47.96739377823476,C,0.2748429775238037,0.2731601595878601,0.27091660499572756,0.2766658708453178,0.26070813477039334,0.29234311997890466,0.3255486090481281
1984-09-11,47.96945691377673,C,0.2720382809638977,0.2731601595878601,0.2711970329284668,0.2762451961636543,0.2608764028549194,0.2915859004855156,0.32505781754851343
1984-09-12,47.96073541667062,C,0.2636248767375946,0.2714774787425995,0.2709165960550308,0.27498315572738646,0.2608764028549194,0.2907725882530212,0.3245249590277672
1984-09-13,47.95138199185828,B,0.2664292454719543,0.26979473233222956,0.27063612043857577,0.27400157749652865,0.2609324902296066,0.28998731970787045,0.32400612235069276
1984-09-14,47.947514318064606,B,0.2748429775238037,0.2703556716442108,0.2711970180273056,0.2733004420995712,0.2613251268863678,0.28914596349000926,0.3235293543338776
1984-09-17,47.94782217548269,B,0.2776474356651306,0.2709165632724762,0.27203836143016813,0.2727395296096802,0.2618299394845962,0.2883326518535614,0.32294040471315383
1984-09-18,47.94591281085161,B,0.2748429775238037,0.2714775025844574,0.27231883108615873,0.2720383942127228,0.2622225761413574,0.28740716129541394,0.3223093868792057
1984-09-19,47.95677302395939,C,0.2776474356651306,0.2742820143699646,0.27287974655628205,0.2720383942127228,0.2627834782004356,0.28650971531867975,0.32179055228829384
1984-09-20,47.968586146702314,C,0.2804517745971679,0.27708652019500735,0.2734406262636185,0.2724590688943863,0.2636248332262039,0.28561226725578304,0.3212717154622078
1984-09-21,47.97170716431366,C,0.2776474356651306,0.2776474118232727,0.27400154173374175,0.27287974059581754,0.26435401171445844,0.2846587318181991,0.3207809241116047
1984-09-24,47.97222866918069,C,0.2776474356651306,0.2776474118232727,0.2742819875478745,0.272599296271801,0.26519537121057507,0.28367714911699293,0.3202901327610016
1984-09-25,47.979567397311634,C,0.2804517745971679,0.27876917123794553,0.2751233369112015,0.2731601849198341,0.26603672623634333,0.28275165706872935,0.3197432498633861
1984-09-26,47.98529975508254,C,0.2860608100891113,0.2804518461227417,0.27736693024635317,0.274141763150692,0.2668219894170761,0.28191029936075207,0.31926648214459413
1984-09-27,47.99486995498339,C,0.29727903008461,0.2838172972202301,0.2804519087076187,0.27554401457309724,0.26766334712505335,0.28118112385272975,0.31887384876608843
1984-09-28,48.01171785279507,C,0.3028881847858429,0.28886544704437256,0.2832564294338226,0.2772267237305641,0.26872906416654585,0.2806763112545013,0.3184671939909458
1984-10-01,48.02310908936386,C,0.2916698753833771,0.29166993498802185,0.28465867340564727,0.2783485174179077,0.2696265086531639,0.280087356865406,0.31800444766879077
1984-10-02,48.03684739948173,C,0.3000837862491607,0.2955963373184204,0.28718275427818296,0.27975079268217085,0.27074831724166865,0.2796666812896728,0.31756974995136256
1984-10-03,48.04228531662909,C,0.29727903008461,0.29783998131752015,0.28914591372013093,0.2810128301382065,0.2718140307068824,0.2792460045218467,0.31712102845311163
1984-10-04,48.03738126211963,C,0.2944745123386383,0.2972790777683258,0.29054818749427797,0.2819944068789482,0.27282365381717677,0.2788533708453178,0.3166863292455673
1984-10-05,48.02799496307549,C,0.2944745123386383,0.2955963432788849,0.2922308951616287,0.28311621844768525,0.2739454635977745,0.2785168287158012,0.31619553864002226
1984-10-08,48.032617587068934,C,0.29727903008461,0.2967181742191315,0.29419405460357667,0.28423802107572554,0.2754038116335869,0.2783485552668571,0.3157187706232071
1984-10-09,48.0276754034198,C,0.2944745123386383,0.29559631943702697,0.2955963283777237,0.2853598326444626,0.2768060693144798,0.27818028628826136,0.315242001414299
