Date,GRADE,GPS,HUM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-12-27,,,2.9881999492645264,2.988199758529663,2.9451006174087526,2.9127760887145997,,,
1983-12-28,,,2.9945642948150635,2.9923460483551025,2.9486103534698485,2.9174041867256166,,,
1983-12-29,,,3.0234973430633545,3.0080252170562742,2.972252941131592,2.9241973519325257,,,
1983-12-30,,,3.037963628768921,3.0122314929962157,2.9887223720550535,2.939615285396576,,,
1984-01-02,,,3.037963628768921,3.0164377689361572,3.000882053375244,2.9528782963752747,,,
1984-01-03,,,3.153696060180664,3.0495369911193846,3.0188683748245237,2.9668996334075928,,,
1984-01-04,,,3.298360824584961,3.110296297073364,3.0513211727142333,2.985280978679657,,,
1984-01-05,,,3.356226682662964,3.1768421649932863,3.0924336910247803,3.0072739720344543,,,
1984-01-06,,,3.3272948265075684,3.2347084045410157,3.1234699487686157,3.0292570114135744,,,
1984-01-09,,,3.312827110290528,3.289681100845337,3.1530594348907472,3.04908002614975,,,
1984-01-10,,,3.1681606769561768,3.2925740242004395,3.1710555076599123,3.0580780625343325,,,
1984-01-11,,,3.2115612030029297,3.275214099884033,3.192755198478699,3.070682775974274,,,
1984-01-12,,,3.240494728088379,3.252067708969116,3.214454936981201,3.0933539390563967,,,
1984-01-13,,,3.254960775375366,3.237600898742676,3.236154651641846,3.11243851184845,,,
1984-01-16,,,3.182629108428955,3.2115612983703614,3.250621199607849,3.125751626491547,,,
1984-01-17,,,3.283895254135132,3.2347082138061523,3.263641119003296,3.14125474691391,,,
1984-01-18,,,3.2260279655456543,3.237601566314697,3.2564078330993653,3.1538645029067993,,,
1984-01-19,,,3.298360824584961,3.249174785614014,3.2506212472915648,3.1715274691581725,,,
1984-01-20,,,3.2260279655456543,3.243388223648071,3.2404945611953737,3.1819822549819947,,,
1984-01-23,,,3.197095394134521,3.2462814807891847,3.228921389579773,3.19099041223526,,,
1984-01-24,,,3.2260279655456543,3.2347080230712892,3.2347081184387205,3.2028818130493164,,,
1984-01-25,,,3.240494728088379,3.237601375579834,3.237601470947266,3.215178334712982,,,
1984-01-26,,,3.240494728088379,3.2260281562805178,3.237601470947266,3.2260282039642334,,,
1984-01-27,,,3.298360824584961,3.240494728088379,3.241941475868225,3.2390480637550354,3.068817949295044,,
1984-01-30,,,3.240494728088379,3.2491745948791504,3.2477280378341673,3.249174618721008,3.0727145433425904,,
1984-01-31,,,3.298360824584961,3.2636411666870115,3.2491745948791504,3.256407856941223,3.0774811124801635,,
1984-02-01,,,3.367800235748291,3.2891022682189943,3.263351821899414,3.2598798274993896,3.083923816680908,,
1984-02-02,,,3.402518510818481,3.3215070247650145,3.273767590522766,3.2621944189071654,3.0910608863830564,,
1984-02-03,,,3.367800235748291,3.3353949069976805,3.2879448175430297,3.2642196893692015,3.096928939819336,,
1984-02-06,,,3.22892165184021,3.333080291748047,3.2911274433135986,3.2600244164466856,3.0997320890426634,,
1984-02-07,,,3.246281623840332,3.3226644515991213,3.2931528091430664,3.2639304637908935,3.1048937225341797,,
1984-02-08,,,3.246281623840332,3.298360729217529,3.2937314987182615,3.2656664848327637,3.111779308319092,,
1984-02-09,,,3.298360824584961,3.2775291919708254,3.29951810836792,3.268559789657593,3.1199938440322876,,
1984-02-10,,,3.385160446166992,3.2810012340545653,3.308198070526123,3.275069773197174,3.1331049537658693,,
1984-02-13,,,3.3330814838409424,3.3018332004547117,3.3174567461013793,3.2825923919677735,3.144312515258789,,
1984-02-14,,,3.385160446166992,3.3296089649200438,3.3261367082595825,3.2876556515693665,3.154550337791443,,
1984-02-15,,,3.3330814838409424,3.346968936920166,3.3226648330688477,3.293008327484131,3.1625972890853884,,
1984-02-16,,,3.3504414558410645,3.3573850631713866,3.317457127571106,3.295612359046936,3.171278781890869,,
1984-02-17,,,3.3157217502593994,3.343497323989868,3.312249279022217,3.3000970482826233,3.179840536117554,,
1984-02-20,,,3.3157217502593994,3.3400253772735597,3.3209292888641357,3.306028366088867,3.187827634811401,,
1984-02-21,,,3.263641357421875,3.315721559524536,3.32266526222229,3.307909035682678,3.1933364629745484,,
1984-02-22,,,3.246281623840332,3.298361587524414,3.32266526222229,3.3081983804702757,3.199072756767273,,
1984-02-23,,,3.22892165184021,3.274057626724243,3.315721344947815,3.3076197266578675,3.2079097604751587,,
1984-02-24,,,3.367800235748291,3.2844733238220214,3.313985323905945,3.311091697216034,3.2178003787994385,,
1984-02-27,,,3.4198811054229736,3.3053051948547365,3.322665286064148,3.3200610160827635,3.2278706645965576,,
1984-02-28,,,3.298360824584961,3.3122490882873534,3.313985323905945,3.3200610160827635,3.2343612241744997,,
1984-02-29,,,3.2810020446777344,3.319193172454834,3.308777379989624,3.315721106529236,3.2405046081542968,,
1984-03-01,,,3.246281623840332,3.3226651668548586,3.298361396789551,3.3079092621803285,3.2465282106399536,,
1984-03-02,,,3.298360824584961,3.3087772846221926,3.2966253042221068,3.304437291622162,3.2521567821502684,,
1984-03-05,,,3.298360824584961,3.2844732284545897,3.294889211654663,3.3079092502593994,3.2577853536605836,,
1984-03-06,,,3.2115612030029297,3.2671133041381837,3.2896811962127686,3.306173229217529,3.2622525787353513,,
1984-03-07,,,3.0900440216064453,3.2289216995239256,3.2740574359893797,3.298361349105835,3.2641621732711794,,
1984-03-08,,,3.1074042320251465,3.2011462211608888,3.2619056940078734,3.288813519477844,3.265840311050415,,
1984-03-09,,,3.037963628768921,3.1490667819976808,3.2289220333099364,3.2714536786079407,3.265840311050415,,
1984-03-12,,,3.142122983932495,3.1178192138671874,3.2011462211608888,3.261905753612518,3.2679234981536864,,
1984-03-13,,,3.3157217502593994,3.1386513233184816,3.2028823137283324,3.2584338188171387,3.2711640119552614,,
1984-03-14,,,3.3157217502593994,3.1837868690490723,3.206354284286499,3.2575658321380616,3.27151123046875,,
1984-03-15,,,3.3504414558410645,3.232394313812256,3.2167702674865724,3.2575658321380616,3.271395525932312,,
1984-03-16,,,3.402518510818481,3.305305290222168,3.2271860361099245,3.2619056701660156,3.2728999996185304,,
1984-03-19,,,3.3330814838409424,3.3434969902038576,3.2306581020355223,3.2627736568450927,3.2733050870895384,,
1984-03-20,,,3.367800235748291,3.353912687301636,3.2462820053100585,3.2679816007614138,3.2772978782653808,,
1984-03-21,,,3.3330814838409424,3.3573846340179445,3.2705857515335084,3.2723215937614443,3.2797282838821413,,
1984-03-22,,,3.22892165184021,3.3330806732177733,3.2827374935150146,3.2723215937614443,3.279496822357178,,
1984-03-23,,,3.2810020446777344,3.308777379989624,3.307041335105896,3.2679816842079163,3.2800176477432252,,
1984-03-26,,,3.3504414558410645,3.3122493743896486,3.327873182296753,3.2645097017288207,3.2833738946914672,,
1984-03-27,,,3.38887095451355,3.3164635181427,3.335188102722168,3.26903520822525,3.2854734086990356,,
1984-03-28,,,3.458744764328003,3.341596174240112,3.3494904041290283,3.277922344207764,3.290127744674683,,
1984-03-29,,,3.4762117862701416,3.3910542011260985,3.362067437171936,3.2894188523292542,3.293684763908386,,
1984-03-30,,,3.4762117862701416,3.43009614944458,3.369436764717102,3.298311400413513,3.298688440322876,,
1984-04-02,,,3.511148452758789,3.462237548828125,3.387243461608887,3.3089507818222046,3.3049695014953615,,
1984-04-03,,,3.406339168548584,3.4657311916351317,3.391097354888916,3.3186896800994874,3.30857572555542,,
1984-04-04,,,3.38887095451355,3.4517564296722414,3.3966763019561768,3.3336310267448424,3.3115432500839233,,
1984-04-05,,,3.2840592861175537,3.4133259296417235,3.402190065383911,3.3424637794494627,3.312414541244507,,
1984-04-06,,,3.35393500328064,3.3888705730438233,3.4094833612442015,3.3582623481750487,3.3135260248184206,3.191171987056732,
1984-04-09,,,3.3714029788970947,3.3609214782714845,3.4115795135498046,3.3697263479232786,3.3161441898345947,3.1944293665885923,
1984-04-10,,,3.3364665508270264,3.346946954727173,3.4063390731811523,3.37076358795166,3.3169063043594362,3.1971937084197997,
1984-04-11,,,3.31899642944336,3.3329720497131348,3.392364239692688,3.370927321910858,3.3159302282333374,3.199927022457123,
1984-04-12,,,3.35393500328064,3.346947193145752,3.380136561393738,3.371101999282837,3.3149585580825804,3.2030097222328187,
1984-04-13,,,3.4238061904907227,3.3609214305877684,3.374896001815796,3.372166383266449,3.3160786771774293,3.2065038084983826,
1984-04-16,,,3.3714029788970947,3.3609214305877684,3.3609214544296266,3.3740824580192568,3.318928303718567,3.2093301963806153,
1984-04-17,,,3.4238061904907227,3.378389358520508,3.3626681566238403,3.376882755756378,3.3224787950515746,3.2136862587928774,
1984-04-18,,,3.441277503967285,3.402845573425293,3.367908811569214,3.382292556762695,3.3263787126541136,3.219079010486603,
1984-04-19,,,3.4762117862701416,3.4273009300231934,3.3871240615844727,3.3946570634841917,3.3299357318878173,3.2249647879600527,
1984-04-20,,,3.4762117862701416,3.437782049179077,3.3993517398834228,3.4044175505638123,3.33175675868988,3.2324308562278747,
1984-04-23,,,3.441277503967285,3.4517569541931152,3.406339192390442,3.408959352970123,3.333920679092407,3.239116597175598,
1984-04-24,,,3.668365240097046,3.50066876411438,3.439529061317444,3.4229340672492983,3.339584774971008,3.2470675563812255,
1984-04-25,,,3.7033028602600098,3.553073835372925,3.477959704399109,3.4351619720458983,3.3469892024993895,3.254793245792389,
1984-04-26,,,3.790644407272339,3.6159603595733643,3.521630644798279,3.4508836030960084,3.355793261528015,3.263536021709442,
1984-04-27,,,3.8081142902374263,3.6823408603668213,3.560061454772949,3.4674787282943726,3.365641112327576,3.2727408242225646,
1984-04-30,,,3.8430469036102295,3.76269474029541,3.607225847244263,3.4840736508369448,3.3761876153945924,3.282007625102997,
1984-05-01,,,3.8430469036102295,3.7976310729980467,3.6491499185562133,3.505909037590027,3.387775726318359,3.290556094646454,
1984-05-02,,,3.790644407272339,3.8150993824005126,3.6840866088867186,3.5259977102279665,3.3986629819869996,3.298867869377136,
1984-05-03,,,3.8430469036102295,3.825579881668091,3.7207701206207275,3.5539470911026,3.4109454870224,3.309427623748779,
1984-05-04,,,3.790644407272339,3.822085905075073,3.752213382720947,3.575782561302185,3.4194023704528806,3.3186013746261596,
1984-05-07,,,3.720769166946411,3.7976303577423094,3.78016254901886,3.593250870704651,3.4254201316833495,3.3266453981399535,
1984-05-08,,,3.877987384796143,3.8046184539794923,3.8011247634887697,3.620326912403107,3.4370126628875735,3.3356869435310363,
1984-05-09,,,3.7557060718536377,3.797630786895752,3.8063650846481325,3.642162394523621,3.446506743431091,3.343505675792694,
1984-05-10,,,3.7557060718536377,3.7801626205444334,3.802871251106262,3.6622509479522707,3.4566952323913576,3.3516117215156553,
1984-05-11,,,3.7557060718536377,3.7731749534606935,3.7976304292678833,3.6788459420204163,3.4658421373367307,3.3589994597434996,
1984-05-14,,,3.685832977294922,3.7661877155303953,3.7819090366363524,3.6945674419403076,3.4735915803909303,3.3656884670257567,
1984-05-15,,,3.720769166946411,3.734744071960449,3.7696812629699705,3.709415590763092,3.4837757396697997,3.3730141592025755,
1984-05-16,,,3.668365240097046,3.7172759056091307,3.7574533462524413,3.72076997756958,3.4953421640396116,3.3797521686553953,
1984-05-17,,,3.598491907119751,3.6858330726623536,3.7329978466033937,3.7268839836120606,3.5051639175415037,3.3855021142959596,
1984-05-18,,,3.615959882736206,3.6578838348388674,3.7155293941497805,3.7338713884353636,3.51672384262085,3.3912820768356324,
1984-05-21,,,3.738237857818604,3.6683648109436033,3.7172762632369993,3.74871940612793,3.5286461400985716,3.398284819126129,
1984-05-22,,,3.63342809677124,3.650896596908569,3.692820334434509,3.7469725489616392,3.5350002670288085,3.4030821394920348,
1984-05-23,,,3.615959882736206,3.6404155254364015,3.6788457155227663,3.7426054000854494,3.541005029678345,3.4062581300735473,
1984-05-24,,,3.56355619430542,3.633428382873535,3.6596307277679445,3.731250989437103,3.545267324447632,3.408331425189972,
1984-05-25,,,3.598491907119751,3.629934787750244,3.6439093112945558,3.7207698702812193,3.549186792373657,3.411043395996094,
1984-05-28,,,3.598491907119751,3.6019855976104735,3.6351752042770387,3.7085421204566957,3.5544950008392333,3.413900043964386,
1984-05-29,,,3.546087741851806,3.5845175266265867,3.617707061767578,3.6936941623687742,3.5580607509613036,3.417679314613342,
1984-05-30,,,3.56355619430542,3.57403678894043,3.6072261571884154,3.6823397517204284,3.5626702451705934,3.421199264526367,
1984-05-31,,,3.615959882736206,3.5845175266265867,3.608972954750061,3.6709854006767273,3.570411009788513,3.4249539160728455,
1984-06-01,,,3.720769166946411,3.608972978591919,3.6194538831710816,3.667491638660431,3.5792063522338866,3.429611999988556,
1984-06-04,,,3.82558012008667,3.6543906211853026,3.6281881093978883,3.672732186317444,3.5887091255187986,3.436041510105133,
1984-06-05,,,3.685832977294922,3.682339668273926,3.6334285974502563,3.6631244659423827,3.594648365974426,3.440060887336731,
1984-06-06,,,3.738237857818604,3.7172760009765624,3.645656394958496,3.662251055240631,3.600238227844238,3.4451829862594603,
1984-06-07,,,3.738237857818604,3.741731595993042,3.6631245613098145,3.6613776445388795,3.6054787492752074,3.449581756591797,
1984-06-08,,,3.685832977294922,3.734744358062744,3.6718586683273315,3.6578839898109434,3.609671173095703,3.4541798067092895,
1984-06-11,,,3.65089750289917,3.6998078346252443,3.6770992279052734,3.656137216091156,3.612466154098511,3.458717827796936,
1984-06-12,,,3.668365240097046,3.696314287185669,3.6893269777297975,3.653517019748688,3.61770667552948,3.46314120054245,
1984-06-13,,,3.8081142902374263,3.7102895736694337,3.713782787322998,3.660504472255707,3.6260915422439575,3.4688173961639404,
1984-06-14,,,3.738237857818604,3.7102895736694337,3.7260105848312377,3.6674917697906495,3.6351751136779784,3.4737948274612425,
1984-06-15,,,3.738237857818604,3.72077054977417,3.727757453918457,3.673605668544769,3.6428611707687377,3.478193597793579,
1984-06-18,,,3.895454645156861,3.769681978225708,3.734744906425476,3.681466507911682,3.653342204093933,3.484743196964264,
1984-06-19,,,3.982797145843506,3.832568359375,3.7644413232803347,3.6989349603652952,3.666268815994263,3.4915875601768493,
1984-06-20,,,4.000264644622803,3.870998430252075,3.7906440019607546,3.7181501984596252,3.6798941802978518,3.4979122042655946,
1984-06-21,,,3.877987384796143,3.898948335647584,3.804618954658509,3.7338717579841614,3.6903752279281616,3.502666893005371,
1984-06-22,,,3.790644407272339,3.9094296455383306,3.815100097656251,3.743479382991791,3.6977119922637938,3.5068953347206118,
1984-06-25,,,3.7731738090515137,3.884973478317261,3.8273277282714853,3.752213478088379,3.7057474088668823,3.5123378562927248,
1984-06-26,,,3.7731738090515137,3.8430488109588623,3.8378085851669317,3.7635677814483643,3.712734761238098,3.5176067781448364,
1984-06-27,,,3.723991870880127,3.787794256210327,3.8293963432312017,3.7715895652770994,3.718389048576355,3.5223838806152346,
1984-06-28,,,3.741557121276856,3.7605082035064696,3.829728269577027,3.777869427204132,3.7236959552764892,3.5268158435821535,
1984-06-29,,,3.741557121276856,3.750690746307373,3.830060195922852,3.7789088249206544,3.7290028619766233,3.530379810333252,
1984-07-02,,,3.723991870880127,3.740854358673096,3.812913918495179,3.7738294124603273,3.7346571493148804,3.534288914203644,
1984-07-03,,,3.741557121276856,3.734531021118164,3.788789916038514,3.776615619659424,3.7361209869384764,3.5378528809547425,
1984-07-04,,,3.741557121276856,3.7380440711975105,3.7629191637039185,3.7767815828323363,3.7368860721588133,3.5419376373291014,
1984-07-05,,,3.741557121276856,3.7380440711975105,3.74927613735199,3.776947546005249,3.735904326438904,3.5458487939834593,
1984-07-06,,,3.65372633934021,3.7204779148101808,3.735584330558777,3.7753422141075133,3.7328165674209597,3.5492288398742677,
1984-07-09,,,3.636162042617798,3.702911949157715,3.7218831539154054,3.7746054410934446,3.7286788702011107,3.5524332427978518,
1984-07-10,,,3.6712942123413086,3.6888593673706054,3.7116951942443848,3.774751889705658,3.725243816375732,3.556509771347046,
1984-07-11,,,3.706424236297608,3.681832790374756,3.7099384307861327,3.769667387008667,3.723559412956238,3.5611111974716185,
1984-07-12,,,3.706424236297608,3.6748062133789063,3.706425142288208,3.768076705932617,3.7208269596099854,3.5658862233161925,
1984-07-13,,,3.706424236297608,3.6853457927703865,3.702911853790283,3.766486024856568,3.7191425561904907,3.5692724633216857,
1984-07-16,,,3.65372633934021,3.688858652114869,3.6958853006362915,3.7543996095657355,3.7178016996383665,3.571610915660858,
1984-07-17,,,3.7766902446746826,3.7099378585815437,3.6993986129760743,3.7440942645072943,3.7157757568359373,3.576394209861755,
1984-07-18,,,3.759122610092163,3.7204775333404543,3.701155161857605,3.7320371627807623,3.715844087600708,3.5811754155158995,
1984-07-19,,,3.759122610092163,3.7310172080993653,3.702911710739136,3.7260939240455633,3.7159124183654786,3.586303825378418,
1984-07-20,,,3.636162042617798,3.716964769363403,3.7011552810668946,3.7183698058128365,3.7135215377807618,3.5896818375587465,
1984-07-23,,,3.6712942123413086,3.720478343963623,3.7046684980392457,3.713275825977326,3.7132307624816896,3.5934111714363097,
1984-07-24,,,3.636162042617798,3.692372703552246,3.7011552810668946,3.7064252376556404,3.711538619995117,3.5976571798324586,
1984-07-25,,,3.723991870880127,3.685346555709839,3.7029120445251467,3.7064252376556404,3.712651152610779,3.6039966583251952,
1984-07-26,,,3.8118200302124015,3.6958860397338866,3.713451623916626,3.709938383102417,3.716917715072632,3.6110408163070677,
1984-07-27,,,3.846953630447388,3.7380443572998048,3.727504563331604,3.7152082085609437,3.7215375900268555,3.6191307163238524,
1984-07-30,,,3.882085084915161,3.780202531814575,3.750340437889099,3.723112869262695,3.7244145345687865,3.626530337333679,
1984-07-31,,,3.882085084915161,3.829387140274048,3.760879921913147,3.7301392674446108,3.729387674331665,3.6321939706802366,
1984-08-01,,,3.917215824127197,3.868031930923462,3.7766892433166506,3.7389222025871276,3.735412793159485,3.6382089114189147,
1984-08-02,,,4.057744026184082,3.917216730117798,3.806551384925842,3.754731547832489,3.7452965497970583,3.645281937122345,
1984-08-03,,,4.198275089263916,3.9874810218811034,3.862762689590454,3.781958985328674,3.7572922134399414,3.6532395029067994,
1984-08-06,,,4.373933792114258,4.085850763320923,3.933026647567749,3.8188475728034974,3.7728010511398313,3.6636480259895325,
1984-08-07,,,4.30366849899292,4.170167446136475,3.9997772932052613,3.850466287136078,3.7879526662826537,3.673006708621979,
1984-08-08,,,4.21583890914917,4.229892063140869,4.0489619970321655,3.875937020778656,3.800998320579529,3.681834282875061,
1984-08-09,,,4.356364727020264,4.289616203308105,4.103416466712952,3.908434045314789,3.8158064174652098,3.6931087136268617,
1984-08-10,,,4.47932767868042,4.345826721191406,4.166653871536255,3.9470792174339295,3.83097758769989,3.7050919699668885,
1984-08-13,,,4.532027721405029,4.37744550704956,4.2316481351852415,3.9909942865371706,3.8451065397262574,3.716907832622528,
1984-08-14,,,4.47932767868042,4.412577342987061,4.291372394561767,4.0261261582374575,3.8609764337539674,3.727812399864197,
1984-08-15,,,4.461761474609375,4.461761856079102,4.345826959609985,4.061258101463318,3.875446906089783,3.7378425669670103,
1984-08-16,,,4.496895790100098,4.489868068695069,4.389742136001587,4.098146760463715,3.8906200647354128,3.74804940700531,
1984-08-17,,,4.338801383972168,4.461762809753418,4.403794765472412,4.133278727531433,3.9036794328689575,3.7566753029823303,
1984-08-20,,,4.461761474609375,4.447709560394287,4.412577533721924,4.172802090644836,3.919896712303162,3.766181433200836,
1984-08-21,,,4.426630020141602,4.437170028686523,4.424873685836792,4.212325489521026,3.935062007904053,3.776384341716766,
1984-08-22,,,4.409065246582031,4.4266307830810545,4.444196319580078,4.246579158306122,3.947081027030945,3.786586284637451,
1984-08-23,,,4.444196701049805,4.416090965270996,4.452979516983032,4.278197991847992,3.9612002038955687,3.7981876587867736,
1984-08-24,,,4.426630020141602,4.433656692504883,4.447709751129151,4.307181811332702,3.974968047142029,3.808914608955383,3.500043298006058
1984-08-27,,,4.373933792114258,4.4160911560058596,4.431900358200073,4.331774246692658,3.9845376300811766,3.818939917087555,3.5066846418380737
1984-08-28,,,4.426630020141602,4.4160911560058596,4.426630592346191,4.359001493453979,3.9934142875671386,3.8298415517807007,3.5135176301002504
1984-08-29,,,4.461761474609375,4.4266304016113285,4.426630592346191,4.386228775978088,4.00264422416687,3.8412692022323607,3.5205981123447416
1984-08-30,,,4.409065246582031,4.419604110717773,4.417847537994385,4.403794836997986,4.013265781402588,3.851820504665375,3.5274151134490968
1984-08-31,53.94203210596521,P,4.373933792114258,4.409064865112304,4.421360778808594,4.412577772140503,4.024931569099426,3.8613217806816102,3.5339127945899964
1984-09-03,53.93957464876496,P,4.373933792114258,4.409064865112304,4.412578010559082,4.412577772140503,4.036946768760681,3.8713470888137818,3.5403386425971983
1984-09-04,53.909306781030416,P,4.092876434326172,4.342314147949219,4.379202651977539,4.402038168907166,4.043340821266174,3.878037791252136,3.545862025022507
1984-09-05,53.88625828342139,P,4.198275089263916,4.289616870880127,4.358123636245727,4.4011599779129025,4.05282648563385,3.8856077671051024,3.552343388795853
1984-09-06,53.86389916975687,P,4.145573139190674,4.2369184494018555,4.328261280059815,4.390620398521423,4.0609068059921265,3.892301380634308,3.5586330842971803
1984-09-07,53.845361251690555,P,4.163140773773193,4.194759845733643,4.3019123554229735,4.374811053276062,4.069338479042053,3.8991706705093385,3.5658007633686064
1984-09-10,53.824124286837815,P,4.092876434326172,4.138548374176025,4.273806619644165,4.352853488922119,4.076716170310974,3.905686659812927,3.5724016284942626
1984-09-11,53.82139283440504,P,4.005046367645264,4.120982360839844,4.231648254394531,4.3291394233703615,4.081985955238342,3.9090534710884093,3.5780605137348176
1984-09-12,53.7929966286537,P,3.864518880844116,4.054231119155884,4.171923995018005,4.299277293682098,4.084445190429688,3.9106656312942505,3.5827294385433195
1984-09-13,53.78608743088628,P,4.0401787757873535,4.03315224647522,4.135035347938538,4.276441442966461,4.0904176235198975,3.9131609749794007,3.5883484983444216
1984-09-14,53.78319923728936,P,4.075309753417969,4.015586042404175,4.105172944068909,4.263266861438751,4.098849291801453,3.915832929611206,3.594286876916885
1984-09-17,53.79549604671113,P,4.198275089263916,4.036665773391723,4.087607073783874,4.250092542171478,4.110091552734375,3.919385211467743,3.60069641828537
1984-09-18,53.79647669858781,P,3.934783935546875,4.022613286972046,4.0717978239059445,4.225500237941742,4.115361347198486,3.9203025817871096,3.6054293382167817
1984-09-19,53.81905184599662,P,3.9874825477600098,4.047206020355224,4.0507185697555546,4.204421103000641,4.120982513427735,3.922270963191986,3.610569416284561
1984-09-20,53.81332049026724,P,3.864518880844116,4.012074041366577,4.022613143920898,4.1754372119903564,4.124144406318664,3.922485682964325,3.615956653356552
1984-09-21,53.78716929173058,P,3.706424236297608,3.938296937942505,3.9769414901733398,4.139426922798157,4.124144406318664,3.9216434812545775,3.6201224279403688
1984-09-24,53.74972468999812,P,3.688857793807984,3.8364134788513184,3.936539626121521,4.105173122882843,4.1248470354080204,3.9213243675231935,3.6239848828315733
1984-09-25,53.73999914949204,P,3.79425311088562,3.8083073139190673,3.915460300445557,4.073554277420044,4.125198292732239,3.920487024784088,3.6280869841575623
1984-09-26,53.72592586363107,P,3.79425311088562,3.7696614265441895,3.908433723449707,4.040178859233857,4.125900902748108,3.920872495174408,3.6321890854835512
1984-09-27,53.72138279368382,P,3.744795322418213,3.7457167148590087,3.878895378112793,4.006965363025666,4.125614356994629,3.920763387680054,3.636187554597855
1984-09-28,53.733814833080295,P,3.72713041305542,3.749857950210571,3.844077444076538,3.9746251940727233,4.127433724403382,3.9204776310920715,3.6397385454177855
1984-10-01,53.74196814222756,P,3.674137592315674,3.7469139099121094,3.7916636943817137,3.939635384082794,4.127490592002869,3.920360677242279,3.643024572134018
1984-10-02,53.743900262040114,P,3.674137592315674,3.7228908061981203,3.7655990600585936,3.9186984419822695,4.128250102996827,3.9198943614959716,3.6464542603492736
1984-10-03,53.73512336106345,B,3.6034820079803462,3.6847365856170655,3.7271990060806273,3.888958787918091,4.125839905738831,3.9192455291748045,3.6494988489151
1984-10-04,53.73020188251166,B,3.568153619766236,3.64940824508667,3.6975624799728393,3.860087811946869,4.120966577529908,3.9189421463012697,3.6522221302986146
1984-10-05,53.71746396901074,B,3.479834794998169,3.5999491214752197,3.6749035358428954,3.8259225130081176,4.113624200820923,3.9175808954238893,3.6544314861297607
1984-10-08,53.70866517700653,B,3.444504499435425,3.55402250289917,3.6504682064056397,3.7935039162635804,4.104872589111328,3.9146435618400575,3.6564641904830935
1984-10-09,53.69006595347857,B,3.409176826477051,3.5010303497314452,3.6119605779647825,3.7637104392051697,4.095414423942566,3.9124010491371153,3.657741594314575
1984-10-10,53.68518667478099,B,3.444504499435425,3.469234848022461,3.576985716819763,3.742709720134735,4.08596019744873,3.9106864953041076,3.6584723126888274
1984-10-11,53.68628660046007,B,3.5504887104034424,3.465701866149902,3.557555055618286,3.7182252168655396,4.0758150911331175,3.910555820465088,3.65944362282753
1984-10-12,53.70000210405947,B,3.6388113498687744,3.4974971771240235,3.5487231492996214,3.69640029668808,4.064625816345215,3.910959014892578,3.661001205444336
1984-10-15,53.71394942744842,B,3.6388113498687744,3.5363585472106935,3.545190525054932,3.6684271097183228,4.0499233675003055,3.9113622093200684,3.662631126642227
1984-10-16,53.73684945310452,B,3.621145725250244,3.578752326965332,3.5398913383483888,3.6527451992034914,4.036272912025452,3.912112789154053,3.6648960518836975
1984-10-17,53.75189540770381,P,3.585818290710449,3.607015085220337,3.5381249666213987,3.632661986351013,4.023672499656677,3.912335410118103,3.666767337322235
1984-10-18,53.76673362051986,P,3.6918044090271,3.6352782249450684,3.5504900455474853,3.6240262627601623,4.010381293296814,3.913093855381012,3.669023885726929
1984-10-19,53.78193442355299,A,3.797788143157959,3.6670735836029054,3.5822853803634644,3.62859445810318,3.9967505025863646,3.9138640451431272,3.6717380225658416
