Date,GRADE,GPS,NTRS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-30,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7604628133773804,,
1984-04-02,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7604628133773804,,
1984-04-03,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7604628133773804,,
1984-04-04,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7604628133773804,,
1984-04-05,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7604628133773804,,
1984-04-06,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7603370463848114,0.7580103075504303,
1984-04-09,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7602112793922424,0.7580731946229935,
1984-04-10,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7600855123996735,0.7581360816955567,
1984-04-11,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7598968577384949,0.7581675231456757,
1984-04-12,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7597082030773162,0.7581989645957947,
1984-04-13,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7595195484161377,0.7582618516683578,
1984-04-16,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7593308937549591,0.758324738740921,
1984-04-17,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7592051267623902,0.75835618019104,
1984-04-18,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7590793597698212,0.75835618019104,
1984-04-19,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7589535927772522,0.75835618019104,
1984-04-20,,,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7577587366104126,0.7588278257846832,0.75835618019104,
1984-04-23,,,0.7609031796455383,0.7583876252174377,0.7580731809139252,0.7579159587621689,0.7588278257846832,0.7584190660715103,
1984-04-24,,,0.7609031796455383,0.7590165138244629,0.7583876252174377,0.7580731809139252,0.7587649476528168,0.7584819519519805,
1984-04-25,,,0.7609031796455383,0.759645402431488,0.7587020695209503,0.7582304030656815,0.7587020695209503,0.7585448378324509,
1984-04-26,,,0.7609031796455383,0.7602742910385132,0.7590165138244629,0.7583876252174377,0.7587020695209503,0.7586077237129212,
1984-04-27,,,0.7609031796455383,0.7609031796455383,0.7593309581279755,0.758544847369194,0.7587020695209503,0.7586706095933914,
1984-04-30,,,0.7609031796455383,0.7609031796455383,0.759645402431488,0.7587020695209503,0.7587020695209503,0.7587334954738617,
1984-05-01,,,0.7609031796455383,0.7609031796455383,0.7599598467350006,0.7588592916727066,0.7587020695209503,0.7587963813543319,
1984-05-02,,,0.7609031796455383,0.7609031796455383,0.7602742910385132,0.7590165138244629,0.7587020695209503,0.7588592672348022,
1984-05-03,,,0.7609031796455383,0.7609031796455383,0.7605887353420258,0.7591737359762192,0.7587020695209503,0.7589221531152726,
1984-05-04,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7593309581279755,0.7587020695209503,0.7589850389957428,
1984-05-07,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7594881802797318,0.7587020695209503,0.7590479248762131,
1984-05-08,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.759645402431488,0.7587020695209503,0.7591108107566833,
1984-05-09,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7598026245832443,0.7587020695209503,0.7591736966371536,
1984-05-10,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7599598467350006,0.7587020695209503,0.7592365825176239,
1984-05-11,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7601170688867569,0.7587020695209503,0.7592994683980941,
1984-05-14,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7602742910385132,0.7587649583816528,0.7593623542785645,
1984-05-15,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7604315131902695,0.7588278472423553,0.7594252401590347,
1984-05-16,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7605887353420258,0.7588907361030579,0.759488126039505,
1984-05-17,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.760745957493782,0.7589536249637604,0.7595510119199753,
1984-05-18,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7590165138244629,0.7596138978004455,
1984-05-21,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7590794026851654,0.7596767836809158,
1984-05-22,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7591422915458679,0.759739669561386,
1984-05-23,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7592051804065705,0.7598025554418564,
1984-05-24,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.759268069267273,0.7598654413223267,
1984-05-25,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7593309581279755,0.7598968857526779,
1984-05-28,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.759393846988678,0.7599283301830292,
1984-05-29,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7594567358493804,0.7599597746133804,
1984-05-30,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.759519624710083,0.7599912190437317,
1984-05-31,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7595825135707855,0.760022663474083,
1984-06-01,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.759645402431488,0.7600541079044342,
1984-06-04,,,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7609031796455383,0.7597082912921905,0.7600855523347855,
1984-06-05,,,0.7546145915985107,0.7596454620361328,0.7602743208408356,0.760588750243187,0.7596454083919525,0.7600541108846665,
1984-06-06,,,0.7546145915985107,0.7583877444267273,0.7596454620361328,0.7602743208408356,0.7595825254917145,0.7600226694345474,
1984-06-07,,,0.7577587366104126,0.7577588558197021,0.7593310177326202,0.7601170986890793,0.7595825254917145,0.7600226694345474,
1984-06-08,,,0.7577587366104126,0.757129967212677,0.7590165734291077,0.759959876537323,0.7595825254917145,0.7600226694345474,
1984-06-11,,,0.7577587366104126,0.7565010786056519,0.7587021291255951,0.7598026543855667,0.7595825254917145,0.7600226694345474,
1984-06-12,,,0.7577587366104126,0.7571299076080322,0.7583876848220825,0.7596454322338104,0.7595825254917145,0.7600226694345474,
1984-06-13,,,0.7577587366104126,0.7577587366104126,0.75807324051857,0.7594882100820541,0.7595825254917145,0.7600226694345474,
1984-06-14,,,0.7577587366104126,0.7577587366104126,0.7577587962150574,0.7593309879302979,0.7595825254917145,0.7600226694345474,
1984-06-15,,,0.7546145915985107,0.7571299076080322,0.7571299374103546,0.7590165585279465,0.7595196425914764,0.759928344488144,
1984-06-18,,,0.7546145915985107,0.7565010786056519,0.7565010786056519,0.7587021291255951,0.7594567596912384,0.7598340195417405,
1984-06-19,,,0.7546145915985107,0.7558722496032715,0.7565010786056519,0.7583876997232437,0.7593938767910003,0.759739694595337,
1984-06-20,,,0.7546145915985107,0.7552434206008911,0.7565010786056519,0.7580732703208923,0.7593309938907623,0.7596139258146286,
1984-06-21,,,0.7546145915985107,0.7546145915985107,0.7561866641044617,0.757758840918541,0.7592681109905243,0.7594881570339203,
1984-06-22,,,0.7546145915985107,0.7546145915985107,0.7558722496032715,0.7574444115161896,0.7592052280902862,0.759362388253212,
1984-06-25,,,0.7546145915985107,0.7546145915985107,0.7555578351020813,0.7571299821138382,0.7591423451900482,0.7592366194725036,
1984-06-26,,,0.7546145915985107,0.7546145915985107,0.7552434206008911,0.7568155527114868,0.7590794622898102,0.7591422945261002,
1984-06-27,,,0.7546145915985107,0.7546145915985107,0.7549290060997009,0.7565011233091354,0.7590165793895721,0.7590479695796967,
1984-06-28,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7561866939067841,0.7589536964893341,0.7589536446332932,
1984-06-29,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7558722645044327,0.758890813589096,0.7588593196868897,
1984-07-02,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7555578351020813,0.7587650418281555,0.7587964338064194,
1984-07-03,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7555578351020813,0.758639270067215,0.7587021088600159,
1984-07-04,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7555578351020813,0.7585134983062745,0.7586077839136124,
1984-07-05,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7554006278514862,0.7583877265453338,0.7585448980331421,
1984-07-06,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7552434206008911,0.7582619547843933,0.7584820121526719,
1984-07-09,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.755086213350296,0.7581361830234528,0.7584191262722015,
1984-07-10,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7549290060997009,0.7580104112625122,0.7583562403917312,
1984-07-11,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7547717988491058,0.7578846395015717,0.758293354511261,
1984-07-12,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7577588677406311,0.7582304686307907,
1984-07-13,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7576330959796905,0.7581675827503205,
1984-07-16,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.75750732421875,0.7581046968698502,
1984-07-17,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7573815524578095,0.7580418109893798,
1984-07-18,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7572557806968689,0.7579789251089096,
1984-07-19,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7571300089359283,0.7579160392284393,
1984-07-20,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7570042371749878,0.7578531533479691,
1984-07-23,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7568784654140472,0.7578217118978501,
1984-07-24,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7567526936531067,0.7577902704477311,
1984-07-25,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7566269218921662,0.757758828997612,
1984-07-26,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7565011501312255,0.757727387547493,
1984-07-27,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.756375378370285,0.757695946097374,
1984-07-30,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7562496066093445,0.757664504647255,
1984-07-31,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.756123834848404,0.757633063197136,
1984-08-01,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7559980630874634,0.757601621747017,
1984-08-02,,,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7546145915985107,0.7558722913265228,0.7575701802968979,
1984-08-03,,,0.7609031796455383,0.7558723092079163,0.7552434504032135,0.7549290210008621,0.7558722913265228,0.7576016247272491,
1984-08-06,,,0.767191469669342,0.7583876848220825,0.7565011382102966,0.7555578649044037,0.7559980571269989,0.7576959520578385,
1984-08-07,,,0.7703355550765991,0.7615318775177002,0.7580732345581055,0.7563439130783081,0.7561867046356201,0.7578217202425003,
1984-08-08,,,0.7797685265541077,0.7665626645088196,0.7605886280536651,0.7576016098260879,0.7565640115737915,0.7580418181419373,
1984-08-09,,,0.7797685265541077,0.771593451499939,0.7631040215492249,0.7588593065738678,0.7569413185119629,0.7582619160413742,
1984-08-10,,,0.7860568165779114,0.7766241788864136,0.766248244047165,0.7604314178228379,0.7574443912506104,0.7585448968410492,
1984-08-13,,,0.7860568165779114,0.7803972482681274,0.769392466545105,0.7620035290718079,0.7579474639892578,0.7588278776407242,
1984-08-14,,,0.7892013192176819,0.784170401096344,0.7728511393070221,0.7637328654527664,0.7586391985416412,0.7591423034667969,
1984-08-15,,,0.7892013192176819,0.7860569596290589,0.7763098120689392,0.7654622018337249,0.7593309330940247,0.7594567292928696,
1984-08-16,,,0.7892013192176819,0.7879435181617737,0.7797684848308564,0.7671915382146836,0.7599597847461701,0.7597711551189422,
1984-08-17,,,0.7892013192176819,0.7885724186897278,0.7825982987880706,0.7689208745956421,0.7605886363983154,0.760085580945015,
1984-08-20,,,0.7892013192176819,0.7892013192176819,0.7847992837429046,0.7706502109766007,0.7612174880504609,0.7604000067710877,
1984-08-21,,,0.7892013192176819,0.7892013192176819,0.7866858601570129,0.7723795473575592,0.7618463397026062,0.7607144325971603,
1984-08-22,,,0.7892013192176819,0.7892013192176819,0.7876291394233703,0.7741088837385177,0.7624751913547516,0.761028858423233,
1984-08-23,,,0.7923449873924255,0.7898300528526306,0.7888867855072021,0.7759954035282135,0.7631669163703918,0.7613747209310532,
1984-08-24,,,0.7923449873924255,0.7904587864875794,0.7895156025886536,0.7778819233179093,0.7639215242862701,0.7617205834388733,0.7598654454946518
1984-08-27,,,0.7923449873924255,0.791087520122528,0.790144419670105,0.779768443107605,0.7646761322021485,0.7620664459466934,0.7600698202848435
1984-08-28,,,0.7923449873924255,0.7917162537574768,0.7904587864875794,0.7816549628973007,0.7654307401180267,0.7624123084545136,0.7602741950750351
1984-08-29,,,0.7923449873924255,0.7923449873924255,0.7907731533050537,0.7835414826869964,0.766185348033905,0.7627581709623337,0.7604628470540047
1984-08-30,,,0.7923449873924255,0.7923449873924255,0.791087520122528,0.7854280024766922,0.7669399559497834,0.7631040334701538,0.7606514990329742
1984-08-31,60.63751433882421,A,0.7923449873924255,0.7923449873924255,0.7914018869400025,0.7870000928640366,0.7676945638656616,0.763449895977974,0.7608558738231659
1984-09-03,60.63579162734195,A,0.7923449873924255,0.7923449873924255,0.7917162537574768,0.7882577687501907,0.7684491717815399,0.7637957584857941,0.7610602486133575
1984-09-04,60.63251398964706,A,0.7892013192176819,0.7917162537574768,0.7917162537574768,0.7892010569572449,0.7691409063339233,0.7641101843118667,0.7612331822514534
1984-09-05,60.628549167264254,A,0.7892013192176819,0.791087520122528,0.7917162537574768,0.7896726965904236,0.7698326408863068,0.7644246101379395,0.7613903951644897
1984-09-06,60.62471565834446,A,0.7892013192176819,0.7904587864875794,0.7914018869400025,0.7901443362236023,0.7705243754386902,0.7647390359640122,0.7615476080775261
1984-09-07,60.62075814611645,P,0.7892013192176819,0.7898300528526306,0.791087520122528,0.7903015613555908,0.7712161099910736,0.7650534617900848,0.7617048209905625
1984-09-10,60.61719232285844,P,0.7892013192176819,0.7892013192176819,0.7907731533050537,0.7904587864875794,0.7719078445434571,0.7653364431858063,0.7618777546286583
1984-09-11,60.615758819424286,P,0.7892013192176819,0.7892013192176819,0.7904587864875794,0.7904587864875794,0.7725995790958404,0.7656194245815278,0.7620506882667542
1984-09-12,60.61513652569757,P,0.7892013192176819,0.7892013192176819,0.790144419670105,0.7904587864875794,0.7732913136482239,0.7659024059772491,0.76222362190485
1984-09-13,60.614851767284144,P,0.7892013192176819,0.7892013192176819,0.7898300528526306,0.7904587864875794,0.7739830482006073,0.7661853873729706,0.7623965555429458
1984-09-14,60.61502511691321,P,0.7892013192176819,0.7892013192176819,0.7895156860351562,0.7904587864875794,0.7746747827529907,0.7664683687686921,0.7625694891810417
1984-09-17,60.61680436203855,A,0.7923449873924255,0.7898300528526306,0.7895156860351562,0.7906159698963166,0.7754293906688691,0.7667827868461609,0.7627581411600113
1984-09-18,60.62022099614355,A,0.7954889535903931,0.7910875797271728,0.7901444494724273,0.7909303516149521,0.7762468779087066,0.7671286445856095,0.7629625129699708
1984-09-19,60.62209800788065,A,0.7923449873924255,0.7917163133621216,0.7904588162899018,0.7910875350236892,0.777001485824585,0.7674430626630783,0.7631511649489403
1984-09-20,60.62374600033456,A,0.7923449873924255,0.7923450469970703,0.7907731831073761,0.7910875350236892,0.7777560937404633,0.7677574807405472,0.7633398169279099
1984-09-21,60.625393992788474,A,0.7923449873924255,0.7929737806320191,0.7910875499248504,0.7910875350236892,0.7785107016563415,0.7680718988180161,0.7635284689068794
1984-09-24,60.625033660042256,A,0.7923449873924255,0.7929737806320191,0.7914019167423249,0.7910875350236892,0.7792653095722198,0.768386316895485,0.763717120885849
1984-09-25,60.62232727639116,A,0.7923449873924255,0.7923449873924255,0.7917162835597992,0.7910875350236892,0.7800199174880982,0.7687007349729538,0.7639057728648185
1984-09-26,60.621629408331664,A,0.7923449873924255,0.7923449873924255,0.7920306503772736,0.7910875350236892,0.7807745254039764,0.7690151530504227,0.7640944248437882
1984-09-27,60.621160559555356,A,0.7923449873924255,0.7923449873924255,0.7923450171947479,0.7910875350236892,0.7815291333198547,0.7693295711278916,0.7642830768227578
1984-09-28,60.620691710779035,A,0.7923449873924255,0.7923449873924255,0.7926593840122222,0.7910875350236892,0.7822837412357331,0.7696439892053604,0.7644717288017273
1984-10-01,60.62035417546576,A,0.7923449873924255,0.7923449873924255,0.7926593840122222,0.7910875350236892,0.7830383491516113,0.7699584072828293,0.7646603807806969
1984-10-02,60.62037698534737,A,0.7923449873924255,0.7923449873924255,0.7923449873924255,0.7912447184324265,0.7837929570674896,0.7702728253602982,0.7648490327596664
1984-10-03,60.62026846931729,A,0.7923449873924255,0.7923449873924255,0.7923449873924255,0.7914019018411637,0.784547564983368,0.7705872434377671,0.765037684738636
1984-10-04,60.62015995328721,A,0.7923449873924255,0.7923449873924255,0.7923449873924255,0.7915590852499008,0.7853021728992462,0.7709016615152359,0.7652263367176055
1984-10-05,60.62159105962502,A,0.7954889535903931,0.7929737806320191,0.7926593840122222,0.7918734669685363,0.7861196601390839,0.7712475192546845,0.765430708527565
1984-10-08,60.62335970127611,A,0.7954889535903931,0.7936025738716126,0.7929737806320191,0.792187848687172,0.7869371473789215,0.771593376994133,0.7656350803375244
1984-10-09,60.62523689095599,A,0.7954889535903931,0.794231367111206,0.7932881772518158,0.7925022304058075,0.7877546346187592,0.7719392347335815,0.7658394521474838
1984-10-10,60.626776513323904,A,0.7954889535903931,0.7948601603507995,0.7936025738716126,0.7928166121244431,0.7885721218585968,0.7722850924730301,0.7660438239574432
