Date,GRADE,GPS,TSCO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-05-30,,,1.2133095264434814,1.2093958854675293,1.2080912113189697,1.212331372499466,1.2116137075424194,,
1994-05-31,,,1.2524480819702148,1.217223596572876,1.2093958258628845,1.2129836797714233,1.210569977760315,,
1994-06-01,,,1.2524480819702148,1.2302697896957397,1.2152665734291077,1.2139620780944824,1.2092653274536134,,
1994-06-02,,,1.3046345710754397,1.2472299575805665,1.227008318901062,1.2175498008728027,1.2095262575149537,,
1994-06-03,,,1.3046345710754397,1.265494966506958,1.236140823364258,1.221137523651123,1.210830910205841,,
1994-06-06,,,1.3633428812026978,1.2955016374588013,1.2524487614631652,1.228639191389084,1.2138315773010253,,
1994-06-07,,,1.3242042064666748,1.3098528623580932,1.2635382294654847,1.2348362267017365,1.2163103914260864,,
1994-06-08,,,1.2785409688949585,1.315071439743042,1.272670614719391,1.2394024193286897,1.2173540925979613,,
1994-06-09,,,1.2720187902450562,1.3085482835769653,1.277889120578766,1.2416855633258819,1.2187891983985901,,
1994-06-10,,,1.2654945850372314,1.3007202863693237,1.283107626438141,1.2449471175670623,1.2200938200950622,,
1994-06-13,,,1.3046345710754397,1.2889786243438721,1.292240130901337,1.2501656711101532,1.2232249522209167,,
1994-06-14,,,1.317680597305298,1.2876739025115966,1.2987633824348452,1.2540796041488647,1.225312373638153,,
1994-06-15,,,1.3046345710754397,1.2928926229476931,1.3039820313453676,1.2596243023872375,1.2268779468536377,,
1994-06-16,,,1.2785409688949585,1.2941970586776734,1.3013726711273195,1.2641904950141907,1.2279216480255126,,
1994-06-17,,,1.3046345710754397,1.302025055885315,1.3013726711273192,1.2687567472457886,1.2302699971199036,,
1994-06-20,,,1.2915880680084229,1.2994157552719119,1.294197189807892,1.2733229756355287,1.231574640274048,,
1994-06-21,,,1.2654945850372314,1.2889785528182984,1.2883262276649474,1.2759322285652162,1.23287926197052,,
1994-06-22,,,1.2654945850372314,1.2811505556106568,1.2870215892791748,1.2798461019992828,1.2344448113441466,,
1994-06-23,,,1.2524480819702148,1.275931978225708,1.2850645184516907,1.2814768195152282,1.2352275824546814,,
1994-06-24,,,1.2654945850372314,1.2681039810180663,1.2850645184516907,1.2840860724449157,1.2362712836265564,,
1994-06-27,,,1.2654945850372314,1.262885284423828,1.2811505198478699,1.2866953253746032,1.2378368330001832,,
1994-06-28,,,1.3046345710754397,1.2707132816314697,1.279845917224884,1.2893046498298646,1.240446116924286,,
1994-06-29,,,1.3046345710754397,1.2785412788391113,1.279845917224884,1.291913974285126,1.2425335383415221,,
1994-06-30,,,1.317680597305298,1.291587781906128,1.283759880065918,1.2925662755966187,1.2446209597587585,,
1994-07-01,,,1.317680597305298,1.3020249843597413,1.2850644826889037,1.2932185769081117,1.2472302293777466,,
1994-07-04,,,1.317680597305298,1.3124621868133546,1.2876737356185914,1.2909354627132417,1.2506222820281983,,
1994-07-05,,,1.3046345710754397,1.3124621868133548,1.2915877342224122,1.28995698094368,1.2538838768005371,,
1994-07-06,,,1.2785409688949585,1.3072434663772587,1.292892372608185,1.28995698094368,1.2566235995292663,1.220941812992096,
1994-07-07,,,1.2915880680084229,1.3020249605178833,1.2968063712120057,1.2909354448318484,1.2589719533920287,1.2302047181129456,
1994-07-08,,,1.317680597305298,1.3020249605178835,1.3020249724388124,1.2935447454452516,1.2600156736373902,1.2315093529224397,
1994-07-11,,,1.317680597305298,1.3020249605178835,1.3072435736656192,1.2941970467567445,1.2610593938827515,1.2328139877319335,
1994-07-12,,,1.317680597305298,1.304634165763855,1.3085481762886049,1.2941970467567445,1.2626249670982361,1.2341186225414276,
1994-07-13,,,1.3633428812026978,1.3215945482254028,1.3144190073013307,1.2971324622631075,1.2652342224121096,1.2362712717056275,
1994-07-14,,,1.3698660135269165,1.3372501373291015,1.3196375489234926,1.3016987144947054,1.2679739403724672,1.2390110027790069,
1994-07-15,,,1.389435648918152,1.3516011476516723,1.3268130540847778,1.3059387683868409,1.2711050510406496,1.2415550434589386,
1994-07-18,,,1.4350974559783936,1.3750845193862915,1.3385547399520874,1.3131142377853393,1.2755408096313479,1.24468616604805,
1994-07-19,,,1.4742363691329956,1.406395673751831,1.355514919757843,1.3235513269901276,1.281020267009735,1.24807821393013,
1994-07-20,,,1.4090049266815186,1.4155280828475951,1.368561315536499,1.3307268440723419,1.2854560232162475,1.2509484112262725,
1994-07-21,,,1.3959585428237915,1.4207465887069701,1.3789983630180358,1.3379023671150208,1.2888480758666991,1.2535576808452606,
1994-07-22,,,1.4090049266815186,1.4246604442596436,1.388130795955658,1.345077884197235,1.293022904396057,1.2552537107467652,
1994-07-25,,,1.4090049266815186,1.4194419384002686,1.39726322889328,1.3522534012794494,1.297197732925415,1.256688814163208,
1994-07-26,,,1.402482032775879,1.4050910711288451,1.405743372440338,1.3571457743644715,1.3004593348503113,1.2581891536712646,
1994-07-27,,,1.4090049266815186,1.4050910711288451,1.4103095769882201,1.3623642921447754,1.304764621257782,1.2596242570877074,
1994-07-28,,,1.3698660135269165,1.3998725652694701,1.4103095769882201,1.3649735629558564,1.3084175992012024,1.2611898219585418,
1994-07-29,,,1.3959585428237915,1.3972632884979248,1.4109618663787842,1.368887460231781,1.3120705795288086,1.262755388021469,
1994-08-01,,,1.3959585428237915,1.3946540117263795,1.407047975063324,1.3728013575077056,1.315984480381012,1.2643861722946168,
1994-08-02,,,1.4090049266815186,1.3959585905075074,1.4005248308181764,1.3780198752880097,1.3198983883857727,1.2668649792671203,
1994-08-03,,,1.3568196296691897,1.3855215311050417,1.3953063011169433,1.3819338083267212,1.3232904386520385,1.2685610044002533,
1994-08-04,,,1.3307265043258667,1.3776936292648316,1.3887830972671509,1.3838907301425933,1.3255082941055298,1.2696047103405,
1994-08-05,,,1.3046345710754397,1.359428834915161,1.378346061706543,1.3832384288311004,1.3273347949981689,1.2702570366859436,
1994-08-08,,,1.3568196296691897,1.3516010522842408,1.3731275320053102,1.3851953804492951,1.330204997062683,1.2709093523025512,
1994-08-09,,,1.317680597305298,1.3333361864089965,1.3646473884582522,1.3851953804492951,1.3315096473693848,1.2710398125648499,
1994-08-10,,,1.3307265043258667,1.328117561340332,1.3568195462226869,1.3835645616054535,1.3330752158164978,1.2711702716350555,
1994-08-11,,,1.317680597305298,1.3255083799362184,1.3516010046005251,1.3809552907943725,1.333336136341095,1.2714311969280243,
1994-08-12,,,1.3568196296691897,1.3359453916549684,1.347687113285065,1.3793244898319243,1.33437983751297,1.2726053738594054,
1994-08-15,,,1.3307265043258667,1.3307267665863038,1.3411639094352723,1.374105942249298,1.3337275099754333,1.2737795436382293,
1994-08-16,,,1.3437732458114624,1.3359452962875367,1.3346407413482668,1.3675827860832215,1.3341188907623291,1.2752146410942078,
1994-08-17,,,1.3437732458114624,1.3385546445846557,1.3333361029624942,1.3643212020397186,1.3354235363006592,1.2763888144493103,
1994-08-18,,,1.3437732458114624,1.3437731742858887,1.3346407771110536,1.3617119371891022,1.3368586254119874,1.2778239119052888,
1994-08-19,,,1.317680597305298,1.3359453678131104,1.3359453797340393,1.3571457207202913,1.3379023456573487,1.2789980828762055,
1994-08-22,,,1.3046345710754397,1.330726981163025,1.3307268738746643,1.3519272029399874,1.3379023456573487,1.2805636489391328,
1994-08-23,,,1.3307265043258667,1.3281176328659057,1.3320314645767213,1.3483394265174868,1.33816326379776,1.2817378187179564,
1994-08-24,,,1.3437732458114624,1.3281176328659057,1.3333361387252807,1.345077842473984,1.3389460372924804,1.2829119920730592,
1994-08-25,,,1.317680597305298,1.322899103164673,1.3333361387252807,1.342468571662903,1.3397288298606873,1.2838252389431,
1994-08-26,,,1.3633428812026978,1.332031559944153,1.3339884638786317,1.3408377885818483,1.3409029960632324,1.285586496591568,
1994-08-29,,,1.3763891458511353,1.346382474899292,1.3385547280311585,1.3398593187332155,1.3425990176200866,1.2870868289470672,
1994-08-30,,,1.3959585428237915,1.359428882598877,1.3437732577323913,1.339206999540329,1.3452082967758179,1.289043779373169,
1994-08-31,,,1.4090049266815186,1.3724752187728881,1.350296425819397,1.3418162643909457,1.3480785036087035,1.291261657476425,
1994-09-01,,,1.422050952911377,1.393349289894104,1.3581241965293884,1.3463824868202212,1.3514705610275268,1.293349071741104,
1994-09-02,,,1.3959585428237915,1.3998724222183228,1.3659519910812379,1.3509486854076387,1.354079840183258,1.2951755619049072,
1994-09-05,,,1.3959585428237915,1.403786301612854,1.375084388256073,1.3529056310653689,1.3566891193389892,1.2972629761695862,
1994-09-06,,,1.382912039756775,1.4011770009994506,1.380302941799164,1.3561672031879426,1.358254668712616,1.2993503928184509,
1994-09-07,,,1.382912039756775,1.395958423614502,1.3842168211936952,1.3587764799594881,1.3598202180862426,1.3011768782138824,
1994-09-08,,,1.382912039756775,1.3881306409835816,1.3907399654388428,1.3620380520820619,1.3611248469352721,1.3028729033470154,
1994-09-09,,,1.382912039756775,1.3855213403701783,1.3926968812942504,1.363342672586441,1.3624294757843018,1.3048298525810242,
1994-09-12,,,1.4090049266815186,1.3881306171417236,1.395958459377289,1.3672565937042236,1.3642559623718262,1.3074391222000121,
1994-09-13,,,1.402482032775879,1.3920446157455444,1.3966108083724975,1.3701920330524444,1.366212911605835,1.310048394203186,
1994-09-14,,,1.3959585428237915,1.3946539163589478,1.3953061699867249,1.3728012979030608,1.3685612630844117,1.312592431306839,
1994-09-15,,,1.4350974559783936,1.4050909996032714,1.3966108202934264,1.3773675084114074,1.371431450843811,1.3152017021179199,
1994-09-16,,,1.3959585428237915,1.4077003002166748,1.3966108202934264,1.3812814056873322,1.3729970097541808,1.3165063416957856,
1994-09-19,,,1.4090049266815186,1.4077003002166748,1.3979154586791993,1.386499923467636,1.3748234963417054,1.3179414451122284,
1994-09-20,,,1.389435648918152,1.4050910234451295,1.3985678195953368,1.3894353806972504,1.3762585973739625,1.3194417822360993,
1994-09-21,,,1.382912039756775,1.4024817228317261,1.3985678195953368,1.391392320394516,1.3766499805450438,1.3209421014785767,
1994-09-22,,,1.4090049266815186,1.3972632169723511,1.4011771082878113,1.395958536863327,1.377432758808136,1.3227033495903016,
1994-09-23,,,1.382912039756775,1.3946539163589478,1.4011771082878113,1.3969369947910308,1.3773022866249085,1.324203668832779,
1994-09-26,,,1.422050952911377,1.3972631216049194,1.4024817109107972,1.399220085144043,1.3770413565635682,1.326291083097458,
1994-09-27,,,1.382912039756775,1.3959583997726441,1.4005247116088868,1.398567759990692,1.3752148699760438,1.3281175684928894,
1994-09-28,,,1.415528416633606,1.4024816751480103,1.402481698989868,1.3988939344882965,1.3753453397750854,1.3304006814956666,
1994-09-29,,,1.4090049266815186,1.4024816751480103,1.3998724460601806,1.3982416331768035,1.37560626745224,1.3322271716594696,
1994-09-30,,,1.4579282999038696,1.4174849271774292,1.4060694217681884,1.4013401210308074,1.376584734916687,1.334803819656372,
1994-10-03,,,1.4481439590454102,1.4227035284042358,1.4099833250045777,1.4039493918418884,1.3773675155639649,1.33728262424469,
1994-10-04,,,1.4546674489974976,1.4370546102523805,1.4165065050125123,1.4075371623039246,1.3784112238883972,1.3394352793693542,
1994-10-05,,,1.389435648918152,1.4318360567092896,1.41715886592865,1.4078633427619933,1.37801983833313,1.341392229795456,
1994-10-06,,,1.3698660135269165,1.424008274078369,1.4132449746131897,1.4072110414505006,1.37801983833313,1.343218718767166,
1994-10-07,,,1.382912039756775,1.4090050220489503,1.4132449746131897,1.4072110414505006,1.3777589082717896,1.344914743900299,
1994-10-10,,,1.382912039756775,1.3959586381912232,1.4093310832977295,1.4059063971042634,1.3774979782104493,1.3467412292957306,
1994-10-11,,,1.4090049266815186,1.3868261337280274,1.411940371990204,1.4062325417995454,1.3774979782104493,1.3486981832981109,
1994-10-12,,,1.3959585428237915,1.3881307125091553,1.4099833846092225,1.4062325417995454,1.3782807564735413,1.3507855975627898,
1994-10-13,,,1.3698660135269165,1.3881307125091553,1.4060694932937623,1.4029709696769714,1.3790635466575623,1.352285920381546,
1994-10-14,,,1.3698660135269165,1.3855215072631837,1.397263264656067,1.4016663432121277,1.3803681755065917,1.3538514852523804,
1994-10-17,,,1.3698660135269165,1.3829123020172118,1.3894354701042175,1.3997093975543975,1.3806291031837463,1.3554170501232148,
1994-10-18,,,1.422050952911377,1.3855215072631837,1.3861738204956056,1.401340162754059,1.3827165102958678,1.3571130788326264,
1994-10-19,,,1.389435648918152,1.3842169284820556,1.3861738204956056,1.4016663432121277,1.3838906931877135,1.3584829545021058,
1994-10-20,,,1.4090049266815186,1.3920447111129761,1.3900877118110657,1.4016663432121277,1.3857171797752381,1.3595266580581664,
1994-10-21,,,1.3307265043258667,1.384216809272766,1.3848691582679749,1.3990570664405824,1.3851953172683715,1.3597875773906707,
1994-10-24,,,1.2459261417388916,1.359428834915161,1.3711705684661866,1.390250825881958,1.3834993100166322,1.3586134099960328,
1994-10-25,,,1.2915880680084229,1.3333362579345702,1.359428882598877,1.3856846272945404,1.3824556064605713,1.3582872486114501,
1994-10-26,,,1.3437732458114624,1.3242037773132325,1.3542103528976441,1.3820968687534332,1.3824556064605713,1.3589395713806152,
1994-10-27,,,1.3568196296691897,1.3137667179107668,1.3529057145118712,1.3794876039028168,1.3827165341377259,1.3597875797748566,
1994-10-28,,,1.3633428812026978,1.3202899932861327,1.3522534012794494,1.3747583329677582,1.3836297798156738,1.3607660627365112,
1994-10-31,,,1.382912039756775,1.3476871728897095,1.3535580039024353,1.3714967370033264,1.3851953291893004,1.3615488374233247,
1994-11-01,,,1.3307265043258667,1.3555148601531983,1.3444255590438843,1.365299689769745,1.3851953291893004,1.3616792964935303,
1994-11-02,,,1.3698660135269165,1.360733413696289,1.3424685955047608,1.3643212080001832,1.3857171845436096,1.362331610918045,
1994-11-03,,,1.3698660135269165,1.3633426904678345,1.3385547041893004,1.3643212080001832,1.386760892868042,1.3632448613643646,
1994-11-04,,,1.3046345710754397,1.3516010284423827,1.3359455108642577,1.3604073345661163,1.3855867266654969,1.3632448613643646,
1994-11-07,,,1.3046345710754397,1.3359455347061158,1.3418163537979126,1.3564934611320496,1.3841516351699832,1.3633753263950348,
1994-11-08,,,1.2720187902450562,1.3242039918899535,1.339859426021576,1.3496441543102264,1.3816728401184084,1.3634405684471131,
1994-11-09,,,1.2524480819702148,1.3007204055786132,1.3307269096374512,1.3424686312675476,1.3785417032241825,1.3633101034164428,
1994-11-10,,,1.2524480819702148,1.277236819267273,1.3202897548675536,1.3365977346897124,1.3751496458053591,1.3633101034164428,
1994-11-11,,,1.2524480819702148,1.266799521446228,1.3092002749443055,1.3307268381118775,1.3722794365882875,1.3631796383857726,
1994-11-14,,,1.2785409688949585,1.261580801010132,1.2987631678581237,1.3261605858802796,1.369931085109711,1.36331010222435,
1994-11-15,,,1.3046345710754397,1.2681039571762085,1.296153974533081,1.3202897667884828,1.3683655357360842,1.36331010222435,
1994-11-16,,,1.2785409688949585,1.2733225345611572,1.2870214700698852,1.314745032787323,1.366278114318848,1.3630491662025452,
1994-11-17,,,1.2524480819702148,1.2733225345611572,1.2752796769142152,1.3069171905517578,1.3636688351631168,1.3623968410491942,
1994-11-18,,,1.2524480819702148,1.2733225345611572,1.2700610280036926,1.3030032694339753,1.3610595560073855,1.3617445158958434,
1994-11-21,,,1.2654945850372314,1.2707132577896119,1.2661470293998718,1.3039816915988922,1.3581893491744998,1.3612226557731628,
1994-11-22,,,1.239401936531067,1.2576667308807372,1.2628853440284729,1.3013723850250245,1.3549277472496035,1.3605703294277192,
1994-11-23,,,1.2328801155090332,1.2485345602035522,1.2609285473823548,1.295827728509903,1.3516661787033084,1.3601137208938598,1.290527766942978
1994-11-24,,,1.2328801155090332,1.244620966911316,1.2589717507362366,1.289630752801895,1.3476218318939213,1.359526641368866,1.2948656797409057
1994-11-25,,,1.2459261417388916,1.2433165788650513,1.2583195567131042,1.2837599158287047,1.3446211838722233,1.3588090968132018,1.2951592248678208
1994-11-28,,,1.2459261417388916,1.2394028902053833,1.2550580739974975,1.2769106209278107,1.3413596081733707,1.3580915522575379,1.2954527699947358
1994-11-29,,,1.2133095264434814,1.2341844081878661,1.2459255695343017,1.2710397720336915,1.3378370857238773,1.3570478415489198,1.2955832320451737
1994-11-30,47.97549257826332,B,1.2654945850372314,1.2407073020935058,1.244620931148529,1.265821200609207,1.3354887366294863,1.356069358587265,1.2961703151464463
1994-12-01,47.958620277145826,B,1.242663860321045,1.2426640510559082,1.243642508983612,1.2594610929489136,1.3321619153022768,1.3547973370552062,1.2969041699171067
1994-12-02,47.95662388433599,B,1.2263559103012085,1.2387500047683715,1.2410332918167115,1.255547159910202,1.3290307927131655,1.3531665396690369,1.2973607915639878
1994-12-05,47.96614568493421,B,1.2654945850372314,1.2426636934280395,1.2410332918167115,1.2535901606082915,1.3258996653556827,1.3514705109596252,1.2980783385038377
1994-12-06,47.98627121685744,B,1.2654945850372314,1.2531007051467895,1.243642556667328,1.2532639503479004,1.3235513162612917,1.3493830931186677,1.2987306535243988
1994-12-07,47.98325074400202,B,1.239401936531067,1.2478821754455567,1.2442947387695313,1.252611643075943,1.320028786659241,1.3476870632171631,1.2993177372217177
1994-12-08,47.95487692725548,B,1.1219851970672607,1.2237464427947997,1.233205246925354,1.2460884988307952,1.314288392066956,1.3449473297595977,1.2992525053024293
1994-12-09,47.93747954317643,B,1.1676483154296875,1.2120049238204955,1.2253774642944335,1.2418485105037689,1.3084827923774722,1.3425337636470795,1.2988937371969222
1994-12-12,47.895396820290024,B,1.1219851970672607,1.1833030462265015,1.2129833698272705,1.234020721912384,1.3019596171379089,1.3396635663509369,1.2981761902570725
1994-12-13,47.844119759073855,B,1.1056771278381348,1.151339554786682,1.2022201299667359,1.2240728497505189,1.2949798107147217,1.3366955173015596,1.297442335486412
1994-12-14,47.79776555160478,B,1.0828460454940796,1.1200283765792847,1.1839552760124206,1.214288103580475,1.2888480186462403,1.333433928489685,1.2965290927886963
1994-12-15,47.778375866013626,B,1.0176146030426023,1.099154257774353,1.1614503502845763,1.2025464296340942,1.281802990436554,1.3299114143848418,1.2955506181716918
1994-12-16,47.749917251682234,B,1.0306609869003296,1.0717567920684814,1.1418808579444886,1.1914570748806,1.274757969379425,1.3262584388256073,1.2945069134235383
1994-12-19,47.74297957376155,B,1.0437073707580566,1.0561012268066405,1.1197021365165711,1.1803677141666413,1.2679738759994508,1.32273592710495,1.2935610496997834
1994-12-20,47.73573751913111,B,1.0176146030426023,1.0384887218475343,1.0949141383171082,1.169278347492218,1.2601460695266724,1.3188220238685608,1.2928435015678406
1994-12-21,47.74780896657682,B,1.056753396987915,1.0332701921463012,1.076649284362793,1.1604720115661622,1.253361966609955,1.315821361541748,1.2921911829710007
1994-12-22,47.764334923166984,B,1.0176146030426023,1.0332701921463012,1.0662122249603272,1.1497087359428406,1.2463169384002686,1.3126902425289153,1.2911474764347077
1994-12-23,47.777984093337324,B,1.0176146030426023,1.030660915374756,1.0512088537216187,1.138293159008026,1.2392719101905822,1.309820042848587,1.2900385397672653
1994-12-26,47.785924412593054,B,1.0176146030426023,1.0254423618316648,1.0407717943191528,1.1268775820732118,1.232226881980896,1.3064279925823212,1.2886686724424363
1994-12-27,47.80469818897105,B,1.0306609869003296,1.0280516386032104,1.0332701802253723,1.117745155096054,1.224399082660675,1.3035577964782714,1.2872988045215608
1994-12-28,47.814872568962414,B,1.0698001384735107,1.0306609869003294,1.0319655895233155,1.107960432767868,1.2180063724517822,1.3009485328197479,1.2860594022274017
1994-12-29,47.83158887491575,B,1.0698001384735107,1.041098093986511,1.0371841430664062,1.0993172466754912,1.2112222766876222,1.2984697282314301,1.2849504625797272
1994-12-30,47.86240279166108,B,1.0958929061889648,1.0567537546157837,1.0437073349952697,1.0927940964698792,1.206525604724884,1.2958604609966278,1.2842329174280167
1995-01-02,47.896205904662956,C,1.0958929061889648,1.072409415245056,1.0489258885383606,1.0843140125274657,1.2035249400138854,1.2935121250152588,1.283645834326744
1995-01-03,47.911277717116754,C,1.056753396987915,1.0776278972625732,1.0528397679328918,1.073876953125,1.1988282465934754,1.2906419265270233,1.2829282838106155
1995-01-04,47.92727305377671,C,1.1089390516281128,1.0854556798934936,1.0580583333969116,1.0673538088798522,1.1941315627098084,1.2882935845851897,1.28234119951725
1995-01-05,47.94327078317934,C,1.1089390516281128,1.093283462524414,1.0671907782554626,1.066701501607895,1.1891739511489867,1.2859452426433564,1.2818845772743226
1995-01-06,47.95935515227157,C,1.1611242294311523,1.1063297271728516,1.0815417408943175,1.066375297307968,1.185129578113556,1.284379678964615,1.2816888809204101
1995-01-09,47.9875721051194,C,1.200263500213623,1.1272038459777831,1.0998066306114196,1.0702892124652863,1.1814766073226928,1.2833359682559966,1.2819498085975647
1995-01-10,48.019543546610436,C,1.1611242294311523,1.1480780124664307,1.1128529548645019,1.073061567544937,1.1780845618247986,1.2816399455070495,1.281688882112503
1995-01-11,48.050793607902335,C,1.2133095264434814,1.1689521074295044,1.127203893661499,1.0795847415924071,1.1749534320831299,1.2803353083133697,1.2816236501932143
