Date,GRADE,GPS,LEN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-03,,,0.6684727072715759,0.6935400605201721,0.7133853018283844,0.7374084711074829,0.7268591487407684,,
1984-02-06,,,0.6684727072715759,0.6841397285461426,0.7045071840286254,0.7353195160627365,0.7242479312419892,,
1984-02-07,,,0.6684727072715759,0.6789173007011413,0.6940623641014099,0.7324471950531006,0.7223678600788116,,
1984-02-08,,,0.6580276489257812,0.6695169687271119,0.6877954483032227,0.7261802822351455,0.7201744401454926,,
1984-02-09,,,0.6580276489257812,0.6642946839332581,0.6830952823162079,0.7193911164999008,0.7183988213539123,,
1984-02-10,,,0.6475827097892761,0.660116684436798,0.6768283724784852,0.7120797038078308,0.716414303779602,,
1984-02-13,,,0.6058028936386108,0.647582721710205,0.6658612251281738,0.7032015532255173,0.71369863986969,,
1984-02-14,,,0.5849134922027588,0.6308708786964417,0.6548940896987915,0.6938011825084687,0.7108785271644592,,
1984-02-15,,,0.6005806922912598,0.6193814873695374,0.6444492280483246,0.6854452848434448,0.7087895548343659,,
1984-02-16,,,0.6162480115890503,0.6110255599021912,0.6376601219177246,0.6791783809661865,0.7069094789028167,,
1984-02-17,,,0.6266925930976868,0.6068475365638732,0.6334821105003356,0.67343370616436,0.705447199344635,,
1984-02-20,,,0.6266925930976868,0.6110254764556885,0.6293040990829468,0.6669056415557861,0.7037760150432587,,
1984-02-21,,,0.5796910524368286,0.6099809885025025,0.6204259335994721,0.657244148850441,0.7010603487491608,,
1984-02-22,,,0.5796910524368286,0.6058030605316163,0.6125922739505768,0.6501938611268997,0.6986580383777619,,
1984-02-23,,,0.5796910524368286,0.5984916687011719,0.6047586143016815,0.6439269483089447,0.6969868612289428,,
1984-02-24,,,0.574468195438385,0.5880467891693115,0.5974471628665924,0.6371377676725387,0.695106770992279,,
1984-02-27,,,0.5796910524368286,0.5786464810371399,0.5948359787464141,0.630348601937294,0.6935400390625,,
1984-02-28,,,0.5640234351158142,0.575512957572937,0.5927469730377197,0.6238205313682557,0.6908243763446807,,
1984-02-29,,,0.5692457556724548,0.5734238982200622,0.5896134793758392,0.617031353712082,0.6883175945281983,,
1984-03-01,,,0.5692457556724548,0.5713348388671875,0.5849132537841797,0.6112866878509522,0.6851841270923614,,
1984-03-02,,,0.5640234351158142,0.5692458868026733,0.5786463379859924,0.6060642242431641,0.6821551084518432,,
1984-03-05,,,0.5640234351158142,0.5661123633384705,0.5723794221878051,0.600841760635376,0.679126089811325,,
1984-03-06,,,0.5483558177947998,0.5629788398742676,0.5692458987236023,0.5948359161615372,0.6757837188243866,,
1984-03-07,,,0.543133556842804,0.5577564001083374,0.5655901491641998,0.5890912115573883,0.6724413537979126,,
1984-03-08,,,0.5483558177947998,0.5535784125328064,0.562456625699997,0.5836076200008392,0.6696212291717529,,
1984-03-09,,,0.543133556842804,0.5494004368782044,0.5593231618404388,0.5783851623535157,0.6660699641704559,,
1984-03-12,,,0.5379113554954529,0.544178020954132,0.5551451921463013,0.5749905854463577,0.6624142551422119,,
1984-03-13,,,0.5483558177947998,0.544178020954132,0.5535784304141999,0.5731627017259597,0.6595941305160522,,
1984-03-14,,,0.5588011741638184,0.547311544418335,0.5525339722633362,0.5710737258195877,0.6561473250389099,,
1984-03-15,,,0.5588011741638184,0.5494006156921387,0.5514895141124725,0.5682013839483261,0.6518649303913117,,
1984-03-16,,,0.5640234351158142,0.5535785913467407,0.5514895141124725,0.5650679260492325,0.6476869809627533,,
1984-03-19,,,0.5483558177947998,0.5556674838066101,0.5499227523803711,0.5611510872840881,0.6444490611553192,,
1984-03-20,,,0.5535786151885986,0.5567120432853698,0.5504450321197509,0.5598454654216767,0.6410022509098053,,
1984-03-21,,,0.5588011741638184,0.5567120432853698,0.5520117938518524,0.5588009715080261,0.6365109562873841,,
1984-03-22,,,0.5535786151885986,0.5556675314903259,0.5525340735912323,0.5574953496456146,0.6317063093185424,,
1984-03-23,,,0.5535786151885986,0.5535785675048828,0.5535785794258118,0.5564508706331253,0.6269016623497009,,
1984-03-26,,,0.5483558177947998,0.5535785675048828,0.5546230256557465,0.5548841089010239,0.6222014605998993,,
1984-03-27,,,0.5483558177947998,0.5525340080261231,0.5546230256557465,0.5541007280349731,0.6177101588249206,,
1984-03-28,,,0.5588011741638184,0.5525340080261231,0.5546230256557465,0.5535784989595414,0.6135322093963623,,
1984-03-29,,,0.5796910524368286,0.557756495475769,0.5567120134830474,0.55410076379776,0.6102943086624145,,
1984-03-30,,,0.6005806922912598,0.5671569108963013,0.560367739200592,0.5559286266565323,0.6074742007255555,,
1984-04-02,,,0.6162480115890503,0.5807353496551514,0.5671569585800171,0.5585398554801941,0.6046540832519531,,
1984-04-03,,,0.5953580737113953,0.5901358008384705,0.5713349044322967,0.5608899682760239,0.6011028265953064,,
1984-04-04,,,0.5849134922027588,0.5953582644462585,0.5739461362361908,0.5629789650440216,0.5983871603012085,,
1984-04-05,,,0.5796910524368286,0.5953582644462585,0.5765573799610137,0.564545726776123,0.5958803951740265,,
1984-04-06,,,0.5692457556724548,0.5890912771224975,0.5781240940093995,0.5658513367176056,0.5930602741241455,0.6653388327360154,
1984-04-09,,,0.5535786151885986,0.5765573978424072,0.5786463737487793,0.5666346997022629,0.589822359085083,0.6628320592641831,
1984-04-10,,,0.543133556842804,0.5661124944686889,0.5781241476535797,0.5663735866546631,0.5867933332920074,0.6603252851963043,
1984-04-11,,,0.543133556842804,0.557756507396698,0.5765573859214783,0.5655902057886124,0.583555418252945,0.657714061141014,
1984-04-12,,,0.5535786151885986,0.552534019947052,0.5739461421966553,0.5653290778398514,0.580944209098816,0.6552072876691818,
1984-04-13,,,0.5640234351158142,0.5514895558357239,0.5702904164791107,0.5653290778398514,0.5788552236557006,0.6528571861982345,
1984-04-16,,,0.5796910524368286,0.5567120432853698,0.5666347205638885,0.5668958395719528,0.5770795905590057,0.6506637609004975,
1984-04-17,,,0.5849134922027588,0.5650680303573609,0.5655902624130249,0.5684625834226609,0.5754084062576293,0.6488881331682205,
1984-04-18,,,0.574468195438385,0.571334958076477,0.5645457327365875,0.5692459344863892,0.5737372171878815,0.646955828666687,
1984-04-19,,,0.5640234351158142,0.5734239220619202,0.5629789710044861,0.5697681754827499,0.5718571329116822,0.6451279771327972,
1984-04-20,,,0.5640234351158142,0.5734239220619202,0.562456738948822,0.5702904164791107,0.5701859474182129,0.6433001255989075,
1984-04-23,,,0.5640234351158142,0.5702903985977172,0.5635012209415435,0.5710737973451614,0.5693503582477569,0.6415244990587234,
1984-04-24,,,0.5640234351158142,0.5661123871803284,0.5655902087688446,0.5718571782112122,0.5689325571060181,0.6399055421352386,
1984-04-25,,,0.5588011741638184,0.562978982925415,0.567156970500946,0.5718571782112122,0.5680969667434692,0.6384432607889176,
1984-04-26,,,0.5640234351158142,0.562978982925415,0.5682014524936676,0.5710737973451614,0.5670524752140045,0.6369809770584106,
1984-04-27,,,0.5640234351158142,0.562978982925415,0.5682014524936676,0.5692459344863892,0.5657990920543671,0.6356231456995011,
1984-04-30,,,0.5379113554954529,0.5577565670013428,0.5640234827995301,0.5653291016817092,0.5640234673023223,0.6338997411727906,
1984-05-01,,,0.5483558177947998,0.5546230435371399,0.5603677153587341,0.5629789888858795,0.5633967626094818,0.6322285556793212,
1984-05-02,,,0.5483558177947998,0.5525339722633362,0.5577564775943756,0.5611511051654816,0.5627700579166413,0.6307140481472016,
1984-05-03,,,0.543133556842804,0.5483559966087341,0.5556674897670746,0.5593232303857804,0.5620389080047608,0.6295128846168518,
1984-05-04,,,0.543133556842804,0.544178020954132,0.5535785019397735,0.5580176204442978,0.5614122152328491,0.6282594931125641,
1984-05-07,,,0.5483558177947998,0.5462669134140015,0.5520117402076721,0.5577564805746078,0.5607855105400086,0.6271627748012543,
1984-05-08,,,0.5535786151885986,0.5473114728927613,0.5509672582149505,0.5582787334918976,0.5605766141414642,0.6257004952430725,
1984-05-09,,,0.5326887369155884,0.544178056716919,0.5483560144901276,0.5577564924955368,0.5598454737663269,0.6240815341472625,
1984-05-10,,,0.5222440361976624,0.5400001525878906,0.5441780745983124,0.55618976354599,0.558905439376831,0.6220447832345962,
1984-05-11,,,0.5065765976905823,0.5326887607574463,0.5384333908557892,0.5533174216747284,0.5577565026283264,0.6199558055400849,
1984-05-14,,,0.4909090101718902,0.5211993992328644,0.5337331563234329,0.5488783195614815,0.5562942141294479,0.6177101519703865,
1984-05-15,,,0.4856869578361511,0.5076210677623749,0.5274662703275681,0.5439169928431511,0.555040836930275,0.6154122778773308,
1984-05-16,,,0.4909090101718902,0.49926512241363524,0.5217215895652771,0.5397390335798263,0.5539963459968567,0.6132188498973846,
1984-05-17,,,0.4856869578361511,0.491953706741333,0.5159769296646118,0.5358222097158432,0.5527429687976837,0.6111820989847183,
1984-05-18,,,0.4543524980545044,0.4815088868141174,0.5070988237857819,0.5303386628627778,0.5509673476219177,0.6085186558961868,
1984-05-21,,,0.464797168970108,0.476286518573761,0.49874295890331266,0.5253773495554924,0.5495050638914108,0.6059596595168114,
1984-05-22,,,0.496131420135498,0.47837541103363035,0.49299823939800264,0.5219827488064765,0.5484605759382248,0.6040273532271385,
1984-05-23,,,0.4909090101718902,0.4783754110336303,0.4888202667236328,0.5185881406068802,0.5471027326583863,0.6016250288486481,
1984-05-24,,,0.4856869578361511,0.4783754110336303,0.48516455888748167,0.514671316742897,0.5456404483318329,0.5987526893615722,
1984-05-25,,,0.4804643988609314,0.4835977911949157,0.4825533390045166,0.5104933649301528,0.5439692676067353,0.5958281242847443,
1984-05-28,,,0.4804643988609314,0.4867312371730804,0.4815088778734207,0.5076210170984268,0.5426114392280579,0.5935302501916886,
1984-05-29,,,0.4700196087360382,0.4815088748931885,0.4799421429634094,0.5037042066454888,0.5409402590990067,0.590971255004406,
1984-05-30,,,0.4752422869205475,0.4783755302429199,0.4783754706382751,0.5000485301017761,0.5392690813541412,0.5878900188207626,
1984-05-31,,,0.4752422869205475,0.47628659605979917,0.47733100354671476,0.4966539666056633,0.5377023547887803,0.5847043320536613,
1984-06-01,,,0.4595746695995331,0.4721086502075195,0.47785322070121766,0.49247602224349973,0.5358222758769989,0.5813619691133499,
1984-06-04,,,0.4752422869205475,0.47106422781944274,0.4788977324962616,0.48882034569978716,0.5343600052595139,0.5782807329297066,
1984-06-05,,,0.4752422869205475,0.4721087634563446,0.47680881917476653,0.4849035292863846,0.5328977346420288,0.5753039467334747,
1984-06-06,,,0.4909090101718902,0.47524210810661316,0.47680881917476653,0.4828145429491997,0.5315398913621903,0.5725360503792762,
1984-06-07,,,0.5013540387153625,0.48046445846557617,0.47837552726268767,0.4817700430750847,0.5299731510877609,0.5701337298750877,
1984-06-08,,,0.5117990970611572,0.490909343957901,0.4815089970827103,0.48203116804361346,0.5281975191831588,0.5678358599543571,
1984-06-11,,,0.5170212984085083,0.4992651462554932,0.48516468703746796,0.4833367824554443,0.526212984919548,0.5654335340857506,
1984-06-12,,,0.4909090101718902,0.5023984909057617,0.48725362718105314,0.4835978850722313,0.5241240036487579,0.5626134151220321,
1984-06-13,,,0.4700196087360382,0.4982206106185913,0.48673135936260226,0.4825534150004387,0.5218261259794236,0.560106643140316,
1984-06-14,,,0.4752422869205475,0.4929982602596283,0.48673135936260226,0.4820311814546585,0.5197371506690979,0.5578087729215622,
1984-06-15,,,0.4752422869205475,0.48568689823150635,0.48829812109470366,0.48307567089796066,0.5178570812940597,0.5554586777091026,
1984-06-18,,,0.4856869578361511,0.47942003011703493,0.489342588186264,0.4841201603412628,0.5164992481470108,0.5531608036160469,
1984-06-19,,,0.4856869578361511,0.47837561964988706,0.4903870552778244,0.48359793722629546,0.5153503161668778,0.5510718247294426,
1984-06-20,,,0.4804643988609314,0.4804645776748657,0.48934259414672854,0.4830757066607475,0.5140969330072402,0.5488261756300926,
1984-06-21,,,0.4804643988609314,0.4815090000629425,0.4872536301612854,0.4828145787119865,0.512634648680687,0.5467894288897515,
1984-06-22,,,0.464797168970108,0.4794199764728546,0.4825534373521805,0.48203121721744535,0.5106501233577728,0.5447526735067367,
1984-06-25,,,0.4700196087360382,0.476286506652832,0.47785326838493347,0.4815089777112007,0.508456694483757,0.5427681425213814,
1984-06-26,,,0.4595746695995331,0.4710640490055084,0.47471983432769777,0.4809867307543755,0.5059499180316925,0.5406791621446609,
1984-06-27,,,0.4595746695995331,0.46688610315322876,0.47367534041404724,0.48020334988832475,0.5036520475149154,0.5386946323513985,
1984-06-28,,,0.4386850595474243,0.45853023529052733,0.47001961767673495,0.4783754885196686,0.5011452800035476,0.5365012064576149,
1984-06-29,,,0.4386850595474243,0.4533078134059906,0.4663638949394226,0.47733100801706313,0.4986385124921799,0.5344122299551963,
1984-07-02,,,0.4125726819038391,0.4418184280395508,0.45905246734619143,0.4741975277662277,0.49560949742794036,0.5324799278378487,
1984-07-03,,,0.4230174422264099,0.43450698256492615,0.4527855157852173,0.4715862855315208,0.4927893775701523,0.5308609673380852,
1984-07-04,,,0.4230174422264099,0.4271955370903015,0.44704082012176516,0.46819170713424685,0.4900737029314041,0.5290853348374367,
1984-07-05,,,0.4230174422264099,0.42406201362609863,0.441296124458313,0.4642748773097992,0.48725358307361605,0.5271530291438102,
1984-07-06,,,0.4230174422264099,0.42092849016189576,0.4371181517839432,0.45983579456806184,0.4844334632158279,0.5251162776350975,
1984-07-09,,,0.417795181274414,0.42197299003601074,0.43189570903778074,0.4548744887113571,0.48203113973140715,0.5230273035168648,
1984-07-10,,,0.4230174422264099,0.42197299003601074,0.42823998630046844,0.4514799103140831,0.47952437222003935,0.5214605674147605,
1984-07-11,,,0.4282398521900177,0.4230174720287323,0.42510650455951693,0.4493909224867821,0.47712205290794374,0.5199460554122924,
1984-07-12,,,0.4230174422264099,0.4230174720287323,0.42353974282741547,0.4467796802520752,0.47471973061561584,0.5183793193101883,
1984-07-13,,,0.4282398521900177,0.42406195402145386,0.4224952220916748,0.4444295585155487,0.47242185652256014,0.5169170358777047,
1984-07-16,,,0.4230174422264099,0.425106406211853,0.4235396981239319,0.44129608273506166,0.46991508901119233,0.5153502997756004,
1984-07-17,,,0.4230174422264099,0.425106406211853,0.4235396981239319,0.4381626069545746,0.4673038655519485,0.5139402398467063,
1984-07-18,,,0.417795181274414,0.4230174720287323,0.4230174720287323,0.43502914607524873,0.46500599443912505,0.512425734102726,
1984-07-19,,,0.4125726819038391,0.42092851996421815,0.4219729959964752,0.4316345602273941,0.4628125673532486,0.5108590033650399,
1984-07-20,,,0.4125726819038391,0.41779508590698244,0.42092851996421815,0.42902333587408065,0.4609324890375137,0.5093444958329201,
1984-07-23,,,0.4230174422264099,0.41779508590698244,0.42145074605941774,0.42667322754859927,0.4595746576786041,0.507934435904026,
1984-07-24,,,0.4282398521900177,0.418839567899704,0.4219729870557785,0.42510648667812345,0.45842571556568146,0.5067332762479783,
1984-07-25,,,0.4386850595474243,0.42301754355430604,0.42301750779151914,0.42406200617551804,0.4573812365531921,0.5056887912750244,
1984-07-26,,,0.4386850595474243,0.42824001908302306,0.4245842695236206,0.42406200617551804,0.4564411985874176,0.5045920836925507,
1984-07-27,,,0.4334624111652374,0.4324179649353027,0.4251065254211426,0.4238008737564087,0.4560233968496323,0.503495372235775,
1984-07-30,,,0.4543524980545044,0.4386849761009216,0.428240031003952,0.42588986456394196,0.4558145034313202,0.5026597836613655,
1984-07-31,,,0.4804643988609314,0.44912988543510435,0.4339847266674042,0.42876221239566803,0.4555011630058289,0.5019808694720268,
1984-08-01,,,0.4804643988609314,0.4574857532978058,0.4402516484260559,0.4316345602273941,0.45529227077960965,0.5011975017189979,
1984-08-02,,,0.4856869578361511,0.46688613295555115,0.44756307601928713,0.43476803600788116,0.45529227077960965,0.5004663595557213,
1984-08-03,,,0.5013540387153625,0.48046445846557617,0.45644121170043944,0.4386848658323288,0.4557100635766983,0.4998396655917168,
1984-08-06,,,0.5222440361976624,0.4940427660942078,0.4663638710975647,0.4439073085784912,0.4565456563234329,0.4995785477757454,
1984-08-07,,,0.5170212984085083,0.5013541460037232,0.47524201571941377,0.44860750138759614,0.45748569011688234,0.4992129746079445,
1984-08-08,,,0.5222440361976624,0.5097100734710693,0.4835979133844376,0.45330771058797836,0.45842572510242463,0.4988474032282829,
1984-08-09,,,0.5326887369155884,0.5191104292869568,0.492998281121254,0.4587912753224373,0.45957465410232545,0.4986385044455528,
1984-08-10,,,0.543133556842804,0.527466332912445,0.5039653956890107,0.4645359605550766,0.46124583184719087,0.4985340538620949,
1984-08-13,,,0.543133556842804,0.5316442370414733,0.5128435015678405,0.4705417662858963,0.462603657245636,0.49848183125257495,
1984-08-14,,,0.5222440361976624,0.5326887845993042,0.5170214653015137,0.47550309598445895,0.4635436922311783,0.49822071343660357,
1984-08-15,,,0.5222440361976624,0.5326887845993042,0.5211994290351868,0.48072553873062135,0.46417039275169375,0.497855142056942,
1984-08-16,,,0.5222440361976624,0.530599844455719,0.5248551368713379,0.4862091064453125,0.4645881927013397,0.49728067189455033,
1984-08-17,,,0.5274660587310791,0.5274663448333741,0.5274663388729095,0.4919537752866745,0.46490153193473815,0.4965495255589485,
1984-08-20,,,0.5274660587310791,0.5243328452110291,0.5279885411262513,0.49717620611190794,0.46511042714118955,0.4956617060303688,
1984-08-21,,,0.5170212984085083,0.5232882976531983,0.5279885411262513,0.5016152784228325,0.4656326729059219,0.49487833827733996,
1984-08-22,,,0.5222440361976624,0.5232882976531983,0.5279885411262513,0.5057932272553444,0.4666771614551544,0.49425164371728897,
1984-08-23,,,0.5222440361976624,0.5232882976531983,0.5269440710544586,0.5099711760878562,0.4676171964406967,0.4936771735548973,
1984-08-24,,,0.5222440361976624,0.5222438931465149,0.5248551189899444,0.5144102573394775,0.468557231426239,0.4932071563601494,0.5792729945480823
1984-08-27,,,0.5274660587310791,0.5222438931465149,0.523288369178772,0.5180659353733063,0.4693928134441376,0.4929460307955742,0.5778890450298786
1984-08-28,,,0.5326887369155884,0.525377380847931,0.5243328392505646,0.5206771522760392,0.4703328490257263,0.492841582596302,0.5765834338963032
1984-08-29,,,0.5274660587310791,0.5264217853546143,0.5248550415039063,0.5230272352695465,0.4712728822231293,0.4926849076151848,0.5751994843780994
1984-08-30,,,0.5274660587310791,0.5274661898612976,0.5253772437572479,0.5251161903142929,0.47221291542053223,0.4924237820506096,0.5738155348598957
1984-08-31,44.09424985678663,C,0.5326887369155884,0.5295551300048829,0.5258995115756988,0.5266829252243042,0.47357074677944183,0.49211043506860735,0.5724838106334209
1984-09-03,44.093513118570904,C,0.5326887369155884,0.5305996656417846,0.5264217793941498,0.5272051602602005,0.47482412934303286,0.4916404119133949,0.5711520864069461
1984-09-04,44.09143261905714,C,0.5326887369155884,0.5305996656417846,0.5279885232448578,0.5279885321855545,0.47628641068935396,0.49111816436052325,0.5700031487643719
1984-09-05,44.09156471373061,C,0.5326887369155884,0.5316442012786865,0.5290329933166504,0.5285107672214509,0.47774869203567505,0.49070036977529524,0.5688280992209911
1984-09-06,44.093737589990546,C,0.5326887369155884,0.5326887369155884,0.530077463388443,0.5285107672214509,0.47962876558303835,0.490387022793293,0.5677574999630451
1984-09-07,44.09548346642126,C,0.5379113554954529,0.5337332606315612,0.531644195318222,0.5282496571540832,0.4816132915019989,0.4901259019970894,0.5667130137979984
1984-09-10,44.09891953355836,C,0.5326887369155884,0.5337332606315612,0.5321664631366729,0.5277274161577225,0.4840156126022339,0.48981255501508714,0.5656685270369053
1984-09-11,44.10440438166882,C,0.543133556842804,0.5358222246170044,0.5332109451293945,0.5287718921899796,0.48641793489456175,0.489603656232357,0.5647545991837979
1984-09-12,44.11090283481425,C,0.543133556842804,0.5379111886024475,0.534777694940567,0.5298163682222367,0.48882025718688965,0.4894469800591469,0.5639451204240322
1984-09-13,44.117219606560774,C,0.5483558177947998,0.5410446047782898,0.5368666708469391,0.5311219573020936,0.49132702469825745,0.48929030388593675,0.5631356404721737
1984-09-14,44.13014702924,C,0.574468195438385,0.5483559727668762,0.5410446166992188,0.5334720641374588,0.4943560397624969,0.48939475148916245,0.5625089485943318
1984-09-17,44.140108622873875,C,0.5588011741638184,0.5535784602165222,0.5436558604240418,0.5350388199090957,0.49717615962028505,0.4896036496758461,0.5617516954243184
1984-09-18,44.141871409974215,C,0.5483558177947998,0.5546229124069214,0.5452225685119629,0.5366055458784104,0.49968292713165285,0.4896036496758461,0.5609161026775837
1984-09-19,44.14568140579041,A,0.5588011741638184,0.5577564358711242,0.5478338122367858,0.5384334027767181,0.5022941535711288,0.4897081032395363,0.5602110756933689
1984-09-20,44.14451682460979,A,0.543133556842804,0.556711983680725,0.5488782942295074,0.5394778788089752,0.5046964758634567,0.4897081032395363,0.5596104939281941
1984-09-21,44.13311578481436,A,0.543133556842804,0.5504450559616089,0.5494005143642425,0.5405223548412323,0.5069943499565125,0.4897081032395363,0.5589837981760502
1984-09-24,44.12702619489258,A,0.543133556842804,0.547311532497406,0.5504449963569641,0.5413057297468186,0.5093966722488403,0.4896558806300163,0.5584093277156353
1984-09-25,44.11595761011933,C,0.5170212984085083,0.5410446286201477,0.5478337705135345,0.5405223578214645,0.5112767493724824,0.4892903074622154,0.557495401352644
1984-09-26,44.09898951830585,B,0.5065765976905823,0.5305997133255005,0.5441780745983124,0.5394778847694397,0.5130523777008057,0.48902918606996537,0.556555360108614
1984-09-27,44.091227814807574,B,0.5222440361976624,0.5264218091964722,0.5415668964385987,0.5392167836427688,0.5152458047866821,0.48902918606996537,0.5555369846522809
1984-09-28,44.07279303782676,B,0.4804643988609314,0.5138879776000976,0.5321665167808532,0.536605566740036,0.516603639125824,0.48876806408166884,0.5543619348108768
1984-10-01,44.055108864167785,B,0.4856869578361511,0.5023986577987671,0.5248550951480866,0.5342554777860642,0.5178570294380188,0.48871584355831144,0.553212997764349
1984-10-02,44.04640835949076,B,0.4752422869205475,0.49404285550117494,0.5175437420606613,0.5313831552863121,0.5187970781326294,0.48861139684915544,0.5520118373632431
1984-10-03,44.03865943083023,B,0.4700196087360382,0.4867314577102661,0.5086655855178833,0.5282496988773346,0.5194237691164016,0.4884025028347969,0.5508106763660908
1984-10-04,44.02895131306849,B,0.4804643988609314,0.4783755302429199,0.502398669719696,0.5256384819746017,0.5202593559026718,0.4883502772450447,0.5497661881148815
1984-10-05,44.03509352803676,B,0.4752422869205475,0.4773311078548431,0.4956095427274704,0.5225050285458565,0.521094953417778,0.4885591751337051,0.5485389155149459
1984-10-08,44.03397412142957,B,0.464797168970108,0.4731531500816345,0.4877759039402008,0.5191104501485825,0.5213038468360901,0.4885591751337051,0.5472594173252583
1984-10-09,44.033826660681996,B,0.464797168970108,0.4710641264915466,0.4825534909963608,0.5151936307549476,0.5209905022382736,0.48824583262205123,0.5461365929245949
1984-10-10,44.03706373826774,B,0.4700196087360382,0.4710641264915466,0.4788977921009064,0.5115379333496094,0.5207816064357758,0.4880369386076927,0.5448309837281704
