Date,GRADE,GPS,IPG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-27,,,0.7372675538063049,0.7393543958663941,0.7419627487659455,0.739267572760582,0.7129937613010406,,
1984-01-30,,,0.7233572602272034,0.73448566198349,0.7402238726615906,0.739267572760582,0.7127155554294586,,
1984-01-31,,,0.7198794484138489,0.7303123474121094,0.7379633545875549,0.7395283967256546,0.7124373459815979,,
1984-02-01,,,0.699013352394104,0.7226615071296691,0.7332684934139252,0.7384850919246674,0.7117070317268371,,
1984-02-02,,,0.6955359578132629,0.7150107145309448,0.7280519962310791,0.7370940268039703,0.7109071695804596,,
1984-02-03,,,0.699013352394104,0.7073598742485047,0.7233571350574494,0.7348335355520248,0.7104202914237976,,
1984-02-06,,,0.7024912238121033,0.7031866669654846,0.7188361644744873,0.7327469378709793,0.7101072943210602,,
1984-02-07,,,0.7164023518562317,0.7024912476539612,0.7164017975330352,0.7310081124305725,0.710246410369873,,
1984-02-08,,,0.7268350124359131,0.708055579662323,0.7153585433959961,0.7301387041807175,0.7108376169204712,,
1984-02-09,,,0.7337899208068848,0.7157063722610474,0.7153585433959961,0.729617041349411,0.7115679216384888,,
1984-02-10,,,0.7442231774330139,0.7247483372688294,0.716054105758667,0.7290084272623062,0.7125416660308838,,
1984-02-13,,,0.7268350124359131,0.7296170949935913,0.7164018809795379,0.7283128768205642,0.7132372105121613,,
1984-02-14,,,0.7233572602272034,0.7310080766677857,0.7167496621608734,0.7273565083742142,0.71379363656044,,
1984-02-15,,,0.7303125262260437,0.7317035794258118,0.7198795795440673,0.7265740364789963,0.7143500626087189,,
1984-02-16,,,0.7303125262260437,0.7310081005096436,0.7233572363853454,0.7257046163082123,0.7150455939769745,,
1984-02-17,,,0.7198794484138489,0.7261393547058106,0.7254438459873199,0.7244004905223846,0.7154976892471313,,
1984-02-20,,,0.7198794484138489,0.7247482419013977,0.7271826684474945,0.7230094164609909,0.716123663187027,,
1984-02-21,,,0.7129243016242981,0.7226616501808166,0.7268348634243011,0.7216183304786682,0.71674964427948,,
1984-02-22,,,0.7024912238121033,0.7170973896980286,0.7244004845619202,0.7198795139789581,0.7171669638156891,,
1984-02-23,,,0.6885807514190674,0.7087510347366333,0.7198795676231384,0.7176190555095673,0.717445182800293,,
1984-02-24,,,0.6781474351882935,0.7004046320915223,0.7132719933986664,0.7146630495786667,0.7176538443565369,,
1984-02-27,,,0.6955359578132629,0.695535933971405,0.7101420879364013,0.7132719844579697,0.7181407141685486,,
1984-02-28,,,0.7024912238121033,0.6934493184089661,0.7080554842948914,0.7124025732278824,0.7186275899410248,,
1984-02-29,,,0.7164023518562317,0.6962315440177917,0.7066644668579102,0.7132720232009888,0.7194622409343719,,
1984-03-01,,,0.7442231774330139,0.707360029220581,0.7080555319786072,0.7157063841819763,0.7208185374736786,,
1984-03-02,,,0.7650899291038513,0.7247485280036926,0.7125765800476074,0.7190102130174637,0.7226269400119781,,
1984-03-05,,,0.7789999842643738,0.7414413332939148,0.7184886336326599,0.7228356510400772,0.7247135436534882,,
1984-03-06,,,0.7789999842643738,0.7567430853843689,0.7250962018966675,0.7259655326604844,0.7268001472949982,,
1984-03-07,,,0.7442231774330139,0.7623072504997254,0.7292693972587585,0.7268349409103394,0.728191214799881,,
1984-03-08,,,0.7337899208068848,0.7602205991744995,0.7337903141975403,0.7268349409103394,0.7292345082759857,,
1984-03-09,,,0.7233572602272034,0.7518740653991699,0.7383112967014313,0.7257916450500488,0.7292345082759857,,
1984-03-12,,,0.7337899208068848,0.7428320527076722,0.7421366930007934,0.7261393904685974,0.7294431614875794,,
1984-03-13,,,0.7650899291038513,0.7400500416755676,0.7483965635299683,0.7282260239124299,0.7304517006874085,,
1984-03-14,,,0.7581339478492737,0.7428321957588195,0.7525697231292725,0.7296170949935913,0.7312167906761169,,
1984-03-15,,,0.7581339478492737,0.7477010011672973,0.7539608001708984,0.7310081660747528,0.7319123244285584,,
1984-03-16,,,0.7789999842643738,0.7588295459747314,0.7553518056869507,0.7339641928672791,0.7326078605651856,,
1984-03-19,,,0.761611819267273,0.7643939256668091,0.7536129891872406,0.7360508114099502,0.7329556334018708,,
1984-03-20,,,0.761611819267273,0.7636983036994934,0.7518741726875305,0.738485187292099,0.7331642925739288,,
1984-03-21,,,0.7685668468475342,0.7657848834991455,0.7543085396289826,0.7417889684438705,0.7336511659622192,,
1984-03-22,,,0.7720447778701782,0.7685670495033264,0.7581340253353119,0.745962169766426,0.7342075979709626,,
1984-03-23,,,0.7581339478492737,0.7643938422203064,0.7616116940975189,0.7499614953994751,0.7342423677444458,,
1984-03-26,,,0.7581339478492737,0.7636982679367066,0.7640460968017578,0.7530913949012756,0.7345901262760163,,
1984-03-27,,,0.761611819267273,0.7636982679367066,0.7636982858181,0.7560474246740341,0.7349726700782776,,
1984-03-28,,,0.7685668468475342,0.7636982679367066,0.764741575717926,0.7586556494235992,0.7354247677326202,,
1984-03-29,,,0.7720447778701782,0.7636982679367066,0.7661326587200165,0.7600467294454575,0.7359116446971893,,
1984-03-30,,,0.7824777960777283,0.7685670375823974,0.766480439901352,0.7609161227941513,0.7366419613361359,,
1984-04-02,,,0.796388566493988,0.7762179613113404,0.7699581146240234,0.761785551905632,0.7376157140731812,,
1984-04-03,,,0.796388566493988,0.7831733107566834,0.773435789346695,0.7626549810171127,0.7387285649776458,,
1984-04-04,,,0.8033441305160522,0.790128767490387,0.7769135177135468,0.7656110286712646,0.7400500965118408,,
1984-04-05,,,0.7720447778701782,0.790128767490387,0.7769135177135468,0.7675237715244293,0.7408151936531067,,
1984-04-06,,,0.7720447778701782,0.7880421638488769,0.7783046007156372,0.7699581474065781,0.7415107381343842,0.7272522497177124,
1984-04-09,,,0.7650899291038513,0.7817824363708497,0.779000198841095,0.7715231478214264,0.7423453915119171,0.7275304734706879,
1984-04-10,,,0.7650899291038513,0.7755227088928223,0.7793480098247528,0.7715231478214264,0.7432496011257171,0.7278434735536575,
1984-04-11,,,0.7650899291038513,0.767871868610382,0.7790003180503845,0.7718709468841553,0.7445711326599121,0.7281390821933746,
1984-04-12,,,0.7755222916603088,0.7685673713684082,0.7793480694293976,0.772740364074707,0.746170859336853,0.7285390144586563,
1984-04-13,,,0.7824777960777283,0.7706539750099182,0.7793480694293976,0.7729142546653748,0.7478401482105255,0.7291302198171615,
1984-04-16,,,0.799866259098053,0.7776092410087585,0.7796958386898041,0.7748269766569138,0.7497876489162445,0.7299474716186524,
1984-04-17,,,0.799866259098053,0.7845645070075988,0.7800436079502105,0.7767396986484527,0.7514569270610809,0.730851668715477,
1984-04-18,,,0.8068218231201172,0.792910885810852,0.780391377210617,0.778652447462082,0.7530566632747651,0.7319471400976181,
1984-04-19,,,0.796388566493988,0.7970841407775879,0.7828257560729981,0.7798696368932724,0.7543086361885071,0.7329382789134979,
1984-04-20,,,0.796388566493988,0.7998662948608398,0.785260134935379,0.7817823678255081,0.7553519439697266,0.7339468050003052,
1984-04-23,,,0.7894331812858582,0.7977796792984009,0.7876944601535797,0.7833473294973373,0.7566039073467254,0.7349205589294434,
1984-04-24,,,0.7929107546806335,0.796388578414917,0.7904765427112579,0.7849122762680054,0.7579949772357941,0.7358943068981171,
1984-04-25,,,0.8068218231201172,0.796388578414917,0.7946497321128845,0.7868250250816345,0.7595251631736756,0.7369376128911972,
1984-04-26,,,0.8068218231201172,0.7984752297401428,0.7977796852588653,0.7885638773441315,0.761055349111557,0.7380504715442657,
1984-04-27,,,0.8346429467201233,0.8061261057853699,0.8029962003231048,0.7911721348762513,0.7633506190776825,0.7394241541624069,
1984-04-30,,,0.8763752579689026,0.8235145211219788,0.8106471002101898,0.795171469449997,0.7664805352687836,0.7413020992279052,
1984-05-01,,,0.8659424185752869,0.8381208539009094,0.8172547161579132,0.7986491620540619,0.7695408976078033,0.7431452709436417,
1984-05-02,,,0.8485537171363831,0.8464672327041626,0.8214279055595398,0.8009096413850785,0.772462147474289,0.744814555644989,
1984-05-03,,,0.8589874505996704,0.8569003582000733,0.827687793970108,0.805256775021553,0.775870281457901,0.746657732129097,
1984-05-04,,,0.8624643683433533,0.8624646425247192,0.8342953741550445,0.8097777545452118,0.7795566201210022,0.7486052322387695,
1984-05-07,,,0.8520315289497375,0.8575958967208862,0.8405552089214325,0.8141248345375061,0.7826865315437317,0.7504136228561401,
1984-05-08,,,0.8485537171363831,0.8541181564331055,0.8461195051670074,0.8182980239391326,0.7856077814102173,0.752117685675621,
1984-05-09,,,0.8450763821601868,0.8534226894378663,0.8499449610710144,0.8222973465919494,0.7881812620162963,0.7538217514753341,
1984-05-10,,,0.8450763821601868,0.8506404757499695,0.8537704169750213,0.8257750511169434,0.7901983261108398,0.7555084317922592,
1984-05-11,,,0.8276878595352173,0.8436851739883423,0.8530749082565308,0.8280355542898178,0.7914502847194672,0.7570386123657227,
1984-05-14,,,0.8207325339317322,0.8374253749847412,0.8475106358528137,0.8290788680315018,0.7922849357128143,0.7584992396831512,
1984-05-15,,,0.8207325339317322,0.831861138343811,0.8429896473884583,0.8301221817731858,0.7931195867061615,0.7599598670005798,
1984-05-16,,,0.8207325339317322,0.8269923686981201,0.8402075290679931,0.8308177173137665,0.7946497738361359,0.7614204943180084,
1984-05-17,,,0.824209988117218,0.8228190898895263,0.836729782819748,0.832208788394928,0.7964581751823425,0.7628463417291641,
1984-05-18,,,0.8207325339317322,0.8214280247688294,0.8325565993785858,0.8334259867668152,0.7984056806564331,0.7638200944662095,
1984-05-21,,,0.799866259098053,0.8172547698020936,0.8273400723934173,0.8339476406574249,0.7997272074222564,0.7645851844549179,
1984-05-22,,,0.7824777960777283,0.8096038222312927,0.8207324802875519,0.8334259927272797,0.800074964761734,0.7652633327245713,
1984-05-23,,,0.7929107546806335,0.804039466381073,0.8155159175395965,0.8327304393053054,0.8007705008983612,0.765993645787239,
1984-05-24,,,0.7789999842643738,0.7949974656105041,0.8089082777500153,0.8313393473625184,0.8011878216266632,0.7665500730276108,
1984-05-25,,,0.7720447778701782,0.7852599143981933,0.8033439695835114,0.8282094389200211,0.8010487174987793,0.7668282890319824,
1984-05-28,,,0.7720447778701782,0.7796956181526185,0.798475193977356,0.8229929149150849,0.8012573766708374,0.767106505036354,
1984-05-29,,,0.7720447778701782,0.7776090145111084,0.7936064183712006,0.8182980328798294,0.8014660358428956,0.7673151642084122,
1984-05-30,,,0.7789999842643738,0.7748268604278564,0.7894331634044647,0.8148203462362289,0.8016746985912323,0.7676629322767258,
1984-05-31,,,0.7824777960777283,0.7755224227905273,0.7852599442005157,0.8109948635101318,0.8018833589553833,0.768045478463173,
1984-06-01,,,0.8033441305160522,0.7817822933197022,0.7835211038589478,0.8080388516187668,0.8027875626087189,0.7685149651765824,
1984-06-04,,,0.8276878595352173,0.7929109096527099,0.7863032639026641,0.8068216681480408,0.8041786408424377,0.769384383559227,
1984-06-05,,,0.8589874505996704,0.8102994441986084,0.7939542293548584,0.8073433548212051,0.8061261534690857,0.7705494117736816,
1984-06-06,,,0.8624643683433533,0.8269923210144043,0.8009095907211303,0.8082127541303634,0.8080041038990021,0.7717144358158111,
1984-06-07,,,0.869420051574707,0.8443807721138,0.8099515974521637,0.8094299376010895,0.8099516093730926,0.772931627035141,
1984-06-08,,,0.869420051574707,0.857595956325531,0.8196891248226166,0.811516547203064,0.8116904544830322,0.774166207909584,
1984-06-11,,,0.8624643683433533,0.8645512580871582,0.8287310838699341,0.813603138923645,0.8130119705200195,0.7753138422966004,
1984-06-12,,,0.8555090427398682,0.8638555765151977,0.837077510356903,0.8153419643640518,0.8141943800449372,0.7764614725112915,
1984-06-13,,,0.8485537171363831,0.8610734462738037,0.844032883644104,0.8167330235242843,0.8150985717773438,0.7775743341445923,
1984-06-14,,,0.8415986895561218,0.8555091738700866,0.8499449729919434,0.8176024585962296,0.8164896500110627,0.7786524218320846,
1984-06-15,,,0.8346429467201233,0.8485537528991699,0.8530748546123504,0.8182979792356491,0.8177416133880615,0.7796261757612228,
1984-06-18,,,0.8346429467201233,0.842989468574524,0.8537703633308411,0.8200368136167526,0.819132673740387,0.7807390326261521,
1984-06-19,,,0.8659424185752869,0.8450761437416077,0.8544658601284028,0.8242100447416305,0.8211497235298156,0.7821996623277664,
1984-06-20,,,0.8520315289497375,0.8457717061042785,0.8534225761890412,0.8271660834550858,0.8228885555267333,0.7837298440933228,
1984-06-21,,,0.8624643683433533,0.8499448418617248,0.8527270078659057,0.8313393026590348,0.8246273970603943,0.7853991281986237,
1984-06-22,,,0.8728978633880615,0.8575958251953125,0.8530747890472412,0.8363819569349289,0.826435798406601,0.7871379733085633,
1984-06-25,,,0.8902862668037415,0.8687244892120362,0.85585697889328,0.8422940313816071,0.8282441985607147,0.7890159237384796,
1984-06-26,,,0.8902862668037415,0.8735932588577271,0.8593347012996674,0.8482061058282853,0.8300525987148285,0.7907547628879548,
1984-06-27,,,0.893763542175293,0.8819396615028381,0.8638556838035584,0.8539442837238311,0.831791433095932,0.7924240481853485,
1984-06-28,,,0.8902862668037415,0.8875040411949158,0.8687244415283203,0.8593347072601318,0.8336693871021271,0.7939890116453171,
1984-06-29,,,0.9111518263816832,0.8951548337936401,0.8763753294944763,0.8647250920534134,0.8359646522998809,0.7956582981348038,
1984-07-02,,,0.9250629544258118,0.9021101713180542,0.8854173302650452,0.8695938467979432,0.83867724776268,0.7976405775547027,
1984-07-03,,,0.9181073904037476,0.9076743960380554,0.8906338274478912,0.8725498437881469,0.8411811804771423,0.7995880788564682,
1984-07-04,,,0.9181073904037476,0.9125431656837464,0.8972414135932922,0.8753319948911666,0.8434068918228149,0.8014660274982452,
1984-07-05,,,0.8972412943840027,0.9139341711997986,0.9007191061973572,0.8767230570316314,0.8452152812480926,0.8031353151798248,
1984-07-06,,,0.8902862668037415,0.9097610592842102,0.9024579465389252,0.8777663677930831,0.846328147649765,0.8048393833637237,
1984-07-09,,,0.8972412943840027,0.9041967272758484,0.9031534492969513,0.8795052140951156,0.846745468378067,0.8066130018234253,
1984-07-10,,,0.9041968584060668,0.9014146208763123,0.9045445084571838,0.8819396048784256,0.8475105571746826,0.808525727391243,
1984-07-11,,,0.869420051574707,0.8916771531105041,0.9021101593971252,0.8829829216003418,0.8479278838634491,0.810195015668869,
1984-07-12,,,0.8659424185752869,0.885417377948761,0.8996757745742798,0.8842001080513,0.8480669832229615,0.8119686323404313,
1984-07-13,,,0.8624643683433533,0.8798529982566834,0.8948070287704468,0.8855911791324615,0.8480669832229615,0.8138118016719819,
1984-07-16,,,0.8555090427398682,0.8715065479278564,0.8878516376018524,0.8866344839334488,0.8481365334987641,0.8154115325212479,
1984-07-17,,,0.8520315289497375,0.8610734820365906,0.8812440514564515,0.8859389394521713,0.8482060897350311,0.8169069355726242,
1984-07-18,,,0.8346429467201233,0.8541180610656738,0.872897607088089,0.8850695103406906,0.8479974210262299,0.8180893415212631,
1984-07-19,,,0.8346429467201233,0.8478581666946411,0.866637772321701,0.8836784392595292,0.8477887523174286,0.8189935392141342,
1984-07-20,,,0.824209988117218,0.840207290649414,0.8600301444530487,0.8812440454959869,0.8477191948890686,0.8195847398042679,
1984-07-23,,,0.8311654925346375,0.835338580608368,0.8534225642681121,0.8782880067825317,0.8479278540611267,0.8201063948869706,
1984-07-24,,,0.824209988117218,0.829774272441864,0.8454238772392273,0.8749841928482056,0.8479974031448364,0.8205584949254989,
1984-07-25,,,0.8068218231201172,0.8242100477218628,0.8391640543937683,0.8706371068954468,0.8477191889286041,0.82118448138237,
1984-07-26,,,0.8102996945381165,0.8193413972854614,0.8335997819900512,0.8666377782821655,0.8474409830570221,0.8219495791196824,
1984-07-27,,,0.8068218231201172,0.8158637642860412,0.8280355274677277,0.8614212781190872,0.8471627688407898,0.8227842247486115,
1984-07-30,,,0.8068218231201172,0.8109950304031373,0.8231668055057526,0.8555092215538025,0.8473018801212311,0.8235145437717438,
1984-07-31,,,0.796388566493988,0.8054307460784912,0.8176025092601776,0.8494232803583145,0.8475800955295563,0.8238275301456451,
1984-08-01,,,0.799866259098053,0.8040396332740783,0.8141248404979706,0.8435112237930298,0.8477192056179047,0.8242448532581329,
1984-08-02,,,0.8137767910957336,0.8047350525856019,0.8120382249355316,0.8393379986286164,0.8484147417545319,0.8248012816905975,
1984-08-03,,,0.8624643683433533,0.815863561630249,0.8158636629581452,0.8379469037055969,0.8502231335639954,0.8256359255313873,
1984-08-06,,,0.8902862668037415,0.8325564503669739,0.8217757403850555,0.8375991523265839,0.8525879633426666,0.826922670006752,
1984-08-07,,,0.8763752579689026,0.8485537886619567,0.826992267370224,0.8362080723047256,0.8546745729446411,0.8280703043937683,
1984-08-08,,,0.893763542175293,0.8673332452774047,0.8356864392757416,0.8374252468347549,0.8569698441028595,0.829322271347046,
1984-08-09,,,0.8902862668037415,0.8826351404190064,0.843685096502304,0.8386424392461777,0.8591260135173797,0.8305046862363815,
1984-08-10,,,0.9076744318008424,0.8916771531105041,0.8537703573703765,0.8409029424190522,0.8612126195430756,0.8320000910758972,
1984-08-13,,,0.9111518263816832,0.8958502650260926,0.8642033576965332,0.8436850816011429,0.8628818988800049,0.8335302698612214,
1984-08-14,,,0.9146298766136168,0.9035011887550354,0.8760274887084961,0.8468149989843369,0.8639947474002838,0.8350604504346848,
1984-08-15,,,0.9181073904037476,0.9083699584007263,0.8878516018390655,0.850988221168518,0.8651076078414917,0.8365558558702468,
1984-08-16,,,0.9181073904037476,0.9139341831207275,0.898284661769867,0.8551614433526993,0.8660813546180726,0.8380164819955825,
1984-08-17,,,0.9076744318008424,0.9139341831207275,0.9028056681156158,0.8593346655368805,0.8668464422225952,0.8392684483528137,
1984-08-20,,,0.9076744318008424,0.9132387042045593,0.9045444846153259,0.8631601125001908,0.867750643491745,0.8403813070058823,
1984-08-21,,,0.9111518263816832,0.9125430941581726,0.908022141456604,0.867507204413414,0.8688634991645813,0.8415289396047592,
1984-08-22,,,0.9041968584060668,0.9097609877586365,0.9090654730796814,0.8723759561777115,0.869976361989975,0.8425374668836594,
1984-08-23,,,0.9181073904037476,0.9097609877586365,0.911847585439682,0.877766340970993,0.8715065360069275,0.8439980930089951,
1984-08-24,,,0.9250629544258118,0.9132386922836304,0.913586437702179,0.8836783975362777,0.8733149361610413,0.8455282747745514,0.7863902622461318
1984-08-27,,,0.9250629544258118,0.9167163968086243,0.9149775505065918,0.8895904541015625,0.875123336315155,0.847128005027771,0.7873292392492295
1984-08-28,,,0.9285410046577454,0.9201942324638367,0.9163686633110046,0.8961980760097503,0.8763753080368042,0.84876251578331,0.7883029946684837
1984-08-29,,,0.9320180416107178,0.9257584691047669,0.9177597284317016,0.9028056651353836,0.8779750382900238,0.8504317969083786,0.7892854395508766
1984-08-30,,,0.9389740824699402,0.9299318075180054,0.9198463976383209,0.9090655297040939,0.8795052325725555,0.8520663148164749,0.7903026646375656
1984-08-31,52.76422184926202,A,0.9389740824699402,0.9327140331268311,0.9229763627052308,0.9128910154104233,0.8808267569541931,0.853631277680397,0.7913807487487793
1984-09-03,52.74910102383463,A,0.9389740824699402,0.9354962587356568,0.9261063277721405,0.9153254061937333,0.8818005132675171,0.8550223559141159,0.7924849137663841
1984-09-04,52.72744399730252,A,0.9320180416107178,0.9361916661262513,0.9281929492950439,0.918107545375824,0.8826351487636566,0.8563438737392426,0.7935977712273597
1984-09-05,52.69205820041187,A,0.9285410046577454,0.9354962587356568,0.9306273639202118,0.9198464184999466,0.8833306980133057,0.8575610655546189,0.7947541028261185
1984-09-06,52.66334357844909,A,0.935496151447296,0.934800672531128,0.9323662400245667,0.9221069127321243,0.8842348957061767,0.8589521414041519,0.7959452101588249
1984-09-07,52.64035986225065,A,0.9389740824699402,0.934800672531128,0.9337573528289795,0.9236718952655792,0.8847913408279419,0.8603779965639115,0.7971624007821083
1984-09-10,52.6214376005658,A,0.935496151447296,0.9341050863265992,0.934800672531128,0.9248891115188599,0.8850000047683716,0.8618386262655258,0.7983795925974846
1984-09-11,52.65651594656284,A,0.9737498760223388,0.9424514532089233,0.9393215596675872,0.9278451114892959,0.8861128544807434,0.8636470174789429,0.79977066218853
1984-09-12,52.6702613389898,A,0.9528840184211732,0.9473200559616088,0.9414081573486328,0.9295839428901672,0.8868083870410919,0.8651076394319535,0.8010226261615753
1984-09-13,52.69566956024941,A,0.9667952060699464,0.9535798668861389,0.9441902697086334,0.9320183336734772,0.8881994652748108,0.8667073732614518,0.8023789224028587
1984-09-14,52.727189059169525,A,0.970272660255432,0.9598395824432373,0.9473201274871826,0.9351482450962066,0.8897991931438446,0.8680636703968048,0.8037439122796058
1984-09-17,52.76384699418161,A,0.9737498760223388,0.9674903273582458,0.9507977068424225,0.9384520173072814,0.8913293647766113,0.8690374165773391,0.8051697579026222
1984-09-18,52.734629404343686,A,0.9667952060699464,0.9660993933677673,0.9542754232883454,0.9412341862916946,0.892581331729889,0.8700459444522858,0.8065956076979637
1984-09-19,52.75069049115918,A,0.9667952060699464,0.968881630897522,0.9581008434295655,0.9443641036748887,0.8945288348197937,0.8712283593416214,0.8080214574933052
1984-09-20,52.72420886776564,A,0.9528840184211732,0.9660993933677673,0.9598396301269532,0.9461029350757599,0.8962676668167114,0.8721673250198364,0.8094125285744667
1984-09-21,52.69301160603113,A,0.9528840184211732,0.9626216650009155,0.9612306237220765,0.947493988275528,0.8980760598182678,0.8730715215206146,0.8108383768796921
1984-09-24,52.660104261549755,A,0.9494063854217528,0.9577529668807984,0.9626216471195221,0.9487111598253251,0.8999540066719055,0.8740452700853347,0.8122294464707375
1984-09-25,52.62470424344766,A,0.9389740824699402,0.9521887421607971,0.9591440677642822,0.9492328137159347,0.9016928577423096,0.8749494737386704,0.8135335797071457
1984-09-26,52.56844181375046,P,0.9285410046577454,0.944537901878357,0.9567097663879395,0.9490589618682861,0.9035708189010621,0.8757841199636459,0.81480293571949
1984-09-27,52.54601081317468,P,0.935496151447296,0.9410603284835816,0.9535798609256745,0.9488850653171539,0.9055878829956054,0.876688317656517,0.8160983747243882
1984-09-28,52.52525930142661,P,0.9320180416107178,0.9368871331214905,0.949754399061203,0.9485372632741929,0.9077440440654755,0.8777316194772721,0.8173851159214973
1984-10-01,52.481707714654185,P,0.9111518263816832,0.9292362213134766,0.9434945940971374,0.94714615046978,0.9093437707424163,0.8786358124017716,0.8185675260424614
1984-10-02,52.42974754974366,P,0.8798527121543884,0.9174119472503662,0.9348003447055817,0.9445378839969635,0.9104566252231598,0.8792270141839981,0.819593440592289
1984-10-03,52.35913333480689,P,0.8555090427398682,0.9028055548667908,0.9236717283725738,0.9408862859010696,0.9114303696155548,0.8795747792720795,0.820497636795044
1984-10-04,52.283599284283135,P,0.8589874505996704,0.8875038146972656,0.9142820715904236,0.9370608508586884,0.9124041247367859,0.879922553896904,0.8213844478130341
1984-10-05,52.21043411985823,P,0.8624643683433533,0.8735930800437928,0.9052401065826416,0.933235365152359,0.9135169756412506,0.8803398722410202,0.8220799833536148
1984-10-08,52.17385020603043,P,0.8624643683433533,0.8638555884361268,0.8965459048748017,0.9295837759971619,0.9146298265457153,0.8809658533334732,0.8227755188941955
1984-10-09,52.18669921829445,P,0.869420051574707,0.8617690563201904,0.8895905017852783,0.9243672847747803,0.9160904562473298,0.881835275888443,0.8235493043065071
1984-10-10,52.24292635522256,P,0.8763752579689026,0.8659422993659973,0.8843739271163941,0.9205418467521668,0.9176206362247467,0.8826699209213257,0.8243317833542824
1984-10-11,52.273336065688746,P,0.8624643683433533,0.8666376829147339,0.8770707488059998,0.9153253048658371,0.9185943877696991,0.8835045647621155,0.8250273188948631
