Date,GRADE,GPS,HD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-02-19,55.146580548490924,A,0.41229248046875,0.4047102749347687,0.39878659248352044,0.3805414259433746,0.3661348551511764,0.35193057373166087,0.40445938967168327
1988-02-22,55.14749724565476,A,0.4241407513618469,0.40992326736450196,0.40352563560009,0.383977235853672,0.36779351055622095,0.35122538909316064,0.40465510301291935
1988-02-23,55.14679507156302,A,0.4217707514762878,0.41324053406715394,0.40731682181358336,0.38764996826648707,0.369215218424797,0.35073318108916285,0.40483107410371294
1988-02-24,55.149617429605236,A,0.4312488138675689,0.41940131187438967,0.41063412427902224,0.3920335382223129,0.3708264875411987,0.3505014319717884,0.40507810555398455
1988-02-25,55.15291166610624,A,0.433617889881134,0.42461413741111753,0.41324053704738617,0.3964170962572097,0.37248513817787166,0.3505773822963238,0.4053133123368024
1988-02-26,55.15217966980589,A,0.4170318841934204,0.42556201815605166,0.41513614654541015,0.39926051199436186,0.3734329426288604,0.35055847868323325,0.4054577023535966
1988-02-29,55.15268720767984,A,0.4383572936058044,0.42840532660484304,0.41916429698467256,0.402696293592453,0.37471247196197505,0.35084750071167947,0.40570871941745273
1988-03-01,55.15242302763417,A,0.4312488138675689,0.4303009390830993,0.42177073657512665,0.40589513033628466,0.37589721620082855,0.3509707663953304,0.40588474579155437
1988-03-02,55.15103883734891,A,0.4383572936058044,0.4317226350307465,0.4255619734525681,0.40921241492033006,0.377271528840065,0.3512361226975918,0.4059700871258973
1988-03-03,55.15286501657406,A,0.4620521962642669,0.437409496307373,0.4310118168592453,0.41335904151201247,0.3790723407268524,0.35183310344815255,0.4061817923933267
1988-03-04,55.15689455124857,A,0.4502046406269073,0.44404404759407035,0.43480303287506095,0.4167948126792907,0.3806362015008926,0.35254828348755834,0.4063184810429811
1988-03-07,55.157802377424424,A,0.4454657733440399,0.4454657435417174,0.43693553507328026,0.4202305853366851,0.3823422455787659,0.3540681193768978,0.40636835940182203
1988-03-08,55.16048484502476,A,0.4454657733440399,0.4483091354370116,0.43930503726005543,0.42331092953681937,0.38423785388469694,0.3555406166613102,0.4064497949928045
1988-03-09,55.16174604506133,A,0.4502046406269073,0.4506786048412323,0.4412006199359893,0.4259173721075057,0.38603867530822755,0.3568474905192852,0.40653125800192347
1988-03-10,55.158209160356684,A,0.4478353261947632,0.44783523082733157,0.4426223635673522,0.4279314503073691,0.38788689076900484,0.35832001581788064,0.4065456493943929
1988-03-11,55.157650411364756,A,0.4502046406269073,0.44783523082733157,0.4459396392107009,0.4305378928780555,0.389782492518425,0.3599819131195545,0.4065876648575067
1988-03-14,55.1587550898031,A,0.4596829712390899,0.4506786704063416,0.44807220697402944,0.43361825197935094,0.3914411455392838,0.36214094758033755,0.4066455159336328
1988-03-15,55.15964156972861,A,0.4624332785606384,0.4540721714496613,0.4511906534433364,0.4364806950092315,0.3932495790719986,0.36411447495222093,0.40670134104788297
1988-03-16,55.161399921947435,A,0.4648047089576721,0.4569921851158142,0.45383539497852315,0.4396986842155456,0.39505805671215055,0.3660880437493324,0.406784800812602
1988-03-17,55.163913589076685,A,0.4671764075756073,0.46086040139198303,0.4543478161096573,0.4426798164844512,0.3970087516307831,0.36782498598098756,0.40688800834119315
1988-03-18,55.16562016642926,A,0.4742904305458069,0.46567755937576294,0.45675639510154725,0.44577971398830407,0.39929128885269166,0.36949106335639953,0.40701889671385283
1988-03-21,55.163142376167684,A,0.4600618779659271,0.4657533407211304,0.458216005563736,0.44757577031850804,0.40143141746520994,0.37082550942897796,0.4070234160870313
1988-03-22,55.16241920683186,A,0.4719193875789642,0.46765056252479553,0.4608613669872284,0.4500832021236419,0.40385609805583955,0.3723732021450996,0.4070793367177247
1988-03-23,55.16260049956892,A,0.4790338277816772,0.47049638628959656,0.46374428570270537,0.4524724528193473,0.40651784002780916,0.3741577124595642,0.40715504892170423
1988-03-24,55.15944944507013,A,0.452947050333023,0.4676505148410797,0.46425545811653135,0.45343891084194177,0.40865784645080566,0.37568135499954225,0.4071082175523042
1988-03-25,55.156419233872576,A,0.4624332785606384,0.46527908444404603,0.46547832190990446,0.4557089805603026,0.41108235239982605,0.3770868480205536,0.4071324867755174
1988-03-28,55.153604628848285,A,0.4434617757797241,0.4619590640068054,0.4638562023639679,0.4559642046689986,0.41317482411861417,0.37837363332509993,0.40711712114512916
1988-03-29,55.1503970365415,A,0.4553185105323791,0.4586388885974884,0.46314472556114195,0.4571676895022391,0.41550443053245545,0.3798263183236122,0.40720048494637007
1988-03-30,55.144655689685216,P,0.4482044577598572,0.4524730145931244,0.4614847004413605,0.4576600477099418,0.41788131594657896,0.38111319035291674,0.4072561695426702
1988-03-31,55.14423363155101,P,0.4553185105323791,0.4529473066329956,0.46029891073703766,0.45732336342334745,0.4200687515735626,0.38242387026548386,0.4073553115874528
1988-04-01,55.14207771187196,P,0.4553185105323791,0.45152435302734373,0.4584017187356949,0.45757905691862105,0.4222087997198105,0.3836635461449623,0.40750178985297675
1988-04-04,55.1429730682849,P,0.4482044577598572,0.4524728894233704,0.4572159767150879,0.4577159911394119,0.42406439781188965,0.3848084127902985,0.40760480932891363
1988-04-05,55.14189954162921,P,0.4505759179592132,0.4515243709087372,0.4550816297531128,0.4579714983701706,0.4261095941066742,0.3859769940376282,0.4077275746315717
1988-04-06,55.147846371404825,A,0.4837764799594879,0.4586387753486633,0.4555558949708939,0.4596500903367996,0.4289135754108429,0.3875012496113777,0.4080715703219175
1988-04-07,55.150998405416935,A,0.4719193875789642,0.4619589507579803,0.457453128695488,0.4608542934060097,0.43143302857875826,0.3888083636760712,0.4082931644469499
1988-04-08,55.156232124288216,A,0.4861475229263305,0.46812475323677055,0.45982455313205717,0.4626514375209808,0.43395270764827726,0.39035254120826723,0.40858589924871913
1988-04-11,55.16464742904707,A,0.5051192045211792,0.479507702589035,0.4659902960062027,0.4649232491850853,0.43666225850582124,0.3920390471816063,0.4089656019955873
1988-04-12,55.17097709778096,A,0.4932624101638794,0.4880450010299683,0.46978468596935274,0.46646470576524734,0.4391820651292801,0.3935122039914131,0.4092939112335443
1988-04-13,55.17172922840419,A,0.5003766417503357,0.4913650333881378,0.47500190436840056,0.46824330240488055,0.4417493659257889,0.3951038905978203,0.40969723872840397
1988-04-14,55.17093016939194,A,0.4790338277816772,0.49278792142868044,0.4773734360933304,0.468836173415184,0.44374764919281007,0.3964821490645409,0.41001752115786066
1988-04-15,55.16425621127387,A,0.4576904475688934,0.487096506357193,0.4776106297969818,0.46800617426633834,0.4452716737985611,0.3976706716418266,0.41022319577634325
1988-04-18,55.15559057795977,A,0.4648047089576721,0.47903360724449157,0.4792706549167633,0.4682433158159256,0.4470327615737915,0.39921467304229735,0.41045655347406856
1988-04-19,55.15212244591394,A,0.4837764799594879,0.47713642120361327,0.48259071111679075,0.4688361704349518,0.4490311133861542,0.4008536124229431,0.41074532158672805
1988-04-20,55.146876531191225,A,0.4837764799594879,0.47381638884544375,0.48259071111679075,0.4690733030438423,0.45074512720108034,0.40244516551494597,0.4110419822484254
1988-04-21,55.14938772889397,A,0.5003766417503357,0.4780849516391754,0.48543643653392793,0.47144478261470796,0.45260158479213713,0.40436858594417574,0.4113743052631616
1988-04-22,55.15689549862369,A,0.5027481317520142,0.48709648847579956,0.4870964974164963,0.47346052527427673,0.4546950316429138,0.40636310845613477,0.4116790381819009
1988-04-25,55.16239130862144,A,0.5003766417503357,0.49421087503433225,0.48662224113941194,0.47630626857280733,0.45674104869365695,0.4084286972880363,0.41197980456054206
1988-04-26,55.16366235724493,A,0.4980055391788482,0.49705668687820437,0.4870965540409088,0.47844062000513077,0.45859747111797333,0.41030470699071886,0.41229238174855704
1988-04-27,55.16775057253282,A,0.5051192045211792,0.5013252317905426,0.48757081031799315,0.48128635734319686,0.46069095671176913,0.41201490521430967,0.4126641967147588
1988-04-28,55.16636853778838,A,0.5027481317520142,0.5017995297908783,0.48994224071502684,0.48365783840417864,0.4625948441028595,0.41363030672073364,0.4130320440977811
