Date,GRADE,GPS,CINF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-06,,,1.0210880041122437,1.018160605430603,1.014500665664673,1.0126706600189208,,,
1984-01-09,,,1.0229181051254272,1.01925847530365,1.0161475658416748,1.0127621650695802,,,
1984-01-10,,,1.0229181051254272,1.0203563451766968,1.0177944660186768,1.0130366325378417,,,
1984-01-11,,,1.0064491033554075,1.0181604146957395,1.0174285411834716,1.01267067193985,,,
1984-01-12,,,1.0064491033554075,1.0159644842147828,1.0166966199874878,1.0124877095222473,,,
1984-01-13,,,1.0064491033554075,1.0130367040634156,1.0155986547470093,1.0123047471046447,,,
1984-01-16,,,1.0064491033554075,1.0097429037094117,1.0145006895065307,1.012121784687042,,,
1984-01-17,,,1.0064491033554075,1.0064491033554075,1.0134027242660522,1.012121784687042,,,
1984-01-18,,,1.0027893781661987,1.0057171583175657,1.011938786506653,1.0119387984275816,,,
1984-01-19,,,1.0027893781661987,1.004985213279724,1.0104748487472535,1.0117558121681212,,,
1984-01-20,,,0.9954695105552672,1.002789294719696,1.0079129993915559,1.011206832528114,,,
1984-01-23,,,0.9771699905395508,0.9969334721565246,1.0033381879329681,1.0097428768873213,,,
1984-01-24,,,0.9588711857795716,0.9874178886413574,0.9969334959983825,1.0073639810085295,,,
1984-01-25,,,0.9442318677902222,0.9757063865661622,0.990711772441864,1.0040701568126678,,,
1984-01-26,,,0.9259325861930848,0.9603350281715393,0.9826601207256317,0.9996783703565596,,,
1984-01-27,,,0.9259325861930848,0.9464276432991028,0.9746084690093995,0.9951035618782041,1.005204610824585,,
1984-01-30,,,0.9259325861930848,0.9361801624298097,0.9665568172931671,0.9905287533998488,1.0035210955142975,,
1984-01-31,,,0.9259325861930848,0.9295924425125124,0.9585051655769348,0.9859539449214934,1.00183758020401,,
1984-02-01,,,0.929593026638031,0.9266646742820741,0.951185530424118,0.9815621584653853,1.0002272737026214,,
1984-02-02,,,0.929593026638031,0.9273967623710633,0.9438658952713013,0.9771703720092771,0.9986169672012329,,
1984-02-03,,,0.929593026638031,0.9281288504600524,0.9372782468795776,0.9725956231355666,0.9970066606998443,,
1984-02-06,,,0.9186123609542848,0.9266648054122925,0.931422483921051,0.9673803359270094,0.9953231203556061,,
1984-02-07,,,0.914953589439392,0.9244690060615539,0.927030724287033,0.9619821101427076,0.9935664045810699,,
1984-02-08,,,0.913124144077301,0.921175229549408,0.923919951915741,0.9573158621788023,0.991773099899292,,
1984-02-09,,,0.8893346786499023,0.9131235599517822,0.9202601611614227,0.9514601409435273,0.9891746163368225,,
1984-02-10,,,0.882014811038971,0.9036079168319702,0.9158683836460113,0.9452384263277054,0.9864297354221344,,
1984-02-13,,,0.882014811038971,0.8962884068489074,0.9114766061306,0.9390167117118835,0.9837214565277099,,
1984-02-14,,,0.882014811038971,0.8897006511688232,0.9070848286151886,0.9327949970960617,0.9810131776332855,,
1984-02-15,,,0.882014811038971,0.8834787845611572,0.9023270070552826,0.9267562687397003,0.97823171377182,,
1984-02-16,,,0.878355085849762,0.8812828660011292,0.8972032129764557,0.9205345541238785,0.9753770554065704,,
1984-02-17,,,0.8746955394744873,0.8798190116882324,0.8917134642601013,0.9144958555698395,0.9724492061138154,,
1984-02-20,,,0.8746955394744873,0.8783551573753356,0.8873217821121215,0.9093721330165863,0.9695213568210602,,
1984-02-21,,,0.8746955394744873,0.876891303062439,0.8832959771156311,0.9051633507013321,0.9666666924953461,,
1984-02-22,,,0.8746955394744873,0.8754274487495423,0.8794531166553498,0.9016865342855453,0.9638852369785309,,
1984-02-23,,,0.8637161254882812,0.872499656677246,0.8768912613391876,0.8985757112503052,0.9609573924541474,,
1984-02-24,,,0.8673755526542664,0.8710356593132019,0.8754273355007172,0.8956478595733642,0.9581027364730835,,
1984-02-27,,,0.8673755526542664,0.8695716619491577,0.8739634096622467,0.8927200078964234,0.9552480804920197,,
1984-02-28,,,0.8710362315177917,0.8688398003578186,0.8728655517101288,0.8899751901626587,0.9525398230552673,,
1984-02-29,,,0.8710362315177917,0.8681079387664795,0.8717676937580109,0.8870473504066467,0.949831565618515,,
1984-03-01,,,0.8710362315177917,0.8695719599723816,0.8710358083248139,0.8841195106506348,0.9471233081817627,,
1984-03-02,,,0.8710362315177917,0.8703040957450867,0.8706698775291443,0.8811916708946228,0.9444150507450104,,
1984-03-05,,,0.8710362315177917,0.8710362315177917,0.8703039467334748,0.8788128644227982,0.941706793308258,,
1984-03-06,,,0.8710362315177917,0.8710362315177917,0.8699380159378052,0.8766169965267181,0.9389985358715057,,
1984-03-07,,,0.8637161254882812,0.8695722103118897,0.8688400745391845,0.8741465955972672,0.9360706913471222,,
1984-03-08,,,0.8618863224983215,0.8677422285079956,0.8686570942401886,0.8727741777896881,0.9330330514907836,,
1984-03-09,,,0.8490760326385498,0.8633501887321472,0.8668271422386169,0.871127238869667,0.9296659970283508,,
1984-03-12,,,0.8490760326385498,0.8589581489562989,0.8649971902370452,0.869480299949646,0.9262989425659179,,
1984-03-13,,,0.8490760326385498,0.8545661091804504,0.8628011703491211,0.8678333610296249,0.9229318881034851,,
1984-03-14,,,0.8490760326385498,0.8516380906105041,0.8606051504611969,0.8661864221096038,0.9195648336410522,,
1984-03-15,,,0.8563966155052185,0.8505401492118836,0.8591411888599396,0.8650884985923767,0.9163441908359528,,
1984-03-16,,,0.8673755526542664,0.8542000532150269,0.858775120973587,0.8647224992513657,0.9132699418067932,,
1984-03-19,,,0.8197986483573914,0.8483445763587951,0.853651362657547,0.8619776546955109,0.9092075526714325,,
1984-03-20,,,0.8197986483573914,0.8424890995025635,0.848527604341507,0.859232810139656,0.9051451635360718,,
1984-03-21,,,0.8088187575340271,0.8344376444816589,0.8430378675460816,0.8559389710426331,0.9011925566196441,,
1984-03-22,,,0.8088187575340271,0.8249220728874207,0.8377311110496521,0.8531941026449203,0.8972399497032165,,
1984-03-23,,,0.8051596283912659,0.8124788880348206,0.8333394706249238,0.8500833064317703,0.8932141602039337,,
1984-03-26,,,0.8051596283912659,0.8095510840415955,0.8289478302001954,0.8469725102186203,0.8891883707046508,,
1984-03-27,,,0.8051596283912659,0.8066232800483704,0.824556189775467,0.843678680062294,0.8851625812053681,,
1984-03-28,,,0.8124789595603943,0.8073553204536438,0.8208964824676513,0.8407508164644242,0.881356372833252,,
1984-03-29,,,0.8161382675170898,0.8088192224502564,0.8168706476688385,0.8380059182643891,0.8776233506202697,,
1984-03-30,,,0.8161382675170898,0.8110149502754211,0.8117469191551209,0.835261020064354,0.8740367257595062,,
1984-04-02,,,0.8197986483573914,0.8139427542686463,0.8117469191551209,0.8326991409063339,0.8708892989158631,,
1984-04-03,,,0.8197986483573914,0.8168705582618714,0.8117469191551209,0.8301372617483139,0.8681078481674195,,
1984-04-04,,,0.8197986483573914,0.8183344960212707,0.8128449082374573,0.8279413878917694,0.8656191837787628,,
1984-04-05,,,0.823458194732666,0.8197984814643859,0.8143088519573212,0.8260199815034867,0.8635696959495545,,
1984-04-06,,,0.827117919921875,0.8219944119453431,0.8165046811103821,0.8249220758676529,0.8615934026241302,0.9333990067243576,
1984-04-09,,,0.838097333908081,0.825654149055481,0.8197984516620636,0.8243731409311295,0.8598366975784302,0.9316788965463638,
1984-04-10,,,0.8417572975158691,0.8300458788871765,0.823458218574524,0.8240072041749954,0.8581531918048859,0.929995386004448,
1984-04-11,,,0.8454170227050781,0.8351695537567139,0.8267520248889924,0.8238242536783218,0.8564696717262268,0.9283484727144241,
1984-04-12,,,0.8545664548873901,0.8413912057876587,0.8305948436260223,0.8237327456474304,0.854969140291214,0.9267930537462234,
1984-04-13,,,0.8673755526542664,0.8494427323341369,0.83571857213974,0.8237327456474304,0.8537247908115387,0.9253657257556915,
1984-04-16,,,0.8893346786499023,0.8596902012825012,0.8426721751689911,0.827209547162056,0.853139237165451,0.9242311787605285,
1984-04-17,,,0.8929944634437561,0.8699376344680786,0.8499917566776276,0.8308693379163742,0.8527000546455383,0.9231332296133041,
1984-04-18,,,0.8929944634437561,0.8794531226158142,0.857311338186264,0.8350781232118607,0.8522974610328674,0.9220352804660797,
1984-04-19,,,0.8929944634437561,0.8871387243270874,0.864264965057373,0.8392869085073471,0.8523706567287445,0.9207726365327835,
1984-04-20,,,0.8929944634437561,0.8922625064849854,0.8708526194095612,0.8436786502599716,0.8525902497768402,0.9195099925994873,
1984-04-23,,,0.8929944634437561,0.8929944634437561,0.8763423323631286,0.8480703920125962,0.8528098428249359,0.918265649676323,
1984-04-24,,,0.8929944634437561,0.8929944634437561,0.8814660489559174,0.8524621337652206,0.8530294358730316,0.9170213067531585,
1984-04-25,,,0.8929944634437561,0.8929944634437561,0.8862237930297852,0.8564879089593888,0.8532490289211273,0.9157403713464737,
1984-04-26,,,0.8929944634437561,0.8929944634437561,0.8900665938854218,0.8603307187557221,0.8535418164730072,0.9144594359397888,
1984-04-27,,,0.8929944634437561,0.8929944634437561,0.8926284849643707,0.8641735285520553,0.8539077949523926,0.9131785005331039,
1984-04-30,,,0.8929944634437561,0.8929944634437561,0.8929944634437561,0.8678333193063736,0.8542737734317779,0.9118975651264191,
1984-05-01,,,0.8929944634437561,0.8929944634437561,0.8929944634437561,0.8714931100606919,0.8546397519111634,0.9106532222032547,
1984-05-02,,,0.8929944634437561,0.8929944634437561,0.8929944634437561,0.8751529008150101,0.8550057303905487,0.9094454836845398,
1984-05-03,,,0.8929944634437561,0.8929944634437561,0.8929944634437561,0.8786297142505646,0.8555912971496582,0.9082743448019027,
1984-05-04,,,0.8929944634437561,0.8929944634437561,0.8929944634437561,0.8819235414266586,0.856103675365448,0.9071032059192657,
1984-05-07,,,0.8929944634437561,0.8929944634437561,0.8929944634437561,0.8846683979034424,0.8566160535812378,0.9059320670366288,
1984-05-08,,,0.9039742350578308,0.895190417766571,0.8940924406051636,0.8877792447805405,0.8572748136520386,0.9049073183536529,
1984-05-09,,,0.9112942218780518,0.8988503694534302,0.8959224164485932,0.8910731047391891,0.8580799734592438,0.9039557695388794,
1984-05-10,,,0.9112942218780518,0.9025103211402893,0.8977523922920227,0.8939094930887223,0.858885133266449,0.9030042207241058,
1984-05-11,,,0.9039742350578308,0.9047062754631042,0.8988503694534302,0.8957394272089004,0.8595438933372498,0.90197947204113,
1984-05-14,,,0.8966545462608337,0.9054382920265198,0.899216377735138,0.896105420589447,0.8600562596321106,0.9008815264701844,
1984-05-15,,,0.8929944634437561,0.9032423377037049,0.899216377735138,0.896105420589447,0.8604954242706299,0.8997469800710678,
1984-05-16,,,0.8929944634437561,0.8995823860168457,0.899216377735138,0.896105420589447,0.8610809910297393,0.8985758411884308,
1984-05-17,,,0.8929944634437561,0.8959224343299865,0.899216377735138,0.896105420589447,0.861703153848648,0.8973681026697159,
1984-05-18,,,0.8929944634437561,0.8937264800071716,0.899216377735138,0.896105420589447,0.8625815224647522,0.8961237597465516,
1984-05-21,,,0.8929944634437561,0.8929944634437561,0.899216377735138,0.896105420589447,0.8634598910808563,0.8948794168233871,
1984-05-22,,,0.8929944634437561,0.8929944634437561,0.8981184005737305,0.896105420589447,0.8643382596969604,0.8936350739002228,
1984-05-23,,,0.8929944634437561,0.8929944634437561,0.8962884247303009,0.896105420589447,0.8652166283130646,0.8923907309770585,
1984-05-24,,,0.8856751322746277,0.8915305972099304,0.8937265157699585,0.8957394540309906,0.8658021986484528,0.8910731947422028,
1984-05-25,,,0.882014811038971,0.8893346667289734,0.8915305733680725,0.8951904714107514,0.8660949838161468,0.88968246281147,
1984-05-28,,,0.882014811038971,0.8871387362480163,0.8900665998458862,0.8946414887905121,0.8673393070697785,0.8882734298706054,
1984-05-29,,,0.8765250444412231,0.8838448524475098,0.8884196579456329,0.8938180178403854,0.868473834991455,0.8868094992637634,
1984-05-30,,,0.8765250444412231,0.8805509686470032,0.8867727160453797,0.8929945468902588,0.869827960729599,0.8855102586746216,
1984-05-31,,,0.8765250444412231,0.8787209510803222,0.8851257741451264,0.8921710759401321,0.8711820864677429,0.8842110180854797,
1984-06-01,,,0.8765250444412231,0.8776229977607727,0.883478832244873,0.8913476049900055,0.8726093947887421,0.8829117774963379,
1984-06-04,,,0.8765250444412231,0.8765250444412231,0.8818318903446197,0.8905241340398788,0.8740367031097412,0.8816125369071961,
1984-06-05,,,0.8856751322746277,0.878355062007904,0.881099957227707,0.8896091789007187,0.8756470131874085,0.8804047971963882,
1984-06-06,,,0.8856751322746277,0.8801850795745849,0.8803680241107941,0.8883282244205475,0.8771109366416932,0.8792336547374725,
1984-06-07,,,0.8893346786499023,0.8827470064163208,0.8807339787483215,0.88723024725914,0.8785748648643493,0.8780991077423096,
1984-06-08,,,0.8893346786499023,0.8853089332580566,0.8814659655094147,0.8864982694387435,0.8800387930870056,0.8770377594232559,
1984-06-11,,,0.8893346786499023,0.8878708600997924,0.8821979522705078,0.886132276058197,0.8814295136928558,0.8761594063043594,
1984-06-12,,,0.8929944634437561,0.8893347263336182,0.8838448941707611,0.886132276058197,0.8828934299945831,0.8755006390810013,
1984-06-13,,,0.8929944634437561,0.8907985925674439,0.8854918360710144,0.886132276058197,0.8843573462963105,0.8749882650375366,
1984-06-14,,,0.8966545462608337,0.8922625660896302,0.8875047862529755,0.8863152801990509,0.8858212733268738,0.8746954846382141,
1984-06-15,,,0.8966545462608337,0.8937265396118164,0.8895177364349365,0.8864982843399047,0.887212005853653,0.8744027042388915,
1984-06-18,,,0.8893346786499023,0.8937265396118164,0.8907986998558044,0.8863152951002121,0.8882367527484893,0.8740367251634598,
1984-06-19,,,0.8893346786499023,0.8929945826530457,0.8911646544933319,0.8861323058605194,0.88918830037117,0.873670746088028,
1984-06-20,,,0.8893346786499023,0.892262625694275,0.8915306091308594,0.8859493166208268,0.8900666534900665,0.8732681626081467,
1984-06-21,,,0.8929944634437561,0.8915306091308594,0.8918965876102447,0.8863152831792831,0.8908352136611939,0.8729021769762039,
1984-06-22,,,0.8966545462608337,0.8915306091308594,0.8926285743713379,0.8870472699403763,0.8914207935333252,0.872572792172432,
1984-06-25,,,0.8966545462608337,0.8929945826530457,0.893360561132431,0.8877792567014694,0.8915671908855438,0.8723532140254975,
1984-06-26,,,0.8966545462608337,0.894458556175232,0.8937265694141387,0.8887857317924499,0.8916403925418854,0.8721702235937119,
1984-06-27,,,0.8966545462608337,0.8959225296974183,0.8940925776958466,0.8897922068834305,0.8917135941982269,0.8720055276155472,
1984-06-28,,,0.8966545462608337,0.8966545462608337,0.8940925776958466,0.890798681974411,0.8917867958545684,0.8720787262916565,
1984-06-29,,,0.8966545462608337,0.8966545462608337,0.8940925776958466,0.8918051570653915,0.89185999751091,0.8722251236438752,
1984-07-02,,,0.8966545462608337,0.8966545462608337,0.8948245644569397,0.892811632156372,0.8919331991672516,0.8723715209960937,
1984-07-03,,,0.8966545462608337,0.8966545462608337,0.8955565512180328,0.8933606028556824,0.8920064008235932,0.8725179183483124,
1984-07-04,,,0.8966545462608337,0.8966545462608337,0.896288537979126,0.8939095735549927,0.8920796024799347,0.872664315700531,
1984-07-05,,,0.8966545462608337,0.8966545462608337,0.8966545462608337,0.8942755669355392,0.8921528041362763,0.8728473103046417,
1984-07-06,,,0.8929944634437561,0.8959225296974183,0.896288537979126,0.894458556175232,0.8921528041362763,0.8730302995443344,
1984-07-09,,,0.8929944634437561,0.8951905131340027,0.8959225296974183,0.8946415454149246,0.8921528041362763,0.8732132887840272,
1984-07-10,,,0.8966545462608337,0.8951905131340027,0.8959225296974183,0.8948245495557785,0.8922260057926178,0.8734328788518906,
1984-07-11,,,0.8966545462608337,0.8951905131340027,0.8959225296974183,0.8950075536966324,0.8922992074489593,0.873652468919754,
1984-07-12,,,0.8966545462608337,0.8951905131340027,0.8959225296974183,0.8950075536966324,0.8923724091053009,0.8739818531274796,
1984-07-13,,,0.8966545462608337,0.8959225296974183,0.8959225296974183,0.8950075536966324,0.8924456107616424,0.8742746430635452,
1984-07-16,,,0.8893346786499023,0.8951905727386474,0.895190542936325,0.8950075536966324,0.8923724150657654,0.8744942343235016,
1984-07-17,,,0.8856751322746277,0.8929946899414063,0.8940926015377044,0.8948245763778686,0.8920064330101013,0.87464062333107,
1984-07-18,,,0.8856751322746277,0.890798807144165,0.8929946601390839,0.8946415990591049,0.8914940512180328,0.8747870123386383,
1984-07-19,,,0.8856751322746277,0.8886029243469238,0.8918967187404633,0.8942756325006485,0.8909816694259644,0.8749334013462067,
1984-07-20,,,0.8710362315177917,0.8834792613983155,0.8897008955478668,0.8929947167634964,0.8903229093551636,0.8749334013462067,
1984-07-23,,,0.8563966155052185,0.8768916487693786,0.886041110754013,0.8909818202257156,0.8895177507400512,0.8747870051860809,
1984-07-24,,,0.8417572975158691,0.868108081817627,0.8805513858795166,0.8882369577884675,0.8884930074214935,0.8744942158460617,
1984-07-25,,,0.8417572975158691,0.8593245148658752,0.8750616610050201,0.8854920953512192,0.8874682641029358,0.8742746275663376,
1984-07-26,,,0.8563966155052185,0.8534688115119934,0.8710358679294586,0.8834791988134384,0.8867363071441651,0.8742197304964066,
1984-07-27,,,0.8710362315177917,0.8534688115119934,0.8684740364551544,0.8821982830762863,0.8862971425056457,0.874439332485199,
1984-07-30,,,0.8710362315177917,0.8563967347145081,0.8666441917419434,0.8809173673391342,0.8858579778671265,0.8746589344739913,
1984-07-31,,,0.8746955394744873,0.8629843831062317,0.8655462324619293,0.8798194169998169,0.885491999387741,0.8749151295423507,
1984-08-01,,,0.878355085849762,0.8703039407730102,0.8648142278194427,0.8789044439792633,0.8851992118358613,0.8752079200744629,
1984-08-02,,,0.8929944634437561,0.8776235103607177,0.8655461609363556,0.8787214398384094,0.8853455984592438,0.8755738985538483,
1984-08-03,,,0.9076343774795532,0.88494313955307,0.8692059755325318,0.8794534355401993,0.8858579897880554,0.8759764868021012,
1984-08-06,,,0.9112942218780518,0.892994737625122,0.8746957361698151,0.880368423461914,0.8864435780048371,0.8768914425373078,
1984-08-07,,,0.9076343774795532,0.8995825052261353,0.8812834441661834,0.88091741502285,0.8870657646656036,0.8777697998285293,
1984-08-08,,,0.9076343774795532,0.9054383635520935,0.8878711521625519,0.881466406583786,0.8876879513263702,0.8787579560279846,
1984-08-09,,,0.9112942218780518,0.9090983152389527,0.8933609127998352,0.8821983903646469,0.8883833348751068,0.8797827106714249,
1984-08-10,,,0.92227303981781,0.912026047706604,0.898484593629837,0.8834793150424958,0.8892982947826386,0.8809538447856903,
1984-08-13,,,0.92227303981781,0.9142218112945557,0.9036082744598388,0.8851262331008911,0.8902132546901703,0.8821249788999558,
1984-08-14,,,0.929593026638031,0.9186135411262513,0.9090980231761933,0.8873221278190613,0.8910916125774384,0.8833693128824234,
1984-08-15,,,0.929593026638031,0.9230052709579468,0.9142218172550202,0.8895180225372314,0.8919699704647064,0.8845404535531998,
1984-08-16,,,0.933253049850464,0.9273970365524292,0.9182476758956909,0.8918969184160233,0.8928483378887176,0.8857116013765335,
1984-08-17,,,0.936911940574646,0.9303248167037964,0.9211754322052002,0.895190703868866,0.8937998831272125,0.8869193381071091,
1984-08-20,,,0.936911940574646,0.9332525968551636,0.9237372040748596,0.8992164701223373,0.8947514283657074,0.8880904710292816,
1984-08-21,,,0.9442318677902222,0.9361803650856018,0.9273969531059265,0.904340198636055,0.8957761764526367,0.8893348032236099,
1984-08-22,,,0.9478921890258788,0.9398401975631714,0.9314227342605591,0.9096469432115555,0.8968741309642791,0.8906157386302948,
1984-08-23,,,0.9515514969825744,0.9434998869895935,0.9354484617710114,0.9144046872854232,0.897972069978714,0.8918966716527938,
1984-08-24,,,0.9625309705734252,0.9486236929893493,0.9394742548465729,0.918979424238205,0.8992895984649658,0.8932508021593094,0.9133249044418335
1984-08-27,,,0.9625309705734252,0.9537474989891053,0.9435000479221344,0.9235541611909867,0.9007535243034362,0.8944951385259629,0.9130870175361633
1984-08-28,,,0.9625309705734252,0.9574073195457459,0.9467938423156739,0.9279459327459335,0.9022174501419067,0.8957028752565384,0.9128491306304931
1984-08-29,,,0.9661915302276612,0.9610671877861023,0.9504536926746369,0.9323377549648285,0.9037545871734619,0.8969106203317643,0.9126295465230941
1984-08-30,,,0.9661915302276612,0.9639951944351196,0.9537475407123566,0.9359976083040238,0.90521852850914,0.8980268710851669,0.9124099624156952
1984-08-31,56.46861652207719,A,0.9698504209518432,0.9654590845108032,0.9570413887500763,0.9391084104776383,0.9066824460029602,0.8990516197681427,0.9122086727619171
1984-09-03,56.46228517393133,A,0.9698504209518432,0.9669229745864868,0.960335236787796,0.9420362204313278,0.9081463634967804,0.8998567771911621,0.9120439779758454
1984-09-04,56.458790569553095,A,0.9735100865364076,0.9691187977790833,0.9632630586624146,0.9453300058841705,0.9096834743022919,0.9006619334220887,0.9118975815176964
1984-09-05,56.453942532108165,A,0.9735100865364076,0.9705825090408325,0.9658248484134674,0.9486237913370132,0.9112205851078033,0.9014670896530151,0.9117511850595474
1984-09-06,56.45456398834211,A,0.9844900369644164,0.9742422103881836,0.9691187024116517,0.9522835820913315,0.912977294921875,0.9023820453882218,0.9115773409605026
1984-09-07,56.456438911397186,A,0.988149881362915,0.977902102470398,0.9716805934906005,0.9555774241685867,0.9148072016239166,0.9033335995674133,0.9114217960834503
1984-09-10,56.45926352906432,A,0.988149881362915,0.9815619945526123,0.9742424845695495,0.958871266245842,0.9166371083259582,0.9042851537466049,0.9112754017114639
1984-09-11,56.46022142705209,A,0.988149881362915,0.9844899535179138,0.9768043756484985,0.9617991089820862,0.9184670150279999,0.9052367079257965,0.9111290073394775
1984-09-12,56.46151069595664,A,0.988149881362915,0.9874179124832153,0.9790002107620239,0.9647269517183303,0.9202969217300415,0.9061882621049882,0.9109643167257309
1984-09-13,56.460854263807924,A,0.9954695105552672,0.9896138072013855,0.9819280087947846,0.9678377747535706,0.9222732210159301,0.9072130125761032,0.910836224257946
1984-09-14,56.46576707034844,A,1.0101083517074585,0.9940055012702942,0.9859538018703461,0.9714975953102112,0.9246154987812042,0.9083841514587402,0.9107813259959221
1984-09-17,56.47061592203297,A,1.0101083517074585,0.9983971953392029,0.9899795949459076,0.9751574158668518,0.9269577765464783,0.9095552903413773,0.9107264277338981
1984-09-18,56.47558492751767,A,1.0101083517074585,1.0027888894081116,0.9936394214630127,0.9784512400627137,0.9292268526554107,0.9107264292240143,0.9106898257136344
1984-09-19,56.48087088581867,A,1.0101083517074585,1.0071805834770202,0.9972992479801178,0.9815620481967926,0.9314959287643433,0.9118975681066513,0.9106715258955955
1984-09-20,56.482961687709206,A,1.0101083517074585,1.0101083517074585,0.999861079454422,0.9844898909330368,0.9337650048732757,0.9130687069892883,0.9106715258955955
1984-09-21,56.477261301019915,A,1.0101083517074585,1.0101083517074585,1.0020569264888763,0.9868687599897384,0.9360340809822083,0.9142398458719253,0.9106715258955955
1984-09-24,56.471896494106744,A,1.0101083517074585,1.0101083517074585,1.0042527735233306,0.9892476290464401,0.9384495544433594,0.9154109847545624,0.9106715258955955
1984-09-25,56.46719051278924,A,1.0101083517074585,1.0101083517074585,1.006448620557785,0.9916264981031417,0.940938218832016,0.9164723259210587,0.9106898221373558
1984-09-26,56.46205540609373,A,1.0101083517074585,1.0101083517074585,1.0086444675922395,0.9938223391771317,0.9434268832206726,0.9174604672193527,0.910708118379116
1984-09-27,56.46401797702055,A,1.0247479677200315,1.013036274909973,1.0115723133087156,0.9967501610517502,0.9462083399295806,0.9185950046777726,0.9107996127009392
1984-09-28,56.468368243092414,A,1.0247479677200315,1.0159641981124878,1.013036274909973,0.9994950383901596,0.9492825746536255,0.9198027420043945,0.9108911070227623
1984-10-01,56.47191269922652,A,1.0210880041122437,1.0181601285934447,1.0141342401504516,1.0020569175481797,0.952576402425766,0.9210470765829086,0.9109643015265465
1984-10-02,56.474754787728216,A,1.0174287557601929,1.0196242094039918,1.0148662805557251,1.004252851009369,0.9560898315906524,0.922291419506073,0.9110191997885704
1984-10-03,56.47800820621279,A,1.0174287557601929,1.0210882902145386,1.0155983209609984,1.006448784470558,0.9596032607555389,0.9235357624292374,0.911055801808834
1984-10-04,56.47273994533695,A,1.0174287557601929,1.019624447822571,1.016330361366272,1.008095720410347,0.9628239035606384,0.9247801053524017,0.9110741040110588
1984-10-05,56.46689658922164,A,1.0174287557601929,1.018160605430603,1.0170624017715455,1.009559664130211,0.9657517540454864,0.9260244482755661,0.9110741040110588
1984-10-08,56.463424937174175,A,1.0210880041122437,1.018160605430603,1.0181603670120238,1.0112065702676774,0.9687527894973755,0.927305383682251,0.911092400252819
1984-10-09,56.46110312448166,A,1.0210880041122437,1.0188924551010132,1.0192583322525024,1.0128534764051438,0.9716806387901307,0.9285863190889359,0.9111106964945793
1984-10-10,56.45874141604765,A,1.0210880041122437,1.0196243047714233,1.020356297492981,1.0145003825426102,0.9745352971553802,0.9298672544956207,0.9111289927363395
1984-10-11,56.4576870928989,A,1.0210880041122437,1.0203561544418336,1.0199903011322022,1.015781307220459,0.97709716796875,0.9312213832139968,0.9111472889780998
