Date,GRADE,GPS,PCAR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-11-21,,,0.4911835193634033,,,,,,
1983-11-22,,,0.5026062726974487,,,,,,
1983-11-23,,,0.5060333609580994,,,,,,
1983-11-24,,,0.5060333609580994,,,,,,
1983-11-25,,,0.5094601511955261,0.5030633330345153,,,,,
1983-11-28,,,0.5106022357940674,0.5069470763206482,,,,,
1983-11-29,,,0.5094601511955261,0.5083178520202637,,,,,
1983-11-30,,,0.5094601511955261,0.5090032100677491,,,,,
1983-12-01,,,0.5185983777046204,0.5115162134170532,,,,,
1983-12-02,,,0.5197407007217407,0.5135723233222962,0.5083178281784058,,,,
1983-12-05,,,0.5208828449249268,0.5156284451484681,0.5112877607345581,,,,
1983-12-06,,,0.5220248103141785,0.5181413769721985,0.5132296144962311,,,,
1983-12-07,,,0.5265942215919495,0.5215681910514831,0.5152857005596161,,,,
1983-12-08,,,0.5265942215919495,0.523167359828949,0.5173417866230011,,,,
1983-12-09,,,0.5277364253997803,0.5247665047645569,0.5191694140434265,,,,
1983-12-12,,,0.5277364253997803,0.5261372208595276,0.5208828330039978,,,,
1983-12-13,,,0.5277364253997803,0.527279543876648,0.5227104604244233,,,,
1983-12-14,,,0.5277364253997803,0.5275079846382141,0.5245380878448487,,,,
1983-12-15,,,0.5277364253997803,0.5277364253997803,0.5254518926143646,,,,
1983-12-16,,,0.5277364253997803,0.5277364253997803,0.5262514650821686,0.5172846466302872,,,
1983-12-19,,,0.5277364253997803,0.5277364253997803,0.526936823129654,0.5191122919321061,,,
1983-12-20,,,0.5277364253997803,0.5277364253997803,0.5275079846382141,0.5203687995672226,,,
1983-12-21,,,0.5345903038978577,0.5291072010993958,0.5283075928688049,0.5217966467142106,,,
1983-12-22,,,0.5391597747802734,0.5313918709754943,0.5295641481876373,0.5234529674053192,,,
1983-12-23,,,0.5380171537399292,0.5334480166435241,0.5305922210216523,0.5248808175325393,,,
1983-12-26,,,0.5380171537399292,0.535504162311554,0.5316202938556671,0.5262515634298325,,,
1983-12-27,,,0.5380171537399292,0.5375603079795838,0.532648366689682,0.5276794135570526,,,
1983-12-28,,,0.5277364253997803,0.5361895322799682,0.532648366689682,0.5285932272672653,,,
1983-12-29,,,0.5277364253997803,0.5339048624038696,0.532648366689682,0.5290501296520234,,,
1983-12-30,,,0.5277364253997803,0.5318487167358399,0.532648366689682,0.5294499158859253,,,
1984-01-02,,,0.5277364253997803,0.5297925710678101,0.532648366689682,0.529792594909668,,,
1984-01-03,,,0.5277364253997803,0.5277364253997803,0.532648366689682,0.5300781756639481,,,
1984-01-04,,,0.5345903038978577,0.5291072010993958,0.532648366689682,0.5304779797792435,,,
1984-01-05,,,0.5437288880348206,0.5323056936264038,0.5331052780151367,0.531334713101387,,,
1984-01-06,,,0.5414441823959351,0.5350472450256347,0.5334479808807373,0.5320201009511948,,,
1984-01-09,,,0.5414441823959351,0.5377887964248658,0.5337906837463379,0.5327054888010025,,,
1984-01-10,,,0.5300213098526001,0.5382457733154297,0.532991099357605,0.5328197330236435,,,
1984-01-11,,,0.5277364253997803,0.5368749976158143,0.532991099357605,0.5328197330236435,,,
1984-01-12,,,0.5254520773887634,0.5332196354866028,0.5327626645565033,0.5327055156230927,,,
1984-01-13,,,0.5254520773887634,0.5300212144851685,0.5325342297554017,0.5325912982225418,,,
1984-01-16,,,0.5185983777046204,0.5254520535469055,0.5316204249858856,0.5321343958377838,,,
1984-01-17,,,0.5048909783363342,0.5204259872436523,0.529335880279541,0.5309921234846116,,,
1984-01-18,,,0.5117444396018982,0.5172275900840759,0.5270512938499451,0.5298498302698136,,,
1984-01-19,,,0.5277364253997803,0.5176844596862793,0.525452047586441,0.5292786628007888,,,
1984-01-20,,,0.5254520773887634,0.5176844596862793,0.5238528370857238,0.5286504089832306,,,
1984-01-23,,,0.5185983777046204,0.5176844596862793,0.5215682566165925,0.5276794701814651,,,
1984-01-24,,,0.5026062726974487,0.5172275185585022,0.5188267529010773,0.5259089261293411,,,
1984-01-25,,,0.5048909783363342,0.5158568263053894,0.5165422081947326,0.5247666537761688,,,
1984-01-26,,,0.4888986647129059,0.5080892741680145,0.5128868669271469,0.5228247657418251,,,
1984-01-27,,,0.4843298494815826,0.4998648285865784,0.5087746441364288,0.5206544369459152,0.5217053067684173,,
1984-01-30,,,0.4683376252651214,0.48981267809867857,0.503748568892479,0.5176844969391823,0.5212483888864518,,
1984-01-31,,,0.4614839255809784,0.48158820867538454,0.49940786361694334,0.5143718719482422,0.5204259419441223,,
1984-02-01,,,0.4614839255809784,0.47290679812431335,0.4943818122148514,0.5107165530323983,0.5195349532365799,,
1984-02-02,,,0.4614839255809784,0.4674238502979279,0.4877565622329712,0.5066043049097061,0.5186439645290375,,
1984-02-03,,,0.4614839255809784,0.462854665517807,0.4813597470521927,0.5026062920689582,0.5176844400167465,,
1984-02-06,,,0.4569150507450104,0.4605701506137848,0.4751914143562317,0.49837983548641207,0.5166106963157654,,
1984-02-07,,,0.4546303749084472,0.4591994404792786,0.47039382457733153,0.49461028873920443,0.5155141007900238,,
1984-02-08,,,0.4500609636306762,0.4569148480892181,0.46491082310676574,0.4907265156507492,0.5143261170387268,,
1984-02-09,,,0.4294997453689575,0.45051801204681396,0.4589709311723709,0.4859288990497589,0.5125441443920136,,
1984-02-10,,,0.4294997453689575,0.4441211760044098,0.4534879207611084,0.4811312824487686,0.5107393252849579,,
1984-02-13,,,0.4020850360393524,0.4331551730632782,0.4468626618385315,0.4753056153655052,0.5083633691072464,,
1984-02-14,,,0.427215576171875,0.4276722133159637,0.4434358268976212,0.47142184525728226,0.5064671844244003,,
1984-02-15,,,0.4432074129581451,0.42630150318145754,0.44160817563533783,0.4679949939250946,0.5047994482517243,,
1984-02-16,,,0.4454920291900635,0.4294999599456787,0.4400089859962463,0.46388277411460876,0.5031774044036865,,
1984-02-17,,,0.4363535344600677,0.43087071776390073,0.4374959468841553,0.45942784696817396,0.5013497465848923,,
1984-02-20,,,0.4363535344600677,0.4377244174480438,0.435439795255661,0.45531560480594635,0.49952208876609805,,
1984-02-21,,,0.4363535344600677,0.4395520091056824,0.43361211121082305,0.4520029678940773,0.49769443094730376,,
1984-02-22,,,0.4363535344600677,0.4381812334060668,0.43224136829376214,0.44857609570026397,0.4958667731285095,,
1984-02-23,,,0.427215576171875,0.4345259428024291,0.4320129513740539,0.44549194127321246,0.4938563561439514,,
1984-02-24,,,0.4386381506919861,0.43498286604881276,0.43292679190635674,0.4432073563337326,0.4920743906497955,,
1984-02-27,,,0.4294997453689575,0.4336121082305908,0.43566826283931726,0.4412654623389244,0.4901096570491791,,
1984-02-28,,,0.427215576171875,0.43178451657295225,0.43566826283931726,0.4395520448684692,0.48809924006462097,,
1984-02-29,,,0.427215576171875,0.42995692491531373,0.4340690791606903,0.43783862739801405,0.48595174551010134,,
1984-03-01,,,0.4203616976737976,0.42858614921569826,0.4315560460090637,0.43578251600265505,0.4835757839679718,,
1984-03-02,,,0.434069275856018,0.4276723742485046,0.4313276201486588,0.434411783516407,0.48149682641029357,,
1984-03-05,,,0.434069275856018,0.4285862803459167,0.4310991942882538,0.4332694947719574,0.47941786885261534,,
1984-03-06,,,0.434069275856018,0.42995702028274535,0.4308707684278488,0.43224143981933594,0.4773389112949371,,
1984-03-07,,,0.434069275856018,0.43132776021957386,0.4306423425674438,0.43144185543060304,0.4754655683040619,,
1984-03-08,,,0.434069275856018,0.434069275856018,0.43132771253585817,0.4316703319549561,0.4735922253131866,,
1984-03-09,,,0.4363535344600677,0.4345261275768279,0.4310992509126663,0.4320130214095116,0.4717645674943924,,
1984-03-12,,,0.4454920291900635,0.43681067824363706,0.4326984792947769,0.43418337106704713,0.47011967957019807,,
1984-03-13,,,0.4454920291900635,0.43909522891044617,0.4345261245965958,0.4350971937179565,0.4684747916460037,,
1984-03-14,,,0.440922737121582,0.440465921163559,0.4358968406915665,0.4349829599261284,0.46660144031047823,,
1984-03-15,,,0.440922737121582,0.4418366134166717,0.4379529446363448,0.4347544953227042,0.46454531729221343,,
1984-03-16,,,0.4454920291900635,0.4436643123626709,0.4390952199697494,0.435211420059204,0.462626274228096,,
1984-03-19,,,0.4454920291900635,0.4436643123626709,0.4402374953031539,0.4356683447957038,0.4607072311639786,,
1984-03-20,,,0.4454920291900635,0.4436643123626709,0.4413797706365584,0.4361252695322036,0.45901664555072785,,
1984-03-21,,,0.4454920291900635,0.4445781707763672,0.4425220459699631,0.43658219426870337,0.4573717576265335,,
1984-03-22,,,0.4454920291900635,0.4454920291900635,0.44366432130336764,0.4374960169196128,0.4557725566625595,,
1984-03-23,,,0.4432074129581451,0.4450351059436798,0.44434970915317534,0.43772448003292075,0.45412766337394717,,
1984-03-26,,,0.4432074129581451,0.44457818269729615,0.4441212475299835,0.43840986341238014,0.4526198440790176,,
1984-03-27,,,0.4432074129581451,0.44412125945091246,0.4438927859067917,0.43920945525169364,0.4513861727714539,,
1984-03-28,,,0.4432074129581451,0.4436643362045287,0.444121253490448,0.44000904709100713,0.4500154322385788,,
1984-03-29,,,0.440922737121582,0.44275047779083243,0.444121253490448,0.4410370990633964,0.4482791584730148,,
1984-03-30,,,0.4386381506919861,0.4418366253376006,0.44343586564064025,0.44126554280519475,0.44654287993907926,,
1984-04-02,,,0.4386381506919861,0.4409227728843689,0.44275047779083254,0.4414939865469932,0.4449436753988266,,
1984-04-03,,,0.4386381506919861,0.4400089204311371,0.4420650899410248,0.44172243028879155,0.44366431295871733,,
1984-04-04,,,0.4432074129581451,0.4400089204311371,0.44183662831783294,0.4421793371438979,0.4424306416511536,,
1984-04-05,,,0.4432074129581451,0.4404658555984497,0.4416081666946411,0.44263624399900425,0.44151681661605835,,
1984-04-06,,,0.4386381506919861,0.4404658555984497,0.44115124046802523,0.4427504748106002,0.4406029826402664,0.48115414470434187,
1984-04-09,,,0.4363535344600677,0.44000893235206595,0.44046585261821736,0.44229355007410043,0.43996330082416535,0.48060584485530855,
1984-04-10,,,0.4363535344600677,0.43955200910568226,0.43978046476840965,0.4418366253376006,0.4394606930017471,0.4799433174729347,
1984-04-11,,,0.3998003900051117,0.4308706045150757,0.4354397624731064,0.4397805079817772,0.4382270222902298,0.4788809877634048,
1984-04-12,,,0.4203616976737976,0.4263014614582062,0.43338365852832794,0.43875245600938795,0.4374045777320862,0.47802427113056184,
1984-04-13,,,0.4112231731414795,0.42081846594810485,0.43064216077327727,0.43703901320695876,0.4363993626832962,0.47704190135002134,
1984-04-16,,,0.4020850360393524,0.4139647662639618,0.4269868493080139,0.4348686635494232,0.43530276238918303,0.47595672935247424,
1984-04-17,,,0.4066548347473144,0.40802502632141113,0.42378851771354675,0.43292680382728577,0.4343432515859604,0.4749286761879921,
1984-04-18,,,0.3929467499256134,0.4066542983055115,0.41876245141029356,0.4302995398640633,0.43320096731185914,0.473763542175293,
1984-04-19,,,0.3860931694507599,0.3998005926609039,0.41305102705955504,0.4273295968770981,0.4323328357934952,0.47243849009275435,
1984-04-20,,,0.3860931694507599,0.39477459192276,0.40779652893543245,0.4244738847017288,0.43146470427513123,0.47110201478004454,
1984-04-23,,,0.3883775770664215,0.39203310012817383,0.40299893319606783,0.42173239290714265,0.4311905550956726,0.4697769621014595,
1984-04-24,,,0.3860931694507599,0.3879207670688629,0.397972896695137,0.41887668073177337,0.43036810696125033,0.4684176456928253,
1984-04-25,,,0.3838083744049072,0.3860930919647217,0.39637369513511655,0.4159067288041115,0.42918012619018553,0.4669897872209549,
1984-04-26,,,0.3883775770664215,0.386549973487854,0.393175283074379,0.41327947080135347,0.4280378371477127,0.4656076207756996,
1984-04-27,,,0.3838083744049072,0.3860930144786835,0.39043380320072174,0.41053798198699953,0.42698693394660947,0.4641683402657509,
1984-04-30,,,0.3712433278560638,0.38266616463661196,0.3873496323823929,0.4071682408452034,0.42568472981452943,0.46260340929031374,
1984-05-01,,,0.3792392909526825,0.38129538893699644,0.3846080780029297,0.40419829785823824,0.4245424449443817,0.46111843794584273,
1984-05-02,,,0.3860931694507599,0.38175234794616697,0.38392271995544436,0.40134258568286896,0.42353723764419554,0.45970200538635253,
1984-05-03,,,0.3929467499256134,0.3826661825180054,0.3846080780029297,0.3988295525312423,0.4228518611192703,0.45835410863161086,
1984-05-04,,,0.3906618654727936,0.38403688073158265,0.38506494760513305,0.39643073827028275,0.42189233541488647,0.456983363032341,
1984-05-07,,,0.3929467499256134,0.38837756514549254,0.3855218648910522,0.39426039904356003,0.4211612755060196,0.4556354662775993,
1984-05-08,,,0.4066548347473144,0.3938606739044189,0.3875780314207077,0.39277546405792235,0.4207500606775284,0.45442465037107466,
1984-05-09,,,0.4020850360393524,0.3970590472221375,0.38940569758415217,0.3928896963596344,0.42024744987487794,0.45309959769248964,
1984-05-10,,,0.4043696522712707,0.3993436276912689,0.3910049051046371,0.39209009408950807,0.4199276089668274,0.4517516964673996,
1984-05-11,,,0.3975161015987396,0.4007144749164581,0.39237567782402033,0.39140474051237106,0.41919654548168184,0.4503466859459877,
1984-05-14,,,0.3952312469482422,0.4011713743209839,0.3947744697332382,0.39106205105781555,0.4184197849035263,0.44891882687807083,
1984-05-15,,,0.4043696522712707,0.40071433782577515,0.39728750586509703,0.39094779193401336,0.4178257924318314,0.44758235186338424,
1984-05-16,,,0.4043696522712707,0.40117126107215884,0.39911515414714815,0.39151893705129626,0.41723179996013643,0.44634868413209916,
1984-05-17,,,0.4043696522712707,0.4011712610721587,0.40025744438171384,0.3924327611923218,0.41663780748844137,0.4451150164008141,
1984-05-18,,,0.4020850360393524,0.40208504796028127,0.40139976143836975,0.3932323545217514,0.4159524375200271,0.44385850250720976,
1984-05-21,,,0.3792392909526825,0.3988866567611694,0.40002901554107667,0.3927754402160645,0.4146273827552795,0.4423735311627388,
1984-05-22,,,0.3815239071846008,0.39431750774383545,0.3975159227848053,0.3925469771027565,0.4133480203151702,0.440911405980587,
1984-05-23,,,0.3723855912685394,0.3879206955432891,0.394545978307724,0.3919758379459381,0.41197727739810935,0.4392893588542938,
1984-05-24,,,0.3609629571437835,0.3792393565177917,0.3902053087949753,0.3906051069498062,0.4103780817985534,0.43746169954538344,
1984-05-25,,,0.356393814086914,0.370101112127304,0.38609308004379267,0.38923437893390656,0.4085961174964904,0.43561119586229324,
1984-05-28,,,0.356393814086914,0.3655320167541503,0.3822093367576599,0.3884919032454491,0.40681415319442743,0.43376069217920304,
1984-05-29,,,0.356393814086914,0.3605059981346129,0.3774117529392242,0.38734962940216067,0.4050321888923644,0.43202441722154616,
1984-05-30,,,0.3586781919002533,0.3577645182609558,0.37284260690212245,0.3859788805246353,0.40329591214656824,0.4303338348865509,
1984-05-31,,,0.3632473051548004,0.35822138786315916,0.36873037219047544,0.38449390828609464,0.401651017665863,0.42871178716421127,
1984-06-01,,,0.3655317425727844,0.3600489735603332,0.36507504284381864,0.3832374021410942,0.40009750425815577,0.4271125838160515,
1984-06-04,,,0.3723855912685394,0.36324732899665835,0.3643896728754043,0.3822093442082405,0.39868106782436363,0.42565045595169065,
1984-06-05,,,0.3723855912685394,0.3664456844329834,0.3634758412837982,0.38049588203430174,0.3972646313905715,0.4243254020810127,
1984-06-06,,,0.3746702671051025,0.36964409947395327,0.3637043088674545,0.3791251435875892,0.39589388847351065,0.4229546603560448,
1984-06-07,,,0.3701007962226867,0.3710147976875305,0.36461809277534485,0.37741170078516,0.3944774496555328,0.42137830406427385,
1984-06-08,,,0.3701007962226867,0.37192860841751096,0.3659887909889221,0.37604093551635737,0.39310670256614677,0.41982479125261307,
1984-06-11,,,0.3746702671051025,0.37238554358482356,0.3678164362907409,0.3750128865242004,0.3918273448944091,0.4183855101466179,
1984-06-12,,,0.3655317425727844,0.37101477384567255,0.36873022913932796,0.3730709910392761,0.39036521673202507,0.41701476484537126,
1984-06-13,,,0.3655317425727844,0.369187068939209,0.36941558420658105,0.37112909555435175,0.38881170332431786,0.4156211724877357,
1984-06-14,,,0.3701007962226867,0.369187068939209,0.3701009333133697,0.36941565275192256,0.3873495709896087,0.41443319380283355,
1984-06-15,,,0.3701007962226867,0.36918706893920894,0.37055783867835995,0.36781644076108927,0.3859788239002227,0.4132909032702446,
1984-06-18,,,0.3678168058395386,0.3678163766860961,0.37010096013545984,0.3672453165054321,0.3846080893278121,0.4122856950759888,
1984-06-19,,,0.3678168058395386,0.368273389339447,0.3696440815925598,0.366559961438179,0.38323735475540155,0.41134902387857436,
1984-06-20,,,0.3655317425727844,0.368273389339447,0.36873022913932796,0.36621726900339124,0.382551981806755,0.41038950204849245,
1984-06-21,,,0.3838083744049072,0.3710149049758911,0.37010098695755,0.3673595398664474,0.3818209153413772,0.40961274653673174,
1984-06-22,,,0.3860931694507599,0.37421337962150575,0.37170022428035737,0.3688445076346397,0.38131831526756277,0.4088588389754295,
1984-06-25,,,0.3838083744049072,0.37741169333457947,0.37261403501033785,0.3702152356505394,0.38095278203487387,0.4081277722120285,
1984-06-26,,,0.3769546151161194,0.37923925518989565,0.3737563222646713,0.3712432757019996,0.38035877764225,0.4073510146141052,
1984-06-27,,,0.3723855912685394,0.3806100249290466,0.37444170713424685,0.37192864567041395,0.3799475544691085,0.4065742608904839,
1984-06-28,,,0.3723855912685394,0.37832546830177305,0.3746701866388321,0.3723855599761009,0.3796734029054641,0.4060031193494797,
