Date,GRADE,GPS,BMY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-12,,,1.239878535270691,1.2363552808761598,1.2236745357513428,1.2037668883800507,,,
1984-01-13,,,1.2504445314407349,1.2405821084976196,1.2296626091003418,1.207708203792572,,,
1984-01-16,,,1.2715789079666138,1.2483312129974364,1.2377641201019287,1.210782676935196,,,
1984-01-17,,,1.2715789079666138,1.2553759336471557,1.2433999180793762,1.214731502532959,,,
1984-01-18,,,1.2680567502975464,1.26030752658844,1.2479790806770326,1.2193785309791565,,,
1984-01-19,,,1.25748872756958,1.2638295650482179,1.2500924229621888,1.223322319984436,,,
1984-01-20,,,1.2469223737716677,1.2631251335144043,1.251853621006012,1.2267377912998199,,,
1984-01-23,,,1.2257882356643677,1.253966999053955,1.251149106025696,1.2290965557098388,,,
1984-01-24,,,1.239878535270691,1.2476269245147704,1.2515014290809634,1.231984931230545,,,
1984-01-25,,,1.229310393333435,1.2398776531219482,1.250092589855194,1.2339951872825623,,,
1984-01-26,,,1.229310393333435,1.2342419862747191,1.2490357756614685,1.2363551557064056,,,
1984-01-27,,,1.2328333854675293,1.2314241886138917,1.2472746610641479,1.238468635082245,1.2118874263763428,,
1984-01-30,,,1.2328333854675293,1.2328332185745239,1.2434001088142395,1.2405821144580842,1.2117827320098877,,
1984-01-31,,,1.2363553047180176,1.2321285724639892,1.23987774848938,1.241638833284378,1.2120282745361328,,
1984-02-01,,,1.229310393333435,1.2321285724639892,1.2360031127929687,1.2419910967350005,1.2124126935005188,,
1984-02-02,,,1.2786235809326172,1.2419912099838257,1.2381165981292725,1.2441045105457307,1.2137833762168884,,
1984-02-03,,,1.2680567502975464,1.2490358829498291,1.2402300357818603,1.246041828393936,1.2146629476547242,,
1984-02-06,,,1.239878535270691,1.2504449129104613,1.2416390657424927,1.2463940858840943,1.214769115447998,,
1984-02-07,,,1.2469223737716677,1.2525583267211915,1.2423434495925902,1.2469224393367768,1.2148762440681458,,
1984-02-08,,,1.2257882356643677,1.2518538951873779,1.2419912338256835,1.2460419118404389,1.2147006058692933,,
1984-02-09,,,1.222265124320984,1.2405822038650514,1.2412867069244384,1.2451612412929536,1.2148042368888854,,
1984-02-10,,,1.2187442779541016,1.2307197093963624,1.2398777961730958,1.2435762286186218,1.2153970170021058,,
1984-02-13,,,1.2187442779541016,1.2264928579330445,1.238468885421753,1.2409344971179963,1.216269578933716,,
1984-02-14,,,1.2433987855911257,1.225788140296936,1.2391732335090637,1.2395254909992217,1.2176352310180665,,
1984-02-15,,,1.2187442779541016,1.2243793487548829,1.2381166219711304,1.2370598673820496,1.218367896080017,,
1984-02-16,,,1.2363553047180176,1.2271973848342896,1.2338897943496705,1.2360031962394715,1.2193828558921813,,
1984-02-17,,,1.2363553047180176,1.2307195901870727,1.2307196497917174,1.235474842786789,1.2203978157043458,,
1984-02-20,,,1.2363553047180176,1.234241795539856,1.23036732673645,1.2360031962394715,1.221272873878479,,
1984-02-21,,,1.2081758975982666,1.2271972179412842,1.2264926791191102,1.2344180643558502,1.2217242455482482,,
1984-02-22,,,1.1764743328094482,1.2187432289123534,1.2215612888336183,1.2317762613296508,1.22238094329834,,
1984-02-23,,,1.1870418787002563,1.2088805437088013,1.2180389642715455,1.229662835597992,1.2231790447235107,,
1984-02-24,,,1.239878535270691,1.209585189819336,1.2201523900032043,1.23001509308815,1.2245442509651183,,
1984-02-27,,,1.2257882356643677,1.207471776008606,1.220856785774231,1.229662835597992,1.224858226776123,,
1984-02-28,,,1.2011314630508425,1.2060628890991212,1.2166300535202026,1.2279016435146333,1.225028808116913,,
1984-02-29,,,1.211698055267334,1.2131076335906983,1.215925431251526,1.2270210266113282,1.2257604455947877,,
1984-03-01,,,1.215220928192139,1.2187434434890747,1.213811993598938,1.2238508939743042,1.2264926052093506,,
1984-03-02,,,1.2328333854675293,1.2173344135284423,1.2134598016738891,1.2220897257328034,1.2275770139694213,,
1984-03-05,,,1.229310393333435,1.218038845062256,1.212755310535431,1.2215613186359406,1.2285909628868104,,
1984-03-06,,,1.229310393333435,1.2236746311187745,1.2148687601089478,1.220680719614029,1.2295349502563477,,
1984-03-07,,,1.2328333854675293,1.2279016971588135,1.2205046653747558,1.221032977104187,1.2304095125198364,,
1984-03-08,,,1.229310393333435,1.2307195901870727,1.2247315168380737,1.2213852405548096,1.2313534998893738,,
1984-03-09,,,1.2187442779541016,1.2279017686843872,1.2226180911064148,1.2213852405548096,1.231917109489441,,
1984-03-12,,,1.2539671659469604,1.2328331232070924,1.225435984134674,1.2231463849544526,1.2331851768493651,,
1984-03-13,,,1.2715789079666138,1.241286826133728,1.2324807286262511,1.224555391073227,1.2343123364448547,,
1984-03-14,,,1.282146453857422,1.2511494398117067,1.23952556848526,1.2277254998683929,1.2355099630355835,,
1984-03-15,,,1.289190649986267,1.263125491142273,1.246922540664673,1.2303672671318053,1.2365666699409485,,
1984-03-16,,,1.3032798767089844,1.2800326108932496,1.2539671897888183,1.2337134957313538,1.2380460596084595,,
1984-03-19,,,1.2786235809326172,1.284963893890381,1.2588985085487365,1.2358269095420837,1.2389618635177613,,
1984-03-20,,,1.2997567653656006,1.2905994653701782,1.2659431457519532,1.2404059529304505,1.240229892730713,,
1984-03-21,,,1.282146453857422,1.2905994653701782,1.2708744525909423,1.2456895589828492,1.2410048460960388,,
1984-03-22,,,1.2645339965820312,1.285668134689331,1.274396812915802,1.2495641648769378,1.2414979553222656,,
1984-03-23,,,1.275100588798523,1.2800322771072388,1.2800324440002442,1.2513252675533295,1.2419910764694213,,
1984-03-26,,,1.275100588798523,1.27932767868042,1.2821457862854004,1.2537908852100372,1.2420615100860595,,
1984-03-27,,,1.289190649986267,1.2772144556045533,1.2839069604873656,1.2581938445568084,1.2424137449264527,,
1984-03-28,,,1.331459879875183,1.2870771408081054,1.288838303089142,1.2641819357872008,1.2436818075180054,,
1984-03-29,,,1.338504672050476,1.3018712759017945,1.2937697052955628,1.2703461229801178,1.2453021264076234,,
1984-03-30,,,1.3420263528823853,1.3152564287185669,1.297644352912903,1.2758057713508606,1.2472042059898376,,
1984-04-02,,,1.3036623001098633,1.3209687709808349,1.3001482248306275,1.279523366689682,1.2487616872787475,,
1984-04-03,,,1.289453625679016,1.3210213661193848,1.299117910861969,1.282530528306961,1.249753189086914,,
1984-04-04,,,1.3036623001098633,1.315461850166321,1.301269495487213,1.2860719740390778,1.2512402272224425,,
1984-04-05,,,1.2787970304489136,1.3035203218460083,1.3026957988739014,1.2885463058948516,1.2522299599647522,,
1984-04-06,,,1.3178709745407104,1.2986892461776733,1.3069728374481202,1.293502640724182,1.2539307117462157,1.2329090690612794,
1984-04-09,,,1.310766339302063,1.3001100540161132,1.3105394124984742,1.2963425993919373,1.2554893708229065,1.233636051416397,
1984-04-10,,,1.3178709745407104,1.3057935237884521,1.3134074449539184,1.298657202720642,1.2571196842193604,1.2345739793777466,
1984-04-11,,,1.296558141708374,1.3043726921081542,1.3099172711372375,1.2993777871131897,1.258464639186859,1.235438666343689,
1984-04-12,,,1.3214240074157717,1.312898087501526,1.308209204673767,1.300989454984665,1.2593206477165222,1.2365520119667053,
1984-04-13,,,1.3285276889801023,1.3150294303894043,1.3068593382835387,1.3022518455982208,1.2605300664901733,1.2375965070724488,
1984-04-16,,,1.3391857147216797,1.3207133054733275,1.3104116797447205,1.305279952287674,1.2625162100791931,1.2386426627635956,
1984-04-17,,,1.342737078666687,1.325686526298523,1.3157400250434876,1.3074289679527282,1.2644325041770934,1.2396543741226196,
1984-04-18,,,1.3320800065994265,1.3327908992767334,1.318581795692444,1.3099256455898285,1.2665583395957947,1.240629472732544,
1984-04-19,,,1.3320800065994265,1.3349220991134643,1.3239100933074952,1.3133029460906982,1.2687546372413636,1.2417794370651245,
1984-04-20,,,1.3320800065994265,1.335632562637329,1.3253309965133668,1.3161519169807434,1.2710213518142701,1.2432091844081878,
1984-04-23,,,1.3249757289886477,1.3327905654907228,1.3267519354820254,1.3186456739902497,1.273145980834961,1.2447077798843384,
1984-04-24,,,1.3285276889801023,1.3299486875534057,1.3278176069259646,1.3206125259399415,1.2748485589027405,1.2462418949604035,
1984-04-25,,,1.3285276889801023,1.329238224029541,1.3310145616531375,1.3204659163951873,1.2770442271232605,1.2477060616016389,
1984-04-26,,,1.342737078666687,1.3313696384429932,1.3331458687782287,1.320677536725998,1.279171862602234,1.2492773592472077,
1984-04-27,,,1.3285276889801023,1.3306591749191283,1.3331458687782287,1.3200026035308838,1.2810153102874755,1.2507065629959107,
1984-04-30,,,1.3214240074157717,1.329948830604553,1.3313696980476382,1.320890688896179,1.2827166843414306,1.2519947791099548,
1984-05-01,,,1.3214240074157717,1.328528094291687,1.3292383909225465,1.322489207983017,1.2849816465377808,1.2533529460430146,
1984-05-02,,,1.3214240074157717,1.327107357978821,1.328172791004181,1.3233772933483123,1.2878806400299072,1.2551307916641234,
1984-05-03,,,1.296558141708374,1.3178715705871584,1.3246206045150757,1.3242653489112854,1.2900709652900695,1.2566250050067902,
1984-05-04,,,1.2752442359924316,1.3072148799896242,1.3189370274543761,1.3221340119838714,1.2907782793045044,1.2576612651348114,
1984-05-07,,,1.253930926322937,1.2937162637710573,1.3118325471878052,1.319292241334915,1.2913411331176758,1.2580996799468993,
1984-05-08,,,1.2787970304489136,1.2851908683776856,1.3068594813346863,1.3173385441303254,1.2928944444656372,1.258961626291275,
1984-05-09,,,1.2752442359924316,1.2759549140930175,1.3015311360359192,1.316272848844528,1.2941653680801393,1.2599629068374634,
1984-05-10,,,1.2787970304489136,1.2724026918411255,1.2951371312141418,1.3141414999961853,1.2954368901252746,1.2609647476673127,
1984-05-11,,,1.2716926336288452,1.2716923713684083,1.2894536256790161,1.3112997472286225,1.296214075088501,1.2618955445289612,
1984-05-14,,,1.264588713645935,1.2738239288330078,1.2837700963020324,1.3075698971748353,1.296919641494751,1.2627553021907807,
1984-05-15,,,1.2716926336288452,1.2724030494689942,1.2787969589233399,1.304017674922943,1.297767286300659,1.2636511182785035,
1984-05-16,,,1.2823492288589478,1.2738240480422973,1.2748894810676574,1.3015311360359192,1.2987576031684875,1.264583557844162,
1984-05-17,,,1.2716926336288452,1.2724031686782837,1.2724029302597046,1.29851176738739,1.2996052479743958,1.2654793739318848,
1984-05-18,,,1.2432752847671509,1.2667196989059448,1.2692060351371766,1.2940715312957765,1.3000958681106567,1.2660064888000488,
1984-05-21,,,1.2290664911270142,1.2596152544021606,1.2667195916175842,1.2892760694026948,1.299597854614258,1.2663915157318115,
1984-05-22,,,1.253930926322937,1.256062912940979,1.2642329812049866,1.2855462312698365,1.2992448949813842,1.2667786157131196,
1984-05-23,,,1.257483720779419,1.2510898113250732,1.2624569296836854,1.2819940328598023,1.2987516403198243,1.2671308016777039,
1984-05-24,,,1.257483720779419,1.248248028755188,1.2603255987167359,1.277731364965439,1.2981175017356872,1.267342085838318,
1984-05-25,,,1.264588713645935,1.2525107145309449,1.2596152067184447,1.2745344161987304,1.2973436784744263,1.267694869041443,
1984-05-28,,,1.264588713645935,1.259615159034729,1.2596152067184447,1.2716926515102387,1.2970629811286927,1.268012422323227,
1984-05-29,,,1.2397232055664062,1.2567736148834228,1.256418263912201,1.2676076114177703,1.2958623099327087,1.2680461013317108,
1984-05-30,,,1.2503796815872192,1.2553528070449829,1.2532213091850282,1.2640553951263427,1.2952269744873046,1.2681159102916717,
1984-05-31,,,1.253930926322937,1.2546422481536865,1.2514451384544372,1.261924034357071,1.295014913082123,1.2682564342021942,
1984-06-01,,,1.3001105785369873,1.261746621131897,1.2571286678314209,1.2631673514842987,1.295515112876892,1.2687530946731567,
1984-06-04,,,1.296558141708374,1.2681405067443847,1.2638778328895568,1.2652987122535706,1.295944263935089,1.2690028870105743,
1984-06-05,,,1.3143188953399658,1.2830596446990967,1.2699166297912599,1.2670748054981231,1.2964468288421631,1.269430286884308,
1984-06-06,,,1.342737078666687,1.3015311241149903,1.2784419655799866,1.270449447631836,1.2966723728179932,1.2701770901679992,
1984-06-07,,,1.349841594696045,1.320713257789612,1.2876777529716492,1.2740016758441925,1.2968991112709045,1.271100618839264,
1984-06-08,,,1.3640503883361816,1.3335012197494507,1.2976239204406739,1.2786195635795594,1.2973395919799804,1.272271898984909,
1984-06-11,,,1.3391857147216797,1.3420267343521117,1.3050836205482483,1.2823494136333466,1.2980500602722167,1.273405873775482,
1984-06-12,,,1.3285276889801023,1.3448684930801391,1.313964068889618,1.2851911664009095,1.2988315415382385,1.2742923653125764,
1984-06-13,,,1.3320800065994265,1.342737078666687,1.3221341013908385,1.2876777052879333,1.2993998956680297,1.2753200614452362,
1984-06-14,,,1.3249757289886477,1.3377639055252075,1.3292385816574097,1.2903418600559236,1.3003234696388244,1.2762767148017884,
1984-06-15,,,1.3214240074157717,1.3292386293411256,1.3313699245452881,1.2942492961883547,1.3003945302963258,1.2771626210212708,
1984-06-18,,,1.342737078666687,1.329948902130127,1.3359878182411193,1.2999328255653384,1.3010339450836181,1.2782616579532624,
1984-06-19,,,1.3533935546875,1.3349220752716064,1.339895284175873,1.3049059569835664,1.301744396686554,1.279432040452957,
1984-06-20,,,1.374706506729126,1.3434473752975464,1.3430922269821166,1.3107670962810518,1.303307363986969,1.2808860015869141,
1984-06-21,,,1.3924684524536133,1.3569459199905396,1.3473549127578734,1.3175163328647614,1.3047282528877258,1.282024450302124,
1984-06-22,,,1.3640503883361816,1.3654711961746215,1.3473549127578734,1.3224894165992738,1.3054387068748474,1.2829843866825104,
1984-06-25,,,1.349841594696045,1.3668920993804932,1.34842050075531,1.3267520606517793,1.3056518244743347,1.284084017276764,
1984-06-26,,,1.3320800065994265,1.3626293897628785,1.3487757325172425,1.3313699007034303,1.3054386830329896,1.2849355936050415,
1984-06-27,,,1.3285276889801023,1.3533936262130737,1.34842050075531,1.3352773010730745,1.305367636680603,1.2859629881381989,
1984-06-28,,,1.349841594696045,1.34486825466156,1.3509070873260498,1.3400728344917299,1.3057228684425355,1.2872387528419496,
1984-06-29,,,1.3433927297592163,1.340736722946167,1.3531039595603942,1.3422369420528413,1.3059491229057312,1.2884852373600006,
1984-07-02,,,1.3362280130386353,1.338014006614685,1.3524530529975891,1.3442204356193543,1.306174168586731,1.289660074710846,
1984-07-03,,,1.3254809379577637,1.3366941928863525,1.3496617913246154,1.3447785377502444,1.3061132335662842,1.2904808962345122,
1984-07-04,,,1.3254809379577637,1.3360848426818848,1.3447392344474793,1.3439157307147982,1.3060522985458374,1.291548262834549,
1984-07-05,,,1.3004043102264404,1.3261973857879639,1.335532820224762,1.341443866491318,1.3052056431770325,1.2921887528896332,
1984-07-06,,,1.2932394742965698,1.3161667346954347,1.3284517288208009,1.3379033207893374,1.3044998788833617,1.2927575945854186,
1984-07-09,,,1.30756938457489,1.3104350090026855,1.3242245078086854,1.3363225042819977,1.304222786426544,1.2934697353839875,
1984-07-10,,,1.3039871454238892,1.3061362504959106,1.3214152216911317,1.335095477104187,1.3038740491867065,1.2944278478622437,
1984-07-11,,,1.2609984874725342,1.2932397603988648,1.3146623015403747,1.3315414011478424,1.3026655387878419,1.2952730894088744,
1984-07-12,,,1.264580249786377,1.286074948310852,1.306136167049408,1.328521627187729,1.302025980949402,1.2960484731197357,
1984-07-13,,,1.28607439994812,1.284641933441162,1.3004043340682983,1.3267541468143462,1.3022425842285157,1.29651043176651,
1984-07-16,,,1.2968215942382812,1.2824923753738404,1.2964636921882629,1.3244583725929258,1.3031003975868225,1.2972207653522492,
1984-07-17,,,1.3039871454238892,1.2824923753738404,1.2943143129348755,1.3219880521297454,1.303604199886322,1.2982493221759797,
1984-07-18,,,1.271745681762695,1.2846418142318725,1.2889407873153687,1.3168400108814238,1.3035342288017273,1.2988497984409333,
1984-07-19,,,1.2502517700195312,1.2817761182785035,1.2839255332946777,1.3097291767597197,1.3029633235931397,1.2992001068592072,
1984-07-20,,,1.253833889961243,1.275328016281128,1.279984974861145,1.3042183518409727,1.3026061487197875,1.2994101119041443,
1984-07-23,,,1.2574162483215332,1.2674469470977783,1.2749696612358092,1.299597084522247,1.3024626994132995,1.2996911704540253,
1984-07-24,,,1.2466689348220823,1.255983304977417,1.2692378401756286,1.29532653093338,1.3019622254371643,1.2998647558689118,
1984-07-25,,,1.2609984874725342,1.2538338661193849,1.2692378401756286,1.2919500708580016,1.301535210609436,1.3001464068889619,
1984-07-26,,,1.2896573543548584,1.2617149829864502,1.2717455506324769,1.2889408588409421,1.3018945050239563,1.300749876499176,
1984-07-27,,,1.3111518621444702,1.2731785774230957,1.2742532968521119,1.287328815460205,1.3032520365715028,1.3016739523410796,
1984-07-30,,,1.30756938457489,1.2832092046737669,1.2753280758857728,1.2858958840370176,1.3048220944404603,1.302209974527359,
1984-07-31,,,1.3111518621444702,1.2961057901382447,1.2760445475578308,1.285179430246353,1.305966513156891,1.3026057040691377,
1984-08-01,,,1.3218982219696045,1.3082857370376586,1.2810598015785217,1.285000294446945,1.3072548031806945,1.3030032217502594,
1984-08-02,,,1.4007114171981812,1.3304965496063232,1.2961057662963866,1.290015649795532,1.31011935710907,1.3041184294223784,
1984-08-03,,,1.397128701210022,1.3476919174194335,1.3104352474212646,1.2952101111412047,1.3127701568603516,1.305056917667389,
1984-08-06,,,1.3684697151184082,1.3598719835281372,1.3215405941009521,1.2982551276683807,1.314847776889801,1.3059553790092469,
1984-08-07,,,1.375634789466858,1.3727685689926148,1.3344371795654297,1.3018375098705293,1.31756600856781,1.3067141592502594,
1984-08-08,,,1.364887237548828,1.3813663721084595,1.344826054573059,1.307031947374344,1.3198561596870422,1.3075415670871735,
1984-08-09,,,1.4114577770233154,1.3835156440734864,1.3570060968399047,1.3143758237361909,1.3230066967010499,1.3090108048915863,
1984-08-10,,,1.38996422290802,1.382082748413086,1.3648873329162599,1.3195703148841857,1.3248037695884705,1.3101594412326814,
1984-08-13,,,1.4042938947677612,1.3892475843429566,1.3745597839355468,1.3249439299106598,1.3269584846496583,1.3114513742923737,
1984-08-14,,,1.3792170286178589,1.3899640321731568,1.3813663005828858,1.3287054240703582,1.328256447315216,1.3123516380786895,
1984-08-15,,,1.3613052368164062,1.3892476320266725,1.385307002067566,1.3331834018230437,1.3286278104782105,1.3126500916481019,
1984-08-16,,,1.4007114171981812,1.3870983600616456,1.385307002067566,1.3407063841819764,1.3296452069282532,1.3132721590995788,
1984-08-17,,,1.3935461044311523,1.387814736366272,1.384948742389679,1.3476919949054718,1.3302351212501526,1.3137873566150666,
1984-08-20,,,1.4114577770233154,1.389247512817383,1.3892475485801696,1.355394071340561,1.3316805624961854,1.314865311384201,
1984-08-21,,,1.418622612953186,1.3971286296844483,1.3935463309288025,1.3639917552471161,1.333482460975647,1.3161570012569428,
1984-08-22,,,1.382799506187439,1.4014274835586549,1.3953375577926637,1.3700818061828612,1.3344968509674073,1.3169483733177185,
1984-08-23,,,1.3792170286178589,1.3971286058425902,1.392113482952118,1.3745597898960114,1.3355816769599915,1.317952573299408,
1984-08-24,,,1.382799506187439,1.3949792861938477,1.3913970112800598,1.3781421720981597,1.3368091869354248,1.3186018586158752,1.2757554638385773
1984-08-27,,,1.364887237548828,1.3856651782989502,1.3874563455581663,1.3810080647468568,1.3372521901130676,1.3191430675983429,1.27638955950737
1984-08-28,,,1.382799506187439,1.3785005569458009,1.3878145933151245,1.3845904469490051,1.3378403091430664,1.3197923529148101,1.2771831661462785
1984-08-29,,,1.3792170286178589,1.3777840614318848,1.3896057724952697,1.3874563872814178,1.337930519580841,1.320618941783905,1.278028804063797
1984-08-30,,,1.3684697151184082,1.3756345987319947,1.3863816022872926,1.3858443021774292,1.337450544834137,1.3210893988609314,1.2788207054138183
1984-08-31,57.269098339859205,P,1.375634789466858,1.3742016553878784,1.384590470790863,1.384769606590271,1.3376822328567506,1.321560469865799,1.279578488469124
1984-09-03,57.27502356890158,P,1.375634789466858,1.3763511657714844,1.3810081720352172,1.3851278603076935,1.3381980967521667,1.3219249606132508,1.2802838116884232
1984-09-04,57.23693586860764,P,1.3469747304916382,1.3691862106323243,1.3738433837890625,1.3836948573589325,1.338495991230011,1.3219673371315002,1.2808108556270599
1984-09-05,57.2165431519368,P,1.364887237548828,1.366320252418518,1.3720521569252013,1.3836948573589325,1.3392231822013856,1.3222954094409942,1.2814624410867692
1984-09-06,57.23860456728105,P,1.3863815069198608,1.3699026107788086,1.3727686047554015,1.3824410438537598,1.3399539804458618,1.3228384244441986,1.2823089307546616
1984-09-07,57.23351886455996,P,1.357722520828247,1.3663201570510863,1.3702609062194824,1.380828958749771,1.3402405762672425,1.3230948495864867,1.2831520169973374
1984-09-10,57.23055122260448,P,1.3613052368164062,1.363454246520996,1.3699027061462403,1.3786795258522033,1.3407421207427979,1.3234581446647644,1.2840829622745513
1984-09-11,57.27729142294456,P,1.3792170286178589,1.3699027061462403,1.3695444583892822,1.3786795258522033,1.3418168425559998,1.323965038061142,1.2851034665107728
1984-09-12,57.27791692652829,P,1.3541405200958252,1.3677533626556397,1.367036807537079,1.3783212900161743,1.342390034198761,1.3242211663722991,1.285963613986969
1984-09-13,57.293314968652965,P,1.397128701210022,1.3699028015136718,1.3699027061462403,1.3781421542167664,1.3443245220184326,1.3247650825977326,1.28702122092247
1984-09-14,57.3270335100494,A,1.3863815069198608,1.3756345987319947,1.3709773778915406,1.3777839243412018,1.3461873626708984,1.32534362077713,1.2880250918865204
1984-09-17,57.34363517460065,A,1.3792170286178589,1.3792169570922852,1.3713356018066407,1.376171886920929,1.3476203155517579,1.325921550989151,1.288958165049553
1984-09-18,57.33671587205324,A,1.375634789466858,1.378500509262085,1.3742016077041626,1.3740224957466125,1.349053268432617,1.3264636588096619,1.2899083024263382
1984-09-19,57.363915500636324,A,1.3720519542694092,1.3820827960968018,1.3749180793762208,1.373485118150711,1.3512743377685548,1.3269699382781983,1.2910503649711609
1984-09-20,57.35266359640813,A,1.3720519542694092,1.3770674467086792,1.3734851241111756,1.3731268644332886,1.3534237718582154,1.3277248764038085,1.2921749407052994
1984-09-21,57.3289655869795,P,1.3505587577819824,1.3699028968811036,1.3727687478065491,1.3715148270130157,1.3547134590148926,1.328478021621704,1.2930696433782578
1984-09-24,57.29930622396849,P,1.329063057899475,1.3598721027374268,1.3695445299148559,1.369723618030548,1.3553582882881166,1.3292293429374695,1.2936645114421845
1984-09-25,57.26519259658553,P,1.329063057899475,1.3505577564239502,1.3645291328430176,1.36703679561615,1.3558598065376282,1.329732003211975,1.294346814751625
1984-09-26,57.235080314601966,P,1.3362280130386353,1.3433929681777954,1.3627378821372986,1.3648873448371888,1.357149453163147,1.3303418409824372,1.2951523739099502
1984-09-27,57.211710115377805,P,1.3362280130386353,1.3362281799316407,1.3566478133201598,1.3632752597332,1.358868978023529,1.3309161508083343,1.2959404492378235
1984-09-28,57.19566165209323,P,1.3218982219696045,1.330496072769165,1.3501994848251342,1.3605884313583374,1.3602302646636963,1.331418206691742,1.2966568756103516
1984-10-01,57.1823823657492,P,1.2973250150680542,1.324148464202881,1.3420102834701537,1.3566729426383972,1.3610284399986268,1.331745569705963,1.2972504359483719
1984-10-02,57.18597901673878,P,1.3045529127120972,1.3192464351654052,1.3349020957946778,1.3545518517494202,1.362186119556427,1.3320741724967957,1.2978626453876496
1984-10-03,57.16061762838026,P,1.2973250150680542,1.3114658355712892,1.3274294018745423,1.3511737406253814,1.3629126501083375,1.3322239303588868,1.2984037441015244
1984-10-04,57.134710015701536,P,1.2973250150680542,1.303685235977173,1.3199567079544068,1.346720916032791,1.3630660033226014,1.3324802541732788,1.298979814052582
1984-10-05,57.11890454084719,P,1.290097713470459,1.2973251342773438,1.3139106035232544,1.3433396756649016,1.362644920349121,1.3329484784603118,1.2994774836301803
1984-10-08,57.11234039731673,P,1.2720296382904053,1.292266058921814,1.3082072615623475,1.3388758957386018,1.3619341254234314,1.3333781099319457,1.2998848128318787
1984-10-09,57.09227763137118,P,1.2792563438415527,1.2872067451477052,1.3032265901565552,1.3338778614997864,1.361296215057373,1.333631364107132,1.3002049899101258
1984-10-10,57.091979058503036,P,1.2864845991134644,1.285038661956787,1.298252248764038,1.3304950654506684,1.3605879426002503,1.3339213728904724,1.300526087284088
1984-10-11,57.08623599045497,P,1.2937120199203491,1.284316062927246,1.2940006494522094,1.3253242313861846,1.3584479546546937,1.3342836558818818,1.3008128708601
1984-10-12,57.079219145795285,P,1.290097713470459,1.284316062927246,1.290820598602295,1.3205100417137146,1.3563073348999024,1.334538745880127,1.3011168074607848
1984-10-15,57.0914980023769,P,1.2937120199203491,1.2886525392532349,1.2904592990875243,1.316234791278839,1.3548121809959413,1.334829978942871,1.301421200633049
