Date,GRADE,GPS,CBOE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-09-28,,,15.241344451904297,15.005322647094726,15.404413986206055,15.557113933563233,16.505520572662352,,
2010-09-29,,,14.86227798461914,14.926647567749024,15.29283971786499,15.52707486152649,16.426011295318602,,
2010-09-30,,,14.447449684143066,14.872291374206544,15.142643547058105,15.474506187438966,16.33225898742676,,
2010-10-01,,,14.73353672027588,14.870860290527343,15.009612369537354,15.418361139297485,16.242529430389403,,
2010-10-04,,,14.583341598510742,14.773590087890625,14.904475879669189,15.35470633506775,16.15899877548218,,
2010-10-05,,,14.898036003112791,14.704928398132324,14.855125522613525,15.30464072227478,16.07199275970459,,
2010-10-06,,,14.898036003112791,14.712080001831055,14.819363784790038,15.26101212501526,15.985553188323975,,
2010-10-07,,,14.73353672027588,14.769297409057618,14.82079439163208,15.218098974227905,15.902619438171387,,
2010-10-08,,,14.912344932556152,14.805059051513672,14.837959671020508,15.17911958694458,15.824253063201905,,
2010-10-11,,,15.062544822692873,14.900899696350098,14.837244892120362,15.151584100723266,15.735581703186035,,
2010-10-12,,,15.899348258972168,15.101162147521972,14.903045272827148,15.1537296295166,15.667752475738526,,
2010-10-13,,,15.885042190551758,15.298563385009766,15.00532169342041,15.1490807056427,15.607282619476319,,
2010-10-14,,,16.185434341430664,15.588942909240723,15.17912015914917,15.160881853103637,15.579863109588622,,
2010-10-15,,,16.07815170288086,15.822104263305665,15.313581657409667,15.16159701347351,15.564456462860107,,
2010-10-18,,,16.59311294555664,16.128217887878417,15.514558792114258,15.209517335891723,15.556942157745361,,
2010-10-19,,,16.543046951293945,16.256957626342775,15.679059886932373,15.26709270477295,15.562160015106201,,
2010-10-20,,,16.972183227539062,16.474385833740236,15.886474609375,15.35291919708252,15.576668605804443,,
2010-10-21,,,17.100914001464844,16.65748176574707,16.123212337493896,15.472003364562989,15.588654766082763,,
2010-10-22,,,17.5515079498291,16.95215301513672,16.387128639221192,15.61254415512085,15.614041843414306,,
2010-10-25,,,17.42991828918457,17.119514083862306,16.62386598587036,15.730555438995362,15.639970378875732,,
2010-10-26,,,17.329792022705078,17.27686309814453,16.766910362243653,15.8349778175354,15.659224109649658,,
2010-10-27,,,17.28687286376953,17.339801025390624,16.90709342956543,15.95620756149292,15.677761096954345,,
2010-10-28,,,17.16529083251953,17.352676391601562,17.005079078674317,16.092099618911742,15.695423831939697,,
2010-10-29,,,17.172435760498047,17.276861953735352,17.114507484436036,16.21404457092285,15.715070056915284,,
2010-11-01,,,16.872051239013672,17.165288543701173,17.14240131378174,16.328480052948,15.726868000030517,17.656794919967652,
2010-11-02,,,17.243959426879883,17.148122024536132,17.212492561340333,16.445776224136353,15.763235759735107,17.599231424331666,
2010-11-03,,,17.16529083251953,17.123805618286134,17.231803321838377,16.55913896560669,15.799729175567627,17.543854513168334,
2010-11-04,,,17.172435760498047,17.125234603881836,17.2389554977417,16.681083917617798,15.84188720703125,17.492584142684937,
2010-11-05,,,17.630186080932617,17.21678466796875,17.24682331085205,16.81697597503662,15.899005317687989,17.449360055923464,
2010-11-08,,,17.787534713745117,17.39988136291504,17.282584953308106,16.953225469589235,15.962809886932373,17.40041802406311,
2010-11-09,,,17.82329559326172,17.515748596191408,17.331935310363768,17.049422836303712,16.023223762512206,17.34723198890686,
2010-11-10,,,17.766071319580078,17.635904693603514,17.379855155944824,17.143474292755126,16.069284000396728,17.287881116867066,
2010-11-11,,,17.6731014251709,17.736037826538087,17.43063621520996,17.21785764694214,16.112769565582276,17.228945722579954,
2010-11-12,,,17.272573471069336,17.66451530456543,17.44064998626709,17.27757873535156,16.141092281341553,17.174641637802125,
2010-11-15,,,17.408464431762695,17.588701248168945,17.494291305541992,17.318346309661866,16.172132816314697,17.116670236587524,
2010-11-16,,,17.59442138671875,17.542926406860353,17.52933750152588,17.370915031433107,16.20603427886963,17.067779150009155,
2010-11-17,,,17.45137596130371,17.479987335205077,17.557946014404298,17.39487466812134,16.239649639129638,17.011864995956422,
2010-11-18,,,17.6731014251709,17.479987335205077,17.60801258087158,17.42348403930664,16.2812756729126,16.974025583267213,
2010-11-19,,,17.894813537597656,17.60443534851074,17.634475326538087,17.44064931869507,16.325333290100097,16.93450970649719,
2010-11-22,,,17.737462997436523,17.670235061645506,17.629468154907226,17.456026554107666,16.367817459106444,16.89342032432556,
2010-11-23,,,17.65878677368164,17.683108139038087,17.613017272949218,17.472476291656495,16.403864440917967,16.85904818534851,
2010-11-24,,,17.079458236694336,17.60872459411621,17.544355964660646,17.462105560302735,16.42589319229126,16.822917833328248,
2010-11-25,,,17.079458236694336,17.4899959564209,17.48499164581299,17.457813930511474,16.448494129180908,16.788344945907593,
2010-11-26,,,16.80767250061035,17.272567749023438,17.43850154876709,17.43957576751709,16.463370609283448,16.75133734703064,
2010-11-29,,,16.90065574645996,17.105206298828126,17.387720680236818,17.441005992889405,16.4886895942688,16.730621423721313,
2010-11-30,,,17.015092849731445,16.976467514038085,17.329787826538087,17.429562664031984,16.521160659790038,16.70361672401428,
2010-12-01,,,17.255390167236328,17.011653900146484,17.310189247131348,17.43406763076782,16.56115539550781,16.682625360488892,
2010-12-02,,,17.565704345703125,17.10890312194824,17.29944953918457,17.453731060028076,16.618084869384766,16.6706836605072,
2010-12-03,,,17.609006881713867,17.269169998168945,17.270868873596193,17.45267210006714,16.675451164245604,16.659528932571412,
2010-12-06,,,17.912120819091797,17.471463012695313,17.28833465576172,17.458901405334473,16.732299728393556,16.651122179031372,
2010-12-07,,,17.89044952392578,17.64653434753418,17.31150093078613,17.462259101867676,16.785281829833984,16.64540120124817,
2010-12-08,,,17.48632049560547,17.692720413208008,17.352187156677246,17.448271560668946,16.83776268005371,16.63188698768616,
2010-12-09,,,16.98114776611328,17.57580909729004,17.34235610961914,17.413673877716064,16.888436641693115,16.610347814559937,
2010-12-10,,,16.577003479003906,17.369408416748048,17.319289207458496,17.378895378112794,16.925305976867676,16.58391770362854,
2010-12-13,,,16.605871200561523,17.10815849304199,17.289810752868654,17.338765716552736,16.96575656890869,16.562377672195435,
2010-12-14,,,16.56257438659668,16.842583465576173,17.244558906555177,17.287173366546632,16.999047336578368,16.53552004814148,
2010-12-15,,,16.497617721557617,16.644842910766602,17.168781661987303,17.239485454559325,17.031038970947264,16.50829607963562,
2010-12-16,,,15.90583610534668,16.429780578613283,17.00279483795166,17.151122188568117,17.054484958648683,16.478552198410036,
2010-12-17,,,15.956356048583984,16.305651092529295,16.837529754638673,17.054199314117433,17.07536518096924,16.449809122085572,
2010-12-20,,,16.021312713623047,16.188739395141603,16.648448944091797,16.968391799926756,17.094540538787843,16.415061120986937,
2010-12-21,,,16.021312713623047,16.080487060546876,16.461535263061524,16.88651809692383,17.09697982788086,16.38236615180969,
2010-12-22,,,15.949149131774902,15.970793342590332,16.307818126678466,16.830002641677858,17.098261966705323,16.35277229309082,
2010-12-23,,,16.180076599121094,16.025641441345215,16.22771100997925,16.785033559799196,17.098154811859132,16.339008960723877,
2010-12-24,,,16.180076599121094,16.070385551452638,16.188018321990967,16.75365376472473,17.100193309783936,16.33232488632202,
2010-12-27,,,16.187292098999023,16.103581428527832,16.146160411834718,16.717985582351684,17.092076892852784,16.32450952529907,
2010-12-28,,,16.627517700195312,16.224822425842284,16.15265474319458,16.69860682487488,17.093766307830812,16.327963161468507,
2010-12-29,,,16.374935150146484,16.3099796295166,16.140386486053465,16.654584074020384,17.081821346282958,16.3292449760437,
2010-12-30,,,16.403797149658203,16.354723739624024,16.190182590484618,16.59648871421814,17.067879009246827,16.328266887664796,
2010-12-31,,,16.497617721557617,16.418231964111328,16.244308757781983,16.540919256210326,17.046801204681397,16.33042152404785,
2011-01-03,,,17.13991355895996,16.608756256103515,16.356168842315675,16.502308893203736,17.041001110076905,16.340485744476318,
2011-01-04,,,17.190425872802734,16.721337890625,16.473080158233643,16.46730771064758,17.038213787078856,16.348718948364258,
2011-01-05,,,17.13991355895996,16.874333572387695,16.592156600952148,16.449987363815307,17.035274600982667,16.356517848968505,
2011-01-06,,,17.031661987304688,16.999906539916992,16.677315139770506,16.45251307487488,17.03260202407837,16.364012928009032,
2011-01-07,,,17.183218002319336,17.137026596069337,16.77762928009033,16.48282380104065,17.032817668914795,16.373943862915038,
2011-01-10,,,17.50796890258789,17.210637664794923,16.909696960449217,16.52792868614197,17.04553602218628,16.3862020111084,
2011-01-11,,,17.305898666381836,17.233732223510742,16.977535057067872,16.565094900131225,17.04677480697632,16.405005283355713,
2011-01-12,,,17.277036666870117,17.261156845092774,17.067745208740234,16.60406584739685,17.049009723663332,16.42436944961548,
2011-01-13,,,16.98835563659668,17.252495574951173,17.12620105743408,16.65819182395935,17.045328121185303,16.443607664108278,
2011-01-14,,,17.175996780395508,17.251051330566405,17.194038963317873,16.719173860549926,17.036244335174562,16.467624826431276,
2011-01-17,,,17.175996780395508,17.18465690612793,17.197647285461425,16.77690806388855,17.024013576507567,16.49341173171997,
2011-01-18,,,17.024446487426758,17.128366470336914,17.181049346923828,16.827064752578735,17.00803659439087,16.515630178451538,
2011-01-19,,,16.742990493774414,17.021557235717772,17.141357040405275,16.86675682067871,16.987574977874758,16.528429489135743,
2011-01-20,,,16.59865379333496,16.94361686706543,17.0980562210083,16.887685680389403,16.966086025238038,16.539427795410155,
2011-01-21,,,16.742990493774414,16.85701560974121,17.054033470153808,16.91583137512207,16.95549436569214,16.548293323516845,
2011-01-24,,,16.670822143554688,16.755980682373046,16.97031879425049,16.940007877349853,16.94074151992798,16.556437168121338,
2011-01-25,,,16.55535316467285,16.662162017822265,16.89526424407959,16.93639965057373,16.91996015548706,16.562997217178346,
2011-01-26,,,16.73577117919922,16.660718154907226,16.8411376953125,16.954441452026366,16.90564805984497,16.572648849487305,
2011-01-27,,,16.7069091796875,16.682369232177734,16.812993049621582,16.96959705352783,16.886324214935303,16.58379994392395,
2011-01-28,,,16.577003479003906,16.649171829223633,16.753093719482422,16.973566341400147,16.859968013763428,16.592650651931763,
2011-01-31,,,16.605871200561523,16.636181640625,16.696081161499023,16.946864223480226,16.83733617782593,16.602576818466186,
2011-02-01,,,16.56257438659668,16.637625885009765,16.649893951416015,16.915471649169923,16.815411930084228,16.609638185501097,
2011-02-02,,,16.77907943725586,16.646287536621095,16.65350284576416,16.897429943084717,16.80940435409546,16.61764877319336,
2011-02-03,,,17.161569595336914,16.737219619750977,16.709794425964354,16.903925323486327,16.81104658126831,16.629770355224608,
2011-02-04,,,17.305898666381836,16.882998657226562,16.7660852432251,16.91005935668945,16.82101110458374,16.642190856933595,
2011-02-07,,,17.536834716796875,17.06919136047363,16.852686500549318,16.911502647399903,16.83373468399048,16.66121213912964,
2011-02-08,,,17.659528732299805,17.288582229614256,16.963104057312012,16.9291841506958,16.846623401641846,16.683892030715942,
2011-02-09,,,18.41007232666016,17.614780807495116,17.130534172058105,16.9858359336853,16.869717044830324,16.715436220169067,
2011-02-10,,,19.391557693481445,18.060778427124024,17.3989990234375,17.10599603652954,16.90623411178589,16.762159490585326,
2011-02-11,,,18.99463653564453,18.398526000976563,17.640762329101562,17.196928024291992,16.933946704864503,16.804698934555052,
2011-02-14,,,20.09159469604492,18.909477996826173,17.989334678649904,17.342707920074464,16.977536182403565,16.85491795539856,
2011-02-15,,,18.915254592895508,19.160623168945314,18.224602699279785,17.437248325347902,16.99803228378296,16.891657056808473,
2011-02-16,,,18.99463653564453,19.27753601074219,18.446158409118652,17.549830627441406,17.02819860458374,16.932980642318725,
2011-02-17,,,19.709095001220703,19.34104347229004,18.70091094970703,17.705352687835692,17.082757549285887,16.985597095489503,
2011-02-18,,,19.56476211547852,19.455068588256836,18.926797294616698,17.8464412689209,17.142512722015383,17.03390934944153,
2011-02-21,,,19.56476211547852,19.349702072143554,19.129590034484863,17.99113826751709,17.20169054031372,17.083723554611208,
2011-02-22,,,18.742048263549805,19.315060806274413,19.237841987609862,18.10047302246094,17.24528001785278,17.122163677215575,
2011-02-23,,,19.045148849487305,19.325163269042967,19.301349639892578,18.215941905975342,17.296230640411377,17.163634805679322,
2011-02-24,,,19.86064910888672,19.355474090576173,19.348258781433106,18.373628902435303,17.37532690048218,17.21490592956543,
2011-02-25,,,21.23906135559082,19.690333938598634,19.572701263427735,18.606731796264647,17.480981006622315,17.278173093795775,
2011-02-28,,,21.35453414916992,20.048288345336914,19.698995208740236,18.84416494369507,17.58764543533325,17.34109298706055,
2011-03-01,,,20.11324119567871,20.322526931762695,19.818793869018556,19.02169828414917,17.669484004974365,17.38323191642761,
2011-03-02,,,20.06418800354004,20.526334762573242,19.925749015808105,19.18595371246338,17.75178478240967,17.425023374557494,
2011-03-03,,,20.44962310791016,20.64412956237793,19.99980182647705,19.35035638809204,17.83717571258545,17.46766526222229,
2011-03-04,,,20.311452865600582,20.458607864379882,20.074470901489256,19.500634098052977,17.91980323791504,17.509998273849487,
2011-03-07,,,20.638702392578125,20.315441513061522,20.181864929199218,19.655727481842042,18.008831443786622,17.550454168319703,
2011-03-08,,,20.682342529296875,20.429261779785158,20.375894355773926,19.806868171691896,18.089927940368653,17.591847124099733,
2011-03-09,,,20.64597511291504,20.545619201660156,20.5359769821167,19.91866331100464,18.175348739624024,17.628585042953492,
2011-03-10,,,19.598764419555664,20.375447463989257,20.509788513183594,19.929023647308348,18.239248085021973,17.6535635471344,
2011-03-11,,,20.195098876953125,20.352176666259766,20.405392265319826,19.98904676437378,18.313197708129884,17.67999945640564,
2011-03-14,,,20.32599258422852,20.289634704589844,20.302538108825683,20.000766658782958,18.376919288635253,17.708960199356078,
2011-03-15,,,20.042369842529297,20.161640167236328,20.295450973510743,20.057122421264648,18.433958168029786,17.73608597755432,
2011-03-16,,,20.144187927246094,20.06128273010254,20.303450965881346,20.114599990844727,18.494043655395508,17.764659128189088,
2011-03-17,,,20.23145294189453,20.187820434570312,20.281633949279787,20.140717887878417,18.558039474487305,17.795320749282837,
2011-03-18,,,20.202369689941406,20.18927459716797,20.270725631713866,20.17259826660156,18.618422508239746,17.82562008857727,
2011-03-21,,,20.46416664123535,20.216909408569336,20.25327205657959,20.217568492889406,18.677546463012696,17.861541242599486,17.75916808128357
2011-03-22,,,20.907777786254883,20.389990997314452,20.275815582275392,20.325854969024657,18.749584045410156,17.898179426193238,17.74870542526245
2011-03-23,,,21.08230972290039,20.577615356445314,20.319449043273927,20.427713012695314,18.82568950653076,17.937349615097045,17.74060206413269
2011-03-24,,,21.271390914916992,20.785602951049803,20.486711692810058,20.498250102996828,18.91135021209717,17.978339166641234,17.735461654663087
2011-03-25,,,21.155031204223636,20.976135253906254,20.58270492553711,20.494048595428467,18.99093090057373,18.013587617874144,17.731473836898804
2011-03-28,54.28833620445804,A,20.84960174560547,21.053222274780275,20.635065841674805,20.468801975250244,19.06440299987793,18.04420828819275,17.722313156127928
2011-03-29,54.15679536209086,A,20.8641414642334,21.044495010375975,20.717243003845216,20.50634698867798,19.141196899414062,18.074616746902464,17.710924367904664
2011-03-30,54.02482892967592,A,21.096853256225582,21.047403717041014,20.812509536743164,20.557980251312255,19.228274154663087,18.10792456626892,17.697902841567995
2011-03-31,53.74834005069088,A,21.067766189575195,21.006678771972656,20.89614086151123,20.588887405395507,19.31765640258789,18.141871213912964,17.68540846824646
2011-04-01,53.3419463537941,A,20.006011962890625,20.776874923706053,20.87650508880615,20.57361536026001,19.382916831970213,18.169205598831176,17.67192361831665
2011-04-04,53.12359962592905,A,20.144187927246094,20.63579216003418,20.844507217407227,20.548889636993408,19.452384147644043,18.19656283378601,17.656616535186767
2011-04-05,52.83598117145042,A,20.04964256286621,20.472892379760744,20.75869369506836,20.517254638671876,19.52226993560791,18.221115045547485,17.644447097778322
2011-04-06,52.30566219194933,P,19.613311767578125,20.17618408203125,20.61179389953613,20.46562147140503,19.57982074737549,18.24273440361023,17.627299699783325
2011-04-07,51.90549815472607,P,19.64239883422852,19.891110610961913,20.448894691467284,20.46780319213867,19.63853054046631,18.262427377700806,17.618226480484008
2011-04-08,51.8158593795236,P,19.5478572845459,19.799479675292968,20.288177299499512,20.435441112518312,19.69794761657715,18.278957815170287,17.60673376083374
2011-04-11,51.71542304334872,P,19.555131912231445,19.68166847229004,20.15873031616211,20.396898078918458,19.75693283081055,18.297134504318237,17.5952774143219
2011-04-12,51.68154727584123,P,19.47513771057129,19.566767501831055,20.019829940795898,20.368536472320557,19.81518409729004,18.315298013687134,17.587173099517823
2011-04-13,51.905900794001404,P,19.526042938232425,19.549313735961913,19.862748908996583,20.33762922286987,19.87012336730957,18.339763860702515,17.58134084701538
2011-04-14,52.058887841301924,P,19.649677276611328,19.550769424438478,19.720940017700194,20.308540439605714,19.919885520935058,18.365466051101684,17.57690549850464
2011-04-15,52.30393032062278,P,19.75875663757324,19.592949295043944,19.696214485168458,20.286359786987305,19.968942680358886,18.394976892471313,17.573157119750977
2011-04-18,52.49934828673284,P,19.576953887939453,19.597313690185548,19.639491081237793,20.24199914932251,20.00974506378174,18.421739873886107,17.57618064880371
2011-04-19,52.5664098688729,P,19.3951473236084,19.58131561279297,19.57404155731201,20.166367626190187,20.04445743560791,18.445540418624876,17.57457857131958
2011-04-20,52.59533178225391,P,19.526042938232425,19.58131561279297,19.56531467437744,20.088554286956786,20.066776847839357,18.46824694633484,17.575436153411864
2011-04-21,52.602011800981025,P,19.70785140991211,19.592950439453126,19.571859931945802,20.01037731170654,20.07310272216797,18.48966841697693,17.580176038742067
2011-04-22,52.506893476173424,P,19.70785140991211,19.5827693939209,19.58785934448242,19.938018321990967,20.08736701965332,18.510656862258912,17.585092897415162
2011-04-25,52.35497060839334,P,19.504226684570312,19.56822395324707,19.582768821716307,19.87074956893921,20.07561965942383,18.526577920913695,17.588850049972535
2011-04-26,52.397612002358336,A,19.53330993652344,19.59585647583008,19.588586044311523,19.80420799255371,20.087980766296386,18.543006525039672,17.59420386314392
2011-04-27,52.46506322169538,A,19.773303985595703,19.645308685302734,19.61331214904785,19.738030529022218,20.10355411529541,18.565876359939576,17.598881673812866
2011-04-28,52.525430120225906,A,19.88966560363769,19.68167152404785,19.63731098175049,19.67912549972534,20.10716552734375,18.59496153831482,17.60265467643738
2011-04-29,52.505707827134366,A,19.504226684570312,19.64094657897949,19.611857986450197,19.654036235809325,20.105954818725586,18.624233770370484,17.604075736999512
2011-05-02,52.621998083132816,A,19.504226684570312,19.64094657897949,19.604585266113283,19.622038173675538,20.104744110107422,18.653217325210573,17.607797498703004
2011-05-03,52.67506271534978,A,19.48968315124512,19.632221221923828,19.61403884887695,19.594040203094483,20.119696807861327,18.682488412857055,17.609004230499266
2011-05-04,52.534450640096026,P,19.111522674560547,19.499864959716795,19.572586822509766,19.568950748443605,20.121024284362793,18.708627462387085,17.608461771011353
2011-05-05,52.389119265600904,P,19.14788055419922,19.351507949829102,19.516589736938478,19.54422483444214,20.106768913269043,18.74104790687561,17.60980005264282
2011-05-06,52.284344035436845,P,19.14788055419922,19.280238723754884,19.460592651367186,19.524225997924805,20.06494529724121,18.772963151931762,17.611386137008665
2011-05-09,52.23755451390135,P,19.504226684570312,19.280238723754884,19.460592651367186,19.521680736541747,20.02793914794922,18.807792291641235,17.611426706314088
2011-05-10,52.25855651707422,P,19.60603904724121,19.3035099029541,19.467865562438966,19.528225803375243,20.01779510498047,18.84363955497742,17.613002853393553
2011-05-11,52.47227558612494,P,19.656944274902344,19.41259422302246,19.456229591369627,19.53477087020874,20.009650230407715,18.88071750640869,17.616744899749754
2011-05-12,52.73076808392375,P,19.75149154663086,19.53331642150879,19.442412185668946,19.539861583709715,19.99568759918213,18.916431655883787,17.627720308303832
2011-05-13,53.009616552563664,A,19.591495513916016,19.62203941345215,19.451139068603517,19.531498527526857,19.981288452148437,18.950545845031737,17.64143536567688
2011-05-16,53.31338461768416,A,20.100557327270508,19.741305541992187,19.510772132873534,19.557678699493408,19.970525550842286,18.989678497314454,17.657094011306764
2011-05-17,53.61717694589972,A,20.391441345214844,19.898386001586914,19.60094795227051,19.60749340057373,19.964707527160645,19.027317733764647,17.67764044761658
2011-05-18,53.85492112358917,A,20.260541915893555,20.019105529785158,19.71584987640381,19.644218349456786,19.956998863220214,19.06617380142212,17.69770938873291
2011-05-19,54.118748487003785,A,20.39871406555176,20.148550033569336,19.84093322753906,19.67876148223877,19.972997856140136,19.106122970581055,17.717194929122925
2011-05-20,54.40377309338616,A,20.485994338989254,20.327449798583984,19.974744606018067,19.71766862869263,19.97881576538086,19.14600673675537,17.738214130401612
2011-05-23,54.423290106133045,A,20.311452865600582,20.36962890625,20.055467224121095,19.75802993774414,19.9785249710083,19.177722129821777,17.75910393714905
2011-05-24,54.010932515274305,A,19.37333106994629,20.16600685119629,20.0321964263916,19.750030994415283,19.96514419555664,19.19955118179321,17.774135065078735
2011-05-25,53.43758809076024,A,18.84245109558105,19.88238868713379,19.950747108459474,19.70348834991455,19.93910945892334,19.216576557159424,17.786547203063964
2011-05-26,52.736241788163376,P,18.69701385498047,19.54204864501953,19.845299339294435,19.64385576248169,19.90842067718506,19.233230075836182,17.798621501922607
2011-05-27,52.07032383209043,P,18.813364028930664,19.207522583007812,19.7674861907959,19.60931262969971,19.880640563964842,19.249531536102296,17.81173769950867
