Date,GRADE,GPS,NI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-02,,,0.4802145361900329,0.4646176755428314,0.4695430308580398,0.4752892851829529,0.47898324072360987,,
1984-02-03,,,0.4637965559959411,0.46461767554283134,0.4674907624721526,0.4742631509900093,0.4785727870464324,,
1984-02-06,,,0.4514838457107544,0.4637967705726623,0.4642072230577468,0.4726213812828064,0.47799817323684685,,
1984-02-07,,,0.4514838457107544,0.461334228515625,0.4613341540098189,0.4707744061946869,0.4774235594272613,,
1984-02-08,,,0.4596923589706421,0.461334228515625,0.4609237343072891,0.46954306215047836,0.4770131158828735,,
1984-02-09,,,0.4637965559959411,0.45805063247680666,0.46133415400981903,0.46872216314077375,0.4767668437957763,,
1984-02-10,,,0.4514838457107544,0.4555880904197693,0.46010288298130037,0.46728562861680983,0.4762743175029754,,
1984-02-13,,,0.4432749152183532,0.4539463043212891,0.45887153744697573,0.46543864756822584,0.47569969534873957,,
1984-02-14,,,0.4514838457107544,0.4539463043212891,0.457640266418457,0.4644125387072563,0.4752071690559386,,
1984-02-15,,,0.4473792910575866,0.451483690738678,0.4564089596271515,0.4629759952425957,0.4746325516700744,,
1984-02-16,,,0.4432749152183532,0.4473793625831603,0.4527149975299835,0.4611290141940116,0.4738937592506408,,
1984-02-17,,,0.4473792910575866,0.4465584516525268,0.4510732710361481,0.4592820167541503,0.47323705434799185,,
1984-02-20,,,0.4473792910575866,0.4473793268203735,0.4506628155708313,0.457435019314289,0.4724161732196807,,
1984-02-21,,,0.4432749152183532,0.4457375407218933,0.44984192252159116,0.45558803826570504,0.4715132045745849,,
1984-02-22,,,0.4432749152183532,0.4449166655540465,0.4482001781463623,0.4545619562268256,0.4706102359294891,,
1984-02-23,,,0.4514838457107544,0.4465584516525268,0.44696890711784365,0.45415153056383123,0.46987144589424124,,
1984-02-24,,,0.4555883705615997,0.44820026755332937,0.4473793596029282,0.4537411212921142,0.46921474635601035,,
1984-02-27,,,0.4555883705615997,0.44984208345413207,0.4486107051372528,0.4537411212921142,0.46855804681777946,,
1984-02-28,,,0.4555883705615997,0.4523047745227814,0.44902115762233735,0.4533307120203971,0.4679013472795486,,
1984-02-29,,,0.4596923589706421,0.45558826327323915,0.45025246441364286,0.4533307120203971,0.46724464356899253,,
1984-03-01,,,0.4637965559959411,0.4580508053302764,0.4523046284914016,0.4525098130106925,0.4669983714818954,,
1984-03-02,,,0.4720060229301452,0.46133433580398553,0.4547673016786574,0.4529202863574027,0.4669162887334823,,
1984-03-05,,,0.4679013788700104,0.46379693746566775,0.4568195104598998,0.4537411630153655,0.4667521131038665,,
1984-03-06,,,0.4637965559959411,0.465438574552536,0.4588716745376586,0.45435679852962485,0.46642375349998466,,
1984-03-07,,,0.4596923589706421,0.465438574552536,0.4605134189128875,0.45435679852962485,0.46601330995559687,,
1984-03-08,,,0.4596923589706421,0.4646177351474762,0.46133427023887624,0.4541515886783599,0.465602866411209,,
1984-03-09,,,0.4596923589706421,0.46215500235557555,0.4617446690797805,0.4545620143413543,0.4651924228668212,,
1984-03-12,,,0.4637965559959411,0.4613340377807617,0.46256548762321464,0.4555880963802337,0.4648640632629394,,
1984-03-13,,,0.4596923589706421,0.4605131983757019,0.46297588646411897,0.45599852204322805,0.4644536197185516,,
1984-03-14,,,0.4596923589706421,0.4605131983757019,0.46297588646411897,0.45661417543888094,0.46404317617416374,,
1984-03-15,,,0.4596923589706421,0.4605131983757019,0.46256546676158905,0.45743504762649534,0.46363273262977595,,
1984-03-16,,,0.4596923589706421,0.4605131983757019,0.4613341003656387,0.4580507010221481,0.4631401950120925,,
1984-03-19,,,0.4555883705615997,0.4588715612888336,0.46010279953479766,0.4584611549973488,0.46256557762622824,,
1984-03-20,,,0.4555883705615997,0.4580507636070251,0.4592819809913635,0.4590768277645111,0.4619088780879974,,
1984-03-21,,,0.4555883705615997,0.4572299659252167,0.4588715821504593,0.45969250053167343,0.4613342607021332,,
1984-03-22,,,0.4432749152183532,0.4539464771747589,0.4572298377752304,0.45928205400705335,0.4605954682826996,,
1984-03-23,,,0.4391705393791199,0.44984211325645446,0.45517765581607816,0.4584611624479294,0.4597745883464813,,
1984-03-26,,,0.4391705393791199,0.4465585470199585,0.45271505415439606,0.4576402708888054,0.45895370841026306,,
1984-03-27,,,0.4432749152183532,0.4440958559513091,0.45107330977916715,0.4570245981216431,0.45837908625602725,,
1984-03-28,,,0.4473792910575866,0.4424540400505066,0.44984200298786164,0.4564089447259903,0.45780446887016296,,
1984-03-29,,,0.4473792910575866,0.44327491521835327,0.4486106961965561,0.4555880814790726,0.45714776396751405,,
1984-03-30,,,0.4514838457107544,0.44573757648468015,0.44778984487056733,0.45456197261810305,0.45649105608463286,,
1984-04-02,,,0.4473792910575866,0.4473793268203735,0.44696893692016604,0.4535358682274818,0.45575225710868833,,
1984-04-03,,,0.4473792910575866,0.44820020198822014,0.4461480289697647,0.4527150049805641,0.4550955522060394,,
1984-04-04,,,0.4555883705615997,0.4498420178890227,0.4461480289697647,0.452509805560112,0.4549313884973526,,
1984-04-05,,,0.4473792910575866,0.44984201788902284,0.446558466553688,0.4518941521644592,0.4546851271390915,,
1984-04-06,,,0.4555883705615997,0.4506629228591919,0.44820024967193606,0.4516889527440071,0.45452096343040466,0.46740881234407416,
1984-04-09,,,0.4596923589706421,0.453125536441803,0.45025243163108825,0.4514837428927422,0.4546030431985855,0.46720359057188027,
1984-04-10,,,0.4637965559959411,0.4564089894294738,0.45230459570884696,0.4516889527440071,0.4546030431985855,0.46699836373329157,
1984-04-11,,,0.4720060229301452,0.4596925199031829,0.4547672688961028,0.4523046359419823,0.4548493164777756,0.4669162786006927,
1984-04-12,,,0.4679013788700104,0.46379693746566775,0.4568194776773452,0.4527150869369507,0.45460305333137513,0.46679314702749247,
1984-04-13,,,0.4679013788700104,0.46625953912734985,0.4584612309932708,0.4531255379319191,0.4546851497888565,0.46662896841764445,
1984-04-16,,,0.4679013788700104,0.46790134310722353,0.46051343977451314,0.4537411883473396,0.45501350045204164,0.4665058368444442,
1984-04-17,,,0.4679013788700104,0.4687223076820374,0.46256564855575555,0.4543568387627602,0.45534185111522674,0.466382705271244,
1984-04-18,,,0.4637965559959411,0.46708041429519653,0.4633864670991897,0.4547672480344772,0.45542393505573275,0.46621852546930304,
1984-04-19,,,0.4679013788700104,0.46708041429519653,0.46543867588043203,0.4559985712170601,0.4555060315132141,0.4661364376544952,
1984-04-20,,,0.4679013788700104,0.46708041429519653,0.4666699767112732,0.4574351131916046,0.4558343821763992,0.4660543498396873,
1984-04-23,,,0.4637965559959411,0.4662594497203827,0.4670803964138031,0.4586664140224457,0.45624481499195096,0.46597225517034524,
1984-04-24,,,0.4555883705615997,0.4637968480587005,0.466259577870369,0.459282086789608,0.45632690548896787,0.4657670372724532,
1984-04-25,,,0.4596923589706421,0.46297600865364075,0.46502821147441864,0.45989774018526075,0.456573166847229,0.46560285925865164,
1984-04-26,,,0.4596923589706421,0.46133420467376707,0.4642073094844818,0.46051339358091353,0.4569015157222748,0.46539763748645774,
1984-04-27,,,0.4514838457107544,0.4580506980419159,0.4625655561685562,0.46051339358091353,0.4569836068153381,0.46511033058166495,
1984-04-30,,,0.4514838457107544,0.45558815598487856,0.4609238028526306,0.46071862131357194,0.4570656979084015,0.46474093556404106,
1984-05-01,,,0.4555883705615997,0.45558815598487856,0.4596925020217896,0.46112907528877256,0.45731196701526644,0.4644125857949256,
1984-05-02,,,0.4514838457107544,0.453946453332901,0.45846123099327085,0.4609238490462303,0.45747614562511446,0.4640431907773017,
1984-05-03,,,0.4555883705615997,0.45312565565109253,0.4572299301624298,0.46133430302143097,0.45755823612213137,0.4637148410081863,
1984-05-04,,,0.4555883705615997,0.4539465606212616,0.45599862933158875,0.46133430302143097,0.45755823612213137,0.46338649123907083,
1984-05-07,,,0.4555883705615997,0.45476746559143055,0.4551778107881546,0.46112910360097875,0.45755823612213137,0.4630581414699554,
1984-05-08,,,0.4596923589706421,0.45558826327323904,0.4555882096290588,0.4609238937497138,0.4576403158903122,0.4627708315849304,
1984-05-09,,,0.4596923589706421,0.4572299659252166,0.4555882096290588,0.46030821055173865,0.4576403158903122,0.46244247972965236,
1984-05-10,,,0.4596923589706421,0.4580507636070251,0.4555882096290588,0.45989775955677026,0.4575582319498062,0.46227830171585077,
1984-05-11,,,0.4596923589706421,0.4588715612888336,0.45640906095504763,0.4594873085618018,0.45731195867061614,0.4621141237020492,
1984-05-14,,,0.4514838457107544,0.45805065631866454,0.45640906095504763,0.45866643190383904,0.45698360800743104,0.4618678605556487,
1984-05-15,,,0.4514838457107544,0.456408953666687,0.4559986084699631,0.4578455552458762,0.4567373538017273,0.46158055365085593,
1984-05-16,,,0.4555883705615997,0.45558815598487856,0.45640906095504763,0.45743514597415913,0.45665527403354644,0.4613342919945716,
1984-05-17,,,0.4555883705615997,0.4547673583030701,0.45640906095504763,0.45681949555873863,0.4565731942653656,0.46108803033828727,
1984-05-18,,,0.4514838457107544,0.45312565565109253,0.4559986084699631,0.4559986189007758,0.45640902400016786,0.4608007234334945,
1984-05-21,,,0.4391705393791199,0.45066299438476565,0.45435682535171507,0.45476731806993476,0.45591650366783143,0.46039028346538535,
1984-05-22,,,0.4391705393791199,0.4482003331184387,0.4523046433925629,0.45394642651081074,0.45550606727600096,0.4599798434972762,
1984-05-23,,,0.4391705393791199,0.44491676688194276,0.45025246143341063,0.4529203355312347,0.45509563088417054,0.4595694035291671,
1984-05-24,,,0.4268573820590973,0.43917056918144226,0.44696896374225614,0.4512785866856574,0.45443893134593966,0.45903583198785775,
1984-05-25,,,0.4268573820590973,0.43424527645111083,0.4436854660511017,0.45004726350307456,0.4537822318077087,0.4584612134099006,
1984-05-28,,,0.4268573820590973,0.43178264498710633,0.44122281968593596,0.4488159403204917,0.4532076120376587,0.45788659483194344,
1984-05-29,,,0.4227530360221863,0.4284991443157196,0.43834973871707916,0.447174173593521,0.4525509053468704,0.45722989171743383,
1984-05-30,,,0.4186486899852752,0.4243947744369507,0.4346557706594467,0.44553241580724706,0.4518121117353439,0.4565731862187385,
1984-05-31,,,0.4227530360221863,0.4235739052295685,0.4313722372055054,0.4438906490802764,0.4514016741514206,0.45599857121706,
1984-06-01,,,0.4350661039352417,0.42521564960479735,0.4297304630279541,0.44286453574895857,0.451319585442543,0.4555470868945121,
1984-06-04,,,0.4391705393791199,0.4276782810688019,0.4297304630279541,0.4420436441898346,0.451319585442543,0.455136646926403,
1984-06-05,,,0.4350661039352417,0.430140894651413,0.4293200194835663,0.4408123314380646,0.4511554092168808,0.45476724773645394,
1984-06-06,,,0.4391705393791199,0.43424526453018186,0.4293200194835663,0.43978624045848846,0.45099123418331144,0.4543978515267371,
1984-06-07,,,0.4350661039352417,0.436707878112793,0.43014089167118075,0.43855492770671844,0.4507449704408646,0.45394636720418924,
1984-06-08,,,0.4309617280960083,0.4358870029449463,0.4305513262748718,0.43711839616298676,0.45033452808856966,0.4534127920866012,
1984-06-11,,,0.4309617280960083,0.434245240688324,0.4309617608785629,0.43609229028224944,0.4500061768293381,0.4528792169690131,
1984-06-12,,,0.4350661039352417,0.434245240688324,0.4321930676698685,0.4352714031934738,0.44975991308689117,0.45242773264646524,
1984-06-13,,,0.4350661039352417,0.43342435359954834,0.4338348090648651,0.43424528986215594,0.449349467754364,0.45214042812585825,
1984-06-14,,,0.4350661039352417,0.43342435359954834,0.43506611585617067,0.433219176530838,0.4491032040119171,0.4518941655755042,
1984-06-15,,,0.4350661039352417,0.434245228767395,0.43506611585617067,0.4323982894420624,0.44869275867938996,0.4516068610548972,
1984-06-18,,,0.4350661039352417,0.4350661039352417,0.4346556723117828,0.4321930676698685,0.44820023357868194,0.4514016383886337,
1984-06-19,,,0.4391705393791199,0.43588699102401735,0.43506611585617067,0.4321930676698685,0.4477077132463455,0.45115537822246543,
1984-06-20,,,0.4514838457107544,0.4391705393791199,0.4362974464893341,0.4328087329864502,0.4472972697019577,0.45107329308986654,
1984-06-21,,,0.4432749152183532,0.4408123016357422,0.43711832761764524,0.433629609644413,0.44680474042892454,0.4507038968801498,
1984-06-22,,,0.4432749152183532,0.4424540638923645,0.43834964632987977,0.4344504863023758,0.4463122111558914,0.4504986804723739,
1984-06-25,,,0.4432749152183532,0.4440958261489868,0.43958096504211425,0.4352713629603386,0.44581968188285825,0.45041659116744986,
1984-06-26,,,0.4473792910575866,0.44573757648468015,0.4408122837543488,0.4365026757121086,0.4454092401266098,0.4503755456209182,
1984-06-27,,,0.4514838457107544,0.44573757648468015,0.4424540579319,0.43814443349838256,0.4451629859209061,0.4502934604883193,
1984-06-28,,,0.4555883705615997,0.44820026755332937,0.4445062845945357,0.43978620022535325,0.44491672575473784,0.4502113786339759,
1984-06-29,,,0.4514838457107544,0.4498420536518096,0.446148058772087,0.4406070873141289,0.44458837509155275,0.4502113786339759,
1984-07-02,,,0.4432749152183532,0.4498420536518097,0.44696893990039815,0.44081230610609057,0.444177942276001,0.4502113786339759,
1984-07-03,,,0.4473792910575866,0.4498420536518097,0.44778981506824483,0.4414279654622078,0.4440137606859207,0.45017033308744425,
1984-07-04,,,0.4473792910575866,0.44902114272117616,0.4473793596029281,0.44183840304613115,0.44376749932765963,0.45017033308744425,
1984-07-05,,,0.4432749152183532,0.4465584516525268,0.4473793596029281,0.4422488436102867,0.44343915045261384,0.45017033308744425,
1984-07-06,,,0.4391705393791199,0.44409579038619984,0.44696892201900473,0.4426592841744423,0.44319288432598114,0.4500882455706596,
1984-07-09,,,0.4473792910575866,0.4449166655540465,0.4473793596029281,0.4434801623225212,0.4431107932329178,0.4500882455706596,
1984-07-10,,,0.4432749152183532,0.44409579038619995,0.44696892201900484,0.4438906028866768,0.44286452412605287,0.4500882455706596,
1984-07-11,,,0.4514838457107544,0.4449167013168335,0.44696892201900484,0.4447114899754524,0.44286452412605287,0.45017033487558356,
1984-07-12,,,0.4514838457107544,0.44655848741531373,0.4465584695339203,0.44553237706422805,0.44278243362903597,0.45017033487558356,
1984-07-13,,,0.4514838457107544,0.4490211486816406,0.4465584695339203,0.4463532641530037,0.44270034313201906,0.4501292896270751,
1984-07-16,,,0.4514838457107544,0.4498420596122742,0.4473793625831604,0.44717415124177934,0.44261825263500215,0.45008824437856665,
1984-07-17,,,0.4514838457107544,0.4514838457107544,0.4477898180484772,0.44778981655836103,0.4424540823698044,0.4500471991300582,
1984-07-18,,,0.4514838457107544,0.4514838457107544,0.44820027351379393,0.44778981655836103,0.4422899121046066,0.44996511399745936,
1984-07-19,,,0.4514838457107544,0.4514838457107544,0.44902116656303404,0.4482002630829811,0.4421257418394089,0.44984198689460747,
1984-07-20,,,0.4514838457107544,0.4514838457107544,0.45025249719619753,0.4486107096076012,0.4419615715742111,0.4496367651224136,
1984-07-23,,,0.4432749152183532,0.4498420596122742,0.4498420596122742,0.4486107096076012,0.4417973929643631,0.449390500485897,
1984-07-24,,,0.4350661039352417,0.4465585112571716,0.449021178483963,0.4479950502514839,0.44146903812885285,0.44910319596529,
1984-07-25,,,0.406335175037384,0.43752877712249755,0.444506311416626,0.4457376167178154,0.44048397421836843,0.4485696241259574,
1984-07-26,,,0.3940219283103943,0.4260363936424255,0.43876011967658995,0.4426592946052551,0.43925264537334435,0.44791291981935494,
1984-07-27,,,0.4104396998882293,0.4178275644779205,0.4346557050943375,0.4406070873141289,0.43843176245689386,0.44742039322853083,
1984-07-30,,,0.406335175037384,0.41043961644172666,0.4301408380270004,0.4387601003050804,0.43777505517005916,0.44684577941894527,
1984-07-31,,,0.4104396998882293,0.4055143356323242,0.4260364234447479,0.43691312074661254,0.4372004383802413,0.4463532528281211,
1984-08-01,,,0.4186486899852752,0.4079770386219024,0.4227529078722,0.435476590692997,0.43679000139236446,0.4459428161382675,
1984-08-02,,,0.4309617280960083,0.4153649985790252,0.4207006961107254,0.43486093133687975,0.43687208831310265,0.4456555098295211,
1984-08-03,,,0.4309617280960083,0.419469404220581,0.4186484843492508,0.43445049077272413,0.4369541752338409,0.4453682035207748,
1984-08-06,,,0.4268573820590973,0.42357384562492373,0.4170067310333252,0.4334243953227997,0.4369541752338409,0.44508089363574976,
1984-08-07,,,0.4350661039352417,0.4284991264343262,0.4170067310333252,0.4330139547586441,0.437200436592102,0.44487567096948616,
1984-08-08,,,0.4350661039352417,0.43178260922431944,0.41987982392311096,0.4321930676698685,0.4375287848711013,0.4446704483032226,
1984-08-09,,,0.4432749152183532,0.43424524664878844,0.42480512261390685,0.4317826211452484,0.43793922245502465,0.44467044830322267,
1984-08-10,,,0.4514838457107544,0.43834967017173765,0.4289095371961594,0.4317826211452484,0.4382675772905349,0.444793581366539,
1984-08-13,,,0.4432749152183532,0.4416331768035889,0.4326035112142563,0.4313721746206284,0.4383496648073196,0.4448346251249313,
1984-08-14,,,0.4432749152183532,0.4432749390602112,0.4358870327472687,0.4309617280960083,0.4385138410329818,0.4448346251249313,
1984-08-15,,,0.4432749152183532,0.4449167013168334,0.43834965527057645,0.4305512815713882,0.4385959285497665,0.444793581366539,
1984-08-16,,,0.4350661039352417,0.4432749390602111,0.4387600928544998,0.42973039448261263,0.4385959285497665,0.44467044949531553,
1984-08-17,,,0.4350661039352417,0.43999139070510856,0.43917053043842313,0.428909507393837,0.43867801606655116,0.44450627207756044,
1984-08-20,,,0.4309617280960083,0.43752875328063967,0.43958096504211425,0.42829384803771975,0.43867801606655116,0.44434209644794465,
1984-08-21,,,0.4391705393791199,0.436707878112793,0.4399914085865021,0.42849906980991365,0.4387601047754287,0.44426000893115997,
1984-08-22,,,0.4391705393791199,0.4358870029449463,0.4404018521308899,0.4301408380270004,0.43884219348430625,0.44409583061933516,
1984-08-23,,,0.4350661039352417,0.4358870029449463,0.43958097100257876,0.4321930468082428,0.43884219348430625,0.44397269874811174,
1984-08-24,,,0.4432749152183532,0.4375287652015686,0.4387600779533386,0.433834807574749,0.4390063697099685,0.44384956419467925,0.45562918826937676
1984-08-27,,,0.4391705393791199,0.4391705274581909,0.43834964036941526,0.4354765757918358,0.4390884584188461,0.443644345998764,0.45542396828532217
1984-08-28,,,0.4391705393791199,0.4391705274581909,0.4379392027854919,0.4369131177663803,0.4390884584188461,0.4433980858325958,0.45519822478294375
1984-08-29,,,0.4350661039352417,0.43834964036941526,0.4371183216571808,0.4377339884638786,0.4387601035833358,0.4430286866426468,0.4549724826216698
1984-08-30,,,0.4432749152183532,0.4399914026260376,0.4379392027854919,0.43834964781999586,0.4387601035833358,0.4427824220061302,0.45478778451681134
1984-08-31,55.9693472028089,C,0.4391705393791199,0.4391705274581909,0.43834964632987977,0.4387600883841515,0.43867801606655116,0.4424951136112213,0.4545620410144329
1984-09-03,55.95839920930562,C,0.4391705393791199,0.4391705274581909,0.4391705274581909,0.4393757462501526,0.4385959285497665,0.4422078052163124,0.45435682103037833
1984-09-04,55.94888212632457,C,0.4391705393791199,0.4391705274581909,0.4391705274581909,0.4395809680223465,0.4384317535161971,0.4419204968214035,0.4541516010463238
1984-09-05,55.94906264786206,C,0.4350661039352417,0.4391705274581909,0.4387600839138031,0.4395809680223465,0.4381033986806869,0.4416331923007965,0.4539258588850498
1984-09-06,55.937741204014536,C,0.4432749152183532,0.4391705274581909,0.43958096504211425,0.4395809680223465,0.43785712957382195,0.44138692766427995,0.4537616826593876
1984-09-07,55.93709912639838,C,0.4432749152183532,0.4399914026260376,0.43958096504211425,0.43917052149772645,0.4376929509639739,0.4411406630277634,0.4535975064337254
1984-09-10,55.93917289747126,C,0.4432749152183532,0.44081227779388427,0.4399914026260376,0.43917052149772645,0.4376929509639739,0.4409354466199875,0.4534538508951664
1984-09-11,55.94872862697062,C,0.4432749152183532,0.44163315296173095,0.4404018402099609,0.43917052149772645,0.43761086344718925,0.440812312066555,0.45328967466950415
1984-09-12,55.94224837270722,C,0.4309617280960083,0.44081227779388427,0.4399914026260376,0.4385548621416092,0.4372825121879577,0.4405250057578087,0.4530639325082302
1984-09-13,55.938154889732466,C,0.4391705393791199,0.4399914026260376,0.43958096504211425,0.4387600839138031,0.43720042467117304,0.44031978756189344,0.45285871252417564
1984-09-14,55.95875196144973,C,0.4473792910575866,0.44081227779388427,0.4404018402099609,0.43937574326992035,0.43736459970474234,0.44027874201536177,0.4526945362985134
1984-09-17,55.9593836609016,C,0.4432749152183532,0.4408122777938842,0.4408122777938842,0.43999140262603753,0.4372825121879577,0.4401966527104378,0.45246879413723945
1984-09-18,55.957224751691776,C,0.4432749152183532,0.44081227779388427,0.44122271537780755,0.4401966214179992,0.4372825121879577,0.4400735181570053,0.4522430519759655
1984-09-19,56.00111156588148,C,0.4514838457107544,0.4449167013168335,0.4428644895553588,0.4408122867345809,0.4372825121879577,0.4400735181570053,0.45205835446715353
1984-09-20,56.02539146874156,C,0.4514838457107544,0.4473793625831604,0.4436853826045989,0.44163317382335654,0.4372825121879577,0.44003247290849684,0.4518736569583416
1984-09-21,56.00389484631679,C,0.4432749152183532,0.44655848741531373,0.443685382604599,0.44163317382335654,0.4371183335781097,0.4399093383550644,0.4516479147970676
1984-09-24,55.997085318377856,C,0.4432749152183532,0.44655848741531373,0.443685382604599,0.4418383926153182,0.4369541549682616,0.4397862038016319,0.4514221726357937
1984-09-25,56.00037215398481,C,0.4473792910575866,0.4473793625831603,0.44409582018852234,0.44224883019924155,0.4368720638751983,0.43966307312250136,0.4512169523537159
1984-09-26,55.989737480846486,C,0.4514838457107544,0.4473793625831603,0.44614803194999697,0.4430697172880172,0.4368720638751983,0.43958098798990247,0.45101173385977744
1984-09-27,56.00045361804282,C,0.4596923589706421,0.44902106523513785,0.44820021390914916,0.44389058947563165,0.43703623414039605,0.43958098798990247,0.4509296448528767
1984-09-28,56.029148379166564,C,0.4555883705615997,0.45148375630378723,0.44902112185955045,0.4447114810347556,0.43711832463741296,0.4395399481058121,0.45082703590393064
1984-10-01,56.068813604365026,C,0.4596923589706421,0.454767245054245,0.45066286623477936,0.44573757201433173,0.4374466735124588,0.4396220332384109,0.4507449468970299
1984-10-02,56.09207446982788,A,0.4555883705615997,0.45640906095504763,0.451894211769104,0.44655846357345574,0.43785711884498596,0.4396630784869194,0.45062181606888774
1984-10-03,56.117205244953304,A,0.4596923589706421,0.4580507636070251,0.4527150630950928,0.44778977632522576,0.43892426252365113,0.4397041183710098,0.45051920518279076
1984-10-04,56.13304709279828,A,0.4637965559959411,0.45887160301208496,0.45394633412361146,0.44881585836410515,0.44031975507736204,0.43978620022535325,0.4504371152818203
1984-10-05,56.148332060951056,A,0.4596923589706421,0.45969240069389344,0.4555880784988403,0.4496367305517196,0.4413048082590103,0.43986828535795214,0.45033450439572337
1984-10-08,56.15124329927415,A,0.4596923589706421,0.45969240069389344,0.4572298228740692,0.450457602739334,0.4423719519376755,0.4400735035538673,0.4502318935096264
1984-10-09,56.1792961018843,A,0.4679013788700104,0.46215500235557555,0.45928203165531156,0.4516889259219169,0.4435211855173111,0.44036081194877624,0.4501703277230263
