Date,GRADE,GPS,MPWR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-01-26,,,6.730320453643799,6.589996814727783,6.016576957702637,6.586532258987427,,,
2005-01-27,,,6.635038375854492,6.730319786071777,6.140442562103272,6.511606597900391,7.804746017456055,,
2005-01-28,,,6.600390434265137,6.723390197753906,6.256512308120728,6.438846302032471,7.766287059783935,,
2005-01-31,,,6.392505168914795,6.629841709136963,6.351793527603149,6.37431480884552,7.727481584548951,,
2005-02-01,,,6.496448040008545,6.5709404945373535,6.456602954864502,6.324508690834046,7.694912757873535,,
2005-02-02,,,6.55708122253418,6.536292648315429,6.563144731521606,6.292892622947693,7.656627044677735,,
2005-02-03,,,6.366519451141357,6.482588863372802,6.60645432472229,6.254346895217895,7.614530096054077,,
2005-02-04,,,6.55708122253418,6.473927021026611,6.598658609390259,6.224896335601807,7.575897932052612,,
2005-02-07,,,6.5137715339660645,6.498180294036866,6.564011001586914,6.21276957988739,7.536399574279785,,
2005-02-08,,,6.600390434265137,6.518968772888184,6.544954633712768,6.2300934314727785,7.497247657775879,,
2005-02-09,,,6.141308307647705,6.4358141899108885,6.486053419113159,6.251315188407898,7.447008466720581,,
2005-02-10,,,5.98539400100708,6.359589099884033,6.421088981628418,6.280765771865845,7.378752498626709,,
2005-02-11,,,6.210605621337891,6.290293979644775,6.382110500335694,6.319311404228211,7.309976787567138,,
2005-02-14,,,6.5137715339660645,6.290293979644775,6.39423713684082,6.373015332221985,7.247437658309937,,
2005-02-15,,,6.375182151794434,6.245252323150635,6.382110548019409,6.419356751441955,7.185937967300415,,
2005-02-16,,,6.1846184730529785,6.2539143562316895,6.344864273071289,6.454004502296447,7.120800266265869,,
2005-02-17,,,6.0287041664123535,6.262576389312744,6.311082744598389,6.458768534660339,7.0541033267974855,,
2005-02-18,,,5.612930774688721,6.14304141998291,6.216667699813843,6.407663154602051,6.986020488739014,,
2005-02-21,,,5.612930774688721,5.962873268127441,6.126583623886108,6.345297312736511,6.919323606491089,,
2005-02-22,,,5.586945056915283,5.805225849151611,6.025239086151123,6.2850968599319454,6.8538394546508785,,
2005-02-23,,,5.5089874267578125,5.6700996398925785,5.962006998062134,6.224030208587647,6.78991439819336,,
2005-02-24,,,5.517649173736572,5.567888641357422,5.915232515335083,6.168160748481751,6.72685549736023,,
2005-02-25,,,5.656240940093994,5.576550674438477,5.859796047210693,6.1209532737731935,6.675403575897217,,
2005-02-28,,,5.534974098205566,5.560959339141846,5.761916303634644,6.078076720237732,6.624991130828858,,
2005-03-01,,,5.578282833099365,5.5592268943786625,5.682226371765137,6.032168459892273,6.5724997806549075,,
2005-03-02,,,5.491663455963135,5.555762100219726,5.612930870056152,5.978897571563721,6.515850753784179,,
2005-03-03,,,5.526312351226807,5.557494735717773,5.562691688537598,5.936887216567993,6.45712290763855,,
2005-03-04,,,5.73419713973999,5.573085975646973,5.574818325042725,5.895743012428284,6.402552757263184,,
2005-03-07,,,5.890113353729248,5.644113826751709,5.602536582946778,5.8645601034164425,6.351967134475708,,
2005-03-08,,,6.444476127624512,5.8173524856567385,5.6882896900177,5.856764388084412,6.316279916763306,,
2005-03-09,,,6.929543972015381,6.104928588867187,5.830345344543457,5.896176171302796,6.290294055938721,,
2005-03-10,,,6.860247611999512,6.371715641021728,5.964605188369751,5.939918851852417,6.264827976226806,,
2005-03-11,,,7.172079086303711,6.6592920303344725,6.116189002990723,5.987992525100708,6.24715763092041,,
2005-03-14,,,7.276022911071777,6.936473941802978,6.290293884277344,6.0261050939559935,6.239015388488769,,
2005-03-15,,,7.509893894195557,7.149557495117188,6.483454990386963,6.08284068107605,6.23936185836792,,
2005-03-16,,,7.1807403564453125,7.1997967720031735,6.65236268043518,6.132646775245666,6.239188613891602,,
2005-03-17,,,7.371303081512451,7.302007865905762,6.8368617534637455,6.199776721000672,6.243865995407105,,
2005-03-18,,,7.5185546875,7.37130298614502,7.015297508239746,6.295057916641236,6.251315240859985,,
2005-03-21,,,7.423274993896484,7.400753402709961,7.16861367225647,6.385575127601624,6.264654607772827,,
2005-03-22,,,7.483906745910644,7.3955559730529785,7.272556734085083,6.480423212051392,6.289254474639892,,
2005-03-23,,,7.899680137634277,7.539343929290771,7.369570350646972,6.599957847595215,6.332910614013672,,
2005-03-24,,,7.968977928161621,7.658878898620605,7.480443382263184,6.722524285316467,6.384362525939942,,
2005-03-25,,,7.968977928161621,7.74896354675293,7.560133266448974,6.838161134719849,6.434948225021362,,
2005-03-28,,,7.994964122772217,7.863301372528076,7.6320273876190186,6.961160635948181,6.4860536479949955,,
2005-03-29,,,7.613834857940674,7.889286994934082,7.64242148399353,7.062938237190247,6.529363269805908,,
2005-03-30,,,7.362639904022217,7.78187894821167,7.6606114387512205,7.156487059593201,6.56678279876709,,
2005-03-31,,,7.648484230041504,7.717780208587646,7.688329553604126,7.2625956535339355,6.601084012985229,,
2005-04-01,,,7.674468517303467,7.658878326416016,7.703920936584472,7.359609222412109,6.621872615814209,,
2005-04-04,,,7.865031242370605,7.632891750335693,7.748096561431884,7.458355116844177,6.641968288421631,,
2005-04-05,,,7.882357120513916,7.686596202850342,7.787941598892212,7.530249166488647,6.663796348571777,,
2005-04-06,,,7.683135032653809,7.75069522857666,7.766287088394165,7.567928719520569,6.682852640151977,,
2005-04-07,,,7.882357120513916,7.797469806671143,7.757625007629395,7.619034194946289,6.707799015045166,7.25627251625061,
2005-04-08,,,7.345317363739014,7.731639575958252,7.695258951187133,7.627696108818054,6.722697553634643,7.244492306709289,
2005-04-11,,,7.206726551055908,7.599978637695313,7.616435194015503,7.624231290817261,6.738981981277465,7.233231782913208,
2005-04-12,,,7.483906745910644,7.520288562774658,7.6034423828125,7.622931933403015,6.758731155395508,7.226821956634521,
2005-04-13,,,7.397289276123047,7.463119411468506,7.606907320022583,7.633759379386902,6.775535316467285,7.21608118057251,
2005-04-14,,,6.851587295532227,7.256965446472168,7.527217626571655,7.6077735900878904,6.785236673355103,7.19988338470459,
2005-04-15,,,6.782291412353516,7.1443602561950685,7.43799991607666,7.570960426330567,6.789740877151489,7.182819404602051,
2005-04-18,,,6.799614906311035,7.062937927246094,7.331458282470703,7.539777421951294,6.795457744598389,7.1659286594390865,
2005-04-19,,,7.1807403564453125,7.002304649353027,7.261296606063842,7.524619102478027,6.807064743041992,7.152156200408935,
2005-04-20,,,6.851587295532227,6.893164253234863,7.178141832351685,7.472214460372925,6.821270322799682,7.1341393947601315,
2005-04-21,,,7.120108604431152,6.946868515014648,7.101916980743408,7.429770994186401,6.843964614868164,7.111358556747437,
2005-04-22,,,6.288560390472412,6.848122310638428,6.996241283416748,7.345750117301941,6.845523710250855,7.0777502489089965,
2005-04-25,,,6.764967918395996,6.84119291305542,6.952065420150757,7.28425030708313,6.850547637939453,7.0489926481246945,
2005-04-26,,,6.972855567932129,6.799615955352783,6.900960302352905,7.252201342582703,6.862501106262207,7.024219536781311,
2005-04-27,,,6.912220001220703,6.811742496490479,6.852453374862671,7.229680347442627,6.877053136825562,6.998926701545716,
2005-04-28,,,6.964192390441895,6.780559253692627,6.863713884353638,7.195465755462647,6.895762901306153,6.974933114051819,
2005-04-29,,,6.972855567932129,6.91741828918457,6.882770299911499,7.160385107994079,6.92296139717102,6.954490942955017,
2005-05-02,,,6.236591815948486,6.811743068695068,6.826467990875244,7.078963136672973,6.935434617996216,6.927379112243653,
2005-05-03,,,5.73419713973999,6.5640113830566404,6.681813669204712,6.971555137634278,6.93837965965271,6.896109557151794,
2005-05-04,,,5.916098594665527,6.3647871017456055,6.588264799118042,6.883203315734863,6.946521883010864,6.868218140602112,
2005-05-05,,,5.803491592407227,6.132646942138672,6.456603097915649,6.779260039329529,6.952238731384277,6.8395471143722535,
2005-05-06,,,6.080674171447754,5.954210662841797,6.435814476013183,6.716027879714966,6.960727396011353,6.818065485954285,
2005-05-09,,,5.976731300354004,5.902238559722901,6.356990814208984,6.65452811717987,6.969562540054321,6.79727683544159,
2005-05-10,,,5.898773670196533,5.935153865814209,6.2495826244354244,6.575271463394165,6.975972356796265,6.774236068725586,
2005-05-11,,,5.6042680740356445,5.872787761688232,6.118787431716919,6.485620403289795,6.978224449157715,6.747037601470947,
2005-05-12,,,5.075891494750977,5.727267742156982,5.929957342147827,6.396835613250732,6.969216032028198,6.713169469833374,
2005-05-13,,,5.474339485168457,5.606000804901123,5.78010573387146,6.33143801689148,6.964018878936767,6.683285818099976,
2005-05-16,,,5.708212852478027,5.552297115325928,5.727267837524414,6.276867914199829,6.960380868911743,6.656174001693725,
2005-05-17,,,5.534974098205566,5.4795372009277346,5.7073455333709715,6.194579601287842,6.942190828323365,6.629235372543335,
2005-05-18,,,5.370396614074707,5.432762908935547,5.6527753353118895,6.120520067214966,6.911007881164551,6.600650968551636,
2005-05-19,,,5.699548721313477,5.557494354248047,5.642381048202514,6.049492073059082,6.88779390335083,6.576310939788819,
2005-05-20,,,5.595606803894043,5.581747817993164,5.593874311447143,6.014844393730163,6.856264457702637,6.551711044311523,
2005-05-23,,,5.6042680740356445,5.5609588623046875,5.556627988815308,5.956809401512146,6.822829360961914,6.530922374725342,
2005-05-24,,,5.786169528961182,5.6111979484558105,5.545367574691772,5.897475099563598,6.788354873657227,6.513858366012573,
2005-05-25,,,6.09799861907959,5.756718349456787,5.594740629196167,5.856764030456543,6.766700038909912,6.5029443264007565,
2005-05-26,,,6.444476127624512,5.905703830718994,5.7315990924835205,5.8307782173156735,6.748163499832153,6.496014747619629,
2005-05-27,,,6.418489933013916,6.070280456542969,5.826014137268066,5.803059935569763,6.726162204742431,6.488738722801209,
2005-05-30,,,6.418489933013916,6.233124828338623,5.897041845321655,5.812154841423035,6.70606650352478,6.485360555648803,
2005-05-31,,,6.427151203155518,6.36132116317749,5.98625955581665,5.846802544593811,6.684931392669678,6.487092933654785,
2005-06-01,,,6.435813903808594,6.428884220123291,6.092801284790039,5.872788310050964,6.655654067993164,6.494282341003418,
2005-06-02,,,6.505109786987305,6.44101095199585,6.173357391357422,5.907869219779968,6.626376705169678,6.50536961555481,
2005-06-03,,,6.487783908843994,6.454869747161865,6.262575101852417,5.928224706649781,6.596752824783326,6.515850524902344,
2005-06-06,,,6.305885314941406,6.432348823547363,6.332736825942993,5.94468240737915,6.562971248626709,6.524512448310852,
2005-06-07,,,7.172079086303711,6.581334400177002,6.471327781677246,6.008347678184509,6.554136133193969,6.541749701499939,
2005-06-08,,,7.544538974761963,6.803079414367676,6.615981817245483,6.105361223220825,6.5577741146087645,6.5622784566879275,
2005-06-09,,,7.752429008483887,7.052543258666992,6.746777105331421,6.239188098907471,6.559853010177612,6.5804685115814205,
2005-06-10,,,7.605175018310547,7.276021480560303,6.865445613861084,6.345729875564575,6.558467140197754,6.590169878005981,
2005-06-13,,,8.116229057312012,7.6380902290344235,7.035219526290893,6.466130685806275,6.563491096496582,6.602729692459106,
2005-06-14,,,8.159539222717285,7.835582256317139,7.208458328247071,6.59735894203186,6.569034738540649,6.616415543556213,
2005-06-15,,,8.072918891906738,7.941258239746094,7.372168827056885,6.732485055923462,6.576830415725708,6.629841527938843,
2005-06-16,,,8.280805587768555,8.046933555603028,7.54973840713501,6.861547899246216,6.5847993850708,6.6462992000579835,
2005-06-17,,,8.107565879821777,8.147411727905274,7.711716604232788,6.987145853042603,6.600044355392456,6.66137095451355,
2005-06-20,,,7.639822959899902,8.052130508422852,7.845110368728638,7.088923597335816,6.608706283569336,6.673844132423401,
2005-06-21,,,7.206726551055908,7.861567974090576,7.848575115203857,7.159951448440552,6.603162679672241,6.680946917533874,
2005-06-22,,,7.579187870025635,7.762821769714355,7.852040004730225,7.234010910987854,6.606800651550293,6.691167984008789,
2005-06-23,,,7.449259757995605,7.5965126037597654,7.821723079681396,7.284250092506409,6.618754100799561,6.701995387077331,
2005-06-24,,,7.994964122772217,7.5739922523498535,7.860701990127564,7.363073801994323,6.643007555007935,6.7163742160797115,
2005-06-27,,,7.873695373535156,7.620766735076904,7.836448621749878,7.435834074020386,6.664489164352417,6.729973454475402,
2005-06-28,,,8.228837013244629,7.825188827514649,7.843378400802612,7.525918364524841,6.685451097488404,6.746257920265197,
2005-06-29,,,8.21151065826416,7.951653385162354,7.8572375774383545,7.61470320224762,6.712649564743042,6.766959943771362,
2005-06-30,,,7.691793441772461,8.000160121917725,7.798336362838745,7.674037384986877,6.724083261489868,6.784023938179016,
2005-07-01,,,8.003623962402344,8.00189208984375,7.787942171096802,7.749829387664795,6.758384532928467,6.80195412158966,
2005-07-04,,,8.003623962402344,8.027877807617188,7.824322271347046,7.834716320037842,6.783157653808594,6.8168526458740235,
2005-07-05,,,8.003623962402344,7.982835197448731,7.904012012481689,7.876293563842774,6.803773021697998,6.833137063980103,
2005-07-06,,,7.77841329574585,7.896215724945068,7.923934555053711,7.887987279891968,6.821096887588501,6.849075012207031,
2005-07-07,,,7.986300468444824,7.955117130279541,7.977638626098633,7.899680852890015,6.84153904914856,6.868650975227356,
2005-07-08,,,8.038270950317383,7.962046527862549,7.98196930885315,7.921335649490357,6.862847356796265,6.892904376983642,
2005-07-11,,,8.142216682434082,7.989765071868897,8.008821439743041,7.92263503074646,6.9009598541259765,6.918197236061096,
2005-07-12,,,8.6619291305542,8.121426105499268,8.052130651473998,7.947754526138306,6.959514493942261,6.948947076797485,
2005-07-13,,,8.75721263885498,8.317185974121093,8.10670084953308,7.981969213485717,7.0163367748260494,6.981429328918457,
2005-07-14,,,8.739890098571777,8.467903900146485,8.211510515213012,8.004923439025879,7.075064744949341,7.013651738166809,
2005-07-15,,,8.791857719421387,8.618621253967286,8.290333890914917,8.039138031005859,7.129288415908814,7.045007905960083,
2005-07-18,,,9.017072677612305,8.79359245300293,8.391678762435912,8.10800051689148,7.190095243453979,7.0798288917541505,
2005-07-19,,,7.276022911071777,8.516411209106446,8.318918657302856,8.111465334892273,7.217640228271485,7.096806292533874,
2005-07-20,,,7.622498035430908,8.28946828842163,8.303327131271363,8.113630843162536,7.25800482749939,7.118114638328552,
2005-07-21,,,7.544538974761963,8.050398063659667,8.259150981903076,8.118394804000854,7.307377777099609,7.138296904563904,
2005-07-22,,,8.566651344299316,8.005356788635254,8.311989021301269,8.146979165077209,7.369224014282227,7.166621446609497,
2005-07-25,,,8.315452575683594,7.865032768249511,8.329312610626221,8.169067025184631,7.421368808746338,7.190874838829041,
2005-07-26,,,8.315452575683594,8.072918701171876,8.29466495513916,8.17339780330658,7.4769783782958985,7.209584603309631,
2005-07-27,,,8.19418716430664,8.18725652694702,8.238362407684326,8.172531628608704,7.533454189300537,7.222231035232544,
2005-07-28,,,8.107565879821777,8.299861907958984,8.175129985809326,8.193320250511169,7.581614532470703,7.234704217910767,
2005-07-29,,,7.925667762756348,8.17166519165039,8.088510990142822,8.189422440528869,7.628215751647949,7.242240104675293,
2005-08-01,,,7.917004108428955,8.091975498199464,7.9785041332244875,8.1850914478302,7.674470472335815,7.248649916648865,
2005-08-02,,,7.917004108428955,8.012285804748535,8.042602252960204,8.18076045513153,7.717087163925171,7.252721018791199,
2005-08-03,,,7.709116458892822,7.915271663665772,8.051264095306397,8.17729561328888,7.749309520721436,7.258004779815674,
2005-08-04,,,7.258696556091309,7.745497798919677,8.022679853439332,8.140915417671204,7.765593929290771,7.256878714561463,
2005-08-05,,,7.076797962188721,7.5757238388061525,7.873694515228271,8.09284176826477,7.778760089874267,7.25246114730835,
2005-08-08,,,6.842924118041992,7.36090784072876,7.726441669464111,8.027877140045167,7.787248773574829,7.246657638549805,
2005-08-09,,,6.938205718994141,7.165148162841797,7.588716983795166,7.941690969467163,7.797469863891601,7.24120062828064,
2005-08-10,,,6.860247611999512,6.995374393463135,7.455323028564453,7.84684271812439,7.80595853805542,7.230806303024292,
2005-08-11,,,6.799614906311035,6.90355806350708,7.324527931213379,7.749828958511353,7.8118486404418945,7.219112672805786,
2005-08-12,,,6.678348541259766,6.823868179321289,7.1997960090637205,7.644153499603272,7.81565993309021,7.206206378936767,
2005-08-15,,,6.704334735870361,6.7961503028869625,7.0785290718078615,7.5285166025161745,7.823628921508789,7.193300085067749,
2005-08-16,,,6.505109786987305,6.7095311164855955,6.937339639663696,7.489970946311951,7.810289535522461,7.182212834358215,
2005-08-17,,,6.531095027923584,6.64370059967041,6.819537496566772,7.435400795936585,7.7900206565856935,7.173897385597229,
2005-08-18,,,6.4098286628723145,6.565743350982666,6.734650707244873,7.378665280342102,7.763168649673462,7.161510829925537,
2005-08-19,,,6.063351154327393,6.442743873596191,6.63330602645874,7.253500270843506,7.732332172393799,7.145399656295776,
2005-08-22,,,6.1846184730529785,6.338800621032715,6.567475461959839,7.146958565711975,7.693699960708618,7.1285955286026,
2005-08-23,,,6.193282127380371,6.276435089111328,6.492983102798462,7.040850043296814,7.65437481880188,7.111704778671265,
2005-08-24,,,6.132646560668945,6.1967453956604,6.420222997665405,6.9377730131149296,7.615569372177124,7.096199893951416,
2005-08-25,,,6.193282127380371,6.153436088562012,6.359589719772339,6.842058825492859,7.573818902969361,7.079309144020081,7.1677908301353455
2005-08-26,,,6.063351154327393,6.153436088562012,6.298089981079102,6.7489429950714115,7.532934608459473,7.066489481925965,7.1554908943176265
2005-08-29,,,5.976731300354004,6.111858654022217,6.225329637527466,6.651929354667663,7.499672775268555,7.054189529418945,7.143710656166077
2005-08-30,,,6.011377334594727,6.0754776954650875,6.175956392288208,6.556648015975952,7.475765790939331,7.039464235305786,7.133143095970154
2005-08-31,,,6.972855567932129,6.243519496917725,6.220132446289062,6.519834971427917,7.463639144897461,7.035219898223877,7.125650539398193
2005-09-01,40.69520201584562,B,7.302009582519531,6.465264987945557,6.309350538253784,6.522000622749329,7.46069414138794,7.03972412109375,7.11980375289917
2005-09-02,40.798207424525465,C,7.293344974517822,6.711263751983642,6.432349920272827,6.532827973365784,7.446661758422851,7.044834656715393,7.113827030658722
2005-09-05,40.90669978922932,C,7.293344974517822,6.974586486816406,6.543222570419312,6.5553490161895756,7.435054750442505,7.049771957397461,7.107850308418274
2005-09-06,40.99807523975257,C,7.267360687255859,7.225783157348633,6.6506304264068605,6.571806764602661,7.415825223922729,7.050638160705566,7.101397180557251
2005-09-07,41.01395589961033,C,7.224049568176269,7.276021957397461,6.759770727157592,6.589996862411499,7.396076002120972,7.054362783432007,7.094251089096069
2005-09-08,40.97827098951893,C,7.042149066925049,7.224049854278564,6.8446574211120605,6.6021235704422,7.383083114624023,7.053583188056946,7.082470872402191
2005-09-09,40.94121269291115,C,7.016164302825928,7.168613719940185,6.939938735961914,6.6190143585205075,7.3633339214324955,7.060859227180481,7.069304738044739
2005-09-12,40.91562510495851,C,7.284682273864746,7.16688117980957,7.070733833312988,6.648031735420227,7.348955087661743,7.0660563707351685,7.057524509429932
2005-09-13,40.91878721460187,C,7.553203582763672,7.224049758911133,7.224916458129883,6.700436425209046,7.339946680068969,7.071859850883484,7.048039693832397
2005-09-14,40.893362570518185,C,7.042149066925049,7.187669658660889,7.231845808029175,6.725989127159119,7.325221395492553,7.073159141540527,7.036042921543121
2005-09-15,40.886819627460476,C,7.059473991394043,7.191134643554688,7.207592248916626,6.758471393585205,7.306684865951538,7.074111957550048,7.0245225358009336
2005-09-16,40.89277922415999,C,7.206726551055908,7.229247093200684,7.198930406570435,6.815640163421631,7.290053977966308,7.076450667381287,7.015470805168152
2005-09-19,40.88015849608839,C,7.172079086303711,7.206726455688477,7.186803817749023,6.865013194084168,7.270651226043701,7.085805540084839,7.006592326164245
2005-09-20,40.85261258898303,B,7.310669898986816,7.158219718933106,7.191134738922119,6.92088258266449,7.2436260414123534,7.101570267677307,6.99883991241455
2005-09-21,40.874867788559385,C,7.267360687255859,7.203262042999268,7.195465850830078,6.977618288993836,7.213829002380371,7.115082888603211,6.991650514602661
2005-09-22,40.90144248168945,C,7.284682273864746,7.248303699493408,7.219719171524048,7.032188296318054,7.1847248458862305,7.129894795417786,6.984720954895019
2005-09-23,40.915350579391955,C,7.336656093597412,7.274289608001709,7.251768350601196,7.095853543281555,7.155620813369751,7.142454614639282,6.980260050296783
2005-09-26,40.93346940263533,C,7.37996244430542,7.315866279602051,7.261296367645263,7.166015100479126,7.122878608703613,7.156486926078796,6.9768818807601924
2005-09-27,40.95130011742592,C,7.336656093597412,7.32106351852417,7.239641618728638,7.23227903842926,7.124091272354126,7.170865750312805,6.972550909519196
2005-09-28,40.94925403315601,C,7.206726551055908,7.308936691284179,7.256099367141724,7.243972587585449,7.1157758426666256,7.186890335083008,6.9669639682769775
2005-09-29,40.95159678794317,C,7.353978633880615,7.322795963287353,7.285549831390381,7.246571040153503,7.111964635848999,7.2096712064743045,6.9614203381538395
2005-09-30,40.936996640025264,C,7.353978633880615,7.3262604713439945,7.300275039672852,7.249602723121643,7.087711181640625,7.2284675979614255,6.955876708030701
2005-10-03,40.93781359632613,C,7.596513748168945,7.369570732116699,7.342718505859375,7.264761161804199,7.073332405090332,7.247350606918335,6.951762304306031
2005-10-04,40.934203615653765,C,7.570527076721191,7.416344928741455,7.368704223632813,7.2799194812774655,7.058433895111084,7.267706136703492,6.948470754623413
2005-10-05,41.014178553094986,C,8.575309753417969,7.690061569213867,7.499499130249023,7.347482490539551,7.06605634689331,7.2997552680969235,6.950203118324279
2005-10-06,41.08240258289299,C,8.540664672851562,7.927398777008056,7.625097370147705,7.422408270835876,7.074718322753906,7.328166427612305,6.952238683700561
2005-10-07,41.175942819280785,A,8.687915802001953,8.194186210632324,7.760223340988159,7.505995845794677,7.089963283538818,7.359089517593384,6.955400280952453
2005-10-10,41.24277946632334,A,8.609957695007324,8.396875,7.883222866058349,7.572259616851807,7.103822355270386,7.3891464138031,6.9600343942642215
2005-10-11,41.310844620511375,A,8.6619291305542,8.6151554107666,8.015750169754028,7.627695894241333,7.1187208557128905,7.417904009819031,6.965881187915802
2005-10-12,41.30369543227842,A,8.687915802001953,8.637676620483399,8.163869094848632,7.709984230995178,7.138296842575073,7.443803181648255,6.9733737540245055
2005-10-13,41.34604442176174,A,9.406855583190918,8.81091480255127,8.369156789779662,7.827353310585022,7.181260023117066,7.4734269762039185,6.984720861911773
2005-10-14,41.377924304574485,A,9.467491149902344,8.966829872131347,8.580508041381837,7.940391540527344,7.229073886871338,7.5039169883728025,6.996327855587006
2005-10-17,41.40360593796103,A,9.16432285308838,9.077702903747559,8.73728895187378,8.040003728866576,7.275501861572265,7.531375317573548,7.008367936611176
2005-10-18,41.41391079803426,A,8.939111709594727,9.133139419555665,8.874147415161133,8.121425819396972,7.315519981384277,7.556494922637939,7.021793928146362
2005-10-19,41.42488238110993,A,9.025731086730955,9.200702476501466,8.919189548492431,8.209344339370727,7.358829650878906,7.582394094467163,7.038338217735291
2005-10-20,41.39578138016915,A,9.268266677856444,9.17298469543457,8.99194974899292,8.308523559570313,7.4082026863098145,7.610025663375854,7.057697639465332
2005-10-21,41.38200239882203,A,9.57143497467041,9.193773460388183,9.080301666259766,8.420262503623963,7.466064414978027,7.640862174034119,7.078356349468232
2005-10-24,41.44448166632073,A,10.39431381225586,9.43977165222168,9.258737277984618,8.570980072021484,7.539863996505737,7.681746459007263,7.103129453659058
2005-10-25,41.49563197138325,A,10.00452995300293,9.65285530090332,9.392997360229492,8.704373764991761,7.60985239982605,7.710070967674255,7.125910334587097
2005-10-26,41.52230415784627,A,9.597416877746582,9.767192459106445,9.483947467803954,8.823908281326293,7.671178836822509,7.730599746704102,7.146439101696014
2005-10-27,41.62329108445322,A,11.147904396057127,10.143120002746581,9.658052349090577,9.01360456943512,7.765940351486206,7.764554500579834,7.172511506080627
2005-10-28,41.70080659930961,A,11.13924503326416,10.456682014465333,9.825227737426758,9.202867889404297,7.867458229064941,7.79989520072937,7.195032539367676
2005-10-31,41.699121159616,A,11.11325740814209,10.600470733642577,10.020121192932129,9.378705072402955,7.966031007766723,7.829865484237671,7.216297588348389
