Date,GRADE,GPS,HST,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-09,,,0.6576707363128662,0.6709774494171142,0.6771191120147705,0.7130734950304032,0.7332671713829041,,
1984-02-10,,,0.660229504108429,0.6684184074401855,0.6722569286823272,0.7075715780258178,0.7307833743095398,,
1984-02-13,,,0.660229504108429,0.6653476119041443,0.6702096879482269,0.7027094274759292,0.7282484757900238,,
1984-02-14,,,0.660229504108429,0.6612531304359436,0.6690581440925598,0.6974634319543839,0.7260201871395111,,
1984-02-15,,,0.6551117300987244,0.6586941957473755,0.6670109689235687,0.6920894831418991,0.7237917447090149,,
1984-02-16,,,0.6397568583488464,0.6551114201545716,0.6630444347858429,0.6860757291316986,0.7212306523323059,,
1984-02-17,,,0.638477623462677,0.6507610440254211,0.6595897257328034,0.6799980133771897,0.7188739395141601,,
1984-02-20,,,0.638477623462677,0.6464106678962708,0.6558791399002075,0.6746240347623825,0.7167216384410858,,
1984-02-21,,,0.6308004856109619,0.6405248641967773,0.6508889973163605,0.669314044713974,0.7143391370773315,,
1984-02-22,,,0.6320799589157104,0.6359185099601745,0.647306352853775,0.665219584107399,0.7120588827133179,,
1984-02-23,,,0.6346392631530762,0.6348949909210205,0.645003205537796,0.6610611587762832,0.7099575746059418,,
1984-02-24,,,0.6551117300987244,0.6382218122482299,0.6444914281368256,0.6583741784095765,0.7083679080009461,,
1984-02-27,,,0.660229504108429,0.6425721883773804,0.6444914281368256,0.6573505580425263,0.7068805968761445,,
1984-02-28,,,0.6525523662567139,0.6469225645065307,0.6437237143516541,0.656390929222107,0.7054731392860413,,
1984-02-29,,,0.6576707363128662,0.6520407199859619,0.6439796149730682,0.6554952919483185,0.703886548280716,,
1984-03-01,,,0.6551117300987244,0.6561352133750915,0.6455151021480561,0.6542797684669495,0.7023511385917663,,
1984-03-02,,,0.6627883911132812,0.657670545578003,0.6479461789131165,0.6537679523229599,0.7010716187953949,,
1984-03-05,,,0.6589498519897461,0.6574146151542664,0.6499934017658233,0.6529362708330154,0.6997153282165527,,
1984-03-06,,,0.6525523662567139,0.6574146151542664,0.6521685898303986,0.6515287935733796,0.6982566857337952,,
1984-03-07,,,0.6525523662567139,0.6563909411430359,0.654215830564499,0.650761091709137,0.696849228143692,,
1984-03-08,,,0.6525523662567139,0.6558790683746338,0.6560071408748627,0.6505051732063294,0.6954417705535889,,
1984-03-09,,,0.6538317799568176,0.6540877461433411,0.655879145860672,0.6501852869987488,0.693931941986084,,
1984-03-12,,,0.6551117300987244,0.6533201217651368,0.6553673684597016,0.6499293982982636,0.6924477124214172,,
1984-03-13,,,0.6653472185134888,0.6558790922164917,0.656646853685379,0.6501852840185165,0.6911937773227692,,
1984-03-14,,,0.6704656481742859,0.6594617486000061,0.657926344871521,0.6509529799222946,0.6899654459953308,,
1984-03-15,,,0.6691861152648926,0.6627884984016419,0.6593337833881379,0.652424442768097,0.6884300243854523,,
1984-03-16,,,0.6896583437919617,0.6699538111686707,0.6620207786560058,0.6549834787845612,0.6869457864761352,,
1984-03-19,,,0.6818147897720337,0.6752944231033325,0.6643072724342346,0.657150337100029,0.6853814435005188,,
1984-03-20,,,0.679251492023468,0.6780752778053284,0.6669771850109101,0.6595728874206543,0.6835867047309876,,
1984-03-21,,,0.6715618371963501,0.6782945156097412,0.6688781321048737,0.6615469813346863,0.6815102219581604,,
1984-03-22,,,0.6613091230392456,0.6767191171646119,0.6697538077831269,0.6628804743289948,0.6793822288513184,,
1984-03-23,,,0.663872480392456,0.6715619444847107,0.6707578778266907,0.6633185118436813,0.6772543215751647,,
1984-03-26,,,0.6459298729896545,0.6643849611282349,0.6698396921157836,0.6626035302877427,0.6750234687328338,,
1984-03-27,,,0.6356770396232605,0.6556700706481934,0.6668726742267609,0.66175976395607,0.6724340212345123,,
1984-03-28,,,0.6228606700897217,0.6459298372268677,0.6621121764183044,0.6600192606449127,0.6696394205093383,,
1984-03-29,,,0.6382401585578918,0.641316044330597,0.6590175807476044,0.6591756820678711,0.6672035849094391,,
1984-03-30,,,0.6382401585578918,0.6361895799636841,0.6538757622241974,0.6579482704401016,0.6647677493095397,,
1984-04-02,,,0.6356770396232605,0.6341390132904052,0.64926198720932,0.6567846298217773,0.6625621461868286,,
1984-04-03,,,0.6331136226654053,0.6336263298988343,0.6446482002735138,0.6558126926422119,0.6604844129085541,,
1984-04-04,,,0.6228606700897217,0.6336263298988343,0.6397780835628509,0.6543281078338623,0.6586622428894043,,
1984-04-05,,,0.6151714324951172,0.6290125846862793,0.6351643145084381,0.6524590611457824,0.6566095161437988,,
1984-04-06,,,0.6151714324951172,0.6243988394737243,0.6302942097187042,0.6505260437726974,0.6547359180450439,0.7021490103006363,
1984-04-09,,,0.617734432220459,0.6208103179931641,0.6274746656417847,0.6486571788787842,0.6534765684604644,0.7008015459775925,
1984-04-10,,,0.6279874444007874,0.6197850823402404,0.6267057061195374,0.6467891901731491,0.6526014184951783,0.699454408288002,
1984-04-11,,,0.6190158724784851,0.6190161228179931,0.6263212263584137,0.6442167013883591,0.6514700663089752,0.6981069833040238,
1984-04-12,,,0.6382401585578918,0.6236298680305481,0.6263212263584137,0.642669403553009,0.6506464254856109,0.6969518011808395,
1984-04-13,,,0.6369587182998657,0.6279873251914978,0.6261930823326111,0.6400344222784042,0.6499251055717469,0.6957582557201385,
1984-04-16,,,0.6497748494148254,0.6343954086303711,0.6276028633117676,0.6384324252605438,0.6494089329242706,0.6946289920806885,
1984-04-17,,,0.6574642062187195,0.6402907609939575,0.630037921667099,0.6373430609703064,0.6489441788196564,0.693436091542244,
1984-04-18,,,0.6484928727149963,0.6461861610412598,0.6326011419296265,0.6361896127462388,0.648555908203125,0.6921279263496399,
1984-04-19,,,0.6459298729896545,0.6477241039276123,0.6356769859790802,0.6354206502437592,0.6483210909366608,0.6907941311597824,
1984-04-20,,,0.6459298729896545,0.6495183348655701,0.6387528300285339,0.6345235198736191,0.6480350983142853,0.6894092363119125,
1984-04-23,,,0.6433667540550232,0.6482367157936096,0.6413160622119903,0.6343953639268876,0.6476978433132171,0.6879731595516205,
1984-04-24,,,0.6433667540550232,0.6454172253608703,0.642853993177414,0.6347798496484757,0.647360588312149,0.6866903877258301,
1984-04-25,,,0.6561829447746277,0.6469552397727967,0.6465707004070282,0.636445963382721,0.6473820126056671,0.685586878657341,
1984-04-26,,,0.6664356589317322,0.6510563969612122,0.6493902504444122,0.637855738401413,0.6479155886173248,0.6845731204748153,
1984-04-27,,,0.665153980255127,0.6549012184143066,0.6522097766399384,0.6392014294862747,0.6484491157531739,0.6836615276336669,
1984-04-30,,,0.6664356589317322,0.6595149993896484,0.653875857591629,0.6407393604516983,0.6490082764625549,0.6828649574518204,
1984-05-01,,,0.665153980255127,0.6638724446296692,0.6546448349952698,0.6423413783311844,0.6496953463554382,0.6820172417163849,
1984-05-02,,,0.665153980255127,0.665666651725769,0.6563109457492828,0.6444560438394547,0.6503568267822266,0.6812078547477722,
1984-05-03,,,0.665153980255127,0.665410315990448,0.65823335647583,0.6469551712274552,0.6509671211242676,0.6804623478651046,
1984-05-04,,,0.6625905632972717,0.6648976325988769,0.6598994255065918,0.6493261277675628,0.6511166977882386,0.6797423028945923,
1984-05-07,,,0.6664356589317322,0.6648976325988769,0.6622063159942627,0.6517611891031265,0.6512408208847046,0.6790607088804245,
1984-05-08,,,0.658746063709259,0.6636160492897034,0.6637442469596863,0.6532991200685501,0.6513646948337555,0.6784189170598984,
1984-05-09,,,0.6574642062187195,0.6620780944824218,0.6638723731040954,0.6552215367555618,0.6513605642318726,0.6776235562562942,
1984-05-10,,,0.654900848865509,0.6600274682044983,0.6627188920974731,0.6560545712709427,0.6513563466072082,0.6768537425994873,
1984-05-11,,,0.6523378491401672,0.6579769253730774,0.6614372789859772,0.6568235278129577,0.651147335767746,0.6761094772815704,
1984-05-14,,,0.6497748494148254,0.654644763469696,0.6597711980342865,0.6568235278129577,0.6509638357162476,0.6753395819664001,
1984-05-15,,,0.6472110152244568,0.6523377537727356,0.6579769015312195,0.6563108682632446,0.6508570086956024,0.6745568472146988,
1984-05-16,,,0.651056170463562,0.6510561466217041,0.656567120552063,0.6564390331506729,0.6508270847797394,0.6738381564617157,
1984-05-17,,,0.6395217776298523,0.6479803323745728,0.6540039002895355,0.6561186283826828,0.6505664730072022,0.6730041217803955,
1984-05-18,,,0.6420848965644836,0.6459297418594361,0.6519533336162567,0.6559263795614243,0.6503315353393555,0.6721317386627197,
1984-05-21,,,0.6433667540550232,0.6446481227874756,0.6496464431285858,0.6559263795614243,0.6500966358184814,0.6712721741199493,
1984-05-22,,,0.6382401585578918,0.6428539514541626,0.6475958526134491,0.6556700497865677,0.6495544946193695,0.6703741359710693,
1984-05-23,,,0.6331136226654053,0.6392654418945313,0.6451607942581177,0.6545165836811065,0.6488074541091919,0.6693864500522614,
1984-05-24,,,0.6254240274429321,0.6364458918571472,0.64221311211586,0.6524660021066666,0.6479322123527527,0.6681811183691024,
1984-05-25,,,0.6228606700897217,0.6326010465621948,0.6392653942108154,0.6503513365983963,0.6465962588787079,0.6667710226774216,
1984-05-28,,,0.6228606700897217,0.6284998297691345,0.636573976278305,0.6481725871562958,0.6454171764850617,0.6653993099927902,
1984-05-29,,,0.6228606700897217,0.6254239320755005,0.6341389417648315,0.6460579216480256,0.6442893600463867,0.6639380323886871,
1984-05-30,,,0.6279874444007874,0.624398696422577,0.631832069158554,0.6441995948553085,0.6434178721904754,0.6624640470743179,
1984-05-31,,,0.6331136226654053,0.6259366154670716,0.6311912536621094,0.6425975769758224,0.6428539621829986,0.6611180955171585,
1984-06-01,,,0.6408034563064575,0.6295251727104187,0.6310631096363067,0.6415082216262817,0.6423925817012787,0.6598234516382218,
1984-06-04,,,0.6523378491401672,0.6354206085205079,0.6319602191448211,0.6408033311367035,0.6425207412242889,0.6587721049785614,
1984-06-05,,,0.6561829447746277,0.6420850634574891,0.6337544977664947,0.640675175189972,0.6429308593273163,0.6576824402809143,
1984-06-06,,,0.679251492023468,0.6523378729820252,0.638368284702301,0.6417645394802094,0.6440586757659912,0.6568490481376648,
1984-06-07,,,0.6664356589317322,0.6590022802352905,0.642469447851181,0.6423412799835205,0.644622585773468,0.6559130853414535,
1984-06-08,,,0.6741251945495605,0.6656666278839112,0.647595900297165,0.6434306472539901,0.6453402864933014,0.6550540179014206,
1984-06-11,,,0.6715618371963501,0.6695114254951477,0.6524660170078278,0.6445199966430664,0.6460579824447632,0.6543100643157959,
1984-06-12,,,0.665153980255127,0.6713056325912475,0.6566953480243682,0.6454171448945999,0.6466987895965576,0.6535916012525559,
1984-06-13,,,0.6715618371963501,0.669767701625824,0.6610527873039246,0.6464424282312393,0.6476728129386902,0.6531675279140472,
1984-06-14,,,0.6715618371963501,0.6707929372787476,0.6648976087570191,0.6480444312095642,0.6488006210327149,0.6527050685882568,
1984-06-15,,,0.6702804565429688,0.6700239896774292,0.6678453087806702,0.6494542092084885,0.6499028015136719,0.652319359779358,
1984-06-18,,,0.6868152618408203,0.6730746746063232,0.6712930500507355,0.6516266345977784,0.6512844181060791,0.6523804932832717,
1984-06-19,,,0.6996526718139648,0.6799744129180908,0.6756400227546692,0.654697260260582,0.6527177226543427,0.6526595705747604,
1984-06-20,,,0.7060717344284058,0.6868763923645019,0.678322046995163,0.658345165848732,0.6544588398933411,0.6529644531011581,
1984-06-21,,,0.7060717344284058,0.6937783718109131,0.6822856545448304,0.6623775511980057,0.6558154714107514,0.6532309484481812,
1984-06-22,,,0.7060717344284058,0.7009366273880004,0.6854803085327148,0.6665381044149399,0.6571977317333222,0.6535614186525345,
1984-06-25,,,0.7060717344284058,0.7047879219055175,0.6889312982559204,0.6706986576318741,0.6583236694335938,0.6538663011789322,
1984-06-26,,,0.7112070322036743,0.7070987939834594,0.6935366034507752,0.6751159757375718,0.6593985259532928,0.6541713523864746,
1984-06-27,,,0.7009368538856506,0.7060718178749085,0.6964741051197052,0.6787634462118148,0.6604474055767059,0.6545016568899155,
1984-06-28,,,0.6996526718139648,0.7047880053520202,0.6992831885814667,0.6820903986692428,0.6615218615531921,0.6549214762449265,
1984-06-29,,,0.6996526718139648,0.7035041928291321,0.7022204101085663,0.6850328594446182,0.6625963175296783,0.6553157079219818,
1984-07-02,,,0.7009368538856506,0.702477216720581,0.7036325693130493,0.6874628096818924,0.6637477195262909,0.655722781419754,
1984-07-03,,,0.7073553204536438,0.701706874370575,0.7044028341770172,0.6900214284658432,0.6650274908542633,0.6561940395832062,
1984-07-04,,,0.7073553204536438,0.7029905676841736,0.704531192779541,0.691426619887352,0.6660509383678437,0.6567164754867554,
1984-07-05,,,0.7086391448974609,0.7047878623008728,0.7047879338264466,0.6935367941856384,0.6668950080871582,0.6574052983522415,
1984-07-06,,,0.7086391448974609,0.7065851569175721,0.7050446748733521,0.6952624917030334,0.6677647113800049,0.6581069135665893,
1984-07-09,,,0.7047882676124573,0.7073554396629333,0.7049163281917572,0.6969238132238388,0.6685317635536194,0.6587700200080872,
1984-07-10,,,0.7112070322036743,0.7081257820129394,0.7049163281917572,0.6992264658212661,0.6694528245925904,0.6595740854740143,
1984-07-11,,,0.7112070322036743,0.7088961243629456,0.7059433460235596,0.7012087255716324,0.6703738856315613,0.660365356206894,
1984-07-12,,,0.6958016753196716,0.7063286304473877,0.7055582463741302,0.7024207174777984,0.6709868395328522,0.6609769803285599,
1984-07-13,,,0.6855312585830688,0.7017070531845093,0.7041461050510407,0.7031832575798035,0.6714456534385681,0.6612811756134033,
1984-07-16,,,0.6803961396217346,0.6968286275863648,0.702092033624649,0.7028623014688492,0.6717248630523681,0.6614828419685364,
1984-07-17,,,0.6855312585830688,0.6916934728622437,0.6999096274375916,0.7021562308073044,0.6722605669498444,0.6618126308918,
1984-07-18,,,0.6932342052459717,0.6880989074707031,0.6984975159168243,0.7015143543481827,0.6729759669303894,0.662168265581131,
1984-07-19,,,0.689382791519165,0.6868151307106019,0.6965718805789948,0.7006799072027207,0.6736656057834626,0.6625109761953354,
1984-07-20,,,0.6919501423835754,0.6880989074707031,0.6949029803276062,0.6999738276004791,0.6744578516483307,0.6628025937080383,
1984-07-23,,,0.6778286695480347,0.6875854134559631,0.6922070205211639,0.6985616743564605,0.6750189280509948,0.6629913818836212,
1984-07-24,,,0.6701264381408691,0.6845044493675232,0.6880989611148834,0.6965076446533203,0.6754772365093231,0.6631671226024628,
1984-07-25,,,0.6803961396217346,0.6819368362426758,0.6850178718566895,0.6954806089401245,0.6760640358924865,0.663445560336113,
1984-07-26,,,0.6778286695480347,0.6796260118484497,0.6832205712795257,0.694389408826828,0.6768301737308502,0.6636983233690262,
1984-07-27,,,0.6919501423835754,0.6796260118484497,0.6838624596595764,0.6940042823553085,0.677827478647232,0.6640795069932938,
1984-07-30,,,0.6906665563583374,0.6821935892105102,0.6848895013332367,0.6934907674789429,0.6787734746932983,0.6644350552558899,
1984-07-31,,,0.7060717344284058,0.6893826484680176,0.6869435489177704,0.693426588177681,0.6801301062107086,0.6648423004150391,
1984-08-01,,,0.7137745022773743,0.6960583209991456,0.6889975786209106,0.6937475472688674,0.681743323802948,0.66527538895607,
1984-08-02,,,0.7291796207427979,0.7063285112380981,0.6929772615432739,0.6947745710611344,0.6838184356689453,0.665875324010849,
1984-08-03,,,0.7497204542160034,0.7178825736045837,0.6987542927265167,0.6968286365270615,0.6863556313514709,0.6664759451150895,
1984-08-06,,,0.7548549771308899,0.7307202577590942,0.7064569234848023,0.6993319720029831,0.6889955174922943,0.667206346988678,
1984-08-07,,,0.7522872686386108,0.7399633646011352,0.7146730065345764,0.7013859838247299,0.6915840494632721,0.6679367047548294,
1984-08-08,,,0.7471522688865662,0.7466389179229737,0.7213486194610595,0.7031832456588745,0.6939673459529877,0.6686926090717316,
1984-08-09,,,0.7574225068092346,0.752287495136261,0.7293080031871796,0.7062642872333527,0.6964535236358642,0.6696537429094315,
1984-08-10,,,0.759989857673645,0.7543413758277893,0.7361119747161865,0.7099872171878815,0.698837251663208,0.6706149166822434,
1984-08-13,,,0.7676924467086792,0.7569088697433471,0.7438145637512207,0.7143520325422287,0.7011443436145782,0.6718325424194336,
1984-08-14,,,0.7702598571777344,0.7605033874511719,0.7502333760261536,0.718588462471962,0.7034258818626404,0.6731783705949783,
1984-08-15,,,0.7676924467086792,0.7646114230155945,0.755625170469284,0.7223113745450973,0.7051947009563446,0.6746266883611679,
1984-08-16,,,0.7638412714004517,0.7658951759338379,0.7590913355350495,0.7260342985391617,0.707142813205719,0.6758826994895935,
1984-08-17,,,0.762557864189148,0.7664087772369385,0.7603750765323639,0.7295646846294404,0.7089114665985108,0.6771258765459061,
1984-08-20,,,0.7676924467086792,0.7664087772369385,0.7616588234901428,0.7340578734874725,0.7108340787887574,0.6784460306167602,
1984-08-21,,,0.7728275060653687,0.7669223070144653,0.7637128472328186,0.7391929268836975,0.7129875493049621,0.6798431694507598,
1984-08-22,,,0.7753956317901611,0.7684629440307618,0.7665371835231781,0.7439429014921188,0.7150642251968384,0.6813685190677643,
1984-08-23,,,0.7741116285324097,0.7705170154571533,0.7682060956954956,0.7487570494413376,0.7171152210235596,0.6829579210281372,
1984-08-24,,,0.7779626250267029,0.7735979676246643,0.7700033724308014,0.753057673573494,0.7192688643932342,0.6845858329534531,0.6933674216270447
1984-08-27,,,0.7715440392494202,0.7743682861328125,0.7703885316848755,0.757101547718048,0.7209634399414062,0.6861239290237426,0.6934627375006676
1984-08-28,,,0.7753956317901611,0.774881911277771,0.7709021091461181,0.7605677425861359,0.7224782991409302,0.6875980108976364,0.6935262095928192
1984-08-29,,,0.7805305123329163,0.775908887386322,0.7721859157085419,0.763905543088913,0.7239674746990203,0.6892131572961807,0.6936600703001022
1984-08-30,,,0.7715440392494202,0.7753953695297241,0.7729561924934387,0.7660237640142441,0.7252769207954407,0.690546196103096,0.6937489986419678
1984-08-31,59.219654398806775,A,0.7753956317901611,0.7748819708824157,0.77423996925354,0.767307522892952,0.7266633987426758,0.691930565237999,0.6938444104790688
1984-09-03,59.18842328638241,A,0.7753956317901611,0.775652289390564,0.7750102877616882,0.7683345556259156,0.7280498766899108,0.6931867730617524,0.6939078825712204
1984-09-04,59.15356990448341,A,0.7741116285324097,0.7753954887390136,0.7751387000083924,0.7694257736206055,0.7293079686164856,0.6943532472848892,0.6938946694135666
1984-09-05,59.07572085053069,A,0.7587063312530518,0.7710306525230408,0.7734697699546814,0.7700034767389298,0.7304633581638336,0.6954553818702698,0.6937916541099548
1984-09-06,59.02052922431945,P,0.7548549771308899,0.7676928400993347,0.7715441048145294,0.7698751002550125,0.7315674042701721,0.6965446329116821,0.6936693820357323
1984-09-07,58.965333462116384,P,0.7574225068092346,0.7640982151031495,0.7694900929927826,0.769746732711792,0.7327228009700775,0.6976595592498779,0.6935343977808952
1984-09-10,58.900216727433644,P,0.7510038018226624,0.7592198491096497,0.7674360692501068,0.7689123004674911,0.7337241399288178,0.6987359297275543,0.6933545446395875
1984-09-11,58.87085702862809,P,0.7612736225128174,0.7566522479057312,0.7660238683223725,0.7684629887342453,0.7348025059700012,0.6999149984121322,0.6933026930689812
1984-09-12,58.883733008580265,P,0.762557864189148,0.7574225544929505,0.7642266035079956,0.7682062596082687,0.7359065568447113,0.7009787476062774,0.6932828131318093
1984-09-13,58.94023141540455,P,0.7779626250267029,0.762044084072113,0.7648684620857239,0.7689123272895813,0.7372930264472961,0.7020940172672272,0.6933335688710213
1984-09-14,59.01989354199733,A,0.7882328629493713,0.7682061553001404,0.7661521852016449,0.7701960772275924,0.7388849008083344,0.7033248060941696,0.6934931668639183
1984-09-17,59.13895992345565,A,0.7970775961875916,0.7774209141731262,0.7683203816413879,0.7716653347015381,0.740730687379837,0.7046312254667282,0.6937480914592743
1984-09-18,59.2080467437348,A,0.7893640398979187,0.7830389976501465,0.7698456227779389,0.7724921613931656,0.742293827533722,0.7058733260631561,0.6939452838897705
1984-09-19,59.279417496889344,A,0.7919354438781738,0.7889145135879516,0.773168534040451,0.7733191519975662,0.7439083957672119,0.7071411406993866,0.6941744977235794
1984-09-20,59.312223875791254,A,0.7932207584381104,0.7919661402702332,0.7770051121711731,0.7742746084928512,0.7458567774295807,0.7084218084812164,0.6944420781731605
1984-09-21,59.31783418940978,A,0.7932207584381104,0.7929637193679809,0.7805849373340606,0.7750375151634217,0.7480105674266815,0.7097281104326248,0.6947352066636086
1984-09-24,59.298050862727756,A,0.7932207584381104,0.7921923518180847,0.7848066329956055,0.7761213511228562,0.750267059803009,0.7109959614276886,0.6950283351540566
1984-09-25,59.310588952370864,A,0.7945060729980469,0.7932207584381104,0.7881298780441284,0.7770768731832505,0.7524465560913086,0.7123535615205765,0.6953862392902375
1984-09-26,59.31922217062682,A,0.802220344543457,0.795277738571167,0.7920961260795594,0.7781613647937775,0.7546262788772583,0.7138011229038238,0.6957123395800591
1984-09-27,59.34790428619326,A,0.8125050663948059,0.7991346001625061,0.7955503702163697,0.7802094161510468,0.7570887243747711,0.7153771650791169,0.6961154538393021
1984-09-28,59.35902173022894,A,0.8047915697097778,0.8014487624168396,0.7972062408924103,0.7816792130470276,0.7593455529212951,0.716901702284813,0.6965055897831917
1984-10-01,59.29669736852815,A,0.7713655233383179,0.7970777153968811,0.7946350336074829,0.7814777076244355,0.7612162899971008,0.7181176090240479,0.696728595495224
1984-10-02,59.201634756451234,A,0.7559382915496826,0.7893641591072083,0.7912924587726593,0.7805690407752991,0.7629325270652771,0.7192048817873001,0.6968808645009994
1984-10-03,59.099712692373146,P,0.7585096955299377,0.7806220293045044,0.7879498839378357,0.7805592089891433,0.7644947981834411,0.7202794170379638,0.6970587867498398
1984-10-04,58.98013230973452,P,0.7610808610916138,0.770337188243866,0.784735894203186,0.7808705031871795,0.7661598420143128,0.7214950078725815,0.6972495648264885
1984-10-05,58.866729954629754,P,0.754652738571167,0.7603094220161438,0.7808790922164917,0.7807320147752762,0.7674138939380646,0.7226206862926483,0.697376212477684
1984-10-08,58.837310788128896,P,0.7482246160507202,0.7556812405586243,0.7763794779777526,0.7805930554866791,0.7685650551319122,0.7236692649126053,0.6974707195162773
1984-10-09,58.83055201720338,P,0.7443678379058838,0.7533671498298645,0.7713656544685363,0.7797477662563324,0.7693309772014618,0.7247305417060852,0.6975523388385773
1984-10-10,58.8292350399768,P,0.7507963180541992,0.7518244743347168,0.7662232518196106,0.779159688949585,0.7700714135169983,0.7259073686599732,0.6976469093561173
