Date,GRADE,GPS,HAS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-01-23,56.12114510770735,B,15.752120971679688,16.058141899108886,16.222124767303466,16.964010000228882,16.71833984375,17.927323293685912,20.103193049430846
2009-01-26,55.99200181924514,B,15.813085556030272,15.942318534851074,16.14531488418579,16.89207739830017,16.729069061279297,17.854806985855102,20.078500304222107
2009-01-27,56.171134530623995,B,15.886231422424316,15.969140625,16.08862171173096,16.801856231689452,16.743699569702148,17.785322513580322,20.055580673217772
2009-01-28,56.19592409059465,B,16.227611541748047,15.92890625,16.097765731811524,16.72413215637207,16.78661563873291,17.71489315032959,20.035176401138305
2009-01-29,56.21259967777686,B,15.544858932495115,15.844781684875485,16.01546993255615,16.612270450592042,16.822826118469237,17.638362827301027,20.010939178466796
2009-01-30,55.95357557391583,B,14.825983047485352,15.659554100036619,15.858847999572754,16.451358604431153,16.82137226104736,17.557307224273682,19.980292825698854
2009-02-02,55.14288913000635,B,13.47425651550293,15.191788291931152,15.567053413391113,16.228346347808838,16.772401180267334,17.46521635055542,19.942019453048704
2009-02-03,54.37505503059737,B,13.849051475524902,14.78435230255127,15.376746463775635,16.028341436386107,16.730316371917723,17.372999143600463,19.903511967658996
2009-02-04,53.42603586431451,B,13.879773139953612,14.314784622192382,15.12184543609619,15.819814014434815,16.675190925598145,17.29004865646362,19.865820598602294
2009-02-05,52.92691174857509,B,14.328295707702637,14.071471977233887,14.958126831054688,15.65535340309143,16.629035930633545,17.209525098800658,19.828655257225037
2009-02-06,52.931982714116224,B,14.463472366333008,13.998969841003419,14.829261970520019,15.525693368911742,16.591558704376222,17.132895917892455,19.793430647850037
2009-02-09,53.972321609189045,B,15.403536796569824,14.384825897216796,14.788307094573975,15.466810989379884,16.588732261657714,17.06742301940918,19.763056964874266
2009-02-10,54.62700813676009,B,14.88742446899414,14.592500495910645,14.688426399230957,15.388524055480957,16.5644889831543,16.99666793823242,19.729590711593627
2009-02-11,55.33365977846504,B,14.850561141967772,14.786658096313477,14.550721359252929,15.324243545532227,16.530973930358886,16.92693656921387,19.69898181915283
2009-02-12,55.74113620617783,B,14.752251625061035,14.871449279785157,14.471460628509522,15.243465280532837,16.497199573516845,16.856403646469115,19.666104559898375
2009-02-13,55.93066038674586,B,14.62321949005127,14.903398704528808,14.451184272766113,15.155016136169433,16.450237579345703,16.786759757995604,19.632070169448852
2009-02-16,55.625724500952536,B,14.62321949005127,14.747335243225098,14.566080570220947,15.066566991806031,16.39388753890991,16.727165040969847,19.596409544944763
2009-02-17,55.53347446749319,B,14.445039749145508,14.658858299255371,14.625679397583008,15.001212930679321,16.340557498931886,16.661429796218872,19.55741873264313
2009-02-18,55.40265331314945,B,14.334444999694824,14.555635070800781,14.671146583557128,14.89649600982666,16.285015563964844,16.596707458496095,19.518898811340332
2009-02-19,55.32259668320831,B,14.211562156677246,14.447497177124024,14.65947322845459,14.80880002975464,16.235550632476805,16.539958047866822,19.477957606315613
2009-02-20,55.32537875676561,B,14.254571914672852,14.37376766204834,14.638583183288574,14.733922576904297,16.19096914291382,16.483699197769166,19.44003216266632
2009-02-23,55.11756523426207,B,13.82447624206543,14.214019012451171,14.480677127838135,14.634492111206054,16.134493923187257,16.42991961479187,19.401943850517274
2009-02-24,55.06613343550498,B,14.051810264587402,14.13537311553955,14.397115707397461,14.542771053314208,16.063545837402344,16.385738372802734,19.36583543777466
2009-02-25,55.072292196550116,B,14.12553882598877,14.09359188079834,14.324613475799561,14.437667417526246,15.992975025177001,16.334485063552858,19.33277594089508
2009-02-26,55.134475786082625,B,13.873628616333008,14.026005172729493,14.236751174926757,14.354105901718139,15.921389446258544,16.299237070083617,19.29866768360138
2009-02-27,55.197715086299404,B,14.064099311828612,13.987910652160645,14.180839157104492,14.316011714935303,15.847029571533204,16.258266105651856,19.26566237449646
2009-03-02,55.456845179698576,B,13.830618858337402,13.989139175415039,14.101579093933106,14.333829832077026,15.772389087677002,16.20890658378601,19.231489663124083
2009-03-03,55.51674058196455,B,13.664725303649902,13.911722183227539,14.023547649383545,14.324613523483276,15.692236213684081,16.1640629196167,19.19477089881897
2009-03-04,55.64730475227129,B,13.775323867797852,13.841679191589355,13.967635536193848,14.319391059875489,15.612588500976562,16.129284744262694,19.15833411216736
2009-03-05,55.575200223825426,B,13.517264366149902,13.770406341552734,13.898205757141113,14.278839492797852,15.527779598236084,16.082300596237182,19.11840859889984
2009-03-06,55.42062804569101,B,13.560275077819824,13.669641494750977,13.82877607345581,14.233679628372192,15.444928245544434,16.035564918518066,19.077071895599364
2009-03-09,55.15758997909546,B,13.099457740783691,13.523409271240235,13.756274223327637,14.118475675582886,15.361882648468018,15.991788301467896,19.033611788749695
2009-03-10,55.16525500679389,B,13.73231601715088,13.536927413940429,13.724324798583984,14.060720252990723,15.282715873718262,15.95234254837036,18.99069595336914
2009-03-11,55.0420253589915,B,13.55412769317627,13.492688179016113,13.667183685302735,13.995898580551147,15.198156566619874,15.924614667892456,18.94161899089813
2009-03-12,55.309489518290235,B,14.180840492248535,13.62540340423584,13.697904872894288,13.967328023910522,15.12613151550293,15.901943111419678,18.894199934005737
2009-03-13,55.68128402101356,B,14.285293579101562,13.770407104492188,13.720024299621581,13.950431728363037,15.050952987670899,15.886733093261718,18.852663669586182
2009-03-16,56.09918520913277,B,13.996509552001951,13.94981746673584,13.736613368988037,13.919096231460571,14.972193145751953,15.869603929519654,18.806882762908934
2009-03-17,56.29164086331173,C,14.248425483703612,14.053039360046387,13.794983386993408,13.909265518188477,14.900178661346436,15.83967794418335,18.760434050559997
2009-03-18,56.68166669035215,C,14.561781883239746,14.254570198059081,13.873629188537597,13.920632362365723,14.83040786743164,15.810766687393189,18.72043080329895
2009-03-19,56.8116268704163,C,14.561781883239746,14.330758476257325,13.978080940246581,13.938143348693847,14.769293346405028,15.784110984802247,18.679222960472107
2009-03-20,56.737753440079295,C,14.316018104553224,14.336903381347657,14.053655242919922,13.941215658187867,14.714480247497558,15.74993790626526,18.6333531665802
2009-03-23,56.97587016754218,C,14.617076873779297,14.461016845703124,14.205417156219482,13.98084568977356,14.675198097229003,15.730784521102905,18.588235778808595
2009-03-24,56.95790888251107,C,14.082531929016112,14.427838134765626,14.240438747406007,13.982381772994994,14.627785472869872,15.699458255767823,18.54155996799469
2009-03-25,57.067705524892865,C,14.78296947479248,14.472075653076171,14.363322925567626,14.01525330543518,14.600721435546875,15.675989751815797,18.501608591079712
2009-03-26,57.40453276307864,C,15.52027702331543,14.663774681091308,14.497266578674317,14.097585725784302,14.583770637512208,15.661784009933472,18.46477159500122
2009-03-27,57.93039606705957,C,15.643159866333008,14.929203033447266,14.633053207397461,14.176538753509522,14.56878978729248,15.649172964096069,18.43098837852478
2009-03-30,58.11876374717434,C,15.317516326904297,15.069290924072266,14.765153884887695,14.250883626937867,14.54729606628418,15.6387309551239,18.39635994911194
2009-03-31,58.69414695722174,C,15.403536796569824,15.333491897583007,14.880665016174316,14.337824201583862,14.540324382781982,15.631892337799073,18.36071605205536
2009-04-01,58.93092494172438,C,15.507989883422852,15.478495979309082,14.975285816192628,14.424457502365112,14.521908512115479,15.634205989837646,18.323124995231627
2009-04-02,59.12835911860875,C,16.202280044555664,15.61489658355713,15.139335632324219,14.5587082862854,14.526644477844238,15.629197769165039,18.293492560386657
2009-04-03,59.40194184747824,C,16.429624557495117,15.772189521789551,15.350696277618407,14.702175760269165,14.540194549560546,15.629267196655274,18.269815287590028
2009-04-06,59.84002115552219,A,16.48491668701172,16.005669593811035,15.53748025894165,14.871448707580566,14.553631172180175,15.641350116729736,18.24466779232025
2009-04-07,59.94160090183693,A,15.784468650817873,16.081855964660644,15.707673931121827,14.974056339263916,14.551595916748047,15.647647743225098,18.21710220336914
2009-04-08,60.20373007767886,A,16.04253578186035,16.188765144348146,15.833630561828613,15.09847674369812,14.547894401550293,15.667255020141601,18.19347716331482
2009-04-09,60.33732813764041,A,16.503347396850586,16.24897861480713,15.93193759918213,15.214602088928222,14.567064170837403,15.694945144653321,18.170921392440796
