Date,GRADE,GPS,IEX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-08-01,,,2.0262908935546875,1.991999578475952,1.9467977285385132,1.882112205028534,,,
1989-08-02,,,2.0262908935546875,2.0044690132141114,1.9623845934867858,1.8930229902267457,,,
1989-08-03,,,2.0262908935546875,2.0138212203979493,1.9779714584350585,1.906271868944168,,,
1989-08-04,,,1.9951167106628416,2.016938591003418,1.9904409050941467,1.9164033710956574,,,
1989-08-07,,,2.0262908935546875,2.020056056976318,1.9966756224632263,1.9257554769515992,,,
1989-08-08,,,2.010703563690185,2.0169385910034174,2.004469084739685,1.9351075887680054,,,
1989-08-09,,,1.9951167106628416,2.0107037544250486,2.00758638381958,1.9436803579330444,,,
1989-08-10,,,1.9951167106628416,2.0044689178466792,2.0091450691223143,1.9522531270980834,1.864498929977417,,
1989-08-11,,,1.979529857635498,2.0013515472412107,2.0091450691223143,1.9600465536117553,1.8676163005828856,,
1989-08-14,,,1.963943719863892,1.9888821125030518,2.004469084739685,1.9662813007831574,1.8707336711883544,,
1989-08-15,,,1.979529857635498,1.9826473712921142,1.9997929811477662,1.9732953548431396,1.8741627645492553,,
1989-08-16,,,1.9951167106628416,1.9826473712921142,1.9966755628585815,1.9795300781726837,1.877591872215271,,
1989-08-17,,,1.9951167106628416,1.9826473712921142,1.993558144569397,1.9857648015022278,1.8810209798812867,,
1989-08-18,,,1.963943719863892,1.979530143737793,1.990440845489502,1.9904408752918243,1.8835148787498475,,
1989-08-21,,,1.9483562707901,1.9764126539230347,1.9826473832130431,1.9896615028381348,1.8860087776184082,,
1989-08-22,,,1.9483562707901,1.9701779365539551,1.9764126539230347,1.9904408693313598,1.8891261696815491,,
1989-08-23,,,1.963943719863892,1.9639433383941651,1.9732953548431396,1.9904408693313598,1.892867043018341,,
1989-08-24,,,1.963943719863892,1.9577087402343754,1.9701780557632447,1.9896615624427796,1.896919651031494,,
1989-08-25,,,1.963943719863892,1.9577087402343754,1.968619441986084,1.9888822555541992,1.9006605243682861,,
1989-08-28,,,1.9483562707901,1.9577087402343754,1.9670606970787048,1.985764890909195,1.903466145992279,,
1989-08-29,,,1.917182683944702,1.9514740228652958,1.9608259797096252,1.9803094804286956,1.905648295879364,,
1989-08-30,,,1.917182683944702,1.9421218156814575,1.9530325770378112,1.9748540699481965,1.9075187230110169,,
1989-08-31,,,1.917182683944702,1.9327696084976196,1.9452391743659974,1.969398659467697,1.9093891501426696,,
1989-09-01,,,1.932768940925598,1.926534652709961,1.942121696472168,1.966281270980835,1.9118830251693726,,
1989-09-04,,,1.932768940925598,1.9234171867370602,1.9405629634857178,1.9616051733493804,1.9143769001960755,,
1989-09-05,,,1.9483562707901,1.9296519041061397,1.9405629634857178,1.9584878087043762,1.9168707990646363,,
1989-09-06,,,1.9483562707901,1.9358866214752193,1.9390042185783387,1.9561497867107391,1.9199881911277772,,
1989-09-07,,,1.979529857635498,1.9483560562133788,1.9405628323554993,1.955370444059372,1.9237290549278259,,
1989-09-08,,,1.979529857635498,1.9577082395553589,1.94212144613266,1.955370444059372,1.92778165102005,,
1989-09-11,,,1.9951167106628416,1.9701777935028075,1.946797490119934,1.9569290935993195,1.9318342518806457,,
1989-09-12,,,1.9951167106628416,1.9795298814773559,1.9545908927917481,1.9577084362506867,1.9358868527412414,,
1989-09-13,,,1.979529857635498,1.9857645988464356,1.9608256101608277,1.9569290935993195,1.9393159461021423,,
1989-09-14,,,1.979529857635498,1.9857645988464356,1.9670603275299072,1.9561497509479522,1.9436802768707275,,
1989-09-15,,,1.9951167106628416,1.9888819694519042,1.9732951045036315,1.9577084004878997,1.9477328777313232,,
1989-09-18,,,1.9951167106628416,1.988881969451904,1.9795298814773559,1.9600464224815366,1.950850236415863,,
1989-09-19,,,1.979529857635498,1.9857645988464356,1.9826472401618958,1.9616051018238063,1.9539676070213319,,
1989-09-20,,,1.979529857635498,1.9857645988464356,1.9857645988464356,1.9623844087123867,1.9570849776268004,,
1989-09-21,,,1.979529857635498,1.9857645988464356,1.9857645988464356,1.9631637156009671,1.9602023482322692,,
1989-09-22,,,1.979529857635498,1.9826472282409668,1.9857645988464356,1.9639430224895473,1.963319718837738,,
1989-09-25,,,1.9483562707901,1.9732951402664185,1.9810885548591615,1.9639430224895473,1.965501868724823,,
1989-09-26,,,1.932768940925598,1.9639429569244384,1.974853777885437,1.964722335338592,1.9673722720146178,,
1989-09-27,,,1.979529857635498,1.9639429569244384,1.974853777885437,1.967839694023132,1.9695544242858887,,
1989-09-28,,,1.9483562707901,1.9577082395553589,1.9717364192008973,1.969398373365402,1.9711131048202515,,
1989-09-29,,,1.9483562707901,1.9514735221862793,1.967060375213623,1.9701777398586269,1.9726717853546143,,
1989-10-02,,,1.963943719863892,1.9545910120010377,1.963943076133728,1.971736478805542,1.9726717853546143,,
1989-10-03,,,1.979529857635498,1.9639431953430175,1.963943076133728,1.973295158147812,1.9736070036888123,,
1989-10-04,,,2.0262908935546875,1.9732954025268554,1.968619179725647,1.9771918892860412,1.974853947162628,,
1989-10-05,,,1.979529857635498,1.979530119895935,1.968619179725647,1.9771918892860412,1.974853947162628,,
1989-10-06,,,1.9951167106628416,1.9888822078704833,1.9701778650283814,1.977971231937408,1.975165684223175,,
1989-10-09,,,2.0418779850006104,2.004469060897827,1.9795300364494324,1.980309295654297,1.9757891726493835,,
1989-10-10,,,2.0418779850006104,2.0169386863708496,1.9904409408569337,1.9826473593711853,1.976100914478302,,
1989-10-11,,,2.0574638843536377,2.02317328453064,1.9982343435287475,1.9865440607070923,1.976724374294281,,
1989-10-12,,,2.0262908935546875,2.0325254917144777,2.006027805805206,1.9888821125030518,1.976724374294281,,
1989-10-13,,,1.932768940925598,2.0200559377670286,2.004469072818756,1.9857647240161893,1.975477418899536,,
1989-10-16,,,1.8860089778900144,1.9888821363449096,1.9966755986213685,1.9803093373775482,1.9726717805862426,,
1989-10-17,,,1.8704222440719604,1.9545909881591796,1.9857648372650147,1.9748539566993712,1.9698661541938782,,
1989-10-18,,,1.8704222440719604,1.9171826601028443,1.9701779723167419,1.9693985760211945,1.9673722648620606,,
1989-10-19,,,1.8704222440719604,1.8860089302062988,1.9592672109603881,1.9639431953430175,1.964878375530243,1.91468865275383,
1989-10-20,,,1.932768940925598,1.8860089302062988,1.9530324339866638,1.9616051495075226,1.9639431571960448,1.9157797288894653,
1989-10-23,,,1.917182683944702,1.8922436714172364,1.940562903881073,1.9600464701652527,1.9630079364776611,1.9168708038330078,
1989-10-24,,,1.8860089778900144,1.895361018180847,1.9249760031700134,1.9577084720134734,1.9611375188827516,1.9176501417160035,
1989-10-25,,,1.9015958309173584,1.9015957355499264,1.9093891978263855,1.9538117706775666,1.9592671012878418,1.9184294867515563,
1989-10-26,,,1.8704222440719604,1.9015957355499264,1.8938023328781128,1.9499150693416596,1.9567732119560242,1.9188970959186553,
1989-10-27,,,1.8704222440719604,1.8891263961791993,1.887567663192749,1.9460183680057526,1.9549027824401854,1.9192088305950166,
1989-10-30,,,1.8548344373703003,1.876656746864319,1.8844502091407775,1.940562903881073,1.9530323457717895,1.9195205616950988,
1989-10-31,,,1.8548344373703003,1.870421838760376,1.8828914284706115,1.934328132867813,1.9511619091033936,1.9201440393924714,
1989-11-01,,,1.9015958309173584,1.870421838760376,1.8860087871551514,1.9280933797359467,1.949914951324463,1.921390997171402,
1989-11-02,,,1.8548344373703003,1.867304277420044,1.8844500064849854,1.9218586087226868,1.947732765674591,1.9223262083530426,
1989-11-03,,,1.8548344373703003,1.8641867160797119,1.8766565561294555,1.9148444950580596,1.9455505800247193,1.9231055521965026,
1989-11-06,,,1.839248776435852,1.8610695838928222,1.8688631653785706,1.9047130346298218,1.9433684301376344,1.9234172880649567,
1989-11-07,,,1.839248776435852,1.8579524517059327,1.8641871452331542,1.894581574201584,1.9418097519874573,1.9237290239334106,
1989-11-08,,,1.8704222440719604,1.851717734336853,1.8610697865486145,1.8852294921875,1.9408745431900025,1.9241966331005096,
1989-11-09,,,1.8704222440719604,1.854835295677185,1.8610697865486145,1.8774360597133637,1.9399393343925475,1.9246642422676086,
1989-11-10,,,1.8860089778900144,1.861070203781128,1.86262845993042,1.8750980615615844,1.939004135131836,1.9254435801506042,
1989-11-13,,,1.8704222440719604,1.8673048973083497,1.864187240600586,1.8743187248706819,1.9377572011947632,1.9260670506954194,
1989-11-14,,,1.8704222440719604,1.8735395908355712,1.865746021270752,1.8743187248706819,1.9361985206604004,1.9265346598625184,
1989-11-15,,,1.9015958309173584,1.879774308204651,1.865746021270752,1.8758774042129516,1.9352633118629456,1.9276257514953614,
1989-11-16,,,1.8704222440719604,1.879774308204651,1.867304801940918,1.8758774042129516,1.9330811595916748,1.9284051072597503,
1989-11-17,,,1.8704222440719604,1.87665696144104,1.868863582611084,1.8727600693702697,1.930899007320404,1.9293403291702271,
1989-11-20,,,1.8860089778900144,1.879774308204651,1.8735396027565003,1.8712013840675354,1.9287168526649474,1.9302755522727966,
1989-11-21,,,1.8704222440719604,1.879774308204651,1.876656949520111,1.8704220473766326,1.9262229633331298,1.9310549080371857,
1989-11-22,,,1.932768940925598,1.8860089302062988,1.8828916192054748,1.8719807028770448,1.9252877449989318,1.9323018455505372,
1989-11-23,,,1.932768940925598,1.898478269577026,1.8891262888908382,1.8750980377197266,1.9243525266647339,1.9340164017677308,
1989-11-24,,,1.932768940925598,1.9109476089477535,1.8938022851943965,1.8782153725624084,1.923105571269989,1.935419224500656,
1989-11-27,,,1.932768940925598,1.9202996015548706,1.9000369548797604,1.8821120977401733,1.9218586158752442,1.9363544261455536,
1989-11-28,,,1.979529857635498,1.9421211242675782,1.9109477162361141,1.8883468687534333,1.9218586158752442,1.937913111448288,
1989-11-29,,,1.979529857635498,1.951473307609558,1.9187411189079282,1.8922435700893403,1.9218586158752442,1.9394717967510224,
1989-11-30,,,1.963943719863892,1.9577082633972167,1.9280932664871213,1.8976990342140199,1.921546893119812,1.9408746206760406,
1989-12-01,,,1.917182683944702,1.9545910120010377,1.9327693104743955,1.90081644654274,1.920299949645996,1.941809834241867,
1989-12-04,,,1.9483562707901,1.957708477973938,1.939004039764404,1.9062718212604524,1.920299949645996,1.9429009091854095,
1989-12-05,,,1.917182683944702,1.945239043235779,1.9436800837516781,1.9101685166358948,1.9199882245063782,1.943680248260498,
1989-12-06,,,1.8860089778900144,1.9265348672866822,1.93900408744812,1.9109478533267974,1.9181178069114686,1.9438361155986785,
1989-12-07,,,1.8860089778900144,1.9109479188919063,1.9343280911445617,1.9117271900177002,1.9168708610534668,1.943991982936859,
1989-12-08,,,1.932768940925598,1.9140651702880855,1.9343280911445617,1.9140651881694795,1.9165591144561767,1.9446154499053956,
1989-12-11,,,1.8860089778900144,1.9015957117080684,1.9296520948410034,1.914844524860382,1.9150004196166992,1.9438361024856567,
1989-12-12,,,1.9015958309173584,1.8984783411026,1.9218586921691894,1.916403204202652,1.9134417390823364,1.9435243713855743,
1989-12-13,,,1.839248776435852,1.8891263008117676,1.907830584049225,1.9132858514785767,1.9097008967399598,1.942277421951294,
1989-12-14,,,1.8860089778900144,1.8891263008117676,1.9000371098518372,1.9140651881694795,1.90783047914505,1.9413422131538391,
1989-12-15,,,1.917182683944702,1.8860090494155881,1.9000371098518372,1.9164032101631165,1.906271798610687,1.9407187414169311,
1989-12-18,,,1.932768940925598,1.8953610420227052,1.898478376865387,1.9187412083148956,1.9040896177291868,1.9399393951892854,
1989-12-19,,,1.932768940925598,1.901595664024353,1.9000370025634765,1.9218585431575774,1.9019074368476865,1.9390041756629943,
1989-12-20,,,1.9015958309173584,1.9140650749206543,1.901595687866211,1.9202998876571655,1.8987900757789609,1.937757225036621,
1989-12-21,,,1.9015958309173584,1.917182445526123,1.9031543731689453,1.9187412321567536,1.8962961745262144,1.9365102744102478,
1989-12-22,,,1.932768940925598,1.9202996969223023,1.9031543731689453,1.9187412321567536,1.8962961745262144,1.9358867967128754,
1989-12-25,,,1.932768940925598,1.9202996969223018,1.9078303694725036,1.9187412321567536,1.897231373786926,1.9349515771865844,
1989-12-26,,,1.9483562707901,1.9234171628952026,1.9125064134597778,1.9171825528144837,1.8987900543212888,1.9343281042575837,
1989-12-27,,,1.963943719863892,1.9358867406845093,1.9249759078025819,1.9164032459259033,1.9006604838371275,1.9340163743495942,
1989-12-28,,,1.9483562707901,1.9452388286590576,1.9312106370925903,1.9156238734722137,1.9022191643714903,1.9335487699508667,
1989-12-29,,,2.104224920272827,1.9795300245285035,1.9499148607254029,1.92497598528862,1.9056482839584348,1.93479572057724,
1990-01-01,,,2.104224920272827,2.0138212203979493,1.9670604586601257,1.9327694177627563,1.9093891286849973,1.9361985325813293,
1990-01-02,,,2.119811534881592,2.0481122732162476,1.9857647180557252,1.9429008603096007,1.9140651798248287,1.9376013493537902,
1990-01-03,,,2.119811534881592,2.0792858362197877,2.0075862884521483,1.9545909881591796,1.9184294939041135,1.9388482975959778,
1990-01-04,,,2.0574638843536377,2.101107358932495,2.0231730937957764,1.9631637334823608,1.922170326709747,1.9394717693328858,
1990-01-05,,,2.0418779850006104,2.0886379718780517,2.0340839982032777,1.9686191856861115,1.92559944152832,1.940251111984253,
1990-01-08,,,2.07305121421814,2.082403230667114,2.048112225532532,1.9779712975025177,1.9299637770652769,1.9414980614185333,
1990-01-09,,,2.0418779850006104,2.066816520690918,2.057464396953583,1.9849854052066802,1.933704648017883,1.9424332785606384,
1990-01-10,,,2.0262908935546875,2.048112392425537,2.063699114322662,1.994337511062622,1.9361985492706295,1.9430567502975464,
1990-01-11,,,1.963943719863892,2.029408359527588,2.0652578592300417,1.998234248161316,1.9383807349205018,1.9430567502975464,
1990-01-12,,,1.9483562707901,2.010704016685486,2.049670994281769,1.9997929275035857,1.9402511715888977,1.9429008758068085,
1990-01-15,,,1.9483562707901,1.985765027999878,2.034084129333496,2.000572293996811,1.9424333214759826,1.9429008758068085,
1990-01-16,,,1.963943719863892,1.9701781749725344,2.018497347831726,2.0021310329437254,1.9449272203445434,1.9433684861660003,
1990-01-17,,,1.9483562707901,1.954591250419617,2.0013518214225767,2.0044690549373625,1.9464859008789062,1.9436802220344545,
1990-01-18,,,1.917182683944702,1.945239043235779,1.9873237013816833,2.00524839758873,1.9474211096763612,1.9436802220344545,
1990-01-19,,,1.917182683944702,1.9390043258666991,1.9748541712760925,2.004469084739685,1.948044583797455,1.9435243594646454,
1990-01-22,,,1.917182683944702,1.9327696084976196,1.9592673182487488,2.0036897718906403,1.9489797925949093,1.9433684968948364,
1990-01-23,,,1.7145533561706543,1.8828915357589722,1.926534855365753,1.991999626159668,1.9458624148368833,1.941030467748642,
1990-01-24,,,1.6833797693252563,1.8298962354660033,1.89224374294281,1.9779714286327361,1.9414980936050412,1.9383807027339934,
1990-01-25,,,1.652206540107727,1.7769010066986084,1.8610700249671936,1.9631639420986176,1.9371337795257566,1.9351074695587158,
1990-01-26,,,1.5586854219436646,1.705201554298401,1.8221029400825501,1.9358869671821595,1.9308990430831907,1.9308990252017975,
1990-01-29,,,1.4963380098342896,1.6210326194763183,1.776901113986969,1.9054926216602326,1.923105623722076,1.925911238193512,
1990-01-30,,,1.3248814344406128,1.54309823513031,1.712994885444641,1.8657461166381837,1.9121948075294493,1.9192088854312896,
1990-01-31,,,1.3716434240341189,1.4807509660720826,1.655323600769043,1.82833771109581,1.9009722971916199,1.913130021095276,
1990-02-01,,,1.3560556173324585,1.4215207815170288,1.5992108941078187,1.793267297744751,1.8894380307197571,1.9068952786922455,
1990-02-02,,,1.3716434240341189,1.3841123819351195,1.5446569681167603,1.7597555696964264,1.8782155203819275,1.9006605458259582,
1990-02-05,,,1.3716434240341189,1.3591734647750855,1.490103042125702,1.7246851801872254,1.866993010044098,1.894425812959671,
1990-02-06,,,1.4495770931243896,1.3841125965118408,1.4636054158210754,1.6950701355934144,1.8563939547538757,1.8891262853145598,
1990-02-07,,,1.5742712020874023,1.4246381521224976,1.45269455909729,1.67246915102005,1.8482887816429139,1.885073698759079,
1990-02-08,,,1.6054458618164062,1.4745162010192872,1.448018491268158,1.6545442581176757,1.841118824481964,1.881332858800888,
1990-02-09,,,1.5898587703704834,1.51815927028656,1.4511358261108398,1.6366193830966949,1.8345723462104797,1.877436147928238,
1990-02-12,,,1.5586854219436646,1.5555676698684693,1.4573705673217774,1.6171358406543732,1.826778929233551,1.8735394394397735,
1990-02-13,,,1.5119245052337646,1.5680371522903442,1.4760748744010925,1.594534879922867,1.8186737656593324,1.8693309950828552,
1990-02-14,,,1.4651637077331543,1.5462156534194946,1.485426902770996,1.5703752517700196,1.810256860256195,1.8641873335838317,
1990-02-15,,,1.4184032678604126,1.5088071346282959,1.4916616678237915,1.545436280965805,1.8009047460556031,1.8588878035545349,
1990-02-16,,,1.402816653251648,1.4713987112045288,1.4947789907455444,1.5197179794311524,1.790305700302124,1.8534324073791504,
1990-02-19,,,1.402816653251648,1.4402249574661254,1.4978963136672974,1.4939996778964997,1.7806418538093567,1.847821136713028,
1990-02-20,,,1.4184032678604126,1.421520709991455,1.4947789311408997,1.4791921734809876,1.7709780025482178,1.8422098708152772,
1990-02-21,,,1.387230396270752,1.4059340476989746,1.4760748505592347,1.4643847048282623,1.7619376349449158,1.8358192658424377,
1990-02-22,,,1.4495770931243896,1.41216881275177,1.460487973690033,1.4542532324790955,1.7532089972496032,1.8305197381973266,
1990-02-23,,,1.4495770931243896,1.4215209007263183,1.4464598059654237,1.4487978160381316,1.7438568854331973,1.8250643420219421,
1990-02-26,,,1.4184032678604126,1.4246382236480712,1.4324315905570983,1.4449010789394379,1.7335695719718935,1.8188295948505402,
1990-02-27,,,1.4184032678604126,1.4246382236480712,1.4230794668197633,1.449577170610428,1.7232822585105898,1.8125948476791383,
1990-02-28,,,1.4807510375976562,1.443342351913452,1.4246381998062134,1.4550325512886046,1.7148653626441959,1.8068277192115785,
1990-03-01,,,1.4807510375976562,1.4495771408081055,1.4308729767799377,1.4612673223018646,1.7064484667778017,1.801372320652008,
1990-03-02,,,1.4963380098342896,1.4589293241500854,1.440225112438202,1.467502051591873,1.6977198481559757,1.797008011341095,
1990-03-05,,,1.4963380098342896,1.4745162725448608,1.4495772480964662,1.4737367808818818,1.6889912295341494,1.7931113016605378,
1990-03-06,,,1.4963380098342896,1.4901032209396363,1.4573707222938537,1.4760748267173767,1.6799508643150332,1.789370459318161,
1990-03-07,,,1.4963380098342896,1.493220615386963,1.4682814836502076,1.4721781671047212,1.6705987501144413,1.7856296169757844,
1990-03-08,,,1.5275110006332395,1.5025726079940795,1.4760748744010925,1.4682814240455628,1.662181844711304,1.7822005045413971,1.8484445786476136
1990-03-09,,,1.5742712020874023,1.5181592464447022,1.4885442852973938,1.4675020456314087,1.6515827703475956,1.778615527153015,1.8471976280212403
1990-03-12,,,1.6054458618164062,1.5399808168411255,1.507248544692993,1.4698400676250458,1.6416071891784672,1.7754981589317322,1.84618448138237
1990-03-13,,,1.6210321187973022,1.564919638633728,1.527511429786682,1.4752954483032226,1.6316316008567813,1.772848390340805,1.8452492660284043
1990-03-14,,,1.5742712020874023,1.5805062770843505,1.5368634462356567,1.480750823020935,1.6207207942008974,1.7695751440525056,1.8440023154020309
1990-03-15,51.70021172214391,C,1.5742712020874023,1.589858317375183,1.5462154626846314,1.4885442197322845,1.6110569405555728,1.7666136336326599,1.8427553647756576
1990-03-16,51.7058181954636,C,1.5898587703704834,1.5929758310317994,1.5555675387382508,1.4978963255882263,1.6020165562629702,1.7638079988956452,1.841508414745331
1990-03-19,51.70871850901663,C,1.636619210243225,1.599210500717163,1.5695956587791442,1.5095864534378052,1.5932879161834719,1.7616258466243744,1.8405732041597367
1990-03-20,51.699941120195014,C,1.6210321187973022,1.599210500717163,1.5820650696754455,1.5197178959846496,1.5848709988594059,1.7592878234386444,1.8397159314155578
1990-03-21,51.703893482319025,C,1.5898587703704834,1.6023280143737793,1.591417145729065,1.5298493146896361,1.5761423563957218,1.7561704528331756,1.8387807250022887
1990-03-22,51.700908869993214,C,1.5742712020874023,1.6023280143737793,1.5960931658744812,1.5360840201377868,1.5683489060401916,1.7533648204803467,1.8378455144166947
1990-03-23,51.693823790330946,C,1.5742712020874023,1.599210500717163,1.5960931658744812,1.5423187255859374,1.5608672046661376,1.7505591881275178,1.8368323701620102
1990-03-26,51.670591793058854,C,1.5742712020874023,1.5867408990859986,1.5929756999015807,1.550112122297287,1.5533855032920838,1.7479094123840333,1.835663350224495
1990-03-27,51.65209696861922,C,1.5742712020874023,1.5773887157440185,1.588299608230591,1.5579055190086364,1.5455920529365539,1.7452596366405486,1.8344943302869796
1990-03-28,51.630768227161326,B,1.5430978536605835,1.5680365324020387,1.5851822733879088,1.5610228598117828,1.5374868845939635,1.741986392736435,1.8330915129184724
1990-03-29,51.62148409146631,B,1.5586854219436646,1.564919376373291,1.5836236953735352,1.5649195790290833,1.5303169393539429,1.738869024515152,1.8317666333913802
1990-03-30,51.614788026263234,B,1.5586854219436646,1.5618022203445434,1.5805063605308534,1.568036949634552,1.5231469941139222,1.7355957889556886,1.8305196845531464
1990-04-02,51.611305216360286,B,1.5586854219436646,1.558685064315796,1.5727129817008971,1.5711543202400207,1.5159770488739017,1.7324784207344055,1.8292727357149123
1990-04-03,51.61565347309136,B,1.5586854219436646,1.5555679082870484,1.5664783120155334,1.5742716908454895,1.5128596901893618,1.7293610525131227,1.8279478561878204
1990-04-04,51.63266972391353,B,1.5586854219436646,1.5586854219436646,1.5633609771728516,1.5773890614509583,1.51036580324173,1.7259319484233857,1.8267788499593736
1990-04-05,51.6427564432581,B,1.5586854219436646,1.5586854219436646,1.5618023991584777,1.5789477825164795,1.5084953808784487,1.7228145802021027,1.8256098437309265
1990-04-06,51.65641710933006,B,1.5586854219436646,1.5586854219436646,1.560243821144104,1.5781684935092926,1.5084953808784487,1.7196972119808196,1.8245187705755235
1990-04-09,51.677058048537106,C,1.5742712020874023,1.561802577972412,1.560243821144104,1.5766097605228424,1.5100540447235111,1.7165798342227936,1.823427693247795
1990-04-10,51.70974752554674,C,1.6210321187973022,1.5742719173431396,1.564919912815094,1.5766097605228424,1.515977058410645,1.714085932970047,1.8225704205036164
1990-04-11,51.736147704754806,C,1.6210321187973022,1.5867412567138672,1.5727133393287658,1.5789478063583373,1.5209648323059082,1.710968564748764,1.8216352051496505
1990-04-12,51.772380630783346,C,1.652206540107727,1.6054454803466798,1.5820654511451722,1.5828445732593537,1.5268878507614136,1.7081629407405854,1.821089671254158
1990-04-13,51.80460437862197,C,1.652206540107727,1.624149703979492,1.5914175629615783,1.5859619617462157,1.5324991130828858,1.7053573167324065,1.8203882706165313
1990-04-16,51.81824808952094,C,1.6210321187973022,1.6335018873214722,1.5976522326469422,1.5851826071739197,1.5374868869781495,1.7022399485111237,1.8192971873283386
1990-04-17,51.80420596077611,C,1.6210321187973022,1.6335018873214722,1.603886902332306,1.5851826071739197,1.5409159874916076,1.6986549711227417,1.8182840412855148
1990-04-18,51.79189040010066,C,1.636619210243225,1.6366193056106568,1.611680281162262,1.5875206291675568,1.542162947654724,1.695225864648819,1.8173488306999206
1990-04-19,51.761811766500095,C,1.6210321187973022,1.6303844213485719,1.6179149508476258,1.5898586750030517,1.5424746727943421,1.691796748638153,1.8163356846570968
1990-04-20,51.73589371193734,C,1.6210321187973022,1.624149537086487,1.6241496205329895,1.5921967208385468,1.5430981397628785,1.688835242986679,1.815322538614273
1990-04-23,51.72566085994152,C,1.6210321187973022,1.624149537086487,1.6288257122039795,1.5945347666740417,1.544345073699951,1.6855620014667512,1.8142314553260803
1990-04-24,51.72309596458771,C,1.6210321187973022,1.624149537086487,1.6288257122039795,1.5968728125095368,1.546527225971222,1.6826004958152772,1.8131403720378876
1990-04-25,51.73915430106439,C,1.6833797693252563,1.633501648902893,1.635060477256775,1.6038869082927705,1.550891547203064,1.6805742037296296,1.812205159664154
1990-04-26,51.758908614215265,C,1.66779363155365,1.6428539514541627,1.6366191864013673,1.6093423187732696,1.5558793544769287,1.678392050266266,1.8111920166015625
1990-04-27,51.78022590563123,C,1.6833797693252563,1.6553234815597535,1.6397365093231202,1.6155770361423492,1.5614906167984008,1.6758981585502624,1.810256804227829
