Date,GRADE,GPS,FRT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-31,,,1.797685146331787,1.7619866132736206,1.7721862077713013,1.7804733872413636,1.7698912882804871,,
1984-02-01,,,1.772186279296875,1.7696363925933838,1.7658114314079285,1.7823858320713044,1.768871328830719,,
1984-02-02,,,1.746687650680542,1.7696363925933838,1.7619866609573365,1.7823858320713044,1.7673413968086242,,
1984-02-03,,,1.733937382698059,1.7619866132736206,1.756886863708496,1.779835933446884,1.7663214373588563,,
1984-02-06,,,1.733937382698059,1.7568867683410645,1.754336941242218,1.7785609722137452,1.7647914910316467,,
1984-02-07,,,1.708438754081726,1.7390374898910523,1.7505120515823365,1.7753735959529877,1.763261559009552,,
1984-02-08,,,1.708438754081726,1.7262879848480224,1.747962188720703,1.7709112763404846,1.7612216401100158,,
1984-02-09,,,1.746687650680542,1.7262879848480224,1.747962188720703,1.7664489567279815,1.759691708087921,,
1984-02-10,,,1.733937382698059,1.7262879848480224,1.7441372990608215,1.7619866132736206,1.7584167528152466,,
1984-02-13,,,1.733937382698059,1.7262879848480224,1.7415873765945435,1.7581617474555968,1.7576517748832703,,
1984-02-14,,,1.733937382698059,1.7313877105712892,1.7352126002311707,1.753699404001236,1.756631815433502,,
1984-02-15,,,1.72118878364563,1.73393771648407,1.7301128506660461,1.7479621410369872,1.755866858959198,,
1984-02-16,,,1.72118878364563,1.7288379430770875,1.727562963962555,1.7447748124599456,1.7553568816184997,,
1984-02-17,,,1.733937382698059,1.7288379430770875,1.727562963962555,1.7422249138355255,1.7553568816184997,,
1984-02-20,,,1.733937382698059,1.7288379430770875,1.727562963962555,1.7409499526023864,1.7545919036865234,,
1984-02-21,,,1.7594366073608398,1.7339377880096436,1.7326627492904663,1.7415874004364014,1.7556118607521056,,
1984-02-22,,,1.746687650680542,1.739037561416626,1.7364876389503479,1.7422249138355255,1.7558668661117554,,
1984-02-23,,,1.733937382698059,1.7415872812271118,1.7352126121520997,1.7415874004364014,1.7563768386840821,,
1984-02-24,,,1.746687650680542,1.7441373348236084,1.7364876389503479,1.7403124690055847,1.7571418166160584,,
1984-02-27,,,1.772186279296875,1.7517871141433716,1.7403125286102294,1.7409499526023864,1.757396810054779,,
1984-02-28,,,1.7849353551864624,1.756886863708496,1.74541232585907,1.7403124630451203,1.7584167695045472,,
1984-02-29,,,1.8104346990585327,1.7696362733840942,1.75433691740036,1.742224884033203,1.7604566884040833,,
1984-03-01,,,1.7849353551864624,1.779835867881775,1.7607115745544433,1.744137269258499,1.7609666633605956,,
1984-03-02,,,1.7594366073608398,1.7823856592178344,1.7632614970207214,1.7454122304916382,1.7609666633605956,,
1984-03-05,,,1.7849353551864624,1.784935474395752,1.7683612942695617,1.7479621291160583,1.761476638317108,,
1984-03-06,,,1.797685146331787,1.7874854326248169,1.7721861481666565,1.7524244487285614,1.762496588230133,,
1984-03-07,,,1.797685146331787,1.7849355220794678,1.777285897731781,1.7568867683410645,1.7637715435028076,,
1984-03-08,,,1.7849353551864624,1.7849355220794678,1.7823856949806214,1.7587991535663605,1.764536497592926,,
1984-03-09,,,1.8104346990585327,1.7951351404190063,1.7887603998184205,1.762624019384384,1.7653014659881592,,
1984-03-12,,,1.8104346990585327,1.8002350091934205,1.7925852417945862,1.7664488852024078,1.7660664343833923,,
1984-03-13,,,1.7849353551864624,1.7976850509643554,1.7925852417945862,1.768998783826828,1.7668313884735107,,
1984-03-14,,,1.8104346990585327,1.8002349615097046,1.7925852417945862,1.7734610795974732,1.76836133480072,,
1984-03-15,,,1.7849353551864624,1.8002349615097046,1.7925852417945862,1.7766484081745149,1.7691262888908386,,
1984-03-16,,,1.8231842517852783,1.8027848720550537,1.7989600062370301,1.7811107516288758,1.7698912668228148,,
1984-03-19,,,1.797685146331787,1.8002349615097046,1.8002349853515625,1.7842981398105622,1.770656237602234,,
1984-03-20,,,1.746687650680542,1.7925854206085206,1.795135235786438,1.7836606919765472,1.7701462650299071,,
1984-03-21,,,1.733937382698059,1.7772859573364257,1.7887604594230653,1.783023178577423,1.7688713097572326,,
1984-03-22,,,1.7594366073608398,1.7721862077713013,1.786210584640503,1.7842981398105622,1.7673413610458375,,
1984-03-23,,,1.72118878364563,1.7517871141433716,1.7772859930992126,1.7830231964588166,1.7653014516830445,,
1984-03-26,,,1.7594366073608398,1.7441374063491821,1.7721861839294433,1.7823857128620149,1.7642814898490906,,
1984-03-27,,,1.7594366073608398,1.7466871976852416,1.7696363091468812,1.7811107754707336,1.7630065369606018,,
1984-03-28,,,1.746687650680542,1.7492372512817382,1.763261604309082,1.7779234230518342,1.7612216091156006,,
1984-03-29,,,1.746687650680542,1.7466874599456788,1.75943683385849,1.7760110378265381,1.760456655025482,,
1984-03-30,,,1.7594366073608398,1.7543370246887207,1.7530620694160461,1.7760110378265381,1.7599466800689698,,
1984-04-02,,,1.7594366073608398,1.7543370246887207,1.7492372155189515,1.7747361004352569,1.7599466800689698,,
1984-04-03,,,1.797685146331787,1.7619867324829102,1.7543369650840759,1.7747361004352569,1.7609666299819946,,
1984-04-04,,,1.8104346990585327,1.7747361421585084,1.7619866967201232,1.7753735780715942,1.7624965763092042,,
1984-04-05,,,1.797685146331787,1.7849356412887574,1.765811550617218,1.7760110676288605,1.763516526222229,,
1984-04-06,,,1.797685146331787,1.7925853490829469,1.7734611868858337,1.7753735899925231,1.7640265035629272,1.7670863926410676,
1984-04-09,,,1.7849353551864624,1.7976850986480712,1.776011061668396,1.7740986227989197,1.7645364785194397,1.7669588947296142,
1984-04-10,,,1.8104346990585327,1.8002350091934205,1.7811108708381653,1.7753735899925231,1.7647914695739746,1.7673413789272308,
1984-04-11,,,1.7594366073608398,1.7900353908538817,1.782385766506195,1.7728236854076385,1.764536476135254,1.7667039024829865,
1984-04-12,,,1.746687650680542,1.7798358917236328,1.782385766506195,1.7709113001823424,1.764536476135254,1.7659389364719391,
1984-04-13,,,1.746687650680542,1.7696363925933838,1.7811108708381653,1.7670864701271056,1.7647914814949035,1.7655564594268798,
1984-04-16,,,1.7594366073608398,1.7645366430282592,1.7811108708381653,1.7651740431785583,1.7653014659881592,1.765046478509903,
1984-04-17,,,1.7594366073608398,1.7543370246887207,1.7772860169410705,1.7658114910125733,1.7663214230537414,1.7647914910316467,
1984-04-18,,,1.797685146331787,1.7619867324829102,1.776011061668396,1.7689988791942597,1.7681063508987427,1.7646639955043792,
1984-04-19,,,1.8104346990585327,1.7747361421585084,1.7772860169410705,1.7715487837791444,1.7693812918663026,1.7645364999771118,
1984-04-20,,,1.8104346990585327,1.7874855518341064,1.7785609722137452,1.7760110795497894,1.770911238193512,1.7646639955043792,
1984-04-23,,,1.8104346990585327,1.797685170173645,1.781110906600952,1.7785609841346741,1.7724411845207215,1.7650464797019958,
1984-04-24,,,1.8104346990585327,1.8078847885131837,1.781110906600952,1.7811108887195588,1.773971130847931,1.7653014731407166,
1984-04-25,,,1.8104346990585327,1.8104346990585327,1.7862107157707214,1.7842982411384583,1.775756049156189,1.7658114540576935,
1984-04-26,,,1.797685146331787,1.8078847885131837,1.791310465335846,1.7868481159210206,1.777285976409912,1.766321429014206,
1984-04-27,,,1.797685146331787,1.8053348779678344,1.7964102149009704,1.7887605428695679,1.7785609316825868,1.7669589066505431,
1984-04-30,,,1.8104346990585327,1.8053348779678344,1.8015100240707398,1.7913104474544526,1.7800908780097962,1.7673413908481599,
1984-05-01,,,1.8104346990585327,1.8053348779678344,1.806609833240509,1.7919479250907897,1.78111083984375,1.7683613502979278,
1984-05-02,,,1.8104346990585327,1.8053348779678344,1.8078847885131837,1.7919479250907897,1.7823857808113097,1.7691263234615326,
1984-05-03,,,1.8104346990585327,1.8078847885131837,1.8078847885131837,1.792585402727127,1.7839157271385193,1.7701462829113006,
1984-05-04,,,1.8104346990585327,1.8104346990585327,1.8078847885131837,1.7932228803634644,1.7851906681060792,1.7711662423610688,
1984-05-07,,,1.7849353551864624,1.8053348302841186,1.8053348541259766,1.7932228803634644,1.7854456496238709,1.771421229839325,
1984-05-08,,,1.797685146331787,1.8027849197387695,1.804059898853302,1.792585402727127,1.7857006454467774,1.7720587074756622,
1984-05-09,,,1.8104346990585327,1.8027849197387695,1.804059898853302,1.7951353073120118,1.7857006454467774,1.7730786669254304,
1984-05-10,,,1.8104346990585327,1.8027849197387695,1.8053348541259766,1.7983226597309112,1.7862106323242188,1.7735886478424072,
1984-05-11,,,1.8104346990585327,1.8027849197387695,1.8066098093986511,1.8015100121498109,1.7872305941581725,1.774098628759384,
1984-05-14,,,1.797685146331787,1.8053348779678344,1.8053348541259766,1.8034224390983582,1.787485589981079,1.7744811141490937,
1984-05-15,,,1.797685146331787,1.8053348779678344,1.804059898853302,1.8053348660469055,1.787485589981079,1.774991089105606,
1984-05-16,,,1.7849353551864624,1.8002350091934205,1.801509964466095,1.8046973764896392,1.7872305941581725,1.7755010688304902,
1984-05-17,,,1.7849353551864624,1.7951351404190063,1.798960030078888,1.8034224092960358,1.7872305941581725,1.7758835458755493,
1984-05-18,,,1.7849353551864624,1.7900352716445922,1.7964100956916809,1.8021474421024322,1.7867206072807311,1.7760110366344453,
1984-05-21,,,1.797685146331787,1.7900352716445922,1.7976850748062134,1.801509964466095,1.7864656162261963,1.7762660253047944,
1984-05-22,,,1.8104346990585327,1.7925851821899415,1.798960030078888,1.801509964466095,1.7869756031036377,1.7769034957885743,
1984-05-23,,,1.8104346990585327,1.7976850509643554,1.798960030078888,1.801509964466095,1.7869756031036377,1.777668468952179,
1984-05-24,,,1.8104346990585327,1.8027849197387695,1.798960030078888,1.8021474421024322,1.787485589981079,1.7783059394359588,
1984-05-25,,,1.7849353551864624,1.8027849197387695,1.7964100956916809,1.801509952545166,1.7867206120491028,1.7783059394359588,
1984-05-28,,,1.7849353551864624,1.8002349615097046,1.7951351165771485,1.8002349853515625,1.7864656162261963,1.778560926914215,
1984-05-29,,,1.7849353551864624,1.7951350927352905,1.793860137462616,1.798960018157959,1.7872305703163147,1.778688417673111,
1984-05-30,,,1.7594366073608398,1.784935474395752,1.7913102626800537,1.7964101135730743,1.7877405548095704,1.7783059322834014,
1984-05-31,,,1.7849353551864624,1.7798356056213378,1.7913102626800537,1.795135146379471,1.7882505297660827,1.77779594540596,
1984-06-01,,,1.797685146331787,1.782385563850403,1.7925852417945862,1.7944976687431335,1.789780457019806,1.7775409543514251,
1984-06-04,,,1.8231842517852783,1.790035343170166,1.7951351523399353,1.7964101135730743,1.7910554099082947,1.7776684498786925,
1984-06-05,,,1.8231842517852783,1.7976851224899293,1.7964101076126098,1.7976850688457489,1.7923303627967835,1.7776684498786925,
1984-06-06,,,1.87418270111084,1.8206343412399293,1.8027849078178406,1.8008724689483642,1.7948802638053893,1.778050936460495,
1984-06-07,,,1.87418270111084,1.8384838104248047,1.8091597080230712,1.8040598690509797,1.7974301648139954,1.7789434099197388,
1984-06-08,,,1.8996824026107788,1.858883261680603,1.820634412765503,1.808522254228592,1.8002350807189942,1.780090880393982,
1984-06-11,,,1.9251809120178225,1.8792825937271118,1.834658968448639,1.8148970425128936,1.8035499668121338,1.7817483234405518,
1984-06-12,,,1.912431001663208,1.8971319437026977,1.8474085330963135,1.8206343352794647,1.8058448839187622,1.7834057569503785,
1984-06-13,,,1.8996824026107788,1.9022318840026855,1.8614331126213073,1.8263716876506806,1.807629837989807,1.7850632071495056,
1984-06-14,,,1.9251809120178225,1.912431526184082,1.8754576683044433,1.8333839654922486,1.8101797533035278,1.7868481397628784,
1984-06-15,,,1.8869333267211916,1.9098817110061646,1.8843824863433838,1.838483864068985,1.811964716911316,1.7879956102371215,
1984-06-18,,,1.8869333267211916,1.9022321939468387,1.8907573938369755,1.8429462730884552,1.8140046763420106,1.7892705774307252,
1984-06-19,,,1.8486828804016116,1.8894825696945194,1.8933072566986087,1.8448586821556092,1.814769639968872,1.7897805547714234,
1984-06-20,,,1.8614329099655151,1.8818326711654667,1.8920322775840763,1.8474085927009583,1.8168095660209655,1.7906730210781097,
1984-06-21,,,1.8231842517852783,1.8614333391189575,1.8869324326515202,1.8480460703372956,1.8183394980430603,1.791437987089157,
1984-06-22,,,1.835934042930603,1.8512334823608398,1.8805575966835026,1.8505960047245025,1.8201244258880616,1.7924579536914826,
1984-06-25,,,1.8231842517852783,1.8384836673736573,1.8703579306602482,1.8525084495544433,1.8213993787765503,1.7933504223823546,
1984-06-26,,,1.797685146331787,1.8282841205596925,1.858883345127106,1.8531459391117096,1.8221643495559692,1.7942428863048554,
1984-06-27,,,1.8104346990585327,1.818084478378296,1.8499585747718814,1.8556958436965942,1.8224193406105043,1.7952628457546234,
1984-06-28,,,1.835934042930603,1.8206344366073608,1.8410338878631596,1.8582457780838013,1.8229293274879455,1.7961553096771241,
1984-06-29,,,1.8104346990585327,1.8155345678329469,1.8333840250968934,1.8588832557201385,1.8229293274879455,1.7969202828407287,
1984-07-02,,,1.8104346990585327,1.8129846572875976,1.8257341623306274,1.8582457780838013,1.8229293274879455,1.7976852560043335,
1984-07-03,,,1.835934042930603,1.8206344366073608,1.8244592785835265,1.8588832676410676,1.8234393143653869,1.7987052226066589,
1984-07-04,,,1.835934042930603,1.825734305381775,1.8219093918800353,1.8569708347320557,1.8239493012428283,1.7998526751995088,
1984-07-05,,,1.835934042930603,1.825734305381775,1.8231843709945679,1.8550584018230438,1.8247142791748048,1.8010001277923584,
1984-07-06,,,1.7594366073608398,1.8155346870422364,1.8155346274375916,1.848046112060547,1.8239493083953857,1.8012551200389861,
1984-07-09,,,1.733937382698059,1.8002352237701416,1.8066099405288696,1.8384839355945588,1.8224193620681763,1.8012551200389861,
1984-07-10,,,1.733937382698059,1.7798358917236328,1.8002351641654968,1.8295592546463013,1.8208894157409667,1.8010001277923584,
1984-07-11,,,1.733937382698059,1.759436559677124,1.7925854325294495,1.8212720036506653,1.8193594694137574,1.8008726251125335,
1984-07-12,,,1.6446895599365234,1.721187663078308,1.7734609842300415,1.8072474360466004,1.8160445666313172,1.7999801468849181,
1984-07-13,,,1.7594366073608398,1.721187663078308,1.7683611750602721,1.8008726000785829,1.8150246047973633,1.8001076364517212,
1984-07-16,,,1.72118878364563,1.7186379432678223,1.759436583518982,1.7925853729248047,1.8137496733665466,1.7995976614952087,
1984-07-17,,,1.7594366073608398,1.7237377882003784,1.7517868399620056,1.7881230592727662,1.8129847025871277,1.7993426740169525,
1984-07-18,,,1.7849353551864624,1.733937382698059,1.7466869711875916,1.7842981815338135,1.8124747157096863,1.7990876805782319,
1984-07-19,,,1.733937382698059,1.7517869472503662,1.7364873051643372,1.7798358380794526,1.8109447693824767,1.7985777008533477,
1984-07-20,,,1.733937382698059,1.74668710231781,1.733937382698059,1.7747360050678254,1.8094148230552674,1.79832270860672,
1984-07-23,,,1.733937382698059,1.749236822128296,1.733937382698059,1.7702736616134644,1.8081398677825928,1.797812728881836,
1984-07-24,,,1.733937382698059,1.7441369771957398,1.733937382698059,1.767086273431778,1.8068649125099183,1.7971752512454986,
1984-07-25,,,1.733937382698059,1.733937382698059,1.733937382698059,1.7632614076137543,1.8058449530601501,1.7965377736091614,
1984-07-26,,,1.733937382698059,1.733937382698059,1.7428621649742126,1.758161574602127,1.8048249936103822,1.7960277938842772,
1984-07-27,,,1.733937382698059,1.733937382698059,1.7403122425079345,1.7543367087841033,1.803805034160614,1.7952628207206727,
1984-07-30,,,1.733937382698059,1.733937382698059,1.7415871024131775,1.7505118429660798,1.8025300788879395,1.7944978475570679,
1984-07-31,,,1.746687650680542,1.7364874362945557,1.7403122067451477,1.7460495233535767,1.8012551379203796,1.7941153705120088,
1984-08-01,,,1.746687650680542,1.7390374898910523,1.7364874362945557,1.7415872037410736,1.7999801969528197,1.7934779000282288,
1984-08-02,,,1.7849353551864624,1.7492370843887328,1.741587233543396,1.7390372693538665,1.7994702100753783,1.7934779000282288,
1984-08-03,,,1.8104346990585327,1.7645365476608277,1.7492369651794433,1.7415871739387512,1.7999801969528197,1.7933504045009614,
1984-08-06,,,1.7594366073608398,1.7696363925933838,1.7517868876457214,1.7428621351718903,1.7994702219963075,1.7929679191112518,
1984-08-07,,,1.746687650680542,1.7696363925933838,1.7530619144439696,1.7434996485710144,1.798705267906189,1.7929679191112518,
1984-08-08,,,1.746687650680542,1.7696363925933838,1.754336941242218,1.7441371619701385,1.798450288772583,1.7930954217910766,
1984-08-09,,,1.746687650680542,1.7619868516921997,1.7556119680404663,1.7492370665073396,1.7976853346824646,1.7929679322242738,
1984-08-10,,,1.746687650680542,1.7492374420166015,1.7568869948387147,1.7485996186733246,1.7966653847694396,1.7932229208946229,
1984-08-13,,,1.7849353551864624,1.754337191581726,1.761986792087555,1.7517869472503662,1.7959004068374633,1.7934779083728791,
1984-08-14,,,1.7849353551864624,1.7619867324829102,1.765811562538147,1.7530618846416473,1.795135428905487,1.7937328958511352,
1984-08-15,,,1.772186279296875,1.7670864582061767,1.7683614253997804,1.752424430847168,1.7930955004692077,1.7939878821372985,
1984-08-16,,,1.7849353551864624,1.7747359991073608,1.7683614253997804,1.754974329471588,1.79131055355072,1.7943703591823579,
1984-08-17,,,1.7849353551864624,1.7823855400085449,1.7658114910125733,1.7575242280960084,1.7890156126022339,1.794625346660614,
1984-08-20,,,1.797685146331787,1.7849354982376098,1.769636344909668,1.7607116162776948,1.7864656972885131,1.7950078320503235,
1984-08-21,,,1.7849353551864624,1.7849354982376098,1.77346111536026,1.763261514902115,1.7839157843589784,1.7948803341388702,
1984-08-22,,,1.797685146331787,1.7900352716445922,1.7785608649253846,1.7664489030838013,1.7818758392333984,1.7947528386116027,
1984-08-23,,,1.797685146331787,1.7925852298736573,1.783660614490509,1.7696362912654877,1.7793259239196777,1.7947528386116027,
1984-08-24,,,1.8104346990585327,1.7976850986480712,1.790035319328308,1.7734611570835113,1.7777959513664245,1.7948803341388702,1.7809833633899688
1984-08-27,,,1.8104346990585327,1.8002350091934205,1.7925852537155151,1.777286022901535,1.7762659788131714,1.795135327577591,1.7810471111536026
1984-08-28,,,1.8104346990585327,1.8053348779678344,1.7951351881027222,1.7804733753204345,1.7755010151863098,1.795135327577591,1.781238353252411
1984-08-29,,,1.835934042930603,1.8129846572875976,1.801509964466095,1.7849356949329376,1.7749910378456115,1.7959003019332886,1.7813021022081375
1984-08-30,,,1.8231842517852783,1.818084478378296,1.8053348541259766,1.7868481397628784,1.7749910378456115,1.796665267944336,1.7813021022081375
1984-08-31,63.92699452603272,A,1.8614329099655151,1.8282841205596925,1.8129846096038817,1.7893980503082276,1.7755010151863098,1.7978127205371857,1.7816845899820328
1984-09-03,63.94351849129737,A,1.8614329099655151,1.8384837627410888,1.8193593859672545,1.7944978654384613,1.7762659883499146,1.7988326835632324,1.7819395810365677
1984-09-04,63.953481196452145,A,1.835934042930603,1.843583631515503,1.8244592547416687,1.7989601850509644,1.7770309662818908,1.7995976579189301,1.7821945744752883
1984-09-05,63.93811395458723,A,1.797685146331787,1.8359338521957398,1.8244592547416687,1.8015100598335265,1.776775975227356,1.7995976579189301,1.7821308267116547
1984-09-06,63.930081326473896,A,1.8104346990585327,1.8333839416503905,1.8257342100143432,1.8046974122524262,1.7762659883499146,1.7995976579189301,1.7820670789480209
1984-09-07,63.90181976772289,A,1.7849353551864624,1.81808443069458,1.8231842756271361,1.8066097974777222,1.7757560014724731,1.7993426644802093,1.7820033299922944
1984-09-10,63.87941854119206,A,1.8104346990585327,1.8078847885131837,1.8231842756271361,1.8078847646713256,1.7757560014724731,1.7993426644802093,1.7821945720911025
1984-09-11,63.85795014879263,B,1.797685146331787,1.8002350091934205,1.8219093203544616,1.808522254228592,1.7749910235404969,1.7992151689529419,1.7822583210468292
1984-09-12,63.861520465384565,B,1.8104346990585327,1.8027849197387695,1.8193593859672545,1.810434675216675,1.7744810366630555,1.7992151689529419,1.7825133115053178
1984-09-13,63.84214835855803,B,1.746687650680542,1.7900355100631713,1.811709725856781,1.8085222899913789,1.7726961088180542,1.7987051939964294,1.7825133115053178
1984-09-14,63.852477017260185,B,1.797685146331787,1.7925854682922364,1.8053349494934081,1.809159779548645,1.7734610795974732,1.7987051939964294,1.7828320503234862
1984-09-17,63.852500684713135,B,1.797685146331787,1.7900355577468872,1.7989601731300353,1.809159779548645,1.7747360348701477,1.798577698469162,1.7829595446586608
1984-09-18,63.88161554762102,A,1.8614329099655151,1.8027851104736328,1.8015100598335265,1.8129846572875976,1.7772859454154968,1.7990876805782319,1.7837245154380799
1984-09-19,63.89527451638722,A,1.835934042930603,1.807884979248047,1.8053349494934081,1.8148971021175384,1.7793258786201478,1.7993426740169525,1.7842344987392424
1984-09-20,63.93849184497634,A,1.835934042930603,1.825734257698059,1.8078848838806152,1.8168095469474792,1.7831507682800294,1.7995976674556733,1.784871975183487
1984-09-21,63.96517899176447,A,1.87418270111084,1.8410337686538696,1.816809618473053,1.8199969470500945,1.7854456901550293,1.8002351474761964,1.7857006949186325
1984-09-24,63.99074889340104,A,1.8614329099655151,1.8537833213806152,1.8219094395637512,1.8225468575954438,1.788250572681427,1.8010001230239867,1.7862106764316559
1984-09-25,63.98897919108483,A,1.87418270111084,1.85633327960968,1.8295591950416565,1.825734257698059,1.790545494556427,1.8017650985717772,1.7869119030237197
1984-09-26,64.00271705044274,A,1.8996824026107788,1.8690829515457152,1.8384839653968812,1.8289216756820679,1.7928404355049132,1.8026575756072998,1.787868121266365
1984-09-27,64.05219724979314,A,2.0271756649017334,1.9073312759399415,1.8665327668190002,1.8391212463378905,1.7987052011489868,1.8048249852657319,1.7892068165540695
1984-09-28,64.09419469437839,A,2.0399270057678223,1.9404801368713378,1.8907569527626038,1.848045951128006,1.8048249936103822,1.8071199083328247,1.7906092685461044
1984-10-01,64.1261692167462,A,1.9889283180236816,1.9659792184829712,1.9098812699317933,1.8544207215309143,1.8099248123168945,1.8090323400497437,1.7917567270994186
1984-10-02,64.15688186865022,A,1.9889283180236816,1.9889283418655395,1.9226308107376098,1.8620704352855681,1.815024631023407,1.8109447717666627,1.7929679304361343
1984-10-03,64.17074642990764,A,1.9506797790527344,1.9991278171539306,1.934105384349823,1.8697201669216157,1.8193594789505005,1.8126022160053252,1.7940516424179078
1984-10-04,64.12789217704254,A,1.9506797790527344,1.983828639984131,1.945579957962036,1.8767324209213256,1.823694326877594,1.814259660243988,1.7950716030597687
1984-10-05,64.09028345629916,A,1.9634294509887693,1.9685291290283202,1.954504632949829,1.885657125711441,1.8282841682434081,1.816044601202011,1.7960278189182282
1984-10-08,64.05420763447353,A,1.912431001663208,1.9532296657562256,1.9596044421195984,1.890756940841675,1.8318540406227113,1.8171920597553253,1.7967290425300597
1984-10-09,64.02892309001044,A,1.9379299879074097,1.9430299997329712,1.9659791707992553,1.897769182920456,1.8356788873672485,1.818467012643814,1.797685254216194
1984-10-10,64.01867497152858,A,1.9506797790527344,1.9430299997329712,1.971078908443451,1.904781436920166,1.8397587299346925,1.819869463443756,1.7987689661979676
1984-10-11,64.00928841511502,A,1.9379299879074097,1.9404800415039063,1.9621543407440185,1.9143435537815094,1.8428186225891112,1.8211444163322448,1.799725177884102
1984-10-12,63.996855079805606,P,1.9506797790527344,1.9379301071166992,1.9532296180725097,1.9219932854175568,1.8456235241889953,1.8228018605709075,1.8005539000034332
1984-10-15,64.00387375989878,P,1.9379299879074097,1.9430299043655395,1.9481297850608825,1.9290055274963378,1.8491933917999268,1.8243318068981171,1.801446366906166
