Date,GRADE,GPS,GLW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-05,,,1.1783751249313354,1.1479926586151123,1.135880434513092,1.1313376784324647,,,
1984-01-06,,,1.1845338344573977,1.1557935237884522,1.1426549792289733,1.1339669406414032,,,
1984-01-09,,,1.172216773033142,1.1611309766769409,1.1481978178024292,1.1356749951839447,,,
1984-01-10,,,1.1660583019256592,1.170163869857788,1.152919554710388,1.1371120452880858,,,
1984-01-11,,,1.1783751249313354,1.175911831855774,1.1586676836013794,1.1400887548923493,,,
1984-01-12,,,1.1824811697006226,1.1767330408096313,1.162362849712372,1.143270766735077,,,
1984-01-13,,,1.186588168144226,1.1771439075469972,1.1664687156677247,1.1463501691818236,,,
1984-01-16,,,1.1906936168670654,1.1808392763137818,1.1709851264953612,1.149429577589035,,,
1984-01-17,,,1.2153286933898926,1.1906933546066285,1.1804286122322083,1.1537407398223878,,,
1984-01-18,,,1.2173810005187988,1.1984945297241212,1.1872031807899475,1.1585650980472564,,,
1984-01-19,,,1.2153286933898926,1.2050640344619752,1.1908985376358032,1.1633894860744476,,,
1984-01-20,,,1.21327543258667,1.2104014873504638,1.1937726974487304,1.1682138383388518,,,
1984-01-23,,,1.186588168144226,1.209580397605896,1.195209836959839,1.171703827381134,,,
1984-01-24,,,1.180428981781006,1.2026004552841187,1.1966469049453736,1.1747832298278809,,,
1984-01-25,,,1.1742708683013916,1.1939784288406372,1.1962364792823792,1.1774520814418792,,,
1984-01-26,,,1.1845338344573977,1.1878194570541383,1.1964417457580567,1.1794022977352143,,,
1984-01-27,,,1.1824811697006226,1.1816606044769289,1.1960310459136962,1.1812498807907104,1.1475267601013184,,
1984-01-30,,,1.1701643466949463,1.178375840187073,1.1939781188964844,1.182481622695923,1.1486168122291565,,
1984-01-31,,,1.1640053987503052,1.1750911235809327,1.1888457894325257,1.184637200832367,1.1496651291847229,,
1984-02-01,,,1.1516878604888916,1.1705745220184327,1.182276475429535,1.1847398281097412,1.1504263734817506,,
1984-02-02,,,1.1496353149414062,1.1635948181152345,1.1757071375846864,1.1833028376102448,1.1511465668678285,,
1984-02-03,,,1.116788387298584,1.1504562616348266,1.1660584330558776,1.1799155652523041,1.1512098217010498,,
1984-02-06,,,1.1085772514343262,1.1381388425827026,1.1582573413848878,1.1767335891723634,1.1509867072105409,,
1984-02-07,,,1.1085772514343262,1.1270532131195068,1.1510721683502196,1.1738595366477966,1.150600712299347,,
1984-02-08,,,1.1003648042678833,1.1167886018753053,1.143681561946869,1.169959020614624,1.1498061585426331,,
1984-02-09,,,1.092153787612915,1.105292296409607,1.1344435572624207,1.1654426515102387,1.149091694355011,,
1984-02-10,,,1.0716243982315063,1.0962594985961913,1.123357880115509,1.1596944630146027,1.1482923913002014,,
1984-02-13,,,1.0654650926589966,1.0876370668411255,1.1128879547119142,1.1534330368041992,1.147044153213501,,
1984-02-14,,,1.0593068599700928,1.0777829885482788,1.102418100833893,1.1456319451332093,1.1456727504730224,,
1984-02-15,,,1.0510951280593872,1.0679290533065795,1.0923588275909424,1.1373176515102386,1.1439742374420165,,
1984-02-16,,,1.044936180114746,1.0584855318069457,1.0818889141082764,1.1287980258464814,1.142233989238739,,
1984-02-17,,,1.0387775897979736,1.0519161701202393,1.0740878343582154,1.1200731337070464,1.140370569229126,,
1984-02-20,,,1.0387775897979736,1.0465786695480346,1.06710786819458,1.1126826047897338,1.1383850073814392,,
1984-02-21,,,1.0346720218658447,1.0416517019271851,1.059717345237732,1.105394756793976,1.1363321018218995,,
1984-02-22,,,1.012089490890503,1.0338505744934081,1.0508898138999938,1.0972856879234314,1.1341970729827882,,
1984-02-23,,,0.9895073175430298,1.022764801979065,1.0406251668930053,1.087534362077713,1.1316104006767274,,
1984-02-24,,,1.0223543643951416,1.0194801568984986,1.035698163509369,1.079528021812439,1.1295574855804444,,
1984-02-27,,,1.0223543643951416,1.0161955118179322,1.0313870906829834,1.0721375226974488,1.1274224638938903,,
1984-02-28,,,1.010036587715149,1.011268424987793,1.026460063457489,1.0644390821456908,1.1250410866737366,,
1984-02-29,,,1.0059304237365725,1.0100366115570067,1.0219435930252074,1.057151210308075,1.1227418184280396,,
1984-03-01,,,0.9936128854751588,1.0108577251434325,1.0168112635612487,1.0493500888347627,1.1202372574806214,,
1984-03-02,,,0.991560399532318,1.004698932170868,1.0120895445346831,1.0430886894464493,1.117732697725296,,
1984-03-05,,,0.991560399532318,0.9985401391983032,1.0073678255081178,1.0372378468513488,1.1152281379699707,,
1984-03-06,,,0.9949598908424376,0.995524799823761,1.003396612405777,1.0315569788217545,1.1127505171298981,,
1984-03-07,,,1.0032507181167605,0.9949888586997986,1.0025127351284027,1.0267012745141983,1.1103976547718049,,
1984-03-08,,,1.0032507181167605,0.9969164252281189,1.0038870751857758,1.0222561210393906,1.107552078962326,,
1984-03-09,,,1.0198334455490112,1.0025710344314576,1.0036349833011626,1.019666573405266,1.1050381577014923,,
1984-03-12,,,1.0198334455490112,1.008225643634796,1.0033828914165497,1.0173849910497665,1.1025242364406587,,
1984-03-13,,,1.0364164113998413,1.0165169477462768,1.006020873785019,1.016240468621254,1.100834687948227,,
1984-03-14,,,1.021906852722168,1.0202481746673584,1.0076185166835785,1.014781054854393,1.0982801187038422,,
1984-03-15,,,1.0239797830581665,1.0243939876556396,1.0106552064418792,1.013733235001564,1.0951922118663788,,
1984-03-16,,,1.0488533973693848,1.0301979780197144,1.0163845062255858,1.0142370253801345,1.0924786031246185,,
1984-03-19,,,1.0405619144439695,1.034343671798706,1.0212846577167511,1.0143262416124343,1.0898455059528351,,
1984-03-20,,,1.0384893417358398,1.0347582578659058,1.0256376028060914,1.014517107605934,1.0872941267490388,,
1984-03-21,,,1.044708490371704,1.039318585395813,1.0297833800315856,1.0161480575799942,1.084620794057846,,
1984-03-22,,,1.044708490371704,1.0434643268585204,1.0339291572570801,1.018908116221428,1.0818653404712677,,
1984-03-23,,,1.0384893417358398,1.0413915157318114,1.035794746875763,1.0197148650884629,1.0789033639431,,
1984-03-26,,,1.0509260892868042,1.0434643507003785,1.0389040112495422,1.021143451333046,1.0761080133914946,,
1984-03-27,,,1.044708490371704,1.0447081804275513,1.0397332191467286,1.0228770464658736,1.072695609331131,,
1984-03-28,,,1.0550721883773804,1.0467809200286866,1.0430497527122498,1.0253341346979141,1.0694494330883026,,
1984-03-29,,,1.098602056503296,1.0575596332550048,1.0505119800567626,1.030583593249321,1.0671149003505707,,
1984-03-30,,,1.0923831462860107,1.068338394165039,1.0548649549484252,1.0356247305870057,1.0646970546245575,,
1984-04-02,,,1.0965288877487185,1.077458953857422,1.0604616522789,1.0408731549978256,1.0628958690166472,,
1984-04-03,,,1.0903092622756958,1.0865791082382201,1.0656436443328858,1.0456406235694886,1.0610934746265412,,
1984-04-04,,,1.084091305732727,1.0923829317092895,1.069581925868988,1.049682652950287,1.0592898833751678,,
1984-04-05,,,1.0737277269363403,1.0874080657958984,1.0724838495254516,1.0532065033912659,1.0570737612247467,,
1984-04-06,,,1.0695816278457642,1.0828477621078492,1.075593078136444,1.0556939125061036,1.0548157703876495,1.101171265244484,
1984-04-09,,,1.0695816278457642,1.0774583101272583,1.07745863199234,1.0581813216209413,1.0528041160106658,1.1007104641199112,
1984-04-10,,,1.0529993772506714,1.0699963331222535,1.0782877206802368,1.0590104699134826,1.0505839955806733,1.100124562382698,
1984-04-11,,,1.0488533973693848,1.062948751449585,1.0776658415794373,1.0603577971458436,1.0485273063182832,1.0994768399000168,
1984-04-12,,,1.0654356479644775,1.0612903356552124,1.0743492007255555,1.062430590391159,1.0468433129787444,1.0989949399232863,
1984-04-13,,,1.0778729915618896,1.0629486083984374,1.0728981852531434,1.0638815701007842,1.0460650050640106,1.0986374133825303,
1984-04-16,,,1.0778729915618896,1.0646068811416627,1.0710325956344604,1.0657471239566803,1.0454509198665618,1.0982188135385513,
1984-04-17,,,1.0758001804351809,1.0691670417785644,1.069581687450409,1.0676126658916474,1.0447953784465789,1.097698045372963,
1984-04-18,,,1.0467804670333862,1.0687524557113648,1.065850603580475,1.0677162647247314,1.043723691701889,1.096764925122261,
1984-04-19,,,1.0384893417358398,1.0633631944656372,1.062326765060425,1.0674053072929381,1.0426504027843475,1.0958710485696792,
1984-04-20,,,1.0384893417358398,1.0554864645004272,1.0592175364494323,1.0674053072929381,1.041987701654434,1.0951400464773178,
1984-04-23,,,1.0301979780197144,1.0459514617919923,1.0552791714668275,1.0663689017295837,1.0412823593616485,1.0941632562875747,
1984-04-24,,,1.032270908355713,1.0372456073760987,1.0532063245773315,1.0657470226287842,1.040741640329361,1.0932071954011917,
1984-04-25,,,1.026052474975586,1.0331000089645386,1.0509262323379516,1.0642960369586945,1.0402407872676849,1.0921075123548507,
1984-04-26,,,1.0405619144439695,1.0335145235061645,1.0484388589859008,1.061394029855728,1.0401533019542695,1.0911936455965041,
1984-04-27,,,1.0467804670333862,1.0351727485656739,1.0453296065330506,1.059113895893097,1.0403133594989777,1.0903419643640517,
1984-04-30,,,1.0405619144439695,1.0372455358505248,1.0415984988212585,1.0563155472278596,1.0403490459918976,1.0893670266866684,
1984-05-01,,,1.0778729915618896,1.0463659524917603,1.0418057799339295,1.0556937336921692,1.0412130653858185,1.0887725836038589,
1984-05-02,,,1.0778729915618896,1.056730055809021,1.0449150323867797,1.0553828179836273,1.0425287353992463,1.0883629041910172,
1984-05-03,,,1.0758001804351809,1.063777709007263,1.0486461162567138,1.0554864406585693,1.0442545926570892,1.0879324966669082,
1984-05-04,,,1.0716543197631836,1.0687524795532226,1.0519626140594482,1.0555900752544403,1.04524059176445,1.0873990386724472,
1984-05-07,,,1.0675090551376345,1.0741419076919556,1.0556937217712403,1.055486446619034,1.0461436855792998,1.0867830747365952,
1984-05-08,,,1.0861643552780151,1.0758001804351807,1.0610830664634705,1.057144695520401,1.0476662409305573,1.086353663802147,
1984-05-09,,,1.0778729915618896,1.0758001804351807,1.0662651181221008,1.0585956752300263,1.0491050922870635,1.0859234553575516,
1984-05-10,,,1.0799461603164673,1.076629376411438,1.0702035427093506,1.0593212008476258,1.0508317577838897,1.0855345076322556,
1984-05-11,,,1.0633633136749268,1.0749711751937867,1.0718618273735045,1.0585957169532776,1.052267816066742,1.085000256896019,
1984-05-14,,,1.0529993772506714,1.072069239616394,1.0731055736541748,1.0573520362377167,1.053496595621109,1.0843623667955398,
1984-05-15,,,1.0488533973693848,1.0646070480346679,1.0702036142349243,1.0560046970844268,1.054574465751648,1.083662491440773,
1984-05-16,,,1.0592175722122192,1.0608759641647338,1.0683380722999574,1.0566265523433684,1.0556938028335572,1.083045728802681,
1984-05-17,,,1.0488533973693848,1.0546574115753173,1.0656433939933776,1.0571447551250457,1.0566058564186096,1.0820789676904679,
1984-05-18,,,1.0405619144439695,1.0500971317291259,1.0625341534614563,1.0572483837604523,1.0570204257965088,1.0810292917490005,
1984-05-21,,,1.032270908355713,1.0459514379501342,1.0590103387832641,1.057352030277252,1.0572691750526428,1.0798967057466506,
1984-05-22,,,1.0239797830581665,1.0409767150878906,1.0527918815612793,1.056937474012375,1.0570204424858094,1.078927565217018,
1984-05-23,,,1.0032507181167605,1.029783344268799,1.0453296542167663,1.0557973861694336,1.0566473197937012,1.0774637192487717,
1984-05-24,,,1.0053237676620483,1.0210774183273315,1.0378674149513245,1.0540354788303374,1.0562741994857787,1.0757332056760789,
1984-05-25,,,1.011543035507202,1.015273642539978,1.032685387134552,1.0522736072540284,1.0555279922485352,1.0740032976865768,
1984-05-28,,,1.011543035507202,1.0111280679702759,1.0285397529602052,1.05082266330719,1.0549476146697998,1.0723965603113175,
1984-05-29,,,1.0073970556259155,1.0078115224838258,1.024394118785858,1.0472988665103913,1.0543257689476013,1.07080994784832,
1984-05-30,,,1.0156879425048828,1.0102989673614502,1.0200411558151246,1.0441896140575408,1.053745357990265,1.0691830760240555,
1984-05-31,,,1.0073970556259155,1.0107136249542237,1.0158955216407777,1.0407694578170776,1.0529991292953491,1.0674322348833085,
1984-06-01,,,1.0239797830581665,1.0132009744644166,1.0142373085021972,1.0383857309818267,1.0527089381217956,1.065806151032448,
1984-06-04,,,1.0426347255706787,1.0194193124771118,1.0152736902236938,1.037142014503479,1.0525431108474732,1.064325562119484,
1984-06-05,,,1.046066403388977,1.0271531820297242,1.0174823522567749,1.035137116909027,1.0525702691078187,1.0626329392194749,
1984-06-06,,,1.0711719989776611,1.0382499933242797,1.024274480342865,1.0348020672798157,1.0528922653198243,1.0611708492040635,
1984-06-07,,,1.0607107877731323,1.0489127397537232,1.0298131823539733,1.033840298652649,1.052134439945221,1.0596246701478957,
1984-06-08,,,1.0648956298828125,1.0570959091186523,1.0351484417915344,1.0339169144630431,1.051584689617157,1.0581408721208572,
1984-06-11,,,1.0586189031600952,1.0602927446365356,1.0398560285568237,1.0341978907585143,1.0508264899253845,1.0568611794710159,
1984-06-12,,,1.0565266609191897,1.062384796142578,1.0447689890861511,1.0345815539360046,1.0501508378982545,1.0556221562623977,
1984-06-13,,,1.0565266609191897,1.0594557285308839,1.0488528609275818,1.034447008371353,1.0495995450019837,1.0544447141885758,
1984-06-14,,,1.0544345378875732,1.058200478553772,1.0535566091537476,1.0347260653972625,1.0492136812210082,1.0531437212228776,
1984-06-15,,,1.037697196006775,1.0527607917785644,1.0549283504486084,1.034582829475403,1.0485759925842286,1.051695881485939,
1984-06-18,,,1.0544345378875732,1.05192391872406,1.056108331680298,1.035691010951996,1.0482730507850646,1.0505385833978653,
1984-06-19,,,1.0544345378875732,1.0515054941177369,1.0569451451301575,1.0372137486934663,1.0483017539978028,1.049442874789238,
1984-06-20,,,1.079540133476257,1.0561081886291503,1.057781958580017,1.041028219461441,1.0489154887199401,1.0487213975191116,
1984-06-21,,,1.079540133476257,1.0611293077468873,1.0596648931503296,1.0447390377521515,1.0491975784301757,1.0480204457044602,
1984-06-22,,,1.0586189031600952,1.0653136491775512,1.0590372204780578,1.0470928311347962,1.04881249666214,1.0474387508630754,
1984-06-25,,,1.0669879913330078,1.0678243398666383,1.059874129295349,1.0498650789260864,1.0485947966575622,1.047022858262062,
1984-06-26,,,1.0586189031600952,1.0686612129211426,1.0600833535194396,1.0524261713027954,1.0482511711120606,1.0465232747793198,
1984-06-27,,,1.0586189031600952,1.0644769668579102,1.0602925777435304,1.054572719335556,1.0484879398345948,1.046105815768242,
1984-06-28,,,1.0732637643814087,1.0632216930389404,1.0621755003929139,1.0578660547733307,1.049183428287506,1.045916915535927,
1984-06-29,,,1.0669879913330078,1.064895510673523,1.0651045799255372,1.0600164651870727,1.0497534012794494,1.0458705514669417,
1984-07-02,,,1.0607107877731323,1.0636400699615478,1.065732204914093,1.0609202682971954,1.0503636574745179,1.0458230084180833,
1984-07-03,,,1.0628032684326172,1.0644769430160523,1.0665690779685975,1.0617571115493774,1.050974304676056,1.0458579725027084,
1984-07-04,,,1.0628032684326172,1.0653138160705566,1.0648953914642334,1.0613386750221252,1.0517093205451966,1.0459750539064407,
1984-07-05,,,1.0565266609191897,1.0619663953781129,1.0625940442085267,1.0611294686794281,1.052028615474701,1.046090958714485,
1984-07-06,,,1.0711719989776611,1.0628031969070435,1.0638493537902831,1.0614432871341706,1.0525164461135865,1.0464149028062821,
1984-07-09,,,1.0711719989776611,1.0648954391479493,1.0642677545547485,1.062070941925049,1.0531286478042603,1.046738846898079,
1984-07-10,,,1.0544345378875732,1.0632216930389404,1.0638493180274964,1.061966335773468,1.052659878730774,1.046936472058296,
1984-07-11,,,1.0335136651992798,1.0573637723922729,1.0613387942314148,1.0608156859874724,1.0517726922035218,1.047150713801384,
1984-07-12,,,1.0335136651992798,1.052761173248291,1.057363784313202,1.0597696423530578,1.0509269618988037,1.0475907772779465,
1984-07-13,,,1.0397899150848389,1.0464847564697266,1.054643976688385,1.059874278306961,1.0502896738052367,1.0477651327848434,
1984-07-16,,,1.0502508878707886,1.042300534248352,1.0535979866981506,1.0596650958061218,1.0499445104599,1.0480440980196,
1984-07-17,,,1.0586189031600952,1.0431374073028565,1.0531795501708985,1.059874314069748,1.0493936014175416,1.0485299211740493,
1984-07-18,,,1.052342414855957,1.0469031572341918,1.0521334648132323,1.0585144281387329,1.0488829898834229,1.0489940410852432,
1984-07-19,,,1.046066403388977,1.0494137048721313,1.0510874390602112,1.0568407416343688,1.048205394744873,1.0495185762643815,
1984-07-20,,,1.0293291807174685,1.0473215579986572,1.0469031572341918,1.0553762555122375,1.0475247120857238,1.0498962640762328,
1984-07-23,,,1.041881799697876,1.0456477403640747,1.0439741373062135,1.054120945930481,1.047302360534668,1.0503994780778885,
1984-07-24,,,1.0544345378875732,1.0448108673095704,1.0439741373062135,1.0539117276668548,1.0474139833450318,1.05099422454834,
1984-07-25,,,1.0607107877731323,1.0464845418930053,1.0466938495635987,1.0540163218975067,1.04744384765625,1.0515688252449036,
1984-07-26,,,1.0669879913330078,1.0506688594818114,1.0500412821769713,1.0537025332450867,1.0478065395355225,1.052206197977066,
1984-07-27,,,1.0669879913330078,1.0582006216049193,1.0527610898017883,1.0537025332450867,1.0483350610733033,1.052677743434906,
1984-07-30,,,1.081632137298584,1.066150689125061,1.0558992147445678,1.0547486007213593,1.0493222856521607,1.0532957303524018,
1984-07-31,,,1.1151070594787598,1.0782851934432984,1.0615480303764344,1.0573637902736663,1.0511448311805724,1.0540826368331908,
1984-08-01,,,1.150672435760498,1.0962775230407715,1.0713810324668884,1.0617572486400604,1.0540932655334472,1.0553702926635742,
1984-08-02,,,1.159041166305542,1.1146881580352783,1.0826785087585449,1.0668829739093781,1.057167613506317,1.0567209064960479,
1984-08-03,,,1.1883314847946167,1.1389568567276,1.0985787391662598,1.072740948200226,1.0607033824920655,1.0581156873703004,
1984-08-06,,,1.1967005729675293,1.1619705438613892,1.1140606164932252,1.0790173768997193,1.064406533241272,1.059677073955536,
1984-08-07,,,1.1987923383712769,1.1787075996398926,1.1284963965415955,1.0862352669239044,1.0682344388961793,1.0612801039218902,
1984-08-08,,,1.2092528343200684,1.1904236793518066,1.143350601196289,1.0950222253799438,1.0721057367324829,1.062925547361374,
1984-08-09,,,1.2050678730010986,1.199629020690918,1.1571585893630982,1.1035999357700348,1.0760591530799866,1.0645291411876678,
1984-08-10,,,1.1799625158309937,1.1979552268981934,1.1684560418128966,1.1106085658073426,1.0791788077354432,1.0659438729286195,
1984-08-13,,,1.1799625158309937,1.1946076154708862,1.1782890796661376,1.1170941472053528,1.0819253635406494,1.0672342371940613,
1984-08-14,,,1.1736860275268557,1.1895863533020021,1.1841469764709474,1.1228475034236909,1.084477756023407,1.0685240125656128,
1984-08-15,,,1.167409896850586,1.1812177658081056,1.185820722579956,1.1286008775234222,1.0864025139808655,1.069647389650345,
1984-08-16,,,1.154857516288757,1.1711756944656373,1.1854023575782775,1.1340404331684113,1.088285448551178,1.0702099442481994,
1984-08-17,,,1.1485804319381714,1.1648992776870728,1.181427252292633,1.1400029957294464,1.0899591445922852,1.070771917104721,
1984-08-20,,,1.154857516288757,1.1598782777786254,1.1772429466247558,1.1456517815589904,1.0918839168548584,1.0713552033901215,
1984-08-21,,,1.1841474771499634,1.1619705677032468,1.1757784605026245,1.15213742852211,1.094436333179474,1.0722935855388642,
1984-08-22,,,1.2050678730010986,1.1695021629333495,1.1753599643707275,1.1593552827835083,1.0974071574211122,1.073503351211548,
1984-08-23,,,1.2008830308914185,1.1787072658538817,1.1749414801597595,1.1660500347614289,1.100336127281189,1.0747749042510986,
1984-08-24,,,1.1820545196533203,1.1854020833969117,1.1751506805419922,1.1718033611774445,1.1032232737541199,1.0758996331691741,1.088535449206829
1984-08-27,,,1.175777792930603,1.1895861387252809,1.1747322082519531,1.1765106439590454,1.1056501388549804,1.0769615948200226,1.0888360294699668
1984-08-28,,,1.1715943813323977,1.1870755195617675,1.1745230436325074,1.1793350100517273,1.107993335723877,1.0781475448608397,1.089136053621769
1984-08-29,,,1.1925156116485596,1.1845650672912598,1.1770336151123046,1.1814271688461304,1.110252845287323,1.0795841670036317,1.0895305034518241
1984-08-30,,,1.1841474771499634,1.1812179565429688,1.1799626111984254,1.1826824843883514,1.112344992160797,1.0807712852954865,1.0898831126093864
1984-08-31,57.73565535610641,A,1.1778708696365356,1.1803812265396119,1.1828916549682618,1.1821594536304474,1.114730031490326,1.081771264076233,1.0902043387293816
1984-09-03,57.72613192682942,A,1.1778708696365356,1.1807998418807983,1.1851929903030396,1.1812179684638977,1.1169476890563965,1.0827712428569793,1.0904950281977654
1984-09-04,57.71706027053933,A,1.168672800064087,1.1802155256271363,1.183645522594452,1.1797119915485381,1.1191487669944764,1.0836999690532685,1.0906990072131157
1984-09-05,57.69942815097723,P,1.168672800064087,1.1754469633102418,1.1800060153007508,1.177682989835739,1.121349844932556,1.0849188923835755,1.0908419087529182
1984-09-06,57.68866625047869,P,1.1728920936584473,1.1731958866119385,1.1772069215774537,1.1760742008686065,1.123342411518097,1.0862629199028015,1.0910669842362404
1984-09-07,57.68685215252182,P,1.177111268043518,1.173043966293335,1.1767125964164733,1.1759316384792329,1.125544877052307,1.0876491391658782,1.091394592821598
1984-09-10,57.67744755908149,P,1.1560161113739014,1.1686730146408082,1.1747364282608033,1.174734318256378,1.1274509835243225,1.0889073204994202,1.0915352883934974
1984-09-11,57.676903757276115,P,1.1560161113739014,1.166141676902771,1.1731786012649537,1.1738508224487305,1.1293152403831481,1.090144772529602,1.091675983965397
1984-09-12,57.679885400918614,P,1.1560161113739014,1.1636103391647339,1.1695286512374878,1.1732811331748962,1.131179497241974,1.0914444088935853,1.091775960624218
1984-09-13,57.68429155174373,P,1.1644543409347534,1.1619227886199952,1.1675593376159668,1.173760974407196,1.1333380508422852,1.092683333158493,1.0919384893774986
1984-09-14,57.680440753791196,P,1.1644543409347534,1.1593914031982422,1.1662176847457886,1.174554669857025,1.135203697681427,1.0938600718975067,1.0921010181307793
1984-09-17,57.67237896237094,P,1.1307014226913452,1.154328465461731,1.1615007400512696,1.1733468651771546,1.1363942861557006,1.0947614669799806,1.0920642468333244
1984-09-18,57.66631595649782,P,1.143358826637268,1.1517970085144043,1.1589693427085876,1.1713074326515198,1.1381727719306947,1.0954163253307343,1.0920944544672966
1984-09-19,57.65445084697475,P,1.1264833211898804,1.1458904504776002,1.154750394821167,1.167378205060959,1.1400321650505065,1.0959024286270143,1.0921326664090156
1984-09-20,57.645846895333655,P,1.1475776433944702,1.1425151109695435,1.1522189497947692,1.1647129356861115,1.1423134446144103,1.096620203256607,1.0922763499617576
1984-09-21,57.630612143077286,P,1.1307014226913452,1.1357645273208619,1.147577965259552,1.1621452808380126,1.1441316747665404,1.0972106742858887,1.092304856479168
1984-09-24,57.637332393250084,P,1.1349207162857056,1.1366083860397338,1.1454684257507324,1.1601024270057678,1.1458250713348388,1.0978847908973695,1.0923339328169823
1984-09-25,57.63929541936053,P,1.1391398906707764,1.1357645988464355,1.14378080368042,1.1584797024726867,1.1474354910850524,1.098414546251297,1.092384105026722
1984-09-26,57.65149362475173,P,1.1412489414215088,1.1387177228927612,1.1423040866851806,1.1559163689613343,1.1492136216163635,1.0990483057498932,1.0924858805537223
1984-09-27,57.64753692588206,P,1.1307014226913452,1.1353424787521362,1.1389287948608398,1.1532440662384034,1.150906322002411,1.099555858373642,1.0925451830029487
1984-09-28,57.652288306504225,P,1.1243735551834106,1.1340769052505493,1.1349207162857056,1.150569200515747,1.1528072094917297,1.1001659607887269,1.092583108842373
1984-10-01,57.649989350866605,P,1.12226402759552,1.1315455675125121,1.134076976776123,1.1477888584136964,1.1544148540496826,1.1008586072921753,1.0926104870438575
1984-10-02,57.63969908014866,P,1.107497215270996,1.125217032432556,1.130490815639496,1.1447300791740418,1.155476107597351,1.1014450454711915,1.0925537684559823
1984-10-03,57.63054763567735,P,1.1138256788253784,1.11973237991333,1.1292250514030457,1.1419877231121063,1.156538405418396,1.101991126537323,1.092518427670002
1984-10-04,57.618479608042605,P,1.0948392152786257,1.1125599384307863,1.1239512085914611,1.1380850791931152,1.1570954298973084,1.1024509847164154,1.0922649762034415
1984-10-05,57.605631048573194,P,1.0906203985214231,1.1058093070983888,1.119943106174469,1.1337605357170104,1.1575680780410766,1.1029515695571899,1.0919904306530952
1984-10-08,57.59182618727106,P,1.0906203985214231,1.099480581283569,1.1155130743980408,1.1304907500743866,1.1577478432655335,1.103535064458847,1.0917158851027489
1984-10-09,57.58932666340471,P,1.0948392152786257,1.0969489812850952,1.1110830068588258,1.127431905269623,1.1573424863815307,1.1042436587810516,1.0915856119990348
1984-10-10,57.56151974478957,B,1.0547593832015991,1.0851357221603393,1.1024340510368347,1.1223690688610077,1.1554242253303528,1.1047587454319001,1.0911112323403358
1984-10-11,57.54710060487967,B,1.056868553161621,1.0775415897369385,1.0950507640838623,1.1169897794723511,1.1533807730674743,1.1052741932868957,1.0905036994814872
1984-10-12,57.53394337333723,B,1.0631970167160034,1.0720569133758544,1.0889331102371216,1.1119269132614136,1.150878083705902,1.1057907330989838,1.0898970153927803
