Date,GRADE,GPS,EMN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-02-21,,,7.934755325317383,7.953152275085449,7.923253870010376,7.869205451011657,8.0267516040802,,
1994-02-22,,,7.819758892059326,7.9301529884338375,7.916354036331176,7.877255320549011,8.016631984710694,,
1994-02-23,,,7.888757228851318,7.911754894256592,7.91175422668457,7.888755106925965,8.01157208442688,,
1994-02-24,,,7.796757698059082,7.874956893920898,7.9048545360565186,7.895654916763306,8.004672193527222,,
1994-02-25,,,7.704761981964111,7.828958225250244,7.88875527381897,7.885305237770081,7.9996123695373536,,
1994-02-28,,,7.681764602661133,7.778360080718994,7.865756177902222,7.866905999183655,7.989032669067383,,
1994-03-01,,,7.681764602661133,7.750761222839356,7.840457105636597,7.8623063325881954,7.976153163909912,,
1994-03-02,,,7.566764831542969,7.6863627433776855,7.799058818817139,7.85425636768341,7.960973663330078,,
1994-03-03,,,7.451770782470703,7.61736536026001,7.7461611270904545,7.833557176589966,7.940274333953857,,
1994-03-04,,,7.405768394470215,7.5575666427612305,7.693262434005737,7.811707782745361,7.918654956817627,,
1994-03-07,,,7.382768154144287,7.497767353057862,7.638063716888428,7.780658793449402,7.892435693740845,,
1994-03-08,,,7.382768154144287,7.437968063354492,7.594364643096924,7.75535933971405,7.8671363258361815,,
1994-03-09,,,7.457111835479736,7.416037464141846,7.551200103759766,7.731477165222168,7.841023988723755,,
1994-03-10,,,7.387417316436768,7.403166770935059,7.510266065597534,7.707560300827026,7.81259780883789,,
1994-03-11,,,7.550031661987305,7.432019424438477,7.494793033599853,7.691774153709412,7.788803749084472,,
1994-03-14,,,7.573263168334961,7.470118427276612,7.483942890167237,7.674849534034729,7.767774391174316,,
1994-03-15,,,7.619729995727539,7.517510795593262,7.477739429473877,7.659098267555237,7.754114112854004,,
1994-03-16,,,7.526807308197021,7.531449890136718,7.473743677139282,7.636401247978211,7.741355237960815,,
1994-03-17,,,7.573263168334961,7.568619060516357,7.485892915725708,7.616027021408081,7.732745542526245,,
1994-03-18,,,7.457111835479736,7.550035095214843,7.4910272598266605,7.592144846916199,7.728252487182617,,
1994-03-21,,,7.457111835479736,7.526804828643799,7.498461627960205,7.568262672424316,7.719619579315186,,
1994-03-22,,,7.480339050292969,7.498926639556885,7.508218717575073,7.551291680335998,7.711911268234253,,
1994-03-23,,,7.596497058868408,7.512864589691162,7.52215723991394,7.536678671836853,7.709285926818848,,
1994-03-24,,,7.619729995727539,7.522157955169678,7.545388507843017,7.527827286720276,7.708045234680176,,
1994-03-25,,,7.619729995727539,7.554681587219238,7.552358341217041,7.523575687408448,7.7063445949554445,,
1994-03-28,,,7.689417839050293,7.60114278793335,7.563973808288575,7.523958349227906,7.706037712097168,,
1994-03-29,,,7.689417839050293,7.642958545684815,7.57094259262085,7.524341011047364,7.706650838851929,,
1994-03-30,,,7.573263168334961,7.638311767578125,7.575588178634644,7.5246659278869625,7.702640943527221,,
1994-03-31,,,7.480339050292969,7.610433578491211,7.566295766830445,7.5260943412780765,7.697692441940307,,
1994-04-01,,,7.480339050292969,7.5825553894042965,7.568618488311768,7.529822874069214,7.6927439403533935,,
1994-04-04,,,7.387417316436768,7.522155284881592,7.561649036407471,7.530055332183838,7.687317056655884,,
1994-04-05,,,7.5035719871521,7.484986114501953,7.563972330093383,7.536095523834229,7.684213266372681,,
1994-04-06,,,7.75911283493042,7.522156047821045,7.580233907699585,7.551195573806763,7.686220293045044,,
1994-04-07,,,7.782344341278076,7.582557106018067,7.596495342254639,7.570941925048828,7.68869194984436,,
1994-04-08,,,7.968185901641846,7.680126476287842,7.6313409328460695,7.591849637031555,7.689820556640625,,
1994-04-11,,,7.921725749969482,7.786988162994385,7.6545717239379885,7.609272766113281,7.687260084152221,,
1994-04-12,,,7.735877513885498,7.833449268341065,7.659217691421508,7.6150801420211796,7.686502475738525,,
1994-04-13,,,7.921725749969482,7.865971851348877,7.694063949584961,7.634826064109802,7.690381708145142,,
1994-04-14,,,7.8752665519714355,7.884556293487549,7.733556699752808,7.649926233291626,7.690571947097778,,
1994-04-15,,,7.921725749969482,7.875264263153076,7.777695369720459,7.6731569290161135,7.692151336669922,,
1994-04-18,,,7.8752665519714355,7.865972423553467,7.826480293273926,7.694064664840698,7.689581708908081,,
1994-04-19,,,7.8752665519714355,7.893850231170655,7.86364974975586,7.713811039924622,7.6893118953704835,,
1994-04-20,,,7.666190147399902,7.8427431106567385,7.854357481002808,7.717295694351196,7.683940591812134,,
1994-04-21,,,7.805574893951416,7.828804779052734,7.856680536270142,7.72658793926239,7.68273699760437,,
1994-04-22,,,7.828803062438965,7.810220241546631,7.842742252349853,7.737041592597961,7.681997966766358,,
1994-04-25,,,8.014650344848633,7.838097000122071,7.852034711837769,7.753303217887878,7.684055862426757,,
1994-04-26,,,8.316652297973633,7.92637414932251,7.910112190246582,7.784664940834046,7.691693801879882,,
1994-04-27,,,8.316652297973633,8.056466579437256,7.949604845046997,7.821834397315979,7.698411893844605,,
1994-04-28,,,8.246957778930664,8.144743156433105,7.98677396774292,7.860165333747863,7.703736095428467,,
1994-04-29,,,8.270195007324219,8.233021545410157,8.021620893478394,7.899658131599426,7.7104448890686035,,
1994-05-02,,,8.339884757995605,8.298068428039551,8.068082714080811,7.9472815036773685,7.718547477722168,7.872649540901184,
1994-05-03,,,8.363119125366211,8.307361793518066,8.116867971420287,7.9902588605880736,7.729414682388306,7.8730233335495,
1994-05-04,,,8.386344909667969,8.321300315856934,8.188883447647095,8.02162046432495,7.739366436004639,7.875469260215759,
1994-05-05,,,8.339884757995605,8.339885711669922,8.242314434051513,8.049497485160828,7.750228977203369,7.877450585365295,
1994-05-06,,,8.200495719909668,8.325945854187012,8.279483699798584,8.061112976074218,7.76014365196228,7.879878010749817,
1994-05-09,,,8.177267074584961,8.293422317504882,8.295745372772217,8.073890042304992,7.770053701400757,7.87954318523407,
1994-05-10,,,8.363119125366211,8.293422317504882,8.300392055511475,8.105252122879028,7.7836807918548585,7.879916977882385,
1994-05-11,,,8.386344909667969,8.293422317504882,8.307361316680907,8.128483080863953,7.800072393417358,7.880523028373719,
1994-05-12,,,8.386344909667969,8.302714347839355,8.321300029754639,8.15403699874878,7.818763875961304,7.879519104957581,
1994-05-13,,,8.525725364685059,8.367760276794433,8.346853065490723,8.184236979484558,7.8411630153656,7.879908986091614,
1994-05-16,,,8.548957824707031,8.442098426818848,8.367760372161865,8.217921543121339,7.864486808776856,7.87846125125885,
1994-05-17,,,8.548957824707031,8.479266166687012,8.386344242095948,8.251606106758118,7.88781060218811,7.877473464012146,
1994-05-18,,,8.502496719360352,8.502496528625489,8.397959423065185,8.29342143535614,7.908718299865723,7.874871144294739,
1994-05-19,,,8.548957824707031,8.5350191116333,8.418866729736328,8.33059058189392,7.931949110031128,7.872273459434509,
1994-05-20,,,8.363119125366211,8.50249786376953,8.435129070281983,8.357306385040284,7.948210859298706,7.868507304191589,
1994-05-23,,,8.456040382385254,8.483914375305176,8.463006401062012,8.379375886917114,7.965866403579712,7.8668203973770146,
1994-05-24,,,8.688347816467285,8.511792373657226,8.495529270172119,8.397960662841797,7.987238759994507,7.870676436424255,
1994-05-25,,,8.850963592529297,8.581485748291016,8.541991138458252,8.42467622756958,8.013721885681152,7.877538561820984,
1994-05-26,,,8.967122077941895,8.665118598937989,8.600068855285645,8.460684442520142,8.04159906387329,7.887172303199768,
1994-05-27,,,9.06004238128662,8.804503250122071,8.6535005569458,8.500176811218262,8.073657674789429,7.900955080986023,
1994-05-30,,,9.06004238128662,8.925303649902343,8.70460901260376,8.536184692382813,8.105716285705567,7.912667932510376,
1994-05-31,,,8.943889617919922,8.97641201019287,8.744102191925048,8.565223217010498,8.134987297058105,7.923449282646179,
1994-06-01,,,8.804505348205566,8.967120361328124,8.77430305480957,8.586131238937378,8.15914746284485,7.934216694831848,
1994-06-02,,,8.87419605255127,8.94853515625,8.806826877593995,8.61284680366516,8.184236783981323,7.946141009330749,
1994-06-03,,,8.87419605255127,8.91136589050293,8.8579345703125,8.646531820297241,8.209326105117798,7.957835350036621,
1994-06-06,,,8.943889617919922,8.88813533782959,8.906719493865968,8.684862947463989,8.23441554069519,7.97022662639618,
1994-06-07,,,8.827731132507324,8.86490364074707,8.92065782546997,8.708093547821045,8.257181806564331,7.98191632270813,
1994-06-08,,,8.758040428161621,8.855610656738282,8.911365509033203,8.726678323745727,8.280877351760864,7.991759147644043,
1994-06-09,,,8.786154747009277,8.838002395629882,8.89326877593994,8.746668815612793,8.30699366569519,8.002343053817748,
1994-06-10,,,8.762722969055176,8.815707778930664,8.863536834716797,8.758518695831299,8.332641344070435,8.012692642211913,
1994-06-13,,,8.879878997802734,8.802905654907226,8.845520496368408,8.775064754486085,8.362490577697754,8.024903817176819,
1994-06-14,,,8.786154747009277,8.794590377807618,8.829747009277344,8.786924600601196,8.388142232894898,8.036177749633788,
1994-06-15,,,8.762722969055176,8.795526885986328,8.825568771362304,8.799935913085937,8.408214435577392,8.047217364311217,
1994-06-16,,,8.833015441894531,8.80489902496338,8.82145071029663,8.814138793945313,8.429227857589721,8.05895990371704,
1994-06-17,,,8.762722969055176,8.80489902496338,8.81030340194702,8.834118986129761,8.445118598937988,8.067469577789307,
1994-06-20,,,8.645574569702148,8.758038139343261,8.780471897125244,8.843595695495605,8.459595575332642,8.073427829742432,
1994-06-21,,,8.598711013793945,8.720549392700196,8.757569885253906,8.839113855361939,8.47685224533081,8.081677360534668,
1994-06-22,,,8.762722969055176,8.720549392700196,8.758038139343261,8.834701824188233,8.493672189712525,8.092026948928833,
1994-06-23,,,8.879878997802734,8.729922103881837,8.767410564422608,8.830339670181274,8.51376443862915,8.102168192863465,
1994-06-24,,,8.786154747009277,8.734608459472657,8.769753742218018,8.816645288467408,8.531053018569946,8.111602177619934,
1994-06-27,,,8.809582710266113,8.76741008758545,8.762724113464355,8.804122304916381,8.54973934173584,8.11966052532196,
1994-06-28,,,8.786154747009277,8.804898834228515,8.762724113464355,8.79623556137085,8.567957105636596,8.12863450050354,
1994-06-29,,,8.92673397064209,8.837701034545898,8.779125213623047,8.802346992492676,8.593167982101441,8.138554286956786,
1994-06-30,,,8.950165748596191,8.85175838470459,8.790840244293213,8.806145477294923,8.616059799194336,8.149398398399352,
1994-07-01,,,8.809582710266113,8.856443977355957,8.795526218414306,8.802914810180663,8.63567539215088,8.158836679458618,
1994-07-04,,,8.809582710266113,8.856443977355957,8.811927032470702,8.796199464797974,8.651574039459229,8.167814950942994,
1994-07-05,,,8.809582710266113,8.861129570007325,8.83301420211792,8.795292043685913,8.661432647705078,8.176563224792481,
1994-07-06,,,8.85644245147705,8.847071266174316,8.842386150360108,8.800212144851685,8.672228450775146,8.185320172309876,
1994-07-07,,,8.950165748596191,8.847071266174316,8.849414825439453,8.80841269493103,8.686292610168458,8.195014352798461,
1994-07-08,,,8.97359561920166,8.879873847961425,8.868158912658691,8.818956327438354,8.700360622406006,8.205402755737305,
1994-07-11,,,8.903303146362305,8.898617935180663,8.877530956268311,8.820127534866334,8.71162899017334,8.215088233947753,
1994-07-12,,,8.739293098449707,8.884560012817383,8.872844791412353,8.817784452438355,8.71915246963501,8.224283576011658,
1994-07-13,,,8.85644245147705,8.884560012817383,8.86581563949585,8.822470426559448,8.728554420471191,8.233960428237914,
1994-07-14,,,9.043886184692385,8.903304100036621,8.87518768310547,8.83301396369934,8.742634449005127,8.246431713104249,
1994-07-15,,,9.231318473815918,8.954848670959473,8.91736125946045,8.856443738937378,8.763250904083252,8.261697278022766,
1994-07-18,,,9.301607131958008,9.034509468078614,8.966563701629639,8.88924536705017,8.785737705230712,8.277895703315735,
1994-07-19,,,9.582762718200684,9.203203392028808,9.043881702423096,8.938447952270508,8.810130577087403,8.296905684471131,
1994-07-20,,,9.582762718200684,9.348467445373535,9.116513729095459,8.979449939727782,8.834058933258056,8.317065663337708,
1994-07-21,,,9.582762718200684,9.456242752075195,9.179773426055908,9.014594125747681,8.857987289428712,8.338375582695008,
1994-07-22,,,9.582762718200684,9.526531600952149,9.240690135955811,9.054424524307251,8.879128036499024,8.360145525932312,
1994-07-25,,,9.62962532043457,9.592135238647462,9.313322353363038,9.095426654815673,8.900741386413575,8.382614097595216,
1994-07-26,,,9.67648696899414,9.610880088806152,9.40704174041748,9.139943265914917,8.923291969299317,8.405551285743714,
1994-07-27,,,9.60619831085205,9.615567207336426,9.482017326354981,9.173916482925415,8.94536600112915,8.427042150497437,
1994-07-28,,,9.723344802856444,9.643683624267577,9.549963188171386,9.212575435638428,8.968853740692138,8.450401425361633,
1994-07-29,,,9.67648696899414,9.66242847442627,9.594480037689209,9.255920648574829,8.995121097564697,8.471665978431702,
1994-08-01,,,9.653050422668455,9.667113494873046,9.629624366760254,9.298094034194946,9.019061298370362,8.492463850975037,
1994-08-02,,,9.653050422668455,9.66242618560791,9.63665313720703,9.340267419815063,9.038355350494385,8.512797055244446,
1994-08-03,,,9.67648696899414,9.676483917236327,9.646025562286377,9.381269645690917,9.054865818023682,8.534293851852418,
1994-08-04,,,9.79362964630127,9.690540885925293,9.667112255096436,9.423442840576172,9.071395969390869,8.55649751663208,
1994-08-05,,,9.79362964630127,9.713969421386718,9.688198947906494,9.464444541931153,9.086067714691161,8.579862694740296,
1994-08-08,,,9.770203590393066,9.73740005493164,9.702256774902343,9.50778956413269,9.10027093887329,8.60299361228943,
1994-08-09,,,9.840496063232422,9.774889183044433,9.718657684326171,9.562849712371825,9.118203067779541,8.626595182418823,
1994-08-10,,,9.934212684631348,9.826434326171874,9.751459121704102,9.616738224029541,9.140797214508057,8.649972338676452,
1994-08-11,,,9.817063331604004,9.831121063232422,9.760830974578857,9.655397081375122,9.15965456008911,8.671945672035218,
1994-08-12,,,9.746773719787598,9.821749877929687,9.767859649658202,9.681169843673706,9.177106113433839,8.693216109275818,
1994-08-15,,,9.770203590393066,9.821749877929687,9.779574966430664,9.70459966659546,9.1936323928833,8.714023966789245,
1994-08-16,,,9.79362964630127,9.812376594543457,9.793632888793946,9.715143013000489,9.21295036315918,8.735066084861755,
1994-08-17,,,9.746773719787598,9.774888801574708,9.800661563873291,9.723343563079833,9.2327250289917,8.756801190376281,
1994-08-18,,,9.442190170288086,9.699914169311523,9.765517616271973,9.716314935684204,9.245845737457275,8.776419701576232,
1994-08-19,,,9.395333290100098,9.629626083374024,9.725687980651855,9.706943464279174,9.258497943878174,8.795569643974304,
1994-08-22,,,9.37189769744873,9.549964904785156,9.685857391357422,9.694057083129882,9.268338317871093,8.815414447784423,
1994-08-23,,,9.559335708618164,9.503106117248535,9.657741355895997,9.688199520111084,9.283801937103272,8.835972084999085,
1994-08-24,,,9.746773719787598,9.503106117248535,9.638997459411621,9.69522829055786,9.30348295211792,8.855848693847657,
1994-08-25,,,9.770203590393066,9.568708801269532,9.634311485290528,9.697571229934692,9.32222671508789,8.875727286338806,
1994-08-26,,,9.79362964630127,9.648368072509765,9.638997077941895,9.703428363800048,9.342844848632813,8.8939817237854,
1994-08-29,,,9.887353897094728,9.751459312438964,9.65071210861206,9.715143537521362,9.367680435180665,8.913638005256653,
1994-08-30,,,9.887353897094728,9.817062950134277,9.660084533691407,9.726858711242675,9.39345329284668,8.935152769088745,
1994-08-31,,,9.887353897094728,9.845178985595705,9.674142551422118,9.737402057647705,9.415945911407471,8.954809050559998,
1994-09-01,,,9.863922119140623,9.863922691345214,9.716315746307373,9.740916681289672,9.435626773834228,8.97469560623169,
1994-09-02,,,9.817063331604004,9.868609428405762,9.758488750457763,9.74208836555481,9.456244945526123,8.993648982048034,
1994-09-05,,,9.817063331604004,9.854551315307617,9.80300531387329,9.744431352615356,9.476394557952881,9.01306694984436,
1994-09-06,,,9.863922119140623,9.849864959716797,9.833463954925538,9.745602655410767,9.497949905395508,9.032953505516053,
1994-09-07,,,9.910781860351562,9.854550552368163,9.849864768981934,9.744431114196777,9.517630863189698,9.05539942264557,
1994-09-08,,,10.074788093566896,9.896723747253418,9.880323219299317,9.757317352294923,9.540123310089111,9.078091554641723,
1994-09-09,,,9.934212684631348,9.920153617858887,9.894381523132324,9.76668930053711,9.562615909576415,9.099145650863647,
1994-09-12,,,9.797287940979004,9.916198539733887,9.885374927520752,9.768043518066406,9.582370014190674,9.116972026824952,
1994-09-13,,,9.93893337249756,9.931200790405274,9.890532875061036,9.77530870437622,9.604957027435303,9.13319483757019,
1994-09-14,,,10.033366203308104,9.955717658996582,9.905134105682373,9.789638328552247,9.628495502471925,9.150361976623536,
1994-09-15,,,10.198619842529297,9.980484008789062,9.93860387802124,9.827459812164307,9.653464584350585,9.16987859725952,
1994-09-16,,,10.198619842529297,10.033365440368652,9.97675952911377,9.867624139785766,9.677965068817139,9.189162845611571,
1994-09-19,,,10.17501449584961,10.108910751342773,10.01255464553833,9.907779979705811,9.703399295806884,9.207514142990112,8.540081841945648
1994-09-20,,,9.986149787902832,10.118354034423827,10.02477741241455,9.929120683670044,9.728336429595947,9.223744449615479,8.548383891582489
1994-09-21,,,9.868107795715332,10.085302352905273,10.020510005950928,9.935187387466431,9.748569736480713,9.238562078475953,8.557015669345855
1994-09-22,,,9.915325164794922,10.0286434173584,10.00456371307373,9.942443466186523,9.765998516082764,9.254316482543945,8.56588353395462
1994-09-23,,,10.009759902954102,9.99087142944336,10.012118434906006,9.953249979019166,9.781567344665527,9.27240912437439,8.576143567562104
1994-09-26,56.90410020467436,A,10.1041898727417,9.976706504821777,10.042808628082275,9.964091777801514,9.797618999481202,9.291678352355957,8.585610768795014
1994-09-27,56.96785830567356,A,10.316657066345217,10.042807960510254,10.080580997467042,9.985556936264038,9.812296886444091,9.311213731765747,8.595565354824066
1994-09-28,57.24857810049684,A,10.576350212097168,10.18445644378662,10.134879398345948,10.02000675201416,9.832168636322022,9.333113784790038,8.606818406581878
1994-09-29,57.465128279042666,A,10.434698104858398,10.288331031799316,10.158487224578858,10.048545551300048,9.849207344055175,9.353597316741944,8.616558210849762
1994-09-30,57.52878290147884,A,10.26944065093994,10.340267181396484,10.165569305419922,10.071164417266846,9.86294090270996,9.371034469604492,8.625471727848053
1994-10-03,57.46128370015939,A,10.127799034118652,10.344989013671874,10.160847759246826,10.086701202392579,9.872904376983643,9.386822881698608,8.632642066478729
1994-10-04,57.153764193939914,A,9.820894241333008,10.245836448669433,10.144322204589844,10.084549808502198,9.87579252243042,9.399542245864868,8.638507854938506
1994-10-05,56.53933405819024,P,9.49038314819336,10.028643035888672,10.106549739837646,10.063529872894287,9.873476219177245,9.409421110153199,8.642146127223969
1994-10-06,56.05443130841641,P,9.584815979003906,9.858666610717773,10.073498821258545,10.039031267166138,9.870705642700194,9.419779691696167,8.646026575565338
1994-10-07,55.779958195761225,P,9.750069618225098,9.754792404174804,10.047529792785644,10.029824113845825,9.872177295684814,9.433649196624756,8.651078250408172
1994-10-10,55.62572976334395,P,9.773674964904783,9.68396759033203,10.014478302001953,10.028643465042114,9.87458978652954,9.44682554244995,8.656822969913483
1994-10-11,55.70634089139403,P,9.915325164794922,9.702853775024414,9.974345111846924,10.027463054656982,9.87983528137207,9.459095315933228,8.664885876178742
1994-10-12,55.91962619323463,P,9.797287940979004,9.764234733581542,9.896438884735108,10.015659141540528,9.882251300811767,9.468558559417724,8.673048560619355
1994-10-13,56.18799968638146,P,10.033366203308104,9.853944778442383,9.856305694580078,10.007396459579468,9.887046031951904,9.479221000671387,8.683196651935578
1994-10-14,56.328477693306176,P,10.009759902954102,9.905882835388184,9.830337619781494,9.997953462600709,9.89136863708496,9.488718175888062,8.694836628437042
1994-10-17,56.532559034999146,P,10.198619842529297,9.990871810913086,9.837419700622558,9.999133729934693,9.899936962127686,9.500103950500488,8.706385941505433
1994-10-18,56.711005976425575,P,10.245832443237305,10.056973266601563,9.879913520812988,10.012117862701416,9.908043689727783,9.513123378753662,8.71828633069992
1994-10-19,56.969525408262776,A,10.17501449584961,10.132518577575684,9.948376655578613,10.02746319770813,9.91285972595215,9.526828470230102,8.730522582530975
1994-10-20,57.07287182149073,A,10.127799034118652,10.151405143737794,10.002674961090088,10.038086891174316,9.919074440002442,9.539364500045776,8.742752754688263
1994-10-21,57.170542176054624,A,10.127799034118652,10.175012969970703,10.040447902679443,10.043988847732544,9.926694946289063,9.55190052986145,8.754867939949035
1994-10-24,57.174882398107826,A,10.222229957580566,10.179734992980958,10.085303401947021,10.049890851974487,9.935735473632812,9.564683933258056,8.767455279827118
1994-10-25,56.95425158799289,A,9.915325164794922,10.11363353729248,10.085303401947021,10.029824256896973,9.938169384002686,9.575559873580932,8.778738098144531
1994-10-26,56.83827469303276,P,10.198619842529297,10.118354606628419,10.125436592102051,10.01093773841858,9.94720630645752,9.58996566772461,8.790862407684326
1994-10-27,56.709757625289605,P,10.009759902954102,10.094746780395507,10.12307596206665,9.989690828323365,9.95855770111084,9.602201719284057,8.802272386550904
1994-10-28,56.68369431309122,P,10.151408195495604,10.099468612670899,10.1372407913208,9.983789205551147,9.97367919921875,9.616088571548461,8.814390606880188
1994-10-31,56.65247534651994,P,10.198619842529297,10.094746589660645,10.137240791320801,9.98733024597168,9.990213642120361,9.629275979995727,8.827089898586273
1994-11-01,56.76333368674469,A,10.009759902954102,10.11363353729248,10.11363353729248,9.996773529052735,9.99922212600708,9.641512031555175,8.838844890594482
1994-11-02,56.64111294585243,P,9.844501495361328,10.042809867858887,10.080582237243652,10.014479446411134,10.001176681518555,9.652329816818238,8.849773590564729
1994-11-03,56.46093615657344,P,9.513994216918944,9.943656730651856,10.019201755523682,10.010938358306884,9.996052494049072,9.659139604568482,8.859049754142761
1994-11-04,56.1347833283068,P,9.466776847839355,9.806730461120605,9.953099536895753,9.996773719787598,9.989515438079835,9.666180143356323,8.866824860572814
1994-11-07,55.76668791750897,P,9.419560432434082,9.650918579101562,9.872832584381104,9.979067993164062,9.980159568786622,9.673920001983642,8.873673915863037
1994-11-08,55.50174714945024,P,9.44316864013672,9.537600326538087,9.825616931915283,9.955460166931152,9.971275863647461,9.68236457824707,8.882020969390869
1994-11-09,55.416731030203316,P,9.632027626037598,9.49510555267334,9.768957710266113,9.947197151184081,9.966169338226319,9.691057624816894,8.891542286872864
1994-11-10,55.42896952409351,P,9.466776847839355,9.485662078857422,9.714659404754638,9.918867683410644,9.958226432800293,9.69692660331726,8.899547398090363
1994-11-11,55.53741081686656,P,9.537602424621582,9.499827194213868,9.653278827667236,9.895259809494018,9.952637214660644,9.704441080093384,8.908021628856659
1994-11-14,55.77069439750364,P,9.750069618225098,9.56592903137207,9.608423805236816,9.872832298278809,9.951297340393067,9.713845949172974,8.916753237247468
1994-11-15,56.05837030578858,P,9.986149787902832,9.674525260925293,9.60606279373169,9.859848165512085,9.95374189376831,9.725845899581909,8.927240200042725
1994-11-16,56.24553900907443,P,9.986149787902832,9.74534969329834,9.62022762298584,9.850404930114745,9.955249252319335,9.736440057754516,8.937497172355652
1994-11-17,56.45640562637584,P,9.844501495361328,9.820894622802735,9.653278350830078,9.83624005317688,9.950643520355225,9.745383415222168,8.94739090681076
1994-11-18,56.51023682548968,A,9.561203956604004,9.825614929199219,9.662721061706543,9.807910299301147,9.943183345794678,9.752899627685547,8.955868153572082
1994-11-21,56.314757890943106,A,9.25429916381836,9.726460838317871,9.64619493484497,9.759513759613037,9.932323570251464,9.75734679222107,8.96258087158203
1994-11-22,55.78466488161916,P,8.852970123291016,9.499824905395508,9.5871750831604,9.706396007537842,9.910604305267334,9.757780666351318,8.967171945571899
1994-11-23,55.1428982691664,P,8.687710762023926,9.240137100219727,9.492743396759034,9.630850553512573,9.883691196441651,9.756093349456787,8.970706760883331
1994-11-24,54.55151345963469,P,8.687710762023926,9.008778953552246,9.41483678817749,9.564748096466065,9.853473014831543,9.753468799591065,8.974241576194764
