Date,GRADE,GPS,STX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-05-14,,,6.4787797927856445,6.288926601409912,6.094849061965943,5.872543811798096,5.2310035705566404,4.9321135234832765,
2003-05-15,,,6.360119819641113,6.353476047515869,6.150827121734619,5.900532841682434,5.267483940124512,4.948382539749145,
2003-05-16,,,6.431320190429688,6.444606685638428,6.212031507492066,5.932081890106201,5.304251956939697,4.964891633987427,
2003-05-19,,,6.336392402648926,6.44365816116333,6.251905488967896,5.958647966384888,5.338553228378296,4.978846936225891,
2003-05-20,,,6.217731952667236,6.364868831634522,6.281807565689087,5.977150273323059,5.372469959259033,4.990388736724854,
2003-05-21,,,6.303164005279541,6.329745674133301,6.3093361377716075,6.014129090309143,5.413019714355468,5.002784857749939,
2003-05-22,,,6.374361038208008,6.33259391784668,6.343034982681275,6.060586452484131,5.454803981781006,5.01697829246521,
2003-05-23,,,6.3221540451049805,6.3107606887817385,6.377683687210083,6.107747960090637,5.496396427154541,5.029469914436341,
2003-05-26,,,6.3221540451049805,6.307913017272949,6.37578558921814,6.152068400382996,5.534295587539673,5.038752570152282,
2003-05-27,,,6.621174812316895,6.388601589202881,6.376735210418701,6.198081970214844,5.576375856399536,5.047155785560608,
2003-05-28,,,7.0435967445373535,6.536688137054443,6.433216905593872,6.264032983779908,5.628798608779907,5.060019178390503,
2003-05-29,,,7.190733909606934,6.699962711334228,6.516278314590454,6.333552718162537,5.6832170486450195,5.072466340065002,
2003-05-30,,,7.190733909606934,6.873678684234619,6.592219686508178,6.402125597000122,5.734226331710816,5.0919920921325685,
2003-06-02,,,7.375840187072754,7.084415912628174,6.696164464950561,6.474034976959229,5.791305227279663,5.117474484443664,
2003-06-03,,,7.053091049194336,7.1707991600036625,6.779700374603271,6.530753970146179,5.83766767501831,5.139634990692139,
2003-06-04,,,7.105303764343262,7.183140563964844,6.859914350509643,6.584625244140625,5.884127378463745,5.159863724708557,
2003-06-05,,,7.579934597015381,7.260980701446533,6.9804717063903805,6.6617533445358275,5.932693157196045,5.183706178665161,
2003-06-06,,,7.309394359588623,7.284712791442871,7.079195737838745,6.728439712524414,5.980867204666137,5.205834269523621,
2003-06-09,,,7.285663604736328,7.266677474975586,7.17554669380188,6.77566614151001,6.0288507270812985,5.2277250528335575,
2003-06-10,,,7.129034519195557,7.28186616897583,7.226332664489746,6.801533937454224,6.0713342094421385,5.250692205429077,
2003-06-11,,,7.238197803497314,7.308444976806641,7.2457927703857425,6.839504837989807,6.114391059875488,5.278148713111878,
2003-06-12,,,7.404324054718018,7.273322868347168,7.267151784896851,6.891715049743652,6.160959825515747,5.3050013399124145,
2003-06-13,,,7.575189590454102,7.326481914520263,7.305597352981567,6.948908519744873,6.21520736694336,5.3337985801696775,
2003-06-16,,,8.06881332397461,7.48311185836792,7.374894666671753,7.035529565811157,6.278948593139648,5.370363478660583,
2003-06-17,,,8.18747329711914,7.694799613952637,7.488332891464234,7.134016633033752,6.343074340820312,5.407879037857056,
2003-06-18,,,8.363085746765137,7.919777202606201,7.614111089706421,7.237012720108032,6.408818340301513,5.445593419075013,
2003-06-19,,,8.230192184448242,8.084950828552246,7.679136848449707,7.329804277420044,6.47086275100708,5.483536167144775,
2003-06-20,,,8.215950965881348,8.213103103637696,7.76979250907898,7.424494123458862,6.531485929489135,5.522374701499939,
2003-06-23,,,8.054571151733398,8.210254669189453,7.8466832637786865,7.511114978790284,6.587934513092041,5.5596466159820555,
2003-06-24,,,7.997615337371826,8.17228307723999,7.933541345596313,7.57993700504303,6.639456024169922,5.596915259361267,
2003-06-25,,,8.182726860046387,8.13621129989624,8.02799425125122,7.6368935108184814,6.690418310165406,5.636035017967224,
2003-06-26,,,8.723811149597168,8.234935092926026,8.159942960739135,7.7135473728179935,6.7488877487182615,5.680565619468689,
2003-06-27,,,8.628883361816406,8.317521572113037,8.265312337875367,7.785454845428466,6.805458631515503,5.724382915496826,
2003-06-30,,,8.377325057983398,8.382072353363037,8.296163511276244,7.835529088973999,6.856903715133667,5.767100319862366,
2003-07-01,,,8.63363265991211,8.509275817871094,8.340779447555542,7.914556169509888,6.912622652053833,5.8112954330444335,
2003-07-02,,,9.312359809875488,8.735202407836914,8.435706853866577,8.024908971786498,6.987598094940186,5.864929406642914,
2003-07-03,,,9.255401611328123,8.841520500183105,8.538227796554565,8.108682322502137,7.063801851272583,5.9193195676803585,
2003-07-04,,,9.255401611328123,8.966824150085449,8.642172861099244,8.205982685089111,7.141331405639648,5.972099843025208,
2003-07-07,,,9.658842086791992,9.223127555847167,8.802599954605103,8.324641609191895,7.2257933425903325,6.028914523124695,
2003-07-08,,,9.701560974121094,9.436713218688965,8.972994518280029,8.453267931938171,7.305806493759155,6.084546513557434,
2003-07-09,,,9.601885795593262,9.49461841583252,9.114910411834718,8.571452331542968,7.383352680206299,6.137997989654541,
2003-07-10,,,9.397793769836426,9.52309684753418,9.182308673858643,8.67112581729889,7.45530177116394,6.189313850402832,
2003-07-11,,,9.658842086791992,9.603784942626953,9.285304546356201,8.775308442115783,7.532093086242676,6.24234055519104,
2003-07-14,,,9.967360496520996,9.665488624572754,9.444308090209962,8.870235800743103,7.612687244415283,6.299399452209473,
2003-07-15,,,9.801234245300291,9.685423278808592,9.561068248748779,8.950923848152161,7.690337705612182,6.351577296257019,
2003-07-16,,,10.233150482177734,9.811676216125488,9.653147315979002,9.044427084922791,7.77444314956665,6.408831896781922,
2003-07-17,,,9.976853370666504,9.927488136291505,9.72529249191284,9.131760144233704,7.853232765197754,6.46385495185852,
2003-07-18,,,9.506956100463867,9.897110939025879,9.750447940826415,9.19631040096283,7.923858547210694,6.515031356811523,
2003-07-21,,,9.374062538146973,9.778451347351075,9.721969985961914,9.262284970283508,7.9845170974731445,6.5647367668151855,
2003-07-22,,,9.454748153686523,9.70915412902832,9.697288703918456,9.335141611099242,8.04137848854065,6.615391092300415,
2003-07-23,,,9.255401611328123,9.513604354858398,9.662640285491943,9.38877534866333,8.0969109249115,6.66395724773407,
2003-07-24,,,8.984857559204102,9.315205192565918,9.62134666442871,9.401827669143676,8.14940567970276,6.708444809913635,
2003-07-25,,,8.965873718261719,9.206988716125489,9.552049827575683,9.418677186965942,8.2000967502594,6.752174353599548,
2003-07-28,,,9.720544815063477,9.276285171508789,9.527368259429931,9.485838174819946,8.267779798507691,6.803166513442993,
2003-07-29,,,9.7300443649292,9.331344413757325,9.520249271392823,9.540658760070801,8.33802604675293,6.855248003005982,
2003-07-30,,,9.900907516479492,9.460445594787597,9.487024974822997,9.570086145401001,8.409980916976929,6.911500315666199,
2003-07-31,,,10.347064971923828,9.732887077331544,9.52404613494873,9.624669313430786,8.489434995651244,6.9721194887161255,
2003-08-01,,,10.052790641784668,9.950270462036134,9.57862958908081,9.664538764953614,8.564047727584839,7.0302220773696895,
2003-08-04,,,9.991087913513184,10.004379081726075,9.640332126617432,9.681151056289673,8.637426404953002,7.085860996246338,
2003-08-05,,,9.967360496520996,10.051842308044433,9.691593360900878,9.694441032409667,8.704350118637086,7.14036298751831,
2003-08-06,,,10.29072380065918,10.129805564880371,9.795125579833984,9.728882932662964,8.769292659759522,7.199045634269714,
2003-08-07,,,10.209880828857422,10.10236873626709,9.917627906799316,9.769487285614014,8.829675598144531,7.256446323394775,
2003-08-08,,,10.366808891296388,10.165172386169434,10.057721424102784,9.804885625839233,8.89319709777832,7.313711714744568,
2003-08-11,,,10.542764663696287,10.275507736206055,10.139943408966065,9.833655834197998,8.95653558731079,7.373920407295227,
2003-08-12,,,10.604584693908691,10.402952575683594,10.227397441864014,9.873823356628417,9.027565460205079,7.432616567611694,
2003-08-13,,,10.319262504577637,10.408660316467286,10.269232940673827,9.878128957748412,9.091844635009766,7.487986006736755,
2003-08-14,,,9.843714714050291,10.33542709350586,10.218897914886474,9.871472024917603,9.137120237350464,7.534906697273255,
2003-08-15,,,9.843714714050291,10.23080825805664,10.197990322113037,9.888309955596924,9.187806644439696,7.584336924552917,
2003-08-18,,,10.200374603271484,10.16233024597168,10.218918991088866,9.92962555885315,9.246100864410401,7.63747579574585,
2003-08-19,,,10.45716381072998,10.132846069335937,10.267899322509766,9.979746341705322,9.31266345024109,7.691998829841614,
2003-08-20,,,10.3572998046875,10.14045352935791,10.274556922912598,10.03484125137329,9.375045490264892,7.74471827507019,
2003-08-21,,,10.49520778656006,10.270752143859863,10.303089618682861,10.11035876274109,9.436863164901734,7.79891149520874,
2003-08-22,,,10.433389663696287,10.388687133789062,10.309747695922852,10.183734560012818,9.494027166366577,7.8546172666549685,
2003-08-25,,,10.366808891296388,10.421973991394044,10.29215211868286,10.216047763824463,9.539987077713013,7.90946783542633,
2003-08-26,,,10.46667766571045,10.423876762390137,10.278361415863037,10.252879428863526,9.585571165084838,7.964322752952576,
2003-08-27,,,11.279850006103516,10.60838680267334,10.374420166015625,10.321826553344726,9.643906450271606,8.02636239528656,
2003-08-28,,,11.29887580871582,10.769120407104491,10.519936275482177,10.369417095184327,9.705280122756959,8.08807143688202,
2003-08-29,,,10.942215919494627,10.87088565826416,10.629786396026612,10.413888359069825,9.759805421829224,8.14564567565918,
2003-09-01,,,10.942215919494627,10.985967063903807,10.703970527648925,10.461444759368897,9.817558317184448,8.202746415138245,
2003-09-02,,,11.674548149108888,11.227541160583495,10.825708961486816,10.54680414199829,9.89109697341919,8.265276498794556,
2003-09-03,,,11.60322093963623,11.292215347290039,10.95030107498169,10.612428998947143,9.959506855010986,8.324962582588196,
2003-09-04,,,11.698328018188477,11.37210578918457,11.07061309814453,10.686851358413696,10.018997192382812,8.383942470550537,
2003-09-05,,,11.39398193359375,11.462458992004395,11.166672325134277,10.738210010528565,10.07429916381836,8.439878897666931,
2003-09-08,,,12.007431983947754,11.67550220489502,11.330734634399414,10.811443376541138,10.146901302337646,8.501902508735657,
2003-09-09,,,11.964627265930176,11.733518028259278,11.480529594421387,10.879445505142211,10.213521194458007,8.56307192325592,
2003-09-10,,,11.783935546875,11.769660949707031,11.530938148498535,10.95267915725708,10.262952709197998,8.625275402069091,
2003-09-11,,,11.284605979919434,11.686916542053222,11.529511165618896,11.024723720550536,10.303536796569825,8.683669323921203,
2003-09-12,,,11.15145492553711,11.638411140441894,11.550435066223145,11.090110731124877,10.341457862854003,8.741394634246825,
2003-09-15,,,11.07536506652832,11.451997756958008,11.563749980926513,11.13386025428772,10.36978832244873,8.797790832519532,
2003-09-16,,,11.864770889282228,11.43202648162842,11.582772254943848,11.204240608215333,10.413052520751954,8.859429507255554,6.847579085826874
2003-09-17,,,12.13107204437256,11.50145378112793,11.63555736541748,11.292929220199586,10.463636245727539,8.92349446296692,6.88109983921051
2003-09-18,,,12.497238159179688,11.743980216979981,11.715448379516602,11.393030738830566,10.525625133514405,8.990463452339172,6.917206482887268
2003-09-19,,,12.74927043914795,12.063543319702148,11.850977230072022,11.508824777603149,10.587433700561524,9.0597633934021,6.954006998538971
2003-09-22,,,12.597097396850586,12.367889785766602,11.909943771362304,11.62033920288086,10.640028438568116,9.1263578414917,6.989598324298859
2003-09-23,56.291433582114756,A,13.00131130218506,12.595197868347167,12.013612174987793,11.74707088470459,10.70402997970581,9.197183842658996,7.0274702739715575
2003-09-24,56.3199293802586,A,12.592347145080566,12.68745288848877,12.09445333480835,11.812695741653442,10.751213912963868,9.262828531265258,7.064005260467529
2003-09-25,56.003340988678495,A,12.316535949707031,12.651312446594238,12.197646331787109,11.863578748703002,10.798007564544678,9.325620164871216,7.1001993894577025
2003-09-26,55.57590552303233,A,12.340309143066406,12.569520187377929,12.316531753540039,11.933483409881593,10.85467462539673,9.38926658630371,7.136394400596618
2003-09-29,55.61832251602763,A,12.91572093963623,12.633244895935059,12.50056734085083,12.032158660888673,10.925507793426513,9.45501244544983,7.176433885097504
2003-09-30,55.343170272242155,A,12.934735298156738,12.619929695129395,12.607563781738282,12.095168018341065,10.995107536315919,9.518243012428284,7.216945965290069
2003-10-01,55.63781482952172,A,13.362730026245115,12.774006271362305,12.730729579925537,12.183143472671508,11.077254104614259,9.587082514762878,7.259598019123078
2003-10-02,56.00711292027798,A,13.277124404907228,12.966123962402344,12.808718204498291,12.262083292007446,11.16309944152832,9.65625256061554,7.302317550182343
2003-10-03,56.26404934234819,A,13.182015419006348,13.134465217590332,12.85199270248413,12.351484966278075,11.247422275543213,9.723759512901307,7.344325573444366
2003-10-06,56.11653884103108,A,13.315165519714355,13.214354133605957,12.923799514770508,12.416871643066406,11.319314689636231,9.793547244071961,7.386197090148926
2003-10-07,56.37578020631653,A,13.790714263916016,13.385549926757813,13.002739810943604,12.508175992965699,11.400528087615967,9.869277067184449,7.429832901954651
2003-10-08,56.28259616142757,A,13.619519233703612,13.436907768249512,13.105457019805907,12.599955177307129,11.47490032196045,9.94244061946869,7.472612738609314
2003-10-09,56.42691450588806,A,13.919109344482422,13.56530475616455,13.265714359283447,12.731680345535278,11.54634120941162,10.017888102531433,7.517433197498321
2003-10-10,56.787384470936026,A,14.161635398864746,13.76122875213623,13.447846984863281,12.88218936920166,11.628518104553223,10.09628291606903,7.562876415252686
2003-10-13,57.193328929347196,A,14.242474555969238,13.946690559387207,13.580522346496583,13.040544843673706,11.713545837402343,10.175486121177673,7.607119345664978
2003-10-14,57.404270402862416,A,14.551578521728516,14.098863410949708,13.74220666885376,13.17488522529602,11.805230197906495,10.25479015827179,7.6509729719161985
2003-10-15,57.595214433530174,A,14.504026412963867,14.275764846801758,13.856336307525634,13.293532943725586,11.889496250152588,10.329394454956054,7.694706816673278
2003-10-16,57.47346180366507,A,14.432698249816896,14.378482627868653,13.971893692016602,13.390305948257446,11.973952598571778,10.401814098358154,7.737140219211579
2003-10-17,56.994300711599784,A,14.085546493530272,14.363264846801759,14.062246799468994,13.457119750976563,12.048327350616455,10.470762224197388,7.781377158164978
2003-10-20,56.4691716072902,A,13.933382034301758,14.301446342468262,14.124068450927734,13.52393398284912,12.116139698028565,10.536337642669677,7.826906063556671
2003-10-21,55.876087578150965,A,14.02847957611084,14.196826553344726,14.147844982147216,13.57529239654541,12.184617595672607,10.606091527938842,7.872863259315491
2003-10-22,53.78560750483919,P,10.595070838928224,13.415035438537597,13.845400142669678,13.475428581237793,12.190133762359618,10.640989198684693,7.900426461696624
2003-10-23,51.780982420773675,P,10.557028770446776,12.639901542663575,13.509192085266113,13.38745322227478,12.20440004348755,10.670760140419006,7.927233159542084
2003-10-24,50.0218649567511,P,10.580804824829102,11.93895320892334,13.15110902786255,13.299478006362914,12.219141845703126,10.703474245071412,7.954654257297516
2003-10-27,48.010561182922494,P,9.98638153076172,11.149553108215333,12.725499725341797,13.153011035919189,12.214861984252929,10.730481424331664,7.979103238582611
2003-10-28,46.466514736755784,P,10.889910697937012,10.521839332580566,12.359332942962647,13.050769805908203,12.22351692199707,10.76809018611908,8.009391195774079
2003-10-29,47.44142984158322,P,11.793437957763672,10.761512756347656,12.088274097442627,12.972305202484131,12.252239685058594,10.813642587661743,8.04589565038681
2003-10-30,48.10789792279369,P,11.127677917480469,10.875642585754395,11.757772064208984,12.864832878112793,12.264889087677002,10.850876126289368,8.077938733100892
2003-10-31,48.67498007692031,P,10.927950859069824,10.945071792602539,11.442012500762939,12.752129650115966,12.274780311584472,10.884403738975525,8.109101159572601
2003-11-03,49.7104111281011,P,11.00879192352295,11.149553871154785,11.149553489685058,12.636810970306396,12.287619972229004,10.913803524971009,8.142083501815796
2003-11-04,50.00886172900249,P,10.690179824829102,11.109607696533203,10.815723514556884,12.481784248352051,12.292090015411377,10.938830590248108,8.173354814052582
2003-11-05,49.70466034445926,P,10.81403923034668,10.913727951049804,10.83762035369873,12.341510248184203,12.28277379989624,10.963340125083924,8.204466772079467
2003-11-06,49.97323232846082,P,11.14275074005127,10.916742515563964,10.89619255065918,12.202692317962647,12.27965129852295,10.992465710639953,8.238000938892364
2003-11-07,49.942239218466405,P,10.35671043395996,10.802494430541993,10.873783111572266,12.012446069717408,12.267941188812255,11.01387330532074,8.268124003410339
2003-11-10,49.50881020736329,P,9.651651382446287,10.53106632232666,10.840310096740723,11.78290491104126,12.242129898071289,11.029844107627868,8.294745361804962
2003-11-11,49.109063200399596,P,9.28006649017334,10.249043655395507,10.679325675964355,11.519329309463501,12.194240264892578,11.042668619155883,8.319791939258575
2003-11-12,48.617476675521736,P,9.980358123779297,10.082307434082031,10.498017692565918,11.293145895004272,12.161783008575439,11.060644931793213,8.348339974880219
2003-11-13,47.96283405124199,P,10.128042221069336,9.879365730285645,10.398054122924805,11.077913093566895,12.130377292633057,11.074687242507935,8.377626430988311
2003-11-14,47.53580126632507,P,9.484914779663086,9.70500659942627,10.25375051498413,10.847881507873534,12.092195949554444,11.083247556686402,8.403815236091614
2003-11-17,47.4935129745841,P,9.527789115905762,9.680234146118163,10.105650234222413,10.627601861953735,12.042603092193604,11.094752197265626,8.430926258563995
2003-11-18,47.73740376141418,P,9.327703475952148,9.689761543273926,9.969402599334718,10.3925630569458,11.989864616394042,11.101692905426026,8.45649416923523
2003-11-19,47.8954283933796,P,9.261016845703123,9.545893287658691,9.814100360870361,10.325860357284546,11.939406242370605,11.101179475784301,8.483054441213607
2003-11-20,47.84892757980685,P,9.051398277282717,9.330564498901367,9.604965114593506,10.250578832626342,11.894742088317871,11.099139442443848,8.509229505062104
