Date,GRADE,GPS,AIG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-29,,,28.84295654296875,27.77027473449707,26.661852073669433,25.833509540557863,26.897840042114257,,
1984-03-30,,,27.531909942626957,27.913298416137696,26.95981674194336,25.905021095275877,26.85254955291748,,
1984-04-02,,,27.77027130126953,28.15166893005371,27.28161754608154,26.024206829071044,26.814409828186037,,
1984-04-03,,,28.12783432006836,28.199346160888673,27.496151161193847,26.161270713806154,26.77865406036377,,
1984-04-04,,,27.889448165893555,28.03248405456543,27.639171600341797,26.31621150970459,26.74528190612793,,
1984-04-05,,,27.531909942626957,27.77027473449707,27.77027473449707,26.453275394439697,26.719060974121092,,
1984-04-06,,,27.531909942626957,27.77027473449707,27.841786575317382,26.608216953277587,26.696415786743163,28.692776432037352,
1984-04-09,,,27.889448165893555,27.794110107421876,27.972889518737794,26.763157749176024,26.694031753540038,28.67847400665283,
1984-04-10,,,28.36619758605957,27.841782760620116,28.020564460754393,26.935976886749266,26.701182708740234,28.657020530700684,
1984-04-11,,,28.36619758605957,27.93713264465332,27.984808349609374,27.114755153656006,26.720252113342283,28.6272239112854,
1984-04-12,,,28.36619758605957,28.103990173339845,27.93713245391846,27.299492263793944,26.739321517944337,28.59742729187012,
1984-04-13,,,28.48538398742676,28.294684982299806,28.03247985839844,27.496148300170898,26.76792552947998,28.56763074874878,
1984-04-16,,,28.48538398742676,28.413872146606444,28.10399112701416,27.69280433654785,26.806064834594725,28.544985332489013,
1984-04-17,,,29.0813102722168,28.55689468383789,28.199338722229005,27.847744941711426,26.84658737182617,28.52591547012329,
1984-04-18,,,30.03481101989746,28.89061737060547,28.413875007629393,28.026523303985595,26.92525001525879,28.516380615234375,
1984-04-19,,,29.558055877685547,29.128989028930665,28.616489601135253,28.19338216781616,26.98484275817871,28.496118965148927,
1984-04-20,,,29.558055877685547,29.34352340698242,28.819104194641113,28.33044538497925,27.030133018493654,28.473473415374755,
1984-04-23,,,28.962139129638672,29.438874435424804,28.926373291015626,28.44963140487671,27.065888977050783,28.44367696762085,
1984-04-24,,,28.962139129638672,29.41504020690918,28.985967445373536,28.503265953063966,27.092109909057616,28.41149690628052,
1984-04-25,,,28.72375869750977,29.152829742431642,29.021723556518555,28.503265953063966,27.115946884155274,28.378124828338624,
1984-04-26,,,28.425796508789062,28.926377868652345,29.027683448791503,28.48240795135498,27.131440963745117,28.340581340789797,
1984-04-27,,,28.12783432006836,28.640333557128905,28.991928482055663,28.51220417022705,27.145743103027343,28.297674503326416,
1984-04-30,,,27.889448165893555,28.425795364379884,28.932334899902344,28.518163013458253,27.155277519226075,28.26311038970947,
1984-05-01,,,28.247018814086918,28.28277130126953,28.848905754089355,28.52412223815918,27.17673107147217,28.239273338317872,
1984-05-02,,,28.306629180908203,28.19934539794922,28.67608757019043,28.544981288909913,27.211295280456543,28.217224178314208,
1984-05-03,,,28.36619758605957,28.18742561340332,28.556901741027833,28.586695671081543,27.25420166015625,28.20053804397583,
1984-05-04,,,28.247018814086918,28.211262512207032,28.42579803466797,28.62245111465454,27.288765487670897,28.182660121917724,
1984-05-07,,,28.247018814086918,28.282776641845704,28.354286003112794,28.64032964706421,27.307835006713866,28.16478219985962,
1984-05-08,,,28.36619758605957,28.306612396240233,28.294691848754884,28.64032964706421,27.32928810119629,28.14809606552124,
1984-05-09,,,28.60457801818848,28.366202163696293,28.282773780822755,28.652248668670655,27.34835781097412,28.13498561859131,
1984-05-10,,,29.0813102722168,28.50922470092774,28.348325157165526,28.688004302978516,27.396032028198242,28.12068326950073,
1984-05-11,,,28.48538398742676,28.556897735595705,28.384080123901366,28.688004302978516,27.443706130981447,28.100421657562254,
1984-05-14,,,28.36619758605957,28.580733489990234,28.43175506591797,28.682044982910156,27.503298950195312,28.078968181610108,
1984-05-15,,,28.84295654296875,28.67608528137207,28.491348838806154,28.670127296447752,27.572426948547363,28.06228229522705,
1984-05-16,,,28.60457801818848,28.67608528137207,28.52114372253418,28.598615646362305,27.648705863952635,28.040828819274903,
1984-05-17,,,28.36619758605957,28.533062744140626,28.52114372253418,28.539022731781007,27.720217170715333,28.018183555603027,
1984-05-18,,,28.12783432006836,28.461552810668945,28.509225273132323,28.467511653900146,27.794112281799315,27.99315465927124,
1984-05-21,,,27.889448165893555,28.366202926635744,28.473468208312987,28.413877105712892,27.856088600158692,27.965741901397706,
1984-05-22,,,27.651092529296875,28.12783012390137,28.401957702636718,28.3483247756958,27.910914154052733,27.9383292388916,
1984-05-23,,,27.174341201782227,27.841782760620116,28.258934020996094,28.270853900909422,27.95858833312988,27.90495719909668,
1984-05-24,,,26.459243774414062,27.460391998291016,27.99672737121582,28.172526264190672,27.994344100952148,27.85966667175293,
1984-05-25,,,26.816791534423828,27.198183441162108,27.829868125915528,28.106974124908447,28.039634666442872,27.811992378234862,
1984-05-28,,,26.816791534423828,26.983652114868164,27.674927520751954,28.05334129333496,28.084925231933592,27.7643180847168,
1984-05-29,,,26.22087860107422,26.69760932922363,27.4127197265625,27.952034282684327,28.089692840576173,27.708300762176513,
1984-05-30,,,26.578418731689453,26.578424835205077,27.2101037979126,27.86562376022339,28.09207633972168,27.66062635421753,
1984-05-31,,,26.935976028442383,26.67377128601074,27.067081642150878,27.79411268234253,28.106378288269042,27.621890945434572,
1984-06-01,,,27.77027130126953,26.864467239379884,27.031325340270996,27.77027530670166,28.125447883605958,27.596266136169433,
1984-06-04,,,28.962139129638672,27.293536758422853,27.13859443664551,27.80603132247925,28.17312229156494,27.583751602172853,
1984-06-05,,,29.558055877685547,27.960972213745116,27.329290771484374,27.865624237060548,28.206494445800782,27.580771827697752,
1984-06-06,,,29.438875198364254,28.53306350708008,27.555744171142578,27.907339096069336,28.22079677581787,27.572428913116454,
1984-06-07,,,28.962139129638672,28.938296127319337,27.80603370666504,27.90138053894043,28.22318042755127,27.560510234832762,
1984-06-08,,,28.783348083496094,29.140911483764647,28.002689361572266,27.916278743743895,28.24820919036865,27.550379371643068,
1984-06-11,,,28.60457801818848,29.069399261474608,28.18146800994873,27.92819776535034,28.26489532470703,27.53965257644653,
1984-06-12,,,28.48538398742676,28.854864883422852,28.407918548583986,27.910319137573243,28.272046318054198,27.525350189208986,
1984-06-13,,,29.0813102722168,28.78335189819336,28.65820770263672,27.93415575027466,28.295883560180663,27.520582733154296,
1984-06-14,,,28.36619758605957,28.66416358947754,28.801229858398436,27.93415575027466,28.312569313049316,27.515815143585204,
1984-06-15,,,28.60457801818848,28.628409576416015,28.884660530090333,27.957992935180663,28.334022674560547,27.515219230651855,
1984-06-18,,,28.962139129638672,28.699921798706054,28.884660530090333,28.01162748336792,28.35547649383545,27.524754123687742,
1984-06-19,,,28.962139129638672,28.795272827148438,28.825068855285643,28.07717981338501,28.367395324707033,27.534289016723633,
1984-06-20,,,28.72375869750977,28.72376251220703,28.753557205200195,28.154650688171387,28.374546546936035,27.54739933013916,
1984-06-21,,,29.0813102722168,28.866785049438484,28.765474319458015,28.285754013061528,28.38884880065918,27.564085159301758,
1984-06-22,,,29.0813102722168,28.96213150024414,28.795270538330083,28.398979949951176,28.40076732635498,27.58434642791748,
1984-06-25,,,28.72375869750977,28.91445541381836,28.807188606262212,28.494328308105473,28.40553482055664,27.605799827575684,
1984-06-26,,,28.36619758605957,28.79526710510254,28.795269966125495,28.60159425735474,28.391232566833494,27.618909969329835,
1984-06-27,,,27.531909942626957,28.556897354125976,28.64032993316651,28.649268817901618,28.341174545288087,27.633212280273437,
1984-06-28,,,27.889448165893555,28.31852493286133,28.592654991149907,28.696942424774175,28.307802391052245,27.64632257461548,
1984-06-29,,,27.889448165893555,28.08015251159668,28.521142005920417,28.702901268005377,28.274430236816407,27.65228162765503,
1984-07-02,,,27.651092529296875,27.865619277954103,28.390037345886235,28.637348937988286,28.24820930480957,27.657049140930177,
1984-07-03,,,27.710693359375,27.734518432617186,28.264892768859863,28.544980812072758,28.2231803894043,27.65764514923096,
1984-07-04,,,27.710693359375,27.770275115966797,28.163586235046388,28.458571720123295,28.2029190826416,27.65943298339844,
1984-07-05,,,27.29354286193848,27.651094055175783,27.984809494018556,28.375141906738286,28.18027400970459,27.655857486724855,
1984-07-06,,,27.05518341064453,27.484241104125978,27.78219680786133,28.28873367309571,28.158820991516112,27.65228204727173,
1984-07-09,,,27.174341201782227,27.38889083862305,27.627255058288576,28.217221832275396,28.144518852233887,27.64989818572998,
1984-07-10,,,25.982498168945312,27.04325180053711,27.38888511657715,28.092077541351323,28.099228439331053,27.637979755401613,
1984-07-11,,,26.578418731689453,26.816796875,27.2935359954834,27.966932964324958,28.06466423034668,27.637979755401613,
1984-07-12,,,26.459243774414062,26.649937057495116,27.15051555633545,27.87158527374268,28.02652515411377,27.64036340713501,
1984-07-13,,,26.578418731689453,26.554584121704103,27.01941261291504,27.77027730941773,27.99315315246582,27.640959320068358,
1984-07-16,,,26.697599411010746,26.459235763549806,26.924063301086427,27.657050323486335,27.962164764404296,27.634999885559083,
1984-07-17,,,26.1016788482666,26.483071899414064,26.763161849975585,27.51402730941773,27.916874389648438,27.623081245422362,
1984-07-18,,,25.74411964416504,26.31621208190918,26.56650447845459,27.36504535675049,27.85966522216797,27.604011516571045,
1984-07-19,,,24.790632247924805,25.982489776611327,26.316213417053223,27.150511455535888,27.77385166168213,27.584941844940186,
1984-07-20,,,25.26738548278809,25.720283126831056,26.13743362426758,26.959815216064452,27.709491691589356,27.5765989112854,
1984-07-23,,,26.1016788482666,25.601099014282227,26.030167388916016,26.828711223602294,27.664201316833495,27.583750133514403,
1984-07-24,,,26.34005355834961,25.64877395629883,26.065922927856445,26.727404022216795,27.614143257141112,27.593285102844238,
1984-07-25,,,25.982498168945312,25.69644966125488,26.00633087158203,26.649933433532716,27.56170166015625,27.605203762054444,
1984-07-26,,,26.578418731689453,26.05400695800781,26.01824836730957,26.58438196182251,27.52594608306885,27.62308162689209,
1984-07-27,,,27.29354286193848,26.45923843383789,26.089760780334473,26.554586696624757,27.50926025390625,27.65168626785278,
1984-07-30,,,27.05518341064453,26.649939346313477,26.12551918029785,26.52479124069214,27.49257495880127,27.67433177947998,
1984-07-31,,,26.935976028442383,26.769123840332032,26.20894889831543,26.486055374145508,27.47827262878418,27.694593391418458,
1984-08-01,,,27.531909942626957,27.07900619506836,26.38772792816162,26.477116203308107,27.485424003601075,27.72200616836548,
1984-08-02,,,28.60457801818848,27.484238052368163,26.769122505187987,26.542667961120607,27.52833068847656,27.761337394714356,
1984-08-03,,,29.79643440246582,27.984816360473634,27.222027397155763,26.67973051071167,27.587923545837402,27.813779106140135,
1984-08-06,,,30.27316665649414,28.628413009643555,27.639176177978516,26.834671783447266,27.65705104827881,27.870988140106203,
1984-08-07,,,30.392358779907227,29.319689559936524,28.044406700134278,27.05516481399536,27.740480651855467,27.91508674621582,
1984-08-08,,,30.03481101989746,29.820269775390624,28.449637985229494,27.22798442840576,27.809608497619628,27.950842418670653,
1984-08-09,,,29.319690704345703,29.96329231262207,28.723765182495118,27.371006774902344,27.857282791137695,27.98183053970337,
1984-08-10,,,30.869112014770508,30.177827835083008,29.08132209777832,27.585541439056396,27.919259605407714,28.022353744506837,
1984-08-13,,,30.869112014770508,30.297016906738282,29.46271495819092,27.794117069244386,27.95739906311035,28.065260677337648,
1984-08-14,,,29.6772575378418,30.153996658325195,29.73684310913086,27.972896003723143,27.959783096313476,28.08313877105713,
1984-08-15,,,29.91562271118164,30.130158996582033,29.975214385986327,28.181471157073975,27.969318046569825,28.09505741119385,
1984-08-16,,,29.91562271118164,30.24934539794922,30.106318855285643,28.437720680236815,27.988387718200684,28.105784072875977,
1984-08-17,,,30.988296508789062,30.27318229675293,30.225505065917968,28.723766231536864,28.032486686706545,28.140347938537598,
1984-08-20,,,30.869112014770508,30.27318229675293,30.285099601745607,28.96213788986206,28.077777366638184,28.171336345672607,
1984-08-21,,,31.70342063903809,30.67841491699219,30.41620578765869,29.230306243896486,28.14213809967041,28.207092208862306,
1984-08-22,,,32.41851806640625,31.17899398803711,30.65457649230957,29.55210723876953,28.2088822555542,28.252382907867432,
1984-08-23,,,32.299339294433594,31.6557373046875,30.95254135131836,29.838153266906737,28.28754508972168,28.3000572013855,
1984-08-24,,,31.70342063903809,31.798762130737305,31.03597221374512,30.05864715576172,28.349521942138672,28.341772308349608,28.51727437019348
1984-08-27,,,31.34585952758789,31.89411163330078,31.083646965026855,30.273180961608887,28.397196350097655,28.376336421966553,28.52740521430969
1984-08-28,,,31.82261085510254,31.917949676513672,31.29818229675293,30.517512702941893,28.454405784606934,28.410900554656983,28.533960542678834
1984-08-29,,,32.06096649169922,31.846439361572266,31.512716674804686,30.743965530395506,28.521149940490723,28.44784824371338,28.53753607749939
1984-08-30,,,31.70342063903809,31.727255630493165,31.691496467590333,30.89890766143799,28.57359214782715,28.481220474243162,28.53932388305664
1984-08-31,57.56983610830583,A,31.34585952758789,31.655743408203126,31.727252769470216,30.976378917694092,28.61888313293457,28.509825229644775,28.538727989196776
1984-09-03,57.53725622329816,A,31.34585952758789,31.655743408203126,31.77492752075195,31.03001356124878,28.671325149536134,28.53842998504639,28.5417076587677
1984-09-04,57.46240810051694,A,30.988296508789062,31.48888053894043,31.70341510772705,31.059810447692872,28.723767127990723,28.55749984741211,28.5417076587677
1984-09-05,57.393116216901035,A,31.107500076293945,31.298187255859375,31.57231330871582,31.113444900512697,28.79527893066406,28.568226737976076,28.542303676605226
1984-09-06,57.36745221563939,P,31.465038299560547,31.25051078796387,31.488883209228515,31.22071228027344,28.866790733337403,28.587296562194823,28.541707763671877
1984-09-07,57.341442808032575,P,30.869112014770508,31.15516128540039,31.40545234680176,31.22071228027344,28.92638401031494,28.600407123565674,28.536940269470215
1984-09-10,57.320558245375345,P,30.988296508789062,31.083648681640625,31.369696044921874,31.226671504974366,28.993128089904786,28.62066869735718,28.532172832489014
1984-09-11,57.3438258954509,P,31.22667694091797,31.131324768066406,31.310102653503417,31.304142475128174,29.063447761535645,28.64331407546997,28.527405490875243
1984-09-12,57.39106087960218,P,31.941783905029297,31.298181533813477,31.298184394836426,31.405450534820556,29.14806957244873,28.675494327545167,28.526809577941894
1984-09-13,57.43436656610486,A,32.358924865722656,31.4769588470459,31.363734817504884,31.52761564254761,29.249377212524415,28.714825611114502,28.527703475952148
1984-09-14,57.522787203863736,A,32.776084899902344,31.858353424072266,31.50675735473633,31.61700506210327,29.36379524230957,28.761308116912844,28.529491310119628
1984-09-17,57.59860548281258,A,32.65689468383789,32.192073059082034,31.63786087036133,31.70639419555664,29.473446311950685,28.808982582092284,28.53604648590088
1984-09-18,57.641201430238006,A,32.180145263671875,32.38276672363281,31.75704574584961,31.73023042678833,29.597399253845214,28.848313846588134,28.543793592453003
1984-09-19,57.634026104658226,A,31.941783905029297,32.38276672363281,31.840474128723145,31.706393718719482,29.704666557312013,28.884665393829344,28.550944786071778
1984-09-20,57.5947370620967,A,31.70342063903809,32.251665878295896,31.864312362670898,31.676597785949706,29.809550094604493,28.91803762435913,28.55928783416748
1984-09-21,57.512551926584166,A,30.988296508789062,31.89410820007324,31.876230812072755,31.640841579437257,29.897747650146485,28.945450401306154,28.564055261611937
1984-09-24,57.42542811190483,P,30.74992561340332,31.512714385986328,31.85239372253418,31.611044883728027,29.978794174194334,28.970479469299317,28.567630834579468
1984-09-25,57.35097393410607,P,30.571144104003903,31.190914154052734,31.786840438842773,31.548471546173097,30.06818347930908,28.99252893447876,28.5703125
1984-09-26,57.30607483000887,P,30.74992561340332,30.95254249572754,31.667654609680177,31.4829195022583,30.16829959869385,29.01398241043091,28.574484014511107
1984-09-27,57.26756580103404,P,30.45197486877441,30.702253341674805,31.47695960998535,31.420347213745117,30.28152645111084,29.027689056396483,28.574186162948607
1984-09-28,57.26333336448483,P,30.571144104003903,30.618822860717774,31.25646553039551,31.38161144256592,30.387601623535158,29.048546657562255,28.574484157562257
1984-10-01,57.26556354523715,P,30.571144104003903,30.583066558837892,31.04789047241211,31.342875671386718,30.4769909286499,29.070596122741698,28.574782152175903
1984-10-02,57.284075161680185,P,30.74992561340332,30.618822860717774,30.904868507385252,31.33095712661743,30.565188369750977,29.089665813446047,28.575974054336548
1984-10-03,57.277805088284914,P,30.15400695800781,30.499639129638673,30.726090812683104,31.283282470703124,30.648618545532226,29.105160102844238,28.57299446105957
1984-10-04,57.29148286659318,P,30.45197486877441,30.499639129638666,30.60094623565674,31.23262929916382,30.726089668273925,29.126017875671387,28.572100715637205
1984-10-05,57.31111762782641,P,30.74992561340332,30.53539543151855,30.577109146118165,31.22666997909546,30.795217323303223,29.152238788604738,28.572696723937987
1984-10-08,57.33220796787552,P,30.690324783325195,30.559231567382813,30.57114906311035,31.211771392822264,30.867920150756834,29.180247554779054,28.57299472808838
1984-10-09,57.352358118555145,P,30.988296508789062,30.60690574645996,30.612864303588868,31.19985237121582,30.94896656036377,29.213619594573974,28.575974416732787
1984-10-10,57.39688569706896,P,31.107500076293945,30.797604370117188,30.64862174987793,31.15813817977905,31.02047836303711,29.25295118331909,28.578954191207885
1984-10-11,57.42778822793942,A,31.286266326904297,30.964462661743163,30.732050895690918,31.104505252838134,31.074112129211425,29.301221408843993,28.580444040298463
1984-10-12,57.438618830974626,A,31.64381980895996,31.143241500854494,30.839318466186523,31.047891998291014,31.11105983734131,29.349491691589357,28.58074203491211
1984-10-15,57.4792300612591,A,32.47812271118164,31.50080108642578,31.030016326904295,31.038953399658205,31.15515895843506,29.406105003356934,28.585211544036866
1984-10-16,57.50560374670753,A,32.41851806640625,31.786845397949218,31.19687557220459,31.05087203979492,31.19568214416504,29.468081398010256,28.588191080093384
1984-10-17,57.536280245746845,A,32.41851806640625,32.04904899597168,31.423326683044433,31.07470874786377,31.243356285095214,29.526482391357423,28.593554372787477
1984-10-18,57.61749403662679,A,33.669979095458984,32.525791549682616,31.74512710571289,31.173036670684816,31.33036205291748,29.59382242202759,28.60785668373108
1984-10-19,57.71054396975418,A,34.2063102722168,33.038289642333986,32.09076557159424,31.3339373588562,31.397106018066406,29.65818281173706,28.627224473953248
1984-10-22,57.75025482429637,A,33.90835189819336,33.32433547973633,32.41256828308106,31.491858673095702,31.457890815734864,29.707644939422607,28.64569827079773
1984-10-23,57.742943187693335,A,32.47812271118164,33.336256408691405,32.56155090332031,31.58720760345459,31.51390811920166,29.73684560775757,28.658808717727663
1984-10-24,57.70370668829266,A,31.941783905029297,33.240909576416016,32.644979286193845,31.64680051803589,31.554431343078612,29.76187469482422,28.667151803970338
1984-10-25,57.6040403711618,A,31.941783905029297,32.89527053833008,32.710531044006345,31.72129096984863,31.594954566955565,29.791671142578124,28.676090688705443
1984-10-26,57.43135548639716,A,30.63072395324707,32.18015327453613,32.60922145843506,31.724269962310792,31.587803115844725,29.810144901275635,28.68026213645935
1984-10-29,57.29063396599566,A,30.928695678710938,31.584222030639648,32.454278755187985,31.742147541046144,31.588994789123536,29.83338607788086,28.686519327163698
1984-10-30,57.22857788538343,P,31.405452728271484,31.369688034057617,32.352972221374515,31.774923896789552,31.583035430908204,29.862586765289308,28.693968477249147
1984-10-31,57.223682827486016,P,32.120548248291016,31.405440902709962,32.323175239562985,31.87325096130371,31.577076034545897,29.89297914505005,28.706780939102174
1984-11-01,57.231957169340966,P,32.358924865722656,31.48886909484863,32.19206981658935,31.968598461151124,31.57826774597168,29.93290641784668,28.72436078071594
