Date,GRADE,GPS,TAP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-19,,,3.471607446670532,3.630961465835571,3.616733455657959,3.666531479358673,4.07828691482544,,
1984-03-20,,,3.613888740539551,3.6081972122192383,3.6224247217178345,3.6594175457954408,4.057798728942871,,
1984-03-21,,,3.4431519508361816,3.5683586597442627,3.608196830749512,3.6394983530044556,4.033895807266235,,
1984-03-22,,,3.357785701751709,3.5114468574523925,3.5854323148727416,3.6195792675018312,4.00828556060791,,
1984-03-23,,,3.3862407207489014,3.454534912109375,3.559821915626526,3.598237383365631,3.9798297548294066,,
1984-03-26,,,3.471607446670532,3.454534912109375,3.5427481889724732,3.5882777333259583,3.9513739204406737,,
1984-03-27,,,3.357785701751709,3.403314304351807,3.5057557582855225,3.571204197406769,3.921210775375366,,
1984-03-28,,,3.3008744716644287,3.3748588085174562,3.4716087341308595,3.5512850999832155,3.891616759300232,,
1984-03-29,,,3.5000646114349365,3.4033145904541016,3.4573807239532472,3.5413255095481873,3.8688520908355715,,
1984-03-30,,,3.471607446670532,3.420387935638428,3.437461423873901,3.529943060874939,3.847794728279114,,
1984-04-02,,,3.64234471321106,3.454535388946533,3.454535150527954,3.5356343030929565,3.8295830154418944,,
1984-04-03,,,3.64234471321106,3.5114471912384033,3.457380747795105,3.5399027347564695,3.8108021783828736,,
1984-04-04,,,3.64234471321106,3.5797412395477295,3.477300024032593,3.5427484273910523,3.792590465545654,,
1984-04-05,,,3.585430860519409,3.596814489364624,3.5000645399093626,3.5427484273910523,3.7738095712661743,,
1984-04-06,,,3.556976079940796,3.613888216018677,3.5171380758285524,3.5384799957275392,3.755597858428955,4.148288035392762,
1984-04-09,,,3.556976079940796,3.596814489364624,3.5256749391555786,3.5342115640640257,3.739093527793884,4.138043930530548,
1984-04-10,,,3.556976079940796,3.5797407627105713,3.5455939769744873,3.5256748676300047,3.72145094871521,4.128938074111939,
1984-04-11,,,3.556976079940796,3.5626670360565185,3.571204137802124,3.5214064359664916,3.7077921438217163,4.120116784572601,
1984-04-12,,,3.64234471321106,3.5740498065948487,3.5854321479797364,3.5214064359664916,3.695840711593628,4.112149181365967,
1984-04-13,,,3.64234471321106,3.5911235332489015,3.6025058746337892,3.519983649253845,3.6833202028274536,4.105035259723663,
1984-04-16,,,3.5000646114349365,3.5797412395477295,3.5882778644561766,3.5214065074920655,3.669092321395874,4.096783061027526,
1984-04-17,,,3.471607446670532,3.5626675128936767,3.571204137802124,3.5142924427986144,3.6554334688186647,4.08739262342453,
1984-04-18,,,3.357785701751709,3.5228294372558593,3.542748236656189,3.510024130344391,3.6503114080429078,4.076863968372345,
1984-04-19,,,3.3008744716644287,3.454535388946533,3.514292597770691,3.5071785688400268,3.6394981813430785,4.0663353443145756,
1984-04-20,,,3.3008744716644287,3.386241340637207,3.488682436943054,3.5029102563858032,3.6229938507080077,4.056660387516022,
1984-04-23,,,3.272416830062866,3.340711784362793,3.4602265119552613,3.4929507255554197,3.609335069656372,4.0469853925704955,
1984-04-24,,,3.243962526321411,3.295182800292969,3.4289251565933228,3.487259566783905,3.588846917152405,4.037025854587555,
1984-04-25,,,3.243962526321411,3.272418165206909,3.397623801231384,3.484413969516754,3.5655131435394285,4.026781778335572,
1984-04-26,,,3.3008744716644287,3.272418165206909,3.363476777076721,3.4744544625282288,3.5529926204681397,4.016822264194489,
1984-04-27,,,3.3008744716644287,3.272418165206909,3.329329752922058,3.4659178137779234,3.5450249814987185,4.00600908279419,
1984-04-30,,,3.329330444335937,3.2838008880615233,3.312256336212158,3.4502671003341674,3.537626461982727,3.9951958751678465,
1984-05-01,,,3.4146971702575684,3.317947816848755,3.3065653085708617,3.4388847231864927,3.5307970571517946,3.98523633480072,
1984-05-02,,,3.4146971702575684,3.3520947456359864,3.3122564554214478,3.4275023460388185,3.522260284423828,3.9752767944335936,
1984-05-03,,,3.357785701751709,3.3634769916534424,3.317947578430176,3.4161200881004334,3.5142926502227785,3.9638944816589357,
1984-05-04,,,3.329330444335937,3.369168186187744,3.3207931756973266,3.4047378063201905,3.504617691040039,3.9513739204406737,
1984-05-07,,,3.243962526321411,3.352094602584839,3.317947745323181,3.389087128639221,3.4960809326171876,3.9377151465415956,
1984-05-08,,,3.243962526321411,3.3179476737976072,3.317947745323181,3.373436450958252,3.4869750547409057,3.9243409061431884,
1984-05-09,,,3.471607446670532,3.3293297290802,3.340712237358093,3.369168019294739,3.4824220752716064,3.9132431149482727,
1984-05-10,,,3.585430860519409,3.37485876083374,3.3691678762435915,3.366322326660156,3.480145564079285,3.9027144432067873,
1984-05-11,,,3.528519868850708,3.4146966457366945,3.391932415962219,3.3606310844421388,3.4767308330535887,3.8901938891410826,
1984-05-14,,,3.5000646114349365,3.4659170627593996,3.4090058326721193,3.3606310844421388,3.4761617279052732,3.8773887825012205,
1984-05-15,,,3.5000646114349365,3.5171374797821047,3.417542576789856,3.362053942680359,3.4750234985351565,3.8651527762413025,
1984-05-16,,,3.528519868850708,3.5285199642181397,3.4289248466491697,3.3705906510353087,3.473885278701782,3.853485884666443,
1984-05-17,,,3.471607446670532,3.5057552814483643,3.4403070211410522,3.379127299785614,3.471608810424805,3.8421035599708557,
1984-05-18,,,3.4146971702575684,3.4829907417297363,3.4488436937332154,3.384818434715271,3.467055859565735,3.830152132511139,
1984-05-21,,,3.3862407207489014,3.460225963592529,3.463071513175964,3.3905096292495727,3.4619337797164915,3.8179161405563353,
1984-05-22,,,3.357785701751709,3.431770181655884,3.474453830718994,3.396200788021088,3.4545352935791014,3.8062492418289184,
1984-05-23,,,3.357785701751709,3.397623348236084,3.463071656227112,3.4018919467926025,3.4488441133499146,3.7940132331848146,
1984-05-24,,,3.329330444335937,3.369167947769165,3.4374616146087646,3.403314745426178,3.442583827972412,3.7814926719665527,
1984-05-25,,,3.272416830062866,3.3407118797302244,3.4118513107299804,3.4018918633461,3.4346161556243895,3.767833859920502,
1984-05-28,,,3.272416830062866,3.3179471015930178,3.3890865325927733,3.3990461826324463,3.4306323432922365,3.7544596290588377,
1984-05-29,,,3.187049627304077,3.283799886703491,3.3577850341796873,3.3876638054847716,3.4220955610275268,3.739947144985199,
1984-05-30,,,3.2155063152313232,3.255344009399414,3.326483678817749,3.3777042627334595,3.41754264831543,3.7257192277908326,
1984-05-31,,,3.243962526321411,3.2382704257965087,3.303719186782837,3.3720131039619448,3.4152661848068235,3.711775872707367,
1984-06-01,,,3.272416830062866,3.2382704257965087,3.289491152763367,3.369167423248291,3.4129897069931032,3.6964097309112547,
1984-06-04,,,3.3008744716644287,3.243961954116821,3.2809545278549193,3.3720130205154417,3.409575047492981,3.6804744839668273,
1984-06-05,,,3.243962526321411,3.255344533920288,3.26957221031189,3.3720130205154417,3.407298583984375,3.6642546796798707,
1984-06-06,,,3.243962526321411,3.2610357761383058,3.25818989276886,3.3606307744979858,3.406160345077515,3.648888552188873,
1984-06-07,,,3.243962526321411,3.2610357761383058,3.2496531009674072,3.343557357788086,3.4010383033752443,3.6349451971054076,
1984-06-08,,,3.243962526321411,3.2553449153900145,3.246807670593262,3.329329490661621,3.396485404968262,3.622140066623688,
1984-06-11,,,3.187049627304077,3.2325799465179443,3.238270950317383,3.313678741455078,3.387379503250122,3.6084812593460085,
1984-06-12,,,3.1585934162139893,3.21550612449646,3.235425329208374,3.296605181694031,3.3777044773101808,3.594253327846527,
1984-06-13,,,3.187049627304077,3.204123544692993,3.2325796604156496,3.2795316696166994,3.368598575592041,3.5805945205688476,
1984-06-14,,,3.1301395893096924,3.1813589572906493,3.2211973667144775,3.2624582767486574,3.359492750167847,3.5666511607170106,
1984-06-15,,,3.1016838550567627,3.1529032230377196,3.2041240692138673,3.246807610988617,3.350386905670166,3.5529923820495606,
1984-06-18,,,3.073228120803833,3.1301389217376707,3.1813594341278075,3.2311569809913636,3.340711946487427,3.5399027371406557,
1984-06-19,,,3.073228120803833,3.1130658626556396,3.16428599357605,3.2169291019439696,3.3310369873046874,3.5262439680099487,
1984-06-20,,,3.073228120803833,3.0903015613555906,3.147212553024292,3.202701222896576,3.321362028121948,3.5145770859718324,
1984-06-21,,,3.1016838550567627,3.084610414505005,3.132984685897827,3.191318893432617,3.310548810958862,3.5031947612762453,
1984-06-22,,,3.1585934162139893,3.09599232673645,3.124447774887085,3.1856277227401733,3.3008737850189207,3.4920969939231874,
1984-06-25,,,3.187049627304077,3.118756628036499,3.124447774887085,3.181359362602234,3.2946134853363036,3.481852903366089,
1984-06-26,,,3.1585934162139893,3.1358296871185303,3.124447774887085,3.1799365520477294,3.288353204727173,3.4718933367729186,
1984-06-27,,,3.1301395893096924,3.1472119808197023,3.1187567710876465,3.175668215751648,3.2838002824783326,3.46705584526062,
1984-06-28,,,3.1301395893096924,3.152903127670288,3.1187567710876465,3.169977068901062,3.280385584831238,3.459941883087158,
1984-06-29,,,3.1301395893096924,3.147212362289429,3.1216023445129393,3.1628632068634035,3.276970887184143,3.4499823689460754,
1984-07-02,,,3.187049627304077,3.147212362289429,3.132984495162964,3.1571719646453857,3.2752635431289674,3.4422993063926697,
1984-07-03,,,3.187049627304077,3.152903604507446,3.144366645812988,3.154326319694519,3.2741252851486204,3.431486101150513,
1984-07-04,,,3.187049627304077,3.1642856121063234,3.155748796463013,3.1514806747436523,3.272987027168274,3.4192500853538514,
1984-07-05,,,3.1301395893096924,3.1642856121063234,3.1585943698883057,3.1457895278930663,3.2695723295211794,3.4112824749946595,
1984-07-06,,,3.073228120803833,3.1529033184051514,3.15005784034729,3.1372528076171875,3.265019402503967,3.4050221920013426,
1984-07-09,,,3.1016838550567627,3.1358301639556885,3.1415212631225584,3.1329845190048218,3.260466470718384,3.3990464663505553,
1984-07-10,,,3.073228120803833,3.1130658626556396,3.132984733581543,3.128716254234314,3.253637089729309,3.392217073440552,
1984-07-11,,,3.044771194458008,3.084610176086426,3.1244478940963747,3.1216023325920106,3.246238570213318,3.384249427318573,
1984-07-12,,,2.959404468536377,3.050463151931763,3.107374382019043,3.113065576553345,3.238270945549011,3.3762817978858948,
1984-07-13,,,2.9309489727020264,3.0220073223114015,3.087455320358276,3.1045288324356077,3.230303316116333,3.367460503578186,
1984-07-16,,,2.9309489727020264,2.987860345840454,3.0618452548980715,3.0974148750305175,3.2240430450439455,3.3600619888305663,
1984-07-17,,,2.845580816268921,2.9423308849334715,3.0276983737945558,3.086032509803772,3.2160754108428957,3.3515252327919005,
1984-07-18,,,2.760214805603028,2.8854196071624756,2.9850148916244508,3.0703818440437316,3.2018475580215453,3.342134816646576,
1984-07-19,,,2.788669347763061,2.8512725830078125,2.9508678674697877,3.0547311186790465,3.1859123277664185,3.3330289459228517,
1984-07-20,,,2.845580816268921,2.8341989517211914,2.928103137016296,3.039080488681793,3.1722535467147828,3.324492189884186,
1984-07-23,,,3.1016838550567627,2.868345928192139,2.928103137016296,3.0348122000694273,3.1642859315872194,3.3202238297462463,
1984-07-24,,,3.073228120803833,2.913875389099121,2.928103137016296,3.03054393529892,3.155749201774597,3.315386350154877,
1984-07-25,,,2.987858533859253,2.959404134750366,2.922411870956421,3.023429882526398,3.144935975074768,3.3094106268882753,
1984-07-26,,,3.073228120803833,3.0163158893585207,2.9337942361831666,3.0205843091011046,3.136968388557434,3.3042885994911195,
1984-07-27,,,3.073228120803833,3.0618453502655028,2.948022150993347,3.017738735675812,3.1301390075683595,3.298597433567047,
1984-07-30,,,3.1016838550567627,3.0618453502655028,2.965095639228821,3.013470447063446,3.1244478702545164,3.293190824985504,
1984-07-31,,,3.1016838550567627,3.067536497116089,2.990705943107605,3.0092021584510804,3.1193258333206177,3.2869305634498596,
1984-08-01,,,3.1016838550567627,3.0903015613555906,3.0248528480529786,3.0049338698387147,3.1142037963867186,3.281523954868317,
1984-08-02,,,3.243962526321411,3.1244484424591064,3.0703821659088133,3.0106250166893007,3.112496438026428,3.27754013299942,
1984-08-03,,,3.329330444335937,3.1756689071655275,3.118757128715515,3.0234301328659057,3.1136347103118895,3.2741254329681397,
1984-08-06,,,3.187049627304077,3.1927420616149904,3.1272937059402466,3.0276984214782714,3.111927366256714,3.271279854774475,
1984-08-07,,,3.1585934162139893,3.2041239738464355,3.1358302354812624,3.0319666862487793,3.111358242034912,3.2667269015312197,
1984-08-08,,,3.1585934162139893,3.2155058860778807,3.1529037237167357,3.0376577973365784,3.1102199840545652,3.2638813161849978,
1984-08-09,,,3.187049627304077,3.204123306274414,3.1642858743667603,3.0490400552749635,3.1090817260742187,3.262173955440521,
1984-08-10,,,3.243962526321411,3.187049722671509,3.181359314918518,3.0646907329559325,3.1085126399993896,3.260751173496246,
1984-08-13,,,3.2155063152313232,3.192741060256958,3.192741560935974,3.0789186000823974,3.1068052768707277,3.258190162181854,
1984-08-14,,,3.1016838550567627,3.181359148025513,3.192741560935974,3.0917237520217897,3.1039597034454345,3.2556291437149047,
1984-08-15,,,3.1301395893096924,3.1756683826446532,3.195587134361267,3.110219991207123,3.1016832447052,3.2539217948913572,
1984-08-16,,,3.1016838550567627,3.1585952281951903,3.1813592672348023,3.125870716571808,3.0988376712799073,3.2499379873275758,
1984-08-17,,,3.1016838550567627,3.1301394939422607,3.1585946083068848,3.1386758685112,3.095992097854614,3.246238751411438,
1984-08-20,,,3.1016838550567627,3.1073750019073487,3.1500580310821533,3.1386758685112,3.0942847824096678,3.240832142829895,
1984-08-21,,,3.1016838550567627,3.1073750019073487,3.1443670749664308,3.1400986552238463,3.0931465911865232,3.235425534248352,
1984-08-22,,,3.1301395893096924,3.1073750019073487,3.141521692276001,3.1472127079963683,3.0920083904266358,3.2303034830093384,
1984-08-23,,,3.187049627304077,3.1244481563568116,3.141521692276001,3.1529037833213804,3.0931465911865232,3.226319670677185,
1984-08-24,,,3.1585934162139893,3.1358300685882567,3.1329847812652587,3.1571720480918883,3.0942847824096678,3.222335844039917,3.685311939716339
1984-08-27,,,3.1016838550567627,3.1358300685882567,3.1216025352478027,3.1571720480918883,3.0948538970947266,3.2177829217910765,3.677913426160812
1984-08-28,,,3.1301395893096924,3.1415212154388428,3.1244481086730955,3.1585948348045347,3.095992126464844,3.213514556884766,3.671226315498352
1984-08-29,,,3.1301395893096924,3.1415212154388428,3.1244481086730955,3.1600176215171816,3.097130355834961,3.2092461919784547,3.664681488275528
1984-08-30,,,3.1016838550567627,3.12444806098938,3.1244481086730955,3.152903687953949,3.097130355834961,3.2038395833969116,3.6579943823814394
1984-08-31,46.68305022273421,B,3.1016838550567627,3.1130661487579347,3.1244481086730955,3.14152135848999,3.0959921646118165,3.198432974815369,3.651734117269516
1984-09-03,46.69973304584602,B,3.1016838550567627,3.1130661487579347,3.1244481086730955,3.1372530698776244,3.09428484916687,3.194449167251587,3.645616114139557
1984-09-04,46.6729757025571,B,3.1016838550567627,3.1073750019073487,3.1244481086730955,3.1344075918197634,3.0931466579437257,3.190749931335449,3.6390712773799896
1984-09-05,46.64243012631746,B,3.073228120803833,3.0959927082061767,3.11875696182251,3.1301393270492555,3.0920084285736085,3.1879043555259705,3.6323841619491577
1984-09-06,46.68183025565267,B,3.1016838550567627,3.0959927082061767,3.1102203845977785,3.1258710384368897,3.0914393138885496,3.185912449359894,3.6261238968372345
1984-09-07,46.72922160186125,B,3.1016838550567627,3.0959927082061767,3.1045294284820555,3.1187571048736573,3.0908701992034913,3.183920543193817,3.6202904653549193
1984-09-10,46.7315328587932,B,3.073228120803833,3.0903015613555906,3.1016838550567627,3.1116431951522827,3.088593769073486,3.1819286561012268,3.614457024335861
1984-09-11,46.74712346042247,B,3.073228120803833,3.084610414505005,3.0959927082061767,3.1102204084396363,3.0863173389434815,3.180221312046051,3.608623583316803
1984-09-12,46.791422478671315,B,3.1016838550567627,3.0903015613555906,3.093147134780884,3.10879762172699,3.084610023498535,3.1787985253334043,3.602790151834488
1984-09-13,46.85473644519802,B,3.1585934162139893,3.101683473587036,3.0988380908966064,3.111643099784851,3.085179100036621,3.1773757147789,3.5970989894866943
1984-09-14,46.933985446660195,C,3.187049627304077,3.118756628036499,3.107374668121338,3.1159113883972167,3.087455530166626,3.1762374663352966,3.591123274564743
1984-09-17,47.03760128686218,C,3.2155063152313232,3.147212266921997,3.118756914138794,3.121602511405945,3.089731979370117,3.1750992250442507,3.585147550106049
1984-09-18,47.12462595711267,C,3.2155063152313232,3.175667905807495,3.13013916015625,3.1272936344146727,3.092577543258667,3.1731073164939883,3.579171825647354
1984-09-19,47.341450641972635,C,3.4431519508361816,3.243961524963379,3.167131543159485,3.1429442524909974,3.1005451583862307,3.173391864299774,3.574334329366684
1984-09-20,47.543934565914014,C,3.5000646114349365,3.3122557640075683,3.2069696187973022,3.1585950016975404,3.1113583612442017,3.1748146533966066,3.569354567527771
1984-09-21,47.63339520541234,C,3.357785701751709,3.346402978897095,3.232579803466797,3.1685546159744264,3.1198950958251954,3.1750992059707643,3.563236563205719
1984-09-24,47.755489932873694,A,3.4146971702575684,3.386241149902344,3.2667267084121705,3.1842052817344664,3.1295700597763063,3.1768065524101257,3.5572608494758606
1984-09-25,47.88806534151298,A,3.4146971702575684,3.4260793209075926,3.300873613357544,3.1984331607818604,3.140952386856079,3.1785138988494874,3.551427402496338
1984-09-26,47.80229838952466,A,3.3862407207489014,3.4146970748901366,3.3293292999267576,3.211238217353821,3.1534729051589965,3.177660231590271,3.545451673269272
1984-09-27,47.68138295791249,A,3.4146971702575684,3.397623586654663,3.354939675331116,3.226888883113861,3.1659934616088865,3.1759528946876525,3.53933366894722
1984-09-28,47.590100370545265,C,3.3008744716644287,3.386241340637207,3.366322159767151,3.2368484139442444,3.175099334716797,3.1736764407157896,3.531935164928436
1984-10-01,47.45383497244438,C,3.357785701751709,3.3748590469360353,3.3805500984191896,3.2496535062789915,3.180221371650696,3.1722536516189574,3.524821217060089
1984-10-02,47.26181229895676,C,3.272416830062866,3.346402978897095,3.386241149902344,3.258190155029297,3.1842051458358767,3.1699771738052367,3.51756497502327
1984-10-03,47.0847179579525,C,3.2155063152313232,3.312256097793579,3.363476586341858,3.2653040647506715,3.1887581014633177,3.166847038269043,3.510166461467743
1984-10-04,46.90472437718544,B,3.2155063152313232,3.27241792678833,3.3350207567214967,3.2709951877593992,3.1916036653518676,3.1642860269546507,3.5031947934627534
1984-10-05,46.85177112478966,B,3.243962526321411,3.2610355377197267,3.323638439178467,3.2781091213226317,3.195018353462219,3.1625786805152893,3.496365406513214
1984-10-08,46.81796365379814,B,3.3008744716644287,3.2496532917022707,3.312256169319153,3.2894914388656615,3.1990021657943726,3.1617250180244447,3.48982057929039
1984-10-09,46.836586375208675,B,3.272416830062866,3.2496532917022707,3.2980281352996825,3.2994508743286133,3.2024168252944945,3.160871329307556,3.4835602855682373
1984-10-10,46.8984505286432,B,3.243962526321411,3.255344533920288,3.2838003158569338,3.3065648078918457,3.2052623987197877,3.159733097553253,3.476873165369034
1984-10-11,46.990280941485196,C,3.3008744716644287,3.272418165206909,3.2724180459976195,3.3136788606643677,3.206400637626648,3.1594485378265382,3.4704706048965455
1984-10-12,47.05979866948064,C,3.357785701751709,3.295182800292969,3.2781091690063477,3.322215664386749,3.2069697427749633,3.1603022265434264,3.464068043231964
1984-10-15,47.15537763791172,A,3.4431519508361816,3.3236382961273194,3.286645793914795,3.333597946166992,3.2120917892456053,3.1620095777511597,3.458234603404999
1984-10-16,47.198787574372396,A,3.329330444335937,3.3350210189819336,3.292337155342102,3.339289152622223,3.2155065298080445,3.163432385921478,3.4516897654533385
1984-10-17,47.274966801670104,A,3.3862407207489014,3.3634766578674316,3.3094105958938598,3.3364435911178587,3.2200594758987426,3.165139729976654,3.445429478883743
1984-10-18,47.38868110991603,A,3.5000646114349365,3.4033146858215333,3.337866425514221,3.3364435911178587,3.2263197755813597,3.1677007508277892,3.439738311767578
1984-10-19,47.41151327455958,A,3.4431519508361816,3.420387935638428,3.357785367965698,3.3407119035720827,3.2303035640716553,3.1694081020355225,3.4329089164733886
1984-10-22,47.332650256178574,A,3.4146971702575684,3.414696979522705,3.3691676378250124,3.3407119035720827,3.23428738117218,3.170546329021454,3.4255104064941406
