Date,GRADE,GPS,TPR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-09-29,46.330900121852686,B,32.8240966796875,32.509551239013675,32.53970489501953,33.062606239318846,34.868585433959964,36.234248085021974,33.49018513679504
2017-10-02,47.761881479171564,B,33.14191055297852,32.75727920532227,32.556001663208015,33.023559188842775,34.74659889221192,36.201302185058594,33.51927618026733
2017-10-03,48.2409981809767,B,32.45740509033203,32.7817268371582,32.51362762451172,32.974534797668454,34.611407165527346,36.164881248474124,33.5446266078949
2017-10-04,48.233964158932785,B,32.367759704589844,32.69697647094726,32.534814453125,32.9149658203125,34.484606781005866,36.12948963165283,33.566745567321775
2017-10-05,48.36414827270945,B,32.44110107421875,32.646454620361325,32.55111198425293,32.88033237457275,34.35797981262208,36.09547340393066,33.58974812507629
2017-10-06,48.31415229775121,C,32.45740509033203,32.573116302490234,32.541333770751955,32.855885887145995,34.220040054321295,36.05640464782715,33.61279240608215
2017-10-09,47.63959363584828,B,32.335166931152344,32.411767578125,32.584523391723636,32.81025161743164,34.10471183776856,36.01274345397949,33.635225496292115
2017-10-10,47.769246710193634,B,32.59593200683594,32.43947296142578,32.61059989929199,32.7580982208252,33.98409133911133,35.969523429870605,33.65701414108276
2017-10-11,47.025432841280725,B,31.675092697143555,32.30093955993652,32.49895801544189,32.62649202346802,33.87043361663819,35.916292667388916,33.67129606246948
2017-10-12,46.67575830348169,B,32.123287200927734,32.23737678527832,32.44191570281983,32.53644514083862,33.76687122344971,35.867864818573,33.69159621238708
2017-10-13,46.48644211031698,B,32.24552536010742,32.1950008392334,32.38405857086182,32.461881732940675,33.65185161590577,35.818573055267336,33.71151356697082
2017-10-16,46.1336230771152,B,32.04180145263672,32.13632774353027,32.274047660827634,32.41502466201782,33.52370502471924,35.767244052886966,33.73259913444519
2017-10-17,45.90184932993645,B,32.30256271362305,32.077653884887695,32.25856342315674,32.38609552383423,33.396570472717286,35.720608959197996,33.75304021835327
2017-10-18,46.84471856978478,B,32.16403579711914,32.17544250488281,32.23819103240967,32.386502742767334,33.267796821594246,35.67146520614624,33.7741405582428
2017-10-19,47.17248609778965,B,32.16403579711914,32.18359222412109,32.21048450469971,32.38079824447632,33.14985401153565,35.62272275924683,33.79536016464233
2017-10-20,48.05851304004759,B,32.88114547729492,32.310716247558595,32.252858543395995,32.397096157073975,33.03881732940674,35.58243501663208,33.820284624099735
2017-10-23,48.774464009018196,C,32.432952880859375,32.388946533203125,32.2626371383667,32.42358026504517,32.912835731506355,35.5331720161438,33.84296812057495
2017-10-24,50.05862369917202,C,32.80780792236328,32.48999557495117,32.28382472991943,32.447212314605714,32.91203449249268,35.488139095306394,33.86494140625
2017-10-25,51.24179757889632,C,32.80780792236328,32.61875,32.39709625244141,32.44802713394165,32.90994014739991,35.44158666610718,33.88842564582825
2017-10-26,52.501799133216764,C,32.91373825073242,32.768690490722655,32.476141357421874,32.45902853012085,32.90543827056885,35.39496194839477,33.91343350410462
2017-10-27,52.921755826085395,C,32.8240966796875,32.75728073120117,32.53399848937988,32.45902853012085,32.90916584014892,35.345581722259524,33.937158203125
2017-10-30,53.45542907118713,C,32.51445007324219,32.773580169677736,32.58126335144043,32.42765550613403,32.898456230163575,35.29593397140503,33.95881775856018
2017-10-31,53.787963363553565,C,33.370079040527344,32.886034393310545,32.68801498413086,32.4732892036438,32.90340435028076,35.25670152664185,33.979546785354614
2017-11-01,53.80920388109837,C,33.15006637573242,32.95448608398438,32.786618041992185,32.51240453720093,32.90443706512451,35.21405656814575,34.00112403869629
2017-11-02,54.298209261304955,A,33.69603729248047,33.11094589233399,32.93981819152832,32.57515134811401,32.91040813446045,35.17864938735962,34.02686253547668
2017-11-03,54.7482664061981,C,33.53307342529297,33.25274124145508,33.005010986328124,32.62893476486206,32.90406719207763,35.140319423675535,34.05305856704712
2017-11-06,55.797309441959385,A,33.801979064941406,33.51024703979492,33.14191360473633,32.702275371551515,32.90278118133545,35.10209211349488,34.079008703231814
2017-11-07,56.16760944811182,A,34.16868209838867,33.66996765136719,33.27800102233887,32.78091287612915,32.911900749206545,35.0744020652771,34.10134505271912
2017-11-08,55.45724133989145,C,32.66112518310547,33.5721794128418,33.263332748413085,32.830214500427246,32.89911334991455,35.024766216278074,34.11431465148926
2017-11-09,54.10526482656464,C,32.726314544677734,33.37823486328125,33.24459037780762,32.860365867614746,32.87954708099365,34.97634798049927,34.13087061882019
2017-11-10,53.596100385240646,C,33.264156341552734,33.3244514465332,33.28859634399414,32.91129741668701,32.866373176574704,34.93144926071167,34.15099054336548
2017-11-13,52.36120254590529,C,32.95448303222656,33.15495223999024,33.33259963989258,32.9569314956665,32.84700580596924,34.87900835037232,34.168011379241946
2017-11-14,50.725119737991456,B,32.758914947509766,32.872998809814455,33.27148323059082,32.97974910736084,32.833426246643064,34.82574335098266,34.185167694091795
2017-11-15,50.78556102380835,B,32.80780792236328,32.90233535766602,33.237257385253905,33.01193771362305,32.818399620056155,34.771269969940185,34.20022259712219
2017-11-16,51.52989322873674,B,33.41082763671875,33.03923797607422,33.208736419677734,33.074277305603026,32.82394077301026,34.72662557601929,34.21805403709411
2017-11-17,52.00000817476313,B,33.94866180419922,33.17613906860352,33.25029525756836,33.12765312194824,32.8439873123169,34.68347974777222,34.236427536010744
2017-11-20,53.15302916803751,A,34.28277587890625,33.44179763793945,33.29837493896484,33.220144271850586,32.86468578338623,34.64375604629517,34.256233062744144
2017-11-21,53.9858145483414,A,33.61454772949219,33.61292419433594,33.2429615020752,33.26048126220703,32.86419673919678,34.59735006332397,34.27281672477722
2017-11-22,54.41871223677327,A,33.435272216796875,33.738417053222655,33.32037620544433,33.29185447692871,32.84675785064697,34.55101022720337,34.2883051776886
2017-11-23,54.23909779382282,A,33.435272216796875,33.74330596923828,33.39127197265625,33.317931175231934,32.8369787979126,34.50806520462036,34.304549074172975
2017-11-24,53.383618921290186,C,33.29673767089844,33.612921142578124,33.39453010559082,33.34156322479248,32.82817768096924,34.45565210342407,34.319106321334836
2017-11-27,52.08563360698815,C,33.07672119140625,33.371710205078124,33.40675392150879,33.369676780700686,32.830133247375485,34.40192800521851,34.33256348609925
2017-11-28,51.70529353231507,C,33.12561798095703,33.27392425537109,33.443424224853516,33.35745372772217,32.83502269744873,34.35321912765503,34.34447587013245
2017-11-29,52.0551308937175,A,33.826416015625,33.35215301513672,33.545285034179685,33.3912712097168,32.86843318939209,34.311194820404054,34.360011510849
2017-11-30,52.43739714271167,A,33.973106384277344,33.459719848632815,33.60151290893555,33.40512466430664,32.90233280181885,34.26748529434204,34.37898434638977
2017-12-01,53.01744078366132,A,33.85087585449219,33.57054748535156,33.59173431396484,33.4210147857666,32.928246574401854,34.21810785293579,34.39706773757935
2017-12-04,53.76101494936804,A,33.940513610839844,33.74330596923828,33.557508087158205,33.427941513061526,32.96899143218994,34.170030994415285,34.412855796813965
2017-12-05,54.39616442641881,A,33.940513610839844,33.90628509521484,33.59010467529297,33.41653308868408,33.00109836578369,34.12348985671997,34.431109037399295
2017-12-06,54.229470148062184,A,33.989402770996094,33.938882446289064,33.64551773071289,33.482946968078615,33.02505619049072,34.074204502105715,34.448413896560666
2017-12-07,54.56585986683916,A,34.488914489746094,34.04204406738281,33.75088195800781,33.57107696533203,33.06096027374267,34.030479984283446,34.468057270050046
2017-12-08,55.299874798960026,A,34.71894454956055,34.215657806396486,33.89310264587402,33.64381637573242,33.09885723114014,33.98372133255005,34.490282182693484
2017-12-11,55.33802802246556,A,34.00419998168945,34.22839508056641,33.98585052490235,33.696302223205564,33.11610301971436,33.93135095596313,34.50913219451904
2017-12-12,55.51419487931855,A,34.10279083251953,34.260850524902345,34.0835678100586,33.763496017456056,33.149010734558104,33.88020895004272,34.52927035331726
2017-12-13,56.07642063418214,A,34.727169036865234,34.40840377807617,34.17364311218262,33.85946407318115,33.19619892120361,33.840402851104734,34.54764384269714
2017-12-14,56.36836066555214,A,35.17902374267578,34.54642562866211,34.29423484802246,33.947873878479,33.25095737457276,33.80446859359741,34.569159250259396
2017-12-15,56.30209889485141,A,35.18723678588867,34.64008407592773,34.42787094116211,34.009802627563474,33.30555400848389,33.762797031402584,34.587546300888064
2017-12-18,57.62196565963851,A,35.729461669921875,34.98513641357422,34.60676574707031,34.082136917114255,33.373439903259275,33.739075870513915,34.6100887966156
2017-12-19,58.71590921957009,A,35.72124481201172,35.30882720947265,34.7848388671875,34.18747177124023,33.43594615936279,33.71001874923706,34.63234943389892
2017-12-20,59.282823604385385,A,35.55692672729492,35.474778747558595,34.94159126281738,34.29355449676514,33.51358283996582,33.692008228302,34.650217905044556
2017-12-21,60.16801836005164,A,36.37026977539063,35.71302795410156,35.129726791381835,34.440304374694826,33.59852249145508,33.68269685745239,34.672915382385256
2017-12-22,61.22913191064584,A,36.46065139770508,35.96771087646484,35.30389747619629,34.59850006103515,33.68282501220703,33.667338314056394,34.695783882141114
2017-12-25,61.571192958466554,A,36.46065139770508,36.113948822021484,35.549542617797854,34.7676965713501,33.7712020111084,33.64745351791382,34.721019420623776
2017-12-26,62.31130464637561,A,36.92893981933594,36.35548782348633,35.83215751647949,34.95786266326904,33.863729553222655,33.63015001296997,34.750482063293454
2017-12-27,62.80161135751222,A,36.68246841430664,36.580596160888675,36.02768745422363,35.10066528320313,33.9540982055664,33.61094751358032,34.779273958206176
2017-12-28,62.266136287976614,A,36.42778778076172,36.59209976196289,36.152563858032224,35.22339935302735,34.03937324523926,33.59461362838745,34.80542840003967
