Date,GRADE,GPS,SYF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-01-20,61.18120171347635,C,33.76308059692383,32.102108764648435,31.87327136993408,31.489968681335448,32.72359409332275,31.816661529541015,31.740675296783447
2023-01-23,61.48072349003783,C,32.95262145996094,32.30996894836426,32.089713668823244,31.576259422302247,32.66276134490967,31.843297443389893,31.71823568344116
2023-01-24,62.55168942039882,C,33.72494888305664,32.634155654907225,32.33094654083252,31.71022472381592,32.65227306365967,31.886846599578856,31.696524410247804
2023-01-25,65.6974435585622,C,35.16472244262695,33.33401794433594,32.62843570709229,31.93810901641846,32.68450115203857,31.935792999267576,31.683040828704833
2023-01-26,69.16142088447566,C,34.85006332397461,34.091087341308594,32.911622047424316,32.114981174468994,32.70547779083252,31.975434608459473,31.67116403579712
2023-01-27,70.2113863389045,A,35.33634948730469,34.405741119384764,33.2539249420166,32.31521415710449,32.72778949737549,32.012170219421385,31.670230026245118
2023-01-30,71.11160505084236,A,34.46866607666016,34.70895004272461,33.50945949554444,32.47206296920776,32.724928855895996,32.031891708374026,31.663507881164552
2023-01-31,71.78334476303907,A,35.02170181274414,34.96830062866211,33.80122814178467,32.67897052764893,32.728933601379396,32.08272386550903,31.663198642730713
2023-02-01,69.50075107741465,A,33.66774368286133,34.668904876708986,34.00146141052246,32.784331512451175,32.69975688934326,32.11869005203247,31.65934642791748
2023-02-02,69.70765988471321,A,36.03239822387695,34.905371856689456,34.498229598999025,33.06132049560547,32.71787326812744,32.17015501022339,31.661471786499025
2023-02-03,69.13607517651316,C,35.54314041137695,34.946730041503905,34.676235580444335,33.27475347518921,32.72219974517822,32.21758005142212,31.666042766571046
2023-02-06,69.1853139843067,A,34.938758850097656,35.040748596191406,34.87484931945801,33.48228149414062,32.726452674865726,32.25706642150879,31.665145835876466
2023-02-07,68.68116422607889,C,35.447200775146484,35.125848388671876,35.047074508666995,33.689010524749754,32.72447437286377,32.31177459716797,31.66227556228638
2023-02-08,69.31194053289009,A,34.94835662841797,35.381970977783205,35.025437927246095,33.82693681716919,32.70679821014404,32.37106330871582,31.648209133148193
2023-02-09,67.20775156168777,C,34.76608657836914,35.12870864868164,35.01704025268555,33.96433115005493,32.71675121307373,32.4370560836792,31.637041358947755
2023-02-10,66.63570453038453,A,34.938758850097656,35.00783233642578,34.977281188964845,34.115603065490724,32.742362327575684,32.50913372039795,31.632757778167726
2023-02-13,67.24691959371877,A,35.52395248413086,35.12487106323242,35.08280982971191,34.29613466262818,32.797030754089356,32.59710594177246,31.63619794845581
2023-02-14,67.0049537867879,A,34.84282684326172,35.00399627685547,35.06492233276367,34.43307523727417,32.8333092880249,32.67921434402466,31.64032476425171
2023-02-15,67.85307818429264,A,35.02510070800781,35.019345092773435,35.20065803527832,34.60105972290039,32.873423957824706,32.754808177948,31.649267024993897
2023-02-16,68.27752856309081,A,34.20008087158203,34.90614395141601,35.017426300048825,34.75782794952393,32.891508140563964,32.823572902679444,31.66490282058716
2023-02-17,68.05433414148764,P,34.31519317626953,34.78143081665039,34.89463157653809,34.78543357849121,32.908271141052246,32.89964702606201,31.678668251037596
2023-02-20,66.58410411987586,P,34.31519317626953,34.539678955078124,34.832275009155275,34.85356216430664,32.91626209259033,32.959899234771726,31.694268112182616
2023-02-21,64.98632809316561,P,33.57651901245117,34.286417388916014,34.64520683288574,34.846140670776364,32.91291202545166,32.9955216217041,31.695638217926025
2023-02-22,63.29820920370835,P,34.00821304321289,34.08303985595703,34.55119247436524,34.78831520080566,32.938028526306155,33.03479778289795,31.71007947921753
2023-02-23,63.34709275755153,P,34.4590950012207,34.13484268188476,34.52049331665039,34.76876678466797,32.986655693054196,33.08104604721069,31.72922110557556
2023-02-24,63.49265145588699,P,34.34397506713867,34.14059906005859,34.461014938354495,34.71914806365967,33.040226974487304,33.132301349639896,31.74825753211975
2023-02-27,63.47617869239466,P,34.056182861328125,34.08879699707031,34.31423797607422,34.698523902893065,33.10387035369873,33.179068088531494,31.75814085960388
2023-02-28,64.92868034737181,P,34.25763702392578,34.22502059936524,34.25571899414062,34.66032066345215,33.16639389038086,33.22870204925537,31.774628887176515
2023-03-01,65.96044696235535,P,34.51665496826172,34.326708984375,34.204874420166014,34.702766227722165,33.22208389282227,33.27742073059082,31.78756715774536
2023-03-02,65.5390829244764,P,34.28641891479492,34.29217376708984,34.213508224487306,34.61546726226807,33.29109481811523,33.31351016998291,31.793521614074706
2023-03-03,65.8424907767152,P,34.900386810302734,34.403456115722655,34.272027587890626,34.583329582214354,33.36456642150879,33.36483455657959,31.79803031921387
2023-03-06,65.87324039798557,P,34.161705017089844,34.424560546875,34.25667877197266,34.54447689056396,33.42326438903809,33.401666488647464,31.798845615386963
2023-03-07,64.50012105964494,P,33.24074935913086,34.22118301391602,34.22310180664063,34.43415431976318,33.46716651916504,33.425309715271,31.790822772979737
2023-03-08,63.04192834447641,P,33.077659606933594,33.93338394165039,34.1300464630127,34.34061946868896,33.51657897949219,33.45679622650147,31.787487869262694
2023-03-09,61.01774900024208,P,31.878501892089844,33.45180053710938,33.87198715209961,34.196240234375,33.527896614074706,33.47657535552978,31.776510810852052
2023-03-10,57.24939927223388,P,30.8232421875,32.63637161254883,33.519913864135745,33.99046440124512,33.51772766113281,33.47774881362915,31.763926410675047
2023-03-13,51.68414303866357,P,28.06037330627441,31.416105270385742,32.92033290863037,33.6172854423523,33.45230133056641,33.44504066467285,31.735881357192994
2023-03-14,48.21096824830232,B,29.221160888671875,30.612187576293945,32.41668529510498,33.3362021446228,33.41905353546142,33.40612880706787,31.71091206550598
2023-03-15,43.40332084385107,B,27.724609375,29.541577529907226,31.73748073577881,32.97117757797241,33.3423352432251,33.351304092407226,31.685092287063597
2023-03-16,40.677240186183255,B,27.974031448364254,28.760683441162108,31.106241989135743,32.659875106811526,33.291963500976564,33.29878412246704,31.665740766525268
2023-03-17,38.687861377105115,B,27.331281661987305,28.06229133605957,30.3493314743042,32.31067953109741,33.213099517822265,33.22979393005371,31.65418225288391
2023-03-20,40.17490975177618,B,27.292909622192383,27.908798599243163,29.662451934814452,31.959565353393554,33.14319374084473,33.163661823272705,31.650945644378663
2023-03-21,41.55595937650535,B,28.683937072753903,27.80135383605957,29.20677070617675,31.71493625640869,33.09062007904053,33.108198184967044,31.655557870864868
2023-03-22,43.78382187771842,B,27.76298141479492,27.809028244018556,28.675302886962886,31.402674674987793,33.00208309173584,33.05267854690552,31.65104974746704
2023-03-23,44.592170571765394,B,26.870805740356445,27.58838310241699,28.17453327178955,31.02326021194458,32.899135208129884,32.997009162902835,31.649371528625487
2023-03-24,46.07622184044217,B,26.899585723876957,27.50204391479492,27.782167625427245,30.651040744781493,32.798860511779786,32.93209274291992,31.643274602890013
2023-03-27,47.11851514005826,B,27.168197631835938,27.477101516723632,27.6929500579834,30.306641483306883,32.70395805358887,32.858611297607425,31.638520736694336
2023-03-28,46.33177243699072,B,27.01470375061035,27.143254852294923,27.472304344177246,29.944494819641115,32.60217182159424,32.784643726348875,31.636150913238524
2023-03-29,47.12057795090383,B,27.484773635864254,27.08761329650879,27.44832077026367,29.59290075302124,32.51855907440186,32.725674591064454,31.636978092193605
2023-03-30,48.353066087108225,B,27.388843536376957,27.191220855712892,27.38980197906494,29.24802198410034,32.44504161834717,32.63027622222901,31.64118269920349
2023-03-31,49.2572871869034,B,27.897289276123047,27.39076156616211,27.446402740478515,28.897867107391356,32.32772579193115,32.52565994262695,31.64172059059143
2023-04-03,50.09471383359565,B,28.185083389282227,27.59413871765137,27.5356201171875,28.599036026000977,32.23237503051758,32.44756818771362,31.64412079811096
2023-04-04,51.32245668998369,B,27.753389358520508,27.741875839233398,27.44256534576416,28.32466802597046,32.11294384002686,32.38260845184326,31.646667375564576
2023-04-05,51.08656485536426,B,27.34087562561035,27.71309623718262,27.4003547668457,28.037828826904295,31.956466903686522,32.32048402786255,31.649173974990845
2023-04-06,51.43351033227307,C,27.455997467041016,27.72652702331543,27.45887393951416,27.816703605651856,31.808585586547853,32.257031688690184,31.656536598205566
2023-04-07,51.66469221941272,C,27.455997467041016,27.638268661499023,27.514515113830566,27.648341369628906,31.65097854614258,32.18938402175903,31.65933659553528
2023-04-10,51.740202057157205,B,27.6286735534668,27.52698669433594,27.560562705993654,27.626756381988525,31.514178695678712,32.11955377578735,31.66299997329712
2023-04-11,52.9516028022598,B,28.63597297668457,27.70350341796875,27.722689628601074,27.59749698638916,31.38646411895752,32.05769886016846,31.67005352973938
2023-04-12,54.659642873252416,C,28.3289852142334,27.901125335693358,27.80711078643799,27.62771577835083,31.279688949584962,31.98972291946411,31.677359590530397
2023-04-13,55.65961001413544,C,28.559223175048828,28.121770477294923,27.924148750305175,27.65697536468506,31.1302254486084,31.92404935836792,31.68144235610962
2023-04-14,56.87899840440454,C,28.58800506591797,28.348171997070313,27.993220329284668,27.719811534881593,30.99112274169922,31.856661243438722,31.68477530479431
