Date,GRADE,GPS,FOX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-05-27,,,33.5545539855957,33.74050445556641,33.793610382080075,34.06865272521973,33.982126235961914,,
2019-05-28,,,33.2875862121582,33.55270919799805,33.693945693969724,33.972168922424316,33.92432327270508,,
2019-05-29,,,32.49589920043945,33.30047454833984,33.53797950744629,33.82512378692627,33.88636116027832,,
2019-05-30,,,32.04481887817383,32.98748245239258,33.42014694213867,33.74242458343506,33.8159602355957,,
2019-05-31,,,31.9527645111084,32.667124557495114,33.22498683929443,33.64688959121704,33.76969661712646,,
2019-06-03,,,31.096641540527344,32.17554206848145,32.95802326202393,33.495284748077395,33.72478832244873,,
2019-06-04,,,31.382020950317383,31.79442901611328,32.67356910705566,33.38584861755371,33.68083099365234,,
2019-06-05,,,31.31757926940918,31.558765029907228,32.429619789123535,33.2677020072937,33.64491497039795,,
2019-06-06,,,31.0598258972168,31.36176643371582,32.1746244430542,33.08407030105591,33.61354007720947,,
2019-06-07,,,31.004587173461918,31.172130966186522,31.91962776184082,32.89401798248291,33.57721839904785,,
2019-06-10,,,31.0598258972168,31.16476783752442,31.67015495300293,32.731882667541505,33.53706192016602,,
2019-06-11,,,31.142677307128903,31.11689910888672,31.4556640625,32.574804878234865,33.50679512023926,,
2019-06-12,,,31.94356346130371,31.242095947265625,31.400430488586426,32.46920499801636,33.49620510101318,,
2019-06-13,,,32.164493560791016,31.46302947998047,31.412397956848146,32.416272449493405,33.48033748626709,,
2019-06-14,,,32.18291091918945,31.698694229125977,31.43541259765625,32.33019971847534,33.447458305358886,,
2019-06-17,,,32.9561767578125,32.07796440124512,31.621366119384767,32.289694690704344,33.43242275238037,,
2019-06-18,,,32.98379898071289,32.44618873596191,31.781543922424316,32.22755651473999,33.41720783233642,,
2019-06-19,,,32.90095138549805,32.63766632080078,31.939881134033204,32.18475046157837,33.417898902893064,,
2019-06-20,,,32.541927337646484,32.71315307617188,32.08809127807617,32.13135786056519,33.402628135681155,,
2019-06-21,,,33.02983856201172,32.882538604736325,32.29061641693115,32.105122089385986,33.38723636627197,,
2019-06-24,,,32.71683120727539,32.834669494628905,32.45631694793701,32.06323595046997,33.36503559112549,,
2019-06-25,,,32.39463806152344,32.716837310791014,32.581513023376466,32.01858854293823,33.33218311309815,,
2019-06-26,,,32.5051155090332,32.63767013549805,32.637668228149415,32.01904935836792,33.28324558258057,,
2019-06-27,,,32.910152435302734,32.7113151550293,32.71223411560059,32.06231603622437,33.24771427154541,,
2019-06-28,,,33.628196716308594,32.83098678588867,32.8567626953125,32.146087646484375,33.22654384613037,,
2019-07-01,,,33.10346984863281,32.90831451416015,32.87149200439453,32.24642906188965,33.20731922149658,,
2019-07-02,,,33.628196716308594,33.155026245117185,32.9359317779541,32.35873785018921,33.192003059387204,,
2019-07-03,,,33.462493896484375,33.34650192260742,32.992086029052736,32.46598358154297,33.17611713409424,,
2019-07-04,,,33.462493896484375,33.45697021484375,33.08414268493652,32.58611698150635,33.156755027771,,
2019-07-05,,,33.65581130981445,33.462493133544925,33.1467399597168,32.71867818832398,33.13631977081299,,
2019-07-08,,,33.259971618652344,33.49379348754883,33.20105400085449,32.828685474395755,33.09296627044678,,
2019-07-09,,,33.14949417114258,33.39805297851562,33.2765396118164,32.92902631759644,33.0516109085083,,
2019-07-10,,,33.2691764831543,33.35938949584961,33.352945709228514,32.995306968688965,33.00825839996338,,
2019-07-11,,,33.4256706237793,33.35202484130859,33.40449752807617,33.05836582183838,33.002795753479006,,
2019-07-12,,,34.0240364074707,33.42566986083985,33.444081497192386,33.15042209625244,33.00600719451904,,
2019-07-15,,,34.09767532348633,33.59321060180664,33.54350204467774,33.20749702453613,33.005385932922366,,
2019-07-16,,,33.775482177734375,33.718408203125,33.558230590820315,33.247081184387206,33.00948070526123,,
2019-07-17,,,33.29679107666016,33.72393112182617,33.54166030883789,33.26687316894531,33.001806297302245,,
2019-07-18,,,33.701839447021484,33.77916488647461,33.565594863891604,33.324868774414064,32.98119388580322,,
2019-07-19,,,33.5545539855957,33.68526840209961,33.55546913146973,33.35110454559326,32.9561722946167,,
2019-07-22,,,33.43486785888672,33.55270690917969,33.57295875549316,33.38700637817383,32.93881900787353,,
2019-07-23,,,33.60977935791016,33.51956634521484,33.618987274169925,33.447763442993164,32.9253299331665,,
2019-07-24,,,33.9595947265625,33.65212707519531,33.68802909851074,33.52048740386963,32.92341060638428,,
2019-07-25,,,34.45670318603516,33.80309982299805,33.791132354736334,33.59781494140625,32.94808177947998,,
2019-07-26,,,34.51193618774414,33.99457626342774,33.83992233276368,33.642001914978025,32.960233192443845,,
2019-07-29,,,34.696041107177734,34.246810913085945,33.89975891113282,33.72163047790527,32.97882846832275,,
2019-07-30,,,34.84334182739258,34.49352340698242,34.00654487609864,33.78238773345947,32.99116405487061,33.614973392486576,
2019-07-31,,,34.24496841430664,34.55059814453125,34.10136260986329,33.82151145935059,33.00092197418213,33.59884729385376,
2019-08-01,,,33.9135627746582,34.44197006225586,34.122534942626956,33.84406490325928,33.00699764251709,33.572455196380616,
2019-08-02,,,33.65581130981445,34.27074508666992,34.13266067504883,33.84406490325928,33.00902278900146,33.53378931045532,
2019-08-05,,,33.14029693603516,33.95959625244141,34.103203582763676,33.838081169128415,33.00073764801025,33.491431941986086,
2019-08-06,,,33.508522033691406,33.69263229370117,34.0930778503418,33.85603256225586,33.00515636444092,33.464739818573,
2019-08-07,,,33.8675422668457,33.617147064208986,34.083872604370114,33.88595085144043,33.032589225769044,33.45947519302368,
2019-08-08,,,32.219730377197266,33.2783805847168,33.86017532348633,33.825653839111325,33.03608745574951,33.42602384567261,
2019-08-09,,,32.56034469604492,33.05928726196289,33.665016174316406,33.75246925354004,33.04823905944824,33.40896783828735,
2019-08-12,,,32.04481887817383,32.84019165039062,33.39989395141602,33.64982643127441,33.06720260620117,33.395995464324955,
2019-08-13,,,32.219730377197266,32.5824333190918,33.137532806396486,33.57203884124756,33.08395679473877,33.38239389419556,
2019-08-14,,,30.98616981506348,32.00615882873535,32.811652946472165,33.456507778167726,33.07732860565186,33.3611217880249,
2019-08-15,,,30.20370101928711,31.60295295715332,32.44066677093506,33.281600856781004,33.06020610809326,33.336873092651366,
2019-08-16,,,30.38780975341797,31.16844596862793,32.11386661529541,33.123263645172116,33.047870559692385,33.31254447937012,
2019-08-19,,,30.93093681335449,30.94566955566406,31.892930603027345,32.99806709289551,33.04529277801514,33.291177349090574,
2019-08-20,,,30.710004806518555,30.64372444152832,31.61307888031006,32.85307836532593,33.03663932800293,33.27171722412109,
2019-08-21,,,30.51668739318848,30.54982795715332,31.277993392944335,32.68093299865723,33.008101806640624,33.25215345382691,
2019-08-22,,,30.212900161743164,30.551667785644533,31.077310371398926,32.46874284744263,32.969069938659665,33.22470371246338,
2019-08-23,,,28.942522048950195,30.262610244750977,30.715528106689455,32.19027214050293,32.904262161254884,33.175860233306885,
2019-08-26,,,29.191076278686523,29.914638137817384,30.430153846740723,31.91502389907837,32.82896015167236,33.13069145202637,
2019-08-27,,,29.10822868347168,29.59428291320801,30.119003677368163,31.628268241882324,32.75144874572754,33.08432828903198,
2019-08-28,,,29.05299186706543,29.3015438079834,29.92568588256836,31.368669414520262,32.67448955535889,33.04619422912597,
2019-08-29,,,29.872291564941406,29.233422088623048,29.89254493713379,31.166605854034422,32.62109683990479,33.01186248779297,
2019-08-30,,,30.194488525390625,29.483815383911132,29.873212814331055,30.99353971481323,32.564389839172364,32.97581310272217,
2019-09-02,,,30.194488525390625,29.684497833251953,29.79956798553467,30.846249294281005,32.51394298553467,32.93948928833008,
2019-09-03,,,30.064701080322266,29.87579231262207,29.73503761291504,30.67405824661255,32.467344245910645,32.899763679504396,
2019-09-04,,,30.78781509399414,30.222756958007814,29.762150382995607,30.52007188796997,32.432998237609866,32.858121910095214,
2019-09-05,,,31.43675994873047,30.535650634765624,29.884536361694337,30.48092336654663,32.40353038787842,32.82562232971191,
2019-09-06,,,31.399681091308597,30.77668914794922,30.130252265930174,30.422890186309814,32.35896007537842,32.792751960754394,
2019-09-09,,,31.510921478271484,31.039975738525392,30.362236785888673,30.396195316314696,32.32710910797119,32.767214164733886,
2019-09-10,,,31.72414970397949,31.371865463256835,30.623828887939453,30.371416282653808,32.28902816772461,32.74051561355591,
2019-09-11,,,31.49238586425781,31.51277961730957,30.86776828765869,30.396727085113525,32.24962600708008,32.71287157058716,
2019-09-12,,,31.24207305908203,31.473842239379884,31.004746437072754,30.448645687103273,32.20521759033203,32.68098630905151,
2019-09-13,,,31.251344680786133,31.44417495727539,31.110432052612303,30.49182243347168,32.15712825775147,32.64672401428223,
2019-09-16,,,31.047393798828125,31.351469421386717,31.195722579956055,30.49764528274536,32.11287670135498,32.60292148590088,
2019-09-17,,,30.426254272460938,31.091890335083008,31.231877899169923,30.48345775604248,32.05841190338135,32.555011405944825,
2019-09-18,,,30.129594802856445,30.819332122802734,31.16605587005615,30.464103126525877,31.99562026977539,32.501939334869384,
2019-09-19,,,29.63825035095215,30.498567581176758,30.98620491027832,30.435370635986327,31.919871864318846,32.46133380889893,
2019-09-20,,,29.7402286529541,30.19634437561035,30.820259666442873,30.475255966186523,31.834195709228517,32.42010145187378,
2019-09-23,,,29.832935333251957,29.95345268249512,30.652461051940918,30.507348918914794,31.748900909423828,32.377143421173095,
2019-09-24,,,29.230344772338867,29.714270782470702,30.403080558776857,30.513454723358155,31.657998161315916,32.33373943328857,
2019-09-25,,,29.666065216064453,29.621564865112305,30.22044849395752,30.544108390808105,31.585383644104002,32.293594970703126,
2019-09-26,,,29.174718856811523,29.52885856628418,30.013713073730468,30.509229755401613,31.494841232299805,32.238017559051514,
2019-09-27,,,29.183990478515625,29.417610931396485,29.806977653503417,30.45870485305786,31.407429962158204,32.18180112838745,
2019-09-30,,,29.239614486694336,29.29894676208496,29.62619972229004,30.410961151123047,31.323524894714357,32.13117195129394,
2019-10-01,,,28.90587043762207,29.2340518951416,29.47416133880615,30.353019618988036,31.229446716308594,32.07738832473755,
2019-10-02,,,28.099327087402344,28.92070426940918,29.27113456726074,30.218595218658447,31.112241363525392,32.01782598495483,
2019-10-03,,,28.17348861694336,28.720458221435546,29.124658393859864,30.055431652069093,30.986577072143554,31.96732942581177,
2019-10-04,,,28.26156044006348,28.53597221374512,28.9767915725708,29.898525619506835,30.86156955718994,31.910901374816895,
2019-10-07,,,28.26619529724121,28.341288375854493,28.820117568969728,29.736289310455323,30.73297264099121,31.855900554656984,
2019-10-08,,,27.844383239746094,28.128990936279298,28.68152141571045,29.542300987243653,30.59299346923828,31.792078762054444,
2019-10-09,,,28.05297470092773,28.119720458984375,28.520212364196777,29.37033042907715,30.469153594970702,31.735037784576416,
2019-10-10,,,28.2059326171875,28.126209259033203,28.423333740234376,29.21852340698242,30.35500099182129,31.68099931716919,
2019-10-11,,,28.88733291625977,28.25136375427246,28.39366798400879,29.100322818756105,30.259631423950196,31.63432710647583,
2019-10-14,,,28.74827003479004,28.347778701782225,28.34453353881836,28.9853666305542,30.171790885925294,31.586264266967774,
2019-10-15,,,29.14690589904785,28.608283233642577,28.368637084960938,28.921399211883546,30.08455856323242,31.54485746383667,
2019-10-16,,,29.28133201599121,28.853954696655272,28.486837577819824,28.878986072540282,29.992834358215333,31.51271179199219,
2019-10-17,,,29.19326400756836,29.051420974731446,28.588815116882323,28.856736755371095,29.932305030822754,31.48419624328613,
2019-10-18,,,29.2257080078125,29.11909599304199,28.685229873657228,28.831010723114012,29.865612297058107,31.456925678253175,
2019-10-21,,,29.749500274658203,29.319342041015624,28.833560371398924,28.826838970184326,29.819705924987794,31.443454265594482,
2019-10-22,,,30.379905700683597,29.565942001342773,29.087112617492675,28.884317016601564,29.78290943145752,31.433433113098143,
2019-10-23,,,30.2315731048584,29.75599021911621,29.304972457885743,28.91259241104126,29.767817497253418,31.422573051452638,
2019-10-24,,,29.295242309570312,29.776385879516603,29.413903427124023,28.918618583679198,29.74964832305908,31.404927215576173,
2019-10-25,,,29.38794708251953,29.80883369445801,29.46396484375,28.928816413879396,29.729651069641115,31.38876081466675,
2019-10-28,,,29.860746383666992,29.831082916259767,29.575212478637695,28.959873008728028,29.70824726104736,31.37677001953125,
2019-10-29,,,29.712417602539062,29.69758529663086,29.631763648986816,29.00020036697388,29.688295516967774,31.362467422485352,
2019-10-30,,,29.07274436950684,29.465819549560546,29.610904884338378,29.0488712310791,29.65941665649414,31.333759231567385,
2019-10-31,,,28.96149444580078,29.39906997680664,29.58772792816162,29.08827152252197,29.634388542175294,31.30172924041748,
2019-11-01,,,29.536277770996094,29.42873611450195,29.61878490447998,29.152007389068604,29.64626365661621,31.275262908935545,
2019-11-04,,,29.5733585357666,29.371258544921876,29.60117073059082,29.217365550994874,29.653909301757814,31.241434726715088,
2019-11-05,,,29.80512809753418,29.3898006439209,29.543692970275877,29.315402793884278,29.667847290039063,31.2096480178833,
2019-11-06,,,29.97199821472168,29.569651412963868,29.517735481262207,29.411353969573973,29.68622741699219,31.180358486175535,
2019-11-07,,,31.751956939697266,30.127743911743163,29.7634069442749,29.588655185699462,29.723820724487304,31.172458782196045,
2019-11-08,,,31.918825149536133,30.604253387451173,30.016494750976562,29.74022979736328,29.758307456970215,31.16134864807129,
2019-11-11,,,31.72414970397949,31.03441162109375,30.202835083007812,29.889023780822754,29.788900680541992,31.15142183303833,
2019-11-12,,,31.344051361083984,31.34219627380371,30.365998458862304,29.99888105392456,29.814487686157225,31.140915966033937,
2019-11-13,,,31.121557235717773,31.57210807800293,30.5708797454834,30.09089231491089,29.8211625289917,31.127080383300783,
2019-11-14,,,31.010311126708984,31.423778915405272,30.77576141357422,30.18174467086792,29.81263355255127,31.108081970214844,
2019-11-15,,,31.14472770690918,31.26895942687988,30.936606407165527,30.277695655822754,29.807534484863282,31.08324728012085,
2019-11-18,,,31.94664192199707,31.313457870483397,31.173934745788575,30.387552738189697,29.816248893737793,31.07167900085449,
2019-11-19,,,32.845890045166016,31.613825607299805,31.47801094055176,30.51085195541382,29.838683700561525,31.063855934143067,
2019-11-20,,,32.442623138427734,31.878038787841795,31.725073432922365,30.621404457092286,29.85768844604492,31.0536572265625,
2019-11-21,,,32.24330520629883,32.124637603759766,31.77420825958252,30.76880760192871,29.877713088989257,31.041465339660643,
2019-11-22,,,32.33137893676758,32.36196784973144,31.815463638305665,30.915979194641114,29.899313774108887,31.028221015930175,
2019-11-25,,,32.308197021484375,32.434278869628905,31.87386837005615,31.03835172653198,29.924529838562012,31.018703269958497,
2019-11-26,,,32.62339782714844,32.38978042602539,32.0018030166626,31.18390073776245,29.96847270965576,31.013442306518556,
2019-11-27,,,32.47506332397461,32.39626846313477,32.13715362548828,31.35401668548584,30.015382080078126,31.005501174926756,
2019-11-28,,,32.47506332397461,32.44262008666992,32.28362884521484,31.529695129394533,30.072118339538573,30.99599510192871,
2019-11-29,,,32.428714752197266,32.46208724975586,32.412027549743655,31.67431697845459,30.125888061523437,30.980041885375975,
2019-12-02,,,32.27574920654297,32.455597686767575,32.444938278198244,31.809436511993407,30.174744338989257,30.961822624206544,
2019-12-03,,,31.84466361999512,32.29985084533691,32.34481563568115,31.91141328811646,30.227030715942384,30.94251443862915,
2019-12-04,,,32.1135139465332,32.22754096984863,32.311904716491696,32.018489074707034,30.275979690551758,30.93068166732788,
2019-12-05,,,32.10887908935547,32.154304122924806,32.298462104797366,32.036335182189944,30.334662895202637,30.91475206375122,
2019-12-06,,,32.0764274597168,32.08384666442871,32.27296695709229,32.044215297698976,30.39251163482666,30.899970798492433,
2019-12-09,,,32.25257873535156,32.07921257019043,32.267405128479005,32.07063674926758,30.452770919799804,30.88814790725708,
2019-12-10,,,32.37308883666992,32.18489761352539,32.24237422943115,32.12208862304688,30.52211528778076,30.87578100204468,
2019-12-11,,,32.71610641479492,32.305416107177734,32.266478538513184,32.20181608200073,30.614450874328615,30.863346118927,
2019-12-12,,,33.33723831176758,32.55108795166016,32.35269603729248,32.31816244125366,30.7177258682251,30.852151470184324,
2019-12-13,,,33.244537353515625,32.78470993041992,32.434278297424314,32.423152923583984,30.81738540649414,30.839477481842042,
2019-12-16,,,33.272342681884766,32.98866271972656,32.5339376449585,32.48943796157837,30.91750835418701,30.82524049758911,
2019-12-17,,,33.59681701660156,33.23340835571289,32.70915298461914,32.52698431015015,31.03255702972412,30.812775249481202,32.213874320983884
2019-12-18,,,33.374324798583984,33.3650520324707,32.83523406982422,32.57356939315796,31.138984031677246,30.804068813323976,32.201458053588865
2019-12-19,,,33.420677185058594,33.38173980712891,32.96641387939453,32.632437992095944,31.24327892303467,30.79913995742798,32.1857975769043
2019-12-20,,,33.57828140258789,33.44848861694336,33.11659927368164,32.69478311538696,31.337097892761232,30.798364658355712,32.16607698440552
2019-12-23,,,33.958370208740234,33.58569412231445,33.287178421020506,32.777291774749756,31.441299896240235,30.806545391082764,32.14898866653442
2019-12-24,56.71228810835638,C,33.83785629272461,33.63390197753906,33.433655166625975,32.838014698028566,31.53511890411377,30.809838733673097,32.13728927612305
2019-12-25,56.94807548715662,A,33.83785629272461,33.72660827636719,33.545830154418944,32.90615434646607,31.626249389648436,30.809541873931884,32.134508533477785
2019-12-26,57.618319411317124,A,34.115966796875,33.865666198730466,33.62370300292969,32.98819952011108,31.72470344543457,30.828504238128662,32.12726404190064
2019-12-27,58.28945102894415,A,34.04644775390625,33.95929946899414,33.70389404296875,33.069086170196535,31.821118240356444,30.843365268707274,32.12616655349731
2019-12-30,58.1741438210984,A,33.782230377197266,33.92407150268555,33.7548828125,33.14441022872925,31.901772842407226,30.86073938369751,32.12836742401123
2019-12-31,58.17280450287469,A,33.745147705078125,33.90552978515625,33.76971588134766,33.2394344329834,31.96907768249512,30.87599355697632,32.129193725585935
2020-01-01,58.23653527954877,A,33.745147705078125,33.88698806762695,33.80679817199707,33.32101612091064,32.03934917449951,30.903583335876466,32.13235256195068
2020-01-02,58.32231123899671,A,33.8007698059082,33.82394866943359,33.84480743408203,33.40561065673828,32.12945972442627,30.939554023742676,32.13821355819702
2020-01-03,57.93647390931405,A,33.46702575683594,33.708064270019534,33.83368186950683,33.47514057159424,32.2110412979126,30.970346183776854,32.141445331573486
2020-01-06,57.56377894986043,A,33.38822937011719,33.62926406860352,33.776667785644534,33.53192310333252,32.281590957641605,30.994919109344483,32.14304822921753
2020-01-07,57.952669973837146,A,33.8100471496582,33.64224395751953,33.77388687133789,33.60377101898193,32.36354354858398,31.02591953277588,32.14881837844849
2020-01-08,58.11209719781971,P,33.7636833190918,33.64595108032226,33.76646957397461,33.65614986419678,32.45736232757568,31.058389492034912,32.155271472930906
2020-01-09,57.919514505039835,P,33.83785629272461,33.653368377685545,33.73865852355957,33.681180763244626,32.55488956451416,31.094639053344725,32.15967138290405
2020-01-10,57.86413383401293,P,33.45311737060547,33.650586700439455,33.67932548522949,33.69160976409912,32.63322635650635,31.13974500656128,32.15780261993408
2020-01-13,58.38061335190422,A,33.652442932128906,33.7034294128418,33.66634674072266,33.71061477661133,32.714808044433596,31.1843586730957,32.157525062561035
2020-01-14,58.32812980569673,A,33.874935150146484,33.716407012939456,33.67932548522949,33.724520683288574,32.79620418548584,31.232025737762452,32.158177013397214
2020-01-15,58.66154163907984,A,34.10670471191406,33.785011291503906,33.715481185913085,33.761139678955075,32.87889831542969,31.282562866210938,32.164378547668456
2020-01-16,60.167214114521265,A,35.44167709350586,34.10577545166016,33.87957191467285,33.86218967437744,32.95269271850586,31.33825672149658,32.17505960464477
2020-01-17,62.41034985888462,A,35.76151657104492,34.56745529174805,34.10902099609375,33.97135143280029,33.02954654693603,31.393927001953124,32.184870052337644
2020-01-20,64.27652769322049,A,35.76151657104492,34.98927001953125,34.34634971618652,34.06150875091553,33.11029388427735,31.44959728240967,32.194543285369875
2020-01-21,65.80622515935725,A,35.608543395996094,35.33599166870117,34.52619934082031,34.1500431060791,33.195583724975585,31.505035705566407,32.2023996925354
2020-01-22,66.64401582214039,A,35.59927749633789,35.63450622558594,34.70975875854492,34.23811416625976,33.28513813018799,31.553150329589844,32.20563611984253
2020-01-23,64.2606516191303,A,34.208675384521484,35.38790588378906,34.74684066772461,34.24274959564209,33.34910541534424,31.580869483947755,32.203245906829835
2020-01-24,60.52036280314894,A,33.41140365600586,34.91788330078125,34.74266929626465,34.21099739074707,33.394438934326175,31.600986709594725,32.19686933517456
2020-01-27,57.17005070758495,A,33.71733474731445,34.509046936035155,34.749158477783205,34.20775260925293,33.42985279083252,31.623050842285156,32.19513250350952
2020-01-28,54.194384773916795,A,33.949100494384766,34.17715835571289,34.75657501220703,34.21795024871826,33.451916999816895,31.64530035018921,32.19290798187256
2020-01-29,50.878907873543085,P,33.36505126953125,33.73031311035156,34.68240966796875,34.19894542694092,33.470365562438964,31.664027004241944,32.18844928741455
2020-01-30,50.41689754605516,P,33.8007698059082,33.6487319946289,34.51831893920898,34.19894542694092,33.50151485443115,31.689613971710205,32.18530014038086
2020-01-31,50.96032446860238,P,33.68025588989258,33.70250244140625,34.31019287109375,34.20960693359375,33.52849239349365,31.71390308380127,32.18031354904175
2020-02-03,51.559311851445095,P,34.1437873840332,33.78779296875,34.14841995239258,34.24738483428955,33.56520420074463,31.74486701965332,32.1738942527771
2020-02-04,52.643805344096904,P,34.672210693359375,33.93241500854492,34.054786682128906,34.29049301147461,33.60618045806885,31.787326583862306,32.17116899490357
2020-02-05,55.14700349915617,A,35.16355514526367,34.29211578369141,34.01121444702149,34.360486602783205,33.65995029449463,31.837666187286377,32.16980276107788
2020-02-06,55.90316677137111,A,33.83785629272461,34.29953308105469,33.9741325378418,34.360486602783205,33.68720615386963,31.8796622467041,32.170498027801514
2020-02-07,56.70716233010827,A,33.71733474731445,34.306948852539065,34.00472564697266,34.373697471618655,33.712978553771975,31.919433307647704,32.16976737976074
2020-02-10,57.29064375710022,A,34.09743118286133,34.29767761230469,34.04273529052735,34.39594688415527,33.74941219329834,31.9620782661438,32.16961084365845
2020-02-11,57.06960656736163,A,33.9398307800293,34.15120162963867,34.0418083190918,34.39919166564941,33.79131553649902,32.0091731262207,32.171456279754636
2020-02-12,56.44516685414634,A,34.44972229003906,34.00843505859375,34.15027542114258,34.41634254455566,33.83803970336914,32.05700969696045,32.17530233383179
2020-02-13,57.33968028507755,A,34.7834587097168,34.19755554199219,34.24854431152344,34.383431625366214,33.89153129577637,32.1130970954895,32.17555732727051
2020-02-14,57.90966404513767,A,34.58877944946289,34.37184448242188,34.33939666748047,34.32479476928711,33.941778335571286,32.16714498519897,32.17447305679321
2020-02-17,58.134375956254566,A,34.58877944946289,34.470114135742186,34.38389587402344,34.266157913208005,33.98850234985352,32.22063663482666,32.175904293060306
2020-02-18,58.48920567833588,A,34.50534439086914,34.58321685791016,34.36720924377441,34.21099796295166,34.0311474609375,32.276631374359134,32.17700984954834
2020-02-19,58.5688628309764,A,34.792728424072266,34.651818084716794,34.33012657165527,34.17067050933838,34.072679901123045,32.34356538772583,32.18069568634033
2020-02-20,57.54906615582652,A,33.874935150146484,34.470113372802736,34.33383445739746,34.15398349761963,34.083433837890624,32.40057985305786,32.183954639434816
2020-02-21,55.757693996831364,P,32.910789489746094,34.134515380859376,34.253179931640624,34.12895278930664,34.07675888061524,32.447072143554685,32.17898675918579
2020-02-24,52.75327214629663,P,31.77050399780273,33.57086029052734,34.020487213134764,34.03161125183105,34.04672210693359,32.482115230560304,32.16900789260864
