Date,GRADE,GPS,PYPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2015-10-07,,,32.380001068115234,32.24400024414062,32.28200016021729,32.95849981307983,35.07959987640381,,
2015-10-08,,,31.670000076293945,32.282000350952146,32.05800018310547,32.8689998626709,34.9439998626709,,
2015-10-09,,,32.060001373291016,32.128000259399414,31.887000274658202,32.79449996948242,34.81119987487793,,
2015-10-12,,,32.630001068115234,32.1200008392334,31.925000381469726,32.7375,34.67599990844727,,
2015-10-13,,,33.220001220703125,32.39200096130371,32.18400058746338,32.70850009918213,34.561399917602536,,
2015-10-14,,,34.04999923706055,32.72600059509277,32.485000419616696,32.722500038146975,34.456999893188474,,
2015-10-15,,,34.619998931884766,33.316000366210936,32.799000358581544,32.7875,34.37239990234375,,
2015-10-16,,,34.290000915527344,33.762000274658206,32.94500026702881,32.856000137329104,34.27559989929199,,
2015-10-19,,,34.84000015258789,34.204000091552736,33.162000465393064,32.8855001449585,34.19139991760254,,
2015-10-20,,,34.869998931884766,34.533999633789065,33.46300029754639,32.96150016784668,34.11179992675781,,
2015-10-21,,,33.83000183105469,34.49000015258789,33.60800037384033,32.94500026702881,34.02459999084473,,
2015-10-22,,,34.790000915527344,34.524000549316405,33.92000045776367,32.98900032043457,33.96800003051758,,
2015-10-23,,,34.9900016784668,34.6640007019043,34.21300048828125,33.05000038146973,33.905000076293945,,
2015-10-26,,,36.43999862670898,34.98400039672851,34.594000244140624,33.25950031280517,33.8592000579834,,
2015-10-27,,,35.939998626708984,35.19800033569336,34.86599998474121,33.5250002861023,33.818199996948245,,
2015-10-28,,,36.52000045776367,35.736000061035156,35.113000106811526,33.79900026321411,33.804800033569336,,
2015-10-29,,,35.90999984741211,35.95999984741211,35.24200019836426,34.0205002784729,33.80340003967285,,
2015-10-30,,,36.0099983215332,36.16399917602539,35.41399993896484,34.179500102996826,33.83860000610352,,
2015-11-02,,,36.9900016784668,36.273999786376955,35.62900009155273,34.3955002784729,33.90340003967285,,
2015-11-03,,,37.900001525878906,36.66600036621094,35.93200035095215,34.69750032424927,34.007400054931644,,
2015-11-04,,,37.59999847412109,36.88199996948242,36.30900001525879,34.95850019454956,34.096000061035156,,
2015-11-05,,,36.709999084472656,37.04199981689453,36.50099983215332,35.210500144958495,34.13780006408692,,
2015-11-06,,,36.2400016784668,37.08800048828125,36.62599983215332,35.41950016021728,34.1618000793457,,
2015-11-09,,,36.59999847412109,37.00999984741211,36.64199981689453,35.61800003051757,34.19380004882812,,
2015-11-10,,,37.0,36.82999954223633,36.74799995422363,35.80699996948242,34.25840003967285,,
2015-11-11,,,36.33000183105469,36.57600021362305,36.729000091552734,35.92100009918212,34.28360008239746,,
2015-11-12,,,35.56999969482422,36.34800033569336,36.695000076293944,35.968500137329094,34.28880004882812,,
2015-11-13,,,34.529998779296875,36.00599975585938,36.547000122070315,35.980500030517575,34.29360000610352,,
2015-11-16,,,35.61000061035156,35.80800018310547,36.40900001525879,36.019000053405755,34.32,,
2015-11-17,,,36.209999084472656,35.65,36.239999771118164,36.08600006103515,34.350199966430665,,
2015-11-18,,,36.220001220703125,35.62799987792969,36.102000045776364,36.20550003051757,34.38720001220703,,
2015-11-19,,,36.18999862670898,35.75199966430664,36.05,36.275499916076654,34.44180000305176,,
2015-11-20,,,36.36000061035156,36.11800003051758,36.06199989318848,36.34399986267089,34.49800003051758,35.56339988708496,
2015-11-23,,,35.560001373291016,36.10800018310547,35.95800018310547,36.3,34.53380004882813,35.551899909973145,
2015-11-24,,,35.119998931884766,35.89000015258789,35.77000007629395,36.259000015258785,34.56020004272461,35.536899909973144,
2015-11-25,,,35.36000061035156,35.71800003051758,35.672999954223634,36.20100002288818,34.592000045776366,35.54349990844727,
2015-11-26,,,35.36000061035156,35.55200042724609,35.65200004577637,36.17350006103515,34.632800064086915,35.55209991455078,
2015-11-27,,,35.18000030517578,35.316000366210936,35.71700019836426,36.13200016021728,34.678000106811524,35.55699993133545,
2015-11-30,,,35.2599983215332,35.25599975585938,35.68199996948242,36.0454999923706,34.69820007324219,35.54179992675781,
2015-12-01,,,35.16999816894531,35.26599960327148,35.577999877929685,35.90899982452392,34.73460006713867,35.524199905395506,
2015-12-02,,,35.150001525878906,35.22399978637695,35.47099990844727,35.786499977111816,34.75440010070801,35.50059993743896,
2015-12-03,,,34.22999954223633,34.997999572753905,35.275,35.6625,34.76080009460449,35.456599922180175,
2015-12-04,,,35.619998931884766,35.0859992980957,35.20099983215332,35.6314998626709,34.797800064086914,35.428899917602536,
2015-12-07,,,35.15999984741211,35.065999603271486,35.16099967956543,35.55949993133545,34.856000061035154,35.37579990386963,
2015-12-08,,,35.599998474121094,35.15199966430664,35.20899963378906,35.4894998550415,34.95540004730225,35.338299903869625,
2015-12-09,,,35.06999969482422,35.135999298095705,35.17999954223633,35.42649974822998,35.03600002288818,35.305099906921384,
2015-12-10,,,35.4900016784668,35.3879997253418,35.19299964904785,35.42249984741211,35.116200065612794,35.28989994049072,
2015-12-11,,,34.689998626708984,35.20199966430664,35.14399948120117,35.43049983978271,35.15340000152588,35.26679992675781,
2015-12-14,,,35.0099983215332,35.17199935913086,35.11899948120117,35.400499725341795,35.20020000457764,35.25299991607666,
2015-12-15,,,36.31999969482422,35.315999603271486,35.23399963378906,35.405999755859376,35.28939998626709,35.240199928283694,
2015-12-16,,,35.97999954223633,35.497999572753905,35.316999435424805,35.39399967193604,35.36139995574951,35.22049991607666,
2015-12-17,,,35.540000915527344,35.507999420166016,35.44799957275391,35.36149978637695,35.43879997253418,35.19139991760254,
2015-12-18,,,34.97999954223633,35.565999603271486,35.38399963378906,35.292499732971194,35.49719993591309,35.15419990539551,
2015-12-21,,,36.08000183105469,35.78000030517578,35.47599983215332,35.31849975585938,35.566199951171875,35.12109992980957,
2015-12-22,,,36.80500030517578,35.877000427246095,35.59650001525879,35.40274982452392,35.63789993286133,35.09964992523194,
2015-12-23,,,37.11000061035156,36.10300064086914,35.800500106811526,35.49024982452393,35.699099960327146,35.078049926757814,
2015-12-24,,,37.06999969482422,36.409000396728516,35.958499908447266,35.57574977874756,35.74809997558594,35.060249938964844,
2015-12-25,,,37.06999969482422,36.82700042724609,36.19650001525879,35.67024974822998,35.80369995117187,35.039649925231934,
2015-12-28,,,36.61000061035156,36.93300018310547,36.356500244140626,35.737749862670896,35.83909996032715,35.01524993896484,
2015-12-29,,,37.08000183105469,36.98800048828125,36.43250045776367,35.83325004577637,35.88330001831055,34.99754997253418,
2015-12-30,,,36.47999954223633,36.8620002746582,36.48250045776367,35.89974994659424,35.93629997253418,34.98044998168945,
2015-12-31,,,36.20000076293945,36.68800048828125,36.54850044250488,35.998250007629395,35.964499969482425,34.96625,
2016-01-01,,,36.20000076293945,36.514000701904294,36.67050056457519,36.027250099182126,35.988699951171874,34.94685001373291,
2016-01-04,,,34.75,36.14200057983398,36.53750038146973,36.00675010681152,35.9548999786377,34.90705001831055,
2016-01-05,,,34.310001373291016,35.58800048828125,36.28800048828125,35.94225025177002,35.922300033569336,34.87025001525879,
2016-01-06,,,33.97999954223633,35.08800048828125,35.97500038146973,35.887750244140626,35.87150001525879,34.83815002441406,
2016-01-07,,,33.130001068115234,34.47400054931641,35.58100051879883,35.76975021362305,35.815900039672854,34.80965003967285,
2016-01-08,,,32.689998626708984,33.77200012207031,35.1430004119873,35.66975021362305,35.749500045776365,34.79405002593994,
2016-01-11,,,33.040000915527344,33.43000030517578,34.786000442504886,35.57125034332275,35.67050003051758,34.78695003509522,
2016-01-12,,,33.08000183105469,33.184000396728514,34.38600044250488,35.40925045013428,35.5741000366211,34.79075004577637,
2016-01-13,,,32.119998931884766,32.8120002746582,33.95000038146973,35.2162504196167,35.46450004577637,34.78025005340576,
2016-01-14,,,32.869998931884766,32.75999984741211,33.61700019836426,35.08275032043457,35.38770004272461,34.76275005340576,
2016-01-15,,,32.310001373291016,32.684000396728514,33.228000259399415,34.94925041198731,35.309100036621096,34.7354500579834,
2016-01-18,,,32.310001373291016,32.53800048828125,32.98400039672852,34.76075038909912,35.22330009460449,34.70855007171631,
2016-01-19,,,32.20000076293945,32.3620002746582,32.77300033569336,34.530500411987305,35.127300109863285,34.69285007476807,
2016-01-20,,,31.200000762939453,32.17800064086914,32.49500045776367,34.235000419616696,35.02470008850098,34.65415008544922,
2016-01-21,,,31.200000762939453,31.844001007080077,32.30200042724609,33.94150047302246,34.93730010986328,34.613050079345705,
2016-01-22,,,31.690000534057617,31.7200008392334,32.20200061798096,33.67250051498413,34.880500144958496,34.587050075531,
2016-01-25,,,31.46999931335449,31.552000427246092,32.04500045776367,33.415500450134275,34.79770011901856,34.558850059509275,
2016-01-26,,,31.96999931335449,31.506000137329103,31.93400020599365,33.16000032424927,34.71290012359619,34.531550045013425,
2016-01-27,,,31.59000015258789,31.584000015258788,31.881000328063966,32.91550035476685,34.620300102233884,34.50375005722046,
2016-01-28,,,34.2400016784668,32.192000198364255,32.01800060272217,32.81750040054321,34.58130016326904,34.5115500831604,
2016-01-29,,,36.13999938964844,33.081999969482425,32.40100040435791,32.81450033187866,34.57690013885498,34.53745008468628,
2016-02-01,,,37.08000183105469,34.20400047302246,32.87800045013428,32.9310004234314,34.60730014801025,34.57055009841919,
2016-02-02,,,36.83000183105469,35.1760009765625,33.3410005569458,33.05700044631958,34.64150020599365,34.600850124359134,
2016-02-03,,,37.0099983215332,36.26000061035156,33.922000312805174,33.208500385284424,34.674500160217285,34.633250102996826,
2016-02-04,,,37.16999816894531,36.84599990844727,34.51900005340576,33.41050024032593,34.71070011138916,34.67175008773804,
2016-02-05,,,35.06999969482422,36.63199996948242,34.85699996948242,33.52950029373169,34.70850009918213,34.69325010299683,
2016-02-08,,,33.61000061035156,35.9379997253418,35.07100009918213,33.5580002784729,34.6755001449585,34.68685010910034,
2016-02-09,,,32.70000076293945,35.11199951171875,35.14400024414063,33.53900022506714,34.62610019683838,34.680350131988526,
2016-02-10,,,32.900001525878906,34.29000015258789,35.275000381469724,33.57800035476684,34.58110019683838,34.667750148773194,
2016-02-11,,,33.52000045776367,33.560000610351565,35.20300025939942,33.61050043106079,34.56690021514893,34.66385015487671,
2016-02-12,,,34.29999923706055,33.40600051879883,35.01900024414063,33.710000324249265,34.540500221252444,34.66915014266968,
2016-02-15,,,34.29999923706055,33.544000244140626,34.74099998474121,33.809500217437744,34.52330020904541,34.68965013504028,
2016-02-16,,,35.459999084472656,34.09599990844727,34.60399971008301,33.9725001335144,34.52050022125244,34.73795013427734,
2016-02-17,,,36.36000061035156,34.7879997253418,34.53899993896484,34.23050012588501,34.54630023956299,34.791150131225585,
2016-02-18,,,36.310001373291016,35.34599990844727,34.45300025939942,34.48600015640259,34.56270023345947,34.839450149536134,
2016-02-19,,,35.7599983215332,35.6379997253418,34.52200012207031,34.68950004577637,34.584100227355954,34.86875011444092,
2016-02-22,,,36.0,35.97799987792969,34.761000061035155,34.916000080108645,34.60390026092529,34.90205013275146,
2016-02-23,,,35.47999954223633,35.98199996948242,35.03899993896484,35.09150009155273,34.58710025787354,34.938250122070315,
2016-02-24,,,36.470001220703125,36.00400009155273,35.395999908447266,35.335500144958495,34.59690029144287,34.97915012359619,
2016-02-25,,,36.7400016784668,36.09000015258789,35.71800003051758,35.460500144958495,34.62090030670166,35.02985013961792,
2016-02-26,,,37.4900016784668,36.43600082397461,36.037000274658205,35.52800025939941,34.67110034942627,35.08415014266968,
2016-02-29,,,38.13999938964844,36.864000701904295,36.42100028991699,35.5810001373291,34.712300300598145,35.13925012588501,
2016-03-01,,,39.25,37.61800079345703,36.80000038146973,35.702000045776366,34.76120029449463,35.19955011367798,
2016-03-02,,,39.15999984741211,38.15600051879883,37.08000030517578,35.80950012207031,34.80220027923584,35.2506501197815,
2016-03-03,,,39.02000045776367,38.6120002746582,37.351000213623045,35.90200023651123,34.84120029449463,35.294650135040285,
2016-03-04,,,39.040000915527344,38.922000122070315,37.67900047302246,36.10050029754639,34.88060031890869,35.342150135040285,
2016-03-07,,,38.97999954223633,39.09000015258789,37.9770004272461,36.36900024414062,34.92800029754639,35.38355012893677,
2016-03-08,,,38.15999984741211,38.87200012207031,38.24500045776367,36.64200019836426,34.949600257873534,35.41645013809204,
2016-03-09,,,38.56999969482422,38.75400009155273,38.45500030517578,36.925500106811526,34.991400260925296,35.46385011672974,
2016-03-10,,,38.4900016784668,38.64800033569336,38.630000305175784,37.17400016784668,35.03720027923584,35.50085012435913,
2016-03-11,,,39.4900016784668,38.73800048828125,38.83000030517578,37.43350028991699,35.10300029754639,35.545850124359134,
2016-03-14,,,39.380001068115234,38.81800079345703,38.95400047302246,37.687500381469725,35.19560031890869,35.57525014877319,
2016-03-15,,,39.27000045776367,39.040000915527344,38.95600051879883,37.87800045013428,35.29480030059815,35.60855016708374,
2016-03-16,,,39.84000015258789,39.29400100708008,39.024000549316405,38.05200042724609,35.412000312805176,35.64175016403198,
2016-03-17,,,39.93000030517578,39.582000732421875,39.115000534057614,38.23300037384033,35.54800029754639,35.68195016860962,
2016-03-18,,,39.40999984741211,39.566000366210936,39.152000427246094,38.415500450134275,35.68240032196045,35.71595018386841,
2016-03-21,,,41.13999938964844,39.918000030517575,39.3680004119873,38.672500419616696,35.844400291442874,35.75745016098023,
2016-03-22,,,41.31999969482422,40.327999877929685,39.684000396728514,38.964500427246094,36.00920024871826,35.79165014266968,
2016-03-23,,,40.52000045776367,40.46399993896485,39.87900047302246,39.16700038909912,36.17720027923584,35.820850162506105,
2016-03-24,,,38.91999816894531,40.26199951171875,39.922000122070315,39.27600021362305,36.29820026397705,35.84295015335083,
2016-03-25,,,38.91999816894531,40.16399917602539,39.864999771118164,39.347500038146975,36.43040019989014,35.86975011825562,
2016-03-28,,,38.7400016784668,39.683999633789064,39.80099983215332,39.37750015258789,36.559000205993655,35.89115015029907,
2016-03-29,,,39.52999877929688,39.3259994506836,39.82699966430664,39.391500091552736,36.7056001663208,35.91645013809204,
2016-03-30,,,39.040000915527344,39.029999542236325,39.746999740600586,39.3855001449585,36.862400169372556,35.94355012893677,
2016-03-31,,,38.59999847412109,38.965999603271484,39.61399955749512,39.36450004577637,37.01040012359619,35.973850116729736,
2016-04-01,,,39.400001525878906,39.0620002746582,39.612999725341794,39.382500076293944,37.164600143432615,36.022550144195556,
2016-04-04,,,38.790000915527344,39.072000122070314,39.37799987792969,39.373000144958496,37.311000175476075,36.05435014724731,
2016-04-05,,,38.54999923706055,38.876000213623044,39.10099983215332,39.39250011444092,37.4426001739502,36.07775014877319,
2016-04-06,,,39.15999984741211,38.9,38.964999771118165,39.422000122070315,37.59400016784668,36.107150135040285,
2016-04-07,,,38.27999877929688,38.83600006103516,38.90099983215332,39.411499977111816,37.674800109863284,36.12805013656616,
2016-04-08,,,38.40999984741211,38.6379997253418,38.85,39.35749988555908,37.72020011901856,36.14855012893677,35.855975008010866
2016-04-11,,,38.060001373291016,38.491999816894534,38.78199996948242,39.29149990081787,37.73980010986328,36.17355012893677,35.862725019454956
2016-04-12,,,37.79999923706055,38.34199981689453,38.609000015258786,39.21799983978271,37.7592000579834,36.20035013198853,35.868625020980836
2016-04-13,,,38.790000915527344,38.26800003051758,38.58400001525879,39.16549987792969,37.79480010986328,36.23465013504028,35.88907502174377
2016-04-14,,,38.63999938964844,38.34000015258789,38.58800010681152,39.10099983215332,37.82420013427734,36.26745012283325,35.90977501869202
2016-04-15,54.69699790361481,P,38.58000183105469,38.374000549316406,38.5060001373291,39.05949993133545,37.894400177001955,36.301450138092044,35.929225034713745
2016-04-18,54.97558384655549,P,39.63999938964844,38.69000015258789,38.59099998474121,38.98449993133545,38.01500015258789,36.3452501487732,35.943525037765504
2016-04-19,55.26612924061342,A,39.2400016784668,38.97800064086914,38.660000228881835,38.88050003051758,38.14580017089844,36.38595018386841,35.95507504463196
2016-04-20,55.501148962402134,A,40.08000183105469,39.23600082397461,38.752000427246095,38.85850009918213,38.28940017700195,36.435250186920165,35.96792506217957
2016-04-21,55.78022419466583,A,40.09999847412109,39.52800064086914,38.934000396728514,38.91750011444092,38.4210001373291,36.49395017623901,35.97527504920959
2016-04-22,56.044260935606985,A,40.310001373291016,39.874000549316406,39.124000549316406,38.9870002746582,38.541200180053714,36.540850200653075,35.98487505912781
2016-04-25,56.045743895518704,A,39.81999969482422,39.91000061035156,39.30000038146973,39.04100017547607,38.651600189208985,36.5874501991272,35.98162505149841
2016-04-26,56.047663199704004,A,39.72999954223633,40.008000183105466,39.4930004119873,39.05100021362305,38.73700019836426,36.62875020980835,35.98352505683899
2016-04-27,55.961130725255025,A,40.0099983215332,39.99399948120117,39.61500015258789,39.09950008392334,38.81000015258789,36.67815019607544,35.99162505149841
2016-04-28,55.83598548370054,A,40.06999969482422,39.987999725341794,39.758000183105466,39.17300014495849,38.885200119018556,36.723950176239015,36.00692505836487
2016-04-29,55.5732334150479,A,39.18000030517578,39.76199951171875,39.81800003051758,39.16200008392334,38.95360015869141,36.76885019302368,36.01782505989075
2016-05-02,55.403584361712966,A,39.02000045776367,39.60199966430664,39.7560001373291,39.173500061035156,39.01400016784668,36.80895021438599,36.030975065231324
2016-05-03,55.17153855785676,A,38.36000061035156,39.327999877929685,39.668000030517575,39.16400012969971,39.071600189208986,36.82935022354126,36.03477507591248
2016-05-04,54.87499620782675,P,38.310001373291016,38.98800048828125,39.49099998474121,39.121500205993655,39.108400192260746,36.852650241851805,36.03657507896423
2016-05-05,54.65462087399851,P,38.95000076293945,38.764000701904294,39.376000213623044,39.15500030517578,39.1526001739502,36.88675024032593,36.03907507896423
2016-05-06,54.668239665490965,P,39.47999954223633,38.82400054931641,39.293000030517575,39.20850028991699,39.19240013122558,36.931750240325925,36.04297507286072
2016-05-09,54.724517503707055,P,39.619998931884766,38.944000244140625,39.272999954223636,39.28650016784668,39.22200012207031,36.96715021133423,36.0441250705719
2016-05-10,54.953720013896394,P,40.11000061035156,39.294000244140626,39.31100006103516,39.40200023651123,39.23920013427735,37.000200214385984,36.04992506980896
2016-05-11,55.16743490782476,A,39.709999084472656,39.57399978637695,39.2810001373291,39.4480001449585,39.25020011901856,37.026200199127196,36.05212506294251
2016-05-12,55.22367879996627,A,39.5099983215332,39.6859992980957,39.225,39.49150009155274,39.26000007629395,37.05060018539429,36.055425062179566
2016-05-13,55.18376012815378,A,39.47999954223633,39.6859992980957,39.25499992370605,39.536499977111816,39.268800048828126,37.07470018386841,36.05717505455017
2016-05-16,55.07345021380822,A,39.29999923706055,39.62199935913086,39.28299980163574,39.519499969482425,39.275200042724606,37.1016001701355,36.05842505455017
2016-05-17,54.86724323470131,A,39.06499862670898,39.41299896240234,39.35349960327149,39.51074981689453,39.293300018310546,37.121450138092044,36.05950005531311
2016-05-18,54.74710905163034,A,38.97999954223633,39.266999053955075,39.42049942016602,39.455749702453616,39.30150001525879,37.14645013809204,36.06345005989075
2016-05-19,54.480576029180234,P,37.650001525878906,38.89499969482422,39.29049949645996,39.3332498550415,39.28470001220703,37.160950145721436,36.063600072860716
2016-05-20,54.15174336685286,P,37.52999877929688,38.50499954223633,39.095499420166014,39.1942497253418,39.24549995422363,37.17425012588501,36.06055006980896
2016-05-23,53.98149559857787,B,38.06999969482422,38.25899963378906,38.940499496459964,39.1067497253418,39.21929992675781,37.20745012283325,36.0572500705719
2016-05-24,53.95667441815082,P,38.91999816894531,38.22999954223633,38.821499252319335,39.06624965667724,39.21229988098145,37.253550090789794,36.06190005302429
2016-05-25,53.92897387405967,P,38.7599983215332,38.1859992980957,38.72649917602539,39.00374965667724,39.19069984436035,37.301350078582765,36.06975005149841
2016-05-26,54.0791804556618,P,38.06999969482422,38.269998931884764,38.58249931335449,38.90374965667725,39.15349983215332,37.350750064849855,36.080200052261354
2016-05-27,54.356714297049116,P,38.09000015258789,38.38199920654297,38.443499374389646,38.84924964904785,39.12709983825684,37.40475008010864,36.09940005302429
2016-05-30,54.478763953929814,P,38.09000015258789,38.385999298095705,38.322499465942386,38.80274963378906,39.066099853515624,37.455250072479245,36.12110005378723
2016-05-31,54.41745179790703,P,37.790000915527344,38.15999984741211,38.19499969482422,38.77424964904785,38.99549987792969,37.50235006332397,36.14655005455017
2016-06-01,54.47884483857541,P,38.310001373291016,38.07000045776367,38.12799987792969,38.77424964904785,38.951299896240236,37.56425008773804,36.1722500705719
2016-06-02,54.65682978202463,P,38.560001373291016,38.16800079345703,38.2189998626709,38.75474967956543,38.94409996032715,37.6211501121521,36.19195008277893
2016-06-03,54.72801523705319,P,38.33000183105469,38.21600112915039,38.29900016784668,38.697249794006346,38.932300033569334,37.68135011672974,36.208400087356566
2016-06-06,54.79454235146111,P,38.09999847412109,38.21800079345703,38.30200004577637,38.621249771118165,38.91949996948242,37.739250087738036,36.22390007972717
2016-06-07,54.803531474529755,P,37.56999969482422,38.1740005493164,38.167000198364256,38.494249725341795,38.88029998779297,37.79295007705689,36.24290007591247
2016-06-08,54.7037136651113,P,37.54999923706055,38.02200012207031,38.04600028991699,38.386249732971194,38.850499954223636,37.85645006179809,36.25530007362366
2016-06-09,54.466165885288426,P,37.130001068115234,37.736000061035156,37.95200042724609,38.26724987030029,38.821100006103514,37.91575006484985,36.26440007209778
2016-06-10,54.217198231802136,P,36.77000045776367,37.42399978637695,37.82000045776367,38.13174991607666,38.76849998474121,37.96655006408692,36.27680006980896
2016-06-13,54.015217707010116,P,36.540000915527344,37.1120002746582,37.66500053405762,37.99375,38.72349998474121,38.017250080108646,36.28805006980896
2016-06-14,54.04434799534338,P,37.15999984741211,37.03000030517578,37.6020004272461,37.89850006103516,38.69569999694824,38.069150085449216,36.30035006523132
2016-06-15,54.0096875895311,P,36.84000015258789,36.88800048828125,37.45500030517578,37.791500091552734,38.649300003051756,38.12165008544922,36.31270007133484
2016-06-16,54.072186479434635,P,36.970001220703125,36.85600051879883,37.29600028991699,37.757500076293944,38.62310005187988,38.14895008087158,36.33025008201599
2016-06-17,54.18879449092146,P,36.970001220703125,36.896000671386716,37.160000228881835,37.729500198364256,38.5943000793457,38.15725009918213,36.3473500919342
