Date,GRADE,GPS,SRE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-09-28,,,5.19072151184082,5.166236209869385,5.139976263046265,5.007651853561401,4.931393480300903,,
1998-09-29,,,5.239689826965332,5.193169498443604,5.156148958206177,5.025387525558472,4.935834159851074,,
1998-09-30,,,5.105023384094238,5.168684482574463,5.156442642211914,5.03880205154419,4.937340250015259,,
1998-10-01,,,5.227448463439941,5.185824203491211,5.1711334705352785,5.058941054344177,4.940329961776733,,
1998-10-02,,,5.447809219360352,5.242138481140136,5.200514793395996,5.088891911506653,4.948450527191162,,
1998-10-05,,,5.619201183319092,5.327834415435791,5.247035312652588,5.127412366867065,4.95975772857666,,
1998-10-06,,,5.643683910369873,5.408633232116699,5.3009013652801515,5.165347743034363,4.973243217468262,,
1998-10-07,,,5.717135906219482,5.531055736541748,5.349870109558106,5.2075588464736935,4.989162731170654,,
1998-10-08,,,5.6559271812438965,5.616751480102539,5.401287841796875,5.246106386184692,5.002893085479736,,
1998-10-09,,,5.484535217285156,5.6240966796875,5.4331175804138185,5.27548131942749,5.015366706848145,,
1998-10-12,,,5.129508972167969,5.526158237457276,5.426996326446533,5.283486294746399,5.021945953369141,,
1998-10-13,,,5.313145160675049,5.460050487518311,5.434341859817505,5.295245409011841,5.035333995819092,,
1998-10-14,,,5.423325061798096,5.401288318634033,5.4661720275878904,5.311307334899903,5.046824655532837,,
1998-10-15,,,5.313145160675049,5.332731914520264,5.474741697311401,5.3229375839233395,5.0575591087341305,,
1998-10-16,,,5.239689826965332,5.283762836456299,5.453929758071899,5.327222275733948,5.068030605316162,,
1998-10-19,,,5.19072151184082,5.296005344390869,5.411081790924072,5.32905855178833,5.076316585540772,,
1998-10-20,,,4.95811939239502,5.225000190734863,5.342525339126587,5.3217133522033695,5.082121686935425,,
1998-10-21,,,4.970359802246094,5.1344071388244625,5.267847728729248,5.308858919143677,5.08455304145813,,
1998-10-22,,,5.0927839279174805,5.090334892272949,5.211533403396606,5.306410622596741,5.090156574249267,,
1998-10-23,,,5.056056976318359,5.053608322143555,5.168685579299927,5.300901579856872,5.095749263763428,,
1998-10-26,,,5.0070881843566895,5.016881656646729,5.156443500518799,5.291719913482666,5.098432750701904,,
1998-10-27,,,4.95811939239502,5.016881656646729,5.120940923690796,5.27764139175415,5.101101770401001,,
1998-10-28,,,5.056056976318359,5.034021091461182,5.084214115142823,5.275193071365356,5.106211977005005,,
1998-10-29,,,5.019330024719238,5.019330310821533,5.054832601547242,5.2647871494293215,5.109863920211792,,
1998-10-30,,,5.0927839279174805,5.026675701141357,5.040142011642456,5.247035884857178,5.114261322021484,,
1998-11-02,,,5.202962398529053,5.06585054397583,5.041366100311279,5.226223945617676,5.120379838943482,,
1998-11-03,,,5.349871635437012,5.144200992584229,5.080541324615479,5.211533331871033,5.127989082336426,,
1998-11-04,,,5.26417350769043,5.185824298858643,5.109922695159912,5.18888521194458,5.134366836547851,,
1998-11-05,,,5.21520471572876,5.224999237060547,5.12216477394104,5.166849088668823,5.140006494522095,,
1998-11-06,,,5.202962398529053,5.247034931182862,5.1368553161621096,5.152770447731018,5.145160026550293,,
1998-11-09,,,5.202962398529053,5.247034931182862,5.156442737579345,5.156443119049072,5.151037254333496,,
1998-11-10,,,5.21520471572876,5.220101547241211,5.18215126991272,5.1515460968017575,5.1576418209075925,,
1998-11-11,,,5.153995990753174,5.19806604385376,5.191945171356201,5.138079643249512,5.1639870834350585,,
1998-11-12,,,5.19072151184082,5.193169403076172,5.209084320068359,5.1319584608078,5.171308145523072,,
1998-11-13,,,5.19072151184082,5.190721225738526,5.218878078460693,5.129510045051575,5.178146734237671,5.087407355308533,
1998-11-16,,,5.153995990753174,5.18092794418335,5.213981437683105,5.127673768997193,5.184250812530518,5.08382550239563,
1998-11-17,,,5.17848014831543,5.173583030700684,5.196842288970947,5.138691806793213,5.190120887756348,5.081935873031616,
1998-11-18,,,5.0927839279174805,5.161340618133545,5.179703330993652,5.144813013076782,5.19451828956604,5.079068675041198,
1998-11-19,,,5.056056976318359,5.134407711029053,5.163788557052612,5.1429766654968265,5.197939901351929,5.0761960506439205,
1998-11-20,,,5.068297863006592,5.109922981262207,5.150322103500367,5.143588709831238,5.201365127563476,5.073445835113525,
1998-11-23,,,5.105023384094238,5.10012845993042,5.140528202056885,5.148485469818115,5.204077405929565,5.072027812004089,
1998-11-24,,,5.117269039154053,5.087886238098145,5.130734634399414,5.156442952156067,5.204863529205323,5.070973486900329,
1998-11-25,,,5.0927839279174805,5.087886238098145,5.124613428115845,5.158279299736023,5.204677476882934,5.069312434196473,
1998-11-26,,,5.0927839279174805,5.095231628417968,5.114819669723511,5.161951994895935,5.204922351837158,5.0681338596344,
1998-11-27,,,5.019330024719238,5.085438060760498,5.097680521011353,5.158279299736023,5.202229032516479,5.066220746040345,
1998-11-30,,,4.872420787811279,5.038917541503906,5.069523000717163,5.141752219200134,5.196597528457642,5.063079762458801,
1998-12-01,,,4.9458746910095215,5.004638671875,5.046262454986572,5.12155237197876,5.193414554595948,5.0604320955276485,
1998-12-02,,,4.970359802246094,4.9801538467407225,5.034020042419433,5.106861686706543,5.188272781372071,5.05814989566803,
1998-12-03,,,4.9458746910095215,4.950771999359131,5.02300181388855,5.093395185470581,5.184355278015136,5.056225919723511,
1998-12-04,,,5.019330024719238,4.950771999359131,5.0181050300598145,5.0842135667800905,5.181417121887207,5.055277714729309,
1998-12-07,,,5.056056976318359,4.987499237060547,5.013208389282227,5.076868295669556,5.178723831176757,5.05505865573883,
1998-12-08,,,5.056056976318359,5.009535694122315,5.007087182998657,5.068910908699036,5.175051174163818,5.055442667007446,
1998-12-09,,,5.068297863006592,5.029123306274414,5.004638576507569,5.064626002311707,5.174316663742065,5.055828456878662,
1998-12-10,,,5.0070881843566895,5.041366004943848,4.996069002151489,5.0554443359375,5.169909458160401,5.055119709968567,
1998-12-11,,,4.994844436645508,5.036468887329102,4.993620443344116,5.045650482177734,5.160850162506104,5.054650344848633,
1998-12-14,,,4.9458746910095215,5.014432430267334,5.00096583366394,5.035244417190552,5.1473836326599125,5.053570680618286,
1998-12-15,,,4.933634281158447,4.989947891235351,4.999741792678833,5.023002123832702,5.133182640075684,5.0532129287719725,
1998-12-16,,,4.92139196395874,4.960566711425781,4.994845008850097,5.014432525634765,5.117267761230469,5.053215246200562,
1998-12-17,,,4.899506092071533,4.93905029296875,4.990208148956299,5.0066049814224245,5.102139339447022,5.052516212463379,
1998-12-18,,,4.974118232727051,4.934905052185059,4.98568696975708,5.001895999908447,5.091930999755859,5.053648853302002,
1998-12-21,,,5.061162948608398,4.957962703704834,4.986197566986084,4.999702978134155,5.090564079284668,5.056255016326904,
1998-12-22,,,5.0238566398620605,4.976007175445557,4.9829775333404545,4.9950323581695555,5.084778308868408,5.06005615234375,
1998-12-23,,,5.061162948608398,5.003961372375488,4.982264041900635,4.993451309204102,5.077535066604614,5.062179861068725,
1998-12-24,,,5.073599338531494,5.03878002166748,4.988915157318115,4.992492079734802,5.072744150161743,5.065151629447937,
1998-12-25,,,5.073599338531494,5.058676242828369,4.996790647506714,4.995205545425415,5.069422340393066,5.068726472854614,
1998-12-28,,,5.011422157287598,5.048728084564209,5.003345394134522,5.002155613899231,5.065836353302002,5.071076469421387,
1998-12-29,,,5.061162948608398,5.056189346313476,5.016098260879517,5.007920026779175,5.06789722442627,5.075009455680847,
1998-12-30,,,5.036293029785156,5.051215362548828,5.027588367462158,5.011216688156128,5.069215888977051,5.07688446521759,
1998-12-31,,,5.048728942871094,5.046241283416748,5.042510652542115,5.016359400749207,5.068334789276123,5.079245681762695,
1999-01-01,,,5.048728942871094,5.041267204284668,5.049971723556519,5.017829346656799,5.068188228607178,5.081968746185303,
1999-01-04,,,5.086033821105957,5.05618953704834,5.052458810806274,5.019328188896179,5.069767141342163,5.084099946022033,
1999-01-05,,,5.1730804443359375,5.0785730361938475,5.067381191253662,5.025179362297058,5.074066362380981,5.087584066390991,
1999-01-06,,,5.110904693603516,5.0934953689575195,5.0723553657531735,5.027309703826904,5.075163316726685,5.090687646865844,
1999-01-07,,,5.110904693603516,5.105930519104004,5.076085901260376,5.032500529289246,5.07699481010437,5.093429365158081,
1999-01-08,,,5.036293029785156,5.103443336486817,5.072355270385742,5.034572958946228,5.075864992141724,5.095063157081604,
1999-01-11,,,4.924375534057617,5.071111679077148,5.063650608062744,5.033498001098633,5.070293254852295,5.095336546897888,
1999-01-12,,,4.998987674713135,5.0362931251525875,5.057433080673218,5.036765670776367,5.063275575637817,5.095632328987121,
1999-01-13,,,4.998987674713135,5.013909721374512,5.053702545166016,5.040645456314087,5.057971858978272,5.096169347763062,
1999-01-14,,,4.949246406555176,4.981578063964844,5.043754291534424,5.043132472038269,5.0526526927947994,5.096329593658448,
1999-01-15,,,4.924375534057617,4.959194564819336,5.031318950653076,5.040645337104797,5.047080955505371,5.096120491027832,
1999-01-18,,,4.924375534057617,4.959194564819336,5.015153121948242,5.033805966377258,5.041509218215943,5.096273236274719,
1999-01-19,,,4.899506092071533,4.939298248291015,4.987795686721801,5.027588438987732,5.0351952457427975,5.0964185333251955,
1999-01-20,,,4.800020217895508,4.89950475692749,4.956707239151001,5.014531302452087,5.028115730285645,5.096051406860352,
1999-01-21,,,4.899506092071533,4.8895566940307615,4.935567378997803,5.005826640129089,5.022291421890259,5.096799783706665,
1999-01-22,,,4.862199306488037,4.877121448516846,4.918158006668091,4.995256638526916,5.015720977783203,5.096933856010437,
1999-01-25,,,4.887070178985596,4.869660377502441,4.914427471160889,4.989039039611816,5.010382461547851,5.097316637039184,
1999-01-26,,,4.849764347076416,4.859712028503418,4.899505138397217,4.978469109535217,5.003808145523071,5.0969645166397095,
1999-01-27,,,4.83732795715332,4.867173576354981,4.883339166641235,4.968520855903625,4.998699026107788,5.096608657836914,
1999-01-28,,,4.6756696701049805,4.82240629196167,4.855981492996216,4.94986789226532,4.991091279983521,5.094515590667725,
1999-01-29,,,4.576187610626221,4.765203952789307,4.821162700653076,4.9262408256530765,4.9812490749359135,5.091307101249694,
1999-02-01,,,4.501577377319336,4.6881053924560545,4.778882884979248,4.897018003463745,4.969180154800415,5.0866287803649906,
1999-02-02,,,4.426965236663818,4.6035455703735355,4.731628799438477,4.859712243080139,4.95537407875061,5.080118803977967,
1999-02-03,,,4.538885116577148,4.543857002258301,4.705515289306641,4.831111264228821,4.944296102523804,5.074486789703369,
1999-02-04,,,4.489141464233398,4.506551361083984,4.664478826522827,4.800023102760315,4.932223253250122,5.06857280254364,
1999-02-05,,,4.402093410491943,4.471732521057129,4.618468236923218,4.7683131217956545,4.919878520965576,5.061053776741028,
1999-02-08,,,4.501577377319336,4.471732521057129,4.579918956756591,4.747173213958741,4.912461652755737,5.054529590606689,
1999-02-09,,,4.439399242401123,4.47421932220459,4.538882446289063,4.719193792343139,4.902332143783569,5.047873349189758,
1999-02-10,,,4.3647871017456055,4.439399719238281,4.491628360748291,4.687483763694763,4.890220689773559,5.0392467355728146,
1999-02-11,,,4.327480792999268,4.407067584991455,4.45680947303772,4.656395483016968,4.877852811813354,5.031104044914246,
1999-02-12,,,4.302610397338867,4.38717098236084,4.429451751708984,4.625307226181031,4.8635184192657475,5.022467770576477,
1999-02-15,,,4.302610397338867,4.347377586364746,4.409555053710937,4.594218969345093,4.848449487686157,5.013586659431457,
1999-02-16,,,4.3896589279174805,4.337429523468018,4.405824422836304,4.56872661113739,4.835121526718139,5.005086350440979,
1999-02-17,,,4.327480792999268,4.32996826171875,4.384683990478516,4.5450996398925785,4.820305185317993,4.997310924530029,
1999-02-18,,,4.402093410491943,4.344890785217285,4.37597918510437,4.520229005813599,4.808205289840698,4.9890573740005495,
1999-02-19,,,4.439399242401123,4.372248554229737,4.379709768295288,4.499089002609253,4.79709638595581,4.978973274230957,
1999-02-22,,,4.290175914764404,4.369761657714844,4.358569622039795,4.469244289398193,4.783982410430908,4.96568302154541,
1999-02-23,,,4.290175914764404,4.349865055084228,4.343647289276123,4.441264867782593,4.771113243103027,4.952147941589356,
1999-02-24,,,4.240435123443604,4.332455921173096,4.331212091445923,4.411420226097107,4.757494106292724,4.937380933761597,
1999-02-25,,,4.165822505950928,4.285201740264893,4.315046262741089,4.3859278678894045,4.742820434570312,4.922479887008667,
1999-02-26,,,4.178256988525391,4.232973289489746,4.302610921859741,4.366031336784363,4.726903209686279,4.9094171047210695,
1999-03-01,,,4.203128814697266,4.215563869476318,4.292662763595581,4.351108908653259,4.709742527008057,4.900153303146363,
1999-03-02,,,4.190691947937012,4.19566707611084,4.272766065597534,4.339295244216919,4.693079233169556,4.888928771018982,
1999-03-03,,,4.103647232055664,4.168309497833252,4.250382709503174,4.317533349990844,4.673928918838501,4.875731992721557,
1999-03-04,,,4.21556282043457,4.17825756072998,4.231729650497437,4.3038544178009035,4.656768188476563,4.864756169319153,
1999-03-05,,,4.277739524841309,4.198154067993164,4.215563678741455,4.297636723518371,4.6408509922027585,4.855136666297913,
1999-03-08,,,4.228001117706299,4.203128528594971,4.209346199035645,4.28395791053772,4.625182571411133,4.845509462356567,
1999-03-09,,,4.128516674041748,4.190693473815918,4.193180274963379,4.268413782119751,4.6065296459197995,4.837213435173035,
1999-03-10,,,4.078775405883789,4.185719108581543,4.177014303207398,4.25411319732666,4.5873792934417725,4.828297591209411,
1999-03-11,,,4.078775405883789,4.158361625671387,4.168309593200684,4.241677927970886,4.567980222702026,4.818157505989075,
1999-03-12,,,4.165822505950928,4.1359782218933105,4.167066144943237,4.234838533401489,4.550322093963623,4.8092551612854,
1999-03-15,,,4.203128814697266,4.131003761291504,4.167066144943237,4.229864454269409,4.532663993835449,4.801215567588806,
1999-03-16,,,4.265304088592529,4.15836124420166,4.174527359008789,4.223646712303162,4.5145084667205815,4.794287414550781,
1999-03-17,,,4.230347633361816,4.1886756896972654,4.1871973991394045,4.218790054321289,4.496897325515747,4.786030321121216,
1999-03-18,,,4.179685115814209,4.208857631683349,4.1836096286773685,4.207669639587403,4.4782729339599605,4.777633872032165,
1999-03-19,,,4.129021644592285,4.2014974594116214,4.168737840652466,4.19215075969696,4.460127506256104,4.767996249198913,
1999-03-22,,,4.141685485839844,4.1892087936401365,4.16010627746582,4.184726238250732,4.444473705291748,4.757383480072021,
1999-03-23,,,4.053027153015137,4.146753406524658,4.152557325363159,4.172868800163269,4.4255544948577885,4.744415035247803,
1999-03-24,,,4.141685485839844,4.1290209770202635,4.1588483333587645,4.167931318283081,4.408408451080322,4.7331901550292965,
1999-03-25,,,4.040360450744629,4.1011560440063475,4.155006837844849,4.161658215522766,4.390230731964111,4.721441712379455,
1999-03-26,,,4.053027153015137,4.085957145690918,4.1437273025512695,4.155396723747254,4.372803764343262,4.709942359924316,
1999-03-29,,,4.027695655822754,4.0631591796875,4.126183986663818,4.146625065803528,4.354870166778564,4.6981896924972535,
1999-03-30,,,3.9010396003723145,4.032761669158935,4.0897575378417965,4.132142448425293,4.3349008369445805,4.685048041343689,
1999-03-31,,,3.88837194442749,3.9820989608764648,4.055559968948364,4.121378684043885,4.31666787147522,4.672391800880432,
1999-04-01,,,3.9010396003723145,3.954234790802002,4.027695417404175,4.105652523040772,4.296698541641235,4.659494981765747,
1999-04-02,,,3.9010396003723145,3.9238372802734376,4.004897212982177,4.086817526817322,4.277475347518921,4.646598162651062,4.8670027589797975
1999-04-05,,,3.9010396003723145,3.8985060691833495,3.9808326244354246,4.070469450950623,4.257754735946655,4.634068598747254,4.858947050571442
1999-04-06,,,3.87570858001709,3.8934398651123048,3.96310076713562,4.05782904624939,4.238273620605469,4.62104088306427,4.851488378047943
1999-04-07,,,3.74904990196228,3.8655754566192626,3.9238372087478637,4.041342771053314,4.216508059501648,4.607603542804718,4.8433361089229585
1999-04-08,,,3.837709426879883,3.8529094219207765,3.903572106361389,4.029289472103119,4.199748854637146,4.595420067310333,4.835808058977127
1999-04-09,54.925137931637465,B,3.8250436782836914,3.837710237503052,3.8807737588882447,4.012250530719757,4.184725975990295,4.582987525463104,4.828216680288315
1999-04-12,54.996696133844814,B,3.8630425930023193,3.8301108360290526,3.8643084526062013,3.9952462196350096,4.171955280303955,4.570567717552185,4.821297764778137
1999-04-13,55.04567427513499,B,3.850376605987549,3.8250444412231444,3.859242153167725,3.9744998455047607,4.16042350769043,4.55789879322052,4.814436140060425
1999-04-14,55.15087158446452,B,3.799715042114258,3.83517746925354,3.8503764629364015,3.952968215942383,4.145640106201172,4.544968104362487,4.80714026927948
1999-04-15,55.200694749224105,B,3.850376605987549,3.837710905075073,3.845310163497925,3.93650279045105,4.1328648090362545,4.532544031143188,4.800338945388794
1999-04-16,55.3404215049791,B,3.951703786849976,3.86304292678833,3.850376582145691,3.9276368975639344,4.123857016563416,4.521867768764496,4.79404425740242
1999-04-19,55.466633043655484,B,3.9896998405456543,3.888374376296997,3.8592426061630247,3.9200376152992247,4.1136194658279415,4.51304055929184,4.788060160875321
1999-04-20,55.65842768475381,C,4.103689670562744,3.939036989212036,3.8820407152175904,3.9225707411766053,4.106905274391174,4.504618709087372,4.7825254023075106
1999-04-21,55.88165371153627,C,4.0910258293151855,3.997299146652222,3.916238307952881,3.9200377583503725,4.101430048942566,4.495825369358062,4.7769876325130465
1999-04-22,56.09984069529106,C,4.129021644592285,4.053028154373169,3.945369529724121,3.924470818042755,4.097460865974426,4.487656838893891,4.771941379308701
1999-04-23,56.220954973996434,C,4.129021644592285,4.088491725921631,3.9757673263549806,3.9282705426216125,4.093989090919495,4.478753755092621,4.767015734910965
1999-04-26,56.3897518571192,C,4.255677223205566,4.141687202453613,4.015030789375305,3.9396696209907534,4.093050427436829,4.470749957561493,4.762904306650162
1999-04-27,56.50295049676345,C,4.306341648101807,4.182217597961426,4.060627293586731,3.959934723377228,4.091384081840515,4.463252804279327,4.759347735643387
1999-04-28,56.61554885353407,C,4.306341648101807,4.22528076171875,4.1112899541854855,3.9808332085609437,4.090961298942566,4.455633242130279,4.755730849504471
1999-04-29,56.67044982257926,C,4.281010627746582,4.25567855834961,4.154353356361389,3.999831759929657,4.088539643287659,4.448372466564178,4.751746088266373
1999-04-30,56.68392397682365,C,4.205016613006592,4.270877552032471,4.179684638977051,4.015030610561371,4.083851990699768,4.440474188327789,4.747562266588211
1999-05-03,56.63645133753909,C,4.230347633361816,4.265811634063721,4.203749418258667,4.031496012210846,4.082655425071716,4.433318917751312,4.743444799184799
1999-05-04,56.569540871852645,C,4.255677223205566,4.255678749084472,4.218948173522949,4.05049444437027,4.0819654512405394,4.426539347171784,4.739876137971878
1999-05-05,56.4888578635151,C,4.217679500579834,4.237946319580078,4.231613540649414,4.073925924301148,4.081510338783264,4.419502222537995,4.736358734369278
1999-05-06,56.41486258918868,C,4.179685115814209,4.217681217193603,4.236679887771606,4.091024708747864,4.08178759098053,4.412304012775421,4.7324101126194
1999-05-07,56.420626293129025,C,4.192348957061768,4.215147686004639,4.243012619018555,4.109389972686768,4.0820694303512575,4.404486320018768,4.729067586660385
1999-05-10,56.44591882113314,C,4.281010627746582,4.225280284881592,4.245545959472656,4.130288374423981,4.083627066612244,4.39668479681015,4.726469906568528
1999-05-11,56.51367311268812,C,4.3443379402160645,4.243012428283691,4.249345588684082,4.1549864411354065,4.086699986457825,4.38988960981369,4.72497288107872
1999-05-12,56.58778442479402,C,4.357003688812256,4.270877265930176,4.254411792755127,4.182850873470306,4.0917671155929565,4.3828480172157285,4.722513939142227
1999-05-13,56.7348356742852,C,4.432997703552246,4.321539783477784,4.269610500335693,4.211981928348541,4.09611581325531,4.376442000865937,4.720796815156937
1999-05-14,56.82723495312843,C,4.382334232330322,4.359536838531494,4.287342262268067,4.233513450622558,4.09820770740509,4.3695293498039245,4.719127911329269
1999-05-17,56.876948168553376,C,4.382334232330322,4.379801559448242,4.302540922164917,4.253145170211792,4.1012943696975706,4.363238470554352,4.717157469987869
1999-05-18,56.84860659923089,C,4.3443379402160645,4.379801559448242,4.311406993865967,4.265177583694458,4.105610795021057,4.3560702204704285,4.715539838075638
1999-05-19,56.81770887718184,C,4.357003688812256,4.379801559448242,4.325339412689209,4.2784764766693115,4.111175360679627,4.349277327060699,4.713080896139145
1999-05-20,56.717961809717565,C,4.331674575805664,4.359536933898926,4.340538358688354,4.28860912322998,4.116233344078064,4.3421067833900455,4.71067623257637
1999-05-21,56.682723792956644,C,4.382334232330322,4.359536933898926,4.35953688621521,4.301274752616882,4.120563578605652,4.335442836284638,4.70870579123497
1999-05-24,56.63454423519199,C,4.3950018882751465,4.362070465087891,4.370936012268066,4.308240985870361,4.12440104007721,4.328532516956329,4.706316231489182
1999-05-25,56.610784855532934,C,4.407668113708496,4.374736499786377,4.37726902961731,4.313307309150696,4.127248320579529,4.320878393650055,4.704231230020523
1999-05-26,56.62928136850821,C,4.47099494934082,4.39753475189209,4.388668155670166,4.321539974212646,4.132061266899109,4.314479296207428,4.702583471536636
1999-05-27,56.64610844987164,C,4.432997703552246,4.417799377441407,4.388668155670166,4.329139328002929,4.13712751865387,4.307700226306915,4.7005647957324985
1999-05-28,56.59729265636656,C,4.357003688812256,4.412733268737793,4.386135101318359,4.3367386817932125,4.141687159538269,4.300907332897186,4.697985244989395
1999-05-31,56.5783158461436,C,4.357003688812256,4.405133628845215,4.383602046966553,4.343071484565735,4.145993523597717,4.295233614444733,4.695285080671311
1999-06-01,56.608681479684776,C,4.432997703552246,4.410199546813965,4.392468023300171,4.3519375085830685,4.15359293460846,4.289573714733124,4.692603021860123
1999-06-02,56.52713068507717,C,4.3443379402160645,4.384868144989014,4.391201448440552,4.358270430564881,4.157645983695984,4.283027217388153,4.6895982825756075
1999-06-03,56.51920502660641,C,4.382334232330322,4.3747354507446286,4.396267414093018,4.368402886390686,4.164485459327698,4.277358095645905,4.686843844652176
1999-06-04,56.60238992176164,C,4.47099494934082,4.397533702850342,4.405133485794067,4.382335186004639,4.172844815254211,4.272824289798737,4.684472390413284
1999-06-07,56.70308489924333,C,4.5089945793151855,4.427931880950927,4.416532754898071,4.393734383583069,4.18247079372406,4.268670480251313,4.682471858263016
