Date,GRADE,GPS,PNR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-09,,,1.6942473649978638,1.66265971660614,1.6762998700141907,1.592664474248886,,,
1984-01-10,,,1.6511739492416382,1.66265971660614,1.6813252687454223,1.6023561775684356,,,
1984-01-11,,,1.6511739492416382,1.6655315160751343,1.6856327533721924,1.610253095626831,,,
1984-01-12,,,1.6511739492416382,1.6684033155441285,1.68132541179657,1.619226908683777,,,
1984-01-13,,,1.608099102973938,1.6511736631393432,1.6648136377334595,1.6256880104541778,,,
1984-01-16,,,1.608099102973938,1.6339440107345582,1.648301863670349,1.6307133376598357,,,
1984-01-17,,,1.6368149518966677,1.631072211265564,1.646865963935852,1.6368154764175415,,,
1984-01-18,,,1.6511739492416382,1.631072211265564,1.648301863670349,1.643276584148407,,,
1984-01-19,,,1.658352017402649,1.632507824897766,1.6504555702209474,1.6490197598934173,,,
1984-01-20,,,1.6511739492416382,1.6411227941513062,1.6461482286453246,1.6540450692176818,,,
1984-01-23,,,1.608099102973938,1.6411227941513062,1.6375334024429322,1.6569166362285614,,,
1984-01-24,,,1.5937411785125732,1.6325080394744873,1.6317901253700255,1.656557697057724,,,
1984-01-25,,,1.6009199619293213,1.622457242012024,1.626764726638794,1.6561987400054932,,,
1984-01-26,,,1.608099102973938,1.6124066591262818,1.622457242012024,1.651891326904297,,,
1984-01-27,,,1.6368149518966677,1.6095348596572876,1.625328826904297,1.645071232318878,1.5624407958984374,,
1984-01-30,,,1.6368149518966677,1.6152780294418334,1.6282004117965698,1.6382511377334594,1.5661738777160645,,
1984-01-31,,,1.615277886390686,1.6195853710174561,1.6260467052459717,1.6364563345909118,1.5694762182235718,,
1984-02-01,,,1.5291296243667605,1.6052273035049438,1.6138422727584838,1.6310720682144164,1.571342737674713,,
1984-02-02,,,1.4716976881027222,1.5779470205307007,1.5951768398284913,1.6228162050247192,1.5720606184005737,,
1984-02-03,,,1.457339882850647,1.5420520067214967,1.5757934331893924,1.6109708309173585,1.572491343021393,,
1984-02-06,,,1.407086968421936,1.4961064100265502,1.555692219734192,1.596612811088562,1.5719170093536377,,
1984-02-07,,,1.3855496644973757,1.4501607656478883,1.5348730683326723,1.5833315968513488,1.5706247854232789,,
1984-02-08,,,1.3568342924118042,1.415701699256897,1.5104645013809206,1.5686146140098571,1.568614673614502,,
1984-02-09,,,1.3352965116500854,1.3884214639663697,1.4831842422485353,1.5528207421302795,1.565168752670288,,
1984-02-10,,,1.3855496644973757,1.3740634202957154,1.458057713508606,1.5416932702064514,1.56272789478302,,
1984-02-13,,,1.4501608610153198,1.3826781988143921,1.4393923044204713,1.5337963581085206,1.5615792608261108,,
1984-02-14,,,1.4716976881027222,1.3999078035354615,1.4250342845916748,1.5255404949188232,1.5607177710533142,,
1984-02-15,,,1.42144513130188,1.4128299713134767,1.4142658352851867,1.5140540540218355,1.5589948225021362,,
1984-02-16,,,1.4358036518096924,1.432931399345398,1.4106764316558837,1.5029266357421878,1.5587076783180236,,
1984-02-17,,,1.4358036518096924,1.4429821968078613,1.4085228085517882,1.4921581208705903,1.5584205341339112,,
1984-02-20,,,1.4358036518096924,1.4401107549667358,1.411394476890564,1.483543348312378,1.557989809513092,,
1984-02-21,,,1.407086968421936,1.4271886110305787,1.41354820728302,1.4742106378078463,1.5569847512245178,,
1984-02-22,,,1.3999073505401611,1.422881054878235,1.4178555130958557,1.4641600072383882,1.5551181864738464,,
1984-02-23,,,1.3855496644973757,1.4128302574157714,1.4228808283805847,1.4530325353145601,1.5533952260017394,,
1984-02-24,,,1.4286237955093384,1.4113942861557007,1.427188241481781,1.4426229774951937,1.5523901605606079,,
1984-02-27,,,1.4716976881027222,1.4185730934143066,1.4293419241905212,1.4343671143054963,1.5516722631454467,,
1984-02-28,,,1.4501608610153198,1.4271878719329834,1.427188241481781,1.426111263036728,1.5503800368309022,,
1984-02-29,,,1.4429813623428345,1.4358026742935182,1.4293418645858764,1.4218038499355319,1.5488006281852722,,
1984-03-01,,,1.4358036518096924,1.4458534717559814,1.4293418645858764,1.4200091481208803,1.5466469311714173,,
1984-03-02,,,1.4429813623428345,1.4487249851226807,1.4300596356391906,1.4192912220954896,1.5444932031631469,,
1984-03-05,,,1.4429813623428345,1.4429817199707031,1.430777406692505,1.4210859417915347,1.5423394751548767,,
1984-03-06,,,1.457339882850647,1.4444175243377686,1.435802698135376,1.4246754527091983,1.5394678735733032,,
1984-03-07,,,1.4716976881027222,1.4501607894897461,1.442981731891632,1.430418622493744,1.536739845275879,,
1984-03-08,,,1.5004150867462158,1.4630830764770508,1.454468274116516,1.4386745512485506,1.532863199710846,,
1984-03-09,,,1.5075925588607788,1.4760053157806396,1.4623651504516602,1.4447766959667205,1.5275507140159608,,
1984-03-12,,,1.5004150867462158,1.487492060661316,1.4652368903160096,1.4472894072532654,1.5220946788787841,,
1984-03-13,,,1.536309003829956,1.5032858848571777,1.473851704597473,1.450519973039627,1.5197973799705506,,
1984-03-14,,,1.5434885025024414,1.5176440477371216,1.4839024186134337,1.4566221415996552,1.5179308509826661,,
1984-03-15,,,1.557846188545227,1.5291302680969239,1.4961066722869873,1.4627242684364319,1.516351475715637,,
1984-03-16,,,1.536309003829956,1.5348735570907592,1.5054394364356996,1.467749536037445,1.5131927084922792,,
1984-03-19,,,1.5291296243667605,1.5406164646148683,1.514054262638092,1.4724158346652985,1.509890353679657,,
1984-03-20,,,1.5291296243667605,1.539180588722229,1.5212332367897035,1.4785179674625397,1.5074494671821594,,
1984-03-21,,,1.5075925588607788,1.5320013999938964,1.524822723865509,1.4839022278785705,1.5045778393745421,,
1984-03-22,,,1.4932355880737305,1.5190792798995971,1.5241047739982605,1.4892865240573883,1.501419072151184,,
1984-03-23,,,1.478877067565918,1.5075928926467896,1.5212332248687743,1.4917991876602172,1.4988346314430236,,
1984-03-26,,,1.478877067565918,1.497542381286621,1.5190794229507447,1.492158156633377,1.4962501907348633,,
1984-03-27,,,1.5004150867462158,1.4917994737625122,1.5154900312423707,1.4946708679199219,1.4935221934318543,,
1984-03-28,,,1.5291296243667605,1.4961068868637084,1.5140541434288026,1.498978281021118,1.4910813069343567,,
1984-03-29,,,1.5147721767425537,1.500414204597473,1.5097467422485353,1.5029267072677612,1.4882097101211549,,
1984-03-30,,,1.536309003829956,1.5119005918502808,1.5097467422485353,1.5075930893421172,1.4859124112129212,,
1984-04-02,,,1.536309003829956,1.5233869791030883,1.510464680194855,1.5122594714164734,1.4844766092300414,,
1984-04-03,,,1.5937411785125732,1.54205219745636,1.516925835609436,1.5190795361995697,1.4844766092300414,,
1984-04-04,,,1.5937411785125732,1.5549745082855224,1.5255406975746155,1.5251817107200623,1.4843330335617066,,
1984-04-05,,,1.5722042322158811,1.566460919380188,1.5334375619888305,1.5287711679935456,1.4836151361465455,,
1984-04-06,,,1.5506677627563477,1.5693326711654663,1.5406166315078735,1.530924928188324,1.481892192363739,1.5221664941310882,
1984-04-09,,,1.536309003829956,1.5693326711654663,1.5463598251342774,1.532719624042511,1.4798820734024047,1.5230279755592346,
1984-04-10,,,1.557846188545227,1.5621536731719972,1.5521029353141784,1.5337964832782744,1.4787334394454956,1.5241048288345338,
1984-04-11,,,1.5434885025024414,1.5521031379699708,1.5535388231277465,1.5337964832782744,1.4790206170082092,1.5251816773414613,
1984-04-12,,,1.6727114915847778,1.57220458984375,1.569332754611969,1.539539748430252,1.4830408930778503,1.527550755739212,
1984-04-13,,,1.6511739492416382,1.5923058271408081,1.5808192491531372,1.5452829957008363,1.4869175744056702,1.5297044587135316,
1984-04-16,,,1.6511739492416382,1.6152788162231446,1.5923057436943053,1.5513852119445801,1.4917993140220642,1.531858161687851,
1984-04-17,,,1.6727114915847778,1.6382518768310548,1.600202775001526,1.558564305305481,1.4975425505638122,1.5340836679935455,
1984-04-18,,,1.6942473649978638,1.668403649330139,1.610253393650055,1.5678970456123351,1.5042908120155334,1.5364527428150176,
1984-04-19,,,1.6439942121505735,1.6626601934432983,1.6174323916435243,1.5754349768161773,1.5104647660255432,1.5378167593479157,
1984-04-20,,,1.6439942121505735,1.6612242460250854,1.6267650365829467,1.5836908340454101,1.515633656978607,1.5391807758808136,
1984-04-23,,,1.665531039237976,1.664095664024353,1.6396872401237488,1.593023532629013,1.5199410605430603,1.5407601606845855,
1984-04-24,,,1.6942473649978638,1.6684028387069703,1.6533273577690124,1.6027151465415954,1.5243920540809632,1.5425549125671387,
1984-04-25,,,1.6942473649978638,1.6684028387069703,1.6684032440185548,1.6109710335731506,1.5298480987548828,1.5444214606285096,
1984-04-26,,,1.6942473649978638,1.6784534692764281,1.6705568313598633,1.619944792985916,1.5350169730186463,1.546862325668335,
1984-04-27,,,1.6942473649978638,1.6885040998458862,1.6748641729354858,1.6278417110443115,1.5401858472824097,1.5493031907081605,
1984-04-30,,,1.6870684623718262,1.6928115844726563,1.6784536242485046,1.635379683971405,1.5452111434936524,1.5516004765033722,
1984-05-01,,,1.6942473649978638,1.6928115844726563,1.6806072115898132,1.6404049932956695,1.550954351425171,1.5539695513248444,
1984-05-02,,,1.665531039237976,1.6870683193206788,1.6777355790138244,1.6439944863319398,1.5562668251991272,1.5556925058364868,
1984-05-03,,,1.6870684623718262,1.6856325387954711,1.6820430040359498,1.649737697839737,1.5622972011566163,1.557846213579178,
1984-05-04,,,1.658352017402649,1.6784534692764281,1.6834787845611572,1.655121910572052,1.5668917655944825,1.5596409630775452,
1984-05-07,,,1.6439942121505735,1.6698386192321777,1.681325101852417,1.6605061709880828,1.5703376960754394,1.561004979610443,
1984-05-08,,,1.6942473649978638,1.6698386192321777,1.681325101852417,1.6673262298107148,1.5752194261550903,1.5627997314929962,
1984-05-09,,,1.658352017402649,1.6684028148651122,1.6777355670928955,1.6730694055557251,1.5795268392562867,1.5641637337207794,
1984-05-10,,,1.6942473649978638,1.6698385953903199,1.6777355670928955,1.6741461992263793,1.5846957135200501,1.5656713223457337,
1984-05-11,,,1.70142662525177,1.678453516960144,1.6784534931182862,1.676658833026886,1.5898646187782288,1.567178910970688,
1984-05-14,,,1.7229634523391724,1.6942473649978638,1.6820429921150208,1.6802483081817627,1.5954642605781555,1.568901867866516,
1984-05-15,,,1.7301422357559204,1.701426339149475,1.6856324791908264,1.6831198453903198,1.600920307636261,1.5701940906047822,
1984-05-16,,,1.7301422357559204,1.7157843828201294,1.692093598842621,1.6849145889282227,1.6060891985893249,1.571414521932602,
1984-05-17,,,1.7229634523391724,1.721527600288391,1.6956830978393556,1.6888630509376525,1.610540165901184,1.571701682806015,
1984-05-18,,,1.7157840728759766,1.7243990898132324,1.7014263033866883,1.6924525439739226,1.614703996181488,1.5711273550987244,
1984-05-21,,,1.7157840728759766,1.7229632139205933,1.7086052894592285,1.6949651956558227,1.6190113759040832,1.5705530273914337,
1984-05-22,,,1.6942473649978638,1.715784239768982,1.7086052894592285,1.6949651956558227,1.6221701431274413,1.5709837615489959,
1984-05-23,,,1.6942473649978638,1.7086052656173707,1.71219482421875,1.6949651956558227,1.6251853203773499,1.571558085680008,
1984-05-24,,,1.665531039237976,1.6971187829971313,1.7093231916427611,1.6935293793678283,1.6273390173912048,1.571845246553421,
1984-05-25,,,1.5722042322158811,1.6684028148651122,1.6964009523391723,1.6874272227287292,1.6280569219589234,1.5706248152256013,
1984-05-28,,,1.5722042322158811,1.6396868467330932,1.6813250303268432,1.681684011220932,1.6289184141159057,1.5694043838977814,
1984-05-29,,,1.478877067565918,1.5966127872467042,1.656198513507843,1.6709154963493347,1.627913362979889,1.567681415081024,
1984-05-30,,,1.5291296243667605,1.5635892391204833,1.636097252368927,1.6640954256057738,1.6283441042900086,1.5664609718322753,
1984-05-31,,,1.5004150867462158,1.5305660486221313,1.6138424158096314,1.6547627568244934,1.6284876942634583,1.5649533832073212,
1984-06-01,,,1.5506677627563477,1.5262587547302247,1.5973307847976685,1.6493785440921784,1.629923508167267,1.5643790698051452,
1984-06-04,,,1.5793827772140503,1.5276944637298584,1.5836906552314758,1.6461479723453523,1.6319336223602294,1.5640919065475465,
1984-06-05,,,1.5793827772140503,1.5477956056594848,1.5722041964530944,1.6404047429561615,1.6335129761695861,1.5635175848007201,
1984-06-06,,,1.5793827772140503,1.557846236228943,1.5607177376747132,1.6364562809467316,1.634518039226532,1.5627996730804443,
1984-06-07,,,1.5793827772140503,1.5736397743225097,1.5521029114723206,1.630713051557541,1.635810251235962,1.5620099806785583,
1984-06-08,,,1.5793827772140503,1.5793827772140503,1.5528207659721374,1.624610859155655,1.6366717267036437,1.5612920689582825,
1984-06-11,,,1.5722042322158811,1.5779470682144165,1.5528207659721374,1.6170728981494904,1.6373896312713623,1.560933120250702,
1984-06-12,,,1.5793827772140503,1.5779470682144165,1.5628713369369507,1.609534925222397,1.6371024632453919,1.5607895362377167,
1984-06-13,,,1.5793827772140503,1.5779470682144165,1.5678966522216797,1.6019969522953033,1.6368152952194215,1.560574164390564,
1984-06-14,,,1.5793827772140503,1.5779470682144165,1.5757934212684632,1.594817918539047,1.6369588661193848,1.560287001132965,
1984-06-15,,,1.5793827772140503,1.5779470682144165,1.5786649227142333,1.5879978537559507,1.6375331664085389,1.559712679386139,
1984-06-18,,,1.5793827772140503,1.5793827772140503,1.5786649227142333,1.5811777889728544,1.6383946418762207,1.5591383576393127,
1984-06-19,,,1.5793827772140503,1.5793827772140503,1.5786649227142333,1.5754345595836639,1.6388253736495972,1.5587794065475464,
1984-06-20,,,1.5291296243667605,1.5693321466445922,1.5736396074295045,1.5671786725521089,1.6385381960868834,1.5587794065475464,
1984-06-21,,,1.5434885025024414,1.5621532917022705,1.5700501799583435,1.561076545715332,1.6359537363052368,1.5594973146915436,
1984-06-22,,,1.536309003829956,1.5535385370254517,1.565742802619934,1.5592817842960358,1.6336564373970033,1.5602870059013367,
1984-06-25,,,1.536309003829956,1.5449237823486328,1.5621532797813416,1.5574870228767395,1.6313591384887696,1.561579226255417,
1984-06-26,,,1.5075925588607788,1.5305657386779785,1.5549742579460144,1.5589227974414825,1.6280567598342897,1.5627996551990508,
1984-06-27,,,1.5219517946243286,1.5291301727294921,1.5492311596870423,1.558563905954361,1.624610848426819,1.5644508302211761,
1984-06-28,,,1.5291296243667605,1.526258397102356,1.5442058444023132,1.5599996328353885,1.6223135566711426,1.566389161348343,
1984-06-29,,,1.5291296243667605,1.5248225212097168,1.5391805291175842,1.5589227259159089,1.6200162649154664,1.5678249609470367,
1984-07-02,,,1.5291296243667605,1.523386645317078,1.5341552138328551,1.5564100682735442,1.6172882366180419,1.5686146485805512,
1984-07-03,,,1.5291296243667605,1.527694058418274,1.5291298985481263,1.5538974106311798,1.61398588180542,1.5691889679431916,
1984-07-04,,,1.5291296243667605,1.5291296243667605,1.5291298985481263,1.5513847529888154,1.610683526992798,1.5702658128738403,
1984-07-05,,,1.536309003829956,1.5305655002593996,1.5284119486808778,1.5492310643196106,1.6075247597694398,1.571270866394043,
1984-07-06,,,1.5291296243667605,1.5305655002593994,1.5276940107345582,1.5467184066772461,1.6042224049568177,1.5722041261196136,
1984-07-09,,,1.5291296243667605,1.5305655002593996,1.5269760727882387,1.5445646762847902,1.6010636281967163,1.5731373858451843,
1984-07-10,,,1.5291296243667605,1.5305655002593996,1.5291297793388368,1.5420520186424258,1.5977612733840942,1.5743578124046325,
1984-07-11,,,1.5147721767425537,1.5276940107345582,1.5284118175506594,1.538821488618851,1.5947460961341857,1.5755064606666564,
1984-07-12,,,1.5434885025024414,1.5291299104690554,1.5298477053642274,1.5370267748832704,1.5918744969367982,1.5770858490467072,
1984-07-13,,,1.5506677627563477,1.5334375381469727,1.5320015192031862,1.5355910241603854,1.5897208118438722,1.5783062887191772,
1984-07-16,,,1.5793827772140503,1.5434881687164306,1.5370268344879152,1.5355910241603854,1.5884285831451417,1.5793831396102904,
1984-07-17,,,1.5937411785125732,1.5564104795455933,1.5434879899024962,1.5363089442253115,1.5864184594154358,1.580818942785263,
1984-07-18,,,1.5793827772140503,1.5693325996398926,1.5485133051872253,1.5388216018676757,1.5848390746116638,1.5821829569339751,
1984-07-19,,,1.5793827772140503,1.5765114545822143,1.5528206825256348,1.5406163156032562,1.5825417828559876,1.5836187481880188,
1984-07-20,,,1.5434885025024414,1.5750756025314332,1.5542565703392028,1.5409752905368805,1.5793830204010009,1.584623819589615,
1984-07-23,,,1.5291296243667605,1.565024971961975,1.5542565703392028,1.5406163215637207,1.5755063438415526,1.585485302209854,
1984-07-24,,,1.4932355880737305,1.5449238538742065,1.5506671667099,1.5398984730243683,1.5707682108879089,1.585844259262085,
1984-07-25,,,1.4716976881027222,1.523386836051941,1.5463597178459167,1.537385767698288,1.565599319934845,1.585844259262085,
1984-07-26,,,1.4932355880737305,1.506157398223877,1.5413344264030457,1.5355910658836365,1.561004762649536,1.5857724642753601,
1984-07-27,,,1.4716976881027222,1.491799235343933,1.5334374189376831,1.5327194690704347,1.5561230349540711,1.5854135155677795,
1984-07-30,,,1.42144513130188,1.470262336730957,1.517643654346466,1.5273352444171906,1.550236256122589,1.5846238160133361,
1984-07-31,,,1.42144513130188,1.4559042453765871,1.5004140496253968,1.5219510197639465,1.5447802114486695,1.5834751772880553,
1984-08-01,,,1.4142656326293943,1.4444178342819214,1.4839023351669312,1.5162078201770783,1.5391805768013,1.5821829485893248,
1984-08-02,,,1.4716976881027222,1.4401102542877198,1.4731338262557983,1.5129772543907165,1.535303909778595,1.5813214635849,
1984-08-03,,,1.5434885025024414,1.4544684171676636,1.4731338262557983,1.5136951982975007,1.5347295951843263,1.5813932585716248,
1984-08-06,,,1.5937411785125732,1.4889276266098022,1.4795949816703797,1.5169257760047912,1.53516033411026,1.582039374113083,
1984-08-07,,,1.5793827772140503,1.5205151557922363,1.4882097005844117,1.5194384336471558,1.5371704483032227,1.5825419056415557,
1984-08-08,,,1.5937411785125732,1.556410264968872,1.5004140496253968,1.5233868837356568,1.538462679386139,1.5834033918380737,
1984-08-09,,,1.6009199619293213,1.5822547197341919,1.5111824870109558,1.5262584567070008,1.540472776889801,1.5844802355766296,
1984-08-10,,,1.665531039237976,1.6066632270812988,1.5305658221244811,1.5320016205310822,1.5427700424194335,1.5863467752933502,
1984-08-13,,,1.665531039237976,1.6210211992263794,1.554974412918091,1.5363090336322784,1.5444930076599122,1.5882133150100708,
1984-08-14,,,1.665531039237976,1.6382508516311645,1.5793830037117005,1.5398985266685485,1.5462159729003906,1.5898644745349884,
1984-08-15,,,1.6727114915847778,1.6540449142456055,1.6052275896072388,1.544564962387085,1.5480825471878052,1.5913002932071685,
1984-08-16,,,1.658352017402649,1.665531325340271,1.6238930225372314,1.5485134243965148,1.5496619319915772,1.5927360916137696,
1984-08-17,,,1.6727114915847778,1.6669674158096313,1.636815321445465,1.5549745738506318,1.5515285062789916,1.5941001164913178,
1984-08-20,,,1.6870684623718262,1.6712749004364014,1.6461480498313903,1.562871515750885,1.5538257908821107,1.5956077110767364,
1984-08-21,,,1.7229634523391724,1.6827613830566406,1.6605061173439026,1.574357908964157,1.5566974043846131,1.5968999338150025,
1984-08-22,,,1.7516791820526123,1.6985549211502076,1.6762999176979065,1.5883569836616516,1.5601433324813843,1.5984793138504028,
1984-08-23,,,1.7373220920562744,1.7143489360809325,1.689940130710602,1.6005613088607789,1.5633021187782288,1.6001304924488067,
1984-08-24,,,1.75885808467865,1.731578254699707,1.699272835254669,1.614919328689575,1.5668916249275207,1.6022123956680299,1.562189444899559
1984-08-27,,,1.7445001602172852,1.7430645942687988,1.7071697473526002,1.6310720801353455,1.5701939725875855,1.6042943072319031,1.5636611413955688
1984-08-28,,,1.7445001602172852,1.7473719358444213,1.715066659450531,1.6472248315811158,1.5734963202476502,1.6061608469486237,1.5651328378915788
1984-08-29,,,1.75885808467865,1.748807716369629,1.7236813187599183,1.6644544541835784,1.5780908894538879,1.6083145427703858,1.5667481100559235
1984-08-30,,,1.7445001602172852,1.750243330001831,1.7322961330413817,1.6780945777893066,1.5821111226081848,1.6090324294567109,1.5682915925979615
1984-08-31,54.396304758484,A,1.7229634523391724,1.7430644035339355,1.7373213291168212,1.6870683252811431,1.585844211578369,1.609750324487686,1.569727391600609
1984-09-03,54.34404923984226,A,1.7229634523391724,1.738757061958313,1.740910828113556,1.693529438972473,1.5895773005485534,1.6104682195186615,1.5711631906032562
1984-09-04,54.292299413627525,A,1.7157840728759766,1.7330138444900514,1.7401928901672363,1.7003495037555694,1.5937411308288574,1.6108989453315734,1.5724913066625594
1984-09-05,54.218587935977546,A,1.7157840728759766,1.7243990421295166,1.7366033792495728,1.7064516484737395,1.5976177763938904,1.6111143124103546,1.5737835276126861
1984-09-06,54.18051281670595,A,1.7301422357559204,1.7215274572372437,1.7358853936195373,1.7129127621650695,1.6016380286216736,1.611975792646408,1.5748962759971619
1984-09-07,54.16374278599567,P,1.7301422357559204,1.7229632139205933,1.7330138087272644,1.7161433219909668,1.6056582808494568,1.6128372728824616,1.5760090243816376
1984-09-10,54.15722237396557,P,1.7373220920562744,1.7258349418640138,1.7322960019111633,1.7197328746318816,1.6098221302032472,1.6135551834106445,1.577157672047615
1984-09-11,54.138634236841376,P,1.7086055278778076,1.7243992328643798,1.7287065386772156,1.7218865990638732,1.613411648273468,1.6136987650394439,1.5781268388032914
1984-09-12,54.14435740181863,A,1.7301422357559204,1.7272708654403686,1.7258349537849427,1.7247581362724305,1.6174319005012512,1.6140577137470244,1.5792395871877671
1984-09-13,54.099638952766405,P,1.6727114915847778,1.7157847166061402,1.7186560869216918,1.7254761099815368,1.6201599502563477,1.6138423550128937,1.5803523403406143
1984-09-14,54.063083013554156,P,1.6727114915847778,1.7042985677719116,1.7136308908462525,1.7254761099815368,1.623031587600708,1.6136269962787628,1.5814650934934615
1984-09-17,54.027815963394154,P,1.6870684623718262,1.694247841835022,1.7100413918495179,1.7254761099815368,1.6261903643608093,1.6136269962787628,1.5826137363910675
1984-09-18,54.02072007887552,P,1.6942473649978638,1.6913762092590332,1.7078877210617065,1.7240403056144715,1.6294927191734314,1.6136269962787628,1.5837982738018035
1984-09-19,53.99512506082812,P,1.6942473649978638,1.684197235107422,1.7057340502738954,1.721168714761734,1.6330822229385376,1.6139141595363617,1.5848033326864241
1984-09-20,54.028873244136,P,1.7157840728759766,1.6928117513656615,1.704298233985901,1.720091813802719,1.6365281343460083,1.6142013156414032,1.5860237646102906
1984-09-21,54.06381901964317,P,1.7229634523391724,1.7028621435165405,1.7035803556442262,1.7182970821857453,1.6399740481376648,1.6148474299907685,1.5872441965341568
1984-09-24,54.06162166375656,P,1.6870684623718262,1.7028621435165405,1.6985549926757812,1.7154254972934724,1.6421277618408203,1.615278172492981,1.5881415760517121
1984-09-25,54.05439625041374,P,1.6942473649978638,1.7028621435165405,1.6971191763877869,1.7129128575325012,1.6441378855705262,1.615278172492981,1.5890389519929886
1984-09-26,54.037306351647715,P,1.6727114915847778,1.6985549688339234,1.6913761019706726,1.7086055278778076,1.6460044598579406,1.6154217672348024,1.589792750477791
1984-09-27,54.00887163047164,P,1.6870684623718262,1.6928118467330933,1.6928117990493774,1.7057339429855347,1.6481581735610962,1.6153499782085419,1.5905106502771378
1984-09-28,53.984993039361704,P,1.6942473649978638,1.6870686292648316,1.694965386390686,1.7042981386184692,1.6511733508110047,1.6152781856060028,1.5912285482883453
1984-10-01,53.991575318897624,P,1.6870684623718262,1.6870686292648316,1.694965386390686,1.702503389120102,1.654332127571106,1.6149192357063293,1.5919105517864227
1984-10-02,53.993748761481605,P,1.6870684623718262,1.685632848739624,1.6942474961280822,1.7010676085948944,1.658208785057068,1.6144884979724885,1.5923412942886352
1984-10-03,54.00830764041205,P,1.6727114915847778,1.685632848739624,1.6920939087867737,1.6989139795303345,1.662229061126709,1.613914190530777,1.5926643562316896
1984-10-04,54.00678756248726,P,1.6870684623718262,1.685632848739624,1.6892223477363586,1.6967602908611297,1.6661057186126709,1.6135552406311036,1.5926284617185593
1984-10-05,53.987757738441196,P,1.6798884868621826,1.6827610731124878,1.6849148511886596,1.6942476034164429,1.6702695345878602,1.6131962847709655,1.592161819934845
1984-10-08,53.98413240363368,B,1.6870684623718262,1.6827610731124878,1.6849148511886596,1.6917349219322204,1.675582001209259,1.612909128665924,1.5917310780286789
1984-10-09,53.98770578303984,B,1.6798884868621826,1.681325078010559,1.6834789633750915,1.6902990698814393,1.680750868320465,1.6127655398845673,1.5918746507167816
1984-10-10,54.005340299279375,B,1.6870684623718262,1.6841964721679688,1.6849146604537963,1.6881453812122345,1.6862069249153138,1.6126937508583068,1.5921259182691574
1984-10-11,54.02509251360741,B,1.6870684623718262,1.6841964721679688,1.6849146604537963,1.6888632297515869,1.6905143404006957,1.6129091250896455,1.5923771858215332
1984-10-12,54.05652631025046,P,1.6942473649978638,1.687068247795105,1.6849146604537963,1.6899400234222413,1.6935295176506042,1.6141295564174651,1.5923771858215332
