Date,GRADE,GPS,CMG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-03-20,,,1.0017999410629272,1.0388399839401246,0.9483799934387207,0.9282799959182739,,,
2006-03-21,,,1.0399999618530271,1.0520399808883667,0.9623799920082092,0.9371799945831298,,,
2006-03-22,,,1.0959999561309814,1.0631999731063844,0.9869799852371216,0.9481099933385849,,,
2006-03-23,,,1.0776000022888184,1.0585199832916259,1.0118199825286864,0.9561899930238724,,,
2006-03-24,,,1.0901999473571775,1.0611199617385865,1.0366199791431427,0.9640299916267395,,,
2006-03-27,,,1.0817999839782717,1.0771199703216552,1.05797997713089,0.9715899914503098,,,
2006-03-28,,,1.0640000104904177,1.0819199800491333,1.06697998046875,0.9791899919509888,,,
2006-03-29,,,1.07860004901886,1.0784399986267093,1.0708199858665466,0.9876199930906295,,,
2006-03-30,,,1.108199954032898,1.084559988975525,1.0715399861335755,0.9972799897193909,,,
2006-03-31,,,1.107800006866455,1.0880800008773805,1.0745999813079834,1.0071899890899658,,,
2006-04-03,,,1.1396000385284424,1.0996400117874148,1.0883799910545349,1.018379992246628,,,
2006-04-04,,,1.1399999856948853,1.1148400068283082,1.0983799934387206,1.030379992723465,,,
2006-04-05,,,1.1430000066757202,1.1277199983596802,1.1030799984931945,1.045029991865158,0.9553679943084716,,
2006-04-06,,,1.1100000143051147,1.1280800104141235,1.1063199996948243,1.0590699911117554,0.9599679946899414,,
2006-04-07,,,1.093000054359436,1.1251200199127198,1.10660001039505,1.0716099947690965,0.9649479961395264,,
2006-04-10,,,1.0745999813079834,1.112120008468628,1.1058800101280213,1.0819299936294555,0.9685199952125549,,
2006-04-11,,,1.0920000076293943,1.1025200128555297,1.108680009841919,1.0878299951553345,0.9713519954681397,,
2006-04-12,,,1.0809999704360962,1.090120005607605,1.1089200019836425,1.0898699939250946,0.9743479943275452,,
2006-04-13,,,1.0604000091552734,1.0802000045776368,1.10414000749588,1.0878399968147279,0.9776559948921204,,
2006-04-14,,,1.0604000091552734,1.0736799955368042,1.0994000077247619,1.0869999945163726,0.9802439951896668,,
2006-04-17,,,1.0814000368118286,1.0750400066375732,1.0935800075531006,1.0909799993038178,0.98278799533844,,
2006-04-18,,,1.0784000158309937,1.072320008277893,1.0874200105667113,1.092900002002716,0.9858439958095551,,
2006-04-19,,,1.0800000429153442,1.0721200227737426,1.0811200141906738,1.0921000063419342,0.9891479969024658,,
2006-04-20,,,1.0631999969482422,1.0726800203323363,1.0764400124549867,1.0913800060749055,0.9927919971942901,,
2006-04-21,,,1.0679999589920044,1.0742000102996827,1.0739400029182433,1.0902700066566466,0.9972279965877533,,
2006-04-24,,,1.0662000179290771,1.0711600065231324,1.0731000065803529,1.089490008354187,1.0019599974155426,,
2006-04-25,,,1.0429999828338623,1.064079999923706,1.0682000041007995,1.0884400069713593,1.0056199967861175,,
2006-04-26,,,1.0219999551773071,1.0524799823760986,1.0623000025749207,1.0856100022792816,1.0089799964427948,,
2006-04-27,,,1.0155999660491943,1.042959976196289,1.0578199982643128,1.0809800028800964,1.0115119957923888,,
2006-04-28,,,1.0437999963760376,1.0381199836730957,1.056159996986389,1.0777800023555755,1.0148479962348937,,
2006-05-01,,,1.0329999923706057,1.0314799785614013,1.051319992542267,1.0724500000476838,1.01796799659729,,
2006-05-02,,,1.0911999940872192,1.0411199808120728,1.0525999903678893,1.0700100004673003,1.0225519967079162,,
2006-05-03,,,1.100200057029724,1.0567600011825562,1.0546199917793273,1.0678700029850006,1.027007998228073,,
2006-05-04,,,1.1122000217437744,1.0760800123214722,1.0595199942588807,1.0679800033569335,1.0309319984912872,,
2006-05-05,,,1.1380000114440918,1.094920015335083,1.0665199995040893,1.0702300012111663,1.0350239992141723,,
2006-05-08,,,1.1854000091552734,1.1254000186920166,1.078439998626709,1.0757700026035308,1.0401199996471404,,
2006-05-09,,,1.340999960899353,1.1753600120544434,1.108239996433258,1.0882200002670288,1.0486999988555907,,
2006-05-10,,,1.2970000505447388,1.2147200107574463,1.1357400059700011,1.099020004272461,1.0564399993419646,,
2006-05-11,,,1.284000039100647,1.2490800142288208,1.1625800132751465,1.1102000057697297,1.0638199996948243,,
2006-05-12,,,1.2654000520706177,1.274560022354126,1.1847400188446044,1.1204500079154969,1.0709360003471375,,
2006-05-15,,,1.243000030517578,1.2860800266265868,1.2057400226593018,1.1285300076007843,1.077480001449585,,
2006-05-16,,,1.277999997138977,1.2734800338745118,1.2244200229644775,1.1385100066661835,1.0850400018692017,,
2006-05-17,,,1.2832000255584717,1.2707200288772582,1.2427200198173523,1.1486700057983399,1.093704001903534,,
2006-05-18,,,1.2538000345230105,1.264680027961731,1.256880021095276,1.1582000076770782,1.1021960020065307,,
2006-05-19,,,1.236600041389465,1.2589200258255004,1.2667400240898132,1.1666300117969512,1.1100840032100678,,
2006-05-22,,,1.2164000272750854,1.2536000251770019,1.2698400259017943,1.1741400122642518,1.1170480036735535,,
2006-05-23,,,1.2151999473571775,1.241040015220642,1.257260024547577,1.1827500104904174,1.1218720030784608,,
2006-05-24,,,1.2029999494552612,1.225,1.2478600144386292,1.1918000102043151,1.125128002166748,,
2006-05-25,,,1.225000023841858,1.2192399978637696,1.2419600129127502,1.2022700130939483,1.127608003616333,,
2006-05-26,,,1.2178000211715698,1.2154799938201903,1.2372000098228455,1.210970014333725,1.1304200029373168,,
2006-05-29,,,1.2178000211715698,1.2157599925994873,1.2346800088882446,1.2202100157737732,1.1347400045394898,,
2006-05-30,,,1.1618000268936155,1.205080008506775,1.2230600118637085,1.223740017414093,1.1371760058403015,,
2006-05-31,,,1.155400037765503,1.1955600261688233,1.2102800130844116,1.226500016450882,1.138364007472992,,
2006-06-01,,,1.2000000476837158,1.1905600309371949,1.2049000144004822,1.230890017747879,1.14081200838089,,
2006-06-02,,,1.211400032043457,1.1892800331115723,1.2023800134658813,1.2345600187778474,1.1432360100746155,,
2006-06-05,,,1.1779999732971191,1.181320023536682,1.1985400080680848,1.2341900169849396,1.1451600098609924,,
2006-06-06,,,1.1632000207901,1.181600022315979,1.193340015411377,1.225300019979477,1.147144010066986,,
2006-06-07,,,1.1721999645233154,1.1849600076675415,1.1902600169181823,1.2190600156784057,1.1490160083770753,,
2006-06-08,,,1.145799994468689,1.1741199970245362,1.1823400139808655,1.212150013446808,1.149768009185791,,
2006-06-09,,,1.125,1.1568399906158446,1.1730600118637085,1.205130010843277,1.150112009048462,,
2006-06-12,,,1.1419999599456787,1.1496399879455566,1.1654800057411194,1.200080007314682,1.1501600074768066,,
2006-06-13,,,1.1230000257492063,1.141599988937378,1.1616000056266784,1.1923300087451936,1.149820008277893,,
2006-06-14,,,1.162999987602234,1.1397599935531617,1.1623600006103516,1.1863200068473816,1.1502200078964233,1.0527940011024475,
2006-06-15,,,1.2375999689102173,1.1581199884414672,1.1661199927330017,1.1855100035667419,1.1527720069885254,1.0563700008392334,
2006-06-16,,,1.235200047492981,1.1801599979400634,1.1684999942779541,1.1854400038719177,1.1556160068511963,1.0602820014953613,
2006-06-19,,,1.219599962234497,1.1956799983978272,1.172659993171692,1.1856000006198884,1.1585160064697266,1.0635180008411407,
2006-06-20,,,1.2134000062942505,1.213759994506836,1.177679991722107,1.1855100035667419,1.1609440064430236,1.0661480009555817,
2006-06-21,,,1.2599999904632568,1.2331599950790406,1.1864599943161012,1.1883600056171417,1.164524006843567,1.069436000585556,
2006-06-22,,,1.256999969482422,1.2370399951934814,1.1975799918174743,1.18996000289917,1.16845600605011,1.0730560004711152,
2006-06-23,,,1.2380000352859497,1.237599992752075,1.2088799953460694,1.190970003604889,1.1720080065727234,1.076126000881195,
2006-06-26,,,1.2549999952316284,1.2446799993515014,1.2201799988746642,1.192830002307892,1.1754800057411194,1.0791340005397796,
2006-06-27,,,1.2359999418258667,1.2491999864578247,1.2314799904823304,1.1965399980545044,1.1786320042610168,1.082238000035286,
2006-06-28,,,1.1990000009536743,1.2369999885559082,1.2350799918174744,1.198719996213913,1.1810120034217835,1.0850800001621246,
2006-06-29,,,1.2170000076293943,1.2289999961853026,1.2330199956893921,1.1995699942111968,1.1840880036354064,1.0884400004148482,
2006-06-30,,,1.218999981880188,1.2251999855041504,1.2313999891281129,1.1999499917030334,1.18710800409317,1.0921680003404617,
2006-07-03,,,1.207800030708313,1.2157599925994873,1.2302199959754945,1.2014399945735932,1.189940004348755,1.0959500008821488,
2006-07-04,,,1.207800030708313,1.2101200103759766,1.2296599984169005,1.2036699950695038,1.1932360053062439,1.0994280010461808,
2006-07-05,,,1.187000036239624,1.2077200174331666,1.2223600029945374,1.2044099986553192,1.1965360069274902,1.1027580016851426,
2006-07-06,,,1.1812000274658203,1.2005600214004517,1.2147800087928773,1.2061800003051757,1.1998480081558227,1.1056800019741058,
2006-07-07,,,1.1200000047683716,1.1807600259780884,1.2029800057411193,1.2059300005435944,1.2013720083236694,1.1081100022792816,
2006-07-10,,,1.0717999935150146,1.1535600185394288,1.184660005569458,1.2024200022220612,1.2021480083465577,1.1100580024719238,
2006-07-11,,,1.103600025177002,1.1327200174331664,1.1714200139045716,1.2014500021934509,1.2023960089683532,1.1124740028381348,
2006-07-12,,,1.0859999656677246,1.1125200033187865,1.1601200103759766,1.1976000010967254,1.2021120071411133,1.1145600026845932,
2006-07-13,,,1.100200057029724,1.0963200092315675,1.1484400153160095,1.1907300055027008,1.2018720078468323,1.1164020031690598,
2006-07-14,,,1.082200050354004,1.0887600183486938,1.1347600221633911,1.183080005645752,1.2007560086250306,1.1178900039196014,
2006-07-17,,,1.1100000143051147,1.0964000225067139,1.1249800205230713,1.1776000082492828,1.1992480087280273,1.119684004187584,
2006-07-18,,,1.0779999494552612,1.0912800073623656,1.112000012397766,1.1708300054073333,1.1939880084991454,1.121344003677368,
2006-07-19,,,1.079200029373169,1.0899200201034547,1.1012200117111206,1.161790007352829,1.1896320080757141,1.1230360037088394,
2006-07-20,,,1.0226000547409058,1.0744000196456909,1.085360014438629,1.1500700116157532,1.1844040083885192,1.1241120040416717,
2006-07-21,,,0.9873999953269958,1.0554400086402893,1.0721000134944916,1.1375400096178054,1.1788440072536468,1.1248900038003922,
2006-07-24,,,1.0119999647140503,1.0358399987220763,1.066120010614395,1.1253900080919266,1.1742240059375764,1.1258520036935806,
2006-07-25,,,1.0549999475479126,1.0312399983406066,1.0612600028514863,1.1163400083780288,1.169764004945755,1.1274020034074783,
2006-07-26,,,1.0470000505447388,1.0248000025749207,1.0573600113391877,1.108740010857582,1.1650400054454804,1.1293720036745072,
2006-07-27,,,1.0188000202178955,1.0240399956703186,1.0492200076580047,1.098830011487007,1.160340005159378,1.1312680035829543,
2006-07-28,,,1.0025999546051023,1.0270799875259398,1.0412599980831145,1.0880100101232528,1.1556600034236908,1.1328720033168793,
2006-07-31,,,1.0499999523162842,1.0346799850463868,1.0352599918842316,1.0801200062036513,1.1523320019245147,1.134690002799034,
2006-08-01,,,1.0399999618530271,1.0316799879074097,1.0314599931240083,1.0717300027608871,1.1488280022144317,1.1353500026464463,
2006-08-02,,,1.0449999570846558,1.031279969215393,1.0280399858951568,1.0646299988031387,1.1456680023670196,1.135398002266884,
2006-08-03,,,1.0815999507904053,1.043839955329895,1.0339399755001069,1.059649994969368,1.1428000009059907,1.1352040022611618,
2006-08-04,,,1.0980000495910645,1.0629199743270874,1.0449999809265136,1.0585499972105026,1.1404040014743806,1.1354120022058487,
2006-08-07,,,1.0880000591278076,1.070519995689392,1.0525999903678893,1.0593600004911423,1.1378080022335053,1.1362740033864975,
2006-08-08,,,1.0679999589920044,1.0761199951171876,1.0538999915122986,1.0575799971818924,1.135932000875473,1.1365540033578874,
2006-08-09,,,1.0055999755859375,1.0682399988174438,1.0497599840164185,1.053559997677803,1.1329359996318817,1.1356500035524368,
2006-08-10,,,0.9733999967575072,1.0466000080108642,1.0452199816703795,1.0472199946641922,1.1284039986133576,1.1346080034971238,
2006-08-11,,,0.98580002784729,1.0241600036621095,1.0435399889945982,1.0423999935388566,1.1238919985294342,1.1335640043020248,
2006-08-14,,,0.9976000189781188,1.0060799956321715,1.0382999956607817,1.0367799937725066,1.1202839994430542,1.1327220046520232,
2006-08-15,,,1.0127999782562256,0.9950399994850159,1.0355799973011017,1.0335199952125549,1.1172759985923768,1.1322100043296814,
2006-08-16,,,1.0700000524520874,1.007920014858246,1.0380800068378448,1.0330599963665008,1.1152320003509522,1.1321240043640137,
2006-08-17,,,1.0615999698638916,1.0255600094795227,1.0360800087451936,1.03500999212265,1.1135479998588562,1.1316580045223237,
2006-08-18,,,1.0362000465393066,1.035640013217926,1.0299000084400176,1.0374499946832656,1.1117720007896423,1.1309420049190522,
2006-08-21,,,1.0219999551773071,1.0405200004577637,1.0232999980449677,1.0379499942064285,1.1093720006942749,1.1297660040855408,
2006-08-22,,,1.0116000175476074,1.04028000831604,1.017660003900528,1.0357799977064133,1.1071440005302429,1.128482004404068,
2006-08-23,,,1.0032000541687012,1.0269200086593628,1.0174200117588044,1.0335899978876113,1.1039480018615722,1.1270840048789978,
2006-08-24,,,0.9833999872207642,1.0112800121307373,1.01842001080513,1.0318199962377548,1.0988640022277831,1.1258180046081543,
2006-08-25,,,0.977999985218048,0.9996399998664856,1.0176400065422058,1.030589997768402,1.0937200009822845,1.1246680039167405,
2006-08-28,,,0.977999985218048,0.9908400058746338,1.0156800031661988,1.0269899994134903,1.0888880014419555,1.123702003955841,
2006-08-29,,,0.9959999918937684,0.987720000743866,1.014000004529953,1.0247900009155273,1.0845400011539459,1.1227420037984848,
2006-08-30,,,1.0052000284194946,0.9881199955940246,1.0075200021266937,1.0228000044822694,1.0794440019130707,1.1219840043783187,
2006-08-31,,,0.9868000149726868,0.9888000011444091,1.0000400066375732,1.0180600076913833,1.074040002822876,1.121248004436493,
2006-09-01,,,1.013800024986267,0.9959600090980529,0.9978000044822692,1.0138500064611435,1.0695560026168822,1.120782004594803,
2006-09-04,,,1.013800024986267,1.0031200170516967,0.9969800114631653,1.0101400047540665,1.0647320032119751,1.1201060044765472,
2006-09-05,,,1.010200023651123,1.0059600234031678,0.9968400120735168,1.0072500079870224,1.0602160048484803,1.1194240045547486,
2006-09-06,,,1.0017999410629272,1.0052800059318543,0.9967000007629394,1.0070600062608719,1.0562720036506652,1.1186420035362243,
2006-09-07,,,0.996999979019165,1.0073199987411499,0.9980599999427795,1.0082400053739549,1.0518720030784607,1.1179800033569336,
2006-09-08,,,0.958400011062622,0.9962399959564209,0.996100002527237,1.0068700045347214,1.0466600036621094,1.1168840038776398,
2006-09-11,,,0.9819999933242798,0.9898799896240235,0.9965000033378602,1.0060900032520295,1.0421440029144287,1.116042003631592,
2006-09-12,,,1.0293999910354614,0.9937199831008912,0.9998400032520294,1.0069200038909911,1.0385760021209718,1.1159060037136077,
2006-09-13,,,1.0413999557495115,1.001639986038208,1.0034599959850312,1.0054899990558623,1.0356640005111695,1.1161000037193298,
2006-09-14,,,1.0166000127792358,1.0055599927902221,1.006439995765686,1.0032400012016296,1.0323720002174377,1.1161100041866303,
2006-09-15,,,1.02400004863739,1.0186800003051757,1.0074599981307983,1.002630001306534,1.0304520010948182,1.1159120047092437,
2006-09-18,,,1.0166000127792358,1.025600004196167,1.0077399969100953,1.0023600041866303,1.0293480014801026,1.1157480049133301,
2006-09-19,,,1.006600022315979,1.0210400104522706,1.0073799967765809,1.0021100044250488,1.0274080014228821,1.1149020051956178,
2006-09-20,,,1.020799994468689,1.016920018196106,1.009280002117157,1.0029900014400481,1.0261040019989014,1.1141080045700074,
2006-09-21,,,1.0642000436782837,1.0264400243759155,1.016000008583069,1.007030004262924,1.0253840017318725,1.1136280047893523,
2006-09-22,,,1.0424000024795532,1.0301200151443481,1.024400007724762,1.0102500051259995,1.0245880007743835,1.112672004699707,
2006-09-25,,,1.0631999969482422,1.0394400119781495,1.0325200080871582,1.0145100057125092,1.023652000427246,1.1114500045776368,
2006-09-26,,,1.047600030899048,1.0476400136947632,1.034340012073517,1.0170900076627731,1.0230440020561218,1.1085160052776337,
2006-09-27,,,0.9959999918937684,1.042680013179779,1.0298000156879425,1.0166300058364868,1.0213800013065337,1.105506004691124,
2006-09-28,,,0.9919999837875366,1.0282400012016297,1.0273400127887726,1.0168900042772293,1.0207679998874664,1.102586004137993,
2006-09-29,,,0.993399977684021,1.0184399962425232,1.0242800056934356,1.015870001912117,1.020887999534607,1.099866003394127,
2006-10-02,,,0.9800000190734864,1.001800000667572,1.0206200063228608,1.014180001616478,1.0202480006217955,1.097236003279686,
2006-10-03,,,0.9900000095367432,0.9902799963951111,1.0189600050449372,1.013170000910759,1.0189480018615722,1.0943560034036637,
2006-10-04,,,1.0197999477386477,0.995039987564087,1.018860000371933,1.014070001244545,1.0184039998054504,1.0917220026254655,
2006-10-05,,,1.002400040626526,0.9971199989318847,1.0126800000667573,1.0143400043249131,1.018076000213623,1.0892080026865005,
2006-10-06,,,1.0318000316619873,1.004800009727478,1.0116200029850007,1.0180100053548813,1.0186600017547607,1.0871600025892258,
2006-10-09,,,1.113800048828125,1.0315600156784057,1.016680008172989,1.0246000081300735,1.0199360036849976,1.0861340028047561,
2006-10-10,,,1.1296000480651855,1.0594800233840942,1.0248800098896027,1.0296100109815598,1.0217280054092408,1.0852780038118361,
2006-10-11,,,1.1080000400543213,1.077120041847229,1.036080014705658,1.0329400151968002,1.0229880070686341,1.0843280047178268,
2006-10-12,,,1.1446000337600708,1.105560040473938,1.0513400197029115,1.039340016245842,1.0242480087280272,1.083524004817009,
2006-10-13,,,1.1360000371932983,1.1264000415802002,1.0656000256538392,1.0449400156736375,1.0250080084800721,1.0827060049772264,
2006-10-16,,,1.121000051498413,1.1278400421142578,1.0797000288963319,1.0501600176095962,1.025668008327484,1.0817380052804948,
2006-10-17,,,1.1097999811172483,1.1238800287246704,1.0916800260543824,1.0553200155496598,1.026504008769989,1.0812180048227311,
2006-10-18,,,1.097000002861023,1.1216800212860107,1.09940003156662,1.0591300159692765,1.0283320093154906,1.0806340044736862,
2006-10-19,,,1.0800000429153442,1.1087600231170653,1.1071600317955017,1.0599200159311295,1.0304640102386475,1.0794340044260025,
2006-10-20,,,1.0992000102996826,1.1014000177383423,1.1139000296592712,1.062760016322136,1.0327320098876953,1.0783120042085648,
2006-10-23,,,1.128000020980835,1.1028000116348267,1.1153200268745422,1.0660000175237656,1.0353400099277497,1.0778120046854018,
2006-10-24,,,1.1540000438690186,1.1116400241851807,1.1177600264549254,1.0713200181722642,1.0381640112400055,1.077720004916191,
2006-10-25,,,1.1390000581741333,1.1200400352478028,1.1208600282669068,1.0784700214862823,1.0395440113544465,1.0773880058526992,
2006-10-26,,,1.1699999570846558,1.138040018081665,1.1234000205993653,1.0873700201511383,1.0417120110988618,1.077630005478859,
2006-10-27,,,1.1684000492095947,1.1518800258636475,1.1266400218009949,1.096120023727417,1.0443560111522674,1.078064005970955,
2006-10-30,,,1.180999994277954,1.1624800205230712,1.132640016078949,1.1061700224876403,1.0475360119342805,1.0784540063142776,
2006-10-31,,,1.1979999542236328,1.1712800025939942,1.1414600133895874,1.1165700197219848,1.0512640106678008,1.079204005599022,
2006-11-01,,,1.1643999814987185,1.1763599872589112,1.148200011253357,1.1238000214099884,1.0544880092144013,1.0792180055379867,1.0660060033202172
2006-11-02,,,1.135800004005432,1.1695199966430665,1.1537800073623656,1.1304700195789337,1.0575360095500945,1.078200005888939,1.0672850033640862
2006-11-03,,,1.1416000127792358,1.1641599893569947,1.158020007610321,1.1359600186347962,1.0608080101013184,1.0772640055418015,1.0687730035185814
2006-11-06,,,1.1651999950408936,1.1609999895095826,1.161740005016327,1.1385300159454346,1.0645520102977752,1.0767200058698654,1.070119003355503
2006-11-07,,,1.1615999937057495,1.153719997406006,1.1625,1.1401300132274628,1.067864010334015,1.0762020057439805,1.071175003349781
2006-11-08,46.35779414734685,A,1.153599977493286,1.1515599966049195,1.1639599919319152,1.142410010099411,1.0708320093154908,1.0751380056142807,1.0722870030999183
2006-11-09,46.31479799523501,A,1.131600022315979,1.1507200002670288,1.1601199984550477,1.1417600095272065,1.0737280094623565,1.0738840061426163,1.0734700033068656
2006-11-10,46.28211326986923,P,1.1460000276565552,1.1516000032424927,1.1578799962997437,1.1422600090503692,1.0763720095157623,1.0729640060663224,1.0745450034737587
2006-11-13,46.223974713510806,P,1.1330000162124634,1.1451600074768067,1.1530799984931945,1.1428600072860717,1.0787560093402861,1.0717440062761308,1.075439003407955
2006-11-14,46.22208431989452,P,1.1574000120162964,1.144320011138916,1.149020004272461,1.1452400088310242,1.0817000091075897,1.070958006978035,1.0765980035066605
2006-11-15,46.25550135811857,P,1.176800012588501,1.148960018157959,1.1502600073814393,1.1492300093173982,1.0852000105381012,1.0707360070943832,1.077908003628254
2006-11-16,46.329342696718676,A,1.1754000186920166,1.1577200174331665,1.1542200088500976,1.1540000081062316,1.0887680113315583,1.0703200072050094,1.0793800038099288
2006-11-17,46.414256779254536,A,1.19760000705719,1.1680400133132935,1.159820008277893,1.158920007944107,1.0935520112514496,1.0701060074567794,1.0811370038986206
2006-11-20,46.56372259876684,A,1.2372000217437744,1.1888800144195557,1.1670200109481812,1.164380007982254,1.0986560118198394,1.070400007367134,1.0831750041246415
2006-11-21,46.64752288725063,A,1.2245999574661257,1.2023200035095214,1.1733200073242187,1.1679100036621093,1.1025600111484528,1.0705680066347123,1.0849980038404465
2006-11-22,46.68970705509144,A,1.2253999710083008,1.2120399951934815,1.1805000066757203,1.1722299993038177,1.1062400114536286,1.070952005982399,1.0868550038337708
2006-11-23,46.71604283358297,A,1.2253999710083008,1.2220399856567383,1.1898800015449524,1.175,1.11041601061821,1.0713940054178237,1.0885370036959647
2006-11-24,46.70946244048886,A,1.2201999425888062,1.2265599727630616,1.1972999930381776,1.1775899946689605,1.1143400084972381,1.0723960047960281,1.090253003537655
2006-11-27,46.58798828711277,A,1.1562000513076782,1.2103599786758423,1.199619996547699,1.1763499975204468,1.117132009267807,1.0732400053739548,1.0916490039229394
2006-11-28,46.485064736432356,A,1.146399974822998,1.1947199821472168,1.1985199928283692,1.173769998550415,1.1199280083179475,1.0736680048704148,1.0930710038542748
2006-11-29,46.39432254069487,A,1.1577999591827393,1.1811999797821044,1.196619987487793,1.1734399974346161,1.1226680076122284,1.074386004805565,1.094473003745079
2006-11-30,46.29751867712414,P,1.159000039100647,1.1679199934005737,1.194979989528656,1.1745999991893767,1.1245640075206758,1.0749740046262741,1.0956880038976669
2006-12-01,46.199709262533666,P,1.149799942970276,1.1538399934768677,1.1901999831199646,1.1750099956989288,1.12671200633049,1.0756500035524368,1.096770003736019
2006-12-04,46.19435608048915,P,1.159999966621399,1.1545999765396118,1.182479977607727,1.174749994277954,1.1286480057239532,1.0761500030755997,1.0979170036315917
2006-12-05,46.194366358429924,P,1.1369999647140503,1.1527199745178223,1.1737199783325196,1.173519992828369,1.1304360044002533,1.0767400032281875,1.099042003452778
2006-12-06,46.19268820083747,P,1.1426000595092771,1.14967999458313,1.165439987182617,1.1729699969291687,1.1333680057525635,1.0773740035295487,1.100205003619194
2006-12-07,46.15201502983732,P,1.0951999425888062,1.1369199752807617,1.1524199843406677,1.17114999294281,1.1354320049285889,1.0781000024080276,1.1011060032248496
2006-12-08,46.14120373963601,P,1.1059999465942385,1.1281599760055543,1.140999984741211,1.1691499888896941,1.1376840043067933,1.0792860019207,1.1020880028605462
2006-12-11,46.11921731673576,P,1.097000002861023,1.115559983253479,1.1350799798965454,1.167349988222122,1.140024003982544,1.0801360023021698,1.1029940029978753
2006-12-12,46.102456275934934,P,1.090000033378601,1.1061599969863891,1.1294399857521058,1.1639799892902374,1.142024004459381,1.0804860031604766,1.1039440032839776
2006-12-13,46.061662261242624,P,1.0839999914169312,1.09443998336792,1.122059988975525,1.1593399882316588,1.1433080053329467,1.0808560025691987,1.105114003121853
2006-12-14,46.08241136743013,P,1.0789999961853027,1.0911999940872192,1.1140599846839905,1.1545199871063232,1.1448400044441223,1.0814580023288727,1.1063630029559135
2006-12-15,46.05754605691681,P,1.062000036239624,1.0824000120162964,1.1052799940109252,1.147739988565445,1.145444004535675,1.0820520031452179,1.1074620032310485
2006-12-18,46.02313593867252,P,1.0784000158309937,1.0786800146102906,1.0971199989318847,1.139799988269806,1.1447360038757324,1.082336003780365,1.1085130032896995
2006-12-19,46.01090366968469,P,1.0922000408172607,1.0791200160980225,1.0926400065422057,1.1331799924373627,1.143988003730774,1.0828580045700074,1.1091040036082267
2006-12-20,46.01619354567384,P,1.097599983215332,1.0818400144577027,1.0881399989128113,1.1267899930477143,1.1437800025939941,1.0833840048313141,1.109391003549099
