Date,GRADE,GPS,PFG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-01-31,,,13.943408966064451,14.0869535446167,13.663446712493897,13.396357917785645,13.032952938079834,,
2002-02-01,,,13.368139266967772,13.951079750061036,13.674403858184814,13.408684968948364,13.055086898803712,,
2002-02-04,,,13.0120210647583,13.704536056518554,13.649749183654786,13.405945253372192,13.070646457672119,,
2002-02-05,,,12.738088607788086,13.40649242401123,13.582360649108887,13.383208465576171,13.079960346221924,,
2002-02-06,,,13.1051664352417,13.233364868164063,13.588935661315919,13.383756732940673,13.09223274230957,,
2002-02-07,,,13.14899444580078,13.074481964111328,13.580717754364013,13.378278064727784,13.104505138397217,,
2002-02-08,,,13.581812858581545,13.117216682434082,13.534148216247559,13.39991898536682,13.124666900634766,,
2002-02-11,,,13.346227645874023,13.184057998657227,13.44429702758789,13.410328578948974,13.140116958618163,,
2002-02-12,,,13.58729362487793,13.353899002075195,13.380195713043213,13.437722444534302,13.16038833618164,,
2002-02-13,,,13.55989933013916,13.444845581054688,13.339105224609375,13.46648588180542,13.177372436523438,,
2002-02-14,,,13.346227645874023,13.484292221069335,13.279387092590332,13.471416902542114,13.187343730926514,,
2002-02-15,,,13.176384925842283,13.403206634521485,13.260211658477782,13.467307758331298,13.193918170928955,,
2002-02-18,,,13.176384925842283,13.369238090515136,13.276648044586182,13.463198614120483,13.201588344573974,,
2002-02-19,,,12.918888092041016,13.235556983947754,13.294727993011474,13.438544321060181,13.202574539184571,,
2002-02-20,,,12.902447700500488,13.10406665802002,13.274456119537353,13.431695890426635,13.201478748321533,,
2002-02-21,,,12.710694313049316,12.976959991455079,13.230626106262207,13.40567193031311,13.198410663604736,,
2002-02-22,,,12.327183723449709,12.807119750976563,13.105163192749023,13.319655704498292,13.18109785079956,,
2002-02-25,,,12.70521640777588,12.71288604736328,13.041062068939208,13.242679548263549,13.17561918258667,,
2002-02-26,,,12.984630584716797,12.726034545898438,12.980795764923096,13.180495738983154,13.175728797912598,,
2002-02-27,,,13.390057563781738,12.823556518554687,12.963811588287353,13.151458406448365,13.185919322967528,,
2002-02-28,,,13.346227645874023,12.950663185119629,12.963811588287353,13.121599340438843,13.19446611404419,,
2002-03-01,,,13.58729362487793,13.202685165405274,13.004902458190918,13.132557058334351,13.210135402679443,,
2002-03-04,,,13.84479522705078,13.430600929260255,13.071743488311768,13.174195766448975,13.23062599182129,,
2002-03-05,,,13.72426414489746,13.578527641296386,13.152281093597413,13.223504543304443,13.248705959320068,,
2002-03-06,,,13.696863174438477,13.639888763427734,13.231722640991212,13.253089380264282,13.267333698272704,,
2002-03-07,,,13.80644416809082,13.731932067871094,13.341297626495361,13.285961866378784,13.285413627624513,,
2002-03-08,,,13.72426414489746,13.759326171875,13.481005668640137,13.29308443069458,13.302178630828857,,
2002-03-11,,,13.66947078704834,13.724261283874512,13.577431106567383,13.309246587753297,13.312588157653808,12.878452625274658,
2002-03-12,,,13.696863174438477,13.718781089782714,13.648654365539551,13.314725065231324,13.323545532226563,12.900367517471313,
2002-03-13,,,13.707819938659668,13.720972442626953,13.680430603027343,13.322121095657348,13.336584892272949,12.91609146118164,
2002-03-14,,,13.926976203918455,13.745078849792481,13.738505458831787,13.35115852355957,13.354883995056152,12.93510272026062,
2002-03-15,,,13.97080421447754,13.794386863708496,13.776856517791748,13.390879487991333,13.371868114471436,12.957017650604248,
2002-03-18,,,13.97080421447754,13.854653549194335,13.789457416534423,13.430600452423096,13.389947891235352,12.980576248168946,
2002-03-19,,,13.981761932373049,13.91163330078125,13.815207195281982,13.483744144439697,13.405726642608643,12.9996422290802,
2002-03-20,,,14.135167121887209,13.997102737426758,13.859037590026855,13.545380115509033,13.426545963287353,13.017722063064575,
2002-03-21,,,14.124211311340332,14.036549758911132,13.890814304351807,13.616055965423584,13.443858833312989,13.038705673217773,
2002-03-22,,,14.135167121887209,14.06942234039307,13.931904602050782,13.70645513534546,13.463582286834717,13.0585387134552,
2002-03-25,,,13.943408966064451,14.06394329071045,13.959298419952393,13.768364763259887,13.479689750671387,13.077440338134766,
2002-03-26,,,13.97080421447754,14.061751747131348,13.986692523956298,13.817673444747925,13.49831750869751,13.093328714370728,
2002-03-27,,,14.063944816589355,14.047507286071777,14.022305011749268,13.851367807388305,13.519903793334962,13.114257535934449,
2002-03-28,,,13.861230850219728,13.994911193847656,14.015730476379394,13.87711796760559,13.532176265716553,13.133323574066162,
2002-03-29,,,13.861230850219728,13.94012393951416,14.004773139953613,13.890814828872681,13.544229526519775,13.153594999313354,
2002-04-01,,,13.877665519714355,13.92697525024414,13.995459270477294,13.89245834350586,13.55661148071289,13.17194878578186,
2002-04-02,,,13.981761932373049,13.929166793823242,13.995459270477294,13.905333232879638,13.56800724029541,13.192055778503418,
2002-04-03,,,13.943408966064451,13.905059623718262,13.97628345489502,13.917660522460938,13.586087093353271,13.21232707977295,
2002-04-04,,,14.29952621459961,13.992718696594238,13.993814945220947,13.942314624786377,13.607454147338867,13.23517342567444,
2002-04-05,,,14.80357837677002,14.181188201904297,14.060656070709229,13.996280336380005,13.622575550079345,13.261307096481323,
2002-04-08,,,15.03368091583252,14.41239128112793,14.169683265686036,14.064490842819215,13.638354377746582,13.28930347442627,
2002-04-09,,,15.132301330566406,14.6424991607666,14.285832977294922,14.13626275062561,13.656434268951417,13.31614938735962,
2002-04-10,,,15.219959259033203,14.89780921936035,14.401434421539307,14.211869716644287,13.68141736984253,13.343050022125244,
2002-04-11,,,14.792613983154297,14.996426773071288,14.494572734832763,14.255151605606079,13.698401470184326,13.36567720413208,
2002-04-12,,,14.95697784423828,15.027106666564942,14.60414743423462,14.304460287094116,13.730178241729737,13.392632570266723,
2002-04-15,,,14.628254890441896,14.946021461486817,14.679206371307373,14.337332820892334,13.762502918243408,13.416574687957764,
2002-04-16,,,15.34048843383789,14.987658882141114,14.815079021453858,14.405269145965576,13.814550914764403,13.447255630493164,
2002-04-17,,,15.477461814880373,15.039159393310547,14.96848430633545,14.472383880615235,13.861996822357177,13.477114782333373,
2002-04-18,,,15.54867935180664,15.190372467041016,15.093399620056152,14.54360728263855,13.909990520477296,13.507247829437256,
2002-04-19,,,15.428141593933104,15.28460521697998,15.155855941772462,14.608256006240845,13.946917095184325,13.535791997909547,
2002-04-22,,,15.608949661254885,15.480744171142579,15.213382816314697,14.691533041000366,13.992171535491943,13.566144247055053,
2002-04-23,,,15.203520774841309,15.453350639343261,15.220504760742188,14.753168869018555,14.024496078491211,13.592442207336425,
2002-04-24,,,15.230917930603027,15.404041862487793,15.22160062789917,14.811517524719239,14.057916450500489,13.617644443511963,
2002-04-25,,,14.847403526306152,15.263786697387696,15.227079582214355,14.86082615852356,14.087939968109131,13.637641849517822,
2002-04-26,,,14.95697784423828,15.16955394744873,15.227079582214355,14.915613508224487,14.123551826477051,13.658734998703004,
2002-04-29,,,15.055593490600586,15.058882713317871,15.269813442230225,14.974509906768798,14.161135997772217,13.681362171173095,
2002-04-30,,,15.230917930603027,15.064362144470214,15.258856391906738,15.036967706680297,14.207376594543456,13.704975566864015,
2002-05-01,,,15.18708610534668,15.055595779418946,15.22981882095337,15.099151563644408,14.253069362640382,13.727274055480956,
2002-05-02,,,15.285699844360352,15.143255043029786,15.20352087020874,15.148460245132446,14.304569473266602,13.751490068435668,
2002-05-03,,,14.814537048339844,15.114766883850098,15.142160415649414,15.149008178710938,14.354316539764405,13.767707195281982,
2002-05-06,,,14.929582595825195,15.08956470489502,15.074223709106445,15.143803262710572,14.39880386352539,13.78721152305603,
2002-05-07,,,14.64468765258789,14.972318649291992,15.018340396881104,15.119422578811646,14.432005004882813,13.803866901397704,
2002-05-08,,,15.176124572753906,14.970126342773437,15.012861061096192,15.11723084449768,14.467726345062255,13.826822834014893,
2002-05-09,,,15.324049949645996,14.977796363830567,15.060525703430176,15.143802642822266,14.507282791137696,13.850874452590942,
2002-05-10,,,15.263788223266602,15.067646598815918,15.091206741333007,15.159143161773681,14.540812683105468,13.875474042892456,
2002-05-13,,,15.39527988433838,15.160786056518555,15.125175380706787,15.197494411468506,14.571822376251221,13.901224184036256,
2002-05-14,,,15.504853248596191,15.332819175720214,15.152568912506103,15.20571265220642,14.607434158325196,13.928070058822632,
2002-05-15,,,15.570596694946287,15.411713600158691,15.190919971466064,15.210369396209718,14.644908828735351,13.956121263504029,
2002-05-16,,,15.778785705566406,15.502660751342773,15.24022855758667,15.221874713897705,14.684355659484863,13.984884643554688,
2002-05-17,,,15.817142486572266,15.613331604003907,15.340489101409911,15.241324758529663,14.72621322631836,14.014195928573608,
2002-05-20,,,15.850017547607422,15.704279136657714,15.432532596588135,15.25337815284729,14.769824161529542,14.041206159591674,
2002-05-21,,,16.047250747680664,15.812758636474609,15.572788906097411,15.295564651489258,14.816831912994385,14.070188722610474,
2002-05-22,,,16.05820655822754,15.91028060913086,15.660997104644775,15.336929082870483,14.863839645385742,14.100212268829345,
2002-05-23,,,15.724006652832031,15.899324798583985,15.700992774963378,15.380759239196777,14.899780254364014,14.127332124710083,
2002-05-24,,,15.86097812652588,15.908091926574707,15.760711765289306,15.425959253311158,14.937583732604981,14.154725923538209,
2002-05-27,,,15.86097812652588,15.910284042358398,15.807281589508056,15.466228485107422,14.975387210845946,14.18266755104065,
2002-05-28,,,16.167783737182617,15.934390640258789,15.8735746383667,15.513071775436401,15.019107646942139,14.21241714477539,
2002-05-29,,,16.080121994018555,15.938773727416992,15.924527168273926,15.557723569869996,15.058006744384766,14.24227635383606,
2002-05-30,,,15.981501579284668,15.990272712707519,15.944798755645753,15.59251365661621,15.095152549743652,14.26950569152832,
2002-05-31,,,16.65538215637207,16.14915351867676,16.028622722625734,15.684555912017823,15.14555685043335,14.304569568634033,
2002-06-03,,,15.943156242370604,16.165589141845704,16.03793659210205,15.735234594345092,15.185551795959473,14.33262077331543,
2002-06-04,,,15.65277862548828,16.062588119506835,15.998489379882812,15.785639142990112,15.219191284179688,14.358754396438599,
2002-06-05,,,15.729480743408203,15.992459869384765,15.965616798400879,15.813306951522828,15.252502002716064,14.386202898025513,
2002-06-06,,,15.806185722351074,15.957396697998046,15.973834705352782,15.83741374015808,15.29140110015869,14.411788682937622,
2002-06-07,,,15.707571029663086,15.76783447265625,15.958493995666505,15.859602880477905,15.328327903747558,14.436278715133668,
2002-06-10,,,16.019855499267578,15.783174324035645,15.974381732940675,15.890831661224365,15.371171703338623,14.463891592025757,
2002-06-11,,,15.970541954040527,15.846726989746093,15.954657554626465,15.914116096496581,15.410947303771973,14.48947727203369,
2002-06-12,,,16.40884780883789,15.98260040283203,15.987530136108399,15.956028652191161,15.460256080627442,14.523171586990356,
2002-06-13,,,16.69921875,16.161207008361817,16.05930185317993,16.00205030441284,15.508249931335449,14.557852039337158,
2002-06-14,,,16.606081008911133,16.340909004211426,16.054371738433836,16.041497230529785,15.544299983978272,14.583437767028808,
2002-06-17,,,16.573209762573242,16.45157985687256,16.117377090454102,16.077656841278078,15.575090560913086,14.606722469329833,
2002-06-18,,,16.041772842407227,16.4658260345459,16.156276512145997,16.077382946014403,15.593279991149902,14.624857130050659,
2002-06-19,,,16.266403198242188,16.437337112426757,16.209968757629394,16.087792778015135,15.614208869934082,14.647813119888305,
2002-06-20,,,16.123958587646484,16.322285079956053,16.241746044158937,16.107790374755858,15.640835762023926,14.669618616104126,
2002-06-21,,,15.773310661315918,16.155731010437012,16.248320007324217,16.103407001495363,15.657162418365479,14.693670330047608,
2002-06-24,,,16.085601806640625,16.05820941925049,16.254894638061522,16.1146381855011,15.686309356689453,14.724406137466431,
2002-06-25,,,16.27187728881836,16.104230308532713,16.285028171539306,16.119842863082887,15.704937133789063,14.759744024276733,
2002-06-26,,,15.850017547607422,16.02095317840576,16.22914514541626,16.10833764076233,15.712388248443604,14.78719253540039,
2002-06-27,,,16.299274444580078,16.05601634979248,16.189150714874266,16.1242262840271,15.727400150299072,14.818695335388183,
2002-06-28,,,16.984115600585938,16.298177337646486,16.226954174041747,16.140662956237794,15.75851963043213,14.852718362808227,
2002-07-01,,,16.21161460876465,16.323379898071288,16.190794658660888,16.154085874557495,15.770572929382324,14.881372232437133,
2002-07-02,,,15.587035179138184,16.186411476135255,16.145320892333984,16.15079870223999,15.778243217468262,14.901369647979736,
2002-07-03,,,14.814537048339844,15.979315376281738,16.00013427734375,16.105051517486572,15.769915599822998,14.913916025161743,
2002-07-04,,,14.814537048339844,15.682367897033691,15.869192123413086,16.05546908378601,15.769258270263672,14.928599119186401,
2002-07-05,,,15.176124572753906,15.320769691467286,15.809473514556885,16.02889676094055,15.773641204833984,14.948596515655517,
2002-07-08,,,15.724006652832031,15.223248100280761,15.773313999176025,16.014104318618774,15.787009468078613,14.974072732925414,
2002-07-09,,,14.792613983154297,15.064363861083985,15.62538766860962,15.955207920074463,15.778243389129639,14.992809991836548,
2002-07-10,,,15.526769638061523,15.20681037902832,15.59306287765503,15.911104011535645,15.785037059783935,15.019053211212158,
2002-07-11,,,16.0527286529541,15.454448699951172,15.568408298492432,15.87877950668335,15.80037763595581,15.052473554611206,
2002-07-12,,,16.27187728881836,15.673599243164062,15.497184467315673,15.86206932067871,15.82952444076538,15.091920490264892,
2002-07-15,,,15.970541954040527,15.722906303405761,15.473077201843262,15.831935930252076,15.850343627929687,15.124573745727538,
2002-07-16,,,15.970541954040527,15.958491897583007,15.511427879333496,15.82837438583374,15.87686071395874,15.154432859420776,
2002-07-17,,,15.74044132232666,16.001226234436036,15.604018306732177,15.802076292037963,15.888147048950195,15.177936697006226,
2002-07-18,,,15.258308410644531,15.842342185974122,15.648395442962647,15.758793783187866,15.886832218170166,15.19705750465393,
2002-07-19,,,15.313095092773438,15.650585746765136,15.6620924949646,15.735783004760743,15.887818355560302,15.214315519332885,
2002-07-22,,,14.95697784423828,15.447872924804688,15.585389614105225,15.679351806640625,15.879052314758301,15.22543734550476,
2002-07-23,,,14.46389389038086,15.146543312072755,15.55251760482788,15.58895263671875,15.858233127593994,15.232833642959594,
2002-07-24,,,15.230917930603027,15.044638633728027,15.522932434082032,15.55799765586853,15.851439552307129,15.24817419052124,
2002-07-25,,,14.431021690368652,14.879181289672852,15.360761737823486,15.464585018157958,15.824484272003174,15.254419965744018,
2002-07-26,,,14.244739532470703,14.665510177612305,15.158047962188721,15.327616214752197,15.793036212921143,15.259624719619751,
2002-07-29,,,15.39527988433838,14.753170585632324,15.100521755218505,15.286799478530884,15.783941459655761,15.276882810592651,14.077667717933656
2002-07-30,,,15.532246589660645,14.966841125488282,15.056692218780517,15.284060049057008,15.77364137649536,15.295236644744874,14.097802081108092
2002-07-31,,,15.729480743408203,15.066553688049316,15.055596160888673,15.329807233810424,15.767066860198975,15.31545325279236,14.115772356987
2002-08-01,,,15.34048843383789,15.248447036743164,15.063814163208008,15.356104803085326,15.759396495819091,15.329588375091554,14.132345547676087
2002-08-02,,,14.847403526306152,15.368979835510254,15.017245006561279,15.33966875076294,15.739125003814697,15.338354368209838,14.147686009407044
2002-08-05,56.31645142391978,P,14.244739532470703,15.138871765136718,14.946021175384521,15.265705394744874,15.706800231933594,15.34109372138977,14.160834984779358
2002-08-06,55.337019447993676,P,13.894107818603516,14.811244010925293,14.889042568206786,15.220780086517333,15.661326713562012,15.340217180252075,14.169929704666139
2002-08-07,54.4282301594379,P,14.431021690368652,14.551552200317383,14.80905294418335,15.16599268913269,15.628344707489013,15.34317572593689,14.180448894500733
2002-08-08,54.12926524333853,P,15.176124572753906,14.518679428100587,14.883563232421874,15.122162485122681,15.612237167358398,15.353694858551025,14.1962002658844
2002-08-09,54.53562861442552,P,15.806185722351074,14.71043586730957,15.039707851409911,15.098877906799316,15.595253238677978,15.370405044555664,14.214471879005432
2002-08-12,55.394325581976915,P,15.52128791809082,14.965745544433593,15.052308654785156,15.076415205001831,15.586815872192382,15.386183834075927,14.231812086105347
2002-08-13,56.26946634418298,A,15.230917930603027,15.233107566833496,15.022175788879395,15.039434003829957,15.578378658294678,15.398784971237182,14.246056842803956
2002-08-14,57.445466946964586,A,16.0527286529541,15.557448959350586,15.054500579833984,15.055048370361328,15.584843616485596,15.41867280960083,14.266465172767639
2002-08-15,58.08202422972818,A,16.20064926147461,15.762353897094727,15.140516662597657,15.102165412902831,15.592732887268067,15.442066993713379,14.28769528388977
2002-08-16,58.05307543879693,A,15.833576202392578,15.767831993103027,15.239133930206298,15.12818946838379,15.595252990722656,15.461790447235108,14.307692723274231
2002-08-19,58.433401711601995,A,16.145862579345703,15.892746925354004,15.4292462348938,15.18763370513916,15.59777313232422,15.484472417831421,14.32821060180664
2002-08-20,58.879391231500996,A,15.806185722351074,16.007800483703612,15.620454025268554,15.25474829673767,15.59448600769043,15.5027166557312,14.34738621711731
2002-08-21,58.61299699285945,A,15.811668395996094,15.959588432312012,15.758518695831299,15.283785820007324,15.582542419433594,15.521399250030518,14.366863164901734
2002-08-22,58.65190482287093,A,16.584169387817383,16.036292457580565,15.899323177337646,15.39144320487976,15.580241432189942,15.544245681762696,14.389709553718568
2002-08-23,58.74105210191635,A,16.293800354003906,16.12833728790283,15.94808464050293,15.493896245956421,15.573995819091797,15.559147901535034,14.41022749900818
2002-08-26,58.40232361983649,A,16.31570816040039,16.16230640411377,16.027526664733887,15.53991765975952,15.568845787048339,15.571968173980713,14.430635824203492
2002-08-27,58.06842876667307,A,16.041772842407227,16.209423828125,16.108612155914308,15.565393972396851,15.568845787048339,15.58106288909912,14.448606138229371
2002-08-28,57.771227048529816,A,15.844531059265137,16.21599636077881,16.08779239654541,15.571146488189697,15.560408344268799,15.587308607101441,14.465179314613342
2002-08-29,57.15000834291001,A,16.041772842407227,16.107517051696778,16.071904754638673,15.606210708618164,15.558764629364013,15.59980019569397,14.482738699913025
2002-08-30,56.92836015418201,A,16.069162368774414,16.06258945465088,16.095463371276857,15.667298650741577,15.564681663513184,15.61092204093933,14.501777305603028
2002-09-02,56.84027609460944,A,16.069162368774414,16.013280296325682,16.087793350219727,15.758519792556763,15.56435287475586,15.625331115722656,14.52095290184021
2002-09-03,56.61474816570664,P,15.647297859191896,15.934385299682617,16.071904563903807,15.846179294586182,15.55186128616333,15.628399209976196,14.53782742023468
2002-09-04,56.856628747405956,A,15.986985206604004,15.962876129150391,16.0894362449646,15.923977470397949,15.554600639343262,15.633494443893433,14.555304613113403
2002-09-05,56.76232135815522,P,15.888371467590332,15.932195854187011,16.019856452941895,15.95958981513977,15.546382579803467,15.63689136505127,14.572069597244262
2002-09-06,56.427663339517345,P,15.926714897155762,15.903706359863282,15.98314790725708,15.965616273880006,15.525234565734863,15.641877098083496,14.588834547996521
2002-09-09,56.164100498885624,P,15.943156242370604,15.87850513458252,15.945892715454102,15.986709690093994,15.519865398406983,15.645219163894653,14.605681705474854
2002-09-10,56.323839817491425,A,15.970541954040527,15.943153953552246,15.938769626617432,16.02369089126587,15.527535533905029,15.652889375686646,14.622665791511535
2002-09-11,56.18298224961549,P,15.899327278137209,15.925622367858887,15.944249248504638,16.016020822525025,15.549231338500977,15.659573469161987,14.638608956336975
2002-09-12,56.16630543472841,P,15.614425659179688,15.870833206176759,15.901514530181885,15.986709642410279,15.565229110717773,15.667243690490723,14.652442770004273
2002-09-13,56.14303658308754,P,15.543204307556152,15.794131088256837,15.84891872406006,15.972191047668456,15.572570705413819,15.673105955123901,14.665920476913453
2002-09-16,56.054192435759035,P,15.696608543395996,15.744821548461914,15.811663341522216,15.949728345870971,15.572022743225098,15.679516105651855,14.680439138412476
2002-09-17,55.6065697587105,P,15.252836227416992,15.601280403137206,15.772217178344727,15.922060871124268,15.581227188110352,15.679735288619995,14.692355427742005
2002-09-18,55.03748803378292,P,15.03368091583252,15.42815113067627,15.676886749267577,15.883161497116088,15.571365413665772,15.678201236724853,14.702737646102905
2002-09-19,54.378117625163405,P,14.672082901000977,15.239682579040528,15.555257892608642,15.78755717277527,15.54375249862671,15.67206506729126,14.711777567863464
2002-09-20,53.83420990123569,B,14.726865768432615,15.076414871215821,15.435272979736329,15.709210443496705,15.512852268218994,15.671188354492188,14.719447774887085
2002-09-23,53.47751414964592,B,15.06654930114746,14.950403022766114,15.347612285614014,15.646752500534058,15.494772415161133,15.67255802154541,14.72988477230072
2002-09-24,53.40384219676357,B,15.121339797973633,14.924103736877441,15.262692070007324,15.600730848312377,15.477788372039795,15.677324542999267,14.740595722198487
2002-09-25,53.228163367360985,B,14.491281509399414,14.81562385559082,15.121887493133546,15.533068370819091,15.45280517578125,15.670476112365723,14.748649473190307
2002-09-26,53.49624826725477,B,14.611818313598633,14.80357093811035,15.02162675857544,15.461570644378662,15.439875373840332,15.663353796005248,14.757114124298095
2002-09-27,53.64679675735717,B,14.507723808288574,14.759742546081544,14.918078708648682,15.38349871635437,15.423767948150635,15.65579315185547,14.765633597373963
2002-09-30,53.43552085705604,B,14.343358993530272,14.615104484558106,14.78275375366211,15.297208547592163,15.411495571136475,15.645273942947387,14.773249063491821
2002-10-01,53.76527079309381,B,15.307619094848633,14.652360343933106,14.788232040405273,15.280224609375,15.42837007522583,15.643301601409911,14.785685830116272
2002-10-02,54.17373298063839,B,14.820009231567385,14.718105888366699,14.76686487197876,15.22187581062317,15.420151901245116,15.635795726776124,14.795958495140075
2002-10-03,53.89050549199347,B,13.84479522705078,14.564701271057128,14.68413610458374,15.119696998596192,15.40842737197876,15.616455821990966,14.800670232772827
2002-10-04,53.493258425612765,B,13.5215482711792,14.367466163635253,14.563604354858398,14.999438667297364,15.39396354675293,15.593499879837037,14.803847904205321
