Date,GRADE,GPS,HPE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-01-07,,,6.248425483703613,6.733349227905274,6.827235269546509,6.703269076347351,6.57528284072876,,
2016-01-08,,,6.170945644378662,6.582037830352784,6.759783315658569,6.688684868812561,6.565011806488037,,
2016-01-11,,,6.043332099914551,6.411584663391113,6.6699991703033445,6.66179518699646,6.554277467727661,,
2016-01-12,,,6.043332099914551,6.250246620178222,6.581582117080688,6.632171010971069,6.544723806381225,,
2016-01-13,,,5.810896873474121,6.0633864402771,6.466275548934936,6.587734651565552,6.53687894821167,,
2016-01-14,,,5.924835681915283,5.998668479919433,6.366008853912353,6.557882595062256,6.5347641086578365,,
2016-01-15,,,5.715188026428223,5.907516956329346,6.244777393341065,6.520966315269471,6.518284273147583,,
2016-01-18,,,5.715188026428223,5.84188814163208,6.126736402511597,6.487240362167358,6.503620872497558,,
2016-01-19,,,5.614922046661377,5.756206130981445,6.003226375579834,6.447589492797851,6.485044898986817,,
2016-01-20,,,5.496425151824951,5.693311786651611,5.878349113464355,6.382644176483154,6.466823644638062,,
2016-01-21,,,5.655940055847168,5.639532661437988,5.819100570678711,6.32316792011261,6.455516405105591,,
2016-01-22,,,6.084349155426025,5.713364887237549,5.810440921783448,6.285112118721008,6.455592803955078,,
2016-01-25,,,6.079792499542236,5.786285781860352,5.814086961746216,6.24204306602478,6.455668897628784,,
2016-01-26,,,6.19828987121582,5.90295934677124,5.829582738876343,6.2055824279785154,6.459568071365356,,
2016-01-27,,,6.102580547332764,6.024190425872803,5.858751106262207,6.162513327598572,6.457738571166992,,
2016-01-28,,,6.011429786682129,6.095288372039795,5.867410516738891,6.116709685325622,6.452814531326294,,
2016-01-29,,,6.271210670471191,6.132660675048828,5.923012781143188,6.0838950872421265,6.449180793762207,,
2016-02-01,,,6.28488302230835,6.173678779602051,5.9799822807312015,6.053359341621399,6.4490900802612305,,
2016-02-02,,,6.129927158355713,6.1600062370300295,6.031482791900634,6.017354583740234,6.447353382110595,,
2016-02-03,,,6.093465328216553,6.158183193206787,6.091186809539795,5.984767961502075,6.440982112884521,,
2016-02-04,,,6.312229156494141,6.218343067169189,6.156815719604492,5.987958145141602,6.438986120223999,,
2016-02-05,,,6.015987873077393,6.16729850769043,6.149979591369629,5.980210256576538,6.428976392745971,,
2016-02-08,,,5.701512813568115,6.0506244659423825,6.112151622772217,5.963119292259217,6.408045244216919,,
2016-02-09,,,5.797224998474121,5.984084033966065,6.072045135498047,5.950813937187195,6.382216720581055,,
2016-02-10,,,5.86103105545044,5.937597179412842,6.0478901863098145,5.953320646286011,6.363658561706543,,
2016-02-11,,,5.651381492614746,5.8054276466369625,6.011885356903076,5.939647936820984,6.343904514312744,,
2016-02-12,,,5.601249694824219,5.722480010986328,5.944889259338379,5.933951020240784,6.317698526382446,,
2016-02-15,,,5.601249694824219,5.702427387237549,5.876525926589966,5.928254103660583,6.288894691467285,,
2016-02-16,,,5.619479656219482,5.666878318786621,5.825481176376343,5.928481984138489,6.263007745742798,,
2016-02-17,,,5.933952331542969,5.681462574005127,5.809529876708984,5.95035834312439,6.246327056884765,,
2016-02-18,,,6.166388034820557,5.784463882446289,5.794945764541626,5.975880742073059,6.235480041503906,,
2016-02-19,,,6.230193614959717,5.910252666473388,5.816366338729859,5.983172965049744,6.230831317901611,,
2016-02-22,,,6.289441108703613,6.047890949249267,5.875159168243409,5.993655395507813,6.2249976253509525,,
2016-02-23,,,5.965853214263916,6.117165660858154,5.892021989822387,5.9820335626602175,6.211598377227784,,
2016-02-24,,,6.166388034820557,6.163652801513672,5.922557687759399,5.985223937034607,6.200933656692505,,
2016-02-25,,,6.234750270843506,6.177325248718262,5.980894565582275,5.996389961242675,6.195191125869751,,
2016-02-26,,,6.125369548797607,6.15636043548584,6.033306550979614,5.989097905158997,6.188628244400024,,
2016-02-29,,,6.04788875579834,6.108049964904785,6.0779704570770265,5.977248191833496,6.181791877746582,,
2016-03-01,,,6.0524492263793945,6.1253691673278805,6.121267414093017,5.97337429523468,6.174682073593139,,
2016-03-02,,,6.33501672744751,6.159094905853271,6.161373853683472,5.985451865196228,6.165475778579712,,
2016-03-03,,,6.19828987121582,6.151802825927734,6.164564037322998,5.979754900932312,6.152532272338867,,
2016-03-04,,,7.036882400512695,6.334105396270752,6.2452329158782955,6.030799627304077,6.15636061668396,6.42467957496643,
2016-03-07,,,7.304454326629639,6.5854185104370115,6.346734237670899,6.110946702957153,6.163626232147217,6.422569003105163,
2016-03-08,,,6.965987682342529,6.768126201629639,6.44674768447876,6.169384837150574,6.164395933151245,6.415620574951172,
2016-03-09,,,7.084908485412598,6.918104553222657,6.538599729537964,6.2305787086486815,6.166814851760864,6.411632404327393,
2016-03-10,,,7.272433280944824,7.132933235168457,6.642368030548096,6.311631298065185,6.173713464736938,6.40738516330719,
2016-03-11,,,7.469109535217285,7.219378662109375,6.776742029190063,6.405024290084839,6.184545602798462,6.404877610206604,
2016-03-14,,,7.505702972412109,7.259628391265869,6.922523450851441,6.500246953964234,6.196747703552246,6.405369844436645,
2016-03-15,,,7.67036247253418,7.400503349304199,7.084314775466919,6.602791094779969,6.21315450668335,6.41064199924469,
2016-03-16,,,7.862462043762207,7.556014060974121,7.237059307098389,6.69921658039093,6.235499792098999,6.415337562561035,
2016-03-17,,,7.848742485046387,7.671275901794433,7.4021045684814455,6.7833343029022215,6.267506132125854,6.421394486427307,
2016-03-18,,,7.926497936248779,7.762753582000732,7.491066122055054,6.868149518966675,6.302617177963257,6.433814492225647,
2016-03-21,,,8.100305557250977,7.881674098968506,7.570651245117188,6.958692741394043,6.343756647109985,6.449017057418823,
2016-03-22,,,8.008831024169922,7.949367809295654,7.674935579299927,7.060841631889343,6.3830666255950925,6.463895215988159,
2016-03-23,,,7.985958576202393,7.974067115783692,7.765040588378906,7.151820158958435,6.4265678596496585,6.481723403930664,
2016-03-24,,,8.036269187927246,8.011572456359863,7.841424179077149,7.241896104812622,6.4687965297698975,6.501780319213867,
2016-03-25,,,8.036269187927246,8.033526706695557,7.898140144348145,7.337441086769104,6.515218152999878,6.51675121307373,
2016-03-28,,,8.008831024169922,8.015231800079345,7.948452949523926,7.435488200187683,6.561091012954712,6.532355942726135,
2016-03-29,,,8.072860717773438,8.028037738800048,7.988702774047852,7.536508774757385,6.610249786376953,6.547647342681885,
2016-03-30,,,8.182634353637695,8.067372894287109,8.0207200050354,7.628889656066894,6.663973970413208,6.565398807525635,
2016-03-31,,,8.109451293945312,8.082009315490723,8.046790885925294,7.724447727203369,6.713044195175171,6.584280300140381,
2016-04-01,,,8.415901184082031,8.15793571472168,8.095731210708617,7.793398666381836,6.759675235748291,6.607634019851685,
2016-04-04,,,8.251239776611328,8.206417465209961,8.110824632644654,7.84073793888092,6.803104181289672,6.629386539459229,
2016-04-05,,,8.0545654296875,8.202758407592773,8.115398073196411,7.895166826248169,6.840229692459107,6.6498988819122316,
2016-04-06,,,8.214651107788086,8.209161758422852,8.138267326354981,7.951653957366943,6.8824711036682125,6.670104837417602,
2016-04-07,,,8.11402702331543,8.210076904296875,8.1460431098938,7.993733644485474,6.924523048400879,6.688668789863587,
2016-04-08,,,8.182634353637695,8.163423538208008,8.160679626464844,8.029409885406494,6.962751522064209,6.705966157913208,
2016-04-11,,,8.109451293945312,8.135065841674805,8.170741653442382,8.059597301483155,6.999242887496949,6.724166483879089,
2016-04-12,,,7.885331153869629,8.101218986511231,8.151988697052001,8.070345735549926,7.034350967407226,6.740852174758911,
2016-04-13,,,8.004256248474121,8.059140014648438,8.134150886535645,8.077435445785522,7.072566785812378,6.75677444934845,
2016-04-14,,,7.894477844238281,8.015230178833008,8.112653541564942,8.079722213745118,7.104211759567261,6.77159893989563,
2016-04-15,,,7.95851469039917,7.970406246185303,8.066914892196655,8.081323051452637,7.143062295913697,6.786019344329834,
2016-04-18,,,7.976809501647949,7.94387788772583,8.039471864700317,8.075148248672486,7.188568229675293,6.798306736946106,
2016-04-19,,,7.885331153869629,7.94387788772583,8.02254843711853,8.06897325515747,7.230330352783203,6.806273536682129,
2016-04-20,,,7.95851469039917,7.93472957611084,7.996934795379639,8.06760106086731,7.272280025482178,6.81796929359436,
2016-04-21,,,7.985958576202393,7.9530257225036625,7.984127950668335,8.065085530281067,7.31897156715393,6.831438040733337,
2016-04-22,,,7.99968147277832,7.961259078979492,7.965832662582398,8.06325614452362,7.366940202713013,6.84231936454773,
2016-04-25,,,7.871609210968018,7.9402190208435055,7.942048454284668,8.056395053863525,7.412347393035889,6.8506210422515865,
2016-04-26,,,7.9402174949646,7.9511962890625,7.947537088394165,8.049762892723084,7.458762149810791,6.860884947776794,
2016-04-27,,,7.917348384857178,7.942963027954102,7.938846302032471,8.036498594284058,7.498430070877075,6.87237856388092,
2016-04-28,,,7.789281845092773,7.903627681732178,7.92832670211792,8.02049012184143,7.53088794708252,6.883183994293213,
2016-04-29,,,7.6200480461120605,7.827700996398926,7.894480037689209,7.980697464942932,7.558685035705566,6.894758176803589,
2016-05-02,,,7.501127243041992,7.753604602813721,7.846911811828614,7.9431918382644655,7.582918758392334,6.903958191871643,
2016-05-03,,,7.286158084869385,7.622792720794678,7.786994504928589,7.90477147102356,7.609324855804443,6.9104616165161135,
2016-05-04,,,7.286158084869385,7.496554660797119,7.71975884437561,7.8583468198776245,7.63172025680542,6.9163269567489625,
2016-05-05,,,7.19010591506958,7.3767194747924805,7.6401735782623295,7.812150764465332,7.650827369689941,6.923009247779846,
2016-05-06,,,7.217547416687012,7.296219348907471,7.561960172653198,7.763896417617798,7.672670927047729,6.930649585723877,
2016-05-09,,,7.254139423370361,7.246821784973145,7.500213193893432,7.72113082408905,7.69679594039917,6.939293909072876,
2016-05-10,,,7.267863273620605,7.243162822723389,7.432977771759033,7.690257430076599,7.721104221343994,6.947893147468567,
2016-05-11,,,7.327322006225586,7.251395606994629,7.373975133895874,7.656410717964173,7.740950326919556,6.953213052749634,
2016-05-12,,,7.272433280944824,7.267861080169678,7.322290277481079,7.625308489799499,7.762433195114136,6.9574827337265015,
2016-05-13,,,7.212974071502685,7.266946411132812,7.281582880020141,7.588031458854675,7.765955028533935,6.961157822608948,
2016-05-16,,,7.299880504608154,7.276094627380371,7.261458206176758,7.554185009002685,7.7658635520935055,6.964744892120361,
2016-05-17,,,7.235846996307373,7.269691371917725,7.2564270973205565,7.521710801124573,7.771260738372803,6.967828335762024,
2016-05-18,,,7.167239189147949,7.237674808502197,7.244535207748413,7.4821470260620115,7.772907352447509,6.969861102104187,
2016-05-19,,,7.217547416687012,7.226697635650635,7.247279357910156,7.4437264680862425,7.771809635162353,6.972761549949646,
2016-05-20,,,7.258714199066162,7.23584566116333,7.251396036148071,7.406678104400635,7.767601728439331,6.976073665618896,
2016-05-23,,,7.350191593170166,7.245907878875732,7.261001253128052,7.380607223510742,7.764491500854493,6.980619602203369,
2016-05-24,,,7.432520866394043,7.285242652893066,7.2774670124053955,7.355222392082214,7.7597346687316895,6.98644458770752,
2016-05-25,,,7.935645580291748,7.438923931121826,7.338299369812011,7.3561372518539425,7.76119833946228,6.99834906578064,
2016-05-26,,,7.953941345214844,7.586202716827392,7.406450176239014,7.364370226860046,7.76330231666565,7.015404224395752,
2016-05-27,,,8.35186767578125,7.80483341217041,7.52033953666687,7.400961208343506,7.7718097114562985,7.037213444709778,
2016-05-30,,,8.35186767578125,8.005168628692626,7.62553825378418,7.443498229980468,7.7768409538269045,7.060298800468445,
2016-05-31,,,8.447916030883789,8.208247661590576,7.746745157241821,7.501586127281189,7.785622653961181,7.084344639778137,
2016-06-01,,,8.36559009552002,8.29423656463623,7.866580247879028,7.555557727813721,7.793215284347534,7.109891571998596,
2016-06-02,,,8.461638450622559,8.395775985717773,7.990989351272583,7.6191343545913695,7.801722669601441,7.135259599685669,
2016-06-03,,,8.393031120300293,8.404008674621583,8.104421043395996,7.677908539772034,7.808857908248902,7.16203803062439,
2016-06-06,,,8.670583724975586,8.46775188446045,8.236460256576539,7.748730754852295,7.822092962265015,7.191591987609863,
2016-06-07,,,8.789859771728516,8.536140632629394,8.372194147109985,7.82483057975769,7.836432943344116,7.223341364860534,
2016-06-08,,,8.877023696899414,8.638427352905273,8.466331958770752,7.902315664291382,7.850320730209351,7.257147350311279,
2016-06-09,,,8.96877384185791,8.739854431152343,8.567815208435059,7.9871326923370365,7.8675071811676025,7.290275688171387,
2016-06-10,,,8.771510124206543,8.815550231933594,8.609779453277588,8.065059494972228,7.874619359970093,7.317147297859192,
2016-06-13,,,8.532952308654785,8.788023948669434,8.62788791656494,8.126713085174561,7.8802536106109615,7.341678895950317,
2016-06-14,,,8.399911880493164,8.710034370422363,8.623087501525879,8.18491632938385,7.887160539627075,7.363695116043091,
2016-06-15,,,8.624703407287598,8.6595703125,8.648998832702636,8.257789540290833,7.895361585617065,7.388916344642639,
2016-06-16,,,8.560478210449219,8.577911186218262,8.658882808685302,8.324936079978944,7.904290609359741,7.41440682888031,
2016-06-17,,,8.688931465148926,8.561395454406739,8.688472843170166,8.396446943283081,7.914416551589966,7.438584036827088,
2016-06-20,,,8.890789031982422,8.632962799072265,8.71049337387085,8.473476815223695,7.930043306350708,7.464643096923828,
2016-06-21,,,9.065114974975586,8.76600341796875,8.738018894195557,8.555106520652771,7.953638982772827,7.493994975090027,
2016-06-22,,,8.812795639038086,8.803621864318847,8.731596088409423,8.598964023590089,7.9698097705841064,7.521188278198242,
2016-06-23,,,9.014650344848633,8.89445629119873,8.736183738708496,8.651999473571777,7.992213220596313,7.548212490081787,
2016-06-24,,,8.331097602844238,8.822889518737792,8.692142486572266,8.650960969924927,7.9996648788452145,7.571363587379455,
2016-06-27,,,7.890688896179199,8.622869491577148,8.627916145324708,8.627902030944824,7.997942466735839,7.593255348205567,
2016-06-28,,,7.982439517974853,8.406334400177002,8.586168909072876,8.604628205299377,7.999884634017945,7.615107493400574,
2016-06-29,,,8.156771659851074,8.2751296043396,8.539375734329223,8.59418728351593,8.003849773406982,7.63806489944458,
2016-06-30,,,8.381561279296875,8.148511791229248,8.52148404121399,8.590183424949647,8.011761827468872,7.665366697311401,
2016-07-01,,,8.482489585876465,8.178790187835693,8.500839853286744,8.594656348228455,8.021417989730836,7.694179096221924,
2016-07-04,,,8.482489585876465,8.297150325775146,8.460009908676147,8.585251641273498,8.033635597229004,7.7229914951324465,
2016-07-05,,,8.349449157714844,8.370552253723144,8.388443326950073,8.563231110572815,8.041820230484008,7.7502911901474,
2016-07-06,,,8.441202163696289,8.427438354492187,8.351283979415893,8.541440033912659,8.05229730606079,7.775363688468933,
2016-07-07,,,8.473310470581055,8.445788192749024,8.297149991989135,8.516666865348816,8.065977878570557,7.798432912826538,
2016-07-08,,,8.734807968139648,8.49625186920166,8.337521028518676,8.51483175754547,8.088273077011108,7.823479056358337,
2016-07-11,,,8.872434616088867,8.57424087524414,8.435695600509643,8.531805872917175,8.115699224472046,7.84930899143219,
2016-07-12,,,9.033003807067873,8.710951805114746,8.540752029418945,8.56346046924591,8.150636138916015,7.879980497360229,
2016-07-13,,,8.945837020874023,8.811878776550293,8.61965856552124,8.579517149925232,8.183829717636108,7.9077749872207646,
2016-07-14,,,9.17063045501709,8.9513427734375,8.698565483093262,8.610024762153625,8.223440208435058,7.9371337890625,
2016-07-15,,,9.0697021484375,9.01832160949707,8.757286739349365,8.629063296318055,8.260483303070068,7.966577115058899,
2016-07-18,,,9.07887840270996,9.059610366821289,8.816925621032714,8.63846776485443,8.29697808265686,7.996887011528015,
2016-07-19,,,9.07887840270996,9.068785285949705,8.889868545532227,8.63915593624115,8.333198385238648,8.02715130329132,
2016-07-20,,,9.202743530273438,9.120166587829589,8.96602268218994,8.658653330802917,8.370706815719604,8.05582857131958,
2016-07-21,,,9.060527801513672,9.098146057128904,9.024744415283203,8.66094720363617,8.406468706130982,8.084450950622559,
2016-07-22,,,9.198158264160156,9.123837280273436,9.071079444885253,8.704300236701965,8.446172389984131,8.106063709259033,7.265371642112732
2016-07-25,,,9.27155876159668,9.162373352050782,9.110991859436036,8.77334372997284,8.485605955123901,8.125734753608704,7.274151878356934
2016-07-26,,,9.38166046142578,9.222929763793946,9.145857524871825,8.843304777145386,8.52852222442627,8.149891481399536,7.282756028175354
2016-07-27,,,9.33578395843506,9.24953784942627,9.18485221862793,8.902255392074585,8.571893119812012,8.17240023612976,7.292016320228576
2016-07-28,,,9.317434310913086,9.300919151306152,9.199532604217529,8.949049043655396,8.613890857696534,8.192850246429444,7.300117704868317
2016-07-29,62.72669967237599,A,9.643152236938477,9.389917945861816,9.256877613067626,9.007082176208495,8.66157961845398,8.214590673446656,7.309734141826629
2016-08-01,63.16640220448935,A,9.670679092407228,9.469742012023925,9.316057682037354,9.066491651535035,8.70798936843872,8.236240434646607,7.320805139541626
2016-08-02,63.04750924719821,A,9.52846336364746,9.499102592468262,9.361016178131104,9.125442361831665,8.749908218383789,8.25482144355774,7.332731721401214
2016-08-03,63.565661136236116,A,9.867948532104492,9.605535507202148,9.427536678314208,9.196779680252074,8.788554277420044,8.274876308441161,7.345106935501098
2016-08-04,64.72478338704211,A,9.982637405395508,9.738576126098632,9.519747638702393,9.272246026992798,8.829128198623657,8.296215257644654,7.35880487203598
2016-08-05,65.04588961570188,A,10.051451683044434,9.820236015319825,9.60507698059082,9.338078212738036,8.86311987876892,8.31746479511261,7.375639643669128
2016-08-08,64.920992539354,A,9.932172775268556,9.87253475189209,9.671138381958007,9.391065120697021,8.894725980758666,8.335783467292785,7.392400262355804
2016-08-09,65.18318656279354,A,9.95511245727539,9.957864570617676,9.728483581542969,9.437170553207398,8.9248699092865,8.35524628162384,7.409570748806
2016-08-10,64.76503688376343,A,9.886297225952148,9.961534309387208,9.783534908294678,9.484193563461304,8.955284051895141,8.374249668121339,7.427986536026001
2016-08-11,64.06967257556859,A,9.991814613342283,9.963369750976563,9.850972938537598,9.525252771377563,8.985887575149537,8.393805122375488,7.447792720794678
2016-08-12,63.430009991783415,A,10.042276382446287,9.961534690856933,9.890885353088379,9.573881483078003,9.018872480392456,8.413865194320678,7.465308203697204
2016-08-15,63.329108560493694,A,10.097330093383787,9.99456615447998,9.933550453186033,9.624804067611695,9.04740740776062,8.434750185012817,7.4835530638694765
2016-08-16,63.22225046528104,A,10.12255859375,10.028055381774902,9.992959976196287,9.676988077163696,9.07406138420105,8.455247163772583,7.501447253227234
2016-08-17,62.684387631407866,A,9.927584648132324,10.036312866210938,9.998923587799071,9.71323013305664,9.095072603225708,8.47269666671753,7.519047737121582
2016-08-18,62.247907205256126,A,10.02851390838623,10.043652725219726,10.003511238098143,9.761629438400268,9.116267404556275,8.49188729286194,7.53808379650116
2016-08-19,61.89703310341491,A,10.03768825531006,10.04273509979248,10.002134895324707,9.803605937957764,9.141590967178345,8.50810516357422,7.557869591712952
2016-08-22,61.58937443292868,A,10.065214157104492,10.036311912536622,10.0154390335083,9.843288707733155,9.172236204147339,8.52624490737915,7.57781572341919
2016-08-23,61.27618496421368,A,10.060626983642578,10.023925590515137,10.02599048614502,9.877237033843993,9.205450506210328,8.5463055229187,7.5981022024154665
2016-08-24,61.37105988230332,A,9.950523376464844,10.028513336181641,10.032413101196289,9.907974004745483,9.231966905593872,8.56366424560547,7.616884541511536
2016-08-25,61.34283457694229,A,10.01933765411377,10.026678085327148,10.035165405273437,9.943069171905517,9.261144094467163,8.582717351913452,7.635693070888519
2016-08-26,61.06572577285905,A,9.991814613342283,10.017503356933593,10.030119228363036,9.960502290725708,9.28720175743103,8.600809154510499,7.653387656211853
2016-08-29,60.61725792052767,A,10.01933765411377,10.008328056335449,10.022319984436034,9.977935218811036,9.309772729873657,8.619908018112183,7.672037250995636
2016-08-30,59.92120849132019,P,9.900059700012209,9.976214599609374,10.000070095062256,9.996515035629272,9.32647162437439,8.64005530357361,7.6904537391662595
2016-08-31,59.39914810046926,P,9.854183197021484,9.956946563720702,9.992729949951173,9.995826768875123,9.347299375534057,8.658554573059082,7.707664511203766
2016-09-01,59.35967478607429,P,10.166143417358398,9.986307716369629,10.00649290084839,10.005002069473267,9.370329236984253,8.681271228790283,7.726435084342956
2016-09-02,59.858408449957004,A,10.189081192016602,10.025761032104493,10.021632194519043,10.011883544921876,9.4074889087677,8.703576893806458,7.744798119068146
2016-09-05,60.43564066880949,A,10.189081192016602,10.059709739685058,10.034018898010254,10.024728965759277,9.453456754684447,8.725699610710144,7.762003173828125
2016-09-06,60.829689184941465,A,10.02851390838623,10.085400581359863,10.030807590484619,10.02839903831482,9.494378242492676,8.74713143825531,7.77670248746872
2016-09-07,61.65376059533202,A,10.134029388427734,10.141369819641113,10.049158191680908,10.040785646438598,9.533923397064209,8.768886585235595,7.793427939414978
2016-09-08,60.830866680505835,A,9.808309555053713,10.069803047180176,10.028055381774903,10.03161039352417,9.562458362579346,8.78711009502411,7.809274067878723
2016-09-09,59.171472283035605,P,9.597281455993652,9.951443099975586,9.988602066040041,10.009360647201538,9.58475419998169,8.803086094856262,7.822702729701996
2016-09-12,57.79121819222829,P,9.767020225524902,9.867030906677247,9.963370323181154,9.992845153808593,9.610444812774658,8.822040205001832,7.836330623626709
2016-09-13,56.88386074801898,P,9.707379341125488,9.802803993225098,9.94410228729248,9.972086191177368,9.637603416442872,8.839711823463439,7.850298385620118
2016-09-14,55.86904499518821,P,9.799132347106934,9.735824584960938,9.938597202301025,9.965663576126099,9.664762020111084,8.858529663085937,7.865454113483429
2016-09-15,56.832884807334715,P,10.15237808227539,9.804638290405274,9.937220668792724,9.971856784820556,9.69834337234497,8.882160625457765,7.882672309875488
2016-09-16,58.71050704438778,P,10.212018013000488,9.92758560180664,9.939514350891113,9.980573272705078,9.727887573242187,8.908080325126647,7.901419250965119
2016-09-19,60.51131759540476,A,10.404698371887209,10.055121231079102,9.961076068878175,9.997547483444214,9.758532848358154,8.9371160364151,7.920537114143372
2016-09-20,62.2851617573973,A,10.37717342376709,10.189080047607423,9.99594202041626,10.01337480545044,9.785416240692138,8.968026189804077,7.939243903160095
2016-09-21,64.2814528414555,A,10.606552124023438,10.350564002990723,10.04319429397583,10.04617624282837,9.818630542755127,9.001230130195617,7.95877854347229
2016-09-22,65.41718073303838,A,10.661603927612305,10.452409172058106,10.12852373123169,10.078289556503297,9.848450012207032,9.035945110321045,7.979477179050446
2016-09-23,66.09959773565508,A,10.54232692718506,10.51847095489502,10.22302827835083,10.105815172195435,9.877902507781982,9.069192905426025,7.999921245574951
2016-09-26,66.07136975847114,A,10.455162048339844,10.528563690185546,10.291842460632324,10.127606391906738,9.90542818069458,9.101203131675721,8.020248520374299
2016-09-27,66.221361482138,A,10.514799118041992,10.556088829040528,10.372584438323974,10.158343362808228,9.93414659500122,9.133672490119935,8.04078281879425
2016-09-28,65.68716040193642,A,10.569849014282228,10.548748207092284,10.449656105041504,10.194126653671265,9.961488704681397,9.1660977602005,8.059655406475066
