Date,GRADE,GPS,AMCR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-08-03,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.668230743408203,,
2012-08-06,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.664470081329346,,
2012-08-07,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.660709419250488,,
2012-08-08,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.656948757171631,,
2012-08-09,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.653188095092774,,
2012-08-10,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.649427433013916,,
2012-08-13,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.645666770935058,,
2012-08-14,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.641906108856201,,
2012-08-15,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,,
2012-08-16,,,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,4.638145446777344,,
2012-08-17,,,4.888856410980225,4.68828763961792,4.663216543197632,4.650680994987487,4.643159666061401,,
2012-08-20,,,4.888856410980225,4.738429832458496,4.68828763961792,4.663216543197632,4.648173885345459,,
2012-08-21,,,4.888856410980225,4.788572025299072,4.713358736038208,4.675752091407776,4.653188104629517,,
2012-08-22,,,4.888856410980225,4.838714218139648,4.738429832458496,4.68828763961792,4.658202323913574,,
2012-08-23,,,4.851251125335693,4.881335353851318,4.759740400314331,4.698942923545838,4.662464437484741,,
2012-08-24,,,4.851251125335693,4.873814296722412,4.781050968170166,4.709598207473755,4.666726551055908,,
2012-08-27,,,4.851251125335693,4.866293239593506,4.802361536026001,4.720253491401673,4.6709886646270755,,
2012-08-28,,,4.7321624755859375,4.834954452514649,4.8117632389068605,4.724954342842102,4.672869005203247,,
2012-08-29,,,4.7321624755859375,4.803615665435791,4.821164941787719,4.729655194282532,4.674749345779419,,
2012-08-30,,,4.7321624755859375,4.77979793548584,4.830566644668579,4.734356045722961,4.676629686355591,,
2012-08-31,,,4.7321624755859375,4.755980205535889,4.814897251129151,4.739056897163391,4.678510026931763,,
2012-09-03,,,4.7321624755859375,4.7321624755859375,4.799227857589722,4.743757748603821,4.680390367507934,,
2012-09-04,,,4.7321624755859375,4.7321624755859375,4.783558464050293,4.74845860004425,4.682270708084107,,
2012-09-05,,,4.7321624755859375,4.7321624755859375,4.767889070510864,4.75315945148468,4.684151048660278,,
2012-09-06,,,4.7321624755859375,4.7321624755859375,4.755980205535889,4.75786030292511,4.68603138923645,,
2012-09-07,,,4.7321624755859375,4.7321624755859375,4.744071340560913,4.76256115436554,4.6879117298126225,,
2012-09-10,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.76726200580597,4.689792070388794,,
2012-09-11,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.771962857246399,4.691672410964966,,
2012-09-12,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.776663708686828,4.693552751541137,,
2012-09-13,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.781364560127258,4.69543309211731,,
2012-09-14,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.773529863357544,4.697313432693481,,
2012-09-17,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.76569516658783,4.699193773269653,,
2012-09-18,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.757860469818115,4.701074113845825,,
2012-09-19,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.750025773048401,4.702954454421997,,
2012-09-20,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.744071340560913,4.704834794998169,,
2012-09-21,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.738116908073425,4.706715135574341,,
2012-09-24,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.708595476150513,,
2012-09-25,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.710475816726684,,
2012-09-26,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.712356157302857,,
2012-09-27,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.714236497879028,,
2012-09-28,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7161168384552,,
2012-10-01,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.717997179031372,4.710036940574646,
2012-10-02,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.719877519607544,4.709096779823303,
2012-10-03,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.721757860183716,4.708156619071961,
2012-10-04,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.723638200759888,4.707216458320618,
2012-10-05,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.72551854133606,4.706276297569275,
2012-10-08,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.727398881912231,4.705336136817932,
2012-10-09,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.729279222488404,4.704395976066589,
2012-10-10,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.731159563064575,4.703455815315246,
2012-10-11,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.733039903640747,4.7025156545639035,
2012-10-12,,,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.7321624755859375,4.734920244216919,4.701575493812561,
2012-10-15,,,4.982872009277344,4.782304382324218,4.757233428955078,4.744697952270508,4.741814775466919,4.703142428398133,
2012-10-16,,,4.982872009277344,4.8324462890625,4.782304382324218,4.757233428955078,4.748709306716919,4.704709362983704,
2012-10-17,,,4.982872009277344,4.882588195800781,4.80737533569336,4.769768905639649,4.755603837966919,4.706276297569275,
2012-10-18,,,4.982872009277344,4.932730102539063,4.8324462890625,4.782304382324218,4.762498369216919,4.707843232154846,
2012-10-19,,,4.982872009277344,4.982872009277344,4.857517242431641,4.794839859008789,4.769392900466919,4.709410166740417,
2012-10-22,,,4.982872009277344,4.982872009277344,4.882588195800781,4.80737533569336,4.776287431716919,4.710977101325989,
2012-10-23,,,4.982872009277344,4.982872009277344,4.9076591491699215,4.8199108123779295,4.7831819629669186,4.71254403591156,
2012-10-24,,,4.982872009277344,4.982872009277344,4.932730102539063,4.8324462890625,4.790076494216919,4.714110970497131,
2012-10-25,,,4.982872009277344,4.982872009277344,4.957801055908203,4.84498176574707,4.796971025466919,4.717558236122131,
2012-10-26,,,4.982872009277344,4.982872009277344,4.982872009277344,4.857517242431641,4.798851337432861,4.721005501747132,
2012-10-29,,,4.982872009277344,4.982872009277344,4.982872009277344,4.870052719116211,4.800731649398804,4.7244527673721315,
2012-10-30,,,4.982872009277344,4.982872009277344,4.982872009277344,4.882588195800781,4.802611961364746,4.727900032997131,
2012-10-31,,,4.982872009277344,4.982872009277344,4.982872009277344,4.895123672485352,4.8044922733306885,4.731347298622131,
2012-11-01,,,4.951533794403076,4.976604366302491,4.979738187789917,4.906092238426209,4.806497926712036,4.7344811820983885,
2012-11-02,,,4.951533794403076,4.9703367233276365,4.976604366302491,4.917060804367066,4.808503580093384,4.737615065574646,
2012-11-05,,,4.951533794403076,4.964069080352783,4.973470544815063,4.9280293703079225,4.810509233474732,4.740748949050904,
2012-11-06,,,4.951533794403076,4.957801437377929,4.9703367233276365,4.9389979362487795,4.814896659851074,4.74388283252716,
2012-11-07,,,4.951533794403076,4.951533794403076,4.96720290184021,4.949966502189636,4.819284086227417,4.747016716003418,
2012-11-08,,,4.951533794403076,4.951533794403076,4.964069080352783,4.960935068130493,4.8236715126037595,4.750150599479675,
2012-11-09,,,4.951533794403076,4.951533794403076,4.960935258865357,4.97190363407135,4.828058938980103,4.753284482955933,
2012-11-12,,,4.951533794403076,4.951533794403076,4.957801437377929,4.9703367233276365,4.832446365356446,4.7564183664321895,
2012-11-13,,,4.951533794403076,4.951533794403076,4.954667615890503,4.968769812583924,4.836833791732788,4.759552249908447,
2012-11-14,,,4.951533794403076,4.951533794403076,4.951533794403076,4.96720290184021,4.841221218109131,4.762686133384705,
2012-11-15,,,4.951533794403076,4.951533794403076,4.951533794403076,4.965635991096496,4.845608644485473,4.765820016860962,
2012-11-16,,,4.951533794403076,4.951533794403076,4.951533794403076,4.964069080352783,4.849996070861817,4.76895390033722,
2012-11-19,,,4.951533794403076,4.951533794403076,4.951533794403076,4.96250216960907,4.854383497238159,4.772087783813476,
2012-11-20,,,4.951533794403076,4.951533794403076,4.951533794403076,4.960935258865357,4.858770923614502,4.775221667289734,
2012-11-21,,,4.951533794403076,4.951533794403076,4.951533794403076,4.959368348121643,4.863158349990845,4.778355550765991,
2012-11-22,,,4.951533794403076,4.951533794403076,4.951533794403076,4.957801437377929,4.867545776367187,4.781489434242249,
2012-11-23,,,4.951533794403076,4.951533794403076,4.951533794403076,4.9562345266342165,4.871933202743531,4.784623317718506,
2012-11-26,,,4.951533794403076,4.951533794403076,4.951533794403076,4.954667615890503,4.876320629119873,4.787757201194763,
2012-11-27,,,5.114494323730469,4.9841259002685545,4.967829847335816,4.961248731613159,4.883967266082764,4.792520689964294,
2012-11-28,,,5.114494323730469,5.016718006134033,4.9841259002685545,4.967829847335816,4.891613903045655,4.797284178733825,
2012-11-29,,,5.114494323730469,5.049310111999512,5.000421953201294,4.975977873802185,4.8992605400085445,4.8020476675033565,
2012-11-30,,,5.139566421508789,5.0869166374206545,5.019225215911865,4.9853795051574705,4.907408618927002,4.807061877250671,
2012-12-03,,,5.139566421508789,5.124523162841797,5.0380284786224365,4.994781136512756,4.915556697845459,4.812076086997986,
2012-12-04,,,5.139566421508789,5.129537582397461,5.056831741333008,5.004182767868042,4.923704776763916,4.817090296745301,
2012-12-05,,,5.139566421508789,5.134552001953125,5.075635004043579,5.013584399223328,4.931852855682373,4.8221045064926145,
2012-12-06,,,5.139566421508789,5.139566421508789,5.094438266754151,5.022986030578613,4.94000093460083,4.827118716239929,
2012-12-07,,,5.139566421508789,5.139566421508789,5.113241529464721,5.032387661933899,4.948149013519287,4.832132925987244,
2012-12-10,,,5.139566421508789,5.139566421508789,5.132044792175293,5.041789293289185,4.956297092437744,4.837147135734558,
2012-12-11,,,5.139566421508789,5.139566421508789,5.134552001953125,5.05119092464447,4.964445171356201,4.842161345481872,
2012-12-12,,,5.139566421508789,5.139566421508789,5.137059211730957,5.060592555999756,4.972593250274659,4.847175555229187,
2012-12-13,,,5.139566421508789,5.139566421508789,5.139566421508789,5.069994187355041,4.9807413291931155,4.852189764976502,
2012-12-14,,,5.139566421508789,5.139566421508789,5.139566421508789,5.079395818710327,4.988889408111572,4.857203974723816,
2012-12-17,,,5.139566421508789,5.139566421508789,5.139566421508789,5.088797450065613,4.997037487030029,4.86221818447113,
2012-12-18,,,5.246118068695068,5.160876750946045,5.150221586227417,5.103526663780213,5.007316598892212,4.868297910690307,
2012-12-19,,,5.246118068695068,5.182187080383301,5.160876750946045,5.118255877494812,5.017595710754395,4.874377636909485,
2012-12-20,,,5.246118068695068,5.203497409820557,5.171531915664673,5.132985091209411,5.027874822616577,4.880457363128662,
2012-12-21,,,5.246118068695068,5.2248077392578125,5.182187080383301,5.147714304924011,5.03815393447876,4.886537089347839,
2012-12-24,,,5.246118068695068,5.246118068695068,5.192842245101929,5.162443518638611,5.043418855667114,4.892616815567017,
2012-12-25,,,5.246118068695068,5.246118068695068,5.203497409820557,5.169024705886841,5.048683776855468,4.898696541786194,
2012-12-26,,,5.246118068695068,5.246118068695068,5.214152574539185,5.175605893135071,5.053948698043823,4.904776268005371,
2012-12-27,,,5.246118068695068,5.246118068695068,5.2248077392578125,5.182187080383301,5.059213619232178,4.910855994224549,
2012-12-28,,,5.246118068695068,5.246118068695068,5.23546290397644,5.187514662742615,5.064478540420533,4.916935720443726,
2012-12-31,,,5.246118068695068,5.246118068695068,5.246118068695068,5.192842245101929,5.069743461608887,4.923015446662903,
2013-01-01,,,5.246118068695068,5.246118068695068,5.246118068695068,5.198169827461243,5.075008382797241,4.92909517288208,
2013-01-02,,,5.246118068695068,5.246118068695068,5.246118068695068,5.203497409820557,5.080273303985596,4.935174899101257,
2013-01-03,,,5.246118068695068,5.246118068695068,5.246118068695068,5.208824992179871,5.08553822517395,4.941254625320434,
2013-01-04,,,5.246118068695068,5.246118068695068,5.246118068695068,5.214152574539185,5.090803146362305,4.944827241897583,
2013-01-07,,,5.427883625030518,5.282471179962158,5.264294624328613,5.228568434715271,5.0997033786773684,4.950217514038086,
2013-01-08,,,5.427883625030518,5.318824291229248,5.282471179962158,5.242984294891357,5.108603610992431,4.9556077861785885,
2013-01-09,,,5.427883625030518,5.355177402496338,5.300647735595703,5.257400155067444,5.117503843307495,4.960998058319092,
2013-01-10,,,5.427883625030518,5.391530513763428,5.318824291229248,5.27181601524353,5.127030839920044,4.96676438331604,
2013-01-11,,,5.427883625030518,5.427883625030518,5.337000846862793,5.286231875419617,5.136557836532592,4.972530708312989,
2013-01-14,,,5.427883625030518,5.427883625030518,5.355177402496338,5.300647735595703,5.146084833145141,4.978297033309937,
2013-01-15,,,5.684860229492188,5.479278945922852,5.39905161857605,5.322584843635559,5.160751361846923,4.987824010848999,
2013-01-16,,,5.7350029945373535,5.540702819824219,5.447940111160278,5.347029089927673,5.176420745849609,4.997852416038513,
2013-01-17,,,5.7350029945373535,5.602126693725586,5.496828603744507,5.371473336219788,5.192090129852295,5.007880821228027,
2013-01-18,,,5.7350029945373535,5.663550567626953,5.545717096328735,5.395917582511902,5.20775951385498,5.017909226417541,
2013-01-21,,,5.7350029945373535,5.72497444152832,5.576429033279419,5.420361828804016,5.223428897857666,5.027937631607056,
2013-01-22,,,5.7350029945373535,5.7350029945373535,5.607140970230103,5.44480607509613,5.239098281860351,5.03796603679657,
2013-01-23,,,5.540702819824219,5.696142959594726,5.618422889709473,5.459535312652588,5.250881662368775,5.046051440238952,
2013-01-24,,,5.540702819824219,5.657282924652099,5.629704809188842,5.474264550209045,5.262665042877197,5.054136843681335,
2013-01-25,,,5.490561008453369,5.608394527435303,5.635972547531128,5.486486697196961,5.2734455871582036,5.06172082901001,
2013-01-28,,,5.471757411956787,5.555745410919189,5.640359926223755,5.497768664360047,5.283850059509278,5.0691167783737185,
2013-01-29,,,5.559506893157959,5.52064619064331,5.627824592590332,5.513438105583191,5.296009521484375,5.077390222549439,
2013-01-30,,,5.559506893157959,5.524407005310058,5.610274982452393,5.529107546806335,5.308168983459472,5.085663666725159,
2013-01-31,,,5.540702819824219,5.524407005310058,5.590844964981079,5.543836784362793,5.319952363967896,5.093749070167542,
2013-02-01,,,5.540702819824219,5.534435367584228,5.571414947509766,5.55856602191925,5.331735744476318,5.101834473609924,
2013-02-04,,,5.540702819824219,5.548224449157715,5.5519849300384525,5.564206981658936,5.343519124984741,5.109919877052307,
2013-02-05,,,5.578309535980225,5.551984977722168,5.53631558418274,5.571728277206421,5.352795429229737,5.11838134765625,
2013-02-06,,,5.640988826751709,5.568281364440918,5.546344184875489,5.582383537292481,5.363325319290161,5.127469611167908,
2013-02-07,,,5.640988826751709,5.588338565826416,5.556372785568238,5.59303879737854,5.373855209350586,5.136557874679565,
2013-02-08,,,5.640988826751709,5.608395767211914,5.571415567398072,5.603694057464599,5.383883657455445,5.145646138191223,
2013-02-11,,,5.666058540344238,5.633466911315918,5.590845680236816,5.615602803230286,5.394413499832154,5.154985098838806,
2013-02-12,,,5.666058540344238,5.651016712188721,5.601500844955444,5.614662718772888,5.404943342208862,5.164324059486389,
2013-02-13,,,5.954375743865967,5.713694095611572,5.640987730026245,5.625631356239319,5.421239528656006,5.176546192169189,
2013-02-14,,,5.954375743865967,5.776371479034424,5.68235502243042,5.636599993705749,5.43753571510315,5.188768324851989,
2013-02-15,,,5.954375743865967,5.839048862457275,5.723722314834594,5.64756863117218,5.453831901550293,5.20099045753479,
2013-02-18,,,5.954375743865967,5.896712303161621,5.765089607238769,5.658537268638611,5.470128087997437,5.213212590217591,4.9616247653961185
2013-02-19,,,5.891697406768799,5.941840076446534,5.796428394317627,5.666371989250183,5.485170707702637,5.224807939529419,4.966952359676361
2013-02-20,,,6.292834281921387,6.009531784057617,5.861612939834595,5.703978562355042,5.508236064910888,5.2404146575927735,4.974285638332367
2013-02-21,,,6.010786533355713,6.020813941955566,5.898592710494995,5.727482748031616,5.525660467147827,5.253200898170471,4.980208678245544
2013-02-22,,,6.010786533355713,6.032096099853516,5.935572481155395,5.753494024276733,5.543084869384765,5.265987138748169,4.986131718158722
2013-02-25,67.38527121219548,A,6.023321628570557,6.045885276794434,5.971298789978027,5.7810722351074215,5.560759973526001,5.278898730278015,4.992117433547974
2013-02-26,67.39078280163612,A,5.954375743865967,6.058420944213867,6.0001305103302,5.800815677642822,5.574925127029419,5.291120862960815,4.997758419513702
2013-02-27,65.47993423474611,A,5.991981983184815,5.998250484466553,6.003891134262085,5.822439432144165,5.589842405319214,5.303719058036804,5.003587436676026
2013-02-28,65.01654860813821,A,5.991981983184815,5.994489574432373,6.00765175819397,5.845003390312195,5.604759683609009,5.316317253112793,5.009416453838348
2013-03-01,63.24409030912125,A,5.678595066070557,5.9280512809753425,5.980073690414429,5.8518980026245115,5.613409223556519,5.325781579017639,5.0136785364151
2013-03-04,60.76361330351173,P,5.553236961364746,5.83403434753418,5.9399598121643065,5.852524709701538,5.6195516014099125,5.331485228538513,5.017313828468323
2013-03-05,59.17618378141993,P,5.666058540344238,5.776370906829834,5.91739592552185,5.856912159919739,5.627950410842896,5.338317093849182,5.021513228416443
2013-03-06,58.12624686369738,P,5.778878211975098,5.7337501525878904,5.866000318527222,5.863806629180909,5.638605613708496,5.34627715587616,5.026276726722717
2013-03-07,57.02036037053247,P,5.778878211975098,5.691129398345947,5.84280948638916,5.870701098442078,5.649260816574096,5.354237217903137,5.031040225028992
2013-03-08,57.78990682498493,P,5.847824096679688,5.724975204467773,5.826513242721558,5.881042861938477,5.661294937133789,5.362886738777161,5.036148452758789
2013-03-11,60.16824631153443,P,6.054659843444824,5.825259780883789,5.829647064208984,5.900472927093506,5.677465772628784,5.373604617118835,5.042290859222412
2013-03-12,62.468497009026486,A,6.18628454208374,5.92930498123169,5.852837944030762,5.926484227180481,5.696269102096558,5.3856387424469,5.04909138917923
2013-03-13,63.45394835326257,A,5.954375743865967,5.964404487609864,5.849077320098877,5.926484227180481,5.710434255599975,5.395353779792786,5.054732375144958
2013-03-14,64.73349906732562,A,6.067196846008301,6.022068214416504,5.856598806381226,5.932125282287598,5.72685583114624,5.406197028160095,5.061877632141114
2013-03-15,65.61371106200612,A,6.067196846008301,6.065942764282227,5.895458984375,5.937766337394715,5.7432774066925045,5.417040276527405,5.069022889137268
2013-03-18,65.34741877371407,A,6.067196846008301,6.068450164794922,5.946854972839356,5.943407392501831,5.75606367111206,5.427883524894714,5.076168146133423
2013-03-19,63.05752516966657,A,5.7350029945373535,5.978193855285644,5.953749418258667,5.935572671890259,5.762206058502198,5.435404834747314,5.081652433872223
2013-03-20,63.098015107146274,A,6.023321628570557,5.991983032226562,5.978193759918213,5.9220970392227175,5.774114818572998,5.445809330940246,5.088578314781189
2013-03-21,62.43387478631481,P,5.960642814636231,5.970672225952148,5.9963702201843265,5.919589853286743,5.7847700023651125,5.455900421142578,5.095190801620483
2013-03-22,61.51058671783402,P,5.960642814636231,5.949361419677734,6.00765209197998,5.917082667350769,5.795425186157226,5.465991511344909,5.101803288459778
2013-03-25,60.86026960184724,P,6.023321628570557,5.940586376190185,6.004518270492554,5.917082667350769,5.807333946228027,5.476709389686585,5.108729169368744
2013-03-26,61.62270127374425,A,5.960642814636231,5.985714340209961,5.981954097747803,5.917396020889282,5.812849597930908,5.486800479888916,5.115341656208038
2013-03-27,61.571642774735146,P,6.054659843444824,5.991981983184815,5.991982507705688,5.920529913902283,5.819242734909057,5.4978317403793335,5.122424228191376
2013-03-28,61.91007739249485,A,6.117339134216309,6.023321247100831,5.996996736526489,5.926797771453858,5.826889457702637,5.509489793777465,5.129820196628571
2013-03-29,62.51265456790702,A,6.117339134216309,6.054660511016846,6.00201096534729,5.948734974861145,5.834536180496216,5.521147847175598,5.137216165065765
2013-04-01,62.55395103588435,A,5.991981983184815,6.048392581939697,5.994489479064941,5.970672225952148,5.839675760269165,5.531552329063415,5.143985347747803
2013-04-02,63.99676882460701,A,6.236425399780273,6.1035490989685055,6.044631719589233,5.99919056892395,5.849704208374024,5.544401245117188,5.151976747512817
2013-04-03,64.89391691276727,A,6.236425399780273,6.139902210235595,6.065942096710205,6.022067928314209,5.863618659973144,5.557250161170959,5.159968147277832
2013-04-04,65.5595609988503,A,6.236425399780273,6.1637194633483885,6.0935203552246096,6.044945287704468,5.877533111572266,5.570099077224731,5.167959547042846
2013-04-05,66.00345578409929,A,6.236425399780273,6.187536716461182,6.121098613739013,6.064375352859497,5.892450399398804,5.582947993278504,5.175950946807862
2013-04-08,66.45443679640833,A,6.129873275756836,6.215114974975586,6.131753778457641,6.0681360244750975,5.9056127166748045,5.594731388092041,5.1834095859527585
2013-04-09,65.2278649499723,A,6.111071586608887,6.190044212341308,6.146796655654907,6.064375376701355,5.916644010543823,5.606326766014099,5.190774216651916
2013-04-10,65.24840095967615,A,6.3241729736328125,6.207593727111816,6.173747968673706,6.082865238189697,5.93193733215332,5.620053157806397,5.199204354286194
2013-04-11,65.82517322000027,A,6.487136363983154,6.257735919952393,6.210727691650391,6.10386221408844,5.950866003036499,5.6354091835021975,5.208449308872223
2013-04-12,66.16364803858873,A,6.424458026885986,6.295342445373535,6.241439580917358,6.121725273132324,5.968541107177734,5.650138425827026,5.217380871772766
2013-04-15,67.2034877353611,A,6.424458026885986,6.354259395599366,6.284687185287476,6.139588332176208,5.98621621131897,5.664867668151856,5.226312434673309
2013-04-16,67.54005155874417,A,6.173749923706055,6.366795063018799,6.278419637680054,6.161525678634644,5.998125019073487,5.675460224151611,5.233990457057953
2013-04-17,66.49816755575019,A,6.173749923706055,6.336710453033447,6.272152090072632,6.169047093391418,6.008780241012573,5.686052780151368,5.2416684794425965
2013-04-18,64.78517179402287,A,6.173749923706055,6.274033164978027,6.26588454246521,6.1797024488449095,6.01943546295166,5.696645336151123,5.24934650182724
2013-04-19,62.866278227647435,A,6.048393249511719,6.1988202095031735,6.247081327438354,6.184089970588684,6.0275835514068605,5.705733604431153,5.256397740840912
2013-04-22,60.76796083728905,P,6.048393249511719,6.12360725402832,6.238933324813843,6.185343551635742,6.03523024559021,5.714821872711181,5.263448979854584
2013-04-23,59.88658127917069,P,5.998249530792236,6.088507175445557,6.227651119232178,6.187223887443542,6.04187406539917,5.723408703804016,5.270249500274658
