Date,GRADE,GPS,TRGP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-03-18,,,18.682809829711918,17.63760299682617,17.68535614013672,17.56516752243042,16.69709789276123,,
2011-03-21,,,19.04230499267578,18.006753158569335,17.76798572540283,17.64967498779297,16.784505615234377,,
2011-03-22,,,19.450082778930664,18.46926345825195,17.911245346069336,17.766107273101806,16.878034114837646,,
2011-03-23,,,18.75792694091797,18.76544075012207,18.007288551330568,17.847127056121828,16.949580326080323,,
2011-03-24,,,18.645252227783203,18.915675354003906,18.14410972595215,17.919830226898192,17.022300033569337,,
2011-03-25,,,18.96718406677246,18.972550201416016,18.305076599121094,17.99360637664795,17.098459815979005,,
2011-03-28,,,18.8759765625,18.93928451538086,18.473018836975097,18.058261680603028,17.172795448303223,,
2011-03-29,,,18.972543716430664,18.84377670288086,18.656520080566406,18.132305812835693,17.238031673431397,,
2011-03-30,,,19.04766273498535,18.901723861694336,18.8335823059082,18.19991159439087,17.309803714752196,,
2011-03-31,,,19.444721221923828,19.06161766052246,18.988646507263184,18.294077014923097,17.383733921051025,,
2011-04-01,,,19.33740997314453,19.135662841796876,19.054106521606446,18.36973133087158,17.455517902374268,,
2011-04-04,,,18.178451538085938,18.996157836914062,18.96772117614746,18.367853450775147,17.49673318862915,,
2011-04-05,,,18.21600914001465,18.844850921630858,18.84431381225586,18.3777795791626,17.537735691070555,,
2011-04-06,,,18.11943244934082,18.65920486450195,18.780464363098144,18.393876457214354,17.57455770492554,,
2011-04-07,,,18.02821159362793,18.375902938842774,18.718760299682618,18.43143501281738,17.609662380218506,,
2011-04-08,,,17.969192504882812,18.10225944519043,18.618961143493653,18.46201887130737,17.641551876068114,,
2011-04-11,,,17.73847198486328,18.014263534545897,18.50521068572998,18.48911476135254,17.66722059249878,,
2011-04-12,,,17.58823585510254,17.888708877563477,18.36677989959717,18.511649990081786,17.69007772445679,,
2011-04-13,,,17.990657806396484,17.86295394897461,18.261079406738283,18.547330856323242,17.7262416267395,,
2011-04-14,,,17.851146697998047,17.827540969848634,18.101721954345702,18.545184230804445,17.767985382080077,,
2011-04-15,,,18.11943244934082,17.857588958740234,17.979924201965332,18.517015361785887,17.808227005004884,,
2011-04-18,,,18.10333251953125,17.930561065673828,17.972412300109863,18.47006673812866,17.84836124420166,,
2011-04-19,,,17.704666137695312,17.953847122192382,17.92127799987793,18.382795906066896,17.867644844055175,,
2011-04-20,,,18.93257713317871,18.142230987548828,18.002592468261717,18.391528415679932,17.909769706726074,,
2011-04-21,,,18.737842559814453,18.31957015991211,18.073555564880373,18.396157932281493,17.95207763671875,,
2011-04-22,,,18.737842559814453,18.443252182006837,18.150420570373534,18.384690856933595,17.99395648956299,,
2011-04-25,,,18.68375015258789,18.559335708618164,18.244948387145996,18.375079536437987,18.03024631500244,16.5963765335083,
2011-04-26,,,19.213855743408203,18.861173629760742,18.407510375976564,18.387145137786867,18.072416687011717,16.65625361442566,
2011-04-27,,,19.46268844604492,18.967195892333983,18.554713439941406,18.407896423339842,18.115915031433104,16.713532094955443,
2011-04-28,,,19.338274002075195,19.087282180786133,18.703426170349122,18.402574062347412,18.158212852478027,16.76999478340149,
2011-04-29,,,18.94340133666992,19.128393936157227,18.78582305908203,18.382873630523683,18.19003776550293,16.822133941650392,
2011-05-02,,,18.575559616088867,19.106755828857423,18.833045768737794,18.402729034423828,18.21450584411621,16.865882568359375,
2011-05-03,,,18.575559616088867,18.979096603393554,18.92013511657715,18.42070655822754,18.24358829498291,16.90952407836914,
2011-05-04,,,18.256410598754883,18.737841033935545,18.852518463134764,18.42755546569824,18.265965881347658,16.952544326782228,
2011-05-05,,,17.899404525756836,18.450067138671876,18.768674659729005,18.421115112304687,18.280130195617676,16.987978467941286,
2011-05-06,,,18.370004653930664,18.335387802124025,18.731890869140624,18.44115571975708,18.297697067260742,17.025441274642944,
2011-05-09,,,18.84062385559082,18.388400650024415,18.74757823944092,18.496263313293458,18.32285213470459,17.066432218551636,
2011-05-10,,,18.635066986083984,18.400302124023437,18.689699363708495,18.548604869842528,18.345720252990724,17.107937850952148,
2011-05-11,,,18.17527198791504,18.384074401855468,18.56095771789551,18.557835578918457,18.355314750671386,17.145755796432496,
2011-05-12,,,17.937267303466797,18.391646957397462,18.42085704803467,18.562141609191894,18.36283184051514,17.181300773620606,
2011-05-13,,,17.931854248046875,18.304016876220704,18.319702339172363,18.552762699127197,18.364982452392578,17.216791620254515,
2011-05-16,,,17.580249786376953,18.05194206237793,18.22017135620117,18.526608562469484,18.352267265319824,17.250640630722046,
2011-05-17,,,17.31519317626953,17.78796730041504,18.094134712219237,18.507134914398193,18.338221397399902,17.28028621673584,
2011-05-18,,,17.34765625,17.62244415283203,18.00325927734375,18.427888870239258,18.329224624633788,17.308382244110106,
2011-05-19,,,17.48828887939453,17.532648468017577,17.96214771270752,18.36541118621826,18.33344959259033,17.33852716445923,
2011-05-20,,,17.331424713134766,17.412562561035156,17.85828971862793,18.29509029388428,18.332927780151365,17.368281507492064,
2011-05-23,,,17.407154083251953,17.377943420410155,17.714942741394044,18.23126049041748,18.337139778137207,17.397775802612305,
2011-05-24,,,17.55861473083496,17.426627731323244,17.607297515869142,18.148498439788817,18.345561447143556,17.42792784690857,
2011-05-25,,,17.958904266357422,17.548877334594728,17.58566074371338,18.073309230804444,18.359198722839356,17.461118974685668,
2011-05-26,,,18.072498321533203,17.66571922302246,17.59918384552002,18.010020446777343,18.362767105102538,17.49196551322937,
2011-05-27,,,18.60801887512207,17.92103805541992,17.66680030822754,17.99325132369995,18.36127128601074,17.529184589385988,
2011-05-30,,,18.60801887512207,18.161211013793945,17.76957721710205,17.994874286651612,18.35258556365967,17.568545589447023,
2011-05-31,,,18.88930320739746,18.427348709106447,17.926988220214845,18.01056146621704,18.341369972229003,17.609702043533325,
2011-06-01,,,18.49442481994629,18.534452819824217,18.041665077209473,18.022462177276612,18.33609992980957,17.642840127944947,
2011-06-02,,,17.958904266357422,18.511734008789062,18.088726615905763,18.02543716430664,18.322372970581053,17.672336502075197,
2011-06-03,,,17.958904266357422,18.381911087036134,18.15147457122803,18.00488214492798,18.302207374572752,17.70033359527588,
2011-06-06,,,17.62893295288086,18.186093902587892,18.17365245819092,17.94429759979248,18.27726650238037,17.725030975341795,
2011-06-07,,,17.509933471679688,17.910219955444337,18.16878433227539,17.888040924072264,18.24801429748535,17.743022985458374,
2011-06-08,,,17.67221450805664,17.745777893066407,18.140115356445314,17.862888050079345,18.22050533294678,17.76515452384949,
2011-06-09,,,18.16986656188965,17.787970352172852,18.149852180480956,17.87451801300049,18.195008239746095,17.78937108039856,
2011-06-10,,,18.040042877197266,17.80419807434082,18.093054580688477,17.87992744445801,18.169060897827148,17.81228940010071,
2011-06-13,,,17.434200286865234,17.765251541137694,17.975672721862793,17.872624969482423,18.154175872802735,17.82545453071594,
2011-06-14,,,17.466657638549805,17.75659637451172,17.833408164978028,17.880198192596435,18.139188842773436,17.838462266921997,
2011-06-15,,,16.931129455566406,17.608379364013672,17.677078628540038,17.859371852874755,18.115422782897948,17.84499024391174,
2011-06-16,,,16.584941864013672,17.291394424438476,17.539682388305664,17.814204502105714,18.086557388305664,17.848109884262087,
2011-06-17,,,16.5362548828125,16.990636825561523,17.39741744995117,17.7744460105896,18.05789863586426,17.849725255966188,
2011-06-20,,,16.611984252929688,16.826193618774415,17.295722579956056,17.734687519073486,18.035368881225587,17.851294736862183,
2011-06-21,,,16.795900344848633,16.69204216003418,17.22431926727295,17.69655179977417,18.01952217102051,17.85479994773865,
2011-06-22,,,16.687721252441406,16.64336051940918,17.125869941711425,17.632992649078368,17.993463439941408,17.859852533340455,
2011-06-23,,,16.95277214050293,16.71692657470703,17.004160499572755,17.577006340026855,17.975495948791504,17.87174066543579,
2011-06-24,,,17.033910751342773,16.816457748413086,16.903547286987305,17.49830093383789,17.953785514831544,17.881006259918212,
2011-06-27,,,17.082597732543945,16.910580444335938,16.868387031555176,17.422029876708983,17.933370819091795,17.890866031646727,
2011-06-28,,,17.68844223022461,17.08908882141113,16.890565490722658,17.36198682785034,17.933046340942383,17.90034559249878,
2011-06-29,,,18.034631729125977,17.358470916748047,17.000915718078613,17.338997173309327,17.915087432861327,17.9124285697937,
2011-06-30,,,18.09954643249512,17.587825775146484,17.152376174926758,17.34602928161621,17.90232151031494,17.927199573516845,
2011-07-01,,,17.86695098876953,17.754433822631835,17.285445785522462,17.341431617736816,17.884903678894045,17.939430084228515,
2011-07-04,,,17.86695098876953,17.911304473876953,17.410942459106444,17.35333251953125,17.868567695617674,17.949407005310057,
2011-07-05,,,17.823665618896484,17.938349151611327,17.51371898651123,17.36901912689209,17.84076389312744,17.95659029006958,
2011-07-06,,,17.80203628540039,17.891830062866212,17.62515048980713,17.375510215759277,17.807550849914552,17.961732940673826,
2011-07-07,,,18.278053283691406,17.927531433105468,17.757678604125978,17.380919551849367,17.786346435546875,17.972279644012453,
2011-07-08,,,18.51605987548828,18.057353210449218,17.905893516540527,17.404720401763917,17.777799606323242,17.983918685913086,
2011-07-11,,,18.11035919189453,18.10603485107422,18.008669662475587,17.43852834701538,17.768495597839355,17.991500720977783,
2011-07-12,,,17.98054313659668,18.137410354614257,18.037879753112794,17.464222621917724,17.756595268249512,18.00009178161621,
2011-07-13,,,17.98054313659668,18.173111724853516,18.032470893859863,17.516693305969238,17.75107791900635,18.008521900177,
2011-07-14,,,18.094133377075195,18.136327743530273,18.031929588317873,17.592152881622315,17.754972496032714,18.017551345825197,
2011-07-15,,,18.35919189453125,18.104954147338866,18.081153678894044,17.68329973220825,17.754756240844728,18.026226654052735,
2011-07-18,,,18.40788078308105,18.16445846557617,18.135246658325194,17.77309455871582,17.74610137939453,18.03447675704956,
2011-07-19,,,18.56064224243164,18.280478286743165,18.20894432067871,17.86133165359497,17.744612884521484,18.045166568756102,
2011-07-20,,,18.309675216674805,18.34630470275879,18.259708213806153,17.94242935180664,17.74730094909668,18.051307849884033,
2011-07-21,,,18.500619888305664,18.427602005004882,18.28196487426758,18.01982173919678,17.758568000793456,18.060699920654297,
2011-07-22,,,18.65338516235352,18.486440658569336,18.2956974029541,18.100795459747314,17.77299861907959,18.068990535736084,
2011-07-25,,,18.435155868530277,18.49189567565918,18.328177070617677,18.16842336654663,17.790096740722657,18.07118200302124,
2011-07-26,,,18.276933670043945,18.43515396118164,18.3578161239624,18.1978479385376,17.809331550598145,18.073776473999022,
2011-07-27,,,18.30421638488769,18.434062194824218,18.390183448791504,18.211327171325685,17.8284627532959,18.078843688964845,
2011-07-28,,,18.746139526367188,18.483166122436522,18.455384063720704,18.243656826019286,17.85361976623535,18.09353467941284,
2011-07-29,,,18.418785095214844,18.43624610900879,18.461343383789064,18.271248531341552,17.875366973876954,18.10414737701416,
2011-08-01,,,18.84980010986328,18.51917495727539,18.505535316467284,18.32039098739624,17.90421989440918,18.120679836273194,
2011-08-02,,,18.353315353393555,18.534451293945313,18.484802627563475,18.346873474121093,17.92011390686035,18.13283767700195,
2011-08-03,,,18.276933670043945,18.528994750976562,18.48152847290039,18.37061834335327,17.926474494934084,18.142836608886718,
2011-08-04,,,17.03847312927246,18.18746147155762,18.33531379699707,18.308639335632325,17.905793991088867,18.134280548095703,
2011-08-05,,,16.76568031311035,17.856840515136717,18.146543312072755,18.221120357513428,17.868947219848632,18.115109252929688,
2011-08-08,,,14.556079864501951,16.998096466064453,17.75863571166992,18.043406391143797,17.78790843963623,18.07024700164795,
2011-08-09,,,16.43286895751953,16.614007186889648,17.57422924041748,17.96602268218994,17.73877975463867,18.040074863433837,
2011-08-10,,,16.607458114624023,16.280112075805665,17.404553413391113,17.89736843109131,17.701040420532227,18.018570175170897,
2011-08-11,,,17.753183364868164,16.423054122924803,17.30525779724121,17.880320930480956,17.69692600250244,18.009649486541747,
2011-08-12,,,17.44765281677246,16.559448623657225,17.20814456939697,17.834743976593018,17.686700973510742,17.99445417404175,
2011-08-15,,,17.83501625061035,17.215235900878906,17.10666618347168,17.80610074996948,17.69082263946533,17.98404457092285,
2011-08-16,,,17.360363006591797,17.40073471069336,17.007370948791504,17.74608678817749,17.687831230163575,17.96792276382446,
2011-08-17,,,17.4149169921875,17.562226486206054,16.92116928100586,17.701348876953126,17.68268527984619,17.951595306396484,
2011-08-18,,,16.55835723876953,17.323261260986328,16.873157691955566,17.60423574447632,17.65045509338379,17.922731666564943,
2011-08-19,,,16.47652244567871,17.129035186767577,16.844241905212403,17.49539260864258,17.619184684753417,17.894122791290282,
2011-08-22,,,15.73452854156494,16.708937644958496,16.962086772918703,17.36036124229431,17.585191249847412,17.869683561325072,
2011-08-23,,,15.881839752197266,16.41323299407959,16.906983852386475,17.240606546401978,17.553494892120362,17.8463418674469,
2011-08-24,,,15.90365982055664,16.11098155975342,16.836604022979735,17.120578718185424,17.532945499420165,17.82418414115906,
2011-08-25,,,15.783635139465332,15.956037139892578,16.639649200439454,16.97245349884033,17.516919364929198,17.801738376617433,
2011-08-26,,,15.887298583984377,15.838192367553711,16.483613777160645,16.84587917327881,17.503940238952637,17.780919437408446,
2011-08-29,,,16.05097007751465,15.901480674743652,16.305209159851074,16.705937671661378,17.492719955444336,17.76404441833496,
2011-08-30,,,16.116443634033203,15.94840145111084,16.180817222595216,16.59409408569336,17.479130821228026,17.74932649612427,
2011-08-31,,,16.280109405517578,16.023691368103027,16.06733646392822,16.49425287246704,17.47097858428955,17.732221012115478,
2011-09-01,,,16.443782806396484,16.155720901489257,16.055879020690917,16.464518356323243,17.46079879760742,17.718147373199464,
2011-09-02,,,16.69475746154785,16.317212677001955,16.077702522277832,16.460972213745116,17.454015731811523,17.703900623321534,
2011-09-05,,,16.69475746154785,16.445970153808595,16.173725414276124,16.56790609359741,17.4462589263916,17.6898148727417,
2011-09-06,,,16.6674747467041,16.556176376342773,16.252288913726808,16.57963638305664,17.42583957672119,17.679442958831785,
2011-09-07,,,16.69475746154785,16.639105987548827,16.331398677825927,16.584001350402833,17.39904209136963,17.65706476211548,
2011-09-08,,,16.803871154785156,16.711123657226562,16.43342227935791,16.53653573989868,17.37312858581543,17.637725048065185,
2011-09-09,,,16.454696655273438,16.66311149597168,16.490162086486816,16.48688793182373,17.344883499145507,17.614893589019776,
2011-09-12,,,16.64565658569336,16.653291320800783,16.54963073730469,16.42741994857788,17.320457611083985,17.59451265335083,17.095444593429566
2011-09-13,,,17.19123649597168,16.758043670654295,16.657110023498536,16.418963623046874,17.30780902862549,17.574286460876465,17.11527003765106
2011-09-14,,,17.218507766723633,16.862793731689454,16.75094985961914,16.40914316177368,17.296138458251953,17.55184465408325,17.132688374519347
2011-09-15,,,17.180320739746094,16.93808364868164,16.824603652954103,16.44024133682251,17.274183807373046,17.530265121459962,17.150129952430724
2011-09-16,,,17.22942543029785,17.093029403686522,16.878070449829103,16.477886486053468,17.248451118469237,17.51312536239624,17.167629652023315
2011-09-19,53.25604577704052,C,17.37127685546875,17.2381534576416,16.945722389221192,16.559723901748658,17.233669471740722,17.50108253479004,17.183482551574706
2011-09-20,53.240324189351234,C,17.180320739746094,17.235970306396485,16.997006988525392,16.6246479511261,17.21766502380371,17.48713014602661,17.198327112197877
2011-09-21,53.12417866888065,C,16.820240020751953,17.15631675720215,17.0095552444458,16.670476961135865,17.194458961486816,17.472768440246583,17.212656383514403
2011-09-22,52.85960867257909,C,16.443782806396484,17.009009170532227,16.973546409606932,16.703484344482423,17.161451950073243,17.45821222305298,17.223095345497132
2011-09-23,52.55991444076508,C,16.525623321533203,16.868248748779298,16.98063907623291,16.735400581359862,17.124780578613283,17.439768409729005,17.232604842185975
2011-09-26,52.06776382298295,C,16.498342514038086,16.693661880493163,16.965907669067384,16.757769203186037,17.086589813232422,17.416345596313477,17.241388907432555
2011-09-27,51.78732937310423,B,16.732946395874023,16.60418701171875,16.920078659057616,16.788594341278078,17.05003589630127,17.397324390411377,17.252631120681762
2011-09-28,51.64231303118268,B,16.585634231567383,16.557265853881837,16.856791305541993,16.803870582580565,17.01555507659912,17.381428012847902,17.263591904640197
2011-09-29,51.64421384309069,B,16.492889404296875,16.567087173461914,16.78804817199707,16.806325912475586,16.975400466918945,17.3669842338562,17.274142503738403
2011-09-30,51.49020287685485,B,16.231014251708984,16.50816535949707,16.688207054138182,16.783138751983643,16.926953048706054,17.349975833892824,17.28338372707367
2011-10-03,51.080896096134886,B,15.336258888244627,16.275748634338377,16.484705257415772,16.715213823318482,16.864975109100342,17.327535924911498,17.289088277816774
2011-10-04,50.76462217832358,B,15.72907257080078,16.07497386932373,16.33958044052124,16.668293714523315,16.81401788711548,17.31167471885681,17.295980467796326
2011-10-05,50.680496145325435,B,16.220102310180664,16.001867485046386,16.27956666946411,16.644560956954955,16.772335605621336,17.30039917945862,17.304390711784364
2011-10-06,50.636978208087335,B,16.29648208618164,15.96258602142334,16.264836597442628,16.61919150352478,16.723342456817626,17.28848111152649,17.313504137992858
2011-10-07,50.85771218454912,B,16.405597686767578,15.997502708435059,16.252834033966064,16.616736555099486,16.683078708648683,17.27922284126282,17.323752174377443
2011-10-10,51.74971934969392,B,17.082109451293945,16.346672821044923,16.311210727691652,16.638559198379518,16.647724895477296,17.27597239494324,17.33687409877777
2011-10-11,52.43013280772798,C,17.180320739746094,16.636922454833986,16.355948162078857,16.638013410568238,16.624265003204346,17.272189455032347,17.35005865097046
2011-10-12,52.95060743314826,C,17.52402687072754,16.897707366943358,16.449787425994874,16.653289365768433,16.609206867218017,17.26784068107605,17.36447982788086
2011-10-13,53.39020819643693,C,17.278522491455078,17.094115447998046,16.528350734710692,16.65819945335388,16.61400785446167,17.25990092277527,17.37593321800232
2011-10-14,53.826447802881894,C,17.562227249145508,17.325441360473633,16.661472034454345,16.674839544296265,16.629938793182372,17.249443006515502,17.389313797950745
2011-10-17,54.03283650143292,A,17.545862197875977,17.41819190979004,16.88243236541748,16.683568811416627,16.689734439849854,17.23882143974304,17.40368351459503
2011-10-18,54.24375960561476,A,17.802284240722656,17.54258460998535,17.089753532409667,16.714666986465453,16.717122745513915,17.227951250076295,17.41882664680481
2011-10-19,54.47390625949805,A,18.19774436950684,17.67732810974121,17.287517738342284,16.7835422039032,16.748928470611574,17.2249844455719,17.433912286758424
2011-10-20,54.63595826257978,A,17.889305114746094,17.799484634399413,17.44680004119873,16.85581831932068,16.751650905609132,17.224288454055785,17.44831247806549
2011-10-21,54.737116990474924,A,18.12063407897949,17.91116600036621,17.61830368041992,16.935568857192994,16.76511053085327,17.22590575218201,17.463119673728944
2011-10-24,54.694310403871896,A,18.186723709106445,18.039338302612304,17.728765106201173,17.019987916946413,16.772144680023192,17.231483659744264,17.47825731754303
2011-10-25,54.551635260314335,A,17.922351837158203,18.063351821899413,17.802968215942382,17.07945818901062,16.783384456634522,17.23560784339905,17.48931541442871
2011-10-26,54.290270458425674,A,18.038013458251957,18.031405639648437,17.854366874694826,17.152077150344848,16.795846385955812,17.239265832901,17.502210178375243
2011-10-27,54.588014529448365,A,18.95231056213379,18.244006729125978,18.021745681762695,17.275048208236694,16.843725452423097,17.247090272903442,17.518230676651
2011-10-28,54.73393555183309,A,18.77054977416992,18.373989868164063,18.142577934265137,17.40202498435974,16.88960599899292,17.25439534187317,17.53334237098694
2011-10-31,54.956514153001216,A,18.583288192749023,18.453302764892577,18.246320533752442,17.564376449584962,16.946581192016602,17.265886220932007,17.545670375823974
2011-11-01,55.18431317641245,A,18.30790328979492,18.53041305541992,18.29688243865967,17.69331798553467,16.995102462768553,17.27429867744446,17.55638047218323
2011-11-02,55.37869360528675,A,18.33543586730957,18.589897537231444,18.310651588439942,17.799084663391113,17.043737983703615,17.28834174156189,17.566665992736816
2011-11-03,55.207188314958906,A,18.715478897094727,18.542531204223632,18.393268966674803,17.92003450393677,17.1023748588562,17.3096471118927,17.578878498077394
2011-11-04,55.169640963301504,A,18.84215545654297,18.556852340698242,18.46542110443115,18.041862392425536,17.161471996307373,17.332706117630003,17.591215686798094
2011-11-07,55.05770713411831,A,18.86969375610352,18.614133453369142,18.53371810913086,18.131241607666016,17.21784646987915,17.355283212661742,17.603288974761963
2011-11-08,55.25140506519906,A,19.189144134521484,18.790381622314452,18.660397338867188,18.231682777404785,17.279300479888917,17.37921565055847,17.61700779914856
2011-11-09,55.08205146935725,A,18.225284576416016,18.768351364135743,18.679124450683595,18.26674566268921,17.318203983306883,17.394591283798217,17.627221908569336
2011-11-10,54.944414261920734,A,18.809112548828125,18.78707809448242,18.664804649353027,18.343275165557863,17.36551057815552,17.41315468788147,17.64244767665863
2011-11-11,54.66972757255174,A,18.671411514282227,18.752929306030275,18.65489082336426,18.398734378814698,17.405043659210204,17.429529695510865,17.655267977714537
2011-11-14,54.49182820543397,A,18.792585372924805,18.737507629394532,18.675820541381835,18.46107053756714,17.447000217437743,17.446629571914674,17.6687478017807
2011-11-15,54.108791797420146,A,18.86969375610352,18.673617553710937,18.731999588012695,18.51444101333618,17.49104459762573,17.458442087173463,17.67939383983612
2011-11-16,54.156230072613575,A,18.726490020751957,18.773858642578126,18.771105003356933,18.540878295898438,17.531679248809816,17.465360670089723,17.68889461994171
2011-11-17,53.907913505077964,A,18.48414802551269,18.70886573791504,18.74797191619873,18.570620441436766,17.565284786224364,17.4692066860199,17.698203129768373
2011-11-18,53.72653944470855,A,18.36297416687012,18.64717826843262,18.700053787231447,18.5827374458313,17.603450336456298,17.474166917800904,17.70679850101471
