Date,GRADE,GPS,ELV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-01-10,,,20.487098693847656,19.62672119140625,19.821778869628908,19.55229616165161,19.389463005065917,,
2002-01-11,,,21.059589385986328,19.924418258666993,19.944456481933592,19.623857975006104,19.459797897338866,,
2002-01-14,,,21.223163604736328,20.323528289794922,20.042598152160643,19.678040790557862,19.533485984802248,,
2002-01-15,,,20.732458114624023,20.593420028686523,20.091669273376464,19.706665897369383,19.58787307739258,,
2002-01-16,,,20.851043701171875,20.87067070007324,20.18122386932373,19.767800426483156,19.65117462158203,,
2002-01-17,,,20.568878173828125,20.887026596069337,20.256873893737794,19.83731746673584,19.713330993652345,,
2002-01-18,,,20.846948623657227,20.844498443603516,20.384458351135255,19.944251251220702,19.78677375793457,,
2002-01-21,,,20.846948623657227,20.769255447387696,20.546391868591307,20.05425157546997,19.853264808654785,,
2002-01-22,,,21.16181755065918,20.855127334594727,20.724273681640625,20.179995346069337,19.926871070861818,,
2002-01-23,,,21.370370864868164,20.958992767333985,20.914831733703615,20.3028772354126,19.978477210998534,,
2002-01-24,,,21.591182708740234,21.163453674316408,21.02524013519287,20.423509502410887,20.02795684814453,,
2002-01-25,,,22.032825469970703,21.4006290435791,21.122563743591307,20.53351011276245,20.085860290527343,,
2002-01-28,,,21.979671478271484,21.627173614501952,21.198214530944824,20.620406341552734,20.136975860595705,,
2002-01-29,,,21.754758834838867,21.74576187133789,21.30044460296631,20.696056938171388,20.172961082458496,,
2002-01-30,,,21.47669792175293,21.767027282714842,21.363010025024415,20.772116947174073,20.20166759490967,,
2002-01-31,,,21.754758834838867,21.79974250793457,21.481598091125488,20.86923599243164,20.23593532562256,,
2002-02-01,,,21.73431396484375,21.74004020690918,21.57033462524414,20.977396488189697,20.26840389251709,,
2002-02-04,,,21.34583854675293,21.61327362060547,21.620223617553712,21.08330774307251,20.29825538635254,,
2002-02-05,,,22.1800479888916,21.698331451416017,21.722046661376954,21.223160171508788,20.344382247924806,,
2002-02-06,,,23.104211807250977,22.023834228515625,21.895430755615234,21.405131244659422,20.406129684448242,,
2002-02-07,,,23.55402183532715,22.383686828613282,22.091714668273926,21.5584774017334,20.46820426940918,,
2002-02-08,,,23.594919204711918,22.755807876586914,22.247924041748046,21.68524389266968,20.524226837158203,,
2002-02-11,,,23.53357696533203,23.193355560302734,22.4033145904541,21.800764560699463,20.57534225463867,,
2002-02-12,,,23.267778396606445,23.410901641845705,22.55461654663086,21.927530574798585,20.619506034851074,,
2002-02-13,,,22.920190811157227,23.374097442626955,22.69896583557129,22.03098793029785,20.678309173583983,,
2002-02-14,,,23.067398071289062,23.276772689819335,22.83022975921631,22.1559139251709,20.74308250427246,,
2002-02-15,,,22.940643310546875,23.14591751098633,22.950862693786622,22.26059865951538,20.804421272277832,,
2002-02-18,,,22.940643310546875,23.027330780029295,23.110343170166015,22.365283393859862,20.86862232208252,,
2002-02-19,,,22.23320198059082,22.820415496826172,23.115658569335938,22.418852615356446,20.919083442687988,,
2002-02-20,,,22.0819034576416,22.652758026123045,23.013427734375,22.45442924499512,20.96929943084717,,
2002-02-21,,,22.71573257446289,22.582424926757813,22.929598808288574,22.51065673828125,21.03022918701172,,
2002-02-22,,,23.042871475219727,22.602870559692384,22.874394035339357,22.5611590385437,21.098519554138182,,
2002-02-25,,,23.32912254333496,22.68056640625,22.85394859313965,22.628631591796875,21.16231185913086,,
2002-02-26,,,23.819828033447266,22.99789161682129,22.909153556823732,22.731885051727296,21.235509300231932,,
2002-02-27,,,23.709413528442383,23.323393630981446,22.988075828552248,22.843520832061767,21.317130508422853,,
2002-02-28,,,23.75849151611328,23.531945419311523,23.057185173034668,22.94370746612549,21.408729591369628,,
2002-03-01,,,23.738039016723636,23.670978927612303,23.136924743652344,23.04389371871948,21.5093249130249,,
2002-03-04,,,22.69529151916504,23.54421272277832,23.11238956451416,23.11136636734009,21.590291900634767,,
2002-03-05,,,22.347702026367188,23.249787521362304,23.123839569091796,23.119749069213867,21.664307098388672,,
2002-03-06,,,23.042871475219727,23.116479110717773,23.21993637084961,23.116682052612305,21.74690986633301,,
2002-03-07,,,23.00606918334961,22.96599464416504,23.24897003173828,23.089284420013428,21.823460502624513,,
2002-03-08,,,23.001977920532227,22.81878242492676,23.24488067626953,23.059637355804444,21.886843795776368,,
2002-03-11,,,23.145103454589844,22.90874481201172,23.22647876739502,23.040213680267335,21.94491092681885,,
2002-03-12,,,23.100120544433597,23.059228515625,23.154508018493654,23.03183078765869,22.002078399658203,,
2002-03-13,,,23.124656677246094,23.075585556030273,23.096032333374026,23.042054080963133,22.065461578369142,,
2002-03-14,,,23.104211807250977,23.095214080810546,23.030604362487797,23.04389476776123,22.13129825592041,,
2002-03-15,,,23.267778396606445,23.148374176025392,22.983578300476076,23.06025152206421,22.205231742858885,,
2002-03-18,,,23.84027671813965,23.28740882873535,23.098076820373535,23.105233192443848,22.297485008239747,20.761075744628908,
2002-03-19,,,23.063322067260746,23.280049133300782,23.16963882446289,23.146739196777343,22.371091461181642,20.824459075927734,
2002-03-20,,,23.063322067260746,23.267782211303714,23.171683883666994,23.1958101272583,22.44306209564209,20.883834800720216,
2002-03-21,,,23.431344985961918,23.333208847045903,23.214211463928223,23.231590747833252,22.501947021484376,20.945705013275145,
2002-03-22,,,23.226884841918945,23.325030136108403,23.236702156066894,23.240791416168214,22.545292930603026,21.002545413970946,
2002-03-25,,,23.145103454589844,23.18599548339844,23.236702156066894,23.231590461730956,22.583731727600096,21.05860885620117,
2002-03-26,,,22.891571044921875,23.151645278930665,23.215847206115722,23.185177612304688,22.626913986206056,21.107393531799318,
2002-03-27,,,23.71759796142578,23.28250045776367,23.275141334533693,23.185586833953856,22.684245071411134,21.16770984649658,
2002-03-28,,,23.5417594909668,23.30458335876465,23.318896102905274,23.174750232696535,22.743702697753907,21.228516845703126,
2002-03-29,,,23.5417594909668,23.36755828857422,23.34629421234131,23.164936256408694,22.797598915100096,21.292186336517332,
2002-04-01,,,23.819828033447266,23.502503204345704,23.34424934387207,23.221163082122807,22.857056503295897,21.355160655975343,
2002-04-02,,,24.535438537597656,23.83127670288086,23.49146099090576,23.33054990768433,22.924528923034668,21.425699996948243,
2002-04-03,,,24.2696475982666,23.941686630249023,23.61209354400635,23.39188871383667,22.982514457702635,21.480495834350585,
2002-04-04,,,24.84214210510254,24.201763153076172,23.75317325592041,23.48369235992432,23.047533645629883,21.53774524688721,
2002-04-05,,,25.32058525085449,24.55752830505371,23.962543296813966,23.599622726440433,23.11328884124756,21.59957456588745,
2002-04-08,,,25.09566879272461,24.81269645690918,24.15759983062744,23.697150993347172,23.17560878753662,21.65629232406616,
2002-04-09,,,24.883031845092773,24.882215118408205,24.35674591064453,23.78629655838013,23.2381742477417,21.705567665100098,
2002-04-10,,,25.02615737915039,25.03351707458496,24.487601852416994,23.881371593475343,23.309163436889648,21.755415515899656,
2002-04-11,,,24.87894821166992,25.040878295898438,24.621320724487305,23.970108413696288,23.37164722442627,21.803791275024412,
2002-04-12,,,24.79715919494629,24.9361930847168,24.746860694885253,24.04657745361328,23.43290412902832,21.850654010772704,
2002-04-15,,,24.92392349243164,24.901844024658203,24.85727024078369,24.10075979232788,23.504465827941896,21.901360607147218,
2002-04-16,,,25.439172744750977,25.013072204589843,24.947643661499022,24.219552326202393,23.56964832305908,21.957015285491945,
2002-04-17,,,26.43694496154785,25.295229721069337,25.16437339782715,24.38823347091675,23.63630298614502,22.021216335296632,
2002-04-18,,,27.90906143188477,25.901252365112306,25.471065330505372,24.612119293212892,23.72340377807617,22.095804023742676,
2002-04-19,,,27.95404052734375,26.5326286315918,25.7344108581543,24.84847707748413,23.810586204528807,22.167406520843507,
2002-04-22,,,27.54103279113769,27.056050491333007,25.978947257995607,25.068273544311523,23.89073532104492,22.233038787841796,
2002-04-23,,,26.96854782104492,27.361925506591795,26.18749885559082,25.272122383117672,23.964750709533693,22.292128372192384,
2002-04-24,,,27.704612731933597,27.615459060668947,26.45534439086914,25.471473121643065,24.060439147949218,22.3693741607666,
2002-04-25,,,29.115392684936523,27.8567253112793,26.878988838195802,25.750154781341553,24.181399040222168,22.462240772247313,
2002-04-26,,,28.91092872619629,28.048102951049806,27.290365791320802,26.018613243103026,24.300804748535157,22.552613010406493,
2002-04-29,,,27.254793167114254,27.990855026245118,27.523452758789062,26.190361499786377,24.387087745666506,22.62785503387451,
2002-04-30,,,27.88862419128418,28.17487030029297,27.768397903442384,26.358020782470703,24.50019618988037,22.70963981628418,
2002-05-01,,,28.935470581054688,28.421041870117186,28.018250465393066,26.591311931610107,24.637267532348634,22.8032834815979,
2002-05-02,,,29.07451820373535,28.41286697387695,28.134796142578125,26.802930736541747,24.764443244934082,22.8973362159729,
2002-05-03,,,29.385284423828125,28.50773811340332,28.277920532226563,27.00616569519043,24.89129150390625,22.994905529022216,
2002-05-06,,,28.420228958129883,28.740825271606447,28.36584014892578,27.172393703460692,24.99311363220215,23.077712745666503,
2002-05-07,,,27.639190673828125,28.690938568115236,28.4329044342041,27.31020164489746,25.069500885009766,23.15250509262085,
2002-05-08,,,28.01129531860352,28.506103515625,28.463572692871093,27.459458541870116,25.15553852081299,23.23633451461792,
2002-05-09,,,27.8681755065918,28.26483497619629,28.33885097503662,27.60891990661621,25.23773220062256,23.323230895996094,
2002-05-10,,,27.872270584106445,27.962232208251955,28.234985160827637,27.762675476074218,25.320416831970213,23.41487087249756,
2002-05-13,,,26.988994598388672,27.67598533630371,28.20840530395508,27.86592903137207,25.406290893554687,23.498291397094725,
2002-05-14,,,26.55962181091309,27.460071563720703,28.07550506591797,27.921951484680175,25.490529289245604,23.577418193817138,
2002-05-15,,,26.34288787841797,27.126390075683595,27.816246795654298,27.91724863052368,25.55652961730957,23.65171974182129,
2002-05-16,,,27.54103279113769,27.060961532592774,27.66289825439453,27.89884719848633,25.64722888946533,23.735344696044923,
2002-05-17,,,28.583799362182617,27.203267288208007,27.58274974822998,27.930335140228273,25.75886531829834,23.822854557037353,
2002-05-20,,,27.18936920166016,27.243342208862305,27.459663772583006,27.912751960754395,25.839750633239746,23.892330780029297,
2002-05-21,,,27.54103279113769,27.439624404907228,27.449847984313966,27.941376209259033,25.928568878173827,23.965323638916015,
2002-05-22,,,26.866308212280277,27.544308471679688,27.33534927368164,27.899460983276366,26.003401908874512,24.034431743621827,
2002-05-23,,,26.935827255249023,27.423267364501953,27.242114448547362,27.79048271179199,26.080034217834474,24.10566623687744,
2002-05-24,,,27.463348388671875,27.199177169799803,27.201222229003907,27.718103694915772,26.163945617675783,24.184588680267336,
2002-05-27,,,27.463348388671875,27.25397300720215,27.248657608032225,27.728531455993654,26.236407051086427,24.266946029663085,
2002-05-28,,,27.193449020385746,27.184456253051756,27.312040328979492,27.69377269744873,26.319009590148926,24.345050525665282,
2002-05-29,,,27.72505569458008,27.35620574951172,27.450257110595704,27.633251953125,26.412244262695314,24.4276531791687,
2002-05-30,,,28.931379318237305,27.755316162109374,27.589291763305663,27.626095008850097,26.52224494934082,24.512095985412596,
2002-05-31,,,28.992719650268555,28.06119041442871,27.63018379211426,27.60646677017212,26.637561645507812,24.59142728805542,
2002-06-03,,,28.735095977783203,28.315539932250978,27.784756469726563,27.622210121154787,26.74936149597168,24.66654661178589,
2002-06-04,,,28.33844375610352,28.54453887939453,27.864497566223143,27.657172775268556,26.858298950195312,24.742606468200684,
2002-06-05,,,29.442537307739254,28.888035202026366,28.122120475769044,27.72873487472534,26.97279773712158,24.828521404266358,
2002-06-06,,,28.80869674682617,28.86349868774414,28.309407424926757,27.77576093673706,27.07813648223877,24.91091958999634,
2002-06-07,,,29.40164375305176,28.945283508300783,28.503236961364745,27.852229595184326,27.195334167480468,24.996466541290282,
2002-06-10,,,29.72877693176269,29.14401969909668,28.72977981567383,27.989218711853027,27.313513145446777,25.08528482437134,
2002-06-11,,,29.953685760498047,29.467068099975585,29.005803489685057,28.158921909332275,27.421878089904784,25.173203506469726,
2002-06-12,,,30.505733489990234,29.679707336425782,29.283871269226076,28.367064189910888,27.54659980773926,25.26455713272095,
2002-06-13,,,29.60610580444336,29.83918914794922,29.35134391784668,28.470317840576172,27.641879081726074,25.34470636367798,
2002-06-14,,,29.193084716796875,29.797477340698244,29.371380424499513,28.500782108306886,27.71932907104492,25.41630895614624,
2002-06-17,,,30.05592918395996,29.862907791137694,29.503463745117188,28.644110107421874,27.818534278869627,25.497071533203126,
2002-06-18,,,30.15814971923828,29.903800582885744,29.685434341430664,28.774965953826904,27.92403663635254,25.581105442047118,
2002-06-19,,,30.02730178833008,29.80811424255371,29.743910789489746,28.933015632629395,28.02405952453613,25.66661148071289,
2002-06-20,,,29.66335678100586,29.819564437866212,29.829376792907716,29.069392108917235,28.11974769592285,25.74569746017456,
2002-06-21,,,29.64698982238769,29.910345458984374,29.85391139984131,29.17857418060303,28.21674430847168,25.82482421875,
2002-06-24,,,28.297548294067383,29.55866928100586,29.710788536071778,29.220284175872802,28.284216804504396,25.894341316223144,
2002-06-25,,,27.136201858520508,28.954279708862305,29.429040145874023,29.21742181777954,28.318157386779784,25.943902854919433,
2002-06-26,,,26.988994598388672,28.346618270874025,29.077366256713866,29.18061876296997,28.3291983795166,25.98275068283081,
2002-06-27,,,27.35701560974121,27.885350036621094,28.85245723724365,29.101900577545166,28.31815746307373,26.02078062057495,
2002-06-28,,,27.59420585632324,27.474793243408204,28.69256935119629,29.031974887847902,28.31096076965332,26.060773487091065,
2002-07-01,,,26.27337074279785,27.069957733154297,28.31431350708008,28.908888626098634,28.285607528686523,26.088171424865724,
2002-07-02,,,26.06891250610352,26.856499862670898,27.9053897857666,28.795412063598633,28.267614822387696,26.116182765960694,
2002-07-03,,,26.477832794189453,26.754267501831055,27.55044288635254,28.647176837921144,28.24307922363281,26.151759185791015,
2002-07-04,,,26.477832794189453,26.578430938720704,27.2318904876709,28.530633640289306,28.19032802581787,26.18586353302002,
2002-07-05,,,26.94809341430664,26.449208450317382,26.962000846862793,28.40795612335205,28.15107131958008,26.225938034057616,
2002-07-08,,,27.27522850036621,26.649580001831055,26.859768867492676,28.285278701782225,28.151480026245117,26.26928388595581,
2002-07-09,,,25.97895050048828,26.63158760070801,26.74404373168945,28.08654193878174,28.113286552429198,26.306741371154786,
2002-07-10,,,24.76035499572754,26.288092041015624,26.52117977142334,27.799273014068604,28.029784240722655,26.333525886535643,
2002-07-11,,,25.37373733520508,26.06727294921875,26.322851943969727,27.58765459060669,27.95576862335205,26.360105934143068,
2002-07-12,,,26.314268112182617,25.940507888793945,26.194858169555665,27.443713760375978,27.89434829711914,26.392819900512695,
2002-07-15,,,25.96668243408203,25.67879867553711,26.164189338684082,27.23925142288208,27.845277366638182,26.419195499420166,
2002-07-16,,,25.271509170532227,25.5373104095459,26.084449005126952,26.99491939544678,27.797923736572265,26.433712310791016,
2002-07-17,,,26.51872062683105,25.888983535766602,26.088537788391115,26.819490337371825,27.768072242736817,26.4618053817749,
2002-07-18,,,26.78453254699707,26.171142578125,26.119207763671874,26.675549125671388,27.746399383544922,26.49206579208374,
2002-07-19,,,25.680435180664062,26.04437599182129,25.992441940307618,26.477221393585204,27.702562675476074,26.511489753723144,
2002-07-22,,,23.962949752807617,25.643629455566405,25.661214065551757,26.260491466522218,27.642041778564455,26.52416633605957,
2002-07-23,,,23.615365982055664,25.312400817871094,25.424855613708495,26.084449672698973,27.583156661987303,26.536842975616455,
2002-07-24,,,25.76630973815918,25.16191864013672,25.52545108795166,26.0233154296875,27.57162509918213,26.56407735824585,
2002-07-25,,,26.43285179138184,25.09158248901367,25.631362533569337,25.97710723876953,27.549461479187013,26.59834518432617,
2002-07-26,,,26.171146392822266,25.189724731445313,25.6170503616333,25.90595426559448,27.501208419799806,26.63003686904907,
2002-07-29,,,28.052188873291016,26.00757255554199,25.825601005554198,25.99489517211914,27.518464813232423,26.679107723236083,
2002-07-30,,,26.95219039916992,26.674937438964843,25.99366912841797,26.03905906677246,27.506687965393066,26.71762842178345,
2002-07-31,,,27.757761001586918,27.07322769165039,26.117573165893553,26.103055477142334,27.5245170211792,26.763959465026854,
2002-08-01,,,28.17078399658203,27.42081413269043,26.25619831085205,26.18770303726196,27.54921615600586,26.814625186920168,
2002-08-02,,,27.27522850036621,27.641630554199217,26.415677642822267,26.20405979156494,27.545453758239745,26.854699687957762,
2002-08-05,,,24.73990821838379,26.979174423217774,26.493373489379884,26.07729377746582,27.490984954833984,26.863696002960204,23.812385873794554
2002-08-06,,,25.144739151000977,26.617684173583985,26.646310806274414,26.035583209991454,27.45001075744629,26.884510173797608,23.85448462486267
2002-08-07,,,25.189727783203125,26.104077529907226,26.58865261077881,26.057051849365234,27.39930419921875,26.905774230957032,23.894804515838622
2002-08-08,,,26.2529239654541,25.72050552368164,26.570659828186034,26.101011180877684,27.345735092163086,26.933990020751953,23.93984751701355
2002-08-09,,,25.909423828125,25.4473445892334,26.54448757171631,26.080768966674803,27.284069175720216,26.960815410614014,23.98168041229248
2002-08-12,54.52939155276915,P,25.04659652709961,25.508682250976562,26.243928337097167,26.034764671325682,27.210299186706543,26.97983034133911,24.019219598770142
2002-08-13,54.47940086987032,P,25.075225830078125,25.494779586791992,26.056231880187987,26.02495050430298,27.145034828186034,27.001666889190673,24.054530210494995
2002-08-14,54.44926472096119,P,25.304222106933597,25.517678451538085,25.810877990722656,25.964225578308106,27.062268524169923,27.017533130645752,24.09262148857117
2002-08-15,54.22648803807518,P,24.39232063293457,25.14555778503418,25.43303165435791,25.84461498260498,26.97394100189209,27.02603874206543,24.12727779388428
2002-08-16,54.031049247796766,P,24.003841400146484,24.764441299438477,25.105892944335938,25.7607852935791,26.865984954833984,27.030659561157226,24.16142294883728
2002-08-19,54.142112152840774,P,25.34920692443848,24.82496337890625,25.166822814941405,25.830098152160645,26.7783935546875,27.045953350067137,24.200557003021242
2002-08-20,54.23076261591577,P,25.56593894958496,24.923106002807618,25.208942794799803,25.92762680053711,26.690638618469237,27.056258354187012,24.240979175567627
2002-08-21,54.244546832415274,P,25.189727783203125,24.900207138061525,25.208942794799803,25.898797702789306,26.584318504333496,27.065459156036376,24.27297749519348
2002-08-22,54.535962029330136,A,26.51463508605957,25.324670028686523,25.235113906860352,25.902886867523193,26.52248908996582,27.08218408584595,24.30996466636658
2002-08-23,54.8334067384118,A,26.375598907470703,25.799021530151368,25.281731414794923,25.913109493255615,26.466139373779296,27.09273422241211,24.34615439414978
2002-08-26,54.80390455643451,A,26.326526641845703,25.994485473632814,25.40972442626953,25.82682638168335,26.391551322937012,27.10504280090332,24.380667562484742
2002-08-27,54.676087534318754,A,25.484149932861328,25.978127670288085,25.45061683654785,25.75342435836792,26.298071327209474,27.111053981781005,24.40831082344055
2002-08-28,54.59944208465316,A,25.022062301635746,25.94459457397461,25.422400856018065,25.616639423370362,26.197966537475587,27.11101303100586,24.43321427345276
2002-08-29,54.48727008669599,A,26.1302490234375,25.867717361450197,25.596193695068358,25.514612674713135,26.12730438232422,27.123526039123536,24.463658657073974
2002-08-30,54.360351162526705,P,25.80720329284668,25.75403823852539,25.77652988433838,25.441211414337157,26.0505086517334,27.13362648010254,24.49214024543762
2002-09-02,54.34717356250801,P,25.80720329284668,25.650173568725585,25.8223295211792,25.494576168060302,26.000701751708984,27.14245927810669,24.52190994262695
2002-09-03,54.31122702192112,P,24.621320724487305,25.477607727050785,25.727867698669435,25.46840524673462,25.95040412902832,27.13428075790405,24.545648021698
2002-09-04,54.37775509727124,P,24.90757369995117,25.454710006713867,25.69965229034424,25.45429754257202,25.90877571105957,27.118987045288087,24.570101690292358
2002-09-05,54.27294758283264,B,25.35329246520996,25.299318695068358,25.583518028259277,25.409315967559813,25.868701248168946,27.09342935562134,24.594616689682006
2002-09-06,54.23202785301975,B,25.762208938598636,25.29031982421875,25.52217903137207,25.401955223083498,25.832061309814453,27.07151103973389,24.619458780288696
2002-09-09,54.233233329318665,B,26.1302490234375,25.354928970336914,25.50255126953125,25.45613784790039,25.829198875427245,27.057403202056886,24.64522099494934
2002-09-10,54.43784078562195,C,26.36742782592773,25.704150390625,25.590879058837892,25.520747947692872,25.83516918182373,27.051392002105715,24.671760187149047
2002-09-11,54.643880283290684,C,26.75180435180664,26.072996520996092,25.76385326385498,25.593127059936524,25.840648612976075,27.041863918304443,24.705619039535524
2002-09-12,54.890619410372096,C,26.89493179321289,26.38132438659668,25.84032154083252,25.71825761795044,25.848990592956543,27.019659309387208,24.74095004081726
2002-09-13,55.18256896385174,A,27.806833267211918,26.790249252319335,26.04028453826904,25.90840721130371,25.866165390014647,27.008618354797363,24.78061568260193
2002-09-16,55.4206544833795,A,28.17487335205078,27.19917411804199,26.277051544189455,26.049690532684327,25.88415828704834,27.017819156646727,24.82283709526062
2002-09-17,55.601385108962425,A,28.23620986938477,27.572930526733398,26.6385404586792,26.183204078674315,25.92930347442627,27.021295013427736,24.865467414855956
2002-09-18,55.74415564656866,A,28.313905715942383,27.88535079956055,26.97917366027832,26.33941297531128,26.000374488830566,27.01507936477661,24.909181423187256
2002-09-19,55.69325208684837,A,26.86222076416016,27.87880859375,27.13006649017334,26.35679225921631,26.03014415740967,26.992956390380858,24.94514630317688
2002-09-20,55.471556120556066,A,26.70682907104492,27.6588077545166,27.224528503417968,26.37335376739502,26.037995376586913,26.96617183685303,24.98053868293762
2002-09-23,55.193612870359054,A,26.51872062683105,27.327577209472658,27.263375663757323,26.382963466644288,26.049036140441896,26.94715675354004,25.012434749603273
2002-09-24,54.84445648108084,A,25.92987632751465,26.86631050109863,27.219620513916016,26.405249786376952,26.06220348358154,26.930063610076903,25.041284351348878
2002-09-25,54.58982570668099,A,26.94809341430664,26.593148040771485,27.239249420166015,26.501551342010497,26.070790939331054,26.919431591033934,25.07788305282593
2002-09-26,54.51773446162614,A,26.43285179138184,26.50727424621582,27.19304141998291,26.516681480407716,26.06375732421875,26.905078353881837,25.114154624938966
2002-09-27,54.510487040255136,P,26.27337074279785,26.420582580566407,27.039695167541502,26.539989852905272,26.075616035461426,26.88908935546875,25.151980113983154
2002-09-30,54.60344508425143,P,26.5800724029541,26.432852935791015,26.880215072631835,26.578633308410645,26.127958488464355,26.885000133514403,25.191645765304564
2002-10-01,54.75143288748699,P,26.3019962310791,26.507276916503905,26.686793708801268,26.662667083740235,26.181691093444826,26.882423877716064,25.2299210357666
2002-10-02,54.763033621832754,P,26.5800724029541,26.4336727142334,26.513410377502442,26.74629201889038,26.197966346740724,26.884795722961425,25.26825773239136
2002-10-03,54.89950935393418,A,27.29977798461914,26.607057952880858,26.55716609954834,26.84361629486084,26.21530487060547,26.88238317489624,25.30886393547058
2002-10-04,55.016335590325035,A,27.262962341308597,26.80497627258301,26.612779426574708,26.918653964996338,26.237141189575194,26.8691748046875,25.346014680862428
2002-10-07,54.920894069303706,A,26.26110076904297,26.741181945800783,26.587017440795897,26.92519655227661,26.201319427490233,26.859892120361327,25.376111450195314
2002-10-08,54.86413866373902,A,26.49828147888184,26.78043899536133,26.643857955932617,26.931739234924315,26.19224124908447,26.84946460723877,25.407394123077392
2002-10-09,54.835599718594835,C,26.723190307617188,26.809062576293947,26.62136764526367,26.930308532714843,26.171549835205077,26.84803342819214,25.44123258590698
2002-10-10,54.74968095054913,C,27.16891098022461,26.78288917541504,26.69497356414795,26.94400749206543,26.151512374877928,26.850364265441893,25.47801525115967
2002-10-11,54.749274751175484,C,27.72505569458008,26.875307846069337,26.840142059326173,26.93991861343384,26.160508918762208,26.852981338500978,25.518785009384157
