Date,GRADE,GPS,GD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-24,,,2.024798631668091,2.01080322265625,2.0695244550704954,2.122837328910828,,,
1984-01-25,,,1.973480582237244,2.0080039262771607,2.048096311092377,2.1135167062282565,,,
1984-01-26,,,1.954820156097412,2.0033389806747435,2.028053414821625,2.103030794858933,,,
1984-01-27,,,1.9874770641326904,1.9921422719955444,2.0126698136329653,2.094409996271134,2.1549736046791077,,
1984-01-30,,,1.9408226013183596,1.9762798070907592,1.9954077124595642,2.083456474542618,2.1494774222373962,,
1984-01-31,,,1.973480582237244,1.9660161972045902,1.9884097099304199,2.0748326063156126,2.143984112739563,,
1984-02-01,,,1.978144884109497,1.966949057579041,1.9874764919281005,2.0664419531822205,2.1378409099578857,,
1984-02-02,,,2.029465436935425,1.981878113746643,1.9926085472106934,2.0592237949371337,2.1327241182327272,,
1984-02-03,,,1.9828118085861208,1.9809450626373295,1.9865436673164367,2.048744040727615,2.126767098903656,,
1984-02-06,,,1.9174960851669312,1.9762797594070434,1.9762797832489014,2.033140516281128,2.1205256891250612,,
1984-02-07,,,1.903498888015747,1.9622834205627442,1.964149808883667,2.0168371319770815,2.1144688272476198,,
1984-02-08,,,1.800858974456787,1.9268262386322021,1.9468876481056214,1.997491979598999,2.1071023416519163,,
1984-02-09,,,1.8428480625152588,1.889502763748169,1.935690438747406,1.9818719267845153,2.100947227478027,,
1984-02-10,,,1.8615103960037231,1.8652424812316895,1.9230937719345094,1.967881792783737,2.094515097141266,,
1984-02-13,,,1.8568440675735476,1.8531120777130128,1.914695918560028,1.9550518155097962,2.087803840637207,,
1984-02-14,,,1.8661755323410036,1.845647406578064,1.903965413570404,1.946187561750412,2.081557891368866,,
1984-02-15,,,1.8755050897598269,1.8605766296386719,1.893701434135437,1.9405889630317688,2.074476661682129,,
1984-02-16,,,1.8568440675735476,1.8633758306503299,1.8764392971992492,1.9345239222049713,2.0671150898933415,,
1984-02-17,,,1.8615103960037231,1.8633758306503299,1.8643091559410094,1.9254264116287232,2.0600326633453374,,
1984-02-20,,,1.8615103960037231,1.864309096336365,1.8587105870246887,1.917495185136795,2.053228914737702,,
1984-02-21,,,1.8428480625152588,1.8596436023712157,1.85264550447464,1.9083976566791534,2.046051919460297,,
1984-02-22,,,1.8335174322128296,1.8512460708618164,1.8559113502502442,1.9013994991779328,2.0386883115768435,,
1984-02-23,,,1.828851580619812,1.8456475734710693,1.8545117020606994,1.8951010704040527,2.03141720533371,,
1984-02-24,,,1.8661755323410036,1.8465806007385255,1.8549782156944274,1.8890359938144683,2.024613876342774,,
1984-02-27,,,1.8755050897598269,1.849379539489746,1.8568443179130554,1.8857701182365418,2.01818291425705,,
1984-02-28,,,1.838184475898743,1.848446822166443,1.8540452122688293,1.8790053129196167,2.012027444839478,,
1984-02-29,,,1.7915289402008057,1.8400491237640382,1.8456475973129272,1.869674515724182,2.005217547416687,,
1984-03-01,,,1.7635358572006226,1.8269859790802,1.8363167762756347,1.856378036737442,1.9978477883338932,,
1984-03-02,,,1.707549214363098,1.7952607154846192,1.8209206581115722,1.842614907026291,1.9889866971969608,,
1984-03-05,,,1.6702271699905396,1.7542051315307616,1.8017923355102539,1.8302514612674714,1.9793791651725772,,
1984-03-06,,,1.6468992233276367,1.7159480810165406,1.7821974515914918,1.8174214780330658,1.968933484554291,,
1984-03-07,,,1.5862497091293335,1.6748922348022461,1.757470679283142,1.806691014766693,1.9574606180191043,,
1984-03-08,,,1.6049096584320068,1.643166995048523,1.7350764870643616,1.7947940945625305,1.9462680435180666,,
1984-03-09,,,1.6235733032226562,1.6263718128204345,1.7108162641525269,1.7828972399234773,1.9355416488647463,,
1984-03-12,,,1.656230926513672,1.6235725641250611,1.6888888478279114,1.7728665828704835,1.9254684066772463,,
1984-03-13,,,1.7168822288513184,1.6375691652297975,1.676758623123169,1.7654019176959992,1.9168868923187259,,
1984-03-14,,,1.707549214363098,1.6618290662765502,1.6683606505393982,1.7570041239261627,1.908118717670441,,
1984-03-15,,,1.7168822288513184,1.6842235803604126,1.6636952877044677,1.7500060319900512,1.8989797902107242,,
1984-03-16,,,1.7635358572006226,1.7122160911560058,1.6692939519882202,1.7451073050498962,1.890402369499207,,
1984-03-19,,,1.7775312662124634,1.7364761590957642,1.6800243616104127,1.7409083485603332,1.8813616633415224,,
1984-03-20,,,1.7868634462356567,1.750472402572632,1.6940207839012147,1.7381091177463532,1.872507600784302,,
1984-03-21,,,1.7915289402008057,1.7672683477401734,1.7145487070083618,1.736009693145752,1.8645829391479496,,
1984-03-22,,,1.7215464115142822,1.768201184272766,1.7262123823165894,1.7306444346904755,1.8559088850021366,,
1984-03-23,,,1.6935539245605469,1.754204797744751,1.7332104444503784,1.7220133543014526,1.8469537019729616,,
1984-03-26,,,1.6702271699905396,1.7327439785003662,1.7346100687980652,1.7117494583129882,1.8380893731117252,,
1984-03-27,,,1.6842241287231443,1.7122161149978639,1.731344258785248,1.7040514409542085,1.8309046435356142,,
1984-03-28,,,1.7215464115142822,1.698219609260559,1.7327439785003662,1.7005523145198822,1.825586030483246,,
1984-03-29,,,1.7028851509094238,1.6944873571395873,1.7313442707061768,1.6975197792053223,1.8200808358192446,,
1984-03-30,,,1.7028851509094238,1.6963536024093628,1.725279200077057,1.6972865760326385,1.8132693266868594,,
1984-04-02,,,1.7168822288513184,1.7056846141815185,1.7192142963409425,1.6996193289756776,1.80720427274704,,
1984-04-03,,,1.7028851509094238,1.7094168186187744,1.710816466808319,1.7024186253547668,1.8007660031318666,,
1984-04-04,,,1.7028851509094238,1.7056845664978026,1.701952087879181,1.7082503974437713,1.7953540945053104,,
1984-04-05,,,1.6655611991882324,1.6982197761535645,1.6963535666465759,1.7112829744815827,1.7895689153671268,,
1984-04-06,,,1.656230926513672,1.688888931274414,1.6926212668418885,1.7129158556461335,1.7829439926147463,1.9689587986469268,
1984-04-09,,,1.6468992233276367,1.6748923301696776,1.6902884721755982,1.7124492704868317,1.7770655250549319,1.9632714736461638,
1984-04-10,,,1.6938201189041138,1.6730793237686157,1.691248071193695,1.7112961649894713,1.7714723157882692,1.957728214263916,
1984-04-11,,,1.6891285181045532,1.6703279972076417,1.6880062818527222,1.7103751301765442,1.7656919884681705,1.951766449213028,
1984-04-12,,,1.759508490562439,1.6891174554824828,1.6936686158180236,1.7125064432621002,1.7602928495407106,1.9465084838867188,
1984-04-13,,,1.7688937187194824,1.711650013923645,1.7002694725990295,1.7127743363380432,1.7560144877433779,1.9413907933235168,
1984-04-16,,,1.7829688787460327,1.7388639450073242,1.706878137588501,1.7130462169647216,1.75332394361496,1.9369248163700103,
1984-04-17,,,1.7735849618911743,1.7548169136047362,1.713948118686676,1.7123822927474976,1.7507256650924685,1.932597246170044,
1984-04-18,,,1.8017367124557493,1.7773385524749756,1.7238332748413085,1.7128926813602448,1.7507432198524477,1.928922780752182,
1984-04-19,,,1.8064275979995728,1.7867223739624023,1.7379199147224427,1.7171367406845093,1.750014810562134,1.9254810190200806,
1984-04-20,,,1.8064275979995728,1.7942291498184204,1.7529395818710327,1.7227804243564606,1.748913154602051,1.9217141258716584,
1984-04-23,,,1.7923518419265747,1.7961057424545288,1.7674848437309265,1.7288866579532622,1.7476233100891116,1.9177135753631591,
1984-04-24,,,1.820504069328308,1.8054895639419555,1.7801532387733459,1.7357006549835206,1.7467098808288577,1.9141338860988617,
1984-04-25,,,1.8439648151397705,1.8139351844787597,1.7956368684768678,1.741821575164795,1.7460790753364563,1.9102778685092927,
1984-04-26,,,1.858040809631348,1.8242578268051148,1.8054901003837585,1.7495793581008912,1.7461030101776123,1.9066090500354766,
1984-04-27,,,1.8908846378326416,1.8411492347717284,1.8176891922950744,1.758979332447052,1.7466904950141906,1.9033615791797638,
1984-04-30,,,1.8768091201782229,1.858040690422058,1.8270732164382935,1.7669756770133973,1.7469964694976807,1.900112692117691,
1984-05-01,,,1.8908846378326416,1.8721168041229248,1.8388031840324401,1.776375651359558,1.7479572010040283,1.8970045602321626,
1984-05-02,,,1.904961347579956,1.8843161106109618,1.8491256475448608,1.7864794611930848,1.749386079311371,1.894037195444107,
1984-05-03,,,1.9096542596817017,1.8946388006210326,1.8594483137130737,1.798684114217758,1.7510021328926086,1.8912096691131592,
1984-05-04,,,1.858040809631348,1.888070034980774,1.8646096348762513,1.808774608373642,1.7508394384384156,1.8877266573905944,
1984-05-07,,,1.8533477783203125,1.883377766609192,1.870709228515625,1.8190970361232757,1.7503962922096252,1.8842896032333374,
1984-05-08,,,1.8814992904663088,1.8815006971359254,1.876808750629425,1.8284809947013856,1.7512625885009765,1.881645016670227,
1984-05-09,,,1.872117519378662,1.8749319314956665,1.8796240210533142,1.8376304447650909,1.7528743600845338,1.8790459537506103,
1984-05-10,,,1.8861922025680544,1.8702395200729374,1.8824391603469852,1.8439646303653716,1.7553274869918822,1.8765876376628876,
1984-05-11,,,1.8814992904663088,1.8749312162399292,1.881500625610352,1.849594908952713,1.7588064885139465,1.8738965928554534,
1984-05-14,,,1.867424249649048,1.8777465105056763,1.8805621385574345,1.8538176774978639,1.7627504301071166,1.871064797639847,
1984-05-15,,,1.8861922025680544,1.8786850929260255,1.8800928950309757,1.8594480395317077,1.767536289691925,1.8682348871231078,
1984-05-16,,,1.86273455619812,1.876808500289917,1.875870215892792,1.8624979317188264,1.7730659866333007,1.8652633023262024,
1984-05-17,,,1.86273455619812,1.8721169710159302,1.871178245544434,1.8653132796287537,1.778222484588623,1.8622452640533447,
1984-05-18,,,1.86273455619812,1.8683640241622925,1.8716476202011112,1.868128627538681,1.7830057096481324,1.8592736792564393,
1984-05-21,,,1.8439648151397705,1.863672137260437,1.870709323883057,1.870709276199341,1.7867603874206544,1.8561143970489502,
1984-05-22,,,1.829888939857483,1.8524114847183228,1.8655482888221742,1.8711785197257995,1.7890205216407775,1.8529537069797515,
1984-05-23,,,1.8017367124557493,1.8402119159698487,1.8585102081298828,1.8690671145915985,1.7909042716026307,1.8495114946365356,
1984-05-24,,,1.76419997215271,1.8205049991607667,1.8463109850883483,1.8643750727176667,1.7918506264686584,1.845415208339691,
1984-05-25,,,1.7313563823699951,1.7942293643951417,1.831296694278717,1.8563986599445343,1.7912070369720459,1.8408047032356263,
1984-05-28,,,1.7313563823699951,1.7717076778411864,1.8176899075508117,1.8491260230541229,1.7902835392951966,1.8358226013183594,
1984-05-29,,,1.7078956365585327,1.7473090171813965,1.7998602509498596,1.8399765729904174,1.7887041831016541,1.830605891942978,
1984-05-30,,,1.703204870223999,1.7276026487350464,1.7839072823524476,1.8298887491226197,1.786937701702118,1.8257603204250337,
1984-05-31,,,1.6891285181045532,1.712588357925415,1.7665466785430908,1.8188624620437621,1.7862893438339233,1.8210991144180297,
1984-06-01,,,1.740740418434143,1.7144651651382445,1.7543472647666931,1.812997442483902,1.7872330737113953,1.8170933878421784,
1984-06-04,,,1.76419997215271,1.7210338830947876,1.746370780467987,1.808540052175522,1.7891125297546386,1.8136009514331817,
1984-06-05,,,1.7735849618911743,1.734171748161316,1.7407403826713561,1.8031443357467651,1.7908997464179992,1.8109021949768067,
1984-06-06,,,1.8017367124557493,1.753878116607666,1.7407403826713561,1.7996252954006196,1.7925035524368287,1.8090447914600372,
1984-06-07,,,1.7829688787460327,1.772646188735962,1.7426172733306884,1.7944641292095185,1.794105226993561,1.8070930314064027,
1984-06-08,,,1.7923518419265747,1.7829684734344482,1.7487168192863465,1.7900067567825317,1.7958945608139039,1.8045819437503814,
1984-06-11,,,1.7735849618911743,1.7848454713821411,1.7529396772384644,1.785314792394638,1.7970286154747008,1.8021164441108704,
1984-06-12,,,1.76419997215271,1.7829684734344482,1.7585701107978822,1.7792151808738708,1.7982549118995665,1.7995104575157166,
1984-06-13,,,1.7735849618911743,1.7773381233215333,1.7656081199645997,1.7747577011585236,1.7996689081192017,1.7975115013122558,
1984-06-14,,,1.8017367124557493,1.7810916900634766,1.7768689393997192,1.7717078089714051,1.802392418384552,1.7959806668758391,
1984-06-15,,,1.820504069328308,1.7867221355438232,1.7848453044891357,1.7695962846279145,1.8056778812408447,1.7943109369277954,
1984-06-18,,,1.8251965045928955,1.7970444440841675,1.7909449577331542,1.7686578691005708,1.80924382686615,1.7931546759605408,
1984-06-19,,,1.858040809631348,1.815812611579895,1.7993905425071717,1.770065462589264,1.8125282406806946,1.7920002782344817,
1984-06-20,,,1.8768091201782229,1.8364574432373046,1.8068977832794189,1.7738190829753875,1.816281852722168,1.7909869205951692,
1984-06-21,,,1.8861922025680544,1.8533485412597657,1.817220115661621,1.7799186944961547,1.8188155269622803,1.7895541882514954,
1984-06-22,,,1.9002690315246584,1.8693015336990357,1.8280118346214294,1.788364326953888,1.8214430332183837,1.7887287604808808,
1984-06-25,,,1.9096542596817017,1.886193084716797,1.8416187644004822,1.7972792208194732,1.8239767408370973,1.7886503422260285,
1984-06-26,,,1.933112859725952,1.9012074947357178,1.8585100531578065,1.8085400819778443,1.8271672987937928,1.7889464819431304,
1984-06-27,,,1.933112859725952,1.9124682426452637,1.8744628429412842,1.8200354814529418,1.8297948217391968,1.790269020795822,
1984-06-28,,,1.9378045797348025,1.9227907180786132,1.8880696296691895,1.8324692845344543,1.8324223613739015,1.7912185859680176,
1984-06-29,,,1.9706491231918333,1.9368667364120484,1.903084135055542,1.8439647197723388,1.8357067918777465,1.7923099732398986,
1984-07-02,,,1.9706491231918333,1.9490657091140746,1.9176293969154359,1.854287177324295,1.8392727375030518,1.7934480237960815,
1984-07-03,,,1.9706491231918333,1.9565729618072507,1.9288902282714844,1.864140385389328,1.8422756385803223,1.7944927597045899,
1984-07-04,,,1.9706491231918333,1.9640802145004272,1.9382742285728454,1.8725860059261321,1.8448093247413635,1.79544420003891,
1984-07-05,,,1.9659584760665891,1.9697109937667847,1.946250855922699,1.88173548579216,1.8469676780700683,1.7965353441238403,
1984-07-06,,,1.9659584760665891,1.968772864341736,1.9528198003768922,1.8904158174991608,1.8484691548347474,1.797579824924469,
1984-07-09,,,2.0128777027130127,1.9772185802459716,1.9631421446800232,1.9023804545402527,1.8511905264854431,1.7990934979915618,
1984-07-10,,,2.0223047733306885,1.9875497102737427,1.9720613360404968,1.9152856945991517,1.8538189291954041,1.800888065099716,
1984-07-11,,,2.01287841796875,1.995995569229126,1.9800378918647765,1.9272503674030304,1.8559772706031799,1.8026816749572754,
1984-07-12,,,2.0034501552581787,2.003493905067444,1.9866024494171142,1.9373360395431518,1.8578531885147094,1.8044276607036591,
1984-07-13,,,2.027018547058105,2.0157059192657467,1.9922393918037415,1.9476617634296418,1.8612327432632447,1.8060360908508302,
1984-07-16,,,2.027018547058105,2.0185340881347655,1.9978763341903687,1.9577528655529022,1.8647061586380005,1.8075512254238129,
1984-07-17,,,2.036447525024414,2.021362638473511,2.004456174373627,1.9666732013225556,1.8678051233291626,1.8095338559150695,
1984-07-18,,,2.027018547058105,2.024190664291382,2.0100931167602534,1.9741836726665496,1.8709031438827513,1.8118887519836426,
1984-07-19,,,2.0223047733306885,2.027961587905884,2.0157277464866636,1.9809893012046813,1.8736253952980038,1.8144764411449432,
1984-07-20,,,2.017592430114746,2.0260763645172117,2.0208911418914792,1.9868554711341857,1.8763472580909726,1.8175768733024598,
1984-07-23,,,2.0034501552581787,2.0213626861572265,2.0199483871459956,1.9915452659130097,1.8790677762031551,1.820909103155136,
1984-07-24,,,2.0223047733306885,2.0185341358184816,2.0199483871459956,1.9960048615932464,1.8817900276184079,1.8246631586551667,
1984-07-25,,,1.9515961408615112,2.0034496545791627,2.013820159435272,1.9969290256500245,1.8835672593116757,1.8283166229724883,
1984-07-26,,,1.975165843963623,1.9940218687057496,2.0109917283058163,1.9987970888614655,1.8858158850669857,1.8320191848278045,
1984-07-27,,,2.0034501552581787,1.991193413734436,2.0086348891258234,2.0004371404647827,1.888630197048187,1.8358179533481598,
1984-07-30,,,1.9940221309661863,1.9893078088760376,2.005335247516632,2.0016057908535005,1.8916313433647154,1.839195865392685,
1984-07-31,,,1.9987350702285769,1.9845938682556152,2.0015640020370484,2.0030100882053374,1.8950082659721372,1.8420143938064575,
1984-08-01,,,2.036447525024414,2.001564145088196,2.002506899833679,2.0063000082969666,1.8997024822235105,1.8453033769130707,
1984-08-02,,,2.154297113418579,2.037390398979187,2.0157061338424684,2.015716940164566,1.9075044250488278,1.8496775257587432,
1984-08-03,,,2.210864305496216,2.0788732290267946,2.0350333213806153,2.0279622316360473,1.9170945835113522,1.8541508102416993,
1984-08-06,,,2.2627198696136475,2.132612776756287,2.060960292816162,2.0404543399810793,1.9277218532562252,1.8590026962757111,
1984-08-07,,,2.2721481323242188,2.187295389175415,2.0859446287155152,2.0529465079307556,1.9390069031715391,1.8638555431365966,
1984-08-08,,,2.2438623905181885,2.22877836227417,2.115171253681183,2.0644957065582275,1.9498200535774228,1.8683788776397705,
1984-08-09,,,2.291002988815308,2.2561195373535154,2.146754968166351,2.078873348236084,1.9618575429916383,1.8740734434127808,
1984-08-10,,,2.319286584854126,2.2778039932250977,2.178338611125946,2.093486750125885,1.9734284663200379,1.8803307700157166,
1984-08-13,,,2.305144786834717,2.2862889766693115,2.209450876712799,2.1073930621147157,1.984247362613678,1.8866799461841584,
1984-08-14,,,2.305144786834717,2.292888307571411,2.240091848373413,2.120827925205231,1.9948785591125489,1.892889152765274,
1984-08-15,,,2.3098599910736084,2.306087827682495,2.2674330949783323,2.1349699974060057,2.005041024684906,1.8987722885608673,
1984-08-16,,,2.356999635696411,2.319287157058716,2.287703347206116,2.151704740524292,2.0165216398239134,1.9053134334087372,
1984-08-17,,,2.342857837677002,2.324001407623291,2.3009027004241944,2.167968010902405,2.027531759738922,1.911713160276413,
1984-08-20,,,2.342857837677002,2.331544017791748,2.3089164972305296,2.184938395023346,2.038917217254639,1.9179729163646697,
1984-08-21,,,2.4041404724121094,2.3513431549072266,2.322115731239319,2.204030179977417,2.0517160272598267,1.9249854695796966,
1984-08-22,,,2.432424306869507,2.3758560180664063,2.3409719228744508,2.2280715882778166,2.064892814159393,1.9322808611392974,
1984-08-23,,,2.4465649127960205,2.393769073486328,2.356528115272522,2.2516415417194366,2.077789378166199,1.9400908982753753,
1984-08-24,,,2.474848508834839,2.4201672077178955,2.372084307670593,2.2752114593982697,2.090876266956329,1.948277074098587,1.958617936372757
1984-08-27,,,2.465423583984375,2.44468035697937,2.388112187385559,2.298781532049179,2.103680808544159,1.9564623177051543,1.959866895675659
1984-08-28,,,2.4842770099639893,2.460707664489746,2.4060254096984863,2.3230586290359496,2.116205532550812,1.964366886615753,1.9610475504398346
1984-08-29,,,2.5125622749328613,2.476735258102417,2.4262956380844116,2.346864366531372,2.1289205956459045,1.9726012241840363,1.962183836698532
1984-08-30,,,2.465423583984375,2.480506992340088,2.437138032913208,2.362420690059662,2.1405052232742308,1.9796603751182555,1.9630844295024872
1984-08-31,57.0893691539948,A,2.432424306869507,2.4720221519470216,2.4460946798324583,2.3734986901283266,2.1511483287811277,1.9862956809997558,1.9638432371616363
1984-09-03,57.052001131669876,A,2.432424306869507,2.4654222965240478,2.455051326751709,2.3819839119911195,2.161603729724884,1.9927902352809905,1.9648575258255006
1984-09-04,56.9986193059656,A,2.375854969024658,2.4437378883361816,2.452222776412964,2.3871692538261415,2.1704585719108582,1.9988129353523254,1.9657050907611846
1984-09-05,56.93690133913238,A,2.361712455749512,2.4135679244995116,2.4451515913009647,2.3930617570877075,2.179030563831329,2.0044126927852632,1.9666677367687226
1984-09-06,56.917201057278,A,2.432424306869507,2.4069680690765383,2.443737530708313,2.4001328229904173,2.1889229583740235,2.0106726598739626,1.9680768394470214
1984-09-07,56.88659636751307,P,2.347572088241577,2.389997625350952,2.431009888648987,2.40154709815979,2.1964614176750183,2.0160841047763824,1.9688991153240203
1984-09-10,56.86517679628347,P,2.375854969024658,2.3786837577819826,2.422053027153015,2.405082607269287,2.2045655345916746,2.021919136047363,1.9698163557052613
1984-09-11,56.868695915494676,P,2.3852829933166504,2.3805693626403808,2.412153625488281,2.409089517593384,2.2128582119941713,2.0275669252872466,1.9708504056930543
1984-09-12,56.878513067978425,P,2.394711971282959,2.3871692657470702,2.400368595123291,2.4133321166038515,2.2213394689559935,2.0330743968486784,1.9716761326789856
1984-09-13,56.89281079605977,P,2.50784683227539,2.402253770828247,2.4046109199523924,2.4208744764328003,2.2321772360801697,2.039572457075119,1.973090753555298
1984-09-14,56.94250796344002,A,2.521989107131958,2.437137174606323,2.413567399978638,2.4298310399055483,2.243297848701477,2.0458835017681123,1.974622540473938
1984-09-17,56.99510553457401,A,2.578558921813965,2.4776779651641845,2.4281808614730833,2.4416160941123963,2.254611473083496,2.0529009997844696,1.9765068459510804
1984-09-18,57.03062768980116,A,2.536130905151367,2.507847547531128,2.4442084550857546,2.4482156157493593,2.2648879957199095,2.059353462457657,1.9781790113449096
1984-09-19,57.08077725584736,A,2.5974130630493164,2.5483877658843994,2.467778515815735,2.4564650535583494,2.276578688621521,2.0662779796123503,1.9801575875282287
1984-09-20,57.09656050201022,A,2.606841802597046,2.5681867599487305,2.485220265388489,2.4644788980484007,2.2886465215682983,2.073249855041504,1.9822297620773315
1984-09-21,57.08507305302271,A,2.536130905151367,2.5710151195526123,2.5040761470794677,2.4675430178642275,2.2988287687301634,2.080030755996704,1.9838787066936492
1984-09-24,57.02910186545548,A,2.427708625793457,2.5408450603485107,2.5092615127563476,2.4656572699546815,2.3068425703048705,2.0857743644714355,1.9850319838523864
1984-09-25,56.97610462133654,A,2.3852829933166504,2.510675477981567,2.5092615127563476,2.4607075691223144,2.3138192796707155,2.090812201499939,1.986228609085083
1984-09-26,56.892178577001225,P,2.342857837677002,2.4597644329071047,2.504076099395752,2.4522223472595215,2.3201360654830934,2.0955196046829223,1.9872827792167664
1984-09-27,56.79520910220319,P,2.2721481323242188,2.392825698852539,2.4805062294006346,2.4425585746765135,2.3251329326629637,2.099379163980484,1.987983400821686
1984-09-28,56.7245016609684,P,2.291002988815308,2.343800115585327,2.4574076175689696,2.4354875087738037,2.3306011438369754,2.103474200963974,1.9886853969097138
1984-10-01,56.67651203227819,P,2.2250070571899414,2.303259801864624,2.422052431106567,2.4251166462898253,2.335032281875611,2.107050029039383,1.9890574133396148
1984-10-02,56.62863667219821,P,2.168440341949463,2.2598912715911865,2.385283374786377,2.4147459149360655,2.337954993247986,2.1098725104331972,1.9890536987781524
1984-10-03,56.618170941668986,P,2.234436511993408,2.2382070064544677,2.348985719680786,2.4083821177482605,2.343611800670624,2.11358952999115,1.989426416158676
1984-10-04,56.645973324871896,P,2.28628921508789,2.241035223007202,2.3169304609298704,2.4010753631591797,2.349834268093109,2.1178250765800475,1.990035170316696
1984-10-05,56.67825661608305,P,2.328716278076172,2.248577880859375,2.296188998222351,2.4001325726509095,2.356339590549469,2.1224848937988283,1.9908792865276337
1984-10-08,56.732876172483486,P,2.3334298133850098,2.270262432098389,2.2867611169815065,2.398011314868927,2.3631277441978455,2.1273795437812804,1.9917469704151154
1984-10-09,56.79938078845893,P,2.3192298412323,2.300420331954956,2.280155801773071,2.3947086572647094,2.3695376396179197,2.1322729527950286,1.99261332988739
1984-10-10,56.84459925413878,P,2.3334298133850098,2.3202189922332765,2.279212999343872,2.391644549369812,2.375477285385132,2.1375898838043215,1.9935506892204284
1984-10-11,56.8715392703317,P,2.3523616790771484,2.333433485031128,2.287234354019165,2.3838702917098997,2.3794385766983033,2.1434715008735656,1.9944433546066285
1984-10-12,56.88422744236939,A,2.380760908126831,2.3438424110412597,2.2962101459503175,2.3768088817596436,2.3828365087509153,2.149965546131134,1.99538512468338
1984-10-15,56.892983518083376,A,2.4186272621154785,2.3608819007873536,2.315572166442871,2.3688122987747193,2.385954656600952,2.156838254928589,1.9963304281234742
1984-10-16,56.90322597308242,A,2.413893938064575,2.3798147201538087,2.3401175260543825,2.3627004504203795,2.3887895727157593,2.1638982379436493,1.9972520649433136
