Date,GRADE,GPS,DD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-08,,,2.212682247161865,2.314807367324829,2.3488492250442503,2.4235511302947996,2.4348880100250243,,
1984-02-09,,,2.193773031234741,2.2788751125335693,2.3327741622924805,2.407948899269104,2.4299337577819826,,
1984-02-10,,,2.184316873550415,2.244833755493164,2.311025619506836,2.3914010167121886,2.424790382385254,,
1984-02-13,,,2.137036085128784,2.208901309967041,2.2873857975006104,2.3734347343444826,2.4183286142349245,,
1984-02-14,,,2.137036085128784,2.172968864440918,2.261854648590088,2.3531044840812685,2.4118668460845947,,
1984-02-15,,,2.137036085128784,2.157839632034302,2.2363234996795653,2.332301390171051,2.404659571647644,,
1984-02-16,,,2.2032289505004883,2.159730815887451,2.2193029642105104,2.3138623952865602,2.398403444290161,,
1984-02-17,,,2.155949115753174,2.154057264328003,2.1994455099105834,2.296368968486786,2.3926927137374876,,
1984-02-20,,,2.155949115753174,2.157839870452881,2.183370590209961,2.2826579093933104,2.386795611381531,,
1984-02-21,,,2.155949115753174,2.161622476577759,2.1672956705093385,2.2680012464523314,2.3814575767517088,,
1984-02-22,,,2.089756965637207,2.152166652679443,2.1550031423568727,2.2519261837005615,2.3757275772094726,,
1984-02-23,,,2.127580404281616,2.137036943435669,2.14838387966156,2.2405790209770204,2.3713131809234618,,
1984-02-24,,,2.2315964698791504,2.152166414260864,2.1531118392944335,2.232068729400635,2.368606405258179,,
1984-02-27,,,2.2032289505004883,2.1616223812103272,2.159731125831604,2.2235584616661073,2.3657049798965453,,
1984-02-28,,,2.137036085128784,2.157839775085449,2.159731125831604,2.2107928872108458,2.361852445602417,,
1984-02-29,,,2.1181256771087646,2.163513517379761,2.1578400850296022,2.1970817923545836,2.3574353075027465,,
1984-03-01,,,2.2032289505004883,2.178643226623535,2.1578400850296022,2.1885715246200563,2.3552793788909914,,
1984-03-02,,,2.193773031234741,2.1710785388946534,2.161622476577759,2.180533993244171,2.3531990957260134,,
1984-03-05,,,2.174860954284668,2.165404939651489,2.163513660430908,2.1734421253204346,2.3507405710220337,,
1984-03-06,,,2.212682247161865,2.1805341720581053,2.1691869735717773,2.168241322040558,2.3475255298614504,,
1984-03-07,,,2.193773031234741,2.195663642883301,2.1795885801315307,2.1672958612442015,2.3427975845336912,,
1984-03-08,,,2.193773031234741,2.1937724590301513,2.1862078428268434,2.1672958612442015,2.336934962272644,,
1984-03-09,,,2.193773031234741,2.1937724590301513,2.1824254989624023,2.167768669128418,2.3303158569335936,,
1984-03-12,,,2.212682247161865,2.201336717605591,2.18337082862854,2.171550977230072,2.324074935913086,,
1984-03-13,,,2.2694194316864014,2.212684154510498,2.1966091632843017,2.178170144557953,2.3199143314361574,,
1984-03-14,,,2.2883310317993164,2.231595754623413,2.213629698753357,2.1857348918914794,2.314997215270996,,
1984-03-15,,,2.3166983127593994,2.2561808109283445,2.224976634979248,2.191408360004425,2.309891004562378,,
1984-03-16,,,2.3545236587524414,2.2883309364318847,2.241051697731018,2.2013370871543883,2.3051630687713622,,
1984-03-19,,,2.3545236587524414,2.31669921875,2.2590179681777953,2.211265814304352,2.3015698051452635,,
1984-03-20,,,2.3828909397125244,2.3393935203552245,2.2760388374328615,2.222612905502319,2.29892213344574,,
1984-03-21,,,2.3828909397125244,2.358305501937866,2.2949506282806396,2.237269604206085,2.2953289222717284,,
1984-03-22,,,2.3545236587524414,2.3658705711364747,2.31102569103241,2.2486167669296266,2.2923030424118043,,
1984-03-23,,,2.335609197616577,2.362087678909302,2.325209307670593,2.2538174033164977,2.2887097358703614,,
1984-03-26,,,2.2741968631744385,2.3460223197937013,2.3313607692718508,2.2573657989501954,2.2842664384841918,,
1984-03-27,,,2.322176694869995,2.3338794708251953,2.33663649559021,2.2666228294372557,2.2798371505737305,,
1984-03-28,,,2.360560417175293,2.329413366317749,2.3438594341278076,2.278744566440582,2.2759863996505736,,
1984-03-29,,,2.3317711353302,2.3248628616333007,2.3453667163848877,2.2851716756820677,2.2711816453933715,,
1984-03-30,,,2.4373257160186768,2.3452061653137206,2.353646922111511,2.2973493099212647,2.269811806678772,,
1984-04-02,,,2.4373257160186768,2.3778319358825684,2.361927127838135,2.310472548007965,2.269954915046692,,
1984-04-03,,,2.3797502517700195,2.389346647262573,2.361613059043884,2.3188259482383726,2.2685682725906373,,
1984-04-04,,,2.3701562881469727,2.3912658214569094,2.3603395938873293,2.327645111083984,2.2677462339401244,,
1984-04-05,,,2.3125810623168945,2.387427806854248,2.3561453342437746,2.333585512638092,2.2669073820114134,,
1984-04-06,,,2.3893465995788574,2.377831983566284,2.3615190744400025,2.343364191055298,2.2666582679748535,2.3558816170692443,
1984-04-09,,,2.418134450912476,2.373993730545044,2.375912833213806,2.3536368012428284,2.2675522708892824,2.355927653312683,
1984-04-10,,,2.3701562881469727,2.3720749378204347,2.380710792541504,2.358673644065857,2.2671084451675414,2.3558666467666627,
1984-04-11,,,2.3509631156921387,2.3682363033294678,2.3797510623931886,2.361805248260498,2.266280755996704,2.355520536899567,
1984-04-12,,,2.418134450912476,2.389346981048584,2.388387393951416,2.366877055168152,2.267174758911133,2.355846140384674,
1984-04-13,,,2.408538579940796,2.3931853771209717,2.385508680343628,2.3695778012275697,2.2682550573349,2.355796217918396,
1984-04-16,,,2.418134450912476,2.3931853771209717,2.3835895538330076,2.3727583408355715,2.2702837800979614,2.3558422541618347,
1984-04-17,,,2.446922063827514,2.4085385322570803,2.3903067350387572,2.3759598970413207,2.272888255119324,2.3561761665344236,
1984-04-18,,,2.3797502517700195,2.414295959472656,2.391266131401062,2.3758028626441954,2.276229615211487,2.3555588126182556,
1984-04-19,,,2.408538579940796,2.4123767852783202,2.400861883163452,2.378503608703613,2.280524926185608,2.355229341983795,
1984-04-20,,,2.408538579940796,2.4123767852783202,2.402781081199646,2.382150077819824,2.2850093603134156,2.3548998713493345,
1984-04-23,,,2.360560417175293,2.400861978530884,2.3970236778259277,2.386468255519867,2.289479846954346,2.353904230594635,
1984-04-24,,,2.418134450912476,2.395104455947876,2.401821494102478,2.391266143321991,2.2951018142700197,2.353484330177307,
1984-04-25,,,2.4373257160186768,2.4066195487976074,2.4104577541351317,2.39510440826416,2.3011076068878173,2.352883589267731,
1984-04-26,,,2.4757089614868164,2.4200536251068114,2.416215205192566,2.402301299571991,2.3065572071075437,2.3524803256988527,
1984-04-27,,,2.4373257160186768,2.4258110523223877,2.419093918800354,2.402301299571991,2.312184739112854,2.352438726425171,
1984-04-30,,,2.485304594039917,2.4507598876953125,2.425810933113098,2.404700243473053,2.3187718486785887,2.35278373003006,
1984-05-01,,,2.533285140991211,2.4737900257110597,2.434447240829468,2.4123769879341124,2.3263185691833494,2.3538880729675293,
1984-05-02,,,2.5140914916992188,2.489143180847168,2.4478813648223876,2.4195737481117248,2.3348052597045896,2.355266418457031,
1984-05-03,,,2.4565179347991943,2.4853049755096435,2.4526793003082275,2.4267705917358398,2.3413840103149415,2.3563485956192016,
1984-05-04,,,2.4277305603027344,2.483385944366455,2.4545984983444216,2.428689789772034,2.345306692123413,2.3569565486907957,
1984-05-07,,,2.485304594039917,2.483385944366455,2.467072916030884,2.432048296928406,2.350948204994202,2.3583265924453736,
1984-05-08,,,2.485304594039917,2.473789834976196,2.473789930343628,2.437805712223053,2.3579135751724243,2.3598830103874207,
1984-05-09,,,2.4373257160186768,2.458436679840088,2.473789930343628,2.44212384223938,2.3642975759506224,2.3608664417266847,
1984-05-10,,,2.4277305603027344,2.4526792049407957,2.46899209022522,2.442603647708893,2.3687876081466674,2.362033493518829,
1984-05-11,,,2.408538579940796,2.4488408088684084,2.4661133766174315,2.442603647708893,2.3730829191207885,2.3631410074234007,
1984-05-14,,,2.3701562881469727,2.4258111476898194,2.454598546028137,2.4402047395706177,2.3769888257980347,2.363864698410034,
1984-05-15,,,2.3701562881469727,2.4027814865112305,2.4382856607437136,2.4363664507865908,2.3801383066177366,2.3638319182395935,
1984-05-16,,,2.360560417175293,2.3874284267425536,2.4229325532913206,2.4354069590568543,2.383474054336548,2.3631358194351195,
1984-05-17,,,2.360560417175293,2.3739943981170653,2.4133368015289305,2.433008050918579,2.386809802055359,2.3618723821640013,
1984-05-18,,,2.3317711353302,2.3586409091949463,2.4037408590316773,2.4291696786880492,2.389569764137268,2.359942810535431,
1984-05-21,,,2.3125810623168945,2.3471258640289308,2.386468505859375,2.4267707109451293,2.391567740440369,2.3578213381767275,
1984-05-22,,,2.2741968631744385,2.327933979034424,2.3653577327728272,2.4195738315582274,2.3916632890701295,2.3557888102531432,
1984-05-23,,,2.28379487991333,2.312580871582031,2.3500046491622926,2.41189728975296,2.39157256603241,2.353284890651703,
1984-05-24,,,2.264601945877075,2.293389177322388,2.3336917877197267,2.401341938972473,2.3905306386947633,2.3502108216285706,
1984-05-25,,,2.255007266998291,2.2780364036560057,2.318338656425476,2.392226016521454,2.38854031085968,2.346851689815521,
1984-05-28,,,2.255007266998291,2.2665216445922853,2.306823754310608,2.3807111501693727,2.3865499830245973,2.34405989408493,
1984-05-29,,,2.1686441898345947,2.2454111099243166,2.2866725444793703,2.362479102611542,2.3822650480270386,2.3405935907363893,
1984-05-30,,,2.187835454940796,2.2262192249298094,2.2694000482559202,2.3461663007736204,2.378363938331604,2.3368464303016663,
1984-05-31,,,2.17824125289917,2.2089470863342284,2.251168131828308,2.3322524666786193,2.3748382902145386,2.3335706663131712,
1984-06-01,,,2.187835454940796,2.1955127239227297,2.2367745637893677,2.3202577114105223,2.371882815361023,2.330296275615692,
1984-06-04,,,2.226219415664673,2.189755153656006,2.2281383991241457,2.30730345249176,2.3709232664108275,2.32759485244751,
1984-06-05,,,2.187835454940796,2.193593406677246,2.219502258300781,2.2924299955368044,2.3682364416122437,2.324036796092987,
1984-06-06,,,2.1494529247283936,2.1859169006347656,2.2060680627822875,2.27803635597229,2.3640142917633056,2.32000034570694,
1984-06-07,,,2.111069917678833,2.172482633590698,2.1907148599624633,2.262203323841095,2.3596002674102783,2.315390956401825,
1984-06-08,,,2.1206657886505127,2.1590487003326415,2.1772807121276854,2.247809684276581,2.353267068862915,2.3115394377708434,
1984-06-11,,,2.111069917678833,2.1360188007354735,2.1628869771957397,2.234855365753174,2.346741952896118,2.308348433971405,
1984-06-12,,,2.1302614212036133,2.124503993988037,2.1590487003326415,2.2228606224060057,2.34175217628479,2.3051602244377136,
1984-06-13,,,2.1206657886505127,2.1187465667724608,2.152331733703613,2.210865890979767,2.336762366294861,2.3022543001174927,
1984-06-14,,,2.0726866722106934,2.111069917678833,2.141776275634766,2.196472203731537,2.3319644784927367,2.2994359302520753,
1984-06-15,,,2.0918781757354736,2.105312395095825,2.1321805477142335,2.1844775557518004,2.3260151100158692,2.2963366889953614,
1984-06-18,,,2.1398582458496094,2.1110700607299804,2.123544430732727,2.175841414928436,2.320449585914612,2.294000928401947,
1984-06-19,,,2.1206657886505127,2.10915093421936,2.116827464103699,2.16816486120224,2.3154597759246824,2.291284110546112,
1984-06-20,,,2.19743013381958,2.124503803253174,2.1216251850128174,2.1638466238975527,2.3123891162872314,2.2893349361419677,
1984-06-21,,,2.17824125289917,2.1456147193908692,2.128342318534851,2.1595285892486573,2.3075912523269655,2.287383005619049,
1984-06-22,,,2.187835454940796,2.1648061752319334,2.135059285163879,2.1561699986457823,2.3031771898269655,2.2857161235809325,
1984-06-25,,,2.1741864681243896,2.17167181968689,2.141370940208435,2.1521289587020873,2.298298230171204,2.2842910051345826,
1984-06-26,,,2.1546874046325684,2.1784761428833006,2.1438135385513304,2.151431119441986,2.2924535369873045,2.282670896053314,
1984-06-27,,,2.1546874046325684,2.1699275970458984,2.147215700149536,2.1497737169265747,2.2879522800445558,2.282090947628021,
1984-06-28,,,2.18393611907959,2.1710665702819822,2.158340644836426,2.150058460235596,2.2834602308273317,2.2819925785064696,
1984-06-29,,,2.193685293197632,2.1722365379333497,2.168521356582642,2.1503509521484374,2.279163165092468,2.2820862627029417,
1984-07-02,,,2.213186264038086,2.180036497116089,2.1758541584014894,2.149699294567108,2.276215682029724,2.282847764492035,
1984-07-03,,,2.222935438156128,2.193686103820801,2.186081123352051,2.1514542937278747,2.2723117017745973,2.2837067580223085,
1984-07-04,,,2.222935438156128,2.2073357105255127,2.1886316537857056,2.1551284193992615,2.268023896217346,2.2845657515525817,
1984-07-05,,,2.18393611907959,2.2073357105255127,2.1892011404037475,2.1587717294692994,2.2621884393692016,2.284372823238373,
1984-07-06,,,2.1546874046325684,2.1995361328125,2.185886335372925,2.160472810268402,2.2565356731414794,2.284360206127167,
1984-07-09,,,2.203435182571411,2.197585916519165,2.188811206817627,2.165091073513031,2.2508982849121093,2.284835066795349,
1984-07-10,,,2.18393611907959,2.1897860527038575,2.191736078262329,2.16777480840683,2.243911304473877,2.2851149368286134,
1984-07-11,,,2.1351864337921143,2.1722362518310545,2.1897859811782836,2.16850084066391,2.236333203315735,2.2855692315101623,
1984-07-12,,,2.105938196182251,2.156636667251587,2.18198618888855,2.1701634168624877,2.229321608543396,2.2853528094291686,
1984-07-13,,,2.1156880855560303,2.1488368034362795,2.1741864681243896,2.1713539123535157,2.223080759048462,2.2841937255859377,
1984-07-16,,,2.105938196182251,2.1293374061584474,2.1634616613388062,2.1696579098701476,2.215493431091309,2.2832208180427553,
1984-07-17,,,2.04744029045105,2.1020382404327393,2.1459121465682984,2.1659966349601745,2.2067361450195313,2.2823248600959776,
1984-07-18,,,2.0279412269592285,2.080589199066162,2.1264127254486085,2.157522189617157,2.1985484552383423,2.2814230155944824,
1984-07-19,,,2.04744029045105,2.068889617919922,2.1127631425857545,2.150982141494751,2.1909426498413085,2.279865128993988,
1984-07-20,,,2.076688766479492,2.0610897541046143,2.104963278770447,2.1454248070716857,2.1843056535720824,2.2786942863464357,
1984-07-23,,,2.1254377365112305,2.0649896621704102,2.097163534164429,2.142987370491028,2.179411282539368,2.278200054168701,
1984-07-24,,,2.105938196182251,2.0766892433166504,2.0893637418746946,2.140549910068512,2.1741269207000733,2.277132613658905,
1984-07-25,,,2.1156880855560303,2.094238615036011,2.0874139070510864,2.1385999441146852,2.169229474067688,2.276351764202118,
1984-07-26,,,2.1254377365112305,2.109838104248047,2.089363861083984,2.1356750249862673,2.1645270204544067,2.2756684112548826,
1984-07-27,,,2.164436101913452,2.1273875713348387,2.0942386627197265,2.1342125654220583,2.1611803197860717,2.27537504196167,
1984-07-30,,,2.213186264038086,2.14493727684021,2.10496346950531,2.1342125654220583,2.1591924238204956,2.275380082130432,
1984-07-31,,,2.213186264038086,2.1663868904113768,2.1215380668640136,2.133725106716156,2.1579722118377687,2.274817750453949,
1984-08-01,,,2.2521843910217285,2.1936861515045165,2.1439623832702637,2.135187554359436,2.1573400020599367,2.274456284046173,
1984-08-02,,,2.349681854248047,2.2385349750518797,2.1741865396499636,2.143474841117859,2.159041600227356,2.2747861194610595,
1984-08-03,,,2.447179079055786,2.2950835704803465,2.2112355709075926,2.15809942483902,2.1628850364685057,2.275712673664093,
1984-08-06,,,2.447179079055786,2.3418821334838866,2.2434097051620485,2.1702866196632384,2.166728472709656,2.2766392278671264,
1984-08-07,,,2.3886795043945312,2.376980781555176,2.2716838359832763,2.1805237889289857,2.1711291790008547,2.2766971135139467,
1984-08-08,,,2.291182518005371,2.3847804069519043,2.2892332792282106,2.1883235931396485,2.173196120262146,2.275780029296875,
1984-08-09,,,2.4081790447235107,2.396479845046997,2.3175074100494384,2.2034356355667115,2.1777948760986328,2.2763165831565857,
1984-08-10,,,2.3886795043945312,2.384779930114746,2.3399317502975463,2.2170852065086364,2.1818117570877074,2.276847286224365,
1984-08-13,,,2.4179275035858154,2.378929615020752,2.3604058742523195,2.2326846718788147,2.1856459188461304,2.278284592628479,
1984-08-14,,,2.4081790447235107,2.382829523086548,2.3799051523208616,2.250721609592438,2.1900527906417846,2.2791446161270144,
1984-08-15,,,2.3691792488098145,2.3984288692474367,2.3916046380996705,2.267783510684967,2.194447317123413,2.2792308044433596,
1984-08-16,,,2.359431028366089,2.388679265975952,2.3925795555114746,2.283383047580719,2.199414539337158,2.279507403373718,
1984-08-17,,,2.3691792488098145,2.384779214859009,2.3847795724868774,2.298007571697235,2.204384808540344,2.2788259387016296,
1984-08-20,,,2.456928253173828,2.392579364776611,2.3857544898986816,2.314582097530365,2.2113019752502443,2.279021964073181,
1984-08-21,,,2.4666779041290283,2.4042791366577148,2.3935543298721313,2.332619082927704,2.2180303049087526,2.279891240596771,
1984-08-22,,,2.4179275035858154,2.414028787612915,2.4062288284301756,2.347731053829193,2.2239755392074585,2.2803689527511595,
1984-08-23,,,2.437428951263428,2.4296283721923833,2.4091538190841675,2.363330614566803,2.2312703847885134,2.281617431640625,
1984-08-24,,,2.427678108215332,2.4413281440734864,2.4130536794662474,2.376492714881897,2.2379863834381104,2.2820007467269896,2.318941181898117
1984-08-27,,,2.4179275035858154,2.4335279941558836,2.4130536794662474,2.3867297768592834,2.2435477685928347,2.281998677253723,2.3189631652832032
1984-08-28,,,2.447179079055786,2.4296282291412354,2.416953682899475,2.3984294176101684,2.25007803440094,2.2827689051628113,2.3193177759647368
1984-08-29,,,2.447179079055786,2.4354785442352296,2.4247536659240723,2.408179152011871,2.255073013305664,2.2837310647964477,2.3196258008480073
1984-08-30,,,2.437428951263428,2.4354785442352296,2.432553458213806,2.4125665068626403,2.260256767272949,2.283924009799957,2.3198850750923157
1984-08-31,51.92027160601574,A,2.437428951263428,2.4374287128448486,2.4393784284591677,2.4120790004730224,2.265248637199402,2.2842129135131835,2.3200045657157897
1984-09-03,51.90777794683158,A,2.437428951263428,2.441329002380371,2.437428498268128,2.4115914940834045,2.270513486862183,2.2844058585166933,2.3201240563392638
1984-09-04,51.87336403353138,A,2.437428951263428,2.4393789768219,2.4345036029815676,2.4140289664268493,2.2761683177948,2.2843109273910525,2.320243546962738
1984-09-05,51.84143018180186,A,2.4179275035858154,2.4335286617279057,2.4345036029815676,2.4203662157058714,2.281433119773865,2.2846926999092103,2.320125756263733
1984-09-06,51.83460625663804,A,2.456928253173828,2.4374285221099856,2.4364535331726076,2.4228036761283875,2.2868929624557497,2.2851765966415405,2.320202969312668
1984-09-07,51.808190640902886,P,2.398430347442627,2.4296288013458254,2.4335287570953374,2.4232912182807924,2.2909878635406495,2.2850755143165586,2.319987692832947
1984-09-10,51.795274367116356,P,2.4081790447235107,2.4237788200378416,2.432553911209107,2.422803795337677,2.294887719154358,2.285551700592041,2.319727965593338
1984-09-11,51.755036304148774,P,2.3691792488098145,2.410128879547119,2.4247539281845096,2.4208538055419924,2.2978125953674318,2.2850621485710145,2.319273239374161
1984-09-12,51.67422628604046,B,2.3009324073791504,2.386729860305786,2.410129261016846,2.417441463470459,2.299372534751892,2.2836982154846193,2.318290902376175
1984-09-13,51.59906729411628,B,2.3301806449890137,2.3613803386688232,2.399404430389404,2.4159789443016053,2.3022974252700807,2.282242932319641,2.317361629009247
1984-09-14,51.54807453841613,B,2.291182518005371,2.339930772781372,2.3847797870635987,2.4120791077613832,2.3050273275375366,2.280781500339508,2.3166101133823394
1984-09-17,51.476331335120506,B,2.291182518005371,2.316531467437744,2.370155143737793,2.4037918210029603,2.3067822742462156,2.2788402795791627,2.315812004804611
1984-09-18,51.42190731582878,B,2.2619340419769287,2.295082426071167,2.3526056528091432,2.3935546278953552,2.3083422327041627,2.2761267685890196,2.3150074207782745
1984-09-19,51.39311774343751,B,2.203435182571411,2.2755829811096193,2.3311564207077025,2.382830011844635,2.3097072076797485,2.2730202054977418,2.3141433119773867
1984-09-20,51.347311404118194,B,2.203435182571411,2.2502338886260986,2.305807113647461,2.3711303234100343,2.311657147407532,2.270489377975464,2.3134189867973327
1984-09-21,51.32223143119389,B,2.203435182571411,2.2326844215393065,2.2863075971603393,2.359918177127838,2.3134120893478394,2.268246424198151,2.312601486444473
1984-09-24,51.33110468745108,B,2.239103317260742,2.222268581390381,2.2694000244140624,2.3509769678115844,2.316075391769409,2.2657844114303587,2.3120555019378664
1984-09-25,51.32960661159223,B,2.1796581745147705,2.205813407897949,2.250447916984558,2.337600922584534,2.3187197494506835,2.2627279472351076,2.311305478811264
1984-09-26,51.36311785829983,B,2.189564943313598,2.203039360046387,2.239311170578003,2.3247202157974245,2.321952223777771,2.2602503395080564,2.310558390617371
1984-09-27,51.42156908784553,B,2.229196071624756,2.2081915378570556,2.2292127132415773,2.3143085718154905,2.325587339401245,2.258264994621277,2.310149244070053
1984-09-28,51.474981845869216,B,2.239103317260742,2.2153251647949217,2.224004793167114,2.3043922901153566,2.32883563041687,2.256570641994476,2.3098558247089387
1984-10-01,51.498220930647584,B,2.229196071624756,2.2133437156677247,2.2178061485290526,2.2939806461334227,2.3309107971191407,2.2551610398292543,2.309512869119644
1984-10-02,51.52177478200257,B,2.169749021530152,2.211361885070801,2.208587646484375,2.280596649646759,2.3321870136260987,2.2531569671630858,2.3084944427013396
1984-10-03,51.51764369196317,B,2.159842014312744,2.20541729927063,2.204228329658508,2.2676923751831053,2.333070092201233,2.2511497831344602,2.30714280128479
1984-10-04,51.4917055682154,B,2.1796581745147705,2.1955097198486326,2.2018506288528443,2.2538288712501524,2.334154500961304,2.249340760707855,2.3056065714359284
1984-10-05,51.473601949121274,B,2.209379911422729,2.1895650386810304,2.2024451017379763,2.2443763494491575,2.3350533771514894,2.2481168484687806,2.3040298295021056
1984-10-08,51.46208642649009,B,2.209379911422729,2.1856018066406246,2.199472761154175,2.2344363927841187,2.334977250099182,2.247084836959839,2.302453087568283
1984-10-09,51.48571325210995,B,2.189564943313598,2.1895649909973143,2.2004634380340575,2.225455677509308,2.3345048236846924,2.2462385177612303,2.3010136640071868
1984-10-10,51.50569620005027,B,2.1796581745147705,2.1935282230377195,2.199472761154175,2.219391965866089,2.3330542993545533,2.245197150707245,2.299241020679474
1984-10-11,51.49902218804312,B,2.159842014312744,2.1895649909973143,2.1925373554229735,2.2108750343322754,2.3292575025558473,2.2441495513916014,2.297180186510086
1984-10-12,51.48716315367317,B,2.1994731426239014,2.187583637237549,2.1885743379592895,2.206289565563202,2.3243033838272096,2.2435942101478576,2.2952229499816896
1984-10-15,51.495722593158796,B,2.219287872314453,2.1895652294158934,2.1875835180282595,2.202694833278656,2.319745559692383,2.2432370162010193,2.293648455142975
1984-10-16,51.52398005057424,B,2.239103317260742,2.1994729042053223,2.1945189476013183,2.201553297042847,2.316754035949707,2.2439416074752807,2.292267599105835
1984-10-17,51.590064809887686,C,2.2787325382232666,2.2192877769470214,2.2064079999923707,2.2053181648254396,2.316505036354065,2.2448505783081054,2.290848504304886
1984-10-18,51.724711335267536,C,2.357993602752685,2.2589180946350096,2.224241542816162,2.2130460858345034,2.3155013275146485,2.2466481018066404,2.290109384059906
