Date,GRADE,GPS,ACGL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-10-27,,,2.4583330154418945,2.408333349227905,2.4166666746139525,2.4284721851348876,,,
1995-10-30,,,2.416666984558105,2.4166667461395264,2.4138889789581297,2.4312499880790712,,,
1995-10-31,,,2.444443941116333,2.424999952316284,2.4152777671813963,2.4312499880790712,,,
1995-11-01,,,2.430556058883667,2.430555582046509,2.4138889789581297,2.4319444417953493,,,
1995-11-02,,,2.430556058883667,2.4361112117767334,2.4138889789581297,2.430555593967438,,,
1995-11-03,,,2.430556058883667,2.430555820465088,2.4194445848464965,2.427083396911621,,,
1995-11-06,,,2.402777910232544,2.4277780055999756,2.422222375869751,2.4222222924232484,,,
1995-11-07,,,2.416666984558105,2.4222226142883296,2.423611283302307,2.4236111879348754,,,
1995-11-08,,,2.3611109256744385,2.408333587646484,2.4194445848464965,2.4208333849906922,,,
1995-11-09,,,2.3611109256744385,2.3944445610046388,2.415277886390686,2.415972280502319,,,
1995-11-10,,,2.305556058883667,2.369444561004639,2.4000001907348634,2.408333432674408,,,
1995-11-13,,,2.3333330154418945,2.3555555820465086,2.391666793823242,2.402777886390686,,,
1995-11-14,,,2.3333330154418945,2.3388887882232665,2.3805557012557985,2.3979167342185974,,,
1995-11-15,,,2.277777910232544,2.322222185134888,2.365277886390686,2.389583432674408,,,
1995-11-16,,,2.291666984558105,2.308333396911621,2.3513889789581297,2.3826389789581297,,,
1995-11-17,,,2.2361109256744385,2.294444370269775,2.331944465637207,2.375694525241852,,,
1995-11-20,,,2.222222089767456,2.2722221851348876,2.3138888835906983,2.3680556297302244,,,
1995-11-21,,,2.25,2.255555582046509,2.2972221851348875,2.3604167342185973,,,
1995-11-22,,,2.305556058883667,2.2611112117767336,2.2916666984558107,2.3555556416511534,2.3824999856948854,,
1995-11-23,,,2.305556058883667,2.263889026641846,2.2861112117767335,2.35069454908371,2.3813888883590697,,
1995-11-24,,,2.25,2.266666841506958,2.2805556058883667,2.340277898311615,2.379166669845581,,
1995-11-27,,,2.25,2.2722224235534667,2.272222304344177,2.3319445490837096,2.376944451332092,,
1995-11-28,,,2.3333330154418945,2.288889026641846,2.272222304344177,2.3263890027999876,2.376944451332092,,
1995-11-29,,,2.277777910232544,2.283333396911621,2.272222304344177,2.318750095367432,2.3752777910232545,,
1995-11-30,,,2.291666984558105,2.280555582046509,2.272222304344177,2.311805641651153,2.3733333492279054,,
1995-12-01,,,2.2361109256744385,2.2777777671813966,2.272222304344177,2.302083384990692,2.3713889074325563,,
1995-12-04,,,2.25,2.2777777671813966,2.2750000953674316,2.2944444894790648,2.3691666889190675,,
1995-12-05,,,2.25,2.2611111640930175,2.2750000953674316,2.286111140251159,2.3675000286102295,,
1995-12-06,,,2.25,2.255555582046509,2.269444489479065,2.2805555939674376,2.3652778100967407,,
1995-12-07,,,2.222222089767456,2.2416666030883787,2.261111092567444,2.273611152172088,2.363055591583252,,
1995-12-08,,,2.25,2.244444417953491,2.261111092567444,2.270833349227905,2.35972225189209,,
1995-12-11,,,2.277777910232544,2.25,2.263888883590698,2.2680555939674374,2.358055591583252,,
1995-12-12,,,2.347222089767456,2.2694444179534914,2.265277791023254,2.2687500476837155,2.3561111545562743,,
1995-12-13,,,2.3611109256744385,2.291666603088379,2.2736110925674438,2.27291669845581,2.355000033378601,,
1995-12-14,,,2.3611109256744385,2.3194443702697756,2.280555486679077,2.2763888955116274,2.353055591583252,,
1995-12-15,,,2.375,2.3444443702697755,2.2944443941116335,2.283333349227905,2.350555591583252,,
1995-12-18,,,2.291666984558105,2.347222185134888,2.2986110925674437,2.2868055939674377,2.346388931274414,,
1995-12-19,,,2.277777910232544,2.3333333492279054,2.301388883590698,2.288194489479065,2.344166707992554,,
1995-12-20,,,2.291666984558105,2.319444561004638,2.305555582046509,2.287500035762787,2.3416667079925535,,
1995-12-21,,,2.263889074325561,2.300000190734863,2.3097222805023194,2.2854166865348815,2.337777829170227,,
1995-12-22,,,2.222222089767456,2.269444608688354,2.306944489479065,2.2840277910232545,2.3330556106567384,,
1995-12-25,,,2.222222089767456,2.2555556297302246,2.301388907432556,2.282638895511627,2.3286111736297608,,
1995-12-26,,,2.222222089767456,2.244444465637207,2.2888889074325562,2.2770833492279055,2.3244444942474365,,
1995-12-27,,,2.2361109256744385,2.2333332538604735,2.276388907432556,2.275,2.3202778339385985,,
1995-12-28,,,2.305556058883667,2.241666650772095,2.270833420753479,2.275694453716278,2.3177778339385986,,
1995-12-29,,,2.597222089767456,2.3166666507720945,2.2930556297302247,2.293750011920929,2.3222222757339477,,
1996-01-01,,,2.597222089767456,2.3916666507720947,2.3236111402511597,2.3111111164093017,2.3266667175292968,,
1996-01-02,,,2.569443941116333,2.4611110210418703,2.3527777433395385,2.3270833134651183,2.3300000381469728,,
1996-01-03,,,2.541666984558105,2.5222222328186037,2.3777777433395384,2.3416666626930236,2.332777819633484,,
1996-01-04,,,2.555556058883667,2.5722222328186035,2.406944441795349,2.3583333611488344,2.3358333826065065,,
1996-01-05,,,2.5,2.552777814865112,2.4347222328186033,2.370833361148834,2.3366667222976685,,
1996-01-08,,,2.5,2.533333396911621,2.4625000238418577,2.381944465637207,2.3383333826065065,,
1996-01-09,,,2.5,2.5194446086883544,2.490277814865112,2.3895833611488344,2.3394445037841796,,
1996-01-10,,,2.5,2.5111112117767336,2.5166667222976686,2.396527814865112,2.3408333826065064,,
1996-01-11,,,2.5,2.5,2.5361111164093018,2.4034722685813903,2.342222261428833,,
1996-01-12,,,2.4583330154418945,2.4916666030883787,2.5222222089767454,2.4076389193534853,2.3427778005599977,,
1996-01-15,,,2.4861109256744385,2.4888887882232664,2.511111092567444,2.417361116409302,2.3444444608688353,,
1996-01-16,,,2.444443941116333,2.4777775764465333,2.498611092567444,2.4256944179534914,2.345,,
1996-01-17,,,2.444443941116333,2.4666663646697997,2.4888887882232664,2.4333332657814024,2.3466666603088377,,
1996-01-18,,,2.375,2.4416663646698,2.4708331823349,2.4388888120651244,2.3469444417953493,,
1996-01-19,,,2.375,2.4249997615814207,2.4583331823348997,2.4465277075767515,2.3483333206176757,,
1996-01-22,,,2.416666984558105,2.4111109733581544,2.4499998807907106,2.456249952316284,2.35,,
1996-01-23,,,2.277777910232544,2.3777777671813967,2.4277776718139648,2.4590277433395387,2.348888897895813,,
1996-01-24,,,2.277777910232544,2.3444445610046385,2.4055554628372193,2.4611110925674438,2.348888897895813,,
1996-01-25,,,2.277777910232544,2.3250001430511475,2.3833332538604735,2.4597221851348876,2.3486111164093018,,
1996-01-26,,,2.263889074325561,2.3027779579162595,2.3638888597488403,2.443055534362793,2.349166679382324,,
1996-01-29,,,2.277777910232544,2.2750001430511473,2.343055558204651,2.4270833253860475,2.350277795791626,,
1996-01-30,,,2.263889074325561,2.272222375869751,2.3250000715255736,2.411805582046509,2.3505555772781372,,
1996-01-31,,,2.263889074325561,2.2694446086883544,2.3069445848464967,2.3979166865348818,2.349722237586975,2.3661111116409304,
1996-02-01,,,2.2361109256744385,2.2611112117767336,2.2930556774139403,2.3819444298744203,2.34833333492279,2.36486111164093,
1996-02-02,,,2.277777910232544,2.26388897895813,2.2833334684371946,2.370833325386047,2.348888893127441,2.364027781486511,
1996-02-05,,,2.222222089767456,2.2527778148651123,2.26388897895813,2.35694442987442,2.34833333492279,2.3626388931274414,
1996-02-06,,,2.277777910232544,2.255555582046509,2.26388897895813,2.3458333253860473,2.3472222328186034,2.3620833420753478,
1996-02-07,,,2.277777910232544,2.258333349227905,2.26388897895813,2.3347222208976746,2.3472222328186034,2.3612500119209288,
1996-02-08,,,2.222222089767456,2.255555582046509,2.2583333969116213,2.3208333253860474,2.3458333349227902,2.359583342075348,
1996-02-09,,,2.277777910232544,2.255555582046509,2.259722280502319,2.3118055701255797,2.346666674613952,2.359027791023254,
1996-02-12,,,2.222222089767456,2.255555582046509,2.2541666984558106,2.2986111283302306,2.3461111164093014,2.3576389026641844,
1996-02-13,,,2.2361109256744385,2.2472221851348877,2.2513888835906983,2.288194477558136,2.3458333349227902,2.35666668176651,
1996-02-14,,,2.222222089767456,2.23611102104187,2.2472221851348877,2.277083384990692,2.3452777767181394,2.3552777934074403,
1996-02-15,,,2.222222089767456,2.23611102104187,2.2458333015441894,2.269444489479065,2.3452777767181394,2.354166684150696,
1996-02-16,,,2.201389074325561,2.220833253860474,2.2381944179534914,2.260763943195343,2.344305558204651,2.3520139050483704,
1996-02-19,,,2.201389074325561,2.2166666507720945,2.236111116409302,2.2500000476837156,2.342777781486511,2.3504166865348814,
1996-02-20,,,2.2083330154418945,2.2111110687255855,2.229166626930237,2.2465278029441835,2.34,2.3480555772781373,
1996-02-21,,,2.2361109256744385,2.213888835906982,2.224999928474426,2.244444453716278,2.3375,2.3462500166893006,
1996-02-22,,,2.2361109256744385,2.2166666030883784,2.2263888120651245,2.242361104488373,2.3349999999999995,2.344027795791626,
1996-02-23,,,2.222222089767456,2.2208332061767577,2.2208332300186155,2.2402777552604674,2.3319444417953488,2.3412500166893007,
1996-02-26,,,2.222222089767456,2.2249998092651366,2.2208332300186155,2.2374999642372133,2.330555543899536,2.3384722375869753,
1996-02-27,,,2.222222089767456,2.227777624130249,2.2194443464279177,2.2354166150093078,2.329444427490234,2.336805567741394,
1996-02-28,,,2.25,2.2305554389953612,2.2222221374511717,2.2347221612930297,2.328611087799072,2.335138897895813,
1996-02-29,,,2.25,2.2333332538604735,2.224999928474426,2.2354166150093078,2.328333306312561,2.333055567741394,
1996-03-01,,,2.2361109256744385,2.23611102104187,2.228472113609314,2.2333332657814027,2.3286110830307005,2.3308333468437197,
1996-03-04,,,2.25,2.2416666030883787,2.233333206176758,2.2347221612930297,2.3291666412353513,2.3288889074325563,
1996-03-05,,,2.243056058883667,2.245833396911621,2.2368055105209352,2.232986068725586,2.3295833206176755,2.327013907432556,
1996-03-06,,,2.2361109256744385,2.243055582046509,2.2368055105209352,2.2309027194976805,2.3295833206176755,2.324930577278137,
1996-03-07,,,2.2361109256744385,2.2402777671813965,2.2368055105209352,2.23159716129303,2.328194417953491,2.322986125946045,
1996-03-08,,,2.222222089767456,2.2375,2.2368055105209352,2.2288193702697754,2.320694417953491,2.3214583468437193,
1996-03-11,,,2.2361109256744385,2.2347221851348875,2.238194394111633,2.2295138120651243,2.313472194671631,2.320069456100464,
1996-03-12,,,2.2361109256744385,2.233333158493042,2.2395832777023315,2.2295138120651243,2.306805534362793,2.318402786254883,
1996-03-13,,,2.2361109256744385,2.233333158493042,2.2381943702697753,2.2302082538604737,2.3006944131851195,2.316736116409302,
1996-03-14,,,2.2083330154418945,2.2277775764465333,2.2340276718139647,2.2295138001441956,2.293749952316284,2.314791667461395,
1996-03-15,,,2.2083330154418945,2.224999761581421,2.2312498807907106,2.2298609972000123,2.287916612625122,2.312291667461395,
1996-03-18,,,2.277777910232544,2.233333158493042,2.2340276718139647,2.2336804389953615,2.2834721708297727,2.3109027767181396,
1996-03-19,,,2.277777910232544,2.241666555404663,2.2374998569488525,2.2371526837348936,2.2790277290344236,2.3092361164093016,
1996-03-20,,,2.222222089767456,2.2388887882232664,2.236110973358154,2.2364582419395447,2.2734721708297725,2.3071527767181395,
1996-03-21,,,2.263889074325561,2.25,2.2388887882232664,2.237847149372101,2.2687499523162837,2.3054861068725585,
1996-03-22,,,2.2361109256744385,2.255555582046509,2.2402776718139648,2.2385415911674498,2.2643055105209347,2.3035416555404664,
1996-03-25,,,2.2361109256744385,2.2472221851348877,2.2402776718139648,2.239236032962799,2.2593055105209348,2.3018749856948855,
1996-03-26,,,2.2083330154418945,2.233333206176758,2.2374998807907103,2.238541579246521,2.254583292007446,2.2997916460037233,
1996-03-27,,,2.2083330154418945,2.2305553913116456,2.2347220897674562,2.2364582300186155,2.2498610734939573,2.2982638669013977,
1996-03-28,,,2.2083330154418945,2.219444179534912,2.2347220897674562,2.2343748807907104,2.246527733802795,2.296736087799072,
1996-03-29,,,2.277777910232544,2.2277775764465333,2.241666579246521,2.2364582300186155,2.244583292007446,2.296458306312561,
1996-04-01,,,2.2361109256744385,2.2277775764465333,2.2374998807907103,2.2357637763023375,2.2409721708297727,2.2954860854148866,
1996-04-02,,,2.2361109256744385,2.233333158493042,2.2333331823349,2.235416519641876,2.2401388311386103,2.294513864517212,
1996-04-03,,,2.222222089767456,2.236110973358154,2.2333331823349,2.234722077846527,2.2390277147293087,2.293958306312561,
1996-04-04,,,2.222222089767456,2.2388887882232664,2.2291664838790894,2.234027636051178,2.237916598320007,2.2932638573646544,
1996-04-05,,,2.222222089767456,2.227777624130249,2.227777600288391,2.234027636051178,2.2370832586288447,2.293124969005585,
1996-04-08,,,2.222222089767456,2.2249998569488527,2.226388716697693,2.2333331942558288,2.235972142219543,2.293124969005585,
1996-04-09,,,2.25,2.227777671813965,2.2305554151535034,2.234027647972107,2.2356943607330324,2.293124969005585,
1996-04-10,,,2.222222089767456,2.227777671813965,2.2319443225860596,2.233333206176758,2.23486102104187,2.2922916293144224,
1996-04-11,,,2.180556058883667,2.219444465637207,2.229166626930237,2.2319443583488465,2.2337499237060547,2.2910416293144227,
1996-04-12,,,2.194443941116333,2.2138888359069826,2.2208332300186155,2.2312499046325684,2.2320832443237304,2.290486068725586,
1996-04-15,,,2.180556058883667,2.205555629730225,2.2152777433395388,2.2263888120651245,2.231249923706055,2.2897916293144225,
1996-04-16,,,2.180556058883667,2.191666841506958,2.2097222566604615,2.2215277194976806,2.229305486679077,2.2882638597488403,
1996-04-17,,,2.2083330154418945,2.1888890266418457,2.2083333492279054,2.2208332657814025,2.2279165887832644,2.2875694108009337,
1996-04-18,,,2.180556058883667,2.1888890266418457,2.2041667461395265,2.216666615009308,2.2270832681655883,2.2864583015441893,
1996-04-19,,,2.180556058883667,2.1861114501953125,2.2000001430511475,2.213888871669769,2.2251388311386107,2.285902752876282,
1996-04-22,,,2.180556058883667,2.1861114501953125,2.1958335399627686,2.2111111283302307,2.224305510520935,2.285208313465118,
1996-04-23,,,2.194443941116333,2.1888890266418457,2.190277934074402,2.2104166746139526,2.223472170829773,2.2846527528762817,
1996-04-24,,,2.180556058883667,2.1833336353302,2.186111330986023,2.2090278267860413,2.222638850212097,2.2839583134651185,
1996-04-25,,,2.180556058883667,2.1833336353302,2.186111330986023,2.20763897895813,2.2218055295944215,2.2835416531562807,
1996-04-26,,,2.194443941116333,2.1861112117767334,2.186111330986023,2.2034722805023192,2.221666626930237,2.2829860925674437,
1996-04-29,,,2.2083330154418945,2.191666603088379,2.1888890266418457,2.2020833849906922,2.2218055057525636,2.2822916436195375,
1996-04-30,,,2.2083330154418945,2.194444417953491,2.1916667222976685,2.2006944894790648,2.2218055057525636,2.2809027528762815,
1996-05-01,,,2.2361109256744385,2.2055553913116457,2.194444513320923,2.201388931274414,2.2218055057525636,2.2796527528762818,
1996-05-02,,,2.2361109256744385,2.2166663646697997,2.2,2.202083373069763,2.2218055057525636,2.2784027528762816,
1996-05-03,,,2.194443941116333,2.2166663646697997,2.201388788223267,2.200694465637207,2.221249942779541,2.2765971922874453,
1996-05-06,,,2.2361109256744385,2.2222219467163087,2.2069442749023436,2.2013889074325563,2.2215277194976806,2.2760416316986083,
1996-05-07,,,2.2361109256744385,2.227777528762817,2.211110973358154,2.2006944537162783,2.2218054962158202,2.2756249618530275,
1996-05-08,,,2.2361109256744385,2.227777528762817,2.2166664600372314,2.201388895511627,2.221527714729309,2.2750694012641905,
1996-05-09,,,2.194443941116333,2.2194441318511964,2.218055248260498,2.2020832896232605,2.2204165935516356,2.274374949932098,
1996-05-10,,,2.194443941116333,2.2194441318511964,2.218055248260498,2.2020832896232605,2.2195832538604736,2.274097168445587,
1996-05-13,,,2.2361109256744385,2.2194441318511964,2.2208330392837525,2.204861032962799,2.2193054723739625,2.274236056804657,
1996-05-14,,,2.194443941116333,2.211110734939575,2.2194441318511964,2.205555427074432,2.2183332300186156,2.2739582753181455,
1996-05-15,,,2.194443941116333,2.2027773380279543,2.2152774333953857,2.204860973358154,2.2174998903274536,2.273541605472565,
1996-05-16,,,2.194443941116333,2.2027773380279543,2.211110734939575,2.2055553674697874,2.2166665506362917,2.2724304842948913,
1996-05-17,,,2.2083330154418945,2.2055551528930666,2.2124996423721313,2.206944215297699,2.21638876914978,2.2685415935516358,
1996-05-20,,,2.2083330154418945,2.1999995708465576,2.2097218513488768,2.20833306312561,2.2158332109451293,2.2646527028083803,
1996-05-21,,,2.194443941116333,2.1999995708465576,2.2055551528930666,2.20833306312561,2.2149998712539674,2.26090270280838,
1996-05-22,,,2.2083330154418945,2.20277738571167,2.202777361869812,2.2097219109535216,2.2144443130493165,2.2575693631172182,
1996-05-23,,,2.201389074325561,2.2041664123535156,2.2034718751907345,2.2107635617256163,2.21430543422699,2.2540276932716368,
1996-05-24,,,2.194443941116333,2.2013885974884033,2.203471875190735,2.2107635617256163,2.2140276527404783,2.2509721326828003,
1996-05-27,,,2.194443941116333,2.198610782623291,2.1993051767349243,2.210069108009338,2.2123609733581544,2.247916572093964,
1996-05-28,,,2.222222089767456,2.2041664123535156,2.2020829916000366,2.2107635617256163,2.2112498569488523,2.245138792991638,
1996-05-29,,,2.180556058883667,2.19861102104187,2.20069420337677,2.207985818386078,2.2104165363311767,2.241944353580475,
1996-05-30,,,2.166666984558105,2.191666603088379,2.1979165077209473,2.2045136213302614,2.2084720945358276,2.238611023426056,
1996-05-31,,,2.194443941116333,2.191666603088379,2.196527600288391,2.2045136213302614,2.2076387548446657,2.2359721326828,
1996-06-03,,,2.180556058883667,2.1888890266418457,2.1937499046325684,2.2017358779907226,2.20652765750885,2.232916584014893,
1996-06-04,,,2.180556058883667,2.180555820465088,2.1923611164093018,2.198958134651184,2.2059721183776855,2.2302777051925657,
1996-06-05,,,2.194443941116333,2.183333396911621,2.1909722089767456,2.1968747854232786,2.2056943368911743,2.227777705192566,
1996-06-06,,,2.166666984558105,2.1833333969116206,2.1875,2.1954859375953673,2.2048610162734987,2.225694375038147,
1996-06-07,,,2.166666984558105,2.1777780055999756,2.1847223043441772,2.194097089767456,2.20263879776001,2.223611044883728,
1996-06-10,,,2.1736109256744385,2.17638897895813,2.182639002799988,2.190972089767456,2.2013887977600097,2.2211804842948912,
1996-06-11,,,2.125,2.1652777671813963,2.172916793823242,2.1874998927116396,2.199166579246521,2.219652705192566,
1996-06-12,,,2.131943941116333,2.1527777671813966,2.1680555820465086,2.1843748927116393,2.1973610162734984,2.218194365501404,
1996-06-13,,,2.125,2.1444443702697753,2.1638888835906984,2.180902695655823,2.1954165744781493,2.216666586399078,
1996-06-14,,,2.125,2.1361109733581545,2.156944489479065,2.176736044883728,2.1934721326828,2.2152776956558227,
1996-06-17,,,2.152777910232544,2.1319443702697756,2.1541666746139527,2.1739582896232603,2.192083249092102,2.214027695655823,
1996-06-18,,,2.1736109256744385,2.141666555404663,2.15347216129303,2.1729166388511656,2.190555467605591,2.2131249141693115,
1996-06-19,,,2.138889074325561,2.1430555820465087,2.1479166746139526,2.1694444417953487,2.188888807296753,2.2118749141693117,2.288993012905121
1996-06-20,,,2.138889074325561,2.145833396911621,2.145138883590698,2.166319441795349,2.188055467605591,2.2109026956558226,2.2878819036483766
1996-06-21,,,2.166666984558105,2.154166793823242,2.145138883590698,2.1649305939674375,2.187499928474426,2.2097915863990782,2.286909683942795
1996-06-24,,,2.180556058883667,2.1597224235534664,2.145833396911621,2.164236199855804,2.187499928474426,2.2093749260902404,2.286006909608841
1996-06-25,,,2.152777910232544,2.1555558204650875,2.1486111879348755,2.1607639908790586,2.186944365501404,2.2081249260902407,2.2851041340827942
1996-06-26,49.52361220882782,C,2.152777910232544,2.158333587646484,2.1506945848464967,2.1593750834465024,2.1858332633972166,2.2068749260902405,2.2840624690055846
1996-06-27,49.54659280274358,C,2.166666984558105,2.163889169692993,2.1548612833023073,2.1593750834465024,2.1855554819107055,2.206319375038147,2.2829513585567476
1996-06-28,49.555045516439314,C,2.180556058883667,2.1666669845581055,2.1604168891906737,2.158680689334869,2.1855554819107055,2.2053471565246583,2.2821874737739565
1996-07-01,49.5531631498622,C,2.180556058883667,2.1666669845581055,2.163194704055786,2.158680689334869,2.1855554819107055,2.2049304962158205,2.2812846994400022
1996-07-02,49.57483270648126,C,2.180556058883667,2.17222261428833,2.163889217376709,2.158680689334869,2.185277724266052,2.2043749475479126,2.280520814657211
1996-07-03,49.54907644519749,C,2.1111109256744385,2.163889217376709,2.1611114025115965,2.154514038562774,2.1838888216018675,2.2032638359069825,2.2792708146572114
1996-07-04,49.508771662583676,B,2.1111109256744385,2.1527780055999757,2.158333587646484,2.151736235618591,2.1824999189376832,2.2021527242660524,2.278159704208374
1996-07-05,49.475327103740334,B,2.138889074325561,2.1444446086883544,2.1555557966232297,2.150347340106964,2.1813888216018675,2.201527724266052,2.2767708146572114
1996-07-08,49.426602683193124,B,2.1111109256744385,2.130555582046509,2.1486112833023068,2.147222340106964,2.1794443798065184,2.200624942779541,2.2755208146572112
1996-07-09,49.368755678692736,B,2.097222089767456,2.1138887882232664,2.143055701255798,2.145833444595337,2.1772221612930296,2.1995138335227966,2.273784705400467
1996-07-10,49.228655507842795,B,1.888888955116272,2.0694443941116334,2.116666805744171,2.1336806952953338,2.1702777218818663,2.196041613817215,2.2711458152532575
1996-07-11,49.119572011704754,B,1.944443941116333,2.036110997200012,2.0944445013999937,2.1246528923511505,2.1644443821907045,2.193124943971634,2.26857636988163
1996-07-12,49.04290300977309,B,2.013889074325561,2.0111109972000123,2.0777778029441833,2.1190973460674285,2.160833284854889,2.191041613817215,2.2661458152532576
1996-07-15,48.96641386375231,B,1.986111044883728,1.9861110210418702,2.0583333015441894,2.110764002799988,2.1558332872390746,2.188680503368378,2.2635763704776766
1996-07-16,48.90410780428923,B,1.986111044883728,1.9638888120651246,2.0388888001441954,2.101389008760452,2.1508332896232605,2.1863193929195406,2.261562480330467
1996-07-17,49.00878486549288,B,1.9722219705581665,1.9805554151535034,2.024999904632568,2.0930556535720823,2.145555510520935,2.183541612625122,2.2593402552604673
1996-07-18,49.061395137241284,B,1.9583330154418943,1.9833332300186153,2.009722113609314,2.084027850627899,2.1408332920074464,2.180624942779541,2.2568402552604674
1996-07-19,49.05500815026494,B,1.9583330154418943,1.9722220182418824,1.9916665077209472,2.073611152172089,2.1361110734939577,2.1778471636772156,2.2543402552604674
1996-07-22,49.062329485568334,B,1.944443941116333,1.9638885974884033,1.9749998092651366,2.061805546283722,2.1302777338027954,2.1747916030883787,2.2518402552604675
1996-07-23,49.07102202795705,B,1.944443941116333,1.9555551767349244,1.9597219944000244,2.051388847827911,2.1252777338027955,2.1718054819107055,2.249409694671631
1996-07-24,49.05704247586858,B,1.930556058883667,1.9472219944000244,1.963888704776764,2.0402777552604676,2.1199999761581423,2.1687499332427977,2.2468402552604676
1996-07-25,49.05810330753039,B,1.930556058883667,1.941666603088379,1.9624999165534973,2.0284722089767455,2.1147222185134886,2.16569438457489,2.2443402552604677
1996-07-26,49.07182816086047,B,1.930556058883667,1.9361112117767334,1.9541666150093078,2.015972208976746,2.1091666793823243,2.162777724266052,2.2421180355548858
1996-07-29,49.11343309761906,B,1.9583330154418943,1.9388890266418457,1.9513888120651246,2.004861056804657,2.1041666793823244,2.159999945163727,2.2400347006320955
1996-07-30,49.13642961067171,B,1.944443941116333,1.9388890266418457,1.947222101688385,1.9930554509162903,2.099166679382324,2.1570832753181457,2.2377430307865143
1996-07-31,49.13945524076387,B,1.930556058883667,1.9388890266418457,1.943055510520935,1.9840277075767516,2.0936111402511597,2.154027726650238,2.23538192152977
1996-08-01,49.178611717537315,B,1.9722219705581665,1.9472222089767457,1.9444444060325623,1.977083259820938,2.089027798175812,2.1516666162014007,2.233229141831398
1996-08-02,49.21962969414974,B,1.9722219705581665,1.9555553913116455,1.9458333015441895,1.9687499046325683,2.0845833587646485,2.1493055057525634,2.2307985866069795
1996-08-05,49.215061272035285,B,1.944443941116333,1.9527775764465332,1.9458333015441895,1.960416555404663,2.0795833587646486,2.1459721660614015,2.2284374713897703
1996-08-06,49.220250326322144,B,1.944443941116333,1.9527775764465332,1.9458333015441895,1.9527776479721068,2.074027795791626,2.142638826370239,2.2259374713897704
1996-08-07,49.256424429483864,C,1.944443941116333,1.9555551528930664,1.9472220897674561,1.95555539727211,2.0693055534362794,2.139861044883728,2.2235069108009338
1996-08-08,49.25450986772406,C,1.9583330154418943,1.952777361869812,1.949999785423279,1.956249850988388,2.065138874053955,2.136805484294891,2.221145795583725
1996-08-09,49.25132384657403,B,1.9583330154418943,1.9499995708465576,1.9527774810791017,1.9534720480442047,2.0604166555404664,2.134027705192566,2.2187846803665163
1996-08-12,49.28672829509469,C,1.9722219705581665,1.9555551767349244,1.9541663765907287,1.9527775943279266,2.0562499737739564,2.1313888156414027,2.216631900668144
1996-08-13,49.32489067655404,C,1.9722219705581665,1.961110782623291,1.956944179534912,1.9520831406116486,2.0520832920074463,2.1290277051925655,2.2144096755981444
1996-08-14,49.327443032299364,C,1.9583330154418943,1.9638885974884033,1.9597218751907348,1.951388692855835,2.0473610734939576,2.1265277051925655,2.2123957860469816
1996-08-15,49.31388808040405,C,1.930556058883667,1.9583332061767578,1.9555552840232848,1.9499998450279237,2.042638854980469,2.1237499356269836,2.210243011713028
