Date,GRADE,GPS,LW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-03-10,,,37.26045227050781,36.767242431640625,36.315434265136716,35.995931434631345,34.57776428222656,,
2017-03-13,,,37.37743377685547,36.96704254150391,36.49993476867676,36.0904317855835,34.64749771118164,,
2017-03-14,,,37.989444732666016,37.23164367675781,36.771737289428714,36.20563259124756,34.73591827392578,,
2017-03-15,,,38.124454498291016,37.52684555053711,36.988640213012694,36.328484535217285,34.83617218017578,,
2017-03-16,,,37.791465759277344,37.70865020751953,37.14794425964355,36.422536277770995,34.93621322631836,,
2017-03-17,,,38.02545547485352,37.86165084838867,37.31444664001465,36.540887641906735,35.03717323303223,,
2017-03-20,,,38.232460021972656,38.03265609741211,37.49984931945801,36.66958923339844,35.14119895935059,,
2017-03-21,,,38.583473205566406,38.15146179199219,37.691552734375,36.81584148406982,35.25314025878906,,
2017-03-22,,,38.19645309448242,38.16586151123047,37.84635353088379,36.93239212036133,35.35644584655762,,
2017-03-23,,,38.7094612121582,38.34946060180664,38.02905540466308,37.09034366607666,35.46875785827637,,
2017-03-24,,,38.40345764160156,38.42506103515625,38.14335594177246,37.22939510345459,35.5702938079834,,
2017-03-27,,,38.66446685791016,38.51146240234375,38.27205924987793,37.38599700927735,35.6770499420166,,
2017-03-28,,,38.62846755981445,38.52046127319336,38.335961532592776,37.553849411010745,35.788995819091795,,
2017-03-29,,,38.376461029052734,38.55646286010742,38.361162185668945,37.67490119934082,35.90037841796875,33.56886016845703,
2017-03-30,,,37.88145446777344,38.39086151123047,38.370161056518555,37.75905265808105,35.996130294799805,33.676100940704345,
2017-03-31,,,37.854454040527344,38.281060791015626,38.35306091308594,37.833753776550296,36.08865600585938,33.78701145172119,
2017-04-03,,,37.80045318603516,38.10825805664063,38.30986022949219,37.9048547744751,36.18619049072266,33.89469579696655,
2017-04-04,,,37.97145462036133,37.97685546875,38.24865837097168,37.97010555267334,36.274251251220704,34.001941184997555,
2017-04-05,,,37.56645584106445,37.81485443115234,38.185658645629886,38.01600608825684,36.368896560668944,34.093765029907225,
2017-04-06,,,38.82646560668945,38.00385665893555,38.19735908508301,38.113207244873045,36.49147781372071,34.19093626022339,
2017-04-07,,,38.69146347045898,38.171258544921876,38.22615966796875,38.18475780487061,36.609379272460934,34.285235290527346,
2017-04-10,,,38.48445510864258,38.30805892944336,38.20815849304199,38.24010887145996,36.71702056884766,34.3858810043335,
2017-04-11,,,38.59246444702149,38.43226089477539,38.20455818176269,38.270259857177734,36.81638153076172,34.47901092529297,
2017-04-12,,,37.9444580078125,38.507861328125,38.16135787963867,38.26126003265381,36.895402374267576,34.56279556274414,
2017-04-13,,,37.68345260620117,38.279258728027344,38.141557693481445,38.255859375,36.95750335693359,34.6439701461792,
2017-04-14,,,37.68345260620117,38.07765655517578,38.12445755004883,38.238759231567386,37.01096374511719,34.728994846343994,
2017-04-17,,,38.00746154785156,37.98225784301758,38.14515838623047,38.227509307861325,37.064784622192384,34.815916538238525,
2017-04-18,,,38.14245223999024,37.89225540161133,38.16225814819336,38.20545825958252,37.11824501037598,34.90015901565552,
2017-04-19,,,37.98046112060547,37.89945602416992,38.20365867614746,38.19465866088867,37.172965927124025,34.98018487930298,
2017-04-20,,,38.34046173095703,38.03085784912109,38.15505828857422,38.176208686828616,37.236326675415036,35.07249607086182,
2017-04-21,,,38.03446578979492,38.101060485839845,38.089358520507815,38.15775909423828,37.290147399902345,35.1574494934082,
2017-04-24,,,38.40345764160156,38.180259704589844,38.08125877380371,38.14470863342285,37.34846801757813,35.24018306732178,
2017-04-25,,,38.21446228027344,38.194661712646486,38.04345855712891,38.124008369445804,37.3990486907959,35.31950462341309,
2017-04-26,,,38.185523986816406,38.23567428588867,38.0675651550293,38.114461517333986,37.449410858154295,35.39020946502686,
2017-04-27,,,38.54713439941406,38.277008819580075,38.15393333435058,38.147745513916014,37.50214492797851,35.45396484375,
2017-04-28,,,37.7425651550293,38.21862869262695,38.1598445892334,38.142151069641116,37.54382766723633,35.50564533233643,
2017-05-01,,,37.78776168823242,38.095489501953125,38.137874603271484,38.141516494750974,37.5864143371582,35.55464378356933,
2017-05-02,,,37.417118072509766,37.93602066040039,38.06534118652344,38.1137996673584,37.621588134765624,35.60127883911133,
2017-05-03,,,36.9741439819336,37.69374465942383,37.96470947265625,38.084184074401854,37.64376220703125,35.656288356781005,
2017-05-04,,,37.29959487915039,37.444236755371094,37.860622787475585,38.0078405380249,37.67874549865723,35.721447010040286,
2017-05-05,,,37.579833984375,37.41169052124023,37.81515960693359,37.9522590637207,37.71789360046387,35.781528568267824,
2017-05-08,,,37.58888244628906,37.37191467285156,37.73370208740234,37.90748043060303,37.75902267456055,35.848684577941896,
2017-05-09,,,37.7425651550293,37.43700408935547,37.68651237487793,37.86498546600342,37.808445587158204,35.91316904067993,
2017-05-10,,,38.39345169067383,37.720865631103514,37.707305145263675,37.88743515014649,37.857206115722654,35.98353565216065,
2017-05-11,,,38.14937210083008,37.890821075439455,37.66752891540527,37.91073112487793,37.89622505187988,36.03973178863525,
2017-05-12,,,38.14937210083008,38.00472869873047,37.70820960998535,37.934027099609374,37.932003860473635,36.09127189636231,
2017-05-15,,,38.80929565429688,38.24881134033203,37.8103630065918,37.97411880493164,37.98062110900879,36.14941123962402,
2017-05-16,,,40.20148086547852,38.74059448242188,38.08879928588867,38.077070236206055,38.05132194519043,36.21708499908447,
2017-05-17,,,39.930274963378906,39.047959136962895,38.384412384033205,38.174560928344725,38.11695854187012,36.28303146362305,
2017-05-18,,,39.72235107421875,39.36255493164063,38.62668800354004,38.243655395507815,38.173756713867185,36.34206359863281,
2017-05-19,,,40.1201171875,39.75670394897462,38.88071632385254,38.347937965393065,38.23095001220703,36.4043571472168,
2017-05-22,,,40.30092239379883,40.055029296875,39.151920318603516,38.44281120300293,38.2894197845459,36.46845874786377,
2017-05-23,,,39.975467681884766,40.00982666015625,39.37521057128906,38.5308614730835,38.329140243530276,36.532529258728026,
2017-05-24,,,41.12357711791992,40.248487091064455,39.648223114013675,38.677764129638675,38.38912269592285,36.612647438049315,
2017-05-25,,,41.25013732910156,40.55404434204102,39.95829963684082,38.812914276123045,38.458296127319336,36.69725467681885,
2017-05-26,,,41.277252197265625,40.78547134399414,40.271087646484375,38.98964862823486,38.523332061767576,36.780252647399905,
2017-05-29,,,41.277252197265625,40.9807373046875,40.51788330078125,39.164123153686525,38.58422790527344,36.86271343231201,
2017-05-30,,,41.73830032348633,41.33330383300781,40.671565246582034,39.38018226623535,38.64732444763184,36.95023235321045,
2017-05-31,,,41.95527267456055,41.49964294433594,40.8740650177002,39.6292387008667,38.7225008392334,37.039473342895505,
2017-06-01,,,42.77792739868164,41.80520095825195,41.179622650146484,39.90315532684326,38.80387016296387,37.13631401062012,
2017-06-02,,,42.832149505615234,42.116180419921875,41.45082588195801,40.165771102905275,38.89244400024414,37.23136890411377,
2017-06-05,,,42.22646713256836,42.30602340698242,41.643380355834964,40.39765033721924,38.963684005737306,37.32036697387695,
2017-06-06,,,42.19030380249024,42.3964241027832,41.86486396789551,40.62003726959229,39.03492073059082,37.41195827484131,
2017-06-07,,,42.40727615356445,42.48682479858398,41.993233871459964,40.82072849273682,39.115537033081054,37.5079577255249,
2017-06-08,,,42.03662872314453,42.338565063476565,42.071883010864255,41.01509132385254,39.198640518188476,37.59738540649414,
2017-06-09,,,41.61173248291016,42.09448165893555,42.10533103942871,41.18820934295655,39.273786087036136,37.68122104644775,
2017-06-12,,,41.06932830810547,41.86305389404297,42.0845386505127,41.30121097564698,39.339163589477536,37.7626770401001,
2017-06-13,,,41.56653594970703,41.73830032348633,42.067362213134764,41.3694637298584,39.41106521606445,37.84265823364258,
2017-06-14,,,41.21397399902344,41.499639892578124,41.993232345581056,41.43364868164063,39.48401557922363,37.92645606994629,
2017-06-15,,,40.96988296508789,41.2862907409668,41.81242790222168,41.496025276184085,39.526883926391605,38.009180870056156,
2017-06-16,,,40.74389266967773,41.11272277832031,41.60360221862793,41.52721405029297,39.567932510375975,38.088655891418455,
2017-06-19,,,41.17780303955078,41.13441772460938,41.49873580932617,41.571058082580564,39.62179946899414,38.1694100189209,
2017-06-20,,,41.34053039550781,41.08921661376953,41.41375846862793,41.63931121826172,39.676760787963865,38.246571159362794,
2017-06-21,,,41.42189025878906,41.13079986572266,41.31521987915039,41.65422687530518,39.746309432983395,38.320855903625485,
2017-06-22,,,41.21397399902344,41.17961807250977,41.23295440673828,41.65241870880127,39.816919860839846,38.387211608886716,
2017-06-23,,,41.18685531616211,41.26821060180664,41.190466690063474,41.6478988647461,39.886987915039064,38.448975830078126,
2017-06-26,,,40.98796844482422,41.23024368286133,41.18233070373535,41.63343467712402,39.946598052978516,38.505691337585446,
2017-06-27,,,40.40035629272461,41.04220886230469,41.06571273803711,41.56653747558594,39.9917561340332,38.55500057220459,
2017-06-28,,,41.01508331298828,40.96084747314453,41.045823669433595,41.519528007507326,40.05244857788086,38.61270725250244,
2017-06-29,,,39.89410781860352,40.69687423706055,40.938246154785155,41.375337028503424,40.08352149963379,38.659924087524416,
2017-06-30,,,39.812747955322266,40.42205276489258,40.84513168334961,41.224366950988774,40.11908714294434,38.70461727142334,
2017-07-03,,,39.65003204345703,40.15446548461914,40.69235458374023,41.09554519653321,40.14401863098144,38.74624332427979,
2017-07-04,,,39.65003204345703,40.004400634765624,40.52330474853515,40.96853160858154,40.17273002624512,38.78588935852051,
2017-07-05,,,39.11666488647461,39.62471694946289,40.29278221130371,40.804001045227054,40.19135284423828,38.82038185119629,
2017-07-06,,,38.782188415527344,39.40233306884765,40.049603652954104,40.64127902984619,40.196053924560545,38.84909942626953,
2017-07-07,,,38.962989807128906,39.232381439208986,39.82721710205078,40.50884189605713,40.22046241760254,38.88214504241943,
2017-07-10,,,38.63752746582031,39.02988052368164,39.59217300415039,40.38725185394287,40.237457733154294,38.91193603515625,
2017-07-11,,,39.58676528930664,39.01722717285156,39.5108139038086,40.28826332092285,40.280850677490236,38.95121940612793,
2017-07-12,,,39.77659606933594,39.14921340942383,39.38696517944336,40.21639442443848,40.33689971923828,38.99033096313477,
2017-07-13,,,39.56867599487305,39.30651092529297,39.35442199707031,40.14633407592773,40.38228134155273,39.03051342010498,
2017-07-14,,,39.46017074584961,39.40594711303711,39.31916427612305,40.08214797973633,40.41988807678223,39.06889083862305,
2017-07-17,,,39.76754760742188,39.63195114135742,39.33091583251953,40.01163520812988,40.46346138000488,39.111242027282714,
2017-07-18,,,39.89410781860352,39.6934196472168,39.35532341003418,39.93931407928467,40.50649223327637,39.15746891021728,
2017-07-19,,,40.1201171875,39.762123870849614,39.45566864013672,39.87422542572021,40.54102554321289,39.19911582946777,
2017-07-20,,,40.02971649169922,39.85433197021485,39.580421447753906,39.815012550354005,40.57863243103027,39.237428741455076,
2017-07-21,,,40.680606842041016,40.09841918945313,39.75218315124512,39.78970012664795,40.629257125854494,39.28063049316406,
2017-07-24,,,40.4546012878418,40.23582992553711,39.93389053344727,39.763031768798825,40.66216323852539,39.32139217376709,
2017-07-25,,,41.29534912109375,40.51607818603516,40.10474891662598,39.80778141021729,40.6840406036377,39.36768127441406,
2017-07-26,,,40.02971649169922,40.497998046875,40.1300609588623,39.75851306915283,40.6860294342041,39.40149398803711,
2017-07-27,,,39.65003204345703,40.422061157226565,40.138196563720705,39.74630928039551,40.68458305358887,39.42916988372803,
2017-07-28,,,39.61387252807617,40.20871429443359,40.15356674194336,39.736365509033206,40.67445816040039,39.45270408630371,
2017-07-31,,,39.75851058959961,40.069496154785156,40.15266304016113,39.74178943634033,40.663609924316404,39.47651485443115,
2017-08-01,,,39.812747955322266,39.77297592163086,40.14452705383301,39.749925231933595,40.66035552978516,39.49474788665771,
2017-08-02,,,39.72922897338867,39.71287841796875,40.105438232421875,39.7805534362793,40.63246856689453,39.51079563140869,
2017-08-03,,,39.23897552490234,39.63066711425781,40.026364135742185,39.803392791748045,40.59224533081055,39.52527072906494,
2017-08-04,,,39.60211563110352,39.62831573486328,39.918515014648435,39.83534908294678,40.5587425994873,39.54103733062744,
2017-08-07,,,39.82001876831055,39.64061737060547,39.85505676269531,39.89447364807129,40.5295979309082,39.55691291809082,
2017-08-08,,,39.547637939453125,39.58759536743164,39.68028564453125,39.892517280578616,40.485784683227536,39.56655456542969,
2017-08-09,,,39.50224685668945,39.542198944091794,39.62753868103027,39.87879981994629,40.436724166870114,39.579612503051756,
2017-08-10,,,40.25580596923828,39.745565032958986,39.6881160736084,39.91315631866455,40.38628173828125,39.59507595062256,
2017-08-11,,,40.68251037597656,39.96164398193359,39.794979858398435,39.9742733001709,40.34328895568848,39.61786647796631,
2017-08-14,,,40.68251037597656,40.134142303466795,39.887379837036136,40.02002143859863,40.31240982055664,39.63804691314697,
2017-08-15,,,40.873172760009766,40.39924926757813,39.99342231750488,40.06897468566895,40.286067199707034,39.66049396514892,
2017-08-16,,,41.18185424804688,40.73517074584961,40.138684844970705,40.122061538696286,40.26155876159668,39.688547897338864,36.62870403289795
2017-08-17,,,41.19093322753906,40.92219619750976,40.33388061523438,40.18012237548828,40.24464485168457,39.721642684936526,36.698871812820435
2017-08-18,,,41.10013198852539,41.00572052001953,40.483682250976564,40.2010986328125,40.234412841796875,39.754099464416505,36.77055545806885
2017-08-21,,,41.2635612487793,41.12193069458008,40.62803649902344,40.241546630859375,40.23829750061035,39.78873054504395,36.841713171005246
2017-08-22,,,41.45421600341797,41.23813934326172,40.818694305419925,40.24948997497559,40.23605110168457,39.82355815887451,36.912749671936034
2017-08-23,71.53420974333922,A,41.390663146972656,41.279901123046876,41.00753593444824,40.31753730773926,40.239584884643556,39.86180023193359,36.97778263092041
2017-08-24,71.19326312022416,A,40.85499954223633,41.21271438598633,41.06745529174805,40.37778568267822,40.23728721618652,39.88208557128906,37.036510915756224
2017-08-25,70.95581174552848,A,40.89132308959961,41.17095260620117,41.08833656311035,40.4416582107544,40.240235824584964,39.90408416748047,37.09465972900391
2017-08-28,70.58276140205838,A,40.746070861816406,41.0674545288086,41.094692611694335,40.49103622436523,40.23160118103027,39.926700325012206,37.15629066467285
2017-08-29,70.20707935948586,A,40.91856002807617,40.960323333740234,41.09923133850098,40.54632682800293,40.22316177368164,39.949961280822755,37.21448610305786
2017-08-30,69.85728520378147,A,41.00934600830078,40.88405990600586,41.081980514526364,40.61033267974854,40.214910888671874,39.98061016082764,37.27170286178589
2017-08-31,70.02743245339063,A,41.29079818725586,40.97121963500977,41.091967010498045,40.71292381286621,40.21644737243653,40.01668361663818,37.330326881408695
2017-09-01,70.36618991644,A,41.75381088256836,41.143717193603514,41.157334899902345,40.820508575439455,40.227786483764646,40.05738719940186,37.39319102287293
2017-09-04,70.74206341469115,A,41.75381088256836,41.3452651977539,41.20635986328125,40.917198181152344,40.24310333251953,40.09485069274902,37.45538361549377
2017-09-05,71.0493241362315,A,41.526851654052734,41.466923522949216,41.213623428344725,41.01615886688232,40.265633239746094,40.128694686889645,37.51442685127258
2017-09-06,71.13883948065661,A,41.14553451538086,41.494161224365236,41.189110565185544,41.09832324981689,40.268242263793944,40.1603454208374,37.57026515007019
2017-09-07,71.05755404868718,A,41.10921478271485,41.45784454345703,41.2145320892334,41.140993690490724,40.29254440307617,40.188032951354984,37.6302645111084
2017-09-08,70.78298008167177,A,41.25447845458984,41.35797805786133,41.25084762573242,41.16959209442139,40.321379013061524,40.22023307800293,37.688841285705564
2017-09-11,70.56939103921776,A,41.42696762084961,41.29260940551758,41.31893730163574,41.20681495666504,40.356917724609374,40.25046817779541,37.745325622558596
2017-09-12,70.57438277675975,A,41.76290130615234,41.3398193359375,41.403371429443354,41.25130138397217,40.39917510986328,40.2859525680542,37.80272859573364
2017-09-13,70.95729635750097,A,42.26223373413086,41.5631591796875,41.528660202026366,41.30532035827637,40.4620864868164,40.32671966552734,37.8584645652771
2017-09-14,71.0765662145091,A,41.826438903808594,41.70660400390625,41.58222427368164,41.33709564208984,40.52297149658203,40.35951271057129,37.90673877716065
2017-09-15,71.28951245759099,A,42.116973876953125,41.879103088378905,41.618540573120114,41.38793773651123,40.58605117797852,40.403256797790526,37.95445106506347
2017-09-18,71.39932614164604,A,42.01710891723633,41.99713134765625,41.644870376586915,41.42561511993408,40.65364280700683,40.44555027008057,38.00009702682495
2017-09-19,71.36197360696441,A,42.116973876953125,42.067945861816405,41.70388259887695,41.45875301361084,40.70424697875976,40.492548828125,38.04691383361816
2017-09-20,71.26565516875625,A,42.35302734375,42.08610458374024,41.82463188171387,41.50687122344971,40.75577560424804,40.546337661743166,38.101313009262086
2017-09-21,71.22934329525869,A,41.63579177856445,42.04797515869141,41.877289581298825,41.54591083526611,40.797117919921874,40.58969963073731,38.1555733203888
2017-09-22,70.87230794297484,A,41.20001602172852,41.864583587646486,41.871843338012695,41.56134548187256,40.831914825439455,40.62590145111084,38.20371500968933
2017-09-25,70.52434604852935,A,41.00934600830078,41.663031005859374,41.830081176757815,41.57450923919678,40.85675079345703,40.660106086730956,38.25439533233643
2017-09-26,70.24231091659564,A,41.3361930847168,41.50687484741211,41.78741035461426,41.59539089202881,40.885592498779296,40.69604236602783,38.30460570335388
2017-09-27,69.8875830669979,P,41.7992057800293,41.39611053466797,41.7411075592041,41.634883880615234,40.91917427062988,40.73009990692139,38.35681777954102
2017-09-28,69.93312877249322,P,42.28947067260742,41.52684631347656,41.787410736083984,41.684817504882815,40.96436935424805,40.77150089263916,38.40561634063721
2017-09-29,70.2693451239662,P,42.5709342956543,41.801029968261716,41.832806777954104,41.72567367553711,41.002175903320314,40.8157165145874,38.453494205474854
2017-10-02,70.88798920661169,A,43.16104507446289,42.23136978149414,41.94720039367676,41.79603538513184,41.05630477905274,40.85923400878906,38.504322624206544
2017-10-03,71.17905190426195,A,42.82513427734375,42.52915802001953,42.01801643371582,41.86094951629639,41.08690048217773,40.88547054290771,38.551277770996094
2017-10-04,71.87384698295182,A,43.95091247558594,42.95949935913086,42.177804946899414,42.00121841430664,41.16532440185547,40.92567691802979,38.60435419082641
2017-10-05,72.40951699615444,A,44.11433029174805,43.32447128295898,42.425658798217775,42.151474189758304,41.25461036682129,40.96959671020508,38.65583015441894
2017-10-06,73.06062230247078,A,44.60458755493164,43.73120193481445,42.76611595153808,42.31897964477539,41.3544246673584,41.014441413879396,38.7093992805481
2017-10-09,73.30896224495149,A,44.33223342895508,43.96543960571289,43.09840469360351,42.464242935180664,41.445899124145505,41.05475452423096,38.76160663604736
2017-10-10,73.92704688188583,A,44.52288436889648,44.304989624023435,43.417073822021486,42.60224208831787,41.540101852416996,41.10022869110107,38.81637897491455
2017-10-11,73.98845589615246,A,44.82248306274414,44.47930374145508,43.71940155029297,42.730254554748534,41.6419669342041,41.13721775054932,38.87493259429932
2017-10-12,74.09441913338286,A,45.12208557128906,44.68085479736328,44.00266304016113,42.89503688812256,41.75962913513184,41.175937232971194,38.93659595489502
2017-10-13,74.02687944209198,A,45.39445114135742,44.838827514648436,44.28501472473145,43.05891075134277,41.875475845336915,41.21710922241211,38.998680934906005
2017-10-16,74.34212720985448,A,46.02088928222656,45.17655868530274,44.57099914550781,43.25909976959228,41.999493255615235,41.264545593261715,39.06362951278687
2017-10-17,74.40579690389556,A,45.59418869018555,45.39081954956055,44.84790458679199,43.432960510253906,42.12042427062988,41.30310447692871,39.12666841506958
2017-10-18,74.53985362832056,A,45.90286636352539,45.606896209716794,45.04309997558594,43.61045246124267,42.2484366607666,41.34258041381836,39.191026878356936
2017-10-19,74.38193811115191,A,45.66682052612305,45.715843200683594,45.19834899902344,43.8120038986206,42.3566569519043,41.37146934509278,39.253891677856444
2017-10-20,74.27537019404424,A,45.9664306640625,45.83023910522461,45.334533309936525,44.05032463073731,42.462335357666014,41.40281215667724,39.31709053039551
2017-10-23,74.0467063563401,A,46.21156692504883,45.86837463378906,45.5224666595459,44.310435676574706,42.57291648864746,41.44266315460205,39.3815150642395
2017-10-24,73.93457490819601,A,46.04813766479492,45.959164428710935,45.67499198913574,44.54603290557861,42.67641578674316,41.4812414932251,39.446599884033205
