Date,GRADE,GPS,GDDY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2015-05-19,,,25.940000534057617,26.28199996948242,25.80900001525879,25.607999801635742,,,
2015-05-20,,,26.3799991607666,26.25799980163574,25.992999839782716,25.68849973678589,,,
2015-05-21,,,25.600000381469727,26.131999969482422,26.071999931335448,25.715999794006347,,,
2015-05-22,,,26.100000381469727,26.05,26.194000053405762,25.739499855041505,,,
2015-05-25,,,26.100000381469727,26.02400016784668,26.236000061035156,25.736499881744386,,,
2015-05-26,,,26.420000076293945,26.120000076293945,26.201000022888184,25.799999904632568,,,
2015-05-27,,,26.979999542236328,26.24000015258789,26.248999977111815,25.904999923706054,,,
2015-05-28,,,26.65999984741211,26.452000045776366,26.292000007629394,25.98449993133545,,,
2015-05-29,,,26.93000030517578,26.618000030517578,26.334000015258788,26.032999992370605,,,
2015-06-01,,,27.09000015258789,26.81599998474121,26.420000076293945,26.088500022888184,,,
2015-06-02,,,27.6299991607666,27.05799980163574,26.588999938964843,26.198999977111818,,,
2015-06-03,,,28.90999984741211,27.4439998626709,26.842000007629395,26.417499923706053,,,
2015-06-04,,,28.920000076293945,27.895999908447266,27.173999977111816,26.622999954223634,,,
2015-06-05,,,28.690000534057617,28.247999954223634,27.432999992370604,26.813500022888185,,,
2015-06-08,,,29.100000381469727,28.65,27.732999992370605,26.984500026702882,25.93539993286133,,
2015-06-09,,,29.5,29.02400016784668,28.040999984741212,27.121000003814697,26.125399932861328,,
2015-06-10,,,30.15999984741211,29.27400016784668,28.35900001525879,27.303999996185304,26.205599937438965,,
2015-06-11,,,29.690000534057617,29.428000259399415,28.66200008392334,27.477000045776368,26.269399948120117,,
2015-06-12,,,29.280000686645508,29.546000289916993,28.897000122070313,27.615500068664552,26.324999961853027,,
2015-06-15,,,29.40999984741211,29.608000183105467,29.129000091552733,27.77450008392334,26.397199974060058,,
2015-06-16,,,30.459999084472656,29.8,29.41200008392334,28.000500011444093,26.501599960327148,,
2015-06-17,,,30.540000915527344,29.876000213623048,29.575000190734862,28.208500099182128,26.60939998626709,,
2015-06-18,,,31.350000381469727,30.20800018310547,29.81800022125244,28.49600009918213,26.71,,
2015-06-19,,,31.799999237060547,30.711999893188477,30.129000091552733,28.78100004196167,26.840199966430664,,
2015-06-22,,,31.36000061035156,31.102000045776368,30.35500011444092,29.04400005340576,26.95999996185303,,
2015-06-23,,,31.81999969482422,31.37400016784668,30.58700008392334,29.314000034332274,27.0803999710083,,
2015-06-24,,,31.459999084472656,31.55799980163574,30.717000007629395,29.53800001144409,27.207199935913085,,
2015-06-25,,,31.01000022888184,31.489999771118164,30.848999977111816,29.755500030517577,27.331799926757814,,
2015-06-26,,,29.540000915527344,31.038000106811523,30.875,29.886000061035155,27.419399948120116,,
2015-06-29,,,28.18000030517578,30.40200004577637,30.752000045776366,29.94050006866455,27.480199966430664,,
2015-06-30,,,28.190000534057617,29.67600021362305,30.525000190734865,29.9685001373291,27.548399963378905,,
2015-07-01,,,28.290000915527344,29.042000579833985,30.300000190734863,29.937500190734863,27.61879997253418,,
2015-07-02,,,27.13999938964844,28.268000411987305,29.879000091552733,29.848500156402586,27.66059997558594,,
2015-07-03,,,27.13999938964844,27.788000106811523,29.413000106811523,29.771000099182128,27.690799980163575,,
2015-07-06,,,27.270000457763672,27.6060001373291,29.004000091552733,29.679500102996826,27.712999992370605,,
2015-07-07,,,26.82999992370605,27.334000015258788,28.505000114440918,29.54600009918213,27.74659999847412,,
2015-07-08,,,26.07999992370605,26.891999816894533,27.967000198364257,29.342000102996828,27.77060001373291,,
2015-07-09,,,26.61000061035156,26.786000061035157,27.52700023651123,29.188000106811522,27.801400032043457,,
2015-07-10,,,26.979999542236328,26.754000091552733,27.271000099182128,29.073000049591066,27.82180004119873,,
2015-07-13,,,26.649999618530277,26.629999923706055,27.118000030517578,28.935000038146974,27.83520004272461,,
2015-07-14,,,26.950000762939453,26.654000091552735,26.994000053405763,28.759500122070314,27.86580005645752,,
2015-07-15,,,26.43000030517578,26.72400016784668,26.807999992370604,28.554000091552734,27.90360004425049,,
2015-07-16,,,26.690000534057617,26.74000015258789,26.763000106811525,28.32100009918213,27.941200065612794,,
2015-07-17,,,26.290000915527344,26.602000427246093,26.678000259399415,28.045500183105467,27.969400100708008,,
2015-07-20,,,26.600000381469727,26.592000579833986,26.61100025177002,27.807500171661378,27.987800102233887,,
2015-07-21,,,26.649999618530277,26.53200035095215,26.593000221252442,27.54900016784668,27.985400085449218,,
2015-07-22,,,26.979999542236328,26.642000198364258,26.68300018310547,27.325000190734862,27.995000076293945,,
2015-07-23,,,26.90999984741211,26.686000061035156,26.713000106811524,27.120000171661378,28.00860008239746,,
2015-07-24,,,26.540000915527344,26.736000061035156,26.669000244140626,26.970000171661376,28.00920009613037,,
2015-07-27,,,26.040000915527344,26.62400016784668,26.608000373840333,26.863000202178956,28.005400123596193,,
2015-07-28,,,27.1200008392334,26.718000411987305,26.625000381469725,26.809500217437744,28.029000129699707,,
2015-07-29,,,27.309999465942383,26.784000396728516,26.713000297546387,26.760500144958495,28.047600135803222,,
2015-07-30,,,27.649999618530277,26.932000350952148,26.80900020599365,26.786000156402586,28.088600120544434,,
2015-07-31,,,28.440000534057617,27.312000274658203,27.02400016784668,26.851000213623045,28.13540012359619,,
2015-08-03,,,28.38999938964844,27.78199996948242,27.20300006866455,26.907000160217287,28.181200103759764,,
2015-08-04,,,28.57999992370605,28.07399978637695,27.396000099182128,26.994500160217285,28.224400100708007,,
2015-08-05,,,29.46999931335449,28.505999755859374,27.645000076293947,27.16400012969971,28.27420009613037,,
2015-08-06,,,26.21999931335449,28.219999694824217,27.576000022888184,27.144500064849854,28.26540008544922,,
2015-08-07,,,26.34000015258789,27.799999618530272,27.555999946594238,27.11250009536743,28.253600082397462,,
2015-08-10,,,26.21999931335449,27.365999603271483,27.57399978637695,27.091000080108643,28.236200065612792,,
2015-08-11,,,26.0,26.849999618530273,27.461999702453614,27.04350004196167,28.20360008239746,,
2015-08-12,,,26.32999992370605,26.22199974060058,27.36399974822998,27.038500022888183,28.15200008392334,,
2015-08-13,,,26.100000381469727,26.197999954223633,27.208999824523925,27.00900001525879,28.095600090026856,,
2015-08-14,,,26.209999084472656,26.171999740600587,26.98599967956543,27.004999923706055,28.046000061035155,,
2015-08-17,,,27.399999618530277,26.407999801635743,26.886999702453615,27.044999885559083,28.012000045776368,26.97369998931885,
2015-08-18,,,27.21999931335449,26.65199966430664,26.750999641418456,27.073499870300292,27.966400032043456,27.045899982452394,
2015-08-19,,,27.0,26.78599967956543,26.503999710083008,27.074499893188477,27.903200035095214,27.05439998626709,
2015-08-20,,,26.25,26.815999603271486,26.50699977874756,27.041499900817872,27.834400024414062,27.051899986267088,
2015-08-21,,,25.100000381469727,26.5939998626709,26.38299980163574,26.96949987411499,27.750800018310546,27.037899990081787,
2015-08-24,,,25.399999618530277,26.1939998626709,26.30099983215332,26.937499809265137,27.67060001373291,27.033899993896483,
2015-08-25,,,25.18000030517578,25.786000061035157,26.2189998626709,26.840499782562254,27.565000038146973,27.03329999923706,
2015-08-26,,,25.739999771118164,25.53400001525879,26.15999984741211,26.761999797821044,27.46900001525879,27.03920000076294,
2015-08-27,,,26.3700008392334,25.55800018310547,26.186999893188478,26.6979998588562,27.369400024414062,27.03970001220703,
2015-08-28,,,25.90999984741211,25.720000076293946,26.15699996948242,26.571499824523926,27.251600036621095,27.04590000152588,
2015-08-31,,,25.07999992370605,25.6560001373291,25.925,26.405999851226806,27.126000022888185,27.042999992370607,
2015-09-01,,,24.920000076293945,25.604000091552734,25.695000076293944,26.222999858856202,26.98800003051758,27.03420000076294,
2015-09-02,,,24.63999938964844,25.38400001525879,25.459000015258788,25.981499862670898,26.851600036621093,27.02939998626709,
2015-09-03,,,24.8700008392334,25.084000015258788,25.32100009918213,25.913999938964842,26.728800048828123,27.03029998779297,
2015-09-04,,,24.690000534057617,24.84000015258789,25.280000114440917,25.83149995803833,26.63180004119873,27.025599994659423,
2015-09-07,,,24.690000534057617,24.762000274658202,25.209000205993654,25.755000019073485,26.56200004577637,27.021100006103516,
2015-09-08,,,25.770000457763672,24.932000350952148,25.268000221252443,25.74350004196167,26.513600044250488,27.031000003814697,
2015-09-09,,,25.459999084472656,25.096000289916994,25.24000015258789,25.7,26.457000007629393,27.037899990081787,
2015-09-10,,,24.709999084472656,25.063999938964844,25.073999977111818,25.630499935150148,26.40840000152588,27.034499988555908,
2015-09-11,,,25.209999084472656,25.16799964904785,25.00399990081787,25.580499935150147,26.369799995422362,27.03029998779297,
2015-09-14,,,25.209999084472656,25.27199935913086,25.016999816894533,25.470999908447265,26.328599967956542,27.020799980163574,
2015-09-15,,,24.809999465942383,25.0799991607666,25.005999755859374,25.35049991607666,26.28819995880127,27.017399978637695,
2015-09-16,,,24.25,24.83799934387207,24.966999816894532,25.21299991607666,26.251599960327148,27.01109998703003,
2015-09-17,,,25.280000686645508,24.95199966430664,25.00799980163574,25.164499950408935,26.224999961853026,27.01319999694824,
2015-09-18,,,24.8799991607666,24.88599967956543,25.02699966430664,25.15349988937378,26.182999954223632,27.00239999771118,
2015-09-21,,,24.6200008392334,24.768000030517577,25.019999694824218,25.114499950408934,26.142399978637695,26.988800010681153,
2015-09-22,,,24.51000022888184,24.70800018310547,24.893999671936037,25.08099994659424,26.093599967956543,26.979700012207033,
2015-09-23,,,25.1200008392334,24.882000350952147,24.85999984741211,25.05,26.067399978637695,26.985500011444092,
2015-09-24,,,25.61000061035156,24.948000335693358,24.95,25.011999988555907,26.045799980163576,26.993500022888185,
2015-09-25,,,25.71999931335449,25.116000366210937,25.00100002288818,25.002499961853026,26.034399948120118,27.001900024414063,
2015-09-28,,,24.600000381469727,25.112000274658204,24.940000152587892,24.978499984741212,25.99439994812012,26.991100025177,
2015-09-29,,,23.59000015258789,24.928000259399415,24.81800022125244,24.91199998855591,25.933199958801268,26.959300022125245,
2015-09-30,,,25.209999084472656,24.945999908447266,24.91400012969971,24.94049997329712,25.897799949645997,26.94640001296997,
2015-10-01,,,25.290000915527344,24.881999969482422,24.91500015258789,24.961499977111817,25.8653999710083,26.93700002670288,
2015-10-02,,,25.670000076293945,24.87200012207031,24.994000244140626,25.010499954223633,25.84799995422363,26.928600025177,
2015-10-05,,,26.040000915527344,25.160000228881835,25.13600025177002,25.077999973297118,25.84799995422363,26.926700038909914,
2015-10-06,,,25.76000022888184,25.594000244140624,25.26100025177002,25.07749996185303,25.820799942016603,26.924900035858155,
2015-10-07,,,25.780000686645508,25.708000564575194,25.327000236511232,25.09350004196167,25.790199966430663,26.918900051116943,
2015-10-08,,,26.270000457763672,25.90400047302246,25.393000221252443,25.17150011062622,25.76259998321533,26.925600051879883,
2015-10-09,,,27.11000061035156,26.192000579833984,25.53200035095215,25.266500186920165,25.735999984741213,26.935700054168702,
2015-10-12,,,26.739999771118164,26.33200035095215,25.746000289916992,25.343000221252442,25.702999992370607,26.942100048065186,
2015-10-13,,,26.63999938964844,26.50800018310547,26.05100021362305,25.434500217437744,25.664199981689453,26.94430004119873,
2015-10-14,,,26.940000534057617,26.74000015258789,26.22400035858154,25.569000244140625,25.613600006103514,26.943900051116945,
2015-10-15,,,27.40999984741211,26.96800003051758,26.436000251770018,25.675500202178956,25.637400016784667,26.951400051116945,
2015-10-16,,,27.709999084472656,27.087999725341795,26.64000015258789,25.81700019836426,25.664799995422364,26.959200038909913,
2015-10-19,,,27.399999618530277,27.219999694824217,26.776000022888184,25.956000137329102,25.688400001525878,26.962300033569335,
2015-10-20,,,27.149999618530277,27.321999740600585,26.914999961853027,26.088000106811524,25.711399993896485,26.95750003814697,
2015-10-21,,,26.86000061035156,27.305999755859375,27.022999954223632,26.17500009536743,25.722000007629394,26.93700004577637,
2015-10-22,,,27.84000015258789,27.391999816894533,27.179999923706056,26.28650007247925,25.756800003051758,26.926200046539307,
2015-10-23,,,28.170000076293945,27.48400001525879,27.285999870300294,26.40900011062622,25.796000022888183,26.92100004196167,
2015-10-26,,,28.239999771118164,27.65200004577637,27.435999870300293,26.591000080108643,25.812800025939943,26.912400035858155,
2015-10-27,,,27.81999969482422,27.786000061035157,27.55399990081787,26.80250005722046,25.824800033569336,26.895600032806396,
2015-10-28,,,27.51000022888184,27.915999984741212,27.610999870300294,26.91750011444092,25.835000038146973,26.869100036621095,
2015-10-29,,,27.21999931335449,27.79199981689453,27.591999816894532,27.014000034332277,25.854400024414062,26.844400024414064,
2015-10-30,,,27.479999542236328,27.653999710083006,27.5689998626709,27.104500007629394,25.902000007629393,26.82640001296997,
2015-11-02,,,27.59000015258789,27.523999786376955,27.58799991607666,27.181999969482423,25.945800018310546,26.80820001602173,
2015-11-03,,,27.46999931335449,27.453999710083007,27.619999885559082,27.267499923706055,25.991599998474122,26.778300018310546,
2015-11-04,,,27.43000030517578,27.437999725341797,27.676999855041505,27.34999990463257,26.025400009155273,26.74720001220703,
2015-11-05,,,32.40999984741211,28.47599983215332,28.133999824523926,27.65699987411499,26.14619998931885,26.757800006866454,
2015-11-06,,,30.540000915527344,29.088000106811524,28.370999908447267,27.82849988937378,26.238800010681153,26.745200023651122,
2015-11-09,,,31.209999084472656,29.811999893188478,28.667999839782716,28.051999855041505,26.361399993896484,26.743700008392334,
2015-11-10,,,32.209999084472656,30.75999984741211,29.106999778747557,28.330499839782714,26.507199974060057,26.74760000228882,
2015-11-11,,,32.060001373291016,31.686000061035156,29.561999893188478,28.586499881744384,26.65560001373291,26.753600025177,
2015-11-12,,,32.93000030517578,31.79000015258789,30.132999992370607,28.862499904632568,26.816800003051757,26.77280002593994,
2015-11-13,,,31.31999969482422,31.945999908447266,30.517000007629395,29.042999935150146,26.94939998626709,26.79060001373291,
2015-11-16,,,31.81999969482422,32.06800003051758,30.939999961853026,29.263999938964844,27.091999969482423,26.827000007629394,
2015-11-17,,,31.81999969482422,31.99000015258789,31.375,29.49749994277954,27.212999954223633,26.86329999923706,
2015-11-18,,,31.950000762939453,31.96800003051758,31.827000045776366,29.751999950408937,27.34279998779297,26.89989999771118,
2015-11-19,,,32.290000915527344,31.84000015258789,31.815000152587892,29.97449998855591,27.494400024414062,26.95140001296997,
2015-11-20,,,32.689998626708984,32.113999938964845,32.02999992370606,30.20049991607666,27.64400001525879,27.006900005340576,
2015-11-23,,,32.16999816894531,32.183999633789064,32.12599983215332,30.396999835968018,27.78319999694824,27.05589998245239,
2015-11-24,,,31.229999542236328,32.065999603271486,32.02799987792969,30.567499828338622,27.91159999847412,27.099899978637694,
2015-11-25,,,30.989999771118164,31.873999404907227,31.9209997177124,30.741499805450438,28.046399993896486,27.148999977111817,
2015-11-26,,,30.989999771118164,31.61399917602539,31.72699966430664,30.929999828338623,28.16059997558594,27.192799968719484,
2015-11-27,,,31.61000061035156,31.397999572753907,31.755999755859374,31.136499881744385,28.295200004577637,27.239099979400635,
2015-11-30,,,31.06999969482422,31.177999877929686,31.680999755859375,31.3104998588562,28.424199981689455,27.283299980163573,
2015-12-01,,,31.280000686645508,31.188000106811522,31.626999855041504,31.500999927520752,28.559599990844728,27.326599979400633,
2015-12-02,,,31.15999984741211,31.222000122070312,31.547999763488768,31.687499904632567,28.6803999710083,27.373899974822997,
2015-12-03,,,31.559999465942383,31.336000061035158,31.474999618530273,31.64499988555908,28.79939994812012,27.422599964141845,
2015-12-04,,,32.68000030517578,31.55,31.473999786376954,31.751999855041504,28.93859996795654,27.48649995803833,
2015-12-07,,,33.939998626708984,32.123999786376956,31.65099983215332,31.88849983215332,29.125399932861328,27.559899940490723,
2015-12-08,,,33.790000915527344,32.62599983215332,31.90699996948242,31.967499923706054,29.329399948120116,27.631299953460694,
2015-12-09,,,33.5,33.0939998626709,32.157999992370605,32.039499855041505,29.495199966430665,27.69649995803833,
2015-12-10,,,33.900001525878906,33.5620002746582,32.44900016784668,32.08799991607666,29.667399978637697,27.766399974823,
2015-12-11,,,33.58000183105469,33.742000579833984,32.64600028991699,32.20100002288818,29.82560001373291,27.83679998397827,
2015-12-14,,,32.31999969482422,33.41800079345703,32.77100028991699,32.226000022888186,29.951199989318848,27.89959997177124,
2015-12-15,,,32.630001068115234,33.18600082397461,32.90600032806397,32.266500091552736,30.088600006103515,27.95469997406006,
2015-12-16,,,34.2400016784668,33.33400115966797,33.21400051116943,32.3810001373291,30.257800025939943,28.023999996185303,
2015-12-17,,,33.689998626708984,33.29200057983398,33.42700042724609,32.45100002288818,30.406199989318846,28.08439998626709,
2015-12-18,,,34.130001068115234,33.402000427246094,33.57200050354004,32.523000144958495,30.54659999847412,28.141299991607667,
2015-12-21,,,33.97999954223633,33.73400039672852,33.57600059509277,32.61350021362305,30.691399993896486,28.197199993133545,
2015-12-22,,,33.9900016784668,34.00600051879883,33.59600067138672,32.75150032043457,30.83840003967285,28.251300010681152,
2015-12-23,,,34.0099983215332,33.95999984741211,33.64700050354004,32.902500247955324,30.979799995422365,28.29670000076294,
2015-12-24,,,33.97999954223633,34.01800003051758,33.65500030517578,33.05200023651123,31.11119998931885,28.374300003051758,
2015-12-25,,,33.97999954223633,33.987999725341794,33.695000076293944,33.17050018310547,31.23659999847412,28.45069999694824,
2015-12-28,,,33.189998626708984,33.82999954223633,33.78199996948242,33.276500129699706,31.352399978637695,28.52039999008179,
2015-12-29,,,33.29999923706055,33.69199905395508,33.84899978637695,33.37750005722046,31.4753999710083,28.593399982452393,
2015-12-30,,,32.91999816894531,33.4739990234375,33.7169994354248,33.46549997329712,31.596599922180175,28.659299964904786,
2015-12-31,,,32.060001373291016,33.08999938964844,33.553999710083005,33.49050006866455,31.680999946594238,28.718899974823,
2016-01-01,,,32.060001373291016,32.705999755859374,33.34699974060059,33.45950012207031,31.75879997253418,28.777399997711182,
2016-01-04,,,32.810001373291016,32.630000305175784,33.22999992370605,33.40300025939941,31.850200004577637,28.83150001525879,27.902600002288818
2016-01-05,,,31.56999969482422,32.284000396728516,32.987999725341794,33.292000198364256,31.925200004577636,28.875000019073486,27.96045000076294
2016-01-06,,,31.729999542236328,32.04600067138672,32.75999984741211,33.20350017547607,32.00959999084473,28.92230001449585,27.98835000038147
2016-01-07,,,30.5,31.734000396728515,32.41199989318848,33.03350009918213,32.07520000457764,28.96480001449585,28.00835000038147
2016-01-08,,,29.96999931335449,31.31599998474121,32.010999870300296,32.852999973297116,32.125,29.0135000038147,28.02569999694824
2016-01-11,44.26852455067304,P,30.670000076293945,30.887999725341796,31.75900001525879,32.7704999923706,32.18659999847412,29.066200008392332,28.05005000114441
2016-01-12,44.02353629894961,P,30.25,30.623999786376952,31.454000091552736,32.65149993896485,32.24220001220703,29.116900005340575,28.075100002288817
2016-01-13,43.431420045449215,P,29.549999237060547,30.187999725341797,31.11700019836426,32.41699981689453,32.284599990844725,29.155,28.09710000038147
2016-01-14,43.104261515919994,P,29.559999465942383,29.999999618530275,30.867000007629393,32.2104998588562,32.227599983215335,29.18689998626709,28.11329999923706
2016-01-15,42.975691606128436,P,29.170000076293945,29.839999771118165,30.577999877929688,31.962499809265136,32.20019996643067,29.21949998855591,28.132699995040895
2016-01-18,42.37060629222794,P,29.170000076293945,29.539999771118165,30.21399974822998,31.721999835968017,32.15939998626709,29.260399990081787,28.151699991226195
2016-01-19,41.53536722586332,P,28.34000015258789,29.157999801635743,29.890999794006348,31.43949975967407,32.0820000076294,29.294599990844727,28.164399995803834
2016-01-20,41.155920213001544,P,28.229999542236328,28.8939998626709,29.540999794006346,31.15049982070923,32.0053999710083,29.330499992370605,28.179949989318846
2016-01-21,40.90602481905757,P,28.149999618530277,28.611999893188475,29.305999755859375,30.858999824523927,31.90979995727539,29.363299980163575,28.19679998397827
2016-01-22,41.20686520042895,P,29.170000076293945,28.611999893188475,29.22599983215332,30.618499851226808,31.866799964904786,29.408099975585937,28.216849985122682
2016-01-25,41.705734150793035,P,29.420000076293945,28.661999893188476,29.10099983215332,30.429999923706056,31.81879997253418,29.4553999710083,28.238249988555907
2016-01-26,42.49460923877385,P,29.31999969482422,28.857999801635742,29.00799980163574,30.23099994659424,31.76879997253418,29.490899963378908,28.260949983596802
2016-01-27,43.12117554032971,P,28.82999992370605,28.977999877929687,28.935999870300293,30.026500034332276,31.70639995574951,29.52459997177124,28.281249980926514
2016-01-28,44.053437851728454,P,29.46999931335449,29.24199981689453,28.926999855041505,29.89699993133545,31.649999923706055,29.57219997406006,28.303349981307985
2016-01-29,44.64765380335813,P,30.489999771118164,29.505999755859374,29.058999824523926,29.818499851226807,31.60599994659424,29.624999980926514,28.32764998435974
2016-02-01,45.195174540704556,A,30.670000076293945,29.755999755859374,29.208999824523925,29.711499786376955,31.575999984741213,29.679599990844725,28.35019998550415
2016-02-02,45.74434392698752,A,30.1299991607666,29.91799964904785,29.387999725341796,29.639499759674074,31.553999977111815,29.73279998779297,28.375099983215332
2016-02-03,46.55308594141642,A,30.270000457763672,30.205999755859374,29.591999816894532,29.56649980545044,31.539599990844728,29.792999992370607,28.402049989700316
2016-02-04,46.26266114066769,A,28.489999771118164,30.00999984741211,29.62599983215332,29.465999794006347,31.489599990844727,29.82509998321533,28.419149990081788
2016-02-05,44.4299426100668,P,25.86000061035156,29.084000015258788,29.294999885559083,29.2604998588562,31.374599990844725,29.834899997711183,28.41864999771118
2016-02-08,42.57702631093902,P,25.940000534057617,28.138000106811525,28.946999931335448,29.023999881744384,31.272000007629394,29.848099994659425,28.418450002670287
2016-02-09,40.280839695475215,P,24.690000534057617,27.050000381469726,28.48400001525879,28.745999908447267,31.140200004577636,29.84989999771118,28.414800004959105
2016-02-10,37.89938927914263,P,24.709999084472656,25.938000106811522,28.071999931335448,28.50399990081787,31.011199989318847,29.845799980163573,28.415649995803832
2016-02-11,36.202526921772694,B,24.25,25.090000152587887,27.55,28.238499927520753,30.865,29.83219997406006,28.412849998474123
2016-02-12,36.20900837831911,B,24.86000061035156,24.89000015258789,26.98700008392334,28.022999954223632,30.708600006103516,29.82359998703003,28.412750005722046
2016-02-15,36.15398039239003,B,24.86000061035156,24.67400016784668,26.4060001373291,27.807499980926515,30.52700004577637,29.826199989318848,28.408650007247925
2016-02-16,37.66528293959803,B,27.09000015258789,25.154000091552735,26.10200023651123,27.744999980926515,30.393000030517577,29.86119998931885,28.410250005722045
2016-02-17,39.84641452483188,P,29.100000381469727,26.03200035095215,25.985000228881837,27.788500022888183,30.30500003814697,29.90010000228882,28.423250007629395
2016-02-18,41.8668701168044,P,28.01000022888184,26.784000396728516,25.937000274658203,27.78150005340576,30.187200012207033,29.927299995422363,28.43215001106262
2016-02-19,44.08899225724915,P,29.34000015258789,27.68000030517578,26.285000228881835,27.79000005722046,30.102399978637695,29.963999996185304,28.446300010681153
2016-02-22,46.75517392278649,A,30.15999984741211,28.74000015258789,26.707000160217284,27.827000045776366,30.059199981689453,30.00519998550415,28.46595001220703
2016-02-23,47.912269320476675,A,29.68000030517578,29.25800018310547,27.206000137329102,27.845000076293946,30.000199966430664,30.04439998626709,28.484650011062623
2016-02-24,48.059906346596286,A,29.82999992370605,29.404000091552735,27.718000221252442,27.895000076293947,29.911999931335448,30.084899978637694,28.501900014877318
2016-02-25,48.493570947205626,A,29.520000457763672,29.706000137329102,28.245000267028807,27.897500133514406,29.828599967956542,30.117399978637696,28.521500015258788
2016-02-26,48.62349824193878,A,31.18000030517578,30.07400016784668,28.87700023651123,27.932000160217285,29.769599952697753,30.158099975585937,28.54690001487732
2016-02-29,48.36699826174023,A,31.350000381469727,30.312000274658203,29.526000213623046,27.966000175476076,29.716999969482423,30.204199981689452,28.57315001487732
2016-03-01,48.6984172052395,A,32.22999954223633,30.822000122070314,30.04000015258789,28.071000194549562,29.68179992675781,30.260099983215333,28.60220001220703
2016-03-02,49.05778085538353,A,32.22999954223633,31.302000045776367,30.35300006866455,28.169000148773193,29.646199951171877,30.31299997329712,28.628450012207033
2016-03-03,49.47054338445477,A,31.899999618530277,31.777999877929688,30.742000007629393,28.339500141143798,29.604599952697754,30.3578999710083,28.65465001106262
2016-03-04,49.44220393661428,A,32.029998779296875,31.947999572753908,31.010999870300292,28.648000049591065,29.565599937438964,30.401099967956544,28.680150003433226
2016-03-07,49.65848203586608,A,32.70000076293945,32.217999649047854,31.26499996185303,28.986000061035156,29.555799980163574,30.454099979400635,28.708200006484986
2016-03-08,49.40067598866795,A,32.13999938964844,32.19999961853027,31.510999870300292,29.358500003814697,29.53259998321533,30.503999977111818,28.730750007629396
2016-03-09,49.00946888278884,A,31.280000686645508,32.00999984741211,31.65599994659424,29.68700008392334,29.499800033569336,30.548199977874756,28.742600011825562
2016-03-10,48.56539061530746,A,31.13999938964844,31.857999801635742,31.817999839782715,30.03150005340576,29.481399993896485,30.58119997024536,28.753700008392332
2016-03-11,48.31743491277769,A,31.81999969482422,31.81599998474121,31.88199977874756,30.379500007629396,29.47659996032715,30.617699966430663,28.769350004196166
2016-03-14,47.65744727871987,A,31.76000022888184,31.62799987792969,31.922999763488768,30.72449998855591,29.455599937438965,30.6528999710083,28.78265000343323
