Date,GRADE,GPS,PCG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-04-11,82.01393922670113,A,33.33353805541992,33.11594467163086,32.9330551147461,32.31795015335083,31.674973907470704,31.21352979660034,29.358848266601562
2007-04-12,82.01036858000477,A,33.233421325683594,33.1746826171875,33.01448707580566,32.439169597625735,31.717100830078124,31.24806535720825,29.39692455291748
2007-04-13,82.06443953144611,A,33.30016326904297,33.246768951416016,33.12261772155762,32.579958820343016,31.75976806640625,31.28182077407837,29.433735065460205
2007-04-16,82.1320260571941,A,33.25343704223633,33.305503845214844,33.14798164367676,32.70880479812622,31.79288715362549,31.317609233856203,29.470605754852294
2007-04-17,82.00717605268022,A,33.707332611083984,33.36557846069336,33.20138092041016,32.82655506134033,31.836011848449708,31.355567989349364,29.509223613739014
2007-04-18,81.75295236579367,A,33.467044830322266,33.39227981567383,33.254112243652344,32.90645084381104,31.873535614013672,31.388228664398195,29.547194995880126
2007-04-19,81.63416513225943,A,33.6138801574707,33.46837158203125,33.321527099609376,32.98606872558594,31.90750316619873,31.42216037750244,29.584953947067262
2007-04-20,81.59354698674584,A,33.92758560180664,33.59385604858399,33.4203125,33.06447696685791,31.95397274017334,31.456268215179442,29.625032157897948
2007-04-23,81.91050339453058,A,34.44153594970703,33.831475830078126,33.56848983764648,33.156325340270996,32.008865966796876,31.492883701324462,29.667321033477783
2007-04-24,81.99591995555804,A,34.40816879272461,33.97164306640625,33.66861076354981,33.25611248016357,32.0555387878418,31.529823417663575,29.70709282875061
2007-04-25,82.47260498121062,A,34.78194808959961,34.234623718261716,33.81345176696777,33.373253440856935,32.111144943237306,31.572080039978026,29.74788477897644
2007-04-26,82.70149979678645,A,34.40816879272461,34.3934814453125,33.93092651367188,33.47270679473877,32.157552795410155,31.610533180236818,29.786840467453004
2007-04-27,82.66080625255209,A,34.12782669067383,34.433529663085935,34.01369285583496,33.56815528869629,32.20100399017334,31.64993335723877,29.824884090423584
2007-04-30,82.03232928469701,A,33.774078369140625,34.30003814697265,34.06575698852539,33.606869316101076,32.23738021850586,31.683032569885253,29.858971929550172
2007-05-01,81.73184976959537,A,34.2346076965332,34.265325927734374,34.11848449707031,33.659932708740236,32.28601493835449,31.716657695770262,29.89608054161072
