Date,GRADE,GPS,TSLA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-11-22,,,2.2266669273376465,2.045866775512695,1.9740665912628175,1.7341665983200074,1.5197199606895446,1.416826627254486,
2010-11-23,,,2.3046669960021973,2.1112001657485964,2.040333294868469,1.7781999468803407,1.5376533007621764,1.4291332972049713,
2010-11-24,,,2.3646669387817383,2.1909335613250733,2.0810666918754577,1.8264332950115203,1.555639979839325,1.4422466361522674,
2010-11-25,,,2.3646669387817383,2.265333557128906,2.130600082874298,1.8740332901477814,1.5750133180618286,1.454253305196762,
2010-11-26,,,2.354666948318481,2.3230669498443604,2.1671334743499755,1.9189666390419007,1.5951333165168762,1.466199975013733,
2010-11-29,,,2.2886669635772705,2.3354669570922852,2.1906668663024904,1.9620333373546601,1.6128266549110413,1.4777199745178222,
2010-11-30,,,2.355333089828491,2.3456001758575438,2.22840017080307,2.008966642618179,1.6322399759292603,1.4891799759864808,
2010-12-01,,,2.289999961853028,2.3306667804718018,2.2608001708984373,2.050899988412857,1.6515466356277466,1.4988533055782318,
2010-12-02,,,2.1566669940948486,2.289066791534424,2.277200174331665,2.0757333397865296,1.6685999751091003,1.5071599757671357,
2010-12-03,,,2.0993330478668213,2.238000011444092,2.280533480644226,2.099233341217041,1.6837866353988646,1.5143933057785035,
2010-12-06,,,2.02066707611084,2.184400033950806,2.2599334955215453,2.1170000433921814,1.6968266367912292,1.5199933063983917,
2010-12-07,,,2.1040000915527344,2.1341334342956544,2.2398668050765993,2.140100049972534,1.7103732991218568,1.527499977350235,
2010-12-08,,,2.157999992370605,2.10773344039917,2.219200110435486,2.150133401155472,1.7242266392707826,1.5355999767780304,
2010-12-09,,,2.136667013168335,2.103733444213867,2.1964001178741457,2.163500100374222,1.7397466397285462,1.5429666471481323,
2010-12-10,,,2.101332902908325,2.104133415222168,2.17106671333313,2.1691000938415526,1.7543066382408141,1.5497866463661194,
2010-12-13,,,2.0366671085357666,2.1073334217071533,2.1458667278289796,2.1682667970657348,1.7670533204078673,1.556186647415161,
2010-12-14,,,1.9019999504089355,2.0669333934783936,2.1005334138870237,2.164466792345047,1.776933319568634,1.5615066468715668,
2010-12-15,,,1.97333300113678,2.0299999952316283,2.068866717815399,2.164833444356918,1.7891199803352356,1.5674266469478608,
2010-12-16,,,2.053999900817871,2.0134665727615357,2.0586000084877014,2.1679000914096833,1.8029599785804749,1.5743999755382538,
2010-12-17,,,2.0906670093536377,2.011333394050598,2.057733404636383,2.1691334426403044,1.8175333189964293,1.58201331615448,
2010-12-20,,,2.113332986831665,2.0266665697097777,2.0669999957084655,2.1634667456150054,1.8328133177757264,1.5891999757289887,
2010-12-21,,,2.1506669521331787,2.0763999700546263,2.07166668176651,2.1557667434215544,1.8488399958610535,1.5960733151435853,
2010-12-22,,,2.175333023071289,2.1167999744415282,2.0733999848365783,2.146300047636032,1.8649599957466125,1.6036533153057098,
2010-12-23,,,2.00600004196167,2.107200002670288,2.060333287715912,2.1283667027950286,1.8774133372306823,1.6100799858570098,
2010-12-24,,,2.00600004196167,2.0902666091918944,2.0508000016212464,2.110933357477188,1.890146677494049,1.617079986333847,
2010-12-27,,,1.703333020210266,2.0082666158676146,2.017466592788696,2.081666660308838,1.8972399973869323,1.6210466468334197,
2010-12-28,,,1.7606669664382937,1.9302666187286377,2.003333294391632,2.051933354139328,1.905719997882843,1.6259666466712952,
2010-12-29,,,1.848667025566101,1.8649334192276001,1.9908666968345643,2.029866707324982,1.9151599979400635,1.6325199866294862,
2010-12-30,,,1.7666670083999634,1.8170668125152587,1.9621334075927734,2.0103667080402374,1.9228266787528991,1.6384533262252807,
2010-12-31,,,1.775333046913147,1.770933413505554,1.9306000113487243,1.9941667079925538,1.9307066798210144,1.6439933264255524,
2011-01-03,,,1.7746670246124268,1.7852002143859864,1.8967334151268005,1.981866705417633,1.9384000205993652,1.6492199969291688,
2011-01-04,,,1.777999997138977,1.7886668205261231,1.8594667196273804,1.9655667006969453,1.945480020046234,1.6542333269119263,
2011-01-05,,,1.7886669635772705,1.776666808128357,1.8208001136779786,1.9471000492572785,1.9532533597946167,1.6596066665649414,
2011-01-06,,,1.858667016029358,1.795066809654236,1.8060668110847473,1.9332000494003296,1.9621733593940736,1.6656666672229767,
2011-01-07,,,1.8826669454574585,1.816533589363098,1.793733501434326,1.9222667515277863,1.9707066988945008,1.6717600071430205,
2011-01-10,,,1.896667003631592,1.840933585166931,1.8130668997764587,1.9152667462825774,1.980093379020691,1.6773066771030427,
2011-01-11,,,1.797333002090454,1.8448001861572265,1.8167335033416747,1.9100333988666534,1.987706699371338,1.6824800074100494,
2011-01-12,,,1.797333002090454,1.8465333938598634,1.81160010099411,1.901233398914337,1.9946266984939576,1.687186667919159,
2011-01-13,,,1.7480000257492063,1.824399995803833,1.8097334027290344,1.885933405160904,1.9963866996765136,1.6914999985694885,
2011-01-14,,,1.7166670560836792,1.7912000179290772,1.8038668036460876,1.867233407497406,1.9981333804130554,1.6955333387851714,
2011-01-17,,,1.7166670560836792,1.7552000284194946,1.7980668067932128,1.8474001109600067,1.9991600608825684,1.6994533395767213,
2011-01-18,,,1.7093329429626465,1.7376000165939331,1.7912001013755798,1.82533341050148,2.0005067205429077,1.7035599994659423,
2011-01-19,,,1.6019999980926514,1.6985334157943726,1.772533404827118,1.7966667592525483,1.9934000611305236,1.7059466695785523,
2011-01-20,,,1.5080000162124634,1.650533413887024,1.7374667048454284,1.771766757965088,1.9861734008789063,1.7069866693019866,
2011-01-21,,,1.5360000133514404,1.6144000053405763,1.7028000116348267,1.7482667565345764,1.977106740474701,1.708313339948654,
2011-01-24,,,1.6326669454574585,1.597599983215332,1.6764000058174133,1.744733452796936,1.9686934185028075,1.710606679916382,
2011-01-25,,,1.6453330516815186,1.5848000049591064,1.6612000107765197,1.7389667570590972,1.962040078639984,1.7133666801452636,
2011-01-26,,,1.649999976158142,1.5944000005722045,1.6464667081832887,1.7290334045886993,1.9557200789451599,1.7159333503246308,
2011-01-27,,,1.6613329648971558,1.625066590309143,1.6378000020980834,1.723766702413559,1.9490933990478516,1.7187400102615356,
2011-01-28,,,1.6006669998168943,1.637999987602234,1.6261999964714051,1.7150334000587464,1.9397867393493653,1.7213000106811522,
2011-01-31,,,1.6066670417785645,1.632800006866455,1.6151999950408935,1.7066334009170532,1.9273867416381836,1.723553351163864,
2011-02-01,,,1.593999981880188,1.622533392906189,1.6036666989326478,1.6974334001541138,1.9131734013557433,1.72541335105896,
2011-02-02,,,1.5959999561309814,1.6117333889007568,1.6030666947364807,1.6878000497817993,1.8978000617027282,1.7267200207710267,
2011-02-03,,,1.5753329992294312,1.5945333957672119,1.6097999930381774,1.673633348941803,1.882013382911682,1.7285133504867554,
2011-02-04,,,1.5640000104904177,1.5871999979019165,1.612599992752075,1.657700002193451,1.8662000441551208,1.7306666803359985,
2011-02-07,,,1.537999987602234,1.5734665870666504,1.6031332969665528,1.639766651391983,1.85118670463562,1.7320066797733307,
2011-02-08,,,1.6326669454574585,1.5811999797821046,1.6018666863441466,1.6315333485603332,1.8367333817481994,1.7344866788387299,
2011-02-09,,,1.547333002090454,1.571466588973999,1.591599988937378,1.6190333485603332,1.821880042552948,1.7367133390903473,
2011-02-10,,,1.5479999780654907,1.565999984741211,1.5802666902542115,1.6090333461761475,1.8097067022323607,1.7391533386707305,
2011-02-11,,,1.5499999523162842,1.5631999731063844,1.5751999855041503,1.6006999909877777,1.7987200403213501,1.7412533378601074,
2011-02-14,,,1.5386669635772705,1.5633333683013917,1.568399977684021,1.5917999863624572,1.7890800380706786,1.742953337430954,
2011-02-15,,,1.5226670503616333,1.5413333892822265,1.5612666845321654,1.5824666917324066,1.7774533772468566,1.7439133381843568,
2011-02-16,,,1.6486669778823853,1.5616001844406129,1.566533386707306,1.5848000407218934,1.7672667169570924,1.7457466781139375,
2011-02-17,,,1.5733330249786377,1.5666667938232421,1.5663333892822267,1.588066691160202,1.7560000371932984,1.7478733384609222,
2011-02-18,,,1.5453330278396606,1.5657334089279176,1.564466691017151,1.588533341884613,1.744880039691925,1.7495933389663696,
2011-02-21,,,1.5453330278396606,1.5670666217803955,1.5651999950408935,1.5841666460037231,1.735053358078003,1.7510533392429353,
2011-02-22,,,1.4579999446868896,1.5541332006454467,1.5477332949638367,1.5747999906539918,1.726173357963562,1.751553338766098,
2011-02-23,,,1.4553329944610596,1.5154664039611816,1.5385332942008971,1.5650666415691377,1.7158133578300476,1.7524666690826416,
2011-02-24,,,1.5019999742507937,1.5011997938156127,1.5339332938194274,1.5570999920368194,1.704773359298706,1.7538666689395905,
2011-02-25,,,1.5740000009536743,1.5069331884384156,1.5363332986831666,1.5557666420936584,1.6944400191307067,1.7559866690635682,
2011-02-28,,,1.5926669836044312,1.5163999795913696,1.5417333006858827,1.5550666391849517,1.684026699066162,1.7584200084209443,
2011-03-01,,,1.5959999561309814,1.543999981880188,1.5490665912628174,1.5551666378974915,1.6729333591461182,1.7608866775035859,
2011-03-02,,,1.6013330221176147,1.573199987411499,1.5443331956863404,1.5554332911968232,1.6614533591270446,1.7632066774368287,
2011-03-03,,,1.6239999532699585,1.597599983215332,1.5493998885154725,1.5578666388988496,1.6538133573532106,1.7656133472919464,
2011-03-04,,,1.6633330583572388,1.615466594696045,1.5611998915672303,1.5628332912921905,1.6469600176811219,1.7685533475875854,
2011-03-07,,,1.6626670360565186,1.6294666051864624,1.572933292388916,1.5690666437149048,1.6461466979980468,1.7716933476924897,
2011-03-08,,,1.6440000534057615,1.6390666246414185,1.5915333032608032,1.5696332991123199,1.6438133597373963,1.7747666788101197,
2011-03-09,,,1.6480000019073486,1.6484000205993652,1.6108000040054322,1.5746666491031647,1.6398000192642213,1.7774800086021423,
2011-03-10,,,1.6006669998168943,1.6437334299087525,1.6206667065620421,1.577300000190735,1.63648001909256,1.7796533489227295,
2011-03-11,,,1.6046669483184814,1.632000207901001,1.623733401298523,1.5800333499908448,1.6330666971206664,1.7818866884708404,
2011-03-14,,,1.5499999523162842,1.609466791152954,1.6194666981697083,1.5805999994277955,1.6285733556747437,1.7834866881370544,
2011-03-15,,,1.5299999713897705,1.5866667747497558,1.6128666996955872,1.5809666454792022,1.6236133551597596,1.7845466876029967,
2011-03-16,,,1.5213329792022705,1.5613333702087402,1.6048666954040527,1.5745999455451964,1.6182666754722594,1.785760017633438,
2011-03-17,,,1.5206669569015503,1.5453333616256715,1.5945333957672119,1.571966642141342,1.6115066742897033,1.7868400168418885,
2011-03-18,,,1.5306669473648071,1.5305333614349366,1.5812667846679687,1.5712333381175996,1.6044666743278504,1.7875866866111756,
2011-03-21,,,1.51533305644989,1.5235999822616577,1.566533386707306,1.569733339548111,1.5968399953842163,1.7884666872024537,
2011-03-22,,,1.4793330430984497,1.5134665966033936,1.5500666856765748,1.570799994468689,1.5904799962043763,1.789093347787857,
2011-03-23,,,1.480666995048523,1.5053333997726441,1.533333384990692,1.5720666944980621,1.5841466760635377,1.7893866872787476,
2011-03-24,,,1.4886670112609863,1.4989334106445313,1.5221333861351014,1.5714000463485718,1.578960015773773,1.7876733577251434,
2011-03-25,,,1.5166670083999634,1.4961334228515626,1.5133333921432495,1.5685333967208863,1.5749600148200988,1.7865466976165771,
2011-03-28,,,1.5499999523162842,1.5030668020248412,1.5133333921432495,1.5664000451564788,1.571626672744751,1.7853933668136597,
2011-03-29,,,1.5946669578552246,1.5261335849761963,1.5198000907897948,1.566333395242691,1.5693333530426026,1.7849200367927551,
2011-03-30,,,1.5806670188903809,1.5461335897445678,1.5257334947586059,1.5653000950813294,1.5689066934585572,1.7811533772945405,
2011-03-31,,,1.850000023841858,1.6184001922607423,1.5586668014526368,1.5766000986099242,1.575746693611145,1.7809600472450255,
2011-04-01,,,1.7773330211639404,1.6705333948135377,1.5833334088325501,1.5823000967502594,1.580573353767395,1.778840047121048,
2011-04-04,,,1.722000002861023,1.7049334049224854,1.6040001034736633,1.5852667450904847,1.5823600149154664,1.7755267167091369,1.581056672334671
2011-04-05,,,1.7799999713897705,1.7420000076293944,1.6340667963027955,1.5920667409896851,1.5850533533096314,1.7735467159748077,1.5819933372735977
2011-04-06,,,1.7660000324249268,1.7790666103363038,1.6626001000404358,1.597966742515564,1.587373354434967,1.7715467166900636,1.582880002260208
2011-04-07,,,1.815999984741211,1.7722666025161744,1.6953333973884583,1.6087333917617799,1.5904666948318482,1.76978004693985,1.5846400022506715
2011-04-08,,,1.7660000324249268,1.7700000047683715,1.7202666997909546,1.6168000459671021,1.5937733554840088,1.766780047416687,1.587070002555847
2011-04-11,44.96884388362033,A,1.6846669912338257,1.7625334024429322,1.7337334036827088,1.6235333979129791,1.595333354473114,1.7613600480556488,1.5890933376550676
2011-04-12,44.9518129407206,A,1.6433329582214355,1.735199999809265,1.7386000037193299,1.6292000472545625,1.596320013999939,1.7547467076778411,1.5919400024414063
2011-04-13,44.93767694569831,A,1.6619999408721924,1.7143999814987183,1.746733295917511,1.6362333953380586,1.5976400136947633,1.7477200376987456,1.5949833369255066
2011-04-14,44.92009470827106,A,1.6759999990463257,1.6863999843597413,1.7293332934379577,1.6440000474452972,1.599653353691101,1.7408333683013917,1.5975433367490768
2011-04-15,44.90973475754354,A,1.7053329944610596,1.6742665767669678,1.7221332907676696,1.6527333498001098,1.602480013370514,1.7343400287628175,1.6002700018882752
2011-04-18,44.90772618478406,P,1.668666958808899,1.6710665702819825,1.7167999863624572,1.6604000449180603,1.6050933527946472,1.7281400287151336,1.602930001616478
2011-04-19,44.91011224323454,P,1.6773329973220823,1.6778665781021118,1.7065332889556886,1.670300042629242,1.6059866738319397,1.7213600277900696,1.605270001888275
2011-04-20,44.91436715164367,P,1.7166670560836792,1.688800001144409,1.7015999913215638,1.6821000456809998,1.609373354911804,1.715626698732376,1.607240002155304
2011-04-21,44.93005523037939,A,1.78266704082489,1.7101334095001222,1.6982666969299316,1.6968000471591949,1.6140666961669923,1.7118866991996766,1.6095233374834061
2011-04-22,44.940018614736836,A,1.78266704082489,1.7256002187728883,1.699933397769928,1.7101000487804412,1.6187200379371642,1.7087200391292572,1.6115566724538803
2011-04-25,44.948913393827006,A,1.7593330144882202,1.7437334299087524,1.7074000000953675,1.720566701889038,1.6231333589553834,1.706106698513031,1.6130500024557113
2011-04-26,44.9618375790952,A,1.7953330278396606,1.767333436012268,1.7226000070571899,1.73060000538826,1.6285866785049439,1.7030200278759002,1.6152600026130677
2011-04-27,44.968592338274696,A,1.8053330183029173,1.7850666284561154,1.7369333148002624,1.7418333053588868,1.6317199993133544,1.6994933581352234,1.6175466674566268
2011-04-28,44.96802587533053,A,1.843999981880188,1.7973332166671754,1.7537333130836488,1.7415333032608031,1.6371333384513855,1.696566687822342,1.6197666674852371
2011-04-29,44.96816127619913,A,1.840000033378601,1.8087998151779174,1.7672000169754027,1.7446666538715363,1.6430266785621643,1.6939533591270446,1.621870002746582
2011-05-02,44.969916752082725,A,1.830000042915344,1.8229332208633422,1.7833333253860473,1.7500666558742524,1.648720018863678,1.6918866884708406,1.6240366679430007
2011-05-03,44.96519516409768,A,1.7913329601287842,1.822133207321167,1.7947333216667176,1.750633305311203,1.6553866791725158,1.6907800185680388,1.626143332719803
2011-05-04,44.96012626590022,A,1.779332995414734,1.8169332027435303,1.800999915599823,1.7512999534606934,1.6618666791915893,1.6888400185108186,1.6281333327293397
2011-05-05,44.95127788697683,A,1.762666940689087,1.80066659450531,1.7989999055862427,1.7486333012580872,1.6670800185203551,1.6859266889095306,1.6301633322238922
2011-05-06,44.94578526427208,A,1.807999968528748,1.7942665815353394,1.8015331983566285,1.7507332980632782,1.6717600178718568,1.6831000185012817,1.6325566673278809
2011-05-09,44.944025492811534,A,1.8606669902801516,1.8003999710083007,1.8116665959358216,1.7595332980155944,1.6771200180053711,1.6805733585357665,1.6348866671323776
2011-05-10,44.9481247482498,A,1.8886669874191284,1.8198667764663696,1.8209999918937683,1.7717999994754792,1.682973358631134,1.6779533588886262,1.6370133370161057
2011-05-11,44.94729310071054,A,1.8046669960021973,1.8249335765838623,1.8209333896636963,1.7789333522319795,1.6870400381088257,1.6742466986179352,1.6389500069618226
2011-05-12,44.95674379486567,A,1.8446669578552248,1.8413335800170898,1.8210000872612,1.7873667001724243,1.691453378200531,1.6726333677768708,1.6413566768169403
2011-05-13,44.95986157740531,A,1.8366669416427608,1.8470669746398927,1.820666778087616,1.7939333975315095,1.6949200558662414,1.6709400367736817,1.6440100115537644
2011-05-16,44.95339263147892,A,1.773332953453064,1.829600167274475,1.815000069141388,1.7991666972637177,1.6971333742141723,1.6716400361061097,1.6463433414697648
2011-05-17,44.940227262222635,P,1.730666995048523,1.798000168800354,1.808933472633362,1.8018333971500398,1.6988667130470276,1.671340036392212,1.6486533415317535
2011-05-18,44.93875105877499,P,1.7566670179367063,1.7884001731872559,1.806666874885559,1.803833395242691,1.7010400533676147,1.670420036315918,1.6514700114727021
2011-05-19,44.94314779041954,P,1.8799999952316284,1.7954667806625366,1.8184001803398133,1.808700042963028,1.7066267132759094,1.6715533661842346,1.6550033462047578
2011-05-20,44.947520691264344,A,1.864667057991028,1.80106680393219,1.8240668892860412,1.8128000438213348,1.7118267154693603,1.6724467062950135,1.658220016360283
2011-05-23,44.9505252417113,A,1.787999987602234,1.8040002107620239,1.8168001890182495,1.8142333924770355,1.7165867161750794,1.6725800359249114,1.66090001642704
2011-05-24,44.95719257253526,A,1.7813329696655271,1.8141334056854248,1.8060667872428895,1.8135333895683288,1.7216133761405945,1.672613365650177,1.6634233462810517
