Date,GRADE,GPS,DLTR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-06-19,,,1.5720160007476809,1.6213993787765504,1.6090536832809448,1.545679086446762,1.52362144947052,,
1995-06-20,,,1.596708059310913,1.6148149967193604,1.6189302921295166,1.546502137184143,1.5269136309623719,,
1995-06-21,,,1.5802470445632937,1.6049384117126464,1.6205763936042785,1.5530864894390106,1.530535032749176,,
1995-06-22,,,1.5802470445632937,1.5950618267059329,1.6139919996261596,1.5596708416938783,1.5334979939460753,,
1995-06-23,,,1.6460909843444824,1.5950618267059329,1.6156381011009215,1.5670782923698425,1.5377778339385986,,
1995-06-26,,,1.6378599405288696,1.6082306146621703,1.6148149967193604,1.5740741908550262,1.5425514936447144,,
1995-06-27,,,1.6790119409561155,1.6246913909912108,1.6197531938552856,1.585596787929535,1.5484774136543273,,
1995-06-28,,,1.6954729557037354,1.6477365732192992,1.6263374924659728,1.596296387910843,1.5537448930740356,,
1995-06-29,,,1.6954729557037354,1.6707817554473876,1.6329217910766602,1.6086420357227325,1.5601646327972412,,
1995-06-30,,,1.7448559999465942,1.69053475856781,1.6427982926368714,1.6222222864627838,1.567572033405304,,
1995-07-03,,,1.7448559999465942,1.711933970451355,1.6600822925567627,1.6345679879188537,1.5749794340133667,,
1995-07-04,,,1.7448559999465942,1.7251027822494507,1.6748970866203308,1.6469136893749237,1.5828806734085084,,
1995-07-05,,,1.761317014694214,1.7382715940475464,1.6930040836334228,1.6567902386188507,1.5912757325172424,,
1995-07-06,,,1.80246901512146,1.7596708059310913,1.7152262806892395,1.6646091401576997,1.59934157371521,,
1995-07-07,,,1.80246901512146,1.7711934089660644,1.7308640837669373,1.6732510924339294,1.6057613348960877,,
1995-07-10,,,1.7777780294418335,1.7777778148651122,1.7448558926582336,1.679835444688797,1.6106996154785156,,
1995-07-11,,,1.909464955329895,1.8106996059417724,1.7679011940956115,1.6938271939754486,1.6172839736938476,,
1995-07-12,,,1.909464955329895,1.8403291940689086,1.7893003940582275,1.7078189432621003,1.6232098937034607,,
1995-07-13,,,1.9917700290679927,1.8781893968582153,1.8189301013946533,1.7259259462356566,1.6307819151878358,,
1995-07-14,,,1.9917700290679927,1.916049599647522,1.8436215043067932,1.7432098984718323,1.6383539366722106,,
1995-07-17,,,1.975309014320373,1.9555557966232295,1.866666805744171,1.7633745491504669,1.6460905766487122,,
1995-07-18,,,2.008229970932007,1.975308799743652,1.8930042028427123,1.7839506447315217,1.6544856357574462,,
1995-07-19,,,1.9259259700775144,1.978601002693176,1.9094650983810424,1.8012345910072327,1.6607407760620116,,
1995-07-20,,,1.909464955329895,1.9621399879455563,1.920164692401886,1.8176954865455628,1.6676543545722962,,
1995-07-21,,,1.9259259700775144,1.9489711761474608,1.9325103878974914,1.8316872358322143,1.6729218530654908,,
1995-07-24,,,1.9259259700775144,1.9390945672988888,1.9473251819610593,1.8460905373096466,1.6781893515586852,1.5252675092220307,
1995-07-25,,,1.909464955329895,1.9193415641784664,1.9473251819610593,1.8576131880283355,1.6826337909698486,1.5326749193668365,
1995-07-26,,,1.958847999572754,1.9259259700775146,1.9522634863853452,1.8707819402217865,1.688065891265869,1.5413991987705231,
1995-07-27,,,1.975309014320373,1.9390947818756104,1.9506173849105832,1.8847737431526184,1.6966255712509155,1.5500411784648895,
1995-07-28,,,1.9259259700775144,1.9390947818756104,1.9440329790115354,1.8938272416591644,1.7035391497612,1.5576954984664917,
1995-07-31,,,1.9917700290679927,1.9522635936737056,1.9456790804862973,1.9061729431152343,1.712757270336151,1.5660905683040618,
1995-08-01,,,2.008229970932007,1.972016596794128,1.9456790804862973,1.919341641664505,1.7213169288635255,1.574485628604889,
1995-08-02,,,1.958847999572754,1.972016596794128,1.9489712834358213,1.929218190908432,1.7315226888656616,1.582057648897171,
1995-08-03,,,1.9670779705047607,1.970370388031006,1.9547325849533077,1.937448638677597,1.741893048286438,1.5900411891937256,
1995-08-04,,,1.9259259700775144,1.970370388031006,1.9547325849533081,1.9436214864253998,1.7504527282714843,1.5976132094860076,
1995-08-07,,,1.8930039405822756,1.9506171703338624,1.9514403820037842,1.9493827819824219,1.758353967666626,1.6048560094833375,
1995-08-08,,,1.9176950454711916,1.9325101852416993,1.952263391017914,1.9497942864894866,1.767736668586731,1.6122634100914002,
1995-08-09,,,1.909464955329895,1.9226335763931275,1.947325086593628,1.9497942864894866,1.7762963485717773,1.6195062100887299,
1995-08-10,,,1.9176950454711916,1.9127569913864135,1.9415636897087096,1.9460905373096467,1.7856790494918824,1.6267490005493164,
1995-08-11,,,1.8600820302963257,1.8995882034301759,1.934979295730591,1.9395061373710631,1.7934156703948974,1.6334156608581543,
1995-08-14,,,1.7942390441894531,1.8798352241516114,1.915226197242737,1.9304526388645171,1.7993416118621826,1.6386831510066986,
1995-08-15,,,1.8107000589370728,1.8584362268447876,1.8954732060432433,1.9205761432647706,1.80559677362442,1.6434568214416503,
1995-08-16,,,1.7942390441894531,1.8353910446166992,1.8790123105049132,1.9139917969703675,1.8102058339118958,1.6485597014427185,
1995-08-17,,,1.81893002986908,1.815638041496277,1.8641975164413451,1.9094650506973267,1.8136626148223878,1.6535802817344665,
1995-08-18,,,1.975309014320373,1.8386834383010864,1.869135820865631,1.9119342029094697,1.8205761957168578,1.659835431575775,
1995-08-21,,,2.008229970932007,1.8814816236495973,1.8806584239006043,1.9160494029521942,1.8278189754486085,1.6654321312904359,
1995-08-22,,,2.008229970932007,1.920987606048584,1.8897119164466858,1.9209876537322998,1.8353909754753113,1.6716872715950013,
1995-08-23,,,1.9176950454711916,1.9456788063049317,1.8905349254608155,1.9189300060272216,1.841152276992798,1.6764609324932098,
1995-08-24,,,1.9670779705047607,1.975308394432068,1.8954732179641725,1.918518453836441,1.8479012370109558,1.6819753324985505,
1995-08-25,,,1.975309014320373,1.975308394432068,1.906995916366577,1.920987606048584,1.8544855976104737,1.687572042942047,
1995-08-28,,,1.9423869848251345,1.9621397972106933,1.9218107104301452,1.918518453836441,1.8618930172920227,1.6927572333812713,
1995-08-29,,,1.9423869848251345,1.948971199989319,1.9349794030189513,1.9152263045310973,1.8688065958023072,1.6978601133823394,
1995-08-30,,,1.9423869848251345,1.9539095878601074,1.9497941970825194,1.9144032537937163,1.876049394607544,1.70329221367836,
1995-08-31,,,1.958847999572754,1.952263593673706,1.963785994052887,1.9139917552471162,1.8836214137077332,1.7085597038269043,
1995-09-01,,,1.958847999572754,1.9489713907241821,1.962139892578125,1.9156378567218781,1.8898765540122986,1.7138271939754486,
1995-09-04,,,1.958847999572754,1.952263593673706,1.9572016954421998,1.918930059671402,1.8962963151931762,1.7194239044189452,
1995-09-05,,,1.9917700290679927,1.9621402025222778,1.9555557012557983,1.922633808851242,1.9025514769554137,1.7255144453048705,
1995-09-06,,,2.008229970932007,1.9753087997436523,1.96460919380188,1.9275720596313477,1.9088066172599794,1.7312757551670075,
1995-09-07,,,1.975309014320373,1.9786010026931762,1.9654322981834411,1.9304527580738067,1.914403338432312,1.7372839856147766,
1995-09-08,,,1.9917700290679927,1.985185408592224,1.967078399658203,1.9370371580123902,1.91934161901474,1.743456826210022,
1995-09-11,,,2.01646089553833,1.9967079877853393,1.9744857907295228,1.948148250579834,1.9247737169265746,1.7498765754699708,
1995-09-12,,,1.9917700290679927,1.996707987785339,1.9794240951538087,1.9572017490863796,1.9297119975090027,1.7562963354587555,
1995-09-13,,,1.9917700290679927,1.9934159994125362,1.9843623995780946,1.9670782983303066,1.9343210577964782,1.7627983951568604,
1995-09-14,,,2.0329220294952397,2.0049386024475093,1.991769802570343,1.9777778983116145,1.9389301180839538,1.7691358458995818,
1995-09-15,,,2.0823049545288086,2.0230455875396727,2.0041154980659486,1.9831276953220365,1.944526836872101,1.7751440858840943,
1995-09-18,,,2.041152000427246,2.027983808517456,2.0123458981513975,1.9847737967967984,1.949794316291809,1.7802469658851623,
1995-09-19,,,2.213992118835449,2.0724282264709473,2.0345681071281434,1.9950619041919704,1.9558848595619203,1.786584416627884,
1995-09-20,,,2.213992118835449,2.1168726444244386,2.0551443219184877,2.0098767578601833,1.9619754028320313,1.792592648267746,
1995-09-21,,,2.2880659103393555,2.1679014205932616,2.086420011520386,2.025926154851913,1.9679013204574585,1.7993416178226471,
1995-09-22,,,2.19753098487854,2.190946626663208,2.1069961071014403,2.0370372533798213,1.9720165395736695,1.80518523812294,
1995-09-25,,,2.189300060272217,2.2205762386322023,2.124280023574829,2.0493829071521756,1.9762963604927064,1.8111934685707092,
1995-09-26,,,2.19753098487854,2.21728401184082,2.1448561191558837,2.0621401071548457,1.980082380771637,1.8172840082645416,
1995-09-27,,,2.041152000427246,2.1827159881591798,2.149794316291809,2.0670783579349514,1.9823869013786315,1.8215638387203217,
1995-09-28,,,2.139918088912964,2.1530864238739014,2.1604939222335817,2.076131862401962,1.986995964050293,1.8273251593112945,
1995-09-29,,,2.238682985305786,2.1613168239593508,2.1761317253112793,2.0901236116886137,1.9932511043548584,1.8330864787101746,
1995-10-02,,,2.255143880844116,2.1744855880737304,2.197530913352966,2.104938405752182,1.9998354625701904,1.8390124070644378,
1995-10-03,,,2.1069960594177246,2.1563786029815675,2.186831307411194,2.110699707269668,2.003786084651947,1.843209937810898,
1995-10-04,,,1.9917700290679927,2.146502208709717,2.164609098434448,2.1098767101764677,2.0044445252418517,1.8462552082538606,
1995-10-05,,,2.008229970932007,2.1201645851135256,2.1366255044937135,2.111522758007049,2.0051029443740847,1.8508642578125,
1995-10-06,,,2.024691104888916,2.0773662090301515,2.119341516494751,2.113168811798096,2.0070782470703126,1.8553086984157563,
1995-10-09,,,1.975309014320373,2.021399235725403,2.0979424118995667,2.111111217737198,2.0067490267753603,1.8597531485557557,
1995-10-10,,,1.9423869848251345,1.9884774208068847,2.072428011894226,2.108642065525055,2.0054321670532227,1.863374547958374,
1995-10-11,,,1.975309014320373,1.9851852178573608,2.065843713283539,2.107819014787674,2.005761387348175,1.8686420381069184,
1995-10-12,,,1.975309014320373,1.9786010265350338,2.0493828058242793,2.1049383640289308,2.0059260082244874,1.8739095282554628,
1995-10-13,,,2.008229970932007,1.9753087997436523,2.026337504386902,2.1012346148490906,2.0075720882415773,1.8790124082565307,
1995-10-16,,,1.975309014320373,1.975308799743652,1.9983540177345271,2.097942465543747,2.0092181897163393,1.8837860786914826,
1995-10-17,,,1.9176950454711916,1.9703704118728633,1.979423916339874,2.083127611875534,2.0092181897163393,1.888477429151535,
1995-10-18,,,1.9423869848251345,1.963786005973816,1.9744856119155885,2.0695473551750183,2.009876630306244,1.8930864894390107,
1995-10-19,,,1.9423869848251345,1.957201600074768,1.967901313304901,2.0522634088993073,2.010370469093323,1.8980247592926025,
1995-10-20,,,1.9423869848251345,1.9440330028533936,1.959670901298523,2.039506208896637,2.012016568183899,1.9027161192893982,
1995-10-23,,,1.909464955329895,1.930864191055298,1.953086495399475,2.025514453649521,2.014321086406708,1.9068313491344453,
1995-10-24,,,1.876543045043945,1.9226337909698485,1.9465021014213562,2.009465056657791,2.0156379461288454,1.9106173598766327,
1995-10-25,,,1.8847739696502688,1.9111111879348754,1.9374485969543458,2.001646155118942,2.0174486446380615,1.9138272392749787,
1995-10-26,,,1.876543045043945,1.8979423999786378,1.9275720000267031,1.9884774029254912,2.0186009049415587,1.9161317598819734,
1995-10-27,,,1.7695469856262207,1.863374400138855,1.9037037014961242,1.9650206029415132,2.0144856643676756,1.917530930042267,
1995-10-30,,,1.7860080003738403,1.838683009147644,1.8847736001014712,1.9415638089179992,2.0100412249565123,1.9189301002025605,
1995-10-31,,,1.7777780294418335,1.8189300060272218,1.8707818984985356,1.9251029074192048,2.005432186126709,1.92041158080101,
1995-11-01,,,1.753085970878601,1.7925924062728882,1.851851797103882,1.9131687045097352,2.002140004634857,1.9216461408138275,
1995-11-02,,,1.80246901512146,1.7777776002883912,1.8378600001335144,1.9028806567192078,1.998847825527191,1.9233745312690735,
1995-11-03,,,1.8107000589370728,1.7860082149505616,1.8246913075447082,1.8921811044216157,1.9955556464195252,1.9250206220149995,
1995-11-06,,,1.7777780294418335,1.78436222076416,1.811522614955902,1.8823045551776887,1.992263467311859,1.927078242301941,
1995-11-07,,,1.7777780294418335,1.78436222076416,1.801646113395691,1.8740741074085236,1.9889712882041932,1.9288889420032502,
1995-11-08,,,1.7777780294418335,1.7893006324768066,1.7909465193748475,1.8641975581645966,1.9856791090965271,1.9308642518520356,
1995-11-09,,,1.7695469856262207,1.7827162265777587,1.780246913433075,1.8539094567298888,1.9818930888175965,1.9327572512626647,
1995-11-10,,,1.711933970451355,1.7629630088806152,1.7744856119155883,1.8390946567058564,1.9769548082351684,1.9334156811237335,
1995-11-13,,,1.6790119409561155,1.7432097911834716,1.763786005973816,1.8242798030376435,1.9713580870628358,1.933827201128006,
1995-11-14,,,1.703703999519348,1.7283949851989746,1.7563786029815673,1.8135802507400514,1.9655967664718628,1.9340741217136384,
1995-11-15,,,1.711933970451355,1.715226173400879,1.7522634029388429,1.8020576000213624,1.9596708464622496,1.9342387318611145,
1995-11-16,,,1.703703999519348,1.7020575761795045,1.7423869013786315,1.790123450756073,1.9542387461662292,1.9343210422992707,
1995-11-17,,,1.7777780294418335,1.7152263879776002,1.7390946984291076,1.781893002986908,1.9499589061737062,1.934650262594223,
1995-11-20,,,1.7695469856262207,1.7333333969116211,1.7382715940475464,1.7748971045017243,1.9450206279754638,1.9348971724510193,
1995-11-21,,,1.7777780294418335,1.7481482028961182,1.7382715940475464,1.7699588537216187,1.9407407879829406,1.9352263927459716,
1995-11-22,,,1.7777780294418335,1.7613170146942139,1.7382715940475464,1.764609056711197,1.9364609479904176,1.9353910028934478,
1995-11-23,,,1.7777780294418335,1.776131820678711,1.7390946984291076,1.7596708059310913,1.9313580679893494,1.9351440930366517,
1995-11-24,,,1.7777780294418335,1.776131820678711,1.7456791043281554,1.7600823581218719,1.9252675294876098,1.9348971831798554,
1995-11-27,,,1.7283949851989746,1.7679014205932617,1.7506174087524413,1.7572017073631288,1.9190123891830444,1.9344033527374267,
1995-11-28,,,1.753085970878601,1.7629630088806152,1.7555556058883668,1.755967104434967,1.9097942662239076,1.9328395628929138,
1995-11-29,,,1.7448559999465942,1.7563786029815673,1.7588478088378907,1.7555556058883668,1.9004115438461304,1.9311934733390808,
1995-11-30,,,1.843621015548706,1.769547200202942,1.7728395104408263,1.757613205909729,1.8915226459503174,1.929711983203888,
1995-12-01,,,1.876543045043945,1.7893002033233643,1.7827160120010377,1.7609053552150726,1.8851028871536255,1.9285597133636474,
1995-12-04,,,1.909464955329895,1.8255141973495483,1.796707808971405,1.7674897015094757,1.879506185054779,1.9279012727737426,
1995-12-05,,,1.975309014320373,1.8699588060379024,1.816460907459259,1.7773662507534027,1.8750617456436158,1.9275720632076263,
1995-12-06,,,1.9423869848251345,1.9094650030136109,1.8329218029975891,1.7855966985225677,1.8730864453315734,1.9277366733551025,
1995-12-07,,,1.950616955757141,1.9308641910552975,1.85020569562912,1.7946501970291138,1.869300422668457,1.928148193359375,
1995-12-08,,,1.8847739696502688,1.9325103759765625,1.8609052896499634,1.8032921969890594,1.8622222423553467,1.9277366733551025,
1995-12-11,,,1.8847739696502688,1.9275721788406373,1.8765431880950927,1.813580298423767,1.8548148441314698,1.92732515335083,1.7262963312864303
1995-12-12,,,1.876543045043945,1.9078189849853515,1.8888888955116272,1.822222250699997,1.850205783843994,1.9269959342479706,1.7298354268074037
1995-12-13,,,1.876543045043945,1.8946501970291139,1.9020576000213623,1.8304527044296264,1.8479012441635132,1.9261728847026824,1.733786041736603
1995-12-14,,,1.876543045043945,1.8798354148864747,1.9053498029708862,1.8390946567058564,1.845267505645752,1.9251852250099182,1.737613201737404
1995-12-15,,,1.8600820302963257,1.874897027015686,1.9037037014961242,1.8432098567485808,1.8419753241539,1.9245267856121062,1.741111142039299
1995-12-18,49.294055418172114,C,1.7448559999465942,1.8469134330749513,1.8872428059577941,1.8419753074645997,1.8373662638664245,1.9220576453208924,1.7440741068124772
1995-12-19,49.21241808989016,B,1.5679010152816772,1.7851850271224976,1.8465020060539246,1.8314814567565918,1.8298765444755554,1.917654355764389,1.746069992184639
1995-12-20,49.12521387306301,B,1.5637860298156738,1.7226336240768432,1.8086419105529785,1.8207818567752838,1.8216460847854614,1.9137037360668183,1.7478806924819947
1995-12-21,49.03720481190126,B,1.5308640003204346,1.6534978151321411,1.7666666150093078,1.8084361553192139,1.8127571845054626,1.909341596364975,1.7496913927793503
1995-12-22,48.93949224473425,B,1.4485599994659424,1.5711934089660644,1.7230452179908753,1.7919752538204192,1.8015637850761415,1.9045679366588593,1.7510905730724335
1995-12-25,48.8819353177088,B,1.4485599994659424,1.5119342088699341,1.6794238209724426,1.7779835045337677,1.7910288047790528,1.900123497247696,1.7524897533655166
1995-12-26,48.89047738439529,B,1.4897119998931885,1.4962964057922363,1.6407407164573669,1.764814805984497,1.7824691438674927,1.8958436667919158,1.754053538441658
1995-12-27,48.93403387200767,B,1.6378599405288696,1.5111111879348755,1.6168724060058595,1.7594650030136108,1.7763786029815674,1.8931276166439057,1.7563169133663177
1995-12-28,48.992467095280126,B,1.6790119409561155,1.5407407760620115,1.5971192955970763,1.7512345492839814,1.771111102104187,1.8907407855987548,1.7587448930740357
1995-12-29,49.06000949200358,B,1.6296299695968628,1.5769547700881958,1.5740740895271301,1.7388888955116273,1.7648559617996216,1.8884362649917603,1.7609259629249572
1996-01-01,49.122975235863045,B,1.6296299695968628,1.61316876411438,1.562551486492157,1.7248971462249756,1.759259262084961,1.8867901742458344,1.7627366626262664
1996-01-02,49.17310527820121,B,1.6460909843444824,1.6444445610046388,1.5703704833984375,1.708436244726181,1.7546502208709718,1.8851440834999085,1.7643004524707795
1996-01-03,49.19026150240677,B,1.6790119409561155,1.652674961090088,1.5818930745124817,1.69526749253273,1.7505349802970886,1.883991812467575,1.7662757569551468
1996-01-04,49.23390961526962,C,1.8271600008010864,1.682304573059082,1.6115226745605469,1.6890946447849273,1.7495473194122315,1.8840741121768951,1.7688271969556808
1996-01-05,49.30749682782999,C,1.8930039405822756,1.7349793672561646,1.6559670686721801,1.6895061433315277,1.7520164585113525,1.8832510614395142,1.7715432465076446
1996-01-08,49.36119147379924,C,1.8518520593643188,1.7794237852096557,1.6962962746620178,1.6878600478172303,1.7533333396911621,1.8816872823238373,1.7735597068071365
1996-01-09,49.401481471989406,C,1.831276059150696,1.8164608001708984,1.7304526805877685,1.6855966985225677,1.7544033002853394,1.8799177432060241,1.7758025074005126
1996-01-10,49.42861541541574,A,1.81893002986908,1.8444444179534911,1.7485596895217896,1.6827160477638246,1.7557201814651489,1.878930093050003,1.7776955127716065
1996-01-11,49.40311282582589,A,1.7942390441894531,1.8378602266311646,1.7600823998451234,1.6786008477210999,1.7555555820465087,1.87720170378685,1.7795885181427002
1996-01-12,49.366671200598184,A,1.8518520593643188,1.8296298503875732,1.7823046088218688,1.6781893491744995,1.7563786220550537,1.8759671342372894,1.7817695885896683
1996-01-15,49.353188226764246,A,1.8518520593643188,1.8296298503875732,1.8045268177986145,1.6835391521453857,1.7578601026535035,1.8750617849826812,1.7839095091819763
1996-01-16,49.37532400782897,A,1.9423869848251345,1.8518520355224612,1.8341564178466796,1.7022634506225587,1.7611522817611693,1.8750617849826812,1.7864609491825103
1996-01-17,49.43169333700505,A,2.041152000427246,1.8962964296340943,1.8703704237937928,1.7261317491531372,1.7664197611808776,1.8760494351387025,1.789670824408531
1996-01-18,49.51290220983529,A,2.0905349254608154,1.9555556058883667,1.8967079162597655,1.7541152954101562,1.7728395199775695,1.877366304397583,1.7929630041122437
1996-01-19,49.57181193178949,A,2.057612895965576,1.9967077732086183,1.9131688117980956,1.784567940235138,1.779753098487854,1.8783539533615112,1.79609057366848
1996-01-22,49.63243090438516,A,2.0864200592041016,2.043621373176575,1.936625611782074,1.816460943222046,1.7879012608528138,1.8796296739578247,1.799526789188385
1996-01-23,49.70072145446216,A,2.2716050148010254,2.109464979171753,1.980658507347107,1.8555555939674377,1.7992592811584474,1.882428023815155,1.8039712345600127
1996-01-24,49.749903794722115,A,2.3456790447235107,2.1703703880310057,2.03333340883255,1.8909465491771698,1.8119341826438904,1.8858025145530701,1.8085391348600388
1996-01-25,49.79071940686393,A,2.337449073791504,2.2197532176971437,2.087654411792755,1.9238684058189393,1.8246090841293334,1.8894239151477814,1.813353950381279
1996-01-26,49.846752534843176,A,2.370369911193848,2.282304620742798,2.139506196975708,1.9609054028987885,1.8364609217643737,1.89320991396904,1.818333370089531
1996-01-29,49.87383862455962,A,2.3045270442962646,2.3259260177612306,2.1847736954689028,1.9946502566337585,1.8471605229377746,1.8960905754566193,1.822983575463295
1996-01-30,49.848522345267014,A,2.3045270442962646,2.3325104236602785,2.2209877014160155,2.0275720596313476,1.8576955032348632,1.899218145608902,1.8277572405338287
