Date,GRADE,GPS,APH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-02-28,41.82533967539177,A,0.3376021087169647,0.3331460118293762,0.3333172559738159,0.3285189658403396,0.3198133540153503,0.31897366434335706,0.29299374930560584
1995-03-01,41.817212920097575,A,0.3410291969776153,0.3348597764968872,0.33400278389453886,0.3297185748815536,0.32029319763183595,0.31917931258678434,0.2935335694253444
1995-03-02,41.81470485518425,A,0.3427428603172302,0.33691627383232114,0.3350310325622558,0.3309181854128837,0.32060166597366335,0.31943637102842326,0.29407338999211785
1995-03-03,41.820445607098996,A,0.3444564640522003,0.3396582007408142,0.3360592871904373,0.33194639235734935,0.3209444063901901,0.319693429172039,0.29461321070790286
1995-03-06,41.84138046392869,A,0.3564526736736297,0.344456660747528,0.3382871627807617,0.33391717523336406,0.3215270709991455,0.320241819024086,0.29521301247179504
1995-03-07,41.85715406652971,A,0.3564526736736297,0.348226773738861,0.34068639278411866,0.3359736427664756,0.32207546293735506,0.3206702470779419,0.2958299499750137
1995-03-08,41.87811431760759,A,0.3633078634738922,0.35268250703811643,0.34377114176750184,0.33854422867298123,0.32276095867156984,0.32109868198633196,0.29647259555757044
1995-03-09,41.88337856659238,A,0.3530252575874328,0.35473898649215696,0.34582763016223905,0.3397438377141952,0.3232408022880554,0.3214071482419968,0.29706382811069487
1995-03-10,41.89041913813457,A,0.3564526736736297,0.3571382284164429,0.3483982145786285,0.3407720506191253,0.32378919422626495,0.32174988865852355,0.2976807656139135
1995-03-13,41.88564473522918,A,0.3650215566158294,0.3588520050048828,0.35165433287620546,0.3422287076711655,0.3245089638233185,0.3221783179044724,0.29828056737780567
1995-03-14,41.88487042407346,A,0.3650215566158294,0.3605657815933227,0.35439627766609194,0.3438567668199539,0.32536582231521605,0.3226924347877502,0.2988975045084953
1995-03-15,41.870786845983226,A,0.359879732131958,0.3598801553249359,0.35628133118152616,0.3451420575380325,0.32618840396404264,0.32322368651628497,0.2995144415646791
1995-03-16,41.87474784876705,A,0.359879732131958,0.3612510502338409,0.35799501836299896,0.3465130254626274,0.3269767111539841,0.32375493824481966,0.3001313786208629
1995-03-17,41.86901345887508,A,0.3547388613224029,0.36090828776359557,0.35902325809001917,0.34754127264022827,0.3276279157400131,0.32430332601070405,0.30071404367685317
1995-03-20,41.851696483771256,A,0.3530252575874328,0.3585090279579163,0.3586805164813995,0.34848383963108065,0.32821057438850404,0.32485171377658845,0.30128814071416854
1995-03-21,41.838740614011485,A,0.3581663370132446,0.35713798403739927,0.35885188281536096,0.34976913779973984,0.3289303284883499,0.325451512336731,0.30187937065958975
1995-03-22,41.83308146563359,A,0.3581663370132446,0.3567953050136566,0.3583377301692962,0.351054435968399,0.32971864223480224,0.3259484851360321,0.30250487647950647
1995-03-23,41.82721318140284,A,0.359879732131958,0.3567953050136566,0.35902317762374875,0.3524254038929939,0.3305754965543747,0.3263083592057228,0.3031389492750167
1995-03-24,41.83681051432374,A,0.3667349815368652,0.35919452905654903,0.36005140841007227,0.3542248114943504,0.3315009087324142,0.3267367857694626,0.3038158670812845
1995-03-27,41.85564506556499,A,0.3701623976230621,0.36262195706367495,0.36056549251079556,0.3561099126935005,0.33235776782035825,0.32719948649406433,0.30454419806599614
1995-03-28,41.86380402040659,A,0.3684486448764801,0.364678418636322,0.36090820133686063,0.3576522395014763,0.3331118041276932,0.32766218662261964,0.3052725279331207
1995-03-29,41.86757582355204,A,0.3615933954715729,0.3653638303279877,0.36107956767082217,0.35868044942617416,0.33407147467136383,0.32803919732570647,0.305975150167942
1995-03-30,41.85816148187892,A,0.3513117730617523,0.3636502385139465,0.3602227717638016,0.35910889506340027,0.3350654363632202,0.32831339180469515,0.3066263642907142
1995-03-31,41.83066760450797,P,0.3427428603172302,0.35885181427001955,0.3590231716632843,0.3590232148766518,0.33595656394958495,0.3285190340876579,0.3072518692165613
1995-04-03,41.80400751966241,P,0.3461699783802032,0.3540533304214477,0.35833764374256133,0.3585090801119804,0.3372246980667114,0.32865613013505934,0.3079116459190845
1995-04-04,41.76907779703752,P,0.3358884155750274,0.34754128456115724,0.35610985159873965,0.3574808672070503,0.338252928853035,0.3287246835231781,0.30846003428101537
1995-04-05,41.73193274776131,P,0.3290330767631531,0.3410292208194733,0.3531965255737305,0.3557671278715133,0.33928116142749787,0.328690410554409,0.3089313059300184
1995-04-06,41.72299768885304,P,0.3393155634403229,0.33862997889518737,0.35114010870456697,0.3550816431641578,0.3405150437355042,0.3287932354211807,0.30953110672533507
1995-04-07,41.72845699666998,P,0.3461699783802032,0.33931540250778197,0.34908360838890073,0.3545675083994865,0.3416460919380188,0.3289131960272789,0.3101051995158195
1995-04-10,41.71886934226067,P,0.3376021087169647,0.33760182857513427,0.34582757949829096,0.35319653600454326,0.3425029480457306,0.3290331584215164,0.31063645295798775
1995-04-11,41.73437614018941,P,0.3478836119174957,0.34000086784362793,0.34377107620239256,0.3523396387696266,0.3432226973772049,0.32923880010843276,0.31121054515242574
1995-04-12,41.81514380047206,P,0.3975817263126373,0.35371059775352476,0.34736990928649897,0.35422473847866054,0.34483359158039095,0.3300442472100258,0.31197314776480195
1995-04-13,41.87120045716687,A,0.3924409747123718,0.3643356800079346,0.35148282945156095,0.3558528006076812,0.3463073980808258,0.3307982867956161,0.31271004661917684
1995-04-14,41.92176942344007,A,0.3924409747123718,0.37358987927436826,0.3564526408910751,0.35773790627717966,0.3476783710718155,0.33144950211048124,0.3134726497530937
1995-04-17,42.00086343000343,A,0.4044370353221893,0.3869568645954132,0.3622793465852737,0.3603084951639175,0.34942637145519256,0.33222067803144456,0.3142609606683254
1995-04-18,42.062501935494765,A,0.4010089039802551,0.397581923007965,0.36879139542579653,0.36245062351226803,0.3511400830745697,0.3329918438196182,0.3150149945914745
1995-04-19,42.022186511220276,A,0.3753030598163605,0.3931261897087097,0.37341839373111724,0.36330745965242384,0.3524082213640213,0.33347167998552324,0.3156233587861061
1995-04-20,41.972962840520644,A,0.3650215566158294,0.38764230608940126,0.3759889930486679,0.3635645508766174,0.35312799096107483,0.33381442725658417,0.3161546120047569
1995-04-21,41.931300322399096,A,0.3735893666744232,0.38387198448181153,0.3787309318780899,0.3639072701334953,0.35388200998306274,0.3343456771969795,0.3167287042737007
1995-04-24,41.90760375595913,A,0.4078641831874847,0.3845574140548706,0.3857571393251419,0.36579235941171645,0.3553215253353119,0.33515112459659574,0.31744846656918524
1995-04-25,41.876315074064145,A,0.3975817263126373,0.383871978521347,0.3907269507646561,0.36724901348352434,0.35662395238876343,0.33580233812332155,0.31809110954403874
1995-04-26,41.87194967907773,A,0.383871853351593,0.38558573722839357,0.3893559634685516,0.3683629363775253,0.3576179111003876,0.3364021334052086,0.3186737689375877
1995-04-27,41.88876224252909,A,0.3821583986282348,0.3890131056308746,0.38832770586013793,0.36990526765584947,0.35861187160015107,0.3370533472299575,0.31923929527401923
1995-04-28,41.90183105217394,A,0.383871853351593,0.39106960296630855,0.38747079372406007,0.3719617173075676,0.35960583031177523,0.3378930649161338,0.31985623136162755
1995-05-01,41.85766055420817,A,0.3770175576210022,0.38490027785301206,0.38472884595394136,0.37350409626960757,0.36046270310878753,0.33856141418218605,0.3204474645853042
1995-05-02,41.851340945715286,A,0.3941545784473419,0.384214848279953,0.38404341340065,0.37641740441322324,0.36169658720493314,0.3393668612837791,0.32114151909947386
1995-05-03,41.87430078959713,A,0.3941545784473419,0.38627139329910276,0.3859285652637482,0.3796734794974327,0.3629304713010788,0.3402922701835632,0.3218184374272823
1995-05-04,41.89204859339804,A,0.3941545784473419,0.38867062926292417,0.3888418674468994,0.3824154302477837,0.3641643553972244,0.3411662703752517,0.3224696516990661
1995-05-05,41.902483847297695,A,0.3941545784473419,0.390727174282074,0.3908983886241913,0.3848146602511406,0.36543251037597657,0.34204027056694025,0.3230780214071273
1995-05-08,41.92638229254931,A,0.389012724161148,0.39312620759010314,0.38901324272155763,0.3873851910233498,0.36656355738639834,0.3429142609238624,0.3236521141231059
1995-05-09,41.905678056385305,A,0.3770175576210022,0.3896988034248352,0.3869568258523941,0.38884188830852506,0.3673518663644791,0.34358261018991465,0.3241833664476871
1995-05-10,41.8579395937775,P,0.3701623976230621,0.3849003672599792,0.385585880279541,0.3874709218740463,0.367934530377388,0.3441138640046119,0.32468034297227855
1995-05-11,41.7985691523241,P,0.359879732131958,0.37804539799690245,0.3833580136299133,0.38584285974502563,0.36827726781368253,0.3444394668936729,0.32512590616941445
1995-05-12,41.74457561869058,P,0.3615933954715729,0.37153316140174864,0.3811301678419113,0.3843004807829857,0.36862000644207,0.34478220641613,0.32557146996259684
1995-05-15,41.6998228629084,P,0.3615933954715729,0.3660492956638336,0.37958775162696834,0.3821582987904549,0.3687228208780289,0.3451249459385871,0.32600846603512756
1995-05-16,41.6655486253008,P,0.3530252575874328,0.36125083565711974,0.37547481954097744,0.37975911647081373,0.36865427255630495,0.3453648677468299,0.3264026214182376
1995-05-17,41.65057734132285,P,0.3530252575874328,0.3578234076499939,0.37136188745498655,0.37864522635936737,0.36844862043857574,0.34560478955507273,0.3267710722982883
1995-05-18,41.648268550949105,P,0.3478836119174957,0.3554241836071014,0.3667347908020019,0.3777883291244507,0.368345787525177,0.34579329490661614,0.3271223831176757
1995-05-19,41.6370099693743,P,0.3427428603172302,0.3516540765762329,0.36159361898899073,0.376246003806591,0.368071591258049,0.3459303927421569,0.32746512651443477
1995-05-22,41.62000499514772,P,0.3427428603172302,0.3478839695453643,0.356966632604599,0.3729899376630783,0.367626017332077,0.3460674905776977,0.3277821654081344
1995-05-23,41.645168768578515,P,0.3650215566158294,0.3502832293510437,0.3557670325040817,0.3713619291782379,0.367626017332077,0.34649591982364647,0.32822773396968835
1995-05-24,41.68408460879465,P,0.3770175576210022,0.3550816893577576,0.35645254850387575,0.3710192143917084,0.3679687738418579,0.34707858890295024,0.32876755610108366
1995-05-25,41.73183139031576,P,0.3821583986282348,0.3619366466999054,0.3586804151535034,0.3710192143917084,0.36841434717178345,0.3476955291628837,0.32934164822101586
1995-05-26,41.78842158400525,P,0.3821583986282348,0.36981975436210635,0.36073691546916964,0.3709335416555405,0.3689627379179001,0.34829532682895653,0.32988146930932993
1995-05-29,41.85267170744874,A,0.3821583986282348,0.3777028620243072,0.3627934157848358,0.3711905837059021,0.36954540073871606,0.34887798756361,0.33042129039764395
