Date,GRADE,GPS,FDS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-08-22,,,3.4067492485046387,3.411117362976074,3.3849115133285523,3.3521545767784118,,,
1996-08-23,,,3.3849127292633057,3.3980146408081056,3.3892792463302612,3.368533265590668,,,
1996-08-26,,,3.3849127292633057,3.3980146408081056,3.391463208198547,3.378360402584076,,,
1996-08-27,,,3.4067492485046387,3.3980146408081056,3.4001983880996702,3.3827279925346376,,,
1996-08-28,,,3.559619665145874,3.4285887241363526,3.4198530435562136,3.386003839969635,,,
1996-08-29,,,3.47226357460022,3.441691589355469,3.4264044761657715,3.3881875872612,,,
1996-08-30,,,3.5377774238586426,3.472264528274536,3.4351395845413206,3.395830821990967,,,
1996-09-02,,,3.5377774238586426,3.5028374671936033,3.4504260540008547,3.4001983761787415,,,
1996-09-03,,,3.4504263401031494,3.5115728855133055,3.4547937631607057,3.401290261745453,,,
1996-09-04,,,3.4067492485046387,3.4809988021850584,3.4547937631607057,3.4100255250930784,,,
1996-09-05,,,3.494102716445923,3.485366630554199,3.463529109954834,3.424220311641693,3.305420842170715,,
1996-09-06,,,3.494102716445923,3.476631689071655,3.4744481086730956,3.4318636775016786,3.305420842170715,,
1996-09-09,,,3.494102716445923,3.467896747589111,3.4853671073913572,3.438415157794952,3.304984064102173,,
1996-09-10,,,3.494102716445923,3.476632022857666,3.494102454185486,3.4471504211425783,3.3032370090484617,,
1996-09-11,,,3.4504263401031494,3.485367441177368,3.4831831216812135,3.4515180826187133,3.301489987373352,,
1996-09-12,,,3.428588628768921,3.472264623641968,3.4788156270980837,3.4526100516319276,3.2993062114715577,,
1996-09-13,,,3.428588628768921,3.459161806106567,3.467896747589111,3.451518166065216,3.2984327125549315,,
1996-09-16,,,3.428588628768921,3.446058988571167,3.456977868080139,3.4537019610404966,3.301926817893982,,
1996-09-17,,,3.428588628768921,3.432956171035767,3.454794096946716,3.454793930053711,3.305857710838318,,
1996-09-18,,,3.4504263401031494,3.432956171035767,3.459161806106567,3.4569777846336365,3.3128459310531615,,
1996-09-19,,,3.4067492485046387,3.42858829498291,3.450426459312439,3.4569777846336365,3.3207076501846315,,
1996-09-20,,,3.4067492485046387,3.424220418930054,3.4416911125183107,3.458069610595703,3.328132600784302,,
1996-09-23,,,3.494102716445923,3.437323236465454,3.4416911125183107,3.463529109954834,3.3377413892745973,,
1996-09-24,,,3.4504263401031494,3.4416907787323,3.437323474884033,3.4657129645347595,3.351717791557312,,
1996-09-25,,,3.4504263401031494,3.4416907787323,3.437323474884033,3.4602532982826233,3.360889825820923,,
1996-09-26,,,3.4067492485046387,3.4416907787323,3.435139536857605,3.4569775819778443,3.3691883182525633,,
1996-09-27,,,3.3630731105804443,3.4329555511474608,3.4285879850387575,3.4482423663139343,3.3761765146255494,,
1996-09-30,,,3.341235399246216,3.4023820877075197,3.4198526620864866,3.438415265083313,3.3818544435501097,,
1996-10-01,,,3.341235399246216,3.380543899536133,3.411117339134216,3.4329557180404664,3.3892794275283813,,
1996-10-02,,,3.4067492485046387,3.371808481216431,3.406749629974365,3.4329557180404664,3.397577919960022,,
1996-10-03,,,3.494102716445923,3.3892791748046873,3.415484976768494,3.4329557180404664,3.406749939918518,,
1996-10-04,,,3.5814554691314697,3.4329556465148925,3.432955598831177,3.4373233556747436,3.417232270240784,,
1996-10-07,,,3.6688072681427,3.4984700202941896,3.4504260540008547,3.4460585832595827,3.426841015815735,,
1996-10-08,,,3.47226357460022,3.52467565536499,3.4526097774505615,3.4449666261672975,3.429898338317871,,
1996-10-09,,,3.515941619873047,3.546514129638672,3.459161305427551,3.448242390155792,3.4303351163864138,,
1996-10-10,,,3.5814554691314697,3.563984680175781,3.476631927490234,3.4558857321739196,3.4333924531936644,,
1996-10-11,,,3.5814554691314697,3.563984680175781,3.498470163345337,3.463529074192047,3.437323307991028,,
1996-10-14,,,3.559619665145874,3.542147159576416,3.520308589935303,3.470080626010895,3.439507174491882,,
1996-10-15,,,3.5814554691314697,3.563985538482666,3.544330596923828,3.4777239680290224,3.442564511299133,,
1996-10-16,,,3.5814554691314697,3.5770883083343508,3.561801218986511,3.484275424480438,3.44955274105072,,
1996-10-17,,,3.603292942047119,3.5814558029174806,3.572720241546631,3.4941026091575624,3.45741446018219,,
1996-10-18,,,3.799835443496704,3.6251317977905275,3.5945582389831543,3.5137569189071653,3.4665864610672,,
1996-10-21,,,3.974541425704956,3.708116149902344,3.6251316547393797,3.537778854370117,3.47881582736969,,
1996-10-22,,,3.996381282806397,3.791101312637329,3.6775434255599975,3.5650766015052797,3.4923555040359497,,
1996-10-23,,,4.018218517303467,3.8784539222717287,3.7277711153030397,3.5934662103652952,3.50545841217041,,
1996-10-24,,,4.061896800994873,3.970174694061279,3.77581524848938,3.626223587989807,3.518561363220215,,
1996-10-25,,,4.105570316314697,4.031321668624878,3.8282267332077025,3.66334844827652,3.531664242744446,,
1996-10-28,,,4.105570316314697,4.0575274467468265,3.882821798324585,3.7015651941299437,3.5460773944854735,,
1996-10-29,,,4.105570316314697,4.079365253448486,3.9352332830429075,3.739781939983368,3.560053815841675,,
1996-10-30,,,4.127408981323242,4.101203346252442,3.989828634262085,3.775814926624298,3.5744670104980467,,
1996-10-31,,,4.192922115325928,4.127408409118653,4.048791551589966,3.810755896568298,3.5901904678344727,,
1996-11-01,,,4.192922115325928,4.144878768920899,4.0881002187728885,3.8413292288780214,3.606350655555725,,
1996-11-04,,,4.192922115325928,4.162349128723145,4.109938287734986,3.8675349712371827,3.6225108432769777,,
1996-11-05,,,4.214761257171631,4.184187316894532,4.131776285171509,3.904659855365753,3.6386710834503173,,
1996-11-06,,,4.280274391174316,4.214760398864746,4.157981872558594,3.9428764939308167,3.6530841779708862,,
1996-11-07,,,4.258437633514404,4.227863502502442,4.177635955810547,3.9767256021499633,3.66880765914917,,
1996-11-08,,,4.105570316314697,4.2103931427001955,4.177635955810547,4.002931344509125,3.680163516998291,,
1996-11-11,,,4.105570316314697,4.192922782897949,4.177635955810547,4.030228877067566,3.691519374847412,,
1996-11-12,,,4.127408981323242,4.175452327728271,4.179819822311401,4.057526552677155,3.705059027671814,,
1996-11-13,,,4.061896800994873,4.131776809692383,4.173268604278564,4.0815486192703245,3.7181619787216187,,
1996-11-14,,,4.040058135986328,4.088100910186768,4.157982206344604,4.103386878967285,3.729081087112427,3.517250964641571,
1996-11-15,,,4.061896800994873,4.079366207122803,4.144879674911499,4.116489946842194,3.740436968803406,3.5229289054870607,
1996-11-18,,,4.061896800994873,4.070631504058838,4.131777143478393,4.1208577156066895,3.7517928504943847,3.528388457298279,
1996-11-19,,,4.061896800994873,4.057529067993164,4.116490697860717,4.124133491516114,3.7631487321853636,3.533192870616913,
1996-11-20,,,4.061896800994873,4.057529067993164,4.094652938842773,4.126317405700684,3.7753781414031984,3.5384340643882752,
1996-11-21,,,4.083732604980469,4.066263961791992,4.07718243598938,4.127409195899963,3.788481020927429,3.5438936161994934,
1996-11-22,,,4.061896800994873,4.066263961791992,4.072815084457398,4.125225520133972,3.801147184371948,3.54978994846344,
1996-11-25,,,4.083732604980469,4.070631122589111,4.070631313323974,4.124133634567261,3.8142500638961794,3.5580884408950806,
1996-11-26,,,4.127408981323242,4.083733558654785,4.070631313323974,4.125225567817688,3.8282264709472655,3.567042090892792,
1996-11-27,,,4.105570316314697,4.09246826171875,4.074998664855957,4.124133634567261,3.8413293504714967,3.577087640762329,
1996-11-28,,,4.105570316314697,4.096835803985596,4.081549882888794,4.119766044616699,3.8553057718276977,3.5880067110061646,
1996-11-29,,,4.105570316314697,4.105570507049561,4.085917234420776,4.1153984546661375,3.8692821931838988,3.5987073969841004,
1996-12-02,,,3.843512773513794,4.057526540756226,4.064078831672669,4.097927987575531,3.8762703943252563,3.607005891799927,
1996-12-03,,,3.734321117401123,3.978908967971802,4.031321263313293,4.073905980587005,3.881948289871216,3.6168330407142637,
1996-12-04,,,3.821676254272461,3.9221301555633543,4.007299208641053,4.0509760737419125,3.889373288154602,3.6251315569877622,
1996-12-05,,,3.799835443496704,3.8609831809997557,3.978909492492676,4.028045964241028,3.8972350120544434,3.6332116651535036,
1996-12-06,,,3.799835443496704,3.799836206436157,3.952703356742859,4.012759220600128,3.9059702587127685,3.641073386669159,
1996-12-09,,,3.799835443496704,3.7911007404327393,3.9243136405944825,3.9974724769592287,3.9151422595977783,3.648498351573944,
1996-12-10,,,3.799835443496704,3.8042036056518556,3.8915562868118285,3.9810938000679017,3.924314260482788,3.656796844005585,
1996-12-11,,,3.799835443496704,3.799835443496704,3.860982799530029,3.9679907321929933,3.9321759843826296,3.664876952171326,
1996-12-12,,,3.799835443496704,3.799835443496704,3.83040931224823,3.955979597568512,3.938290638923645,3.6725202894210813,
1996-12-13,,,3.821676254272461,3.8042036056518556,3.8020199060440065,3.9439685702323914,3.9430950546264647,3.6801636624336242,
1996-12-16,,,3.734321117401123,3.7911007404327393,3.7911007404327393,3.927589786052704,3.9444053316116334,3.685623173713684,
1996-12-17,,,3.756161212921143,3.782365894317627,3.7932847499847413,3.9123030066490174,3.9500832843780516,3.6899908113479616,
1996-12-18,,,3.712483167648315,3.764895439147949,3.7823654413223267,3.8948323249816896,3.9540141153335573,3.6921746158599853,
1996-12-19,,,3.6688072681427,3.7386898040771483,3.7692626237869264,3.874086058139801,3.955761151313782,3.694576802253723,
1996-12-20,,,3.625130891799927,3.6993807315826417,3.7517921686172486,3.8522477626800535,3.956634659767151,3.6969789838790894,
1996-12-23,,,3.712483167648315,3.69501314163208,3.7430569410324095,3.8336852908134462,3.9596919298171995,3.699599552154541,
1996-12-24,,,3.734321117401123,3.690645122528076,3.7365055084228516,3.8140308976173403,3.9627492427825928,3.702656877040863,
1996-12-25,,,3.734321117401123,3.6950127124786376,3.7299540758132936,3.795468437671661,3.965806555747986,3.707679648399353,
1996-12-26,,,3.712483167648315,3.7037478923797607,3.7212188482284545,3.775814080238342,3.9679903602600097,3.7127024102211,
1996-12-27,,,3.712483167648315,3.7212183475494385,3.71029953956604,3.756159722805023,3.966243314743042,3.716414887905121,
1996-12-30,,,3.625130891799927,3.7037478923797607,3.6993805170059204,3.74524062871933,3.9592551040649413,3.7190354657173157,
1996-12-31,,,3.6688072681427,3.690645122528076,3.690645122528076,3.7419649362564087,3.9527036237716673,3.7225295639038087,
1997-01-01,,,3.6688072681427,3.6775423526763915,3.6862775325775146,3.734321486949921,3.9457153987884523,3.7255869054794313,
1997-01-02,,,3.6688072681427,3.6688071727752685,3.6862775325775146,3.7277700781822203,3.937853608131409,3.728207485675812,
1997-01-03,,,3.603292942047119,3.646969127655029,3.684093737602234,3.717942953109741,3.9278080606460573,3.7297361516952514,
1997-01-06,,,3.603292942047119,3.6426015377044676,3.6731747150421143,3.708115828037262,3.9177625131607057,3.7319199538230894,
1997-01-07,,,3.625130891799927,3.6338662624359133,3.6622556924819945,3.699380600452423,3.9081537246704103,3.7341037702560427,
1997-01-08,,,3.5814554691314697,3.616395902633667,3.646969127655029,3.6884616017341614,3.897234654426575,3.7358508324623108,
1997-01-09,,,3.6469693183898926,3.6120283126831056,3.640417742729187,3.680818295478821,3.886315598487854,3.7382530331611634,
1997-01-10,,,3.5814554691314697,3.6076608180999754,3.6273149728775023,3.668807256221771,3.8740862655639647,3.740218460559845,
1997-01-13,,,3.515941619873047,3.590190553665161,3.6163960456848145,3.6578882813453673,3.860546655654907,3.7415287494659424,
1997-01-14,,,3.494102716445923,3.56398491859436,3.5989255905151367,3.6447853565216066,3.846133484840393,3.742402284145355,
1997-01-15,,,3.494102716445923,3.546514368057251,3.581455135345459,3.6338663339614867,3.830410051345825,3.741747114658356,
1997-01-16,,,3.515941619873047,3.520308828353882,3.5661685705184936,3.626223051548004,3.815560131072998,3.742183895111084,
1997-01-17,,,3.515941619873047,3.5072060585021974,3.5574334383010866,3.62076358795166,3.803767557144165,3.741965537071228,
1997-01-20,,,3.515941619873047,3.5072060585021974,3.548698306083679,3.6109365105628966,3.791974983215332,3.741747179031372,
1997-01-21,,,3.5814554691314697,3.5246766090393065,3.5443307638168333,3.603293228149414,3.7810559129714965,3.7430574703216553,
1997-01-22,,,3.603292942047119,3.546514654159546,3.5465145111083984,3.596741819381714,3.7718838357925417,3.74502290725708,
1997-01-23,,,3.603292942047119,3.56398491859436,3.5421468734741213,3.591282308101654,3.763148531913757,3.746114809513092,
1997-01-24,,,3.5814554691314697,3.5770876884460447,3.5421468734741213,3.5847309231758118,3.753539705276489,3.7469883370399475,
1997-01-27,,,3.5814554691314697,3.5901904582977293,3.5486982583999636,3.582547152042389,3.743930878639221,3.747861864566803,
1997-01-28,,,3.603292942047119,3.5945579528808596,3.559617280960083,3.57927143573761,3.734758801460266,3.748953766822815,
1997-01-29,,,3.5814554691314697,3.5901904582977293,3.568352556228638,3.5749038457870483,3.725149974822998,3.750264058113098,
1997-01-30,,,3.625130891799927,3.594558048248291,3.5792714834213255,3.5727200269699098,3.7159779405593873,3.752229480743408,
1997-01-31,,,3.603292942047119,3.598925542831421,3.588006615638733,3.5727200269699098,3.706805863380432,3.75397652387619,
1997-02-03,,,3.603292942047119,3.603293037414551,3.5967417478561403,3.5727200269699098,3.6971970701217653,3.7557235670089724,
1997-02-04,,,3.5814554691314697,3.598925542831421,3.5967417478561403,3.570536255836487,3.68627799987793,3.7572522354125977,
1997-02-05,,,3.494102716445923,3.5814549922943115,3.5858227252960204,3.5661686182022097,3.674048647880554,3.7576889991760254,
1997-02-06,,,3.494102716445923,3.5552493572235107,3.574903702735901,3.558525288105011,3.661819295883179,3.758562533855438,
1997-02-07,,,3.494102716445923,3.5334113121032713,3.566168427467346,3.5541576504707337,3.649589943885803,3.759436068534851,
1997-02-10,,,3.4504263401031494,3.5028379917144776,3.5530655145645142,3.5508818864822387,3.6417282152175905,3.7589993047714234,
1997-02-11,,,3.428588628768921,3.472264623641968,3.5355950832366942,3.547606182098389,3.635613565444946,3.7587809276580813,
1997-02-12,,,3.3849127292633057,3.450426626205444,3.515940809249878,3.542146682739258,3.6268782949447633,3.7581257915496824,
1997-02-13,,,3.319397449493408,3.4154855728149416,3.485367465019226,3.5323194742202757,3.6172695350646973,3.7572522735595704,
1997-02-14,,,3.319397449493408,3.3805445194244386,3.456977915763855,3.522492265701294,3.6076607751846312,3.7568155169487,
1997-02-17,,,3.319397449493408,3.3543387413024903,3.428588366508484,3.512665057182312,3.5980520153045656,3.756597137451172,
1997-02-18,,,3.2757201194763184,3.3237650394439697,3.3980148315429686,3.4973782896995544,3.587569708824158,3.755941984653473,
1997-02-19,,,3.297557830810547,3.306294059753418,3.3783603429794313,3.4820915341377257,3.5775241565704348,3.754850070476532,
1997-02-20,,,3.297557830810547,3.3019261360168457,3.3587058544158936,3.4668047785758973,3.5674786043167113,3.7528846216201783,
1997-02-21,,,3.2757201194763184,3.293190670013428,3.336867594718933,3.45151801109314,3.5565594816207886,3.7498272681236267,
1997-02-24,,,3.2757201194763184,3.2844552040100097,3.31939697265625,3.436231243610382,3.5473874616622925,3.745896396636963,
1997-02-25,,,3.166530132293701,3.2626172065734864,3.293191123008728,3.4143931031227113,3.5355948400497437,3.7428390622138976,
1997-02-26,,,3.1446921825408936,3.2320440769195558,3.269169068336487,3.3925549387931824,3.5242390203475953,3.739126567840576,
1997-02-27,,,3.1883699893951416,3.2102065086364746,3.25606632232666,3.370716893672943,3.514630274772644,3.735195713043213,
1997-02-28,,,3.166530132293701,3.1883685111999513,3.2407795906066896,3.3488787531852724,3.5054582595825194,3.731046459674835,
1997-03-03,,,3.101015329360962,3.15342755317688,3.2189413785934446,3.3237648725509645,3.4932289028167727,3.726460416316986,
1997-03-04,,,2.9918246269226074,3.118486452102661,3.190551829338074,3.2942833304405212,3.478378973007202,3.7205641078948974,
1997-03-05,,,2.9918246269226074,3.087912940979004,3.15997850894928,3.2691694259643556,3.463529043197632,3.714667799472809,
1997-03-06,,,3.0791778564453125,3.066074514389038,3.1381405115127565,3.248423182964325,3.450862936973572,3.7094266486167906,
1997-03-07,,,3.166530132293701,3.066074514389038,3.1272215127944945,3.232044553756714,3.4399438762664794,3.7030935955047606,
1997-03-10,,,3.232043981552124,3.0922802448272706,3.122853899002075,3.2211254358291628,3.4320821380615234,3.6956686210632324,
1997-03-11,,,3.210206985473633,3.1359567165374758,3.1272215843200684,3.210206353664398,3.422910132408142,3.687806878089905,
1997-03-12,,,3.232043981552124,3.184000587463379,3.1359567642211914,3.202562916278839,3.4141748666763307,3.6799451327323913,
1997-03-13,,,3.232043981552124,3.2145738124847414,3.1403241634368895,3.198195242881775,3.405439600944519,3.6716466045379637,
1997-03-14,,,3.2757201194763184,3.2364118099212646,3.1512431621551515,3.1960113763809206,3.398888144493103,3.66334810256958,
1997-03-17,,,3.2538833618164062,3.240779685974121,3.166529965400696,3.1927356719970703,3.3918999528884886,3.654831233024597,
1997-03-18,,,3.1337718963623047,3.2254926681518556,3.1807246923446657,3.18563826084137,3.382072772979736,3.6451132488250733,
1997-03-19,,,3.1446921825408936,3.2080223083496096,3.196011447906494,3.177994978427887,3.373337507247925,3.6352860808372496,
1997-03-20,,,3.2538833618164062,3.212390184402466,3.2134819984436036,3.17581125497818,3.365475788116455,3.6258956933021547,
1997-03-21,,,3.297557830810547,3.2167577266693117,3.226584768295288,3.1769031405448915,3.3597978353500366,3.6169420504570007,
1997-03-24,,,3.428588628768921,3.2516987800598143,3.2462392330169676,3.1845465660095216,3.3580507755279543,3.6092987155914305,
1997-03-25,,,3.494102716445923,3.323764944076538,3.2746288061141966,3.2009251952171325,3.3580507755279543,3.6020921301841735,
1997-03-26,,,3.4504263401031494,3.3849117755889893,3.2964670419692994,3.216211903095245,3.357177248001099,3.593793649673462,
1997-03-27,,,3.4504263401031494,3.4242203712463377,3.3183052778244018,3.229314720630646,3.355866942405701,3.5857135367393496,
1997-03-28,,,3.4504263401031494,3.4547940731048583,3.335775899887085,3.243509531021118,3.354556636810303,3.579162096977234,
1997-03-31,,,3.3849127292633057,3.4460588932037353,3.348878836631775,3.2577044010162353,3.351936058998108,3.57195552110672,
1997-04-01,,,3.3849127292633057,3.424220895767212,3.373992919921875,3.2773588061332704,3.3480052042007444,3.5645305585861204,
1997-04-02,,,3.319397449493408,3.3980151176452638,3.3914634466171263,3.2937374472618104,3.3423272943496705,3.557105565071106,
1997-04-03,,,3.2538833618164062,3.358706521987915,3.3914634466171263,3.302472722530365,3.3353391027450563,3.5492438173294065,3.5332473909854887
1997-04-04,,,3.428588628768921,3.3543389797210694,3.404566526412964,3.315575647354126,3.3322817659378052,3.542910735607147,3.5329198205471037
1997-04-07,,,3.4067492485046387,3.3587062835693358,3.4023825883865357,3.324310910701752,3.3287876415252686,3.5363592600822447,3.5323738586902618
1997-04-08,,,3.494102716445923,3.3805442810058595,3.4023825883865357,3.3385056972503664,3.3266038370132445,3.530681319236755,3.531937094926834
1997-04-09,,,3.5377774238586426,3.4242202758789064,3.411117696762085,3.353792369365692,3.3257302761077883,3.525440125465393,3.531937094926834
1997-04-10,50.58183698387422,C,3.4504263401031494,3.463528871536255,3.411117696762085,3.3647114872932433,3.3222361850738524,3.51910706281662,3.5315003395080566
1997-04-11,50.57459568074223,C,3.428588628768921,3.463528871536255,3.408933925628662,3.3723549127578734,3.3187420988082885,3.5127739810943606,3.5312819647789
1997-04-14,50.58386881425354,C,3.4504263401031494,3.472264289855957,3.4154852867126464,3.3821820616722107,3.3156847667694094,3.506440918445587,3.532264679670334
1997-04-15,50.58306844884357,C,3.4504263401031494,3.4635290145874023,3.422036647796631,3.398014783859253,3.3130641841888426,3.4996710920333864,3.533356591463089
1997-04-16,50.57205619551863,C,3.428588628768921,3.441691255569458,3.432955765724182,3.4122096061706544,3.311753902435303,3.4929012751579283,3.5349944579601287
1997-04-17,50.57635545054793,C,3.428588628768921,3.437323713302612,3.4504262924194338,3.42094486951828,3.3104436206817627,3.4861314582824705,3.5370690846443176
1997-04-18,50.57754931722533,C,3.3849127292633057,3.428588533401489,3.4460587024688722,3.425312614440918,3.3082598209381104,3.478924882411957,3.5388161396980284
1997-04-21,50.55126461308455,C,3.2538833618164062,3.3892799377441407,3.4307721138000487,3.4165773510932924,3.3043289613723754,3.4730285882949827,3.540017240047455
1997-04-22,50.510161993933586,B,3.1446921825408936,3.3281331062316895,3.395831060409546,3.3991068243980407,3.298651032447815,3.4671322989463804,3.5419826698303223
1997-04-23,50.48432815278476,B,3.2757201194763184,3.297559404373169,3.3696253299713135,3.3903715133666994,3.2964671802520753,3.4616727375984193,3.543402147293091
1997-04-24,50.468418131665366,B,3.341235399246216,3.280088758468628,3.35870623588562,3.3849119663238527,3.2969039392471315,3.4570867371559144,3.5451492011547088
1997-04-25,50.4580044349172,B,3.2757201194763184,3.2582502365112305,3.34341938495636,3.376176655292511,3.2960303926467898,3.4518455839157105,3.5464594852924347
1997-04-28,50.493448093322506,B,3.428588628768921,3.2931912899017335,3.341235613822937,3.3783604502677917,3.2982142162323,3.4481331157684325,3.5483157336711884
1997-04-29,50.55358254507785,P,3.4504263401031494,3.3543381214141847,3.341235613822937,3.3816361308097838,3.3017083406448364,3.444639024734497,3.550717934370041
1997-04-30,50.60693603236316,A,3.5377774238586426,3.4067495822906495,3.352154493331909,3.392555129528046,3.3065127325057984,3.4420184445381166,3.553447698354721
1997-05-01,50.66700580335421,A,3.6906468868255615,3.4766318798065186,3.378360319137573,3.4143933057785034,3.3143745136260985,3.440926558971405,3.5567234241962433
1997-05-02,50.73065801158594,A,3.6688072681427,3.555249309539795,3.4067497730255125,3.4264042377471924,3.3222362565994263,3.4393978691101075,3.559780765771866
1997-05-05,50.79332236251921,A,3.86535120010376,3.642601823806763,3.467896556854248,3.4493343353271486,3.334028878211975,3.4407081699371336,3.5631656718254088
1997-05-06,50.83420293811699,A,3.7780001163482666,3.708116579055786,3.5312273502349854,3.4635292053222657,3.3462582778930665,3.440926558971405,3.5654586851596832
1997-05-07,50.86815183808894,A,3.86535120010376,3.7736313343048096,3.5901904582977293,3.4799078941345214,3.360671458244324,3.4424552392959593,3.5673149275779723
1997-05-08,50.872731684310956,A,3.843512773513794,3.804204511642456,3.640418195724487,3.499562215805054,3.3737743139266967,3.4442022943496706,3.5693895483016966
1997-05-09,50.87042299787665,A,3.734321117401123,3.8173072814941404,3.686278295516968,3.514848840236664,3.385130133628845,3.4452941966056825,3.5711365902423857
1997-05-12,50.82986365482333,A,3.756161212921143,3.795469284057617,3.7190355539321898,3.5301355838775637,3.398233051300049,3.445730977058411,3.572665264606476
1997-05-13,50.80631431720834,A,3.756161212921143,3.791101503372193,3.749609041213989,3.5454223275184633,3.4135197830200195,3.445949378013611,3.574303127527237
1997-05-14,50.77726399939748,A,3.756161212921143,3.769263505935669,3.7714474201202393,3.561800956726074,3.4288065147399904,3.446167778968811,3.576923713684082
1997-05-15,50.745129018293454,A,3.712483167648315,3.7430575847625733,3.773631048202515,3.575995683670044,3.4414726209640505,3.446167778968811,3.5794350945949556
1997-05-16,50.713769536726524,A,3.625130891799927,3.721219539642334,3.769263410568237,3.588006591796875,3.4506446361541747,3.4452942562103273,3.580854572057724
1997-05-19,50.67969874491498,A,3.559619665145874,3.6819112300872803,3.7386902570724487,3.603293406963348,3.45719614982605,3.4446391439437867,3.581837304830551
1997-05-20,50.63747228282856,P,3.494102716445923,3.6294995307922364,3.7103005170822145,3.6207639336586,3.4628740644454954,3.4428920984268188,3.5827108311653135
1997-05-21,50.59431597820552,P,3.515941619873047,3.581455612182617,3.6753595590591432,3.6327750086784363,3.468552017211914,3.441363441944122,3.583475173711777
1997-05-22,50.55034633725797,P,3.428588628768921,3.524676704406738,3.6338671445846558,3.6371426701545717,3.47248291015625,3.4389612555503843,3.583584370613098
1997-05-23,50.53420046602276,P,3.494102716445923,3.4984710693359373,3.6098453044891357,3.6480618000030516,3.4768505620956422,3.4378693532943725,3.583802752494812
1997-05-26,50.53134076615023,P,3.494102716445923,3.485367679595947,3.583639454841614,3.651337504386902,3.4816549491882323,3.4367774510383606,3.584348702430725
1997-05-27,50.53236150900426,P,3.47226357460022,3.4809998512268066,3.5552496910095215,3.6524293661117553,3.4884247827529906,3.4352487778663634,3.584676274061203
1997-05-28,50.53162277401848,P,3.4504263401031494,3.4678967952728272,3.524676203727722,3.6480618119239807,3.4945394659042357,3.4339384865760803,3.5848946595191955
1997-05-29,50.5351676766197,P,3.4067492485046387,3.4635289192199705,3.4941028118133546,3.6338669300079345,3.4975967836380004,3.4315362858772276,3.5848946595191955
