Date,GRADE,GPS,APA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-01-10,61.223044114882605,P,52.73678970336914,52.877708435058594,53.212398529052734,54.490343284606936,53.14009140014648,51.34608814239502,48.195815582275394
2017-01-11,61.60438887402383,P,53.4917221069336,52.90790710449219,53.14361419677734,54.40771923065186,53.21239784240723,51.44037044525147,48.257288703918455
2017-01-12,62.06215677015171,P,52.86260223388672,52.869319152832034,53.072314453125,54.25169773101807,53.33822090148926,51.53028312683105,48.31797584533692
2017-01-13,62.34623095168022,P,52.66128540039063,52.812277221679686,53.014434814453125,54.10028972625732,53.44961639404297,51.61951957702637,48.371571159362794
2017-01-16,62.84356712884499,P,52.66128540039063,52.88273696899414,52.95655517578125,53.935880470275876,53.539034881591796,51.70474552154541,48.42810556411743
2017-01-17,63.22984030309251,P,52.92972183227539,52.92132339477539,52.89951591491699,53.782795906066895,53.6425456237793,51.795997886657716,48.472155990600584
2017-01-18,63.11777382494574,P,52.980247497558594,52.81902847290039,52.86346778869629,53.636851119995114,53.72878067016602,51.910564270019535,48.51989488601684
2017-01-19,62.886051016445684,P,52.39915466308594,52.726338958740236,52.79782905578613,53.45765724182129,53.79836097717285,52.018567848205564,48.56261707305908
2017-01-20,62.6437769702074,P,52.05387496948242,52.60485687255859,52.70856704711914,53.275459671020506,53.871101455688475,52.110586433410646,48.60742130279541
2017-01-23,61.997193556993814,P,51.178035736083984,52.308206939697264,52.595471954345705,53.04947013854981,53.90602554321289,52.19384662628174,48.642092323303224
2017-01-24,61.137118002913354,P,51.33803176879883,51.98986892700195,52.455596160888675,52.833997344970705,53.869326782226565,52.27553188323974,48.67102281570435
2017-01-25,60.38989514119495,P,51.73385620117188,51.74059066772461,52.2798095703125,52.71171188354492,53.8563143157959,52.33226749420166,48.70230667114258
2017-01-26,60.25783935280176,P,52.677059173583984,51.79617156982422,52.26125526428223,52.666784858703615,53.879781341552736,52.36568408966065,48.73789072036743
2017-01-27,60.06580773413799,P,52.28125381469727,51.84164733886719,52.22325210571289,52.618843460083006,53.883924102783205,52.39221855163574,48.76559072494507
2017-01-30,59.639296974849685,P,50.48745727539063,51.70353164672853,52.00586929321289,52.48121223449707,53.832226791381835,52.3966376876831,48.79176538467407
2017-01-31,59.41884110187154,P,50.37797164916992,51.511519622802744,51.750694274902344,52.32510509490967,53.79176086425781,52.41992992401123,48.811279697418215
2017-02-01,58.288318192943024,P,48.65997314453125,50.89674301147461,51.31866683959961,52.09106731414795,53.69713890075683,52.43239185333252,48.815300884246824
2017-02-02,57.05544139300583,P,49.7631950378418,50.31397018432617,51.0550708770752,51.92644996643067,53.62458137512207,52.43959403991699,48.833612575531006
2017-02-03,56.30677339283801,P,50.22638320922852,49.90299606323242,50.87232170104981,51.79044437408447,53.57487663269043,52.452597770690915,48.85852346420288
2017-02-06,56.029055853581234,P,48.73575592041016,49.55265579223634,50.62809371948243,51.61178283691406,53.5203564453125,52.4566272354126,48.87664655685425
2017-02-07,55.561706780280474,P,48.02834701538086,49.082730865478524,50.29712524414063,51.376360702514646,53.46192146301269,52.45659038543701,48.900007038116456
2017-02-08,55.74254411980283,B,47.94413757324219,48.93956375122071,49.918153381347665,51.09898147583008,53.314396896362304,52.427304878234864,48.92876825332642
2017-02-09,55.29449494263099,B,47.93570709228516,48.57406616210938,49.44401817321778,50.85263671875,53.180292739868165,52.39701591491699,48.94047924041748
2017-02-10,54.69777614955992,B,48.323089599609375,48.193407440185545,49.04820175170899,50.63572692871094,53.05443939208985,52.3787886428833,48.958202381134036
2017-02-13,54.52834034226501,B,48.15468597412109,48.07719345092774,48.81492462158203,50.41039695739746,52.903408966064454,52.35954574584961,48.98223608016968
2017-02-14,54.09589163083746,B,46.739845275878906,47.81949310302734,48.45111198425293,50.10090312957764,52.725088119506836,52.32907855987549,48.995161857604984
2017-02-15,53.84169695623343,B,46.81563949584961,47.59379348754883,48.26667861938476,49.79267272949219,52.547611999511716,52.26503089904785,49.00464078903198
2017-02-16,53.67454752067864,B,46.52930068969727,47.31251220703125,47.94328918457031,49.49918003082276,52.36256378173828,52.19778564453125,49.011482105255126
2017-02-17,53.33334566246134,B,46.6893196105957,46.985758209228514,47.58958282470703,49.23095226287842,52.17970962524414,52.13105449676514,49.02444635391235
2017-02-20,52.85402236229131,B,46.6893196105957,46.692684936523435,47.384939193725586,49.006516456604004,51.99299659729004,52.063654823303224,49.03000852584839
2017-02-21,53.23410864806373,B,47.06828308105469,46.7583724975586,47.28893280029297,48.7930290222168,51.80446815490723,52.00138168334961,49.03613485336304
2017-02-22,53.23315207478331,B,46.24296569824219,46.64383773803711,47.11881561279297,48.51848449707031,51.62644340515137,51.92367023468017,49.03193840026856
2017-02-23,52.714955073275085,B,44.61761093139648,46.26149978637695,46.7870059967041,48.11551208496094,51.399134979248046,51.83438388824463,49.01807661056519
2017-02-24,52.33078121388144,B,44.979736328125,45.91958312988281,46.452670669555665,47.75043621063232,51.184940795898434,51.755068397521974,49.005484790802
2017-02-27,51.711775360505726,B,44.57549285888672,45.49681777954102,46.09475135803223,47.45483798980713,50.957461242675784,51.66477603912354,48.988834114074706
2017-02-28,50.694222219191175,B,44.289161682128906,44.94099349975586,45.84968299865723,47.15039749145508,50.72341621398926,51.58239818572998,48.96804874420166
2017-03-01,50.38856405363932,B,44.59233856201172,44.61086807250977,45.62735290527344,46.9470157623291,50.49728012084961,51.50438884735107,48.950193080902096
2017-03-02,50.63524364803209,B,43.724910736083984,44.43232803344726,45.34691390991211,46.64510154724121,50.25211769104004,51.42305240631104,48.927501316070554
2017-03-03,50.71348855108875,B,43.86809158325195,44.209999084472656,45.06479110717773,46.32718696594238,50.015522994995116,51.34565418243408,48.90444425582886
2017-03-06,51.06117443467462,B,43.952293395996094,44.08535919189453,44.79108848571777,46.08801383972168,49.78061233520508,51.268429603576664,48.88180820465088
