Date,GRADE,GPS,VST,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-12-09,,,12.114624977111816,11.501506042480468,10.896513366699219,10.656806755065919,,,
2016-12-12,,,12.003819465637209,11.767437171936034,11.051639652252199,10.725136327743531,,,
2016-12-13,,,11.98904514312744,11.860512924194335,11.23483648300171,10.795681858062744,11.059027004241944,,
2016-12-14,,,12.025982856750488,11.97574977874756,11.406952953338623,10.876199865341187,11.070550689697265,,
2016-12-15,,,12.22411823272705,12.0715181350708,11.598144340515137,10.968471431732178,11.082343635559083,,
2016-12-16,,,12.112126350402832,12.071018409729003,11.786262226104736,11.053296613693238,11.089680633544923,,
2016-12-19,,,12.258575439453123,12.121969604492188,11.944703388214112,11.14913763999939,11.098469200134277,,
2016-12-20,,,12.361950874328612,12.196550750732422,12.02853183746338,11.24830083847046,11.10415439605713,,
2016-12-21,,,12.361950874328612,12.263744354248045,12.119747066497803,11.349310636520386,11.10983959197998,,
2016-12-22,,,12.310262680053713,12.28097324371338,12.17624568939209,11.447736024856567,11.118184547424317,,
2016-12-23,,,12.392101287841797,12.336968231201173,12.203993320465088,11.550253343582153,11.128166275024414,,
2016-12-26,,,12.392101287841797,12.363673400878906,12.242821502685546,11.647230577468871,11.138148002624511,,
2016-12-27,,,12.921897888183594,12.475662803649902,12.336106777191162,11.785471630096435,11.160203018188476,,
2016-12-28,,,12.921897888183594,12.587652206420898,12.425698280334473,11.916325616836549,11.182405834197999,,
2016-12-29,,,13.352631568908691,12.796125984191894,12.538549613952636,12.068346977233887,11.214552936553956,,
2016-12-30,,,13.352631568908691,12.988232040405274,12.662600135803222,12.22443118095398,11.249654846191406,,
2017-01-02,,,13.352631568908691,13.180338096618652,12.772005748748779,12.358354568481445,11.28505226135254,,
2017-01-03,,,13.232023239135742,13.242363166809081,12.859012985229493,12.443772411346435,11.319514827728272,,
2017-01-04,,,13.869504928588867,13.431884574890137,13.009768390655518,12.56475772857666,11.368647689819335,,
2017-01-05,,,13.947036743164062,13.55076560974121,13.173445796966552,12.674845743179322,11.423024673461914,,
2017-01-06,,,13.955652236938477,13.671369743347167,13.329800891876221,12.766897106170655,11.47757396697998,,
2017-01-09,,,13.697213172912598,13.740286064147949,13.4603120803833,12.851566791534424,11.52695447921753,,
2017-01-10,,,13.654139518737791,13.82470932006836,13.533536243438721,12.934821510314942,11.578428287506103,,
2017-01-11,,,13.49907398223877,13.75062313079834,13.591253852844238,13.008476066589356,11.647484283447266,,
2017-01-12,,,13.783360481262209,13.717887878417969,13.63432674407959,13.086438179016113,11.722226009368896,,
2017-01-13,,,14.171012878417969,13.760960006713868,13.716164875030518,13.18938250541687,11.798811168670655,,
2017-01-16,,,14.171012878417969,13.855719947814942,13.798003005981446,13.285004377365112,11.873918972015382,,
2017-01-17,,,14.515603065490724,14.028012657165528,13.926360988616944,13.392686986923218,11.954441204071045,,
2017-01-18,,,14.687889099121094,14.265775680541992,14.008199405670165,13.508983898162843,12.040625247955322,,
2017-01-19,,,14.541444778442385,14.417392539978028,14.067640209197998,13.620543003082275,12.121221103668212,,
2017-01-20,,,14.593130111694336,14.5018159866333,14.131387996673585,13.730594444274903,12.195759143829346,,
2017-01-23,,,14.6017427444458,14.587961959838868,14.221840953826904,13.841076517105103,12.275049438476563,,
2017-01-24,,,14.472525596618652,14.579346466064454,14.30367956161499,13.918607902526855,12.352937259674071,,
2017-01-25,,,14.429451942443848,14.527659034729004,14.396717357635499,13.993985605239867,12.433213844299317,,
2017-01-26,,,14.515603065490724,14.522490692138671,14.46994161605835,14.05213418006897,12.515952167510987,,
2017-01-27,,,14.412224769592283,14.486309623718261,14.494062805175782,14.105113840103149,12.5958842086792,,
2017-01-30,,,14.041794776916504,14.374320030212402,14.481140995025635,14.13957200050354,12.669885005950928,,
2017-01-31,,,13.964263916015623,14.272667694091798,14.426007080078126,14.176184034347534,12.741596546173096,,
2017-02-01,,,14.084872245788574,14.203751754760741,14.365705394744873,14.18695240020752,12.816458892822265,,
2017-02-02,,,14.033185005187988,14.107268142700196,14.314879417419434,14.191259813308715,12.890287494659423,,
2017-02-03,,,14.386381149291992,14.102099418640137,14.2942045211792,14.212796258926392,12.971180019378663,,
2017-02-06,,,14.77403736114502,14.24854793548584,14.31143398284912,14.266637468338013,13.057609634399414,,
2017-02-07,,,14.748193740844728,14.40533390045166,14.339000797271728,14.321340179443359,13.149431972503661,,
2017-02-08,,,14.86018180847168,14.560395812988281,14.382073783874512,14.389395570755005,13.240539245605468,,
2017-02-09,,,14.86018180847168,14.72579517364502,14.416531658172607,14.44323663711548,13.331498794555664,,
2017-02-10,,,15.46320629119873,14.941160202026367,14.521629810333252,14.507846307754516,13.436143970489502,,
2017-02-13,,,15.290912628173828,15.044535255432129,14.646541595458984,14.563841295242309,13.52847894668579,,
2017-02-14,,,15.24783706665039,15.144463920593262,14.774898910522461,14.600452995300293,13.60296236038208,,
2017-02-15,,,15.2047700881958,15.213381576538087,14.886888694763183,14.626297044754029,13.678061790466309,,
2017-02-16,,,14.989404678344728,15.239226150512696,14.982510662078857,14.648695039749146,13.742944355010986,,
2017-02-17,,,14.94632625579834,15.135850143432616,15.038505172729492,14.666354846954345,13.799578380584716,,
2017-02-20,,,14.94632625579834,15.066932868957519,15.055734062194825,14.683584022521973,13.858428516387939,,
2017-02-21,,,14.756807327270508,14.968726921081544,15.056595420837402,14.697798109054565,13.913783760070801,12.486405382156372,
2017-02-22,,,14.459603309631348,14.819693565368652,15.01653757095337,14.69930567741394,13.962456169128417,12.516503429412841,
2017-02-23,,,14.041794776916504,14.630171585083009,14.934698867797852,14.675615262985229,13.998809700012208,12.540576667785645,
2017-02-24,,,14.317465782165527,14.504399490356445,14.82012481689453,14.670877313613891,14.04291648864746,12.566298561096191,
2017-02-27,,,13.929804801940918,14.30109519958496,14.68401403427124,14.665277814865112,14.076341075897217,12.587405138015747,
2017-02-28,,,13.921189308166504,14.13397159576416,14.551349258422851,14.663124084472656,14.107525844573974,12.605840120315552,
2017-03-01,,,14.041794776916504,14.050409889221191,14.435051727294923,14.660970211029053,14.141122722625733,12.625481157302856,
2017-03-02,,,13.955652236938477,14.033181381225585,14.331676483154297,14.657093572616578,14.174030513763428,12.646107530593872,
2017-03-03,,,14.007338523864746,13.97115592956543,14.237777709960938,14.638141441345216,14.206335258483886,12.667250766754151,
2017-03-06,,,13.929804801940918,13.97115592956543,14.136125564575195,14.595929813385009,14.237089328765869,12.68761866569519,
2017-03-07,,,13.869504928588867,13.960819053649903,14.047395324707031,14.551995372772216,14.256041469573974,12.708122243881226,
2017-03-08,,,13.654139518737791,13.88328800201416,13.966848945617675,14.491693258285522,14.270686302185059,12.726546068191528,
2017-03-09,,,13.27509880065918,13.7471773147583,13.890179347991943,14.412439107894897,14.269135646820068,12.741844291687011,
2017-03-10,,,13.516304969787598,13.648970603942871,13.81006326675415,14.315094041824342,14.272409114837647,12.761031980514526,
2017-03-13,,,13.972877502441406,13.657585144042969,13.8143705368042,14.24919228553772,14.284814033508301,12.78493314743042,
2017-03-14,,,13.929804801940918,13.66964511871338,13.815232086181641,14.183290672302245,14.298769664764404,12.809142246246338,
2017-03-15,,,13.903961181640623,13.719609451293945,13.801448726654053,14.118250226974487,14.29945878982544,12.834053239822389,
2017-03-16,,,13.912577629089355,13.84710521697998,13.79714126586914,14.064408874511718,14.298769607543946,12.86089714050293,
2017-03-17,,,13.852272987365724,13.914298820495606,13.781634712219239,14.009706211090087,14.29670202255249,12.887137994766235,
2017-03-20,,,13.955652236938477,13.91085376739502,13.784219455718993,13.960172510147094,14.301870803833008,12.914412641525269,
2017-03-21,,,13.783360481262209,13.881564903259278,13.775605010986329,13.911500167846679,14.304455223083496,12.9414417552948,
2017-03-22,,,13.654139518737791,13.831600570678711,13.775605010986329,13.871226978302001,14.307556533813477,12.97752040863037,
2017-03-23,,,13.55076503753662,13.759238052368165,13.803171634674072,13.846675491333007,14.302904624938964,13.01256531715393,
2017-03-24,,,13.611065864562988,13.710996627807617,13.812647724151612,13.811355495452881,14.291705684661865,13.04525842666626,
2017-03-27,,,13.654139518737791,13.65069408416748,13.78077392578125,13.797572231292724,14.281368217468263,13.077643594741822,
2017-03-28,,,13.697213172912598,13.63346462249756,13.757514762878419,13.78637342453003,14.2650004196167,13.109720811843872,
2017-03-29,,,13.998723983764648,13.70238151550293,13.76699104309082,13.784219884872437,14.25121711730957,13.145921182632446,
2017-03-30,,,14.024569511413574,13.79714241027832,13.778190231323242,13.787665748596192,14.240879611968994,13.181050357818604,
2017-03-31,,,14.041794776916504,13.883288192749024,13.79714241027832,13.78938856124878,14.229852905273438,13.21280602455139,
2017-04-03,,,14.084872245788574,13.96943473815918,13.81006441116333,13.797141933441162,14.219515495300293,13.247282466888429,
2017-04-04,,,14.205472946166992,14.07108669281006,13.85227565765381,13.813940334320069,14.21417444229126,13.283555850982665,
2017-04-05,,,14.196859359741213,14.110713768005372,13.90654764175415,13.841076326370239,14.209522590637206,13.321368217468262,
2017-04-06,,,14.136555671691896,14.133111000061035,13.965126705169677,13.884149169921875,14.20194164276123,13.358946905136108,
2017-04-07,,,13.998723983764648,14.124496841430664,14.003892517089843,13.908270120620728,14.193671627044678,13.394777917861939,
2017-04-10,,,13.998723983764648,14.10726718902588,14.03835096359253,13.90956244468689,14.19281021118164,13.431347608566284,
2017-04-11,,,13.912577629089355,14.04868812561035,14.059887409210205,13.908701086044312,14.191776485443116,13.466686515808105,
2017-04-12,,,13.783360481262209,13.96598834991455,14.038351058959961,13.90267105102539,14.185746250152588,13.501102571487428,
2017-04-13,,,13.929804801940918,13.924638175964356,14.028874588012695,13.903532409667969,14.183678646087646,13.536983070373536,
2017-04-14,,,13.929804801940918,13.91085433959961,14.017675590515136,13.90740900039673,14.174547119140625,13.572863569259644,
2017-04-17,,,13.766128540039062,13.864335250854491,13.985801219940186,13.897932815551759,14.154388942718505,13.60599928855896,
2017-04-18,,,13.783360481262209,13.838491821289063,13.943589973449708,13.897932815551759,14.135092277526855,13.64226212501526,
2017-04-19,,,13.611065864562988,13.804032897949218,13.885010623931885,13.895779132843018,14.110109958648682,13.675324602127075,
2017-04-20,,,13.39570426940918,13.69721279144287,13.810925483703613,13.888026094436645,14.080820407867431,13.706159601211548,
2017-04-21,,,13.09418773651123,13.530089378356934,13.720471858978271,13.862182188034058,14.033440036773682,13.734792003631592,
2017-04-24,,,13.335397720336914,13.443943214416503,13.654139232635497,13.846245098114014,13.994329738616944,13.761404342651367,
2017-04-25,,,13.309555053710938,13.34918212890625,13.593836975097656,13.82686219215393,13.955564098358154,13.779263229370118,
2017-04-26,,,13.464616775512695,13.319892311096192,13.561962604522705,13.800156831741333,13.920761032104492,13.7994114112854,
2017-04-27,,,13.111420631408691,13.263035583496094,13.480124187469482,13.754499387741088,13.883201351165772,13.813072853088379,
2017-04-28,,,12.878824234008787,13.219962882995606,13.37502613067627,13.696350860595704,13.84185131072998,13.82071484565735,
2017-05-01,,,12.904667854309082,13.133816909790038,13.28888006210327,13.637340641021728,13.801018142700196,13.829723329544068,
2017-05-02,,,12.568699836730955,12.985645866394043,13.167413997650147,13.555501985549927,13.757255992889405,13.835519876480102,
2017-05-03,,,12.65484619140625,12.823691749572754,13.071792030334473,13.478401327133179,13.721160850524903,13.84180850982666,
2017-05-04,,,12.594545364379885,12.720316696166993,12.991676139831544,13.401300811767578,13.69221586227417,13.845512781143189,
2017-05-05,,,12.947744369506836,12.734100723266602,12.977031803131103,13.348751831054688,13.664821434020997,13.853868961334229,
2017-05-08,,,12.921897888183594,12.737546730041505,12.935681819915771,13.294910526275634,13.64466329574585,13.860502185821533,
2017-05-09,,,12.930514335632324,12.809909629821778,12.89777774810791,13.245807361602782,13.624849796295166,13.86618782043457,
2017-05-10,,,13.051115036010742,12.889163398742676,12.856427574157715,13.20919508934021,13.60503620147705,13.873079462051392,
2017-05-11,,,13.1975679397583,13.00976791381836,12.865042304992675,13.17258324623108,13.589874515533447,13.881952514648438,
2017-05-12,,,13.42154598236084,13.10452823638916,12.91931447982788,13.147170305252075,13.57815866470337,13.892246961593628,
2017-05-15,,,13.55076503753662,13.230301666259766,12.983924198150635,13.136402130126953,13.570577869415283,13.903833599090577,
2017-05-16,,,13.283711433410645,13.30094108581543,13.055425357818603,13.111419677734375,13.558861999511718,13.907451734542846,
2017-05-17,,,12.999428749084473,13.290603828430175,13.089883613586426,13.080837821960449,13.545767784118652,13.908227043151856,
2017-05-18,,,12.749604225158691,13.201011085510254,13.105389499664307,13.048532819747924,13.535257892608643,13.902196769714356,
2017-05-19,,,12.956357955932615,13.10797348022461,13.106250858306884,13.041641330718994,13.524058952331544,13.898234033584595,
2017-05-22,,,12.88744068145752,12.975308609008788,13.102805137634277,13.019243478775024,13.502350215911866,13.893582124710083,
2017-05-23,,,12.921897888183594,12.90294589996338,13.101943492889404,12.999860620498657,13.482192077636718,13.89048087120056,
2017-05-24,,,12.921897888183594,12.887439727783203,13.089021778106689,12.972724676132202,13.462550811767578,13.881004800796509,
2017-05-25,,,12.792680740356444,12.896055030822755,13.048533058166504,12.95678768157959,13.44015287399292,13.869461240768432,
2017-05-26,,,12.913283348083496,12.88744010925293,12.99770679473877,12.958510637283325,13.421373081207275,13.859037551879883,
2017-05-29,,,12.913283348083496,12.892608642578125,12.933958625793457,12.958941411972045,13.400525703430176,13.851198253631592,
2017-05-30,,,12.852981567382812,12.878825378417968,12.890885639190675,12.973155498504639,13.381918125152588,13.843186674118042,
2017-05-31,,,12.723764419555664,12.839198684692382,12.863319206237794,12.97660140991211,13.363310623168946,13.83543357849121,
2017-06-01,,,12.844365119934082,12.84953556060791,12.872795295715331,12.98909239768982,13.349182624816894,13.82604362487793,
2017-06-02,,,12.913283348083496,12.84953556060791,12.86848783493042,12.987369346618653,13.335226974487306,13.813466329574585,
2017-06-05,,,13.145877838134766,12.896054458618163,12.894331550598144,12.998568344116212,13.325061740875244,13.803214979171752,
2017-06-06,,,13.36985683441162,12.999429512023926,12.939127445220947,13.020535469055176,13.318514614105224,13.791757516860962,
2017-06-07,,,13.507692337036133,13.15621509552002,12.997706890106201,13.043364334106446,13.308693981170654,13.779955549240112,
2017-06-08,,,13.542147636413574,13.295771598815918,13.072653579711915,13.060593318939208,13.299045543670655,13.769962577819824,
2017-06-09,,,13.611065864562988,13.435328102111816,13.142431831359863,13.070069313049316,13.290430965423583,13.76014193534851,
2017-06-12,,,13.783360481262209,13.562824630737305,13.229439544677735,13.081699085235595,13.284400730133056,13.751958112716675,
2017-06-13,,,14.084872245788574,13.705827713012695,13.352628612518311,13.121757125854492,13.281988716125488,13.748081579208375,
2017-06-14,,,14.46391487121582,13.897072219848633,13.526643657684327,13.19498143196106,13.28732982635498,13.748426208496094,
2017-06-15,,,14.3002347946167,14.048689651489259,13.672230625152588,13.27251296043396,13.290603408813476,13.746272525787354,
2017-06-16,,,14.386381149291992,14.203752708435058,13.819540405273438,13.344014120101928,13.298356552124023,13.746014089584351,
2017-06-19,,,14.386381149291992,14.324356842041016,13.94359073638916,13.418961143493652,13.30610969543457,13.749459953308106,
2017-06-20,,,14.403608322143556,14.388104057312011,14.046965885162354,13.49304666519165,13.315930309295654,13.753853397369385,
2017-06-21,,,14.386381149291992,14.372597312927246,14.13483476638794,13.56627082824707,13.32799072265625,13.75686848640442,
2017-06-22,,,14.343306541442873,14.38121166229248,14.214950656890869,13.643802118301391,13.33626075744629,13.759969701766968,
2017-06-23,,,14.429451942443848,14.389825820922852,14.296789264678955,13.719610548019409,13.346253700256348,13.760400409698486,
2017-06-26,,,14.386381149291992,14.389825820922852,14.357091331481934,13.793265438079834,13.358658752441407,13.756523847579956,
2017-06-27,,,14.386381149291992,14.386380386352538,14.387242221832276,13.869935417175293,13.370719165802003,13.752905721664428,
2017-06-28,,,14.524212837219238,14.413946723937988,14.393272018432617,13.959957838058472,13.388982105255128,13.749546031951905,
2017-06-29,,,14.386381149291992,14.422561645507812,14.401886653900146,14.037058639526368,13.408795642852784,13.744808025360108,
2017-06-30,,,14.46391487121582,14.429454231262207,14.409640026092529,14.114590215682984,13.436190185546875,13.734815111160279,
2017-07-03,,,14.653436660766602,14.482865333557129,14.43634557723999,14.189968156814576,13.462550964355469,13.728440351486206,
2017-07-04,,,14.653436660766602,14.53627643585205,14.461328411102295,14.254147148132324,13.489428596496582,13.722496347427368,
2017-07-05,,,14.42083740234375,14.515601348876952,14.464774036407471,14.299804401397704,13.508553009033204,13.714657020568847,
2017-07-06,,,14.18824291229248,14.47597370147705,14.449267673492432,14.33210916519165,13.530089454650879,13.706645402908325,
2017-07-07,,,14.16240119934082,14.41567096710205,14.422562599182129,14.359675931930543,13.55576099395752,13.69880615234375,
2017-07-10,,,14.145170211791992,14.31401767730713,14.398441505432128,14.377766418457032,13.580571041107177,13.690794591903687,
2017-07-11,,,14.16240119934082,14.215810585021973,14.376043510437011,14.381642866134644,13.612445068359374,13.68485053062439,13.08562795639038
2017-07-12,,,14.015953063964844,14.134833717346192,14.325217533111573,14.359244775772094,13.639667205810547,13.680414028167725,13.098458728790284
2017-07-13,,,13.679984092712402,14.033181953430176,14.254577827453613,14.32823224067688,13.661375980377198,13.676795921325684,13.108686294555664
2017-07-14,,,13.80058765411377,13.960819244384766,14.188245105743409,14.298942565917969,13.678432846069336,13.671627140045166,13.118962850570679
2017-07-17,,,13.748899459838867,13.88156509399414,14.097791385650634,14.267068481445312,13.694972877502442,13.669818086624145,13.128611612319947
2017-07-18,25.44057938368094,P,13.80920124053955,13.810925102233886,14.013367843627929,14.237348127365113,13.712546615600585,13.668698205947877,13.137269163131714
2017-07-19,25.387097446829667,P,13.748899459838867,13.757514381408692,13.946174049377442,14.205474042892456,13.72650230407715,13.6657692527771,13.145625205039979
2017-07-20,25.500819934168145,P,13.955652236938477,13.812648010253906,13.922914981842041,14.186091327667237,13.741663990020752,13.6657692527771,13.155938391685487
2017-07-21,25.639175879083073,P,14.1193265914917,13.876395797729492,13.91860752105713,14.17058506011963,13.75561960220337,13.666889133453369,13.167069950103759
2017-07-24,25.85017769298666,P,14.3002347946167,13.986662864685059,13.9341139793396,14.166277742385864,13.77060899734497,13.670593433380127,13.179106049537658
2017-07-25,26.064424385753288,P,14.308849334716797,14.086592483520509,13.948758792877197,14.162401151657104,13.791111755371094,13.674986877441405,13.191554560661316
2017-07-26,26.28058545196239,A,14.222701072692873,14.181352806091308,13.96943359375,14.147325563430787,13.815577201843261,13.680672492980957,13.203609280586242
2017-07-27,26.421071334269275,A,14.231318473815918,14.236486053466797,14.024567031860352,14.139572429656983,13.845211486816407,13.690234689712524,13.216039490699767
2017-07-28,26.471905976196165,A,14.153785705566406,14.243377876281738,14.059886837005616,14.124065971374511,13.869160041809081,13.696609497070312,13.22882073879242
2017-07-31,26.422257677225478,A,14.153785705566406,14.21408805847168,14.10037546157837,14.099083423614502,13.894486942291259,13.698418579101563,13.241675863265991
2017-08-01,26.407918069112657,A,14.308849334716797,14.21408805847168,14.150340270996093,14.081854057312011,13.922225971221923,13.70220902442932,13.25567563533783
2017-08-02,26.394136029400546,A,14.231318473815918,14.21581153869629,14.198582172393799,14.07237811088562,13.94841438293457,13.705482597351073,13.26976791858673
2017-08-03,26.25873641266104,P,13.938419342041016,14.157231712341309,14.196858882904053,14.059886932373047,13.971329154968261,13.70574101448059,13.283319077491761
2017-08-04,26.310094918453114,P,14.351922035217283,14.196858978271484,14.220118427276612,14.06936297416687,14.000101928710938,13.710737504959106,13.29893774986267
2017-08-07,26.480902139666238,A,14.662044525146484,14.2985107421875,14.25629940032959,14.095206689834594,14.035077152252198,13.717801427841186,13.316107034683228
2017-08-08,26.64984968707174,A,14.808494567871094,14.39843978881836,14.30626392364502,14.127511358261108,14.074187412261963,13.728052768707276,13.334747262001038
2017-08-09,26.84770297397432,A,14.705120086669922,14.49320011138916,14.354505825042725,14.161969709396363,14.113814525604248,13.738562574386597,13.358041491508484
2017-08-10,27.15069672675693,A,14.644819259643556,14.634480094909668,14.395855903625488,14.21021146774292,14.149823608398437,13.749503116607666,13.3810342168808
2017-08-11,27.332973055591463,A,14.82572078704834,14.72923984527588,14.463049411773682,14.261468124389648,14.188072357177735,13.76164966583252,13.40345404624939
2017-08-14,27.441084298299845,A,14.972173690795898,14.791265678405761,14.54488821029663,14.3226318359375,14.224598274230956,13.774830007553101,13.42623680114746
2017-08-15,27.501312192757556,A,15.084163665771484,14.84639949798584,14.6224196434021,14.386379957199097,14.258884410858155,13.78869951248169,13.44921016216278
2017-08-16,27.572451741812113,A,15.213380813598633,14.948051643371581,14.720625877380371,14.459604024887085,14.292998180389404,13.80084608078003,13.473383631706238
2017-08-17,27.484835315414927,A,14.748193740844728,14.968726539611817,14.801603317260742,14.499231100082397,14.317119102478028,13.808082323074341,13.494566340446472
2017-08-18,27.44200662456637,A,15.110008239746094,15.025584030151368,14.877411937713623,14.548765182495117,14.34709794998169,13.818764457702637,13.515785241127015
2017-08-21,27.383291344781103,A,15.213380813598633,15.073825454711914,14.932545566558838,14.594422483444214,14.375698356628417,13.830049543380737,13.538666005134582
2017-08-22,27.29935723999081,A,15.23060703277588,15.103114128112793,14.974756813049316,14.640510368347169,14.398613052368164,13.840300884246826,13.561928367614746
2017-08-23,27.174297650354323,A,15.265069007873535,15.113451766967774,15.030751705169678,14.692628765106202,14.414636135101318,13.85098298072815,13.586175599098205
2017-08-24,27.22195800629976,A,15.2047700881958,15.204767036437989,15.086746788024902,14.741301345825196,14.4327268409729,13.861665124893188,13.610306015014649
2017-08-25,27.20981744196287,A,15.290912628173828,15.240947914123534,15.133265972137451,14.798157691955566,14.450817470550538,13.87458701133728,13.63468246459961
2017-08-28,27.193585902358326,A,15.299528121948242,15.258177375793457,15.166001415252685,14.855444812774659,14.469080410003663,13.887595052719115,13.6594713306427
2017-08-29,27.17909833922833,A,15.256455421447754,15.263347053527832,15.183230590820312,14.902825117111206,14.486137351989747,13.9010338306427,13.683860173225403
2017-08-30,27.070603291524254,A,14.95494556427002,15.20132236480713,15.157387065887452,14.939006471633911,14.497508640289306,13.912749681472778,13.706926126480102
2017-08-31,27.058519486038808,A,15.24783706665039,15.209935760498047,15.207351398468017,15.00447735786438,14.515599250793457,13.925930004119873,13.731456537246704
2017-09-01,27.0438220095652,A,15.368447303771973,15.225442695617676,15.233195304870605,15.055303621292115,14.53437915802002,13.940316429138184,13.756589999198914
2017-09-04,27.02626016757824,A,15.368447303771973,15.239226531982421,15.24870195388794,15.090623760223389,14.55402048110962,13.956339616775512,13.781169452667235
2017-09-05,27.016635741879014,A,15.290912628173828,15.246117973327637,15.254732513427735,15.114744663238525,14.572111110687256,13.971415138244629,13.806838631629944
2017-09-06,27.132564276218357,A,15.308144569396973,15.316757774353027,15.259040069580077,15.144895887374878,14.587789745330811,13.988385925292969,13.831855263710022
2017-09-07,27.136848893413333,A,15.394288063049316,15.346047973632812,15.27799186706543,15.182369327545166,14.607947883605958,14.00837176322937,13.85726568222046
2017-09-08,27.085636084207653,A,15.2047700881958,15.313312530517578,15.269377613067627,15.201321792602538,14.622764987945557,14.029477586746216,13.882134795188904
2017-09-11,27.02987683970605,A,15.265069007873535,15.29263687133789,15.265931701660156,15.21596655845642,14.634997634887695,14.048774299621583,13.905089321136474
2017-09-12,26.965475986473425,A,15.24783706665039,15.284021759033203,15.26506986618042,15.224150228500367,14.64688564300537,14.068157119750976,13.923710174560547
2017-09-13,26.886594910378765,A,15.256455421447754,15.27368392944336,15.295220851898193,15.226303958892823,14.66359800338745,14.086075506210328,13.942743458747863
2017-09-14,26.82039536580211,A,15.333986282348633,15.261623573303222,15.303835773468018,15.255593585968018,14.686512870788574,14.108301162719727,13.960687007904053
2017-09-15,26.811020503020885,A,15.316758155822754,15.284021186828614,15.298666858673096,15.26593108177185,14.709600009918212,14.132680501937866,13.976697673797608
2017-09-18,26.871107566603417,A,15.49766445159912,15.33054027557373,15.311588573455811,15.280145263671875,14.736649894714356,14.158610467910767,13.994166898727418
