Date,GRADE,GPS,ADP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2021-03-01,66.93972983260787,A,164.39540100097656,162.21705627441406,159.46261291503907,157.35140838623047,156.5470278930664,154.85011459350585,142.84618461608886
2021-03-02,66.74647821194087,A,162.02442932128906,162.748681640625,160.27579498291016,157.65519332885742,156.52109588623046,155.0913900756836,143.02437900543214
2021-03-03,65.14943358252242,A,161.6076202392578,162.3541259765625,160.95745697021485,158.00991592407226,156.50812927246093,155.33936767578126,143.17433338165284
2021-03-04,63.18489469923646,A,158.3845672607422,161.51687316894532,160.81019897460936,158.03075561523437,156.40532440185547,155.56543243408203,143.30758098602294
2021-03-05,63.508187119787834,A,165.0992889404297,162.30226135253906,161.64097595214844,158.53922424316406,156.43681396484374,155.84915618896486,143.46671466827394
2021-03-08,63.43257905231923,A,167.0998077392578,162.8431427001953,162.53009948730468,159.11808090209962,156.5073876953125,156.18392974853515,143.64012683868407
2021-03-09,64.8043979977739,A,169.54493713378906,164.3472442626953,163.54796295166017,159.84419937133788,156.6590951538086,156.52869125366212,143.8134825515747
2021-03-10,66.19551975963473,A,168.62802124023438,165.75132446289064,164.05272521972657,160.54484786987305,156.81209930419922,156.86216491699219,143.96665126800536
2021-03-11,69.0264481900666,A,169.01901245117188,167.87821350097656,164.69754333496093,161.2715301513672,156.92865203857423,157.18112396240235,144.129553565979
2021-03-12,69.43178445524659,A,170.14541625976562,168.88743896484374,165.5948501586914,162.04388122558595,157.0677328491211,157.50812286376953,144.25187145233156
2021-03-15,71.02017240621224,A,176.0195770263672,170.67139282226563,166.75726776123048,163.10994033813478,157.4584063720703,157.92546112060546,144.39892024993895
2021-03-16,71.80259765684862,A,175.2748260498047,171.81737060546874,168.08230743408203,164.1790512084961,157.84289123535157,158.3329571533203,144.55798435211182
2021-03-17,72.79804428023556,A,174.9024658203125,173.07225952148437,169.4117919921875,165.18462448120118,158.23085723876954,158.65335922241212,144.7226922225952
2021-03-18,73.22720040073581,A,173.20816040039062,173.91008911132812,170.89415130615234,165.85217514038087,158.56734039306642,158.92816848754882,144.93447566986083
2021-03-19,73.07993390245197,A,171.22528076171875,174.12606201171874,171.50675048828126,166.57386322021483,158.82341369628907,159.18526763916014,145.11795124053955
2021-03-22,70.92657674593045,A,171.6535186767578,173.2528503417969,171.96212158203124,167.24611053466796,159.13510223388673,159.41440658569337,145.30228672027587
2021-03-23,68.3995709152161,A,171.32769775390625,172.4634246826172,172.14039764404296,167.84418029785155,159.4300860595703,159.59404235839844,145.46444889068604
2021-03-24,66.58259327072862,A,172.4727325439453,171.97747802734375,172.52486877441407,168.2887969970703,159.82947296142578,159.80263153076172,145.63736949920656
2021-03-25,65.69796164336634,A,174.08322143554688,172.152490234375,173.03128967285156,168.86441650390626,160.31200927734375,160.0445523071289,145.8135380935669
2021-03-26,67.29042813140173,A,179.38021850585938,173.78347778320312,173.95476989746095,169.77481002807616,160.9151190185547,160.3070162963867,146.0286828994751
2021-03-29,68.74689533490171,A,179.20335388183594,175.29344482421874,174.2731475830078,170.51520767211915,161.51469146728516,160.53399505615235,146.23617153167726
2021-03-30,69.67570794547828,A,174.91175842285156,176.0102569580078,174.2368408203125,171.15957412719726,162.01250213623047,160.70718734741212,146.42201908111574
2021-03-31,70.36202643705722,A,175.4517059326172,176.60605163574218,174.29176483154296,171.85177841186524,162.51425872802736,160.878409576416,146.6365556716919
2021-04-01,70.73117906088937,A,176.3174591064453,177.0528991699219,174.60269470214843,172.7484230041504,163.05778045654296,161.0807667541504,146.8434789657593
2021-04-02,69.08411519706631,A,176.3174591064453,176.44034729003906,175.1119125366211,173.30933151245117,163.58370513916014,161.26285781860352,147.062893409729
2021-04-05,68.60828593475371,A,179.73397827148438,176.54647216796874,175.91995849609376,173.9410400390625,164.14647033691406,161.42918365478516,147.2917949295044
2021-04-06,68.45900880170858,A,176.3267822265625,176.82947692871093,176.41986694335938,174.28013229370117,164.62534698486328,161.56972885131836,147.49217594146728
