Date,GRADE,GPS,DELL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-10-04,,,12.536999702453612,12.522329521179199,12.55166778564453,12.673868227005006,,,
2016-10-05,,,12.696789741516112,12.554287528991697,12.552977752685546,12.680024147033691,,,
2016-10-06,,,12.675832748413086,12.597247886657714,12.562407970428465,12.654876804351806,,,
2016-10-07,,,12.592008590698242,12.611393547058103,12.563979816436767,12.641648292541504,,,
2016-10-10,,,12.447936058044434,12.589913368225096,12.55428762435913,12.617024850845336,,,
2016-10-11,,,12.348394393920898,12.552192306518554,12.537260913848876,12.599212217330933,,,
2016-10-12,,,12.340536117553713,12.480941581726075,12.517614555358886,12.582971239089966,,,
2016-10-13,,,12.345775604248049,12.414930152893067,12.506089019775391,12.559919548034667,,,
2016-10-14,,,12.37458610534668,12.371445655822756,12.49141960144043,12.543809366226196,,,
2016-10-17,,,12.413880348205566,12.364634513854982,12.477273941040039,12.525865602493287,,,
2016-10-18,,,12.489848136901855,12.392925262451174,12.472558784484864,12.512113285064697,,,
2016-10-19,,,12.497706413269045,12.424359321594238,12.452650451660157,12.502814102172852,,,
2016-10-20,,,12.495084762573242,12.454221153259278,12.434575653076172,12.49849181175232,,,
2016-10-21,,,12.37458610534668,12.454221153259278,12.412833404541015,12.488406610488891,,,
2016-10-24,,,12.557953834533691,12.483035850524903,12.423835182189942,12.489061403274537,,,
2016-10-25,,,12.309101104736328,12.446886444091797,12.419905853271484,12.478583383560181,12.296369953155518,,
2016-10-26,,,12.238373756408691,12.395019912719727,12.409689617156982,12.463652086257934,12.315859127044678,,
2016-10-27,,,12.660114288330078,12.428025817871093,12.441123485565186,12.473606252670288,12.345092887878417,,
2016-10-28,,,12.801569938659668,12.513422584533691,12.483821868896484,12.487620735168457,12.373226470947266,,
2016-10-31,,,12.85919952392578,12.57367172241211,12.528353786468506,12.502813863754273,12.401726779937745,,
2016-11-01,,,12.696789741516112,12.651209449768066,12.549047946929932,12.510803365707398,12.419906196594239,,
2016-11-02,,,12.835622787475586,12.770659255981446,12.582839584350586,12.517745018005371,12.437718906402587,,
2016-11-03,,,12.775375366210938,12.793711471557618,12.610868644714355,12.522722148895264,12.455322074890137,,
2016-11-04,,,12.73608112335205,12.780613708496094,12.647018146514892,12.529925775527953,12.470358085632324,,
2016-11-07,,,12.97183895111084,12.803141593933105,12.688406658172607,12.556120920181275,12.487227783203124,,
2016-11-08,,,13.013751029968262,12.866533851623535,12.7588716506958,12.589388751983643,12.510960636138917,,
2016-11-09,,,12.932544708251951,12.885918235778808,12.828288745880126,12.618989181518554,12.535531673431397,,
2016-11-10,,,12.903731346130373,12.911589431762696,12.852650451660157,12.646886968612671,12.565708484649658,,
2016-11-11,,,12.874916076660156,12.939356422424316,12.859985065460204,12.671903467178344,12.598033275604248,,
2016-11-14,,,12.833003997802734,12.911589431762696,12.8573655128479,12.692859649658203,12.62951982498169,,
2016-11-15,,,13.118532180786133,12.93254566192627,12.899539756774903,12.724293851852417,12.653776588439941,,
2016-11-16,,,13.26784324645996,12.99960536956787,12.94276180267334,12.762800693511963,12.667660026550292,,
2016-11-17,,,13.569086074829102,13.132676315307616,13.022132873535156,12.816500759124756,12.675466156005859,,
2016-11-18,,,13.618860244750977,13.281465148925781,13.110410785675048,12.878714466094971,12.690711784362794,,
2016-11-21,,,13.736737251281738,13.462211799621581,13.186900615692139,12.937653636932373,12.706638431549072,,
2016-11-22,,,13.64505386352539,13.567516136169434,13.250030899047852,13.004451274871826,12.7254465675354,,
2016-11-23,,,13.50097942352295,13.614143371582031,13.30687437057495,13.06758155822754,12.742159042358399,,
2016-11-24,,,13.50097942352295,13.6005220413208,13.366599178314209,13.109624814987182,12.756042442321778,,
2016-11-25,,,13.67124843597412,13.61099967956543,13.446232414245605,13.153108739852906,12.775531616210937,,
2016-11-28,,,13.658150672912598,13.595282363891602,13.528747081756592,13.193056297302245,12.793239517211914,,
2016-11-29,,,13.95415496826172,13.657102584838867,13.61230936050415,13.255924558639526,12.817024726867675,,
2016-11-30,,,14.030123710632324,13.762931442260742,13.688537406921387,13.315649604797363,12.843953399658202,,
2016-12-01,,,13.590043067932127,13.780744171142578,13.69063310623169,13.356382989883423,12.864123649597168,,
2016-12-02,,,13.817943572998049,13.810083198547364,13.710541439056396,13.410476112365723,12.888956718444824,,
2016-12-05,,,13.89914608001709,13.858282279968261,13.726782321929932,13.456841468811035,12.91604248046875,,
2016-12-06,,,13.980350494384766,13.863521385192872,13.76031198501587,13.50517144203186,12.945276260375977,,
2016-12-07,,,14.119185447692873,13.88133373260498,13.822132587432861,13.564503479003907,12.976919975280762,,
2016-12-08,,,14.124425888061523,13.988210296630859,13.884477233886718,13.625538206100464,13.010187873840332,,
2016-12-09,,,14.137520790100098,14.05212574005127,13.931104469299317,13.68866844177246,13.042512683868408,,
2016-12-12,,,14.119185447692873,14.096133613586426,13.977207946777344,13.752977514266968,13.073789653778077,,
2016-12-13,,,14.085132598876951,14.117090034484864,13.990305709838868,13.801307535171508,13.104752311706543,,
2016-12-14,,,14.200389862060549,14.133330917358398,14.00733232498169,13.847934865951538,13.13482431411743,,
2016-12-15,,,14.868367195129396,14.282119178771973,14.135164737701416,13.912898921966553,13.178675003051758,,
2016-12-16,,,14.784542083740234,14.4115234375,14.231824588775634,13.971183013916015,13.222525672912598,,
2016-12-19,,,14.771444320678713,14.541975212097167,14.319054412841798,14.022918367385865,13.268995838165283,,
2016-12-20,,,14.94433307647705,14.713815307617187,14.415452671051025,14.087882328033448,13.320914611816406,,
2016-12-21,,,15.0072021484375,14.875177764892578,14.504254341125488,14.163193464279175,13.374247932434082,,
2016-12-22,,,14.62737274169922,14.826978874206542,14.554549026489259,14.219513130187988,13.419879875183106,,
2016-12-23,,,14.69285774230957,14.80864200592041,14.610082721710205,14.27059359550476,13.466245307922364,,
2016-12-26,,,14.69285774230957,14.792924690246583,14.667449951171875,14.32232894897461,13.511824855804443,,
2016-12-27,,,14.682381629943848,14.740534400939941,14.727174854278564,14.358740282058715,13.555675525665283,,
2016-12-28,,,14.496397018432615,14.638373374938965,14.75677556991577,14.38205394744873,13.595649337768554,,
2016-12-29,,,14.47544002532959,14.60798683166504,14.717482852935792,14.426323795318604,13.635256443023682,,
2016-12-30,,,14.399474143981934,14.549310111999512,14.678976058959961,14.455400323867797,13.675754203796387,,
2017-01-02,,,14.399474143981934,14.490633392333985,14.641779041290283,14.48041672706604,13.71258460998535,,
2017-01-03,,,14.29469108581543,14.413095283508301,14.57681484222412,14.496133756637573,13.752296409606934,13.024333181381225,
2017-01-04,,,14.407333374023438,14.395282554626466,14.516827964782715,14.5105411529541,13.795675601959228,13.055767364501953,
2017-01-05,,,14.47805881500244,14.395806312561035,14.501896572113036,14.528222799301147,13.832034492492676,13.088563690185547,
2017-01-06,,,14.876224517822266,14.491156387329102,14.520233249664306,14.565157985687256,13.873527584075928,13.123377027511596,
2017-01-09,,,14.797639846801758,14.570789527893066,14.530711460113526,14.5990807056427,13.912296390533447,13.157011585235596,
2017-01-10,,,14.92861557006836,14.697574424743653,14.555334854125977,14.64125485420227,13.956932907104493,13.188419551849366,
2017-01-11,,,15.083165168762209,14.832740783691406,14.614011669158936,14.685393619537354,14.001883754730224,13.219801330566407,
2017-01-12,,,15.098882675170898,14.956905555725097,14.676355934143066,14.696919393539428,14.048353900909424,13.25183798789978,
2017-01-13,,,15.237719535827637,15.029204559326171,14.760180473327637,14.719578266143799,14.098386669158936,13.28437237739563,
2017-01-16,,,15.237719535827637,15.117220497131347,14.844005012512207,14.742892026901245,14.143704280853271,13.315466032028198,
2017-01-17,,,15.17746925354004,15.166991233825684,14.932282829284668,14.754548835754395,14.186978645324707,13.348969640731811,
2017-01-18,,,15.342500686645508,15.218858337402343,15.025799560546876,14.771313762664795,14.235177764892578,13.385354719161988,
2017-01-19,,,15.405366897583008,15.280155181884766,15.118530368804931,14.810213470458985,14.28521047592163,13.425459480285644,
2017-01-20,,,15.523248672485352,15.33726100921631,15.18323278427124,14.851733016967774,14.338177127838135,13.468105201721192,
2017-01-23,,,15.266533851623535,15.343023872375488,15.230122184753418,14.880416822433471,14.386847724914551,13.50818377494812,
2017-01-24,,,15.656840324401855,15.438898086547852,15.302944660186768,14.929139757156372,14.437613887786865,13.545695238113403,
2017-01-25,,,15.732805252075195,15.51695899963379,15.367908668518066,14.990960168838502,14.48691312789917,13.577286577224731,
2017-01-26,,,15.614928245544434,15.558871269226074,15.41951322555542,15.047934579849244,14.527829971313476,13.601648063659669,
2017-01-27,,,16.385066986083984,15.731234931945801,15.534247970581054,15.147214221954346,14.583154106140137,13.636932945251464,
2017-01-30,,,16.356252670288086,15.949178695678711,15.6461012840271,15.245053148269653,14.635544414520263,13.671091423034667,
2017-01-31,,,16.500324249267578,16.117875480651854,15.778386783599853,15.355334806442261,14.692649822235108,13.709048194885254,
2017-02-01,,,16.529136657714844,16.277141761779784,15.897050380706787,15.461424970626831,14.753212966918944,13.747686004638672,
2017-02-02,,,16.754423141479492,16.5050407409668,16.031956005096436,15.575243186950683,14.818281841278075,13.787162141799927,
2017-02-03,,,16.85658073425293,16.599343490600585,16.165289211273194,15.674260997772217,14.881988487243653,13.828760051727295,
2017-02-06,,,16.9299259185791,16.71407814025879,16.33162841796875,15.780875301361084,14.947423992156983,13.870331754684448,
2017-02-07,,,16.99017333984375,16.812047958374023,16.46496171951294,15.883953189849853,15.008144359588623,13.91258454322815,
2017-02-08,,,16.984935760498047,16.903207778930664,16.590174770355226,15.979041719436646,15.067240600585938,13.95559700012207,
2017-02-09,,,17.0268497467041,16.957693099975586,16.731366920471192,16.075440073013304,15.135976734161376,14.000050191879273,
2017-02-10,,,16.956119537353516,16.977600860595704,16.788472175598145,16.1613600730896,15.198740253448486,14.043848485946656,
2017-02-13,,,16.982315063476562,16.988078689575197,16.85107841491699,16.248589849472047,15.260403633117676,14.088223056793213,
2017-02-14,,,16.98755645751953,16.987555313110352,16.899801635742186,16.33909420967102,15.32054775238037,14.132912006378174,
2017-02-15,,,17.058284759521484,17.00222511291504,16.952716445922853,16.42488341331482,15.379329738616944,14.178124856948852,
2017-02-16,,,17.058284759521484,17.008512115478517,16.98310260772705,16.507529306411744,15.438006916046142,14.224097394943238,
2017-02-17,,,16.91944694519043,17.0011775970459,16.9893892288208,16.577339220046998,15.493645439147949,14.268079061508178,
2017-02-20,,,16.91944694519043,16.98860397338867,16.988341331481934,16.659984874725343,15.5496506690979,14.311720161437988,
2017-02-21,,,17.053043365478516,17.00170135498047,16.99462833404541,16.729795026779176,15.609008884429931,14.356880598068237,
2017-02-22,,,16.966598510742188,16.98336410522461,16.992794609069826,16.791484689712526,15.664333057403564,14.399578685760497,
2017-02-23,,,16.796327590942383,16.93097267150879,16.969742393493654,16.85055465698242,15.702892265319825,14.440783634185792,
2017-02-24,,,16.8277645111084,16.91263618469238,16.956906890869142,16.872689533233643,15.743756713867187,14.483141193389892,
2017-02-27,,,16.77537727355957,16.88382225036621,16.936213111877443,16.893645763397217,15.783835372924806,14.526415605545044,
2017-02-28,,,16.63129997253418,16.799473571777344,16.900587463378905,16.900194549560545,15.817574710845948,14.569244661331176,
2017-03-01,,,16.78585433959961,16.763324737548828,16.87334442138672,16.913030433654786,15.85314775466919,14.613697843551636,
2017-03-02,,,16.62605857849121,16.729270935058594,16.830121803283692,16.906612205505372,15.89312147140503,14.656500673294067,
2017-03-03,,,16.618200302124023,16.687358093261718,16.79999713897705,16.894693183898926,15.931628322601318,14.69893681526184,
2017-03-06,,,16.426977157592773,16.617678070068358,16.750750160217287,16.86954574584961,15.966310710906983,14.739067783355713,
2017-03-07,,,16.51603889465332,16.594625854492186,16.697049713134767,16.845839023590088,16.002983856201173,14.779329690933228,
2017-03-08,,,16.639158248901367,16.56528663635254,16.664305686950684,16.828550148010255,16.04583908081055,14.82074420928955,
2017-03-09,,,16.536998748779297,16.547474670410157,16.638372802734374,16.804057598114014,16.087070255279542,14.861163349151612,
2017-03-10,,,16.628681182861328,16.549570846557618,16.618464469909668,16.787685680389405,16.13165439605713,14.903704299926758,
2017-03-13,,,16.63391876220703,16.59095916748047,16.604318618774414,16.77026586532593,16.17634328842163,14.944463949203492,
2017-03-14,,,16.63129997253418,16.614011383056642,16.604318618774414,16.75245304107666,16.223075466156004,14.98768593788147,
2017-03-15,,,16.694168090820312,16.62501335144043,16.595149993896484,16.7342472076416,16.268812160491944,15.032243881225586,
2017-03-16,,,16.764894485473633,16.670592498779296,16.609033584594727,16.719577693939208,16.314548873901366,15.073291683197022,
2017-03-17,,,16.81467056274414,16.70779037475586,16.628680610656737,16.714338874816896,16.353317794799803,15.113422689437867,
2017-03-20,,,16.783235549926758,16.737653732299805,16.664306449890137,16.70752830505371,16.393029708862304,15.152663049697876,
2017-03-21,,,16.356252670288086,16.682644271850585,16.648327827453613,16.67268877029419,16.421582450866698,15.189257678985596,
2017-03-22,,,16.497705459594727,16.643351745605468,16.63418254852295,16.649244117736817,16.44987325668335,15.225878505706786,
2017-03-23,,,16.52389907836914,16.59515266418457,16.632872581481934,16.635622692108154,16.478373584747313,15.26336374282837,
2017-03-24,,,16.599868774414062,16.552192306518556,16.629991340637208,16.624227905273436,16.50561656951904,15.30200161933899,
2017-03-27,,,16.599868774414062,16.515518951416016,16.62658634185791,16.61545248031616,16.53285955429077,15.338281917572022,
2017-03-28,,,16.65225601196289,16.574719619750976,16.628681945800782,16.616500282287596,16.56235528945923,15.374666967391967,
2017-03-29,,,16.73870086669922,16.622918701171876,16.63313522338867,16.614142608642577,16.590279293060302,15.41272852897644,
2017-03-30,,,16.76227378845215,16.670593643188475,16.632873153686525,16.620953369140626,16.617417430877687,15.451313953399659,
2017-03-31,,,16.78585433959961,16.707790756225585,16.62999153137207,16.629336071014404,16.64266954421997,15.490423336029053,
2017-04-03,,,16.725603103637695,16.732937622070313,16.624228286743165,16.64426736831665,16.671850929260255,15.529349327087402,
2017-04-04,,,16.812044143676758,16.764895248413087,16.66980743408203,16.659067630767822,16.694955005645753,15.566284446716308,
2017-04-05,,,16.77013397216797,16.771181869506837,16.697050285339355,16.66561641693115,16.715701580047607,15.60130735397339,
2017-04-06,,,16.81728744506836,16.782184600830078,16.726389122009277,16.679630851745607,16.739748764038087,15.633789367675782,
2017-04-07,,,16.992794036865234,16.8235725402832,16.765681648254393,16.697836494445802,16.751903305053713,15.667528705596924,
2017-04-10,,,17.003271102905273,16.87910614013672,16.806021881103515,16.716304111480714,16.764843673706054,15.700194044113159,
2017-04-11,,,17.055662155151367,16.92782974243164,16.846362495422362,16.737522220611574,16.77595043182373,15.73430012702942,
2017-04-12,,,16.73870086669922,16.92154312133789,16.846362495422362,16.739748859405516,16.780141716003417,15.766677341461182,
2017-04-13,,,16.743940353393555,16.90687370300293,16.844529151916504,16.738701152801514,16.7799320602417,15.799106950759887,
2017-04-14,,,16.743940353393555,16.857102966308595,16.8403377532959,16.735164642333984,16.777679252624512,15.829833869934083,
2017-04-17,,,16.830381393432617,16.822525024414062,16.85081558227539,16.737521934509278,16.77568836212158,15.861556177139283,
2017-04-18,,,16.86705780029297,16.784804153442384,16.85631694793701,16.76306219100952,16.773226051330568,15.890685205459596,
2017-04-19,,,16.903730392456055,16.81781005859375,16.86967658996582,16.78336343765259,16.771601943969728,15.919421272277832,
2017-04-20,,,17.000652313232422,16.869152450561522,16.888013076782226,16.80720109939575,16.771077995300292,15.953527364730835,
2017-04-21,,,16.874916076660156,16.895347595214844,16.87622528076172,16.820953464508058,16.769453926086427,15.984097089767456,
2017-04-24,,,17.335948944091797,16.99646110534668,16.909493064880373,16.857757472991942,16.77652660369873,16.0184651184082,
2017-04-25,,,17.380481719970703,17.099145889282227,16.941975021362303,16.894168758392333,16.784385108947752,16.05246643066406,
2017-04-26,,,17.566469192504883,17.23169364929199,17.02475185394287,16.935557174682618,16.794548797607423,16.086939268112182,
2017-04-27,,,17.66339111328125,17.36424140930176,17.116696929931642,16.980613040924073,16.806650924682618,16.12232892036438,
2017-04-28,,,17.579565048217773,17.50517120361328,17.200259399414062,17.020298576354982,16.819853286743164,16.156749362945558,
2017-05-01,,,17.70005989074707,17.577993392944336,17.28722724914551,17.06902141571045,16.835465545654298,16.192558107376097,
2017-05-02,,,17.53241539001465,17.608380126953126,17.353763008117674,17.105039978027342,16.84505298614502,16.227030935287477,
2017-05-03,,,17.333330154418945,17.561752319335938,17.396722984313964,17.133199787139894,16.852387619018554,16.25836033821106,
2017-05-04,,,17.372623443603516,17.503598785400392,17.433920097351074,17.16096658706665,16.863913536071777,16.2834029006958,
2017-05-05,,,17.626712799072266,17.51302833557129,17.509099769592286,17.192662525177003,16.879892501831055,16.311824607849122,
2017-05-08,,,17.71578025817871,17.516172409057617,17.547082901000977,17.228287982940675,16.898700561523437,16.34126796722412,
2017-05-09,,,17.613618850708008,17.53241310119629,17.570396614074706,17.256185817718507,16.918346939086913,16.36796082496643,
2017-05-10,,,17.545507431030273,17.574848556518553,17.568300437927245,17.296526145935058,16.933540000915528,16.393343877792358,
2017-05-11,,,17.314992904663086,17.563322448730467,17.53346061706543,17.325078773498536,16.947318687438965,16.420220079422,
2017-05-12,,,17.013750076293945,17.440729904174805,17.476879119873047,17.338569259643556,16.955229682922365,16.443429002761842,
2017-05-15,,,17.356908798217773,17.368955612182617,17.442564010620117,17.364895629882813,16.973828315734863,16.470069513320922,
2017-05-16,,,17.430252075195312,17.332282257080077,17.432347679138182,17.39305534362793,16.992112579345704,16.49754821777344,
2017-05-17,,,16.998029708862305,17.222786712646485,17.39881763458252,17.39777030944824,16.99929000854492,16.522564544677735,
2017-05-18,,,16.937782287597656,17.1473445892334,17.355333518981933,17.394626808166503,17.007305679321288,16.547187967300417,
2017-05-19,,,17.005891799926758,17.14577293395996,17.29325141906738,17.401175594329835,17.014849891662596,16.573252143859865,
2017-05-22,,,17.650291442871094,17.204449462890626,17.28670253753662,17.416892719268798,17.03517734527588,16.605760316848755,
2017-05-23,,,17.650291442871094,17.24845733642578,17.29036979675293,17.43038320541382,17.05555717468262,16.63931632041931,14.83182475090027
2017-05-24,,,17.831039428710938,17.415059280395507,17.318922996520996,17.443611717224123,17.07829460144043,16.673553380966187,14.86466037273407
2017-05-25,,,17.985591888427734,17.624621200561524,17.38598289489746,17.459721755981445,17.10270854949951,16.708628711700438,14.898596200942993
2017-05-26,,,18.022262573242188,17.82789535522461,17.486834144592287,17.481856632232667,17.126860389709474,16.74008909225464,14.931733059883118
2017-05-29,,,18.022262573242188,17.902289581298827,17.553369522094727,17.497966766357422,17.15164093017578,16.772335319519044,14.964673452377319
2017-05-30,44.851953228150215,A,18.009164810180664,17.97406425476074,17.61126079559326,17.52180423736572,17.184699172973634,16.803140811920166,14.995780181884765
2017-05-31,44.88419118311836,A,18.17681884765625,18.043220138549806,17.729139709472655,17.563978672027588,17.218281440734863,16.834077348709105,15.026939339637757
2017-06-01,44.860872747036304,A,18.14800071716309,18.075701904296874,17.8501615524292,17.602747535705568,17.25076347351074,16.864568529129027,15.058203258514403
2017-06-02,44.752313463294065,A,17.878190994262695,18.046887588500976,17.937391471862792,17.61532144546509,17.276329917907717,16.89097324371338,15.087672810554505
2017-06-05,44.568813177557644,A,17.448589324951172,17.932152938842773,17.9172212600708,17.60196189880371,17.293304328918456,16.913081941604613,15.114273986816407
2017-06-06,44.42837379132553,A,17.584800720214844,17.84728012084961,17.910672187805176,17.60052099227905,17.311955223083498,16.937155256271364,15.143062448501587
2017-06-07,44.26668234999662,A,17.768171310424805,17.76555061340332,17.904385375976563,17.611654186248778,17.332544631958008,16.961411962509157,15.17338334083557
2017-06-08,43.97183379763495,P,17.053043365478516,17.546559143066407,17.81113052368164,17.59855670928955,17.338360023498534,16.97788872718811,15.201674103736877
2017-06-09,43.63771418445396,P,16.387685775756836,17.248458099365234,17.647672843933105,17.567253494262694,17.33039665222168,16.986533098220825,15.227319149971008
2017-06-12,43.435685690095745,P,16.303861618041992,17.019512557983397,17.475832748413087,17.514601135253905,17.321961822509767,16.99690637588501,15.252545075416565
2017-06-13,43.18668218868701,P,16.455791473388672,16.793710708618164,17.320495414733887,17.465878105163576,17.314836769104005,17.00489588737488,15.275295562744141
2017-06-14,42.85992719358544,P,16.285524368286133,16.49718132019043,17.131365966796874,17.430252838134766,17.30514457702637,17.010423078536988,15.293854827880859
2017-06-15,42.69237472477554,P,16.201698303222656,16.326912307739256,16.936735725402833,17.393448638916016,17.292832794189454,17.01629077911377,15.308969421386719
2017-06-16,42.69125727282156,P,16.272428512573242,16.30386085510254,16.776159477233886,17.35677547454834,17.278425483703614,17.01516439437866,15.326048669815064
2017-06-19,42.719385163465056,P,16.416500091552734,16.326388549804687,16.672950553894044,17.295085906982422,17.266690063476563,17.01576686859131,15.343429145812989
2017-06-20,42.71373881875871,P,16.301244735717773,16.295479202270506,16.544594955444335,17.227633571624757,17.25160171508789,17.013776073455812,15.361412134170532
2017-06-21,42.82986340954778,P,16.58676528930664,16.35572738647461,16.42645435333252,17.16541986465454,17.24856300354004,17.014352359771728,15.3810191822052
2017-06-22,42.970224445054185,B,16.649635314941406,16.445314788818358,16.386113548278807,17.098622035980224,17.246676902770997,17.01330448150635,15.400233311653137
2017-06-23,43.09340406548849,B,16.665353775024414,16.523899841308594,16.413880348205566,17.030776596069337,17.245105171203612,17.011392211914064,15.420076131820679
2017-06-26,43.16535811547853,B,16.620820999145508,16.56476402282715,16.44557628631592,16.9607045173645,17.240913963317873,17.008301162719725,15.439316458702088
2017-06-27,43.19072705742372,B,16.235755920410156,16.551666259765625,16.423572731018066,16.872034072875977,17.228287925720213,17.000756988525392,15.45667076587677
2017-06-28,43.179250013055245,C,16.424360275268555,16.519185256958007,16.437456321716308,16.78441114425659,17.218700523376466,16.995151233673095,15.475374116897584
2017-06-29,43.02362794717681,B,15.92664909362793,16.374588012695312,16.409951400756835,16.673343563079833,17.197220458984376,16.984149227142336,15.492099709510804
2017-06-30,42.86682159016821,B,16.007856369018555,16.24308853149414,16.383494186401368,16.579826831817627,17.17987926483154,16.974666595458984,15.50925754070282
2017-07-03,42.68678874538235,B,15.811393737792969,16.081203079223634,16.32298355102539,16.497967052459718,17.149388160705566,16.96295738220215,15.52559021949768
2017-07-04,42.614186101353965,B,15.811393737792969,15.996330642700196,16.27399845123291,16.409296703338622,17.11800640106201,16.951195755004882,15.542053880691528
2017-07-05,42.50090512463635,B,15.92664909362793,15.896788406372071,16.20798683166504,16.317220592498778,17.085209999084473,16.939879398345948,15.5590021276474
2017-07-06,42.54743897515604,B,15.93713092803955,15.898884773254395,16.136736392974854,16.26142497062683,17.050684795379638,16.928667860031126,15.576382627487183
2017-07-07,42.62651244994018,B,16.11263656616211,15.919840812683105,16.08146467208862,16.247672510147094,17.021346225738526,16.920599756240843,15.59433940887451
2017-07-10,42.76038776176228,B,16.110017776489258,15.979565620422363,16.030384349823,16.237980318069457,16.98954538345337,16.91250546455383,15.61211281299591
2017-07-11,42.88765494467455,B,16.11525535583496,16.04033794403076,16.018334293365477,16.220953512191773,16.961202182769775,16.903127584457398,15.630004091262817
2017-07-12,43.02586982634,B,16.133590698242188,16.081726264953613,15.989257335662842,16.213356828689577,16.93720739364624,16.8947975063324,15.647188096046447
2017-07-13,43.12486780649392,B,16.057628631591797,16.10582580566406,16.002355289459228,16.20615334510803,16.910907497406004,16.887410516738893,15.664097075462342
2017-07-14,43.135835234099865,B,16.031429290771484,16.089584350585938,16.00471258163452,16.194103384017943,16.87900182723999,16.879447164535524,15.681294178962707
2017-07-17,43.23884298874605,C,16.479368209838867,16.163454437255858,16.07151002883911,16.19724678993225,16.854273586273194,16.876487073898314,15.701451339721679
2017-07-18,43.32928721434673,C,16.432218551635742,16.226847076416014,16.133592510223387,16.20379548072815,16.830645580291748,16.87449625968933,15.721870460510253
2017-07-19,43.45383538786115,C,16.667972564697266,16.33372344970703,16.207724857330323,16.20785584449768,16.81309488296509,16.87331744194031,15.743507642745971
2017-07-20,43.59413982772677,C,16.74917984008789,16.47203369140625,16.288929748535157,16.212833070755003,16.801778621673584,16.874548654556275,15.76552466392517
2017-07-21,43.74404411170885,C,16.667972564697266,16.599342346191406,16.344463348388672,16.212964010238647,16.79486307144165,16.875046377182006,15.786991596221924
2017-07-24,43.764003496011526,A,16.67845344543457,16.639159393310546,16.401306915283204,16.2158456325531,16.781293964385988,16.877561140060426,15.808314461708068
2017-07-25,43.79385914067307,A,16.688928604125977,16.690501403808593,16.458674240112305,16.238504266738893,16.7664674949646,16.87929003715515,15.82930986404419
2017-07-26,43.79584126658289,A,16.77013397216797,16.710933685302734,16.522328567504882,16.255792951583864,16.761909580230714,16.880599794387816,15.850672001838683
2017-07-27,43.762104658219016,A,16.64177703857422,16.689453125,16.580743408203126,16.291549348831175,16.755989475250246,16.881647577285765,15.87140546321869
2017-07-28,43.758537945472604,A,16.69154930114746,16.694168472290038,16.646755409240722,16.325733995437623,16.749702625274658,16.88227625846863,15.892990279197694
2017-07-31,43.77641697665907,A,16.835622787475586,16.72560234069824,16.682380867004394,16.376945447921752,16.733409252166748,16.884293298721314,15.914378623962403
