Date,GRADE,GPS,WDC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-06,,,4.01399040222168,3.7530800342559814,3.5824854612350463,3.537327992916107,,,
1984-01-09,,,4.01399040222168,3.8333600997924804,3.652730369567871,3.5573980093002318,,,
1984-01-10,,,4.064164161682129,3.93371000289917,3.733010172843933,3.5799767136573792,,,
1984-01-11,,,4.164514064788818,4.024024724960327,3.8132899522781374,3.6125903844833376,,,
1984-01-12,,,4.114338397979736,4.074199485778808,3.8734997272491456,3.64018657207489,,,
1984-01-13,,,4.315038681030273,4.1344091415405275,3.943744587898254,3.6803264737129213,,,
1984-01-16,,,4.315038681030273,4.194618797302246,4.013989448547363,3.7254838347434998,,,
1984-01-17,,,4.616087436676025,4.305003452301025,4.119356727600097,3.7831849336624144,,,
1984-01-18,,,4.415387630462647,4.355178165435791,4.189601445198059,3.8308510422706603,,,
1984-01-19,,,4.214689254760742,4.3752483367919925,4.2247239112854,3.868482232093811,,,
1984-01-20,,,4.114338397979736,4.335108280181885,4.234758710861206,3.908622086048126,,,
1984-01-23,,,4.064164161682129,4.284933376312256,4.239776086807251,3.946253228187561,,,
1984-01-24,,,4.064164161682129,4.174548721313476,4.239776086807251,3.986393129825592,,,
1984-01-25,,,4.114338397979736,4.1143388748168945,4.234758520126343,4.02402423620224,,,
1984-01-26,,,4.064164161682129,4.0842338562011715,4.229741096496582,4.051620411872864,,,
1984-01-27,,,3.963814020156861,4.054128980636596,4.1946186304092405,4.069181609153747,3.801247787475586,,
1984-01-30,,,3.712940454483032,3.9838842391967773,4.134408807754516,4.07419912815094,3.794223313331604,,
1984-01-31,,,3.813289165496826,3.933709239959717,4.054128980636596,4.086742854118347,3.7912128162384033,,
1984-02-01,,,3.712940454483032,3.853429651260376,3.983884263038635,4.086742854118347,3.788202333450317,,
1984-02-02,,,3.712940454483032,3.7831849098205566,3.9337093830108643,4.079216647148132,3.7851918506622315,,
1984-02-03,,,3.612590074539185,3.7129401206970214,3.883534550666809,4.059146630764007,3.7831848430633546,,
1984-02-06,,,3.3115413188934326,3.6326602935791015,3.8082722663879394,4.024024176597595,3.7761603593826294,,
1984-02-07,,,3.261366128921509,3.522275686264038,3.7279924631118773,3.983884274959564,3.7681323719024657,,
1984-02-08,,,3.2111918926239014,3.421925973892212,3.637677812576294,3.9362181663513183,3.7560904264450072,,
1984-02-09,,,3.2111918926239014,3.3215762615203857,3.552380585670471,3.891060841083527,3.7430449724197388,,
1984-02-10,,,3.462065458297729,3.291471338272095,3.502205729484558,3.8484121799468993,3.7350169897079466,,
1984-02-13,,,3.411891460418701,3.3115413665771483,3.472100830078125,3.803254818916321,3.726989035606384,,
1984-02-14,,,3.763115167617798,3.4118911743164064,3.4670834302902223,3.7606062054634095,3.7289960289001467,,
1984-02-15,,,3.712940454483032,3.5122408866882324,3.4670834302902223,3.725483846664429,3.7299995279312133,,
1984-02-16,,,3.612590074539185,3.592520523071289,3.4570483922958375,3.6953788876533507,3.7299995279312133,,
1984-02-17,,,3.5122406482696533,3.6025555610656737,3.4470134496688845,3.6652740001678468,3.7279925394058226,,
1984-02-20,,,3.5122406482696533,3.622625398635864,3.467083382606506,3.637677824497223,3.725985550880432,,
1984-02-21,,,3.462065458297729,3.5624154567718507,3.4871533155441283,3.607572889328003,3.722975058555603,,
1984-02-22,,,3.411891460418701,3.502205657958984,3.5072232723236083,3.572450542449951,3.720968074798584,,
1984-02-23,,,3.3617162704467773,3.452030897140503,3.522275710105896,3.5373281478881835,3.716954107284546,,
1984-02-24,,,3.662765502929688,3.48213586807251,3.542345714569092,3.522275722026825,3.7199646043777466,,
1984-02-27,,,3.712940454483032,3.5222758293151855,3.572450613975525,3.522275722026825,3.7259855842590333,,
1984-02-28,,,3.5122406482696533,3.5323108673095702,3.5473631620407104,3.507223296165466,3.7269890880584717,,
1984-02-29,,,3.411891460418701,3.5323108673095702,3.5172582626342774,3.49217084646225,3.725985608100891,,
1984-03-01,,,3.462065458297729,3.5523807048797607,3.502205801010132,3.4796270966529845,3.725985608100891,,
1984-03-02,,,3.5624146461486816,3.5323105335235594,3.507223200798035,3.4771183252334597,3.731003074645996,,
1984-03-05,,,3.5122406482696533,3.492170572280884,3.507223200798035,3.4871532917022705,3.7350170612335205,,
1984-03-06,,,3.462065458297729,3.482135534286499,3.507223200798035,3.4971882581710814,3.739031047821045,,
1984-03-07,,,3.411891460418701,3.482135534286499,3.507223200798035,3.5072232365608214,3.7400345516204836,,
1984-03-08,,,3.462065458297729,3.482135534286499,3.51725811958313,3.5197669148445128,3.739031047821045,,
1984-03-09,,,3.462065458297729,3.4620656967163086,3.497188115119934,3.5197669148445128,3.736020555496216,,
1984-03-12,,,3.5624146461486816,3.4721004962921143,3.482135534286499,3.527293074131012,3.7350170469284056,,
1984-03-13,,,3.712940454483032,3.5222754955291746,3.502205514907837,3.524784338474274,3.738027563095093,,
1984-03-14,,,3.813289165496826,3.6025550365448,3.5423452854156494,3.529801774024963,3.7400345373153687,,
1984-03-15,,,3.763115167617798,3.6627649784088137,3.5724502563476563,3.537328028678894,3.738027548789978,,
1984-03-16,,,3.863464593887329,3.7430448055267336,3.602555251121521,3.5548892259597777,3.735017032623291,,
1984-03-19,,,3.612590074539185,3.753079891204834,3.612590193748474,3.5599066972732545,3.726989026069641,,
1984-03-20,,,3.662765502929688,3.743044900894165,3.6326601982116697,3.5699416995048523,3.7189610528945924,,
1984-03-21,,,3.712940454483032,3.722975158691406,3.662765097618103,3.584994149208069,3.7099295806884767,,
1984-03-22,,,3.612590074539185,3.6928701400756836,3.6778175592422486,3.597537839412689,3.6998946142196654,,
1984-03-23,,,3.612590074539185,3.6426952362060545,3.692870020866394,3.5950290679931642,3.6858456420898436,,
1984-03-26,,,3.612590074539185,3.6426952362060545,3.6978875637054442,3.590011548995972,3.671796669960022,,
1984-03-27,,,3.3617162704467773,3.582485389709473,3.662765145301819,3.582485330104828,3.646709246635437,,
1984-03-28,,,3.411891460418701,3.5222755908966064,3.6226253747940063,3.582485330104828,3.626639323234558,,
1984-03-29,,,3.5122406482696533,3.5022057056427003,3.5975379228591917,3.5849940896034242,3.6125903511047364,,
1984-03-30,,,3.5122406482696533,3.4821358203887938,3.562415528297424,3.582485389709473,3.6005483961105345,,
1984-04-02,,,3.5122406482696533,3.4620659351348877,3.552380585670471,3.582485389709473,3.589509925842285,,
1984-04-03,,,3.5122406482696533,3.492170810699463,3.537328100204468,3.584994149208069,3.578471455574036,,
1984-04-04,,,3.5122406482696533,3.5122406482696533,3.51725811958313,3.5900116086006166,3.566429500579834,,
1984-04-05,,,3.3115413188934326,3.472100782394409,3.487153244018555,3.5824854016304015,3.55137704372406,,
1984-04-06,,,3.3115413188934326,3.431960916519165,3.4570483684539797,3.574959194660187,3.5383315896987915,3.669789688587189,
1984-04-09,,,3.1610169410705566,3.3617161750793456,3.411891055107117,3.5548893094062803,3.527293119430542,3.660758216381073,
1984-04-10,,,3.261366128921509,3.311541271209717,3.40185604095459,3.532310593128204,3.5162546586990358,3.6537337374687193,
1984-04-11,,,3.1610169410705566,3.2412965297698975,3.3767685890197754,3.499696981906891,3.505216188430786,3.646709260940552,
1984-04-12,,,2.960317611694336,3.171051788330078,3.3215762853622435,3.4595571041107176,3.490163731575012,3.6376777911186218,
1984-04-13,,,3.110841989517212,3.130911922454834,3.2814364194869996,3.421925973892212,3.4801287698745726,3.6316568064689636,
1984-04-16,,,3.261366128921509,3.1509817600250245,3.256348967552185,3.4043647766113283,3.479125266075134,3.627642812728882,
1984-04-17,,,3.3115413188934326,3.1610167980194093,3.236279034614563,3.3868035674095154,3.4801287698745726,3.624130570888519,
1984-04-18,,,3.261366128921509,3.1810866355895997,3.2111915826797484,3.364224851131439,3.481132254600525,3.618611340522766,
1984-04-19,,,3.060667037963867,3.2011565208435058,3.186104154586792,3.3366286993026733,3.478121757507324,3.6105833649635315,
1984-04-20,,,3.060667037963867,3.191121530532837,3.1610167264938354,3.3090325474739073,3.470093789100647,3.602555389404297,
1984-04-23,,,3.060667037963867,3.1509817123413084,3.1509817361831667,3.281436395645142,3.4630693006515503,3.5950291681289674,
1984-04-24,,,3.1610169410705566,3.120876836776733,3.1409468173980715,3.2714014291763305,3.4510273361206054,3.590011682510376,
1984-04-25,,,3.1610169410705566,3.100806999206543,3.1409468173980715,3.2588577032089234,3.439988865852356,3.5849941968917847,
1984-04-26,,,3.3617162704467773,3.161016845703125,3.1810866832733153,3.2513314843177796,3.434971389770508,3.5824854588508606,
1984-04-27,,,3.261366128921509,3.201156663894653,3.196139097213745,3.238787758350372,3.429953899383545,3.5789732193946837,
1984-04-30,,,3.3115413188934326,3.2513315200805666,3.2011566162109375,3.2287527918815613,3.4259399127960206,3.575962731838226,
1984-05-01,,,3.462065458297729,3.311541223526001,3.2162090301513673,3.226244032382965,3.4259399127960206,3.574457485675812,
1984-05-02,,,3.5122406482696533,3.3817859649658204,3.241296482086182,3.226244032382965,3.4279468965530397,3.574457485675812,
1984-05-03,,,3.462065458297729,3.401855802536011,3.281436324119568,3.2337702393531798,3.4299538803100584,3.5734539937973024,
1984-05-04,,,3.5122406482696533,3.4520307064056395,3.3265936851501463,3.243805205821991,3.426943383216858,3.5734539937973024,
1984-05-07,,,3.462065458297729,3.482135534286499,3.366733527183533,3.2588576316833495,3.421925883293152,3.5739557337760925,
1984-05-08,,,3.462065458297729,3.482135534286499,3.39683837890625,3.268892598152161,3.4209223794937134,3.5739557337760925,
1984-05-09,,,3.411891460418701,3.4620656967163086,3.4219258308410643,3.281436324119568,3.4209223794937134,3.5734539937973024,
1984-05-10,,,3.5624146461486816,3.482135534286499,3.4419956684112547,3.3115411758422852,3.4229293632507325,3.574457485675812,
1984-05-11,,,3.5624146461486816,3.4921703338623047,3.472100520133972,3.334119808673859,3.4229293632507325,3.5769662189483644,
1984-05-14,,,3.5624146461486816,3.512240171432495,3.497187852859497,3.3491722345352173,3.423932843208313,3.5794749522209166,
1984-05-15,,,3.712940454483032,3.5624151706695555,3.5222753524780273,3.3692421913146973,3.428950343132019,3.583990695476532,
1984-05-16,,,3.763115167617798,3.632659912109375,3.547362804412842,3.394329643249512,3.435974817276001,3.5880046844482423,
1984-05-17,,,3.712940454483032,3.662765073776245,3.572450304031372,3.42694331407547,3.440992317199707,3.590011682510376,
1984-05-18,,,3.612590074539185,3.672800159454346,3.582485246658325,3.4545394659042357,3.444002809524536,3.590011682510376,
1984-05-21,,,3.612590074539185,3.682835245132446,3.597537708282471,3.4821356177330016,3.445006318092346,3.590011682510376,
1984-05-22,,,3.462065458297729,3.632660245895386,3.597537708282471,3.4971880435943605,3.43998881816864,3.5890081906318665,
1984-05-23,,,3.5122406482696533,3.5824853420257567,3.607572627067566,3.514749228954315,3.4339678478240967,3.5870011925697325,
1984-05-24,,,3.462065458297729,3.5323103427886964,3.597537708282471,3.519766688346863,3.427946853637695,3.582987201213837,
1984-05-25,,,3.411891460418701,3.4921706199645994,3.582485389709473,3.5272929549217222,3.4189153909683228,3.5769662117958068,
1984-05-28,,,3.411891460418701,3.452030897140503,3.567433071136475,3.532310461997986,3.414901418685913,3.570945222377777,
1984-05-29,,,3.411891460418701,3.4419960975646973,3.5373281717300413,3.5298017621040345,3.4098839378356933,3.5644224953651427,
1984-05-30,,,3.5624146461486816,3.452030897140503,3.51725811958313,3.532310461997986,3.4068734216690064,3.5584015011787415,
1984-05-31,,,3.3617162704467773,3.4319610595703125,3.482135701179504,3.5272930026054383,3.401855945587158,3.550875279903412,
1984-06-01,,,3.5122406482696533,3.452030897140503,3.472100758552551,3.5272930026054383,3.3998489570617676,3.5428472995758056,
1984-06-04,,,3.5122406482696533,3.4721007347106934,3.462065815925598,3.5298017621040345,3.397841968536377,3.5348193192481996,
1984-06-05,,,3.462065458297729,3.482135534286499,3.462065815925598,3.5298017621040345,3.399848952293396,3.5232790994644163,
1984-06-06,,,3.3617162704467773,3.441995859146118,3.4470133781433105,3.5272930026054383,3.3988454484939576,3.5127423858642577,
1984-06-07,,,3.2111918926239014,3.411890983581543,3.4219260215759277,3.5097318649291993,3.3928244733810424,3.5027074122428896,
1984-06-08,,,3.1610169410705566,3.3416462421417235,3.396838569641113,3.489661979675293,3.3857999992370607,3.4931741976737976,
1984-06-11,,,3.1610169410705566,3.2714015007019044,3.3717511177062987,3.4695920944213867,3.3787755250930784,3.484142725467682,
1984-06-12,,,3.110841989517212,3.201156806945801,3.34164617061615,3.439487171173096,3.3707475519180297,3.4746095037460325,
1984-06-13,,,2.960317611694336,3.1208770751953123,3.2814364671707152,3.3993472933769224,3.3597090911865233,3.463069295883179,
1984-06-14,,,2.8599677085876465,3.0506322383880615,3.2312616109848022,3.3566986560821532,3.3506776189804075,3.451027331352234,
1984-06-15,,,2.960317611694336,3.010492372512817,3.1760693073272703,3.324085032939911,3.3436531448364257,3.440992367267609,
1984-06-18,,,3.060667037963867,2.9904223918914794,3.130911946296692,3.296488881111145,3.341646146774292,3.434469633102417,
1984-06-19,,,3.110841989517212,2.9904223918914794,3.09578959941864,3.278927707672119,3.338635663986206,3.4274451613426207,
1984-06-20,,,3.110841989517212,3.0205272674560546,3.0707021713256837,3.258857774734497,3.337632164955139,3.4214241766929625,
1984-06-21,,,3.2111918926239014,3.090772104263306,3.0707021713256837,3.2463140964508055,3.3426496505737306,3.4164066910743713,
1984-06-22,,,3.110841989517212,3.120876979827881,3.065684676170349,3.2312616229057314,3.3426496505737306,3.4113892102241516,
1984-06-25,,,3.1610169410705566,3.140946960449219,3.065684676170349,3.218717896938324,3.3406426668167115,3.409883966445923,
1984-06-26,,,3.060667037963867,3.1309119701385497,3.0606671810150146,3.2011566758155823,3.33562518119812,3.4078769755363463,
1984-06-27,,,2.960317611694336,3.1008070945739745,3.0606671810150146,3.171051824092865,3.3296042108535766,3.4053682327270507,
1984-06-28,,,3.0104920864105225,3.060667133331299,3.075719618797302,3.1534906148910524,3.3286007118225096,3.403361234664917,
1984-06-29,,,3.110841989517212,3.060667133331299,3.0907720565795898,3.1334206819534303,3.3296042108535766,3.3998489999771118,
1984-07-02,,,3.0104920864105225,3.030562162399292,3.085754561424255,3.1083332538604735,3.3286007118225096,3.39583500623703,
1984-07-03,,,2.910142183303833,3.000457191467285,3.0656845808029174,3.080737090110779,3.3235832166671755,3.3873052763938905,
1984-07-04,,,2.910142183303833,2.9904221057891847,3.0456146001815796,3.0581583857536314,3.318565721511841,3.3792772936820983,
1984-07-05,,,3.0104920864105225,2.9904221057891847,3.025544619560242,3.0481233954429627,3.3115412378311158,3.3732563138008116,
1984-07-06,,,3.0104920864105225,2.970352125167847,3.0155096292495727,3.040597152709961,3.306523756980896,3.3682388281822204,
1984-07-09,,,3.0104920864105225,2.970352125167847,3.0004571437835694,3.033070909976959,3.300502772331238,3.3632213425636293,
1984-07-10,,,3.0104920864105225,2.9904221057891847,2.995439648628235,3.028053414821625,3.2914713048934936,3.358705608844757,
1984-07-11,,,2.910142183303833,2.9904221057891847,2.9904221057891847,3.0255446434020996,3.2794293355941773,3.3536881160736085,
1984-07-12,,,2.960317611694336,2.9803872108459473,2.9854046583175657,3.030562138557434,3.2693943786621094,3.349674129486084,
1984-07-13,,,2.8599677085876465,2.950282335281372,2.9603172302246095,3.0255446434020996,3.2563489198684694,3.3416461515426636,
1984-07-16,,,2.8097927570343018,2.9101424694061278,2.9402472972869873,3.0130009293556212,3.2433034658432005,3.3326146745681764,
1984-07-17,,,2.7094433307647705,2.8499327182769774,2.9201774120330812,2.992930996417999,3.2282510232925414,3.3245867013931276,
1984-07-18,,,2.759617567062378,2.8198277950286865,2.9051249504089354,2.9753697752952575,3.215205545425415,3.318063962459564,
1984-07-19,,,2.609093427658081,2.7495829582214357,2.8649850845336915,2.9452648520469666,3.196139121055603,3.309534242153168,
1984-07-20,,,2.6592681407928467,2.7094430446624758,2.829862689971924,2.9226861596107483,3.1780761909484863,3.3005027770996094,
1984-07-23,,,2.6592681407928467,2.6793381214141845,2.7947402954101563,2.897598719596863,3.1600132608413696,3.2919730520248414,
1984-07-24,,,2.6592681407928467,2.6693030834197997,2.7596179008483888,2.8775287747383116,3.138939814567566,3.2839450788497926,
1984-07-25,,,2.8097927570343018,2.6793381214141845,2.7495829582214357,2.87000253200531,3.119873366355896,3.2779240918159487,
1984-07-26,,,2.8097927570343018,2.719477987289429,2.734530472755432,2.859967565536499,3.1018104124069215,3.2714013648033142,
1984-07-27,,,2.8097927570343018,2.7495829105377196,2.7295129776000975,2.8449151039123537,3.085754466056824,3.2648786377906798,
1984-07-30,,,2.910142183303833,2.799757719039917,2.739547920227051,2.839897608757019,3.0717055082321165,3.2583559131622315,
1984-07-31,,,2.8097927570343018,2.829862642288208,2.749582862854004,2.8348801374435424,3.058660054206848,3.2493244361877442,
1984-08-01,,,2.960317611694336,2.8599676132202148,2.7696528673171996,2.8373889088630677,3.0476215934753417,3.240794720649719,
1984-08-02,,,3.060667037963867,2.9101424694061278,2.8148102283477785,2.8398976564407348,3.0395936250686644,3.2337702393531798,
1984-08-03,,,3.462065458297729,3.0405970096588133,2.8950899600982667,2.8624763250350953,3.040597105026245,3.229756247997284,
1984-08-06,,,3.612590074539185,3.1810865879058836,2.9904221534729003,2.8925812244415283,3.0446110773086548,3.229756247997284,
1984-08-07,,,3.612590074539185,3.3416460514068604,3.0857543468475344,2.9226861238479613,3.0486250495910645,3.2292544937133787,
1984-08-08,,,3.5122406482696533,3.452030658721924,3.1559991359710695,2.9527910470962526,3.047621569633484,3.227247495651245,
1984-08-09,,,3.662765502929688,3.572450351715088,3.241296410560608,2.98791344165802,3.053642554283142,3.22774924993515,
1984-08-10,,,3.5122406482696533,3.582485389709473,3.311541199684143,3.0205270886421203,3.053642554283142,3.226745755672455,
1984-08-13,,,3.712940454483032,3.6025554656982424,3.391821026802063,3.065684473514557,3.0576565504074096,3.2277492594718935,
1984-08-14,,,3.662765502929688,3.6125905513763428,3.4771183013916014,3.113350582122803,3.0616705513000486,3.2307597517967226,
1984-08-15,,,3.813289165496826,3.6728002548217775,3.5624154567718507,3.166034162044525,3.07070200920105,3.234773728847504,
1984-08-16,,,4.114338397979736,3.763114833831787,3.6677825927734373,3.241296410560608,3.0887649393081666,3.2407947063446043,
1984-08-17,,,4.365214347839356,3.9337095737457277,3.7580974817276003,3.3265937209129333,3.1128488874435423,3.2493244433403015,
1984-08-20,,,4.164514064788818,4.024024295806885,3.8132898807525635,3.401856017112732,3.132918829917908,3.255847177505493,
1984-08-21,,,4.365214347839356,4.164514064788818,3.8885523080825806,3.4871533274650575,3.1580062770843504,3.2643769145011903,
1984-08-22,,,4.415387630462647,4.2849337577819835,3.97886700630188,3.567433071136475,3.187107677459717,3.2734083843231203,
1984-08-23,,,4.365214347839356,4.335108947753907,4.0491118907928465,3.645204150676727,3.217212610244751,3.2839451146125795,
1984-08-24,,,4.164514064788818,4.2949688911437995,4.114339232444763,3.712940216064453,3.2412965393066404,3.2924748420715333,3.481132265329361
1984-08-27,,,4.164514064788818,4.2949688911437995,4.159496593475342,3.7756588101387023,3.2633734798431395,3.3025098133087156,3.4816340148448943
1984-08-28,,,4.214689254760742,4.2648638725280765,4.214688968658447,3.8459036350250244,3.28545042514801,3.3120430445671083,3.482888391017914
1984-08-29,,,4.164514064788818,4.214689159393311,4.249811458587646,3.9061134576797487,3.3065238666534422,3.3220780158042906,3.4843936383724214
1984-08-30,,,4.114338397979736,4.164513969421387,4.249811458587646,3.958797025680542,3.324586796760559,3.3336182236671448,3.4856480073928835
1984-08-31,61.610416523486606,A,4.315038681030273,4.194618892669678,4.244793891906738,4.001445686817169,3.34867073059082,3.3456601905822754,3.4886584985256195
1984-09-03,61.59444296756783,A,4.315038681030273,4.224723815917969,4.259846353530884,4.036568117141724,3.3717511653900147,3.356196916103363,3.4919198644161225
1984-09-04,61.495969938845356,A,4.164514064788818,4.214688777923584,4.23977632522583,4.064164316654205,3.393828105926514,3.364726643562317,3.494428607225418
1984-09-05,61.40861420393592,P,4.064164161682129,4.194618797302246,4.204653978347778,4.091760492324829,3.4159050369262696,3.3727546238899233,3.4956829822063447
1984-09-06,61.369375190584584,A,4.064164161682129,4.184583950042724,4.174548959732055,4.111830425262451,3.4369784784317017,3.3827895951271056,3.4966864800453186
1984-09-07,61.257473167105104,P,4.064164161682129,4.134409046173095,4.164513969421387,4.139426600933075,3.456044921875,3.3928245663642884,3.4976899778842925
1984-09-10,61.14174122938854,P,4.064164161682129,4.084234142303467,4.154478979110718,4.15698778629303,3.4771183633804323,3.4028595376014708,3.498944352865219
1984-09-11,61.13227160161972,P,4.064164161682129,4.064164161682129,4.1394264698028564,4.1770577192306515,3.500198802947998,3.4118910098075865,3.500951346158981
1984-09-12,61.077677977986575,P,3.863464593887329,4.024024248123169,4.109321522712707,4.179566490650177,3.519265251159668,3.4189154863357545,3.5019548416137694
1984-09-13,61.029405105307625,P,3.963814020156861,4.003954219818115,4.094269084930421,4.172040271759033,3.5383316898345947,3.4249364638328554,3.503710961341858
1984-09-14,61.00141108445956,P,4.064164161682129,4.003954219818115,4.069181632995606,4.1569877624511715,3.559405131340027,3.4329644441604614,3.505968831777573
1984-09-17,60.98812612259842,P,4.064164161682129,4.003954219818115,4.044094181060791,4.151970267295837,3.580478572845459,3.440490672588348,3.508226702213287
1984-09-18,60.922910961984904,P,4.01399040222168,3.9939194679260255,4.029041814804077,4.134409070014954,3.6005485391616823,3.4460099220275877,3.5102337038517
1984-09-19,60.970363665775274,P,4.01399040222168,4.024024629592896,4.024024438858032,4.114339208602905,3.622625503540039,3.451027419567108,3.51274245262146
1984-09-20,60.992535791774195,P,4.01399040222168,4.03405990600586,4.019007062911987,4.096778011322021,3.6436989593505857,3.4565466690063475,3.5150003314018248
1984-09-21,61.00436110976628,P,4.01399040222168,4.02402515411377,4.013989686965942,4.089251828193665,3.6667794132232667,3.461564166545868,3.517509080171585
1984-09-24,60.994263792358794,P,3.963814020156861,4.003955125808716,4.003954672813416,4.0792168259620665,3.689859838485718,3.466581652164459,3.520268692970276
1984-09-25,60.99882957038306,P,3.913639783859253,3.9838850021362306,3.988902235031128,4.064164352416992,3.7139437675476072,3.4710973954200743,3.5225265645980834
1984-09-26,61.00562249647141,P,3.963814020156861,3.973849725723267,3.998937177658081,4.054129350185394,3.738027696609497,3.476616621017456,3.525035307407379
1984-09-27,60.97880103767799,P,3.863464593887329,3.9437445640563964,3.988902235031128,4.041585659980774,3.763115119934082,3.4796271204948424,3.5270423030853273
1984-09-28,60.970822410065836,P,3.963814020156861,3.9337092876434325,3.978867220878601,4.024024426937103,3.789206037521362,3.483641114234924,3.530303666591644
1984-10-01,60.89868758132647,P,3.763115167617798,3.89356951713562,3.948762321472168,3.9964282512664795,3.811282978057861,3.4856481194496154,3.532561535835266
1984-10-02,60.85382729959312,P,3.763115167617798,3.863464593887329,3.92367479801178,3.9763583064079286,3.8333599185943603,3.486149866580963,3.5350702810287475
1984-10-03,60.73348468497492,P,3.712940454483032,3.8132898807525635,3.893569803237915,3.9587971210479735,3.851422872543335,3.4856481194496154,3.536826401948929
1984-10-04,60.628009950410785,P,3.612590074539185,3.7631149768829344,3.8534297704696656,3.9362184166908265,3.867478818893433,3.484644615650177,3.5373281490802766
1984-10-05,60.44689774212256,P,3.5122406482696533,3.672800302505493,3.803254795074463,3.9086222410202027,3.8815277767181398,3.483641121387482,3.536826401948929
1984-10-08,60.28388606661858,P,3.3115413188934326,3.58248553276062,3.7380275249481203,3.8709910988807676,3.8895557594299315,3.4806306338310242,3.5353211581707003
1984-10-09,60.146390591956504,B,3.3617162704467773,3.502205753326416,3.6828351736068727,3.835868704319,3.9005942296981813,3.4796271419525144,3.5343176662921905
1984-10-10,60.0844191359375,B,3.462065458297729,3.4520307540893556,3.6326603174209593,3.81579874753952,3.910629186630249,3.479125390052795,3.533063291311264
1984-10-11,60.06042230054536,B,3.462065458297729,3.4219258308410643,3.5925204038619993,3.790711319446564,3.9186571550369265,3.479125390052795,3.531056295633316
1984-10-12,60.041973162156275,B,3.411891460418701,3.401855993270874,3.5373281478881835,3.7580976843833924,3.917653675079346,3.479125390052795,3.528045800924301
1984-10-15,60.15748306034342,B,3.5122406482696533,3.441995859146118,3.512240695953369,3.7305015087127686,3.915646686553955,3.480128881931305,3.525537052154541
1984-10-16,60.24899304560274,P,3.5624146461486816,3.482135534286499,3.4921706438064577,3.7079227209091186,3.914643177986145,3.481634113788605,3.523028304576874
1984-10-17,60.28647063246294,P,3.5624146461486816,3.5022053718566895,3.4771180629730223,3.685343933105469,3.9156466579437255,3.481634113788605,3.520017807483673
1984-10-18,60.39020162512559,B,3.712940454483032,3.55238037109375,3.487153100967407,3.6702914357185366,3.9166501569747925,3.4851463556289675,3.5180108177661897
1984-10-19,60.61281303316866,P,3.863464593887329,3.6426949977874754,3.5222754955291746,3.662765145301819,3.923674635887146,3.488658595085144,3.515752947330475
