Date,GRADE,GPS,PG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-04-27,,,1.0309597253799438,1.042294716835022,1.044453752040863,1.0293700993061066,1.017044610977173,1.0754127347469329,
1984-04-30,,,1.022863268852234,1.0395959854125978,1.042024803161621,1.0294631719589233,1.0176150107383728,1.0736982393264771,
1984-05-01,,,1.0444533824920654,1.0385163307189942,1.0414849758148192,1.03143550157547,1.0186172127723694,1.0721732831001283,
1984-05-02,,,1.0444533824920654,1.0368968725204468,1.0412150382995606,1.03367440700531,1.019619414806366,1.0707274210453033,
1984-05-03,,,1.047152757644653,1.0379765033721924,1.0414849758148192,1.0364481508731842,1.0206756043434142,1.0694403731822968,
1984-05-04,,,1.022863268852234,1.0363572120666504,1.0393259644508364,1.0380074203014373,1.0206595253944397,1.067910430431366,
1984-05-07,,,1.0255622863769531,1.0368970155715942,1.038246500492096,1.038768607378006,1.0205908060073852,1.0664338445663453,
1984-05-08,,,1.0282609462738037,1.0336585283279418,1.036087429523468,1.039531445503235,1.0207359886169434,1.0649051511287688,
1984-05-09,,,1.0201643705368042,1.0288007259368896,1.0328487992286681,1.0396228671073913,1.0210391402244567,1.0630845761299133,
1984-05-10,,,1.0201643705368042,1.0234030485153198,1.030689775943756,1.038381415605545,1.0218221485614776,1.0612640011310577,
1984-05-11,,,1.0282609462738037,1.0244825839996339,1.030419898033142,1.0374368250370025,1.0226071226596831,1.059524391889572,
1984-05-14,,,1.0417546033859253,1.0277210474014282,1.0323090314865113,1.037166917324066,1.0236619699001313,1.0579197192192078,
1984-05-15,,,1.0687435865402222,1.0358175754547119,1.034738051891327,1.0381115138530732,1.0254698634147643,1.0564794719219208,
1984-05-16,,,1.0795382261276243,1.047692346572876,1.0382465362548827,1.0397307872772217,1.0272803831100463,1.0551471710205078,
1984-05-17,,,1.0606467723846436,1.0557888269424438,1.039595937728882,1.0405404567718506,1.0286597609519958,1.0536523270606994,
1984-05-18,,,1.0660449266433716,1.0633456230163574,1.0439141035079955,1.041620033979416,1.03014710187912,1.0523169147968292,
1984-05-21,,,1.0525506734848022,1.0655048370361329,1.0466129422187804,1.0424297213554383,1.0312579250335694,1.0508465600013732,
1984-05-22,,,1.047152757644653,1.0611866712570188,1.0485021233558653,1.0422947764396668,1.0321541738510132,1.0492958688735963,
1984-05-23,,,1.0363569259643557,1.0525504112243653,1.0501213788986206,1.0414850890636445,1.0326745414733887,1.0476635766029359,
1984-05-24,,,1.022863268852234,1.0449937105178835,1.0503912687301635,1.04054052233696,1.0324451899528504,1.0460018134117126,
1984-05-25,,,1.0363569259643557,1.0390561103820801,1.0512008666992188,1.0408103823661805,1.0321658301353454,1.044791362285614,
1984-05-28,,,1.0363569259643557,1.0358173608779908,1.0506610989570617,1.0414850652217864,1.032153034210205,1.0436072695255278,
1984-05-29,,,1.0282609462738037,1.032038998603821,1.04661283493042,1.0406754434108734,1.0318183851242066,1.0423158586025238,
1984-05-30,,,1.0552493333816528,1.0358174800872804,1.0441839456558228,1.0412152409553528,1.0323434066772461,1.0414525115489959,
1984-05-31,,,1.063345432281494,1.0439139127731323,1.0444538116455078,1.0420248746871947,1.0333502316474914,1.0406701254844666,
1984-06-01,,,1.090334415435791,1.0547094106674195,1.0468827605247497,1.0453984320163727,1.035110113620758,1.0400785386562348,
1984-06-04,,,1.098430871963501,1.0671241998672485,1.0514707803726195,1.0490418612957,1.0371918654441834,1.0395465838909148,
1984-06-05,,,1.1065278053283691,1.0827775716781616,1.0574082851409914,1.0529552042484283,1.0393289160728454,1.0390422940254211,
1984-06-06,,,1.1227203607559204,1.096271777153015,1.0660446286201477,1.0580830037593842,1.0411500239372253,1.0386999297142028,
1984-06-07,,,1.1173231601715088,1.1070673227310182,1.075490617752075,1.0629409432411194,1.0430231428146362,1.0382236182689666,
1984-06-08,,,1.1092259883880615,1.1108456373214721,1.0827775239944457,1.0669891953468322,1.044627697467804,1.0376130151748657,
1984-06-11,,,1.0795382261276243,1.1070671081542969,1.0870956540107728,1.0688783764839171,1.0457984256744384,1.0367855083942414,
1984-06-12,,,1.0876356363296509,1.1032886743545531,1.0930331230163575,1.0698229789733886,1.0474510025978088,1.0361722612380981,
1984-06-13,,,1.114623785018921,1.1016693592071534,1.0989705681800843,1.0715772569179536,1.049749972820282,1.0362287747859955,
1984-06-14,,,1.1173231601715088,1.1016693592071534,1.1043683409690856,1.0744110763072967,1.0522628784179688,1.0364988815784455,
1984-06-15,,,1.1011296510696411,1.1000500917434692,1.1054478645324708,1.0761653125286101,1.0544519138336181,1.0366603708267212,
1984-06-18,,,1.1227203607559204,1.1086865186691284,1.1078768134117127,1.0796737968921661,1.056699550151825,1.0370910835266114,
1984-06-19,,,1.1227203607559204,1.1157034635543823,1.1094960689544677,1.0834521770477294,1.0588938736915587,1.0375484549999237,
1984-06-20,,,1.128118634223938,1.1184024333953857,1.1100358963012695,1.0880402624607086,1.061089527606964,1.0379531764984131,
1984-06-21,,,1.1227203607559204,1.119481873512268,1.1105756163597107,1.093033117055893,1.0626440668106079,1.0383838891983033,
1984-06-22,,,1.128118634223938,1.1248796701431274,1.1124648809432984,1.097621202468872,1.0642633843421936,1.0388952434062957,
1984-06-25,,,1.1200215816497805,1.1243399143218995,1.1165132164955138,1.1018044352531433,1.065720760822296,1.0393256270885467,
1984-06-26,,,1.1254193782806396,1.1248797178268433,1.1202915906906128,1.106662356853485,1.0672321152687072,1.0399166226387024,
1984-06-27,,,1.1200215816497805,1.1232603073120118,1.1208313703536987,1.1099009692668915,1.06868949174881,1.0408001887798308,
1984-06-28,,,1.1254193782806396,1.1238001108169555,1.1216409921646118,1.1130046665668487,1.0703088116645814,1.0416311061382293,
1984-06-29,,,1.1308165788650513,1.1243396997451782,1.124609684944153,1.1150287747383119,1.072036075592041,1.0426226222515107,
1984-07-02,,,1.1362146139144895,1.1275783061981202,1.1259591102600097,1.1169179618358611,1.0740332293510437,1.043828068971634,
1984-07-03,,,1.1443113088607788,1.131356692314148,1.1281182050704956,1.1188071370124817,1.0759224224090576,1.045274429321289,
1984-07-04,,,1.1443113088607788,1.1362146377563476,1.1297374725341798,1.1198866844177247,1.0777576351165772,1.0466408157348632,
1984-07-05,,,1.13351571559906,1.1378339052200317,1.1308170080184936,1.1206963121891023,1.0795928573608398,1.0479525697231293,
1984-07-06,,,1.1308165788650513,1.1378339052200317,1.131086802482605,1.1217758417129517,1.081589994430542,1.0493173027038574,
1984-07-09,,,1.13351571559906,1.1372941255569458,1.132436215877533,1.1244747161865234,1.0838030433654786,1.0507090270519257,
1984-07-10,,,1.1308165788650513,1.1345951795578002,1.1329759359359741,1.1266337633132935,1.0855303072929383,1.0520737600326537,
1984-07-11,,,1.1443113088607788,1.1345951795578002,1.1354049086570739,1.1281181395053863,1.0875274658203125,1.0535734403133392,
1984-07-12,,,1.1497092247009275,1.1378338813781739,1.1378338932991028,1.1297374427318574,1.089578595161438,1.0551270997524262,
1984-07-13,,,1.155106544494629,1.1426918745040893,1.1402628898620606,1.1324362874031066,1.092223460674286,1.0564414930343629,
1984-07-16,,,1.1665819883346558,1.1493051290512084,1.1432996273040772,1.1346293687820435,1.09504385471344,1.0578173303604126,
1984-07-17,,,1.1747771501541138,1.158097243309021,1.1463462114334106,1.137232208251953,1.0979741787910462,1.0593550837039947,
1984-07-18,,,1.1638495922088623,1.1620048999786377,1.148300039768219,1.1390187561511993,1.1008478832244872,1.060943511724472,
1984-07-19,,,1.152921199798584,1.162647294998169,1.1502405881881714,1.1405287981033325,1.1035030198097229,1.0626625841856003,
1984-07-20,,,1.152921199798584,1.16221022605896,1.1524510502815246,1.1417689263820647,1.1059962248802184,1.0643016737699509,
1984-07-23,,,1.1501890420913696,1.1589316368103026,1.1541183829307555,1.1432772994041442,1.1081649136543275,1.0659134417772294,
1984-07-24,,,1.1556532382965088,1.1551068544387817,1.1566020488739013,1.1447889924049377,1.1099031066894531,1.0676864850521088,
1984-07-25,,,1.1884377002716064,1.1600244760513305,1.161014688014984,1.148209798336029,1.1120810961723329,1.0696807396411896,
1984-07-26,,,1.180241942405701,1.1654886245727538,1.1640679597854615,1.1509509265422821,1.1144729995727538,1.071566380262375,
1984-07-27,,,1.180241942405701,1.1709527730941773,1.1665814995765686,1.1534221947193146,1.1167569398880004,1.0734520208835603,
1984-07-30,,,1.1419934034347534,1.169313645362854,1.1641226410865784,1.1537111341953277,1.1185457944869994,1.0749018597602844,
1984-07-31,,,1.152921199798584,1.168767237663269,1.1619370460510254,1.154141628742218,1.120661163330078,1.0764076685905457,
1984-08-01,,,1.1665819883346558,1.164396095275879,1.1622102856636047,1.1552551627159118,1.1232656645774841,1.0779701030254365,
1984-08-02,,,1.191169500350952,1.1665816068649293,1.1660351157188416,1.1581378519535064,1.1266317892074584,1.0795384895801545,
1984-08-03,,,1.21302592754364,1.173138403892517,1.1720455884933472,1.162248319387436,1.1301651692390442,1.0811654996871949,
1984-08-06,,,1.218489646911621,1.1884376525878906,1.1788756489753722,1.1664970159530639,1.1338078236579896,1.0829804289340972,
1984-08-07,,,1.229418158531189,1.2037370443344115,1.1862521409988402,1.1714270949363708,1.1378309679031373,1.084824676513672,
1984-08-08,,,1.1966335773468018,1.2097473621368409,1.18707172870636,1.174043208360672,1.1406586527824403,1.0865010297298432,
1984-08-09,,,1.1966335773468018,1.2108401775360107,1.1887108922004699,1.1763894259929657,1.1433244156837463,1.0883373236656189,
1984-08-10,,,1.2102936506271362,1.21029372215271,1.1917160630226136,1.179148781299591,1.1457236003875733,1.0904168570041657,
1984-08-13,,,1.2157578468322754,1.2097473621368409,1.1990925073623657,1.181607574224472,1.1480701398849487,1.092631002664566,
1984-08-14,,,1.1993659734725952,1.203736925125122,1.2037369847297668,1.1828370153903962,1.1499269032478332,1.0946279096603393,
1984-08-15,,,1.1775097846984863,1.199912166595459,1.2048297643661499,1.1835200250148774,1.1510226917266846,1.0960863578319548,
1984-08-16,,,1.1829731464385986,1.1971800804138184,1.2040101289749146,1.185022622346878,1.1523356914520264,1.0976794171333313,
1984-08-17,,,1.1857043504714966,1.1922622203826905,1.2012779712677002,1.1866617798805237,1.153865258693695,1.0992464780807496,
1984-08-20,,,1.207561731338501,1.1906229972839355,1.2001851797103882,1.1895304143428802,1.1564257287979125,1.1011120772361755,
1984-08-21,,,1.229418158531189,1.1966334342956544,1.2001851797103882,1.1932186603546142,1.1592613792419433,1.1033561909198761,
1984-08-22,,,1.218489646911621,1.2048294067382812,1.20237078666687,1.194721257686615,1.1613386964797974,1.1055443346500398,
1984-08-23,,,1.240346908569336,1.2163041591644288,1.2067421197891235,1.1977265059947968,1.1637991714477538,1.1080310249328613,
1984-08-24,,,1.2348822355270386,1.226139736175537,1.2092009782791138,1.2004585206508636,1.1664742231369019,1.11046306848526,1.1066627991199494
1984-08-27,,,1.2239537239074707,1.2294181346893311,1.2100205659866332,1.2045565366744995,1.168498890399933,1.112599220275879,1.1067319118976593
1984-08-28,,,1.2348822355270386,1.230510950088501,1.2135721921920777,1.2086545884609223,1.1707421278953551,1.114818000793457,1.1068688493967056
1984-08-29,,,1.2266861200332642,1.2321502447128296,1.2184898257255554,1.2116597950458527,1.1727134776115418,1.116901502609253,1.106964806318283
1984-08-30,,,1.2239537239074707,1.2288716077804565,1.2225878834724426,1.2132990062236786,1.1747381448745728,1.1186911058425903,1.1070471012592316
1984-08-31,50.662717566492425,A,1.2239537239074707,1.2266859054565429,1.22641282081604,1.21384539604187,1.1766548466682434,1.1204591155052186,1.1071162140369415
1984-09-03,50.65134985485604,A,1.2239537239074707,1.2266859054565429,1.228052020072937,1.2141185998916626,1.1787334895133972,1.1222271251678466,1.1071721410751343
1984-09-04,50.62010431502927,A,1.2102936506271362,1.2217681884765625,1.2261395692825316,1.21316237449646,1.1804309749603272,1.123831545114517,1.1069752150774002
1984-09-05,50.592572973544236,A,1.2020972967147827,1.2168504238128661,1.224500334262848,1.213435560464859,1.1820724892616272,1.1253809905052186,1.1067373073101043
1984-09-06,50.580809639047345,P,1.2157578468322754,1.2152112483978272,1.2220414280891418,1.2143917739391328,1.1838792586326599,1.1270940351486205,1.1066204339265824
1984-09-07,50.56764819726487,P,1.2102936506271362,1.2124792337417603,1.2195825695991516,1.2143917739391328,1.1854688000679017,1.1287524378299714,1.106542148590088
1984-09-10,50.54887650637073,P,1.1966335773468018,1.2070152044296265,1.2168505549430848,1.213435560464859,1.1866771793365478,1.1303552043437959,1.1064219278097154
1984-09-11,50.54210611087378,P,1.1884377002716064,1.2026440143585204,1.2122061014175416,1.2128891468048095,1.1875597071647643,1.131741064786911,1.1061948198080063
1984-09-12,50.54149699866169,P,1.193901300430298,1.2010048151016235,1.208927619457245,1.2137087225914,1.1885515069961547,1.133154571056366,1.1060213929414748
1984-09-13,50.56031962594184,P,1.2376140356063845,1.2053760528564452,1.2102936506271362,1.2164407670497894,1.1906334733963013,1.1351131653785707,1.1061588072776793
1984-09-14,50.59061609014024,A,1.248542547225952,1.2130258321762084,1.2127525329589843,1.2195826768875122,1.1929879927635192,1.1372889935970307,1.106350864171982
1984-09-17,50.619423744602436,A,1.2321498394012451,1.2201290845870971,1.2135721445083618,1.2208120822906494,1.194960675239563,1.1393818593025207,1.106540049314499
1984-09-18,50.64122044385019,A,1.21302592754364,1.225046730041504,1.2138453722000122,1.219992470741272,1.1966048622131347,1.1410675847530365,1.1066204339265824
1984-09-19,50.65089524461326,A,1.2048295736312866,1.2272323846817017,1.2141185998916626,1.2193094670772553,1.197815227508545,1.1426713466644287,1.106699383854866
1984-09-20,50.63161671806413,A,1.218489646911621,1.223407506942749,1.2143917798995971,1.2182166039943696,1.1991908359527588,1.1443847155570983,1.1069125443696977
1984-09-21,50.60478834439623,A,1.218489646911621,1.2173969268798828,1.2152113795280457,1.2173969745635986,1.2004584980010986,1.1463409793376922,1.107125704884529
1984-09-24,50.58311901240588,P,1.2048295736312866,1.2119328737258912,1.216030979156494,1.2164407670497894,1.2012234497070313,1.1481336522102357,1.1072837483882905
1984-09-25,50.5911279668804,P,1.2321498394012451,1.2157576560974122,1.220402193069458,1.2163041472434997,1.2023709034919738,1.15017254114151,1.1075388461351394
1984-09-26,50.60503323792263,P,1.2321498394012451,1.2212217092514037,1.2242270469665528,1.2165773332118988,1.2037369084358216,1.1522923958301545,1.1076884859800338
1984-09-27,50.61847372473079,A,1.2376140356063845,1.2250465869903564,1.2242270469665528,1.2172603487968445,1.2054307651519776,1.1544668924808503,1.107865446805954
1984-09-28,50.61991827763546,A,1.221221685409546,1.2255929946899413,1.2214949607849122,1.2171237468719482,1.2067967748641968,1.1563964998722076,1.1079604458808898
1984-10-01,50.626770019823745,A,1.218489646911621,1.2283250093460083,1.2201289415359498,1.2168505430221557,1.2081627869606018,1.1581638503074645,1.1080417847633361
1984-10-02,50.614859630586295,A,1.2239537239074707,1.2266857862472533,1.2212217211723329,1.2175335466861725,1.209528796672821,1.159715951681137,1.108097711801529
1984-10-03,50.60182874305128,A,1.2266861200332642,1.2255930423736572,1.2234073758125306,1.2187629878520965,1.2102937650680543,1.1611874306201935,1.1081673008203508
1984-10-04,50.58741478930549,P,1.221221685409546,1.2223145723342896,1.223680579662323,1.2190361797809601,1.2111133599281312,1.1627931797504425,1.108222753405571
1984-10-05,50.56258219757829,P,1.1775097846984863,1.2135721921920777,1.2195825934410096,1.2173969864845275,1.2110587167739868,1.1639078283309936,1.1081123715639114
1984-10-08,50.54078750160328,P,1.1747771501541138,1.2048296928405762,1.2165773510932922,1.2163041651248931,1.211714391708374,1.1651300930976867,1.10798832654953
1984-10-09,50.51336964781755,P,1.1720443964004517,1.1944478273391723,1.210566806793213,1.2154844999313354,1.2120968556404115,1.1663790094852446,1.1078374391794206
1984-10-10,50.48900882866281,P,1.180241942405701,1.1851589918136596,1.2053760170936585,1.2148015320301055,1.2123700547218323,1.1678178596496582,1.107740718126297
1984-10-11,50.461065737148424,P,1.1720443964004517,1.1753235340118409,1.1988190531730651,1.2115230500698089,1.2119875526428223,1.1693096709251405,1.1076557421684265
1984-10-12,50.466541953129614,P,1.1775097846984863,1.1753235340118409,1.1944478631019593,1.2079714119434357,1.2112772297859191,1.1707211995124818,1.1077562808990478
