Date,GRADE,GPS,FAST,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-11-12,,,0.0410156100988388,0.0406135261058807,0.04077435880899426,0.03992997314780948,0.0448197557777166,,
1987-11-13,,,0.040613517165184,0.04053310751914974,0.04073414951562878,0.03944743331521747,0.044811713919043504,,
1987-11-16,,,0.040613517165184,0.040372269600629784,0.040693940222263296,0.03944743331521747,0.04480367206037041,,
1987-11-17,,,0.0394072644412517,0.040372269600629784,0.04061352275311943,0.03948764167726037,0.04479563049972054,,
1987-11-18,,,0.0394072644412517,0.04021143466234204,0.040372271090745884,0.03940722439438102,0.0447634635865688,,
1987-11-19,,,0.0394072644412517,0.039889765530824614,0.04025164581835266,0.039246389083564245,0.044731296673417055,,
1987-11-20,,,0.0394072644412517,0.039648514986038164,0.04009081125259395,0.039206180348992314,0.04469912976026531,,
1987-11-23,,,0.0402114391326904,0.03956809937953944,0.03997018449008461,0.03946753852069374,0.044691088199615446,,
1987-11-24,,,0.042623970657587,0.0402114406228065,0.040291855111718136,0.03992997240275141,0.04462674103677269,,
1987-11-25,,,0.042623970657587,0.04085478186607357,0.0405331082642078,0.04033206198364493,0.044562393873929934,,
1987-11-26,,,0.042623970657587,0.041498123109340625,0.04069394432008262,0.04073415156453844,0.04449000515043731,,
1987-11-27,,,0.042623970657587,0.04214146435260768,0.040894989669322916,0.040814569592475855,0.04442565798759457,,
1987-11-30,,,0.0410156100988388,0.04230229854583736,0.0409351989626884,0.040814569592475855,0.0443050184845924,,
1987-12-01,,,0.0414177067577838,0.04206104576587672,0.041136243194341615,0.04087488297373052,0.04418437927961346,,
1987-12-02,,,0.0402114391326904,0.0415785394608974,0.041216660663485484,0.04079446587711568,0.0440235316008329,,
1987-12-03,,,0.0410156100988388,0.04125686734914776,0.04137749522924419,0.04081457052379842,0.043878767341375316,,
1987-12-04,,,0.0398093424737453,0.040693941712379424,0.04141770303249355,0.04075425714254375,0.0437259608507156,,
1987-12-07,,,0.0394072644412517,0.040372272580862,0.04133728556334968,0.04065373502671714,0.043573154434561695,,
1987-12-08,,,0.0394072644412517,0.03997018411755558,0.04101561494171615,0.040653735026717146,0.04338013954460617,,
1987-12-09,,,0.0402114391326904,0.03997018411755558,0.040774361789226485,0.040653735026717146,0.04322733297944065,,
1987-12-10,,,0.0402114391326904,0.0398093499243259,0.04053310863673683,0.040613526478409726,0.04301823385059829,,
1987-12-11,,,0.0410156100988388,0.0400506034493446,0.04037227258086201,0.04063363112509246,0.042736745476722675,,
1987-12-14,,,0.0418197810649871,0.04053310677409168,0.04045268967747684,0.04069394432008262,0.042439173609018284,,
1987-12-15,,,0.0442329607903957,0.04149824604392048,0.04073421508073803,0.040935229137539816,0.04217378191649909,,
1987-12-16,,,0.0438308529555797,0.042222128808498335,0.04109615646302696,0.04115640856325622,0.04192447423934933,,
1987-12-17,,,0.0450371466577053,0.04318727031350132,0.04149831011891361,0.0414379026740789,0.04169929243624207,,
1987-12-18,,,0.0462434068322181,0.04423282966017718,0.042141716554760886,0.04177970979362722,0.041530402600765196,,
1987-12-21,,,0.0466455072164535,0.04519797489047046,0.04286554083228107,0.04210141319781538,0.04140172198414799,,
1987-12-22,,,0.0450371466577053,0.045358812063932386,0.043428529053926426,0.04222207199782129,0.041297178640961614,,
1987-12-23,,,0.047449667006731,0.04608257487416264,0.0441523518413305,0.04246335681527849,0.041240885704755745,,
1987-12-24,,,0.047449667006731,0.04656507894396778,0.04487617462873455,0.04270464163273569,0.04119263477623459,,
1987-12-25,,,0.047449667006731,0.04680633097887036,0.045519580319523766,0.04294592645019289,0.04113634184002872,,
1987-12-28,,,0.0450371466577053,0.04648465886712072,0.04584131687879559,0.04314700327813621,0.04122481442987915,,
1987-12-29,,,0.0450371466577053,0.046484658867120714,0.045921735465526546,0.04332797527313229,0.04135349541902539,,
1987-12-30,,,0.047449667006731,0.04648465886712072,0.046283616870641676,0.043689886666834314,0.04148217655718323,,
1987-12-31,,,0.047449667006731,0.04648465886712072,0.04652486890554425,0.04401158951222893,0.04157869048416611,,
1988-01-01,,,0.047449667006731,0.04648465886712072,0.04664549492299554,0.04439360573887822,0.04172345504164692,,
1988-01-04,,,0.0466455072164535,0.04680633097887036,0.04664549492299554,0.044755517877638304,0.041956679672002756,,
1988-01-05,,,0.0466455072164535,0.04712800309062,0.04680633097887036,0.0451174300163984,0.04222208395600315,,
1988-01-06,,,0.047449667006731,0.04712800309062,0.04680633097887036,0.04547934141010042,0.04247943371534344,0.0436857826635241,
1988-01-07,,,0.0490580089390277,0.04744967147707933,0.04696716517210003,0.045921669900417295,0.04276895031332966,0.043786311075091316,
1988-01-08,,,0.047449667006731,0.04744967147707934,0.046967165172100034,0.0462433727458119,0.042897631451487506,0.04387477677315469,
1988-01-11,,,0.0470475852489471,0.04753008708357805,0.04716820903122421,0.046504762955009896,0.043018270954489665,0.0439552009478211,
1988-01-12,,,0.047449667006731,0.047690919041633556,0.04740946106612678,0.04666559826582667,0.043163035511970475,0.04401954151690002,
1988-01-13,,,0.0466455072164535,0.04753008708357806,0.04732904508709902,0.04680633097887035,0.0432595500349998,0.04407181952148671,
1988-01-14,,,0.0470475852489471,0.04712800234556194,0.04728883691132064,0.046906852908432446,0.04338823139667507,0.04412409756332632,
1988-01-15,,,0.0466455072164535,0.04696717038750644,0.04720842093229289,0.04692695792764422,0.04350082933902736,0.044172354824840984,
1988-01-18,,,0.0466455072164535,0.04688675478100772,0.04720842093229289,0.04692695792764422,0.04360538534820076,0.04422061208635565,
1988-01-19,,,0.0482538230717182,0.04704758599400516,0.04736925251781936,0.04708779174834486,0.04378231652081009,0.04428495250642296,
1988-01-20,,,0.0466455072164535,0.04704758599400516,0.04728883653879161,0.04704758375883099,0.043910997882485356,0.04435331415385004,
1988-01-21,,,0.047449667006731,0.047128002345561935,0.047128002345561935,0.04704758375883099,0.0440396790206432,0.0444297173991799,
1988-01-22,,,0.0482538230717182,0.04744966551661488,0.047208417952060655,0.047087791562080344,0.044192485138773885,0.04450209952890869,
1988-01-25,,,0.0482538230717182,0.04777132868766782,0.047329041734337766,0.04724862538278098,0.04434529125690457,0.04457448165863749,
1988-01-26,,,0.0506663955748081,0.0482538431882858,0.047650714591145484,0.047530087828636124,0.044570473879575696,0.04468305218964812,
1988-01-27,,,0.0498622134327888,0.048897184431552866,0.04797238521277901,0.04765071514993902,0.044779572859406425,0.04477151822298762,
1988-01-28,,,0.0506663955748081,0.04954053014516828,0.04833426624536511,0.047811551578342874,0.04500475548207755,0.04486802607774731,
1988-01-29,,,0.0522747375071048,0.050344713032245594,0.04889718927443024,0.04805280510336156,0.04526210494339462,0.04498061735182997,
1988-02-01,,,0.0514705590903759,0.05098806023597714,0.049379694461822485,0.048294057697057684,0.045487287342548324,0.04508918777108189,
1988-02-02,,,0.0522747375071048,0.051309728622436476,0.04978178590536114,0.04857551921159024,0.04568030267953869,0.045153521858155694,
1988-02-03,,,0.0506663955748081,0.05147056505084034,0.0501838747411966,0.04873635563999411,0.045841151177883115,0.04520177252590653,
1988-02-04,,,0.0522747375071048,0.051792233437299676,0.05066638179123397,0.04889719206839795,0.04603416651487347,0.04526208583265538,
1988-02-05,,,0.0506663955748081,0.051470565050840335,0.050907639041542975,0.04905802849680181,0.04619501501321789,0.04531033650040622,
1988-02-08,,,0.0506663955748081,0.051309732347726775,0.051148896291851965,0.049238969013094866,0.046388030722737277,0.04534652460366483,
1988-02-09,,,0.0514705590903759,0.05114889666438101,0.05122931264340874,0.04944001361727711,0.046589087769389116,0.04538673352450128,
1988-02-10,,,0.0510684922337532,0.05122931599617002,0.05134994052350518,0.049661162868142095,0.04680622883141037,0.04541488021612163,
1988-02-11,,,0.0522747375071048,0.05122931599617002,0.051510774716734854,0.049922520481049976,0.04703141137957569,0.045455089360475494,
1988-02-12,,,0.0506663955748081,0.05122931599617002,0.05134994052350518,0.05012356489896771,0.04724855244159695,0.045487256646156264,
1988-02-15,,,0.0506663955748081,0.05122931599617002,0.0512695241719484,0.05032460931688544,0.047473735064268066,0.045523444749414874,
1988-02-16,,,0.0522747375071048,0.05139015167951579,0.0512695241719484,0.05052565503865477,0.04773108452558514,0.04555561203509566,
1988-02-17,,,0.0530795380473136,0.05179236084222788,0.05151083841919894,0.050847356580197775,0.0479884465038776,0.04560788974165913,
1988-02-18,,,0.0522747375071048,0.05179236084222788,0.05151083841919894,0.05108861010521646,0.04822971247136589,0.045623973160982094,
1988-02-19,,,0.053883709013462,0.05243582352995866,0.05183256976306434,0.05137010440230365,0.04848707444965836,0.04561190996319052,
1988-02-22,,,0.053883709013462,0.05307928621768944,0.052154301106929736,0.051651598699390844,0.04872835300862786,0.04558376330882307,
1988-02-23,,,0.053883709013462,0.05340108051896088,0.05239561609923834,0.051812464371323544,0.04892136797308917,0.04554757494479414,
1988-02-24,,,0.0546878986060619,0.05372275263071054,0.052757556736469216,0.0520537486299872,0.04913850888609882,0.045531491562724076,
1988-02-25,,,0.053883709013462,0.05404454693198198,0.05291845388710492,0.052214614301919884,0.049315440133213956,0.04550736628472801,
1988-02-26,,,0.053883709013462,0.05404454693198198,0.053240185230970315,0.05229506287723775,0.04946824617683883,0.04549932438880202,
1988-02-29,,,0.053883709013462,0.05404454693198198,0.05356191657483571,0.05241572037339205,0.049613010212779,0.04550736609846349,
1988-03-01,,,0.053883709013462,0.05404454693198198,0.05372281372547143,0.05249616894870992,0.049789941459894134,0.04554356005042787,
1988-03-02,,,0.0542858354747295,0.05396413430571549,0.053843443468213015,0.05267714094370598,0.049926664829254105,0.045583775267004925,
1988-03-03,,,0.0546878986060619,0.05412497222423548,0.05408475957810873,0.05279779899865383,0.050071429461240734,0.045632032118737655,
1988-03-04,,,0.053883709013462,0.05412497222423548,0.05408475957810873,0.05295866467058653,0.05020011030137535,0.045668226070702034,
1988-03-07,,,0.0522747375071048,0.05380317792296404,0.05392386242747301,0.05303908176720137,0.05034486211836334,0.04578483827412124,
1988-03-08,,,0.0522747375071048,0.0534813836216926,0.053762965276837285,0.05307929068803781,0.05048961393535133,0.04592155467718835,
1988-03-09,,,0.0530795380473136,0.05324012413620942,0.053602129220962455,0.05317984297871583,0.05060221135616298,0.046042193956673104,
1988-03-10,,,0.0522747375071048,0.052757491916418,0.053441232070326736,0.05317984297871583,0.05069871276617046,0.04613870162516828,
1988-03-11,,,0.0522747375071048,0.05243569761514656,0.053280334919691016,0.05326026007533067,0.05079521417617793,0.04625933460891243,
1988-03-14,,,0.0506663955748081,0.05211402922868722,0.05295860357582564,0.05326026007533067,0.050875631943345025,0.04641615580767389,
1988-03-15,,,0.0522747375071048,0.05211402922868722,0.052797706425189904,0.05326026007533067,0.05098821654915804,0.0466051502525806,
1988-03-16,,,0.0506663955748081,0.051631400734186116,0.052435762435197764,0.0531396029517054,0.05105255112051958,0.046765992417931515,
1988-03-17,,,0.0506663955748081,0.051309732347726775,0.05203361213207238,0.05305918585509055,0.05108471885323519,0.04692683458328244,
1988-03-18,,,0.0506663955748081,0.05098806396126744,0.051711880788207,0.052898320183157856,0.05114905342459673,0.047023342438042126,
1988-03-21,,,0.0506663955748081,0.05098806396126744,0.051551046594977334,0.05273745451122517,0.05122142963111396,0.04711985029280182,
1988-03-22,,,0.0522747375071048,0.05098806396126744,0.05155104659497732,0.05265700593590731,0.05131793104112144,0.04724048327654596,
1988-03-23,,,0.0506663955748081,0.05098806396126744,0.051309732347726775,0.052455930784344615,0.05139834880828853,0.047328949421644166,
1988-03-24,,,0.0530795380473136,0.05147069245576854,0.05139021240174766,0.0524157222360372,0.051518987864255864,0.047453609630465465,
1988-03-25,,,0.0530795380473136,0.051953320950269645,0.05147069245576854,0.05237551368772978,0.051647668480873064,0.04757424890995021,
1988-03-28,,,0.0506663955748081,0.05195332095026963,0.05147069245576854,0.05221464801579708,0.051728086248040143,0.04766673579812045,
1988-03-29,,,0.0506663955748081,0.051631652563810304,0.051309858262538866,0.05205378234386439,0.05177633769810194,0.04777932710945602,
1988-03-30,,,0.0490580089390277,0.05130997523665422,0.05114901959896083,0.051792391017079296,0.051824587732553426,0.04786779280751939,
1988-03-31,,,0.0502643138170242,0.05074693039059634,0.051108811423182444,0.05157121177762741,0.051880880668759295,0.04796027984470125,
1988-04-01,,,0.0502643138170242,0.05018388554453847,0.05106860324740405,0.051390242017805524,0.051921090483665416,0.04805678781121965,
1988-04-04,,,0.0490580089390277,0.04986220821738238,0.05090776458382601,0.051229405589401665,0.051937174201011606,0.04814123272895809,
1988-04-05,,,0.0506663955748081,0.04986220821738238,0.05074693039059634,0.05114898849278684,0.051937174201011606,0.04825382404029365,
1988-04-06,,,0.0506663955748081,0.05018388554453847,0.050746930390596336,0.05102833136916156,0.051953257843852,0.048366415351629215,
1988-04-07,,,0.0490580089390277,0.049942624568939165,0.050344777479767754,0.05086749494075771,0.051921090111136395,0.04846292279660697,
1988-04-08,,,0.0510684922337532,0.05010346025228496,0.05014367289841172,0.050807182677090126,0.05189696520566936,0.048579535074531985,
1988-04-11,,,0.0514705590903759,0.050585970282554606,0.0502240892499685,0.05084739085286851,0.05189696520566936,0.04869212627410884,
1988-04-12,,,0.0587087720632553,0.05219444558024404,0.0510283268988132,0.05116909258067605,0.052025645896792365,0.04885297428816553,
1988-04-13,,,0.0611213408410549,0.054285434633493404,0.05223466008901593,0.05169183984398838,0.0522347448021173,0.049037947990000205,
1988-04-14,,,0.0611213408410549,0.05669810101389885,0.053320362791418996,0.052214587107300724,0.0524116768687963,0.049222921691834884,
1988-04-15,,,0.0595129840075969,0.05838699936866758,0.05424522981047627,0.052656916528940154,0.05258860863745207,0.04939181182533498,
1988-04-18,,,0.0627303197979927,0.06063895151019094,0.05561246089637277,0.05326011274009938,0.05282988712191576,0.04960895892232652,
1988-04-19,,,0.0643386617302894,0.06176492944359776,0.05697968751192091,0.053863308951258626,0.05308724917471404,0.04983816847205159,
1988-04-20,,,0.065142847597599,0.06256923079490659,0.05842733271419999,0.05458713155239817,0.05336873628199095,0.050087482556700674,
1988-04-21,,,0.065142847597599,0.06337353214621541,0.06003581658005712,0.05519029702991244,0.05362609848380084,0.05032875493168827,
1988-04-22,,,0.0683595836162567,0.06514285206794737,0.061764925718307474,0.05595429930835959,0.05397996224462981,0.05061425734311339,
1988-04-25,,,0.070772111415863,0.06675121039152142,0.06369508095085619,0.056959585100412345,0.054382076561450915,0.0509279058128595,
1988-04-26,,,0.070772111415863,0.06803790032863614,0.06490141488611695,0.05796487089246508,0.05475202403962608,0.0512415542826056,
1988-04-27,,,0.0691637620329856,0.06884208321571346,0.06570565700531002,0.058970158547162976,0.055073708519339515,0.051531077511608556,
1988-04-28,,,0.065142847597599,0.06884208321571346,0.06610780768096443,0.05971408523619172,0.0553310707211494,0.05178039159625764,
1988-04-29,,,0.0659470409154892,0.06835957467555995,0.06675121337175366,0.06049822159111497,0.05557233735918994,0.05202970590442415,
1988-05-02,,,0.0643386617302894,0.06707288473844523,0.06691204756498334,0.06126225423067806,0.05578143641352649,0.052254894711077166,
1988-05-03,,,0.0659470409154892,0.06610787063837047,0.0670728854835033,0.062026286497712114,0.05602270305156704,0.052472035512328104,
1988-05-04,,,0.0683595836162567,0.0659470349550247,0.0673945590853691,0.06291094589978455,0.05629613675177094,0.052717322818934875,
1988-05-05,,,0.0683595836162567,0.06659038215875623,0.06771623268723485,0.06387602463364599,0.05658565424382683,0.05295054718852039,
1988-05-06,,,0.069967932999134,0.0673945605754852,0.06787706762552258,0.06482099667191502,0.056907338723540264,0.05318779245018954,
1988-05-09,,,0.069967932999134,0.06852041482925411,0.06779664978384967,0.06574586536735293,0.0572290232032537,0.05342101670801635,
1988-05-10,,,0.070772111415863,0.06948542892932888,0.06779664978384968,0.06634903233498332,0.05756679125130172,0.05367836635559793,
1988-05-11,,,0.0691637620329856,0.06964626461267466,0.06779664978384968,0.06675115339457985,0.057864349782466844,0.05389550730586048,
1988-05-12,,,0.070772111415863,0.07012877017259592,0.06835957616567609,0.06723369192332025,0.05818603403866287,0.054128731749951794,
1988-05-13,,,0.0691637620329856,0.06996793597936624,0.06868124827742572,0.06771623082458969,0.05849163509905335,0.05434587270021434,
1988-05-16,,,0.069967932999134,0.06996793597936625,0.06924417540431017,0.06807811148464675,0.05884549900889392,0.05459518056362863,
1988-05-17,,,0.0691637620329856,0.06964626610279076,0.06956584751605982,0.06831936649978157,0.05918327949941154,0.054836446717381436,
1988-05-18,,,0.070772111415863,0.06996793597936624,0.06980710029602044,0.06860082969069477,0.05953713096678252,0.05506967116147275,
1988-05-19,,,0.0691637620329856,0.06964626610279076,0.06988751813769334,0.0688018754124641,0.059874911457300145,0.05528681211173529,
1988-05-20,,,0.0691637620329856,0.06964626610279076,0.0698071010410785,0.06884208433330054,0.06021269194781776,0.05550395306199784,
1988-05-23,,,0.0675554051995277,0.0691637605428695,0.06956584826111786,0.06868124902248376,0.06055047214031215,0.05571305204182858,
1988-05-24,,,0.0675554051995277,0.06884208917617793,0.06924417763948434,0.06852041371166702,0.06085608549416062,0.05592215102165933,
1988-05-25,,,0.0675554051995277,0.06819874793291086,0.06908334195613855,0.06843999586999412,0.06119386568665501,0.056123208403587296,0.0499044955335557
1988-05-26,,,0.0675554051995277,0.06787707656621929,0.06876167133450502,0.06856062375009055,0.061531645879149395,0.0563081823661923,0.05004724672064181
1988-05-27,,,0.0691637620329856,0.06787707656621929,0.06876167133450502,0.06872145980596536,0.06190159320831294,0.056525323316454844,0.05020005004480477
1988-05-30,,,0.0691637620329856,0.06819874793291085,0.06868125423789019,0.06896271482110018,0.062271540537476494,0.05674648508429523,0.05035084301605816
1988-05-31,,,0.0695658698678016,0.06860084086656563,0.06872146502137177,0.0691436562687158,0.06261736318469042,0.05696764711290594,0.050493594314902975
1988-06-01,46.43047179663598,A,0.0675554051995277,0.06860084086656563,0.06839979439973826,0.06910344734787935,0.06295514337718483,0.05717674609273668,0.0506242828071117
1988-06-02,46.43268990744923,A,0.069967932999134,0.06908334642648689,0.0684802114963531,0.06918386481702321,0.06329291127622123,0.05740594957023855,0.05076502356678243
1988-06-03,46.4322246073566,A,0.069967932999134,0.06924418061971657,0.06856062859296792,0.06918386481702321,0.06363067917525762,0.057639173828065354,0.05090576432645316
1988-06-06,46.43186799781078,A,0.069967932999134,0.06940501481294627,0.06880188137292856,0.06918386481702321,0.06401670992374416,0.05787239808589215,0.0510465050861239
1988-06-07,46.42883881087522,A,0.0675554051995277,0.06900292187929148,0.06880188137292856,0.06902302950620645,0.06435449011623855,0.05806541390717025,0.0511751832067966
1988-06-08,46.428942635033,A,0.0667512416839599,0.06884208917617793,0.06872146502137177,0.06890240348875518,0.06470835477113719,0.058266471251845316,0.05130989270284767
1988-06-09,46.42472472515998,P,0.0659470409154892,0.06803791075944896,0.06856062859296794,0.06866114996373648,0.06502200931310649,0.058451444990932896,0.051440581195056394
1988-06-10,46.42172368426366,P,0.0667512416839599,0.06739457249641415,0.06831937655806537,0.06854052394628518,0.0653517478704452,0.0586364191770553,0.051569259352982
1988-06-13,46.41726830384178,P,0.0659470409154892,0.06659039407968517,0.06799770444631573,0.06833947934210297,0.06568952850997443,0.05881335135549302,0.05169391650706525
1988-06-14,46.41675400256793,P,0.0667512416839599,0.06642956137657162,0.06771624162793155,0.06821885332465166,0.06601122543215747,0.058974199816584534,0.05182862600311632
1988-06-15,46.41757633187629,P,0.0683595836162567,0.06675122976303098,0.06779665946960445,0.06809822693467135,0.06636508919298645,0.05915917351841921,0.051965345870703415
1988-06-16,46.41805072584114,P,0.0659470409154892,0.06675122976303098,0.06739457026123997,0.06793739087879654,0.06670286983251567,0.05931197997182602,0.05209000302478667
1988-06-17,46.41733998859909,P,0.0659470409154892,0.06659038960933684,0.0669924810528755,0.0677765548229217,0.06700044080615039,0.05944870300590987,0.052214660178869915
1988-06-20,46.41961088153926,P,0.0675554051995277,0.06691206246614453,0.06675122827291487,0.0677765548229217,0.06732213772833343,0.059609551467001386,0.05234936961904164
1988-06-21,46.418034744326384,P,0.0659470409154892,0.0667512223124504,0.06659039184451102,0.06769613660871979,0.0674669031053781,0.05974627450108523,0.052449898179620466
1988-06-22,46.4149860658982,P,0.0667512416839599,0.06642955392599104,0.06659039184451102,0.0676559284329414,0.06757950112223621,0.05990712296217675,0.052554447744041645
1988-06-23,46.41561278145266,P,0.0675554051995277,0.06675122678279874,0.06675122827291487,0.06765592843294141,0.06770818240940567,0.060059929639100985,0.052661007735878194
1988-06-24,46.417610647674486,P,0.0683595836162567,0.06723373532295224,0.06691206246614453,0.06761571951210495,0.06788511440157886,0.06023686151951547,0.052773599009960856
1988-06-27,46.41748211306941,A,0.0691637620329856,0.06755540668964381,0.06723373457789418,0.06761571951210495,0.06801378324627871,0.060421835184097245,0.05288417989388105
1988-06-28,46.420714966289154,A,0.069967932999134,0.06835958510637277,0.06755540370941159,0.06763582266867157,0.06812636867165561,0.060606808923184825,0.05299677122384306
1988-06-29,46.42160059468143,A,0.0683595836162567,0.06868125349283213,0.06755540370941159,0.06767603158950802,0.06819070339202876,0.06077971983700986,0.05309730002656576
1988-06-30,46.42324209954756,A,0.070772111415863,0.0693245947360992,0.06803791075944897,0.06771624051034447,0.06830328866839404,0.06096469357609744,0.05320989146828648
1988-07-01,46.424596002678406,A,0.0715763121843338,0.06996794044971462,0.06860083788633344,0.06779665946960448,0.06836762323975559,0.0611737927421927,0.05333052469417449
1988-07-04,46.42507186560485,A,0.0715763121843338,0.07045045047998426,0.06900292858481405,0.06787707842886445,0.068383707255125,0.06138289190828796,0.05345316832885143
1988-07-05,46.42516433704503,A,0.0715763121843338,0.07077212631702422,0.06956585571169852,0.06807812377810477,0.06839979127049442,0.06157590765506025,0.053565759845077957
1988-07-06,46.42935671637877,A,0.0731852874159812,0.07173726707696912,0.07020926028490063,0.06839982606470582,0.06848022177815433,0.06177696514874692,0.05369242744520302
1988-07-07,46.436705557570974,A,0.0788145288825035,0.07334575057029721,0.0713351726531982,0.06904320046305654,0.06875365540385242,0.06204236306250091,0.0538331681117415
1988-07-08,46.44558248505436,A,0.0820318534970283,0.07543685883283612,0.07270239964127537,0.06980723105370996,0.0690753516554832,0.06232384450733657,0.05396787723526354
