Date,GRADE,GPS,AEP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-04-11,,,1.747007966041565,1.7105031251907348,1.7078955173492432,1.7228884935379027,1.7488143491744994,1.7784218311309814,
1984-04-12,,,1.7600445747375488,1.723540449142456,1.7131103873252869,1.724192214012146,1.7466112184524536,1.7774466347694398,
1984-04-13,,,1.720931887626648,1.7261476516723633,1.7144139885902405,1.7228884100914001,1.7438785719871521,1.7759539425373077,
1984-04-16,,,1.747007966041565,1.7365776538848876,1.7196289896965027,1.7228884100914001,1.7417926025390624,1.774722011089325,
1984-04-17,,,1.7600445747375488,1.747007393836975,1.7261476516723633,1.7235402405261993,1.7397066116333009,1.773620445728302,
1984-04-18,,,1.7600445747375488,1.7496147155761719,1.7300589203834533,1.7235402405261993,1.7378813743591308,1.7725188803672791,
1984-04-19,,,1.7600445747375488,1.7496147155761719,1.736577582359314,1.7241920709609986,1.7370991158485412,1.7716700482368468,
1984-04-20,,,1.7600445747375488,1.757437252998352,1.7417924523353576,1.7254957914352418,1.7363168573379517,1.7708212161064147,
1984-04-23,,,1.747007966041565,1.757437252998352,1.7470074534416198,1.7261476814746857,1.7357953882217407,1.769968388080597,
1984-04-24,,,1.7339701652526855,1.7522223711013794,1.7496148824691773,1.7267995953559876,1.735534632205963,1.7691115415096283,
1984-04-25,,,1.720931887626648,1.7443998336791993,1.7470072746276855,1.7274513959884643,1.7352738666534424,1.7681243121623993,
1984-04-26,,,1.7078958749771118,1.7339700937271119,1.7417924046516418,1.7274513959884643,1.7344916248321534,1.7666276288032532,
1984-04-27,,,1.7078958749771118,1.7235403537750245,1.7404888033866883,1.7274513959884643,1.7337093830108643,1.7653836798667908,
1984-04-30,,,1.720931887626648,1.718325138092041,1.7378811955451965,1.7287550926208497,1.733187861442566,1.7641437208652497,
1984-05-01,,,1.7339701652526855,1.718325138092041,1.7352737545967103,1.7307107031345368,1.7326663732528687,1.7630341446399689,
1984-05-02,,,1.7339701652526855,1.7209327936172485,1.7326663136482239,1.7313626170158387,1.7326663732528687,1.7621772980690003,
1984-05-03,,,1.720931887626648,1.7235399961471558,1.7287550449371338,1.7326663136482239,1.7329270935058594,1.7611900687217712,
1984-05-04,,,1.7414523363113403,1.7302512884140016,1.726895821094513,1.7343441367149353,1.7333375024795532,1.7606607735157014,
1984-05-07,,,1.7279523611068726,1.7316553831100463,1.7249902606010437,1.7359988570213318,1.733217146396637,1.760249216556549,
1984-05-08,,,1.754952073097229,1.735851764678955,1.727088451385498,1.7383516669273376,1.7336367845535279,1.759854918718338,
1984-05-09,,,1.754952073097229,1.7400481462478639,1.730490469932556,1.7387488722801208,1.7335349345207214,1.759460620880127,
1984-05-10,,,1.7954506874084473,1.7549519062042236,1.7392459511756897,1.7405191779136657,1.7334607982635497,1.7595976686477661,
1984-05-11,,,1.7954506874084473,1.765751576423645,1.7480014324188233,1.7442451179027558,1.73364741563797,1.7599874496459962,
1984-05-14,,,1.7819504737854004,1.7765511989593505,1.7541032910346985,1.7459922432899475,1.7343462657928468,1.7602422285079955,
1984-05-15,,,1.7819504737854004,1.781950879096985,1.7589013218879699,1.74708753824234,1.735305871963501,1.760497007369995,
1984-05-16,,,1.7684520483016968,1.7846508741378784,1.762349510192871,1.7475079119205474,1.7362562751770019,1.7606168019771575,
1984-05-17,,,1.754952073097229,1.7765511512756347,1.7657515287399292,1.7472532868385315,1.7364151573181152,1.7609807002544402,
1984-05-18,,,1.754952073097229,1.7684514284133912,1.7671015024185182,1.7469986617565154,1.737095561027527,1.7612182247638701,
1984-05-21,,,1.7414523363113403,1.760351800918579,1.7684514999389649,1.7467208802700043,1.7375059700012208,1.7613207519054412,
1984-05-22,,,1.7144529819488523,1.7468523025512694,1.7644015908241273,1.7457450211048127,1.737115626335144,1.7610269176959992,
1984-05-23,,,1.7144529819488523,1.7360524892807008,1.7603516817092895,1.7454210758209228,1.7367252826690673,1.7603539884090424,
1984-05-24,,,1.700953245162964,1.7252527236938477,1.7509019374847412,1.7450739443302155,1.7360649442672729,1.7592933344841004,
1984-05-25,,,1.687454104423523,1.7117531299591064,1.7401022791862488,1.744051855802536,1.7348738670349122,1.7582240569591523,
1984-05-28,,,1.687454104423523,1.700953483581543,1.730652642250061,1.7423779666423798,1.7336827898025513,1.757281138896942,
1984-05-29,,,1.6469545364379885,1.6874537944793702,1.71715304851532,1.738027185201645,1.7316817212104798,1.7558068656921386,
1984-05-30,,,1.6604547500610352,1.6766541481018067,1.7063533186912536,1.7343514144420624,1.7296899247169495,1.7543412268161773,
1984-05-31,,,1.687454104423523,1.6739543199539184,1.699603521823883,1.7326775252819062,1.7284988474845886,1.7532719492912292,
1984-06-01,,,1.7414523363113403,1.684753966331482,1.6982535481452943,1.7326775252819062,1.7286484909057618,1.752616286277771,
1984-06-04,,,1.754952073097229,1.6982535600662232,1.699603521823883,1.734027510881424,1.7290681290626526,1.7523483479022979,
1984-06-05,,,1.754952073097229,1.7198530673980712,1.7036534309387208,1.734027510881424,1.7297485327720643,1.7522067880630494,
1984-06-06,,,1.7684520483016968,1.7414525270462036,1.7090533375740051,1.7347025096416473,1.7309596562385559,1.752073849439621,
1984-06-07,,,1.754952073097229,1.7549521207809449,1.7144532203674316,1.7326775789260864,1.7319007802009583,1.7519322896003724,
1984-06-08,,,1.7684520483016968,1.7603520631790162,1.722553014755249,1.7313276469707488,1.73311190366745,1.7521784460544587,
1984-06-11,,,1.754952073097229,1.7603520631790162,1.7293028116226197,1.7299777269363403,1.7343137860298157,1.7515314185619355,
1984-06-12,,,1.7684520483016968,1.7630520582199096,1.7414525628089905,1.729302805662155,1.7357856678962706,1.7507666611671449,
1984-06-13,,,1.7684520483016968,1.7630520582199096,1.7522522926330566,1.729302805662155,1.7367360711097717,1.7500019037723542,
1984-06-14,,,1.7819504737854004,1.768451738357544,1.7617019295692444,1.7306527256965638,1.738477921485901,1.7494985008239745,
1984-06-15,,,1.808950901031494,1.7765515089035033,1.7684517860412599,1.733352667093277,1.7404990220069885,1.749138731956482,
1984-06-18,,,1.8224499225616453,1.7900510787963868,1.7752015709877014,1.7374025464057923,1.7430508613586426,1.7486612200737,
1984-06-19,,,1.8359489440917969,1.8035504579544068,1.7833012580871581,1.7434773445129395,1.7456119227409364,1.7484450674057006,
1984-06-20,,,1.876448631286621,1.8251497745513916,1.7941009163856507,1.751577126979828,1.7482007360458374,1.7485075426101684,
1984-06-21,,,1.8494493961334229,1.8386495590209961,1.80355064868927,1.7590019345283507,1.749988832473755,1.7483000254631043,
1984-06-22,,,1.8224499225616453,1.8413493633270264,1.8089504361152648,1.765751725435257,1.752019193172455,1.7479488825798035,
1984-06-25,,,1.8494493961334229,1.8467492580413818,1.8184001684188842,1.773851490020752,1.7540680217742919,1.7479303121566772,
1984-06-26,,,1.8359489440917969,1.8467492580413818,1.8251498579978942,1.7833012104034425,1.755586109161377,1.747646360397339,
1984-06-27,,,1.8359489440917969,1.838649320602417,1.8318995475769042,1.7920759201049805,1.757104196548462,1.7474927854537965,
1984-06-28,,,1.8224499225616453,1.8332494258880616,1.8359494924545288,1.7988257110118866,1.7583523035049438,1.7477257096767425,
1984-06-29,,,1.8359489440917969,1.8359492301940918,1.838649296760559,1.8035505414009094,1.7598703908920288,1.7480936241149903,
1984-07-02,,,1.8359489440917969,1.8332491397857666,1.8399991989135742,1.807600384950638,1.7616492104530335,1.748722299337387,
1984-07-03,,,1.8224499225616453,1.8305493354797364,1.838649296760559,1.8109752774238586,1.7634188055992126,1.749476718902588,
1984-07-04,,,1.8224499225616453,1.8278495311737057,1.8332494258880616,1.8136751711368562,1.7654491662979126,1.7503615164756774,
1984-07-05,,,1.8224499225616453,1.827849531173706,1.8305494785308838,1.8170500636100768,1.7677402472496033,1.7511159360408783,
1984-07-06,,,1.8224499225616453,1.8251497268676757,1.8305494785308838,1.8197499573230744,1.770031328201294,1.751870355606079,
1984-07-09,,,1.8359489440917969,1.8251497268676757,1.8291994333267212,1.8237998008728027,1.7723316693305968,1.7527597653865814,
1984-07-10,,,1.8359489440917969,1.827849531173706,1.8291994333267212,1.8271746456623077,1.7743712449073792,1.753518809080124,
1984-07-11,,,1.8359489440917969,1.8305493354797364,1.8291994333267212,1.8305494904518127,1.7764108204841613,1.754538596868515,
1984-07-12,,,1.8494493961334229,1.8359492301940918,1.831899380683899,1.8339244365692138,1.7789811706542968,1.7559541320800782,
1984-07-13,,,1.862949252128601,1.844049096107483,1.8345994114875794,1.8366243541240692,1.7814111089706421,1.7573743057250977,
1984-07-16,,,1.889947533607483,1.85484881401062,1.839999270439148,1.8399992346763612,1.7846510124206543,1.7589340794086457,
1984-07-17,,,1.9034481048583984,1.8683486461639405,1.8480990886688233,1.8433741927146912,1.7876209330558777,1.7606288588047028,
1984-07-18,,,1.916947364807129,1.8845483303070067,1.8575488328933716,1.8453991293907166,1.7908608388900757,1.7621978867053985,
1984-07-19,,,1.916947364807129,1.898047924041748,1.8669985771179198,1.8487740278244018,1.7932907724380494,1.7633757853507996,
1984-07-20,,,1.916947364807129,1.9088475465774537,1.8764483213424683,1.853498899936676,1.795720705986023,1.7646840608119965,
1984-07-23,,,1.930447340011597,1.9169475078582763,1.8858981609344483,1.8575487971305846,1.798690643310547,1.7665184545516968,
1984-07-24,,,1.889947533607483,1.9142473936080933,1.8912980198860168,1.860248726606369,1.8008505845069884,1.7680782282352447,
1984-07-25,,,1.9034481048583984,1.9115475416183472,1.898047935962677,1.8636236846446992,1.8035505056381225,1.7699033904075623,
1984-07-26,,,1.916947364807129,1.9115475416183472,1.9047977328300476,1.8683485567569733,1.8067904114723206,1.7716027843952178,
1984-07-27,,,1.916947364807129,1.9115475416183472,1.9101975440979004,1.8723984777927398,1.8100303173065186,1.7735629391670227,
1984-07-30,,,1.9034481048583984,1.9061476945877076,1.911547601222992,1.87577343583107,1.8132702326774597,1.7753881013393402,
1984-07-31,,,1.9034481048583984,1.9088478088378906,1.911547601222992,1.8798233449459076,1.8170501351356507,1.7770828807353973,
1984-08-01,,,1.916947364807129,1.9115476608276367,1.911547601222992,1.8845482170581818,1.8211000227928162,1.7789126527309418,
1984-08-02,,,1.970945715904236,1.922347331047058,1.9169474363327026,1.8919730067253113,1.8264998722076415,1.7812824082374572,
1984-08-03,,,1.984445333480835,1.9358469247817993,1.9236972332000732,1.9000727772712707,1.832439696788788,1.78365678191185,
1984-08-06,,,1.963833212852478,1.9479239463806153,1.9270358204841613,1.9064669907093048,1.837967278957367,1.785825034379959,
1984-08-07,,,1.9499032497406008,1.9572149753570556,1.933031392097473,1.912164705991745,1.8440262532234193,1.7878539872169494,
1984-08-08,,,1.963833212852478,1.9665921449661254,1.9390699028968812,1.918558919429779,1.850093822479248,1.7898918735980986,
1984-08-09,,,2.0056166648864746,1.9735263347625733,1.9479368329048157,1.9263672828674316,1.856457073688507,1.792477960586548,
1984-08-10,,,2.04740047454834,1.9861173629760742,1.9609821438789368,1.9355898439884185,1.862576036453247,1.7956122636795044,
1984-08-13,,,2.0195436477661133,1.9972594499588012,1.9725916981697083,1.94206964969635,1.8678678679466247,1.7984679985046386,
1984-08-14,,,2.061328411102295,2.01954448223114,1.9883797287940979,1.949963665008545,1.873995394706726,1.8018719637393952,
1984-08-15,,,2.04740047454834,2.0362579345703127,2.001425039768219,1.9564863204956056,1.8795743632316588,1.8052670097351073,
1984-08-16,,,2.0334713459014893,2.0418288707733154,2.007677602767944,1.9623125195503235,1.8851447486877442,1.8085227644443511,
1984-08-17,,,2.04740047454834,2.0418288707733154,2.013973116874695,1.968835175037384,1.890723717212677,1.8119178104400635,
1984-08-20,,,2.04740047454834,2.0474002361297607,2.022329843044281,1.974682831764221,1.8965726852416993,1.8154432356357575,
1984-08-21,,,2.0334713459014893,2.0418288230896,2.03068665266037,1.9818590223789214,1.901873071193695,1.8188293695449829,
1984-08-22,,,2.04740047454834,2.0418288230896,2.0390433788299562,1.9890566408634185,1.9074520397186279,1.8220940554141998,
1984-08-23,,,2.04740047454834,2.04461464881897,2.0432217597961424,1.995579296350479,1.9127610397338868,1.8256194806098938,
1984-08-24,,,2.04740047454834,2.04461464881897,2.0432217597961424,2.0021019518375396,1.9175300312042236,1.8290145266056062,1.8057064658403397
1984-08-27,,,2.04740047454834,2.04461464881897,2.046007442474365,2.0092995703220367,1.9220290422439574,1.8325399518013001,1.8067820143699647
1984-08-28,,,2.04740047454834,2.04740047454834,2.04461464881897,2.0164971888065337,1.9262580728530885,1.8359349977970123,1.8077311956882476
1984-08-29,,,2.04740047454834,2.04740047454834,2.04461464881897,2.0230198442935943,1.9296771097183227,1.83893892288208,1.8086803770065307
1984-08-30,,,2.04740047454834,2.04740047454834,2.0460075616836546,2.0268425822257994,1.933636131286621,1.841812481880188,1.8096295583248139
1984-08-31,55.866791331017474,A,2.0334713459014893,2.04461464881897,2.04461464881897,2.029293882846832,1.9378565597534179,1.8449378764629365,1.810445909500122
1984-09-03,55.83918048565153,P,2.0334713459014893,2.0418288230896,2.0432217359542846,2.032775789499283,1.9415369987487794,1.8478025102615356,1.8112622606754303
1984-09-04,55.80332513935458,P,2.0056166648864746,2.0334720611572266,2.040436267852783,2.0355614602565764,1.9449303531646729,1.850258231163025,1.8119393384456635
1984-09-05,55.77345113017793,P,2.0056166648864746,2.0251152992248533,2.0362578868865966,2.037650632858276,1.9483237075805664,1.8527139520645142,1.8126164162158966
1984-09-06,55.753762462075656,P,2.0195436477661133,2.019543933868408,2.033472204208374,2.0383469820022584,1.9522655820846557,1.8553089427947997,1.8134894955158234
1984-09-07,55.73862374499129,P,2.0195436477661133,2.016758394241333,2.0306865215301513,2.036954140663147,1.955937476158142,1.8579039335250855,1.8143625748157501
1984-09-10,55.712790914228286,P,1.9916889667510984,2.0084019184112547,2.0251153707504272,2.035561406612396,1.959052276611328,1.8603507435321809,1.8151595658063888
1984-09-11,55.72394387543898,P,2.0195436477661133,2.0111873149871826,2.0223296880722046,2.033472168445587,1.9629941511154174,1.863206478357315,1.8161590099334717
1984-09-12,55.74055779236624,P,2.0195436477661133,2.0139727115631105,2.019544005393982,2.0320793271064757,1.9669360256195068,1.8661925959587098,1.8171584540605545
1984-09-13,55.75537372037082,P,2.0334713459014893,2.0167582511901854,2.0181510925292967,2.0320793271064757,1.9711564540863038,1.8694483506679536,1.8180379897356034
1984-09-14,55.810881606229856,P,2.089182615280152,2.030686044692993,2.023722219467163,2.0341684341430666,1.9764911079406737,1.8732612180709838,1.8193224489688873
1984-09-17,55.881566130489944,A,2.089182615280152,2.0501847743988035,2.029293346405029,2.036257541179657,1.9815557813644409,1.876943725347519,1.8205437231063843
1984-09-18,55.937542101127605,A,2.103110313415528,2.066898107528687,2.0390427112579346,2.039739489555359,1.9868990087509155,1.8806351268291472,1.821834635734558
1984-09-19,56.00948481218421,A,2.130967140197754,2.089182806015015,2.0515777587890627,2.0439178228378294,1.9927993726730346,1.884605096578598,1.823391197323799
1984-09-20,56.08890276586042,A,2.1588222980499268,2.1142529964447023,2.065505623817444,2.049488914012909,1.9989868307113647,1.888984000682831,1.825087034702301
1984-09-21,56.092096438045104,A,2.117039203643799,2.119824314117432,2.0752551794052123,2.052970850467682,2.0040686297416688,1.8927398693561555,1.8267003214359283
1984-09-24,56.106240392603304,A,2.130967140197754,2.128181219100952,2.089182996749878,2.0571491837501528,2.008889021873474,1.8967700171470643,1.8285096168518067
1984-09-25,56.11072024978117,A,2.14489483833313,2.1365381240844727,2.1017181158065794,2.062023901939392,2.0137179565429686,1.9006694447994232,1.8302621817588807
1984-09-26,56.099464571542036,A,2.1588222980499268,2.1421091556549072,2.115645980834961,2.0675949931144713,2.018555455207825,1.9047081470489502,1.8320843839645387
1984-09-27,56.04742117408327,A,2.130967140197754,2.1365381240844727,2.1253955602645873,2.0717733263969422,2.022835850715637,1.9080633115768433,1.8338304901123046
1984-09-28,56.04668445066623,A,2.14489483833313,2.142109251022339,2.1309667825698853,2.077344501018524,2.027394800186157,1.91155775308609,1.8357726013660431
1984-10-01,56.0304432544043,A,2.14489483833313,2.1448947906494142,2.136538004875183,2.0829156756401064,2.0316837501525877,1.9151871967315675,1.8377147126197815
1984-10-02,56.01842377473096,A,2.14489483833313,2.1448947906494142,2.1407164573669433,2.089879584312439,2.036782696247101,1.9188166403770446,1.8396568238735198
1984-10-03,55.979828283231065,A,2.117039203643799,2.1365381717681884,2.139323663711548,2.0954507112503054,2.041054518222809,1.9223025119304658,1.8414596569538118
1984-10-04,55.98045776473592,A,2.130967140197754,2.1365381717681884,2.1365381479263306,2.101021885871887,2.0453349137306214,1.926062662601471,1.8435216814279556
1984-10-05,55.96955786537259,A,2.130967140197754,2.133752632141113,2.1379309415817263,2.106593060493469,2.0496153092384337,1.9298228132724762,1.8455205190181732
1984-10-08,55.973580368692694,A,2.14489483833313,2.133752632141113,2.1393237113952637,2.114253354072571,2.0544442439079287,1.9338572382926942,1.8475889950990676
1984-10-09,55.97253807763217,P,2.14489483833313,2.133752632141113,2.1393237113952637,2.1205209136009215,2.059273178577423,1.938161656856537,1.849594287276268
1984-10-10,55.985965389481514,A,2.130967140197754,2.1365382194519045,2.136538195610046,2.126092088222504,2.0635535740852355,1.9423267984390258,1.8513403934240342
1984-10-11,55.981360568397484,A,2.130967140197754,2.1365382194519045,2.136538195610046,2.130966877937317,2.066754002571106,1.9466269373893739,1.8529601359367371
1984-10-12,55.99586159526283,A,2.172750234603882,2.14489483833313,2.1393237352371215,2.1351452589035036,2.070520100593567,1.9514798986911774,1.8548519778251649
1984-10-15,56.034097132200934,A,2.228461980819702,2.161608266830444,2.1476804494857786,2.142109227180481,2.0758126759529114,1.9568899774551392,1.8570855581760406
