Date,GRADE,GPS,YUM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-11-06,,,3.927890300750733,3.794371175765991,3.820764112472534,3.910034108161926,,,
1997-11-07,,,3.97446346282959,3.836289072036743,3.8083438873291016,3.912751054763794,,,
1997-11-10,,,4.199581146240234,3.9185731410980225,3.8417232990264893,3.9236187100410462,,,
1997-11-11,,,4.160767078399658,4.002409791946411,3.8735500812530517,3.9337101340293885,,,
1997-11-12,,,4.075377464294434,4.06761589050293,3.904600429534912,3.940308380126953,,,
1997-11-13,,,4.160767078399658,4.114191246032715,3.954281210899353,3.951176106929779,,,
1997-11-14,,,4.378121376037598,4.194922828674317,4.01560595035553,3.9764046907424926,,,
1997-11-17,,,4.385883331298828,4.232183265686035,4.075378203392029,3.995423102378845,,,
1997-11-18,,,4.199581146240234,4.239946079254151,4.121177935600281,3.9969757318496706,,,
1997-11-19,,,4.222867012023926,4.269443988800049,4.168529939651489,4.003185796737671,,,
1997-11-20,,,4.238394737243652,4.284969520568848,4.199580383300781,4.010172247886658,,,
1997-11-21,,,4.284968376159668,4.266338920593261,4.230630874633789,4.019487380981445,,,
1997-11-24,,,4.160767078399658,4.221315670013428,4.226749467849731,4.0342363834381105,,,
1997-11-25,,,4.06761646270752,4.194922733306885,4.2174344062805185,4.045492243766785,3.9559890460968017,,
1997-11-26,,,4.121954441070557,4.174740219116211,4.22209210395813,4.063346266746521,3.9660804986953737,,
1997-11-27,,,4.121954441070557,4.151452159881591,4.21821084022522,4.0862460255622866,3.9736879110336303,,
1997-11-28,,,4.199581146240234,4.134374713897705,4.200356817245483,4.107981383800507,3.982537317276001,,
1997-12-01,,,4.222867012023926,4.146794700622559,4.184055185317993,4.129716694355011,3.9924734687805175,,
1997-12-02,,,4.230631351470947,4.179397678375244,4.187160205841065,4.154169070720672,4.002564907073975,,
1997-12-03,,,4.308257102966309,4.216658210754394,4.195699214935303,4.182114577293396,4.014208860397339,,
1997-12-04,,,4.323781967163086,4.257023715972901,4.204237937927246,4.201909160614013,4.025076508522034,,
1997-12-05,,,4.3004961013793945,4.277206707000732,4.205790710449219,4.2182107925415036,4.033615436553955,,
1997-12-08,,,4.284968376159668,4.289626979827881,4.21821084022522,4.222480154037475,4.040756998062133,,
1997-12-09,,,4.24615478515625,4.292731666564942,4.236064672470093,4.226749539375305,4.045259275436401,,
1997-12-10,,,4.005515098571777,4.232183265686035,4.224420738220215,4.2232564210891725,4.048364334106445,,
1997-12-11,,,3.865787029266357,4.140584278106689,4.198803997039795,4.208507418632507,4.048985290527344,,
1997-12-12,,,3.772638082504273,4.035012674331665,4.156109690666199,4.178233253955841,4.046656522750855,,
1997-12-15,,,3.749346971511841,3.9278883934020996,4.10875768661499,4.146406435966492,4.0421541929244995,,
1997-12-16,,,3.8192124366760254,3.842499923706055,4.067615795135498,4.127388000488281,4.041222701072693,,
1997-12-17,,,3.772638082504273,3.795924520492554,4.014053893089295,4.104876554012298,4.040446491241455,,
1997-12-18,,,3.710536003112793,3.764874315261841,3.9527292966842653,4.078483617305755,4.035323166847229,,
1997-12-19,,,3.7027740478515625,3.7509015083312987,3.892957091331482,4.04937390089035,4.030976157188416,,
1997-12-22,,,3.7027740478515625,3.741586923599243,3.8347376585006714,4.026474249362946,4.025387077331543,,
1997-12-23,,,3.5242323875427246,3.682590913772583,3.762545418739319,3.999305045604706,4.016692953109741,,
1997-12-24,,,3.5708065032958984,3.642224597930908,3.719074559211731,3.971747648715973,4.009240832328796,,
1997-12-25,,,3.5708065032958984,3.614278697967529,3.689576506614685,3.94419025182724,4.001788711547851,,
1997-12-26,,,3.5164685249328613,3.577017593383789,3.6639595508575438,3.9100346207618712,3.9946470880508422,,
1997-12-29,,,3.5242323875427246,3.5413092613220214,3.6414480924606325,3.8751028895378115,3.985021433830261,,
1997-12-30,,,3.640671014785767,3.56459698677063,3.6235939502716064,3.8456048727035523,3.974464282989502,,
1997-12-31,,,3.609621524810791,3.5723599910736086,3.6072922945022583,3.8106730937957765,3.9646833992004393,,
1998-01-01,,,3.609621524810791,3.5801229953765867,3.597200846672058,3.7749650716781615,3.954902515411377,,
1998-01-02,,,3.617381811141968,3.6003056526184083,3.588661623001099,3.7408093571662904,3.945276837348938,,
1998-01-05,,,3.508707284927368,3.597200632095337,3.5692549467086794,3.7019963026046754,3.9381352424621583,,
1998-01-06,,,3.361217498779297,3.541309928894043,3.5529534578323365,3.6577494382858275,3.9285096073150636,,
1998-01-07,,,3.353455781936645,3.490076780319214,3.531218385696411,3.625146472454071,3.92028124332428,,
1998-01-08,,,3.221489429473877,3.412450361251831,3.496286678314209,3.592931592464447,3.9114318466186524,,
1998-01-09,,,3.22925353050232,3.3348247051239013,3.467565178871155,3.5657623648643493,3.9007194375991823,,
1998-01-12,,,3.244776964187622,3.2820386409759523,3.4396196365356446,3.5405338644981383,3.889851760864258,,
1998-01-13,,,3.244776964187622,3.2587505340576173,3.40003023147583,3.5118120908737183,3.8799156236648558,,
1998-01-14,,,3.244776964187622,3.2370147705078125,3.363545775413513,3.4854190349578857,3.8698242235183717,,
1998-01-15,,,3.322404623031616,3.2571978092193605,3.3348240852355957,3.4660124659538267,3.8577145099639893,,
1998-01-16,,,3.3456921577453613,3.2804855346679687,3.307655119895935,3.4481583714485167,3.8451390838623047,,
1998-01-19,,,3.3456921577453613,3.3006685733795167,3.2913536071777343,3.4303042769432066,3.828061304092407,,
1998-01-20,,,3.446605443954468,3.341034269332886,3.2998924016952516,3.426422929763794,3.8137780714035032,,
1998-01-21,,,3.400030851364136,3.3720850467681887,3.3045499086380006,3.417884147167206,3.8002711391448973,,
1998-01-22,,,3.3689777851104736,3.38139967918396,3.31929874420166,3.4077927112579345,3.7844353532791137,,
1998-01-23,,,3.322404623031616,3.3767421722412108,3.32861385345459,3.398089516162872,3.7633210182189942,,
1998-01-26,,,3.306877851486206,3.36897931098938,3.3348239421844483,3.3872217893600465,3.7417409086227416,,
1998-01-27,,,3.299116849899292,3.3394815921783447,3.340257930755615,3.370144081115723,3.7237316226959227,,
1998-01-28,,,3.400030851364136,3.3394815921783447,3.3557833194732667,3.3596645474433897,3.707274899482727,,
1998-01-29,,,3.407792568206787,3.3472445487976072,3.3643221139907835,3.3495730996131896,3.69066285610199,,
1998-01-30,,,3.3922674655914307,3.3612171173095704,3.368979644775391,3.3383173823356627,3.672808837890625,,
1998-02-02,,,3.4621310234069824,3.3922677516937254,3.380623531341553,3.3359885692596434,3.6588361167907717,,
1998-02-03,,,3.431080818176269,3.418660545349121,3.379071068763733,3.339481735229492,3.6461054039001466,3.801047224998474,
1998-02-04,,,3.5242323875427246,3.443500852584839,3.3914912223815916,3.3480205655097963,3.63415096282959,3.8001157307624815,
1998-02-05,,,3.4776570796966557,3.4574737548828125,3.40235915184021,3.3608289480209352,3.621265015602112,3.7974764633178713,
1998-02-06,,,3.5630455017089844,3.4916293621063232,3.4264232397079466,3.3775185465812685,3.6085343027114867,3.7955358099937437,
1998-02-09,,,3.508707284927368,3.5009446144104004,3.446606183052063,3.3907150626182556,3.594251108169556,3.7933622884750364,
1998-02-10,,,3.5319936275482178,3.52112717628479,3.4698938608169554,3.4050758957862852,3.580278353691101,3.791421630382538,
1998-02-11,,,3.5009443759918213,3.5164695739746095,3.479985213279724,3.4178842663764955,3.564132099151611,3.789170479774475,
1998-02-12,,,3.4155538082122803,3.5040489196777345,3.4807613372802733,3.4225417256355284,3.5459675359725953,3.7855220222473145,
1998-02-13,,,3.384505033493042,3.468340826034546,3.4799850940704347,3.4244823694229125,3.527647714614868,3.7806315755844118,
1998-02-16,,,3.384505033493042,3.4435003757476808,3.4722224950790403,3.4264230132102966,3.5096384477615357,3.7751977229118348,
1998-02-17,,,3.314640998840332,3.4000298500061037,3.460578513145447,3.41982479095459,3.491008172035217,3.7681337237358092,
1998-02-18,,,3.244776964187622,3.3487963676452637,3.4326329708099363,3.412062096595764,3.475793409347534,3.76207887172699,
1998-02-19,,,3.361217498779297,3.337929105758667,3.4209890127182008,3.4116740822792053,3.465702018737793,3.7573436546325683,
1998-02-20,,,3.322404623031616,3.325509023666382,3.396924924850464,3.4116740822792053,3.4566973495483397,3.751676936149597,
1998-02-23,,,3.306877851486206,3.3099835872650147,3.3767419815063477,3.4116740822792053,3.447847967147827,3.7450010800361633,
1998-02-24,,,3.3689777851104736,3.320850944519043,3.360440397262573,3.4151671290397645,3.438843274116516,3.7400329875946046,
1998-02-25,,,3.353455781936645,3.342586708068848,3.3456915378570558,3.41283837556839,3.4304596281051634,3.7354530596733095,
1998-02-26,,,3.46989369392395,3.3643219470977783,3.3511255264282225,3.415943431854248,3.4256467819213867,3.730484974384308,
1998-02-27,,,3.539755821228028,3.4077921867370606,3.366650605201721,3.423317849636078,3.422386417388916,3.726681287288666,
1998-03-02,,,3.656194686889648,3.477655553817749,3.393819570541382,3.433021032810211,3.4214548301696777,3.7234209537506104,
1998-03-03,,,3.663959264755249,3.536651849746704,3.4287513971328734,3.44466495513916,3.4242493677139283,3.720471160411835,
1998-03-04,,,3.726059436798096,3.611172580718994,3.4768796443939207,3.4547563076019285,3.4273544263839724,3.718297629356384,
1998-03-05,,,3.726059436798096,3.6624057292938232,3.513363838195801,3.4671764254570006,3.430459485054016,3.716124098300934,
1998-03-06,,,3.663959264755249,3.6872464179992677,3.547519302368164,3.472222113609314,3.4334092998504637,3.714028193950653,
1998-03-09,,,3.5708065032958984,3.6701687812805175,3.573912167549133,3.4753270745277405,3.434340782165527,3.7096811079978944,
1998-03-10,,,3.625146389007568,3.6624062061309814,3.5995290279388428,3.479984712600708,3.4340302896499635,3.704247286319733,
1998-03-11,,,3.687247514724731,3.6546438217163084,3.6329082012176515,3.4892998695373536,3.4355828094482423,3.700133104324341,
1998-03-12,,,3.695007801055908,3.648433494567871,3.655419611930847,3.503272569179535,3.4372905349731444,3.6960965251922606,
1998-03-13,,,3.687247514724731,3.6530911445617678,3.6701687812805175,3.5184096932411193,3.4386878490447996,3.691982343196869,
1998-03-16,,,3.7027740478515625,3.6794846534729,3.674826717376709,3.5343231439590452,3.4425691843032835,3.690352213382721,
1998-03-17,,,3.710536003112793,3.696562576293945,3.6794843912124633,3.5541178941726685,3.4495555543899536,3.6890325808525084,
1998-03-18,,,3.625146389007568,3.6841423511505127,3.6693930864334106,3.573136365413666,3.4549893665313722,3.687635304927826,
1998-03-19,,,3.671720981597901,3.679484987258911,3.663959240913391,3.5886615395545958,3.4639939975738527,3.6877129220962526,
1998-03-20,,,3.8036880493164062,3.702773094177246,3.677932119369507,3.6127257108688355,3.475482687950134,3.688101062774658,
1998-03-23,,,3.710536003112793,3.704325485229492,3.691905069351196,3.632908618450165,3.484797868728638,3.687324814796448,
1998-03-24,,,3.8036880493164062,3.722955894470215,3.70975923538208,3.6546441316604614,3.4959760904312134,3.687945857048035,
1998-03-25,,,3.795922517776489,3.757111120223999,3.7206267356872558,3.6767674684524536,3.5069990015029906,3.688411612510681,
1998-03-26,,,3.733822107315064,3.7695313453674317,3.7245081663131714,3.6899638891220095,3.51522735118866,3.6864709305763244,
1998-03-27,,,3.733822107315064,3.755558156967163,3.7291656255722048,3.699667203426361,3.5229899501800537,3.684064517021179,
1998-03-30,,,3.671720981597901,3.7477951526641844,3.726060318946838,3.700443518161774,3.5295105266571043,3.678785915374756,
1998-03-31,,,3.733822107315064,3.7338219642639165,3.7283889293670653,3.7039366602897643,3.5352548599243163,3.6745164656639098,
1998-04-01,,,3.912363529205322,3.7571101665496824,3.7571106433868406,3.713251864910126,3.54550151348114,3.672886326313019,
1998-04-02,,,3.904602527618408,3.7912662506103514,3.780398797988892,3.7221790194511413,3.556214008331299,3.6703246808052064,
1998-04-03,,,4.005515098571777,3.8456048488616945,3.8005815029144285,3.739256811141968,3.569876217842102,3.666598618030548,
1998-04-06,,,3.904602527618408,3.892181158065796,3.81998815536499,3.7559466123580934,3.5818307113647463,3.6617858099937437,
1998-04-07,,,3.772638082504273,3.8999443531036375,3.816883158683777,3.7633211970329286,3.591301136016846,3.6575163793563843,
1998-04-08,,,3.733822107315064,3.864236068725586,3.8106731176376343,3.7656499266624452,3.5979769611358643,3.652625930309296,
1998-04-09,,,3.8192124366760254,3.8471580505371095,3.8192121505737306,3.771860158443451,3.606205358505249,3.6484341073036193,
1998-04-10,,,3.8192124366760254,3.809897518157959,3.8277511835098266,3.7784584045410154,3.614744257926941,3.643776547908783,
1998-04-13,,,3.8036880493164062,3.7897146224975584,3.840947890281677,3.783504104614258,3.6215753984451293,3.6402057576179505,
1998-04-14,,,3.8036880493164062,3.7959246158599855,3.8479344844818115,3.7881617069244387,3.629027543067932,3.637566473484039,
1998-04-15,,,3.93565034866333,3.8362902641296386,3.850263166427612,3.8036869049072264,3.6372559022903443,3.635703432559967,
1998-04-16,,,3.896839141845703,3.851815605163574,3.849486827850342,3.814942812919617,3.645639543533325,3.6334522795677184,
1998-04-17,,,3.904602527618408,3.868893623352051,3.8393955707550047,3.8199885368347166,3.6524706840515138,3.6305024933815004,
1998-04-20,,,3.927890300750733,3.893734073638916,3.8417243480682375,3.8308562517166136,3.660854344367981,3.6275527262687683,
1998-04-21,,,3.904602527618408,3.9139169692993163,3.8549207925796507,3.835901975631714,3.668306522369385,3.624292438030243,
1998-04-22,,,4.075377464294434,3.941862392425537,3.889076328277588,3.849874722957611,3.679795184135437,3.621963641643524,
1998-04-23,,,4.06761646270752,3.976017856597901,3.913916730880737,3.8665644407272337,3.692836437225342,3.6194019865989686,
1998-04-24,,,4.021040916442871,3.9993055343627937,3.934099578857422,3.880925381183624,3.7055671548843385,3.616607434749603,
1998-04-27,,,3.873549699783325,3.9884374141693124,3.9410857439041136,3.8910168170928956,3.715348048210144,3.61249324798584,
1998-04-28,,,3.85026216506958,3.977569341659547,3.9457431554794313,3.8968388199806214,3.726060471534729,3.608534321784973,
1998-04-29,,,3.896839141845703,3.9418616771697996,3.9418620347976683,3.89606260061264,3.7391017150878905,3.6074475622177125,
1998-04-30,,,3.94341254234314,3.917020893096924,3.946519374847412,3.898003101348877,3.7507456159591674,3.60822381734848,
1998-05-01,,,3.896839141845703,3.8921805381774903,3.945743036270142,3.8925693035125732,3.7622343063354493,3.6094658279418947,
1998-05-04,,,3.85026216506958,3.8875230312347413,3.937980222702026,3.889852285385132,3.7731019926071165,3.610474979877472,
1998-05-05,,,3.865787029266357,3.8906280040740966,3.9340986728668215,3.894509732723236,3.7830381774902344,3.6109407258033754,
1998-05-06,,,3.834739208221436,3.8782080173492433,3.9100348472595217,3.8995555877685546,3.7926638460159303,3.611561737060547,
1998-05-07,,,3.741583824157715,3.837842273712158,3.877431583404541,3.895674157142639,3.7980976486206055,3.611872215270996,
1998-05-08,,,3.757110834121704,3.8098966121673583,3.8510385751724243,3.8925690770149233,3.802444748878479,3.6124155831336977,
1998-05-11,,,3.76487398147583,3.7928189754486086,3.8401710033416747,3.8906283736228944,3.8046183347702027,3.61303658246994,
1998-05-12,,,3.834739208221436,3.786609411239624,3.8386187076568605,3.892180931568146,3.8080339336395266,3.6161416506767274,
1998-05-13,,,3.85026216506958,3.789714002609253,3.833961009979248,3.887911522388458,3.810517988204956,3.618936207294464,
1998-05-14,,,3.8813111782073975,3.8176594734191895,3.827750873565674,3.887135124206543,3.8136230230331423,3.622041254043579,
1998-05-15,,,3.920124530792236,3.8502622127532957,3.8300794124603272,3.8879112243652343,3.818746328353882,3.626077814102173,
1998-05-18,,,3.951176404953003,3.8875226974487305,3.8401708364486695,3.889075529575348,3.826353726387024,3.6303472542762756,
1998-05-19,,,3.9822280406951904,3.9170204639434814,3.851814937591553,3.892956805229187,3.8334953594207763,3.6337628245353697,
1998-05-20,,,3.927890300750733,3.932546091079712,3.8611300468444822,3.885582447052002,3.8383082151412964,3.636945512294769,
1998-05-21,,,3.873549699783325,3.9309937953948975,3.8743266344070433,3.8758791089057922,3.8418790531158447,3.6395847940444948,
1998-05-22,,,3.8580265045166016,3.9185741901397706,3.8844182014465334,3.867728388309479,3.845294632911682,3.641991240978241,
1998-05-25,,,3.8580265045166016,3.89994421005249,3.8937334537506105,3.8669522285461424,3.848399682044983,3.645484433174133,
1998-05-26,,,3.834739208221436,3.8704464435577393,3.893733453750611,3.8661760807037355,3.8508837461471557,3.650219650268555,
1998-05-27,,,3.749346971511841,3.834737777709961,3.8836419343948365,3.858801472187042,3.8533677577972414,3.6541785621643066,
1998-05-28,,,3.842499256134033,3.8285276889801025,3.8797607421875,3.853755807876587,3.856783323287964,3.6603886604309084,
1998-05-29,,,3.8580265045166016,3.8285276889801025,3.8735509395599372,3.851815176010132,3.857870092391968,3.666676390171051,
1998-06-01,,,3.997753143310547,3.8564730167388914,3.8782086133956915,3.8591897249221803,3.863614435195923,3.6742061519622804,
1998-06-02,,,4.06761646270752,3.9030484676361086,3.8867474555969244,3.869281196594238,3.868893003463745,3.682434546947479,
1998-06-03,,,4.021040916442871,3.9573872566223143,3.8960625171661376,3.87859628200531,3.8733953714370726,3.690197186470032,
1998-06-04,,,4.005515098571777,3.9899904251098635,3.909259057044983,3.8917928457260134,3.8788292312622072,3.6970282912254335,
1998-06-05,,,4.028803825378418,4.024145889282226,3.9263367891311645,3.9053774952888487,3.884728865623474,3.703859407901764,
1998-06-08,,,4.052090167999268,4.03501329421997,3.9457431554794313,3.919738304615021,3.8923362493515015,3.710923388004303,
1998-06-09,,,4.11419153213501,4.044328308105468,3.9736883878707885,3.9337109208106993,3.8999436378479,3.7175992488861085,
1998-06-10,,,4.005515098571777,4.04122314453125,3.9993052005767824,3.9414735674858092,3.9018066692352296,3.723654091358185,
1998-06-11,,,3.85026216506958,4.010172557830811,4.000081491470337,3.9399211168289185,3.900719861984253,3.7284669351577757,
1998-06-12,,,3.842499256134033,3.9729116439819334,3.99852876663208,3.936039853096008,3.897459545135498,3.7336678814888002,
1998-06-15,,,3.726059436798096,3.9077054977416994,3.971359395980835,3.924784004688263,3.893888683319092,3.737859697341919,
1998-06-16,,,3.7182986736297607,3.8285269260406496,3.936427617073059,3.9115875363349915,3.8928018951416017,3.7420515155792238,
1998-06-17,,,3.865787029266357,3.8005813121795655,3.920902228355408,3.9084823727607727,3.8954411935806275,3.7467090773582457,
1998-06-18,,,3.865787029266357,3.803686285018921,3.9069294214248655,3.9080942392349245,3.896372685432434,3.7512890219688417,
1998-06-19,,,3.873549699783325,3.809896373748779,3.8914040088653565,3.9088703989982605,3.89745943069458,3.7561018443107606,
1998-06-22,,,3.912363529205322,3.847157192230225,3.877431344985962,3.9115872502326967,3.899632940292358,3.7606041693687438,
1998-06-23,,,3.951176404953003,3.8937327384948732,3.8611298322677614,3.9174091100692747,3.9025827074050903,3.7658051252365112,3.7834261751174925
1998-06-24,,,4.160767078399658,3.952728748321533,3.876655030250549,3.9379801154136658,3.907085041999817,3.7721704721450804,3.786143101453781
1998-06-25,,,4.184056282043457,4.0163825988769535,3.910034441947937,3.955057966709137,3.912829384803772,3.7792344641685487,3.7883554637432098
1998-06-26,,,4.03656530380249,4.048985719680786,3.929441046714783,3.9639849066734314,3.9154686403274535,3.7839696621894836,3.789752736091614
1998-06-29,,,4.1452412605285645,4.095561265945435,3.9713592290878297,3.9713593125343323,3.9198156595230103,3.7903350019454956,3.791848645210266
1998-06-30,60.26695020393219,A,3.93565034866333,4.0924560546875,3.9930943965911867,3.9647610068321226,3.920436615943909,3.7943715691566466,3.7928965997695925
1998-07-01,60.17193762540287,A,4.052090167999268,4.070720672607422,4.0117247104644775,3.9663134694099424,3.9199708700180054,3.799883027076721,3.794526753425598
1998-07-02,60.05244323419811,A,4.028803825378418,4.039670181274414,4.028026390075683,3.9674779057502745,3.9191946172714234,3.8060155272483827,3.7957687747478484
1998-07-03,60.015350898740195,A,4.028803825378418,4.0381178855896,4.043551802635193,3.9674779057502745,3.919349875450134,3.8124585151672363,3.796545045375824
1998-07-06,59.979357344030745,A,4.1685285568237305,4.042775344848633,4.069168305397033,3.9732998251914977,3.9252494525909425,3.8202987504005432,3.7977482366561888
1998-07-07,60.012576624977065,A,4.059852600097656,4.067615795135498,4.080035924911499,3.97058287858963,3.9294412612915037,3.8277508664131163,3.797942295074463
1998-07-08,60.04603507278507,A,4.11419153213501,4.080036067962647,4.075378370285034,3.9760167002677917,3.93378830909729,3.8364450120925904,3.79926194190979
1998-07-09,60.078089493534925,A,4.0831403732299805,4.090903377532959,4.065286779403687,3.9876606106758117,3.936582865715027,3.8436642408370973,3.800503947734833
1998-07-10,60.11701372852544,A,4.106429100036621,4.106428432464599,4.0722731590271,4.000857102870941,3.940774664878845,3.851504485607147,3.801590710878372
1998-07-13,60.08998847206166,A,4.098665714263916,4.092455863952637,4.067615604400634,4.019487416744232,3.9457427358627317,3.8594223642349244,3.802211722135544
1998-07-14,60.14139336405977,A,4.160767078399658,4.112638759613037,4.090127277374267,4.041610836982727,3.951642336845398,3.8673402571678164,3.8036866223812105
1998-07-15,60.18990715972055,A,4.21510648727417,4.132821750640869,4.106428909301758,4.059076809883118,3.9592496824264525,3.8759567642211916,3.8057049119472506
1998-07-16,60.31253323509534,A,4.378121376037598,4.191817951202393,4.141360664367676,4.084693527221679,3.9719804334640503,3.8850390410423277,3.807762007713318
1998-07-17,60.41181155162737,A,4.393645286560059,4.24926118850708,4.17784481048584,4.110698306560517,3.9847111225128176,3.893577935695648,3.810129611492157
1998-07-20,60.53742306205984,A,4.455747604370117,4.32067756652832,4.206566715240479,4.137867510318756,3.9985285949707032,3.9015734648704528,3.8124972093105316
1998-07-21,60.568824512165804,A,4.370357513427734,4.362595653533935,4.2376172065734865,4.158826565742492,4.009240961074829,3.9086374473571777,3.8145543038845062
1998-07-22,60.57509341991747,A,4.378121376037598,4.395198631286621,4.264010190963745,4.169694280624389,4.01979814529419,3.915158066749573,3.8167278480529787
1998-07-23,60.47793075519235,A,4.331543922424316,4.385883140563965,4.288850545883179,4.177068662643433,4.028802800178528,3.921212911605835,3.8186685049533846
1998-07-24,60.39518898722014,A,4.347071647644043,4.376568412780761,4.312914800643921,4.19259397983551,4.037341742515564,3.928044035434723,3.821036114692688
1998-07-27,60.377099102516105,A,4.556662082672119,4.3967513084411625,4.358714437484741,4.213165020942688,4.049451456069947,3.937902591228485,3.8237918496131895
1998-07-28,60.373938794524655,A,4.479033946990967,4.418486595153809,4.390541124343872,4.24033420085907,4.059387574195862,3.946441466808319,3.825344376564026
1998-07-29,60.37517095618683,A,4.455747604370117,4.434011840820313,4.414605236053466,4.2605170726776125,4.06994472026825,3.954126467704773,3.827129786014557
1998-07-30,60.44361472298633,A,4.533371925354004,4.47437744140625,4.430130290985107,4.285745477676391,4.083141164779663,3.962510108947754,3.8293033170700075
1998-07-31,60.43940176400642,A,4.393645286560059,4.483692169189453,4.430130290985107,4.3039875507354735,4.0938535404205325,3.9695740866661073,3.830778214931488
1998-08-03,60.34182995419804,A,4.409171581268311,4.454194068908691,4.425472688674927,4.3160197019577025,4.104876441955566,3.9766380620002746,3.833495137691498
1998-08-04,60.24263104546447,A,4.284968376159668,4.415380954742432,4.41693377494812,4.327275490760803,4.113881025314331,3.982382385730743,3.835707483291626
1998-08-05,60.16696685602282,P,4.269443511962891,4.3781201362609865,4.406065988540649,4.335038089752198,4.124282956123352,3.9888253569602967,3.8382303309440613
1998-08-06,60.031119868860536,P,4.207344055175781,4.312914562225342,4.393646001815796,4.341248273849487,4.131579852104187,3.9941815876960756,3.840947254896164
1998-08-07,59.95359843594346,P,4.199581146240234,4.274101734161377,4.378896951675415,4.345905876159668,4.138410944938659,3.9981405186653136,3.843120790719986
1998-08-10,59.91362465625202,P,4.284968376159668,4.249261093139649,4.35172758102417,4.355221009254455,4.144155249595642,4.003884842395783,3.845604828596115
1998-08-11,59.88250957331703,P,4.21510648727417,4.2352887153625485,4.32533483505249,4.357937979698181,4.147105050086975,4.0079990267753605,3.8479724419116974
1998-08-12,59.915221236891206,P,4.378121376037598,4.25702428817749,4.317572212219238,4.366088724136352,4.154246659278869,4.013821015357971,3.8511163139343263
1998-08-13,59.910605048724825,P,4.230631351470947,4.261681747436524,4.287298154830933,4.35871422290802,4.158748984336853,4.01878910779953,3.8526300191879272
1998-08-14,59.92610115522496,P,4.261680603027344,4.274101638793946,4.274101686477661,4.352115988731384,4.163406519889832,4.0240676927566525,3.854066104888916
1998-08-17,59.782405429868156,P,3.951176404953003,4.207343244552613,4.22830216884613,4.326887428760529,4.161388244628906,4.026862246990204,3.85282408118248
1998-08-18,59.707975145488284,P,4.03656530380249,4.171635007858276,4.203461861610412,4.310197818279266,4.159835720062256,4.029889678955078,3.852203072309494
1998-08-19,59.76933428915796,P,4.595473766326904,4.215105485916138,4.236064887046814,4.321065437793732,4.171634893417359,4.036720781326294,3.8548035538196563
1998-08-20,60.06201523328678,A,4.921504974365234,4.3532802104949955,4.307480978965759,4.350563490390778,4.193059749603272,4.046889805793763,3.8586072432994842
