Date,GRADE,GPS,ANET,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-09-24,,,21.77750015258789,21.45999984741211,21.363999938964845,21.458999919891358,19.05164999008179,,
2014-09-25,,,21.075000762939453,21.3685001373291,21.25275001525879,21.469624996185303,19.15435001373291,,
2014-09-26,,,21.28249931335449,21.242499923706056,21.224250030517577,21.485624980926513,19.26,,
2014-09-29,,,23.32749938964844,21.71599998474121,21.486249923706055,21.603874969482423,19.410399990081785,,
2014-09-30,,,22.082500457763672,21.90900001525879,21.59449996948242,21.63175001144409,19.52449998855591,,
2014-10-01,,,21.01499938964844,21.7564998626709,21.608249855041503,21.61237497329712,19.620699977874757,,
2014-10-02,,,21.0575008392334,21.75299987792969,21.560750007629395,21.57162504196167,19.720599994659423,,
2014-10-03,,,21.4325008392334,21.783000183105468,21.51275005340576,21.504250049591064,19.83105001449585,,
2014-10-06,,,21.170000076293945,21.35150032043457,21.533750152587892,21.467000007629395,19.937400016784668,,
2014-10-07,,,20.70249938964844,21.075500106811525,21.492250061035158,21.448624992370604,20.03220001220703,,
2014-10-08,,,22.11000061035156,21.29450035095215,21.525500106811524,21.444750022888183,20.135450019836426,,
2014-10-09,,,21.45499992370605,21.37400016784668,21.563500022888185,21.408125019073488,20.233950004577636,,
2014-10-10,,,19.53249931335449,20.993999862670897,21.388500022888184,21.30637502670288,20.296549987792968,,
2014-10-13,,,18.42250061035156,20.44449996948242,20.898000144958495,21.192125034332275,20.318849983215333,,
2014-10-14,,,18.3799991607666,19.979999923706053,20.52775001525879,21.061124992370605,20.325999984741213,,
2014-10-15,,,18.762500762939453,19.31049995422363,20.30250015258789,20.955375003814698,20.34715000152588,,
2014-10-16,,,18.64249992370605,18.74799995422363,20.061000061035156,20.810875034332277,20.358899993896486,,
2014-10-17,,,19.18000030517578,18.67750015258789,19.835750007629393,20.674250030517577,20.382350006103515,,
2014-10-20,,,19.09749984741211,18.8125,19.62849998474121,20.58112506866455,20.415,,
2014-10-21,,,19.377500534057617,19.012000274658202,19.496000099182126,20.494125080108642,20.447000007629395,,
2014-10-22,,,18.045000076293945,18.8685001373291,19.08950004577637,20.307500076293945,20.45870002746582,,
2014-10-23,,,18.459999084472656,18.83199996948242,18.789999961853027,20.176749992370606,20.473850021362306,18.643699989318847,
2014-10-24,,,18.732500076293945,18.742499923706056,18.710000038146973,20.049250030517577,20.49940002441406,18.693524990081787,
2014-10-27,,,18.34000015258789,18.59099998474121,18.701749992370605,19.79987506866455,20.513650016784666,18.73892498970032,
2014-10-28,,,18.459999084472656,18.407499694824217,18.70974998474121,19.61875,20.50784999847412,18.773524980545044,
2014-10-29,,,18.25749969482422,18.449999618530274,18.65924987792969,19.48087501525879,20.49099998474121,18.797349977493287,
2014-10-30,,,18.47249984741211,18.452499771118163,18.642249870300294,19.351624965667725,20.47369998931885,18.817074975967408,
2014-10-31,,,20.3125,18.768499755859374,18.755499839782715,19.295624923706054,20.501849975585937,18.84624997138977,
2014-11-03,,,21.42250061035156,19.38499984741211,18.98799991607666,19.308249950408936,20.552399978637695,18.881724977493285,
2014-11-04,,,21.59749984741211,20.0125,19.20999984741211,19.35299997329712,20.603499984741212,18.923424978256225,
2014-11-05,,,21.030000686645508,20.56700019836426,19.508499908447266,19.298999977111816,20.608299980163576,18.961324987411498,
2014-11-06,,,21.8125,21.235000228881837,19.84375,19.316874980926514,20.627299995422362,19.015274991989134,
2014-11-07,,,19.457500457763672,21.06400032043457,19.916250038146973,19.31312503814697,20.597200012207033,19.046974992752077,
2014-11-10,,,19.19750022888184,20.619000244140626,20.002000045776366,19.351875019073486,20.56190002441406,19.074674997329712,
2014-11-11,,,19.684999465942383,20.23650016784668,20.12450008392334,19.417125034332276,20.525100021362306,19.110824995040893,
2014-11-12,,,19.309999465942383,19.892499923706055,20.229750061035155,19.444499969482422,20.483250007629394,19.142699995040893,
2014-11-13,,,19.24250030517578,19.37849998474121,20.306750106811524,19.47449998855591,20.430650024414064,19.175599994659425,
2014-11-14,,,19.42250061035156,19.37150001525879,20.21775016784668,19.486625003814698,20.363500022888182,19.21345000267029,
2014-11-17,,,19.174999237060547,19.36699981689453,19.993000030517578,19.49049997329712,20.308699989318846,19.249224996566774,
2014-11-18,,,19.200000762939453,19.270000076293947,19.753250122070312,19.48162498474121,20.271300010681152,19.25122500419617,
2014-11-19,,,19.25,19.25800018310547,19.57525005340576,19.541874980926515,20.212550010681152,19.255350008010865,
2014-11-20,,,18.795000076293945,19.1685001373291,19.273500061035158,19.55862503051758,20.144700012207032,19.252274999618532,
2014-11-21,,,18.537500381469727,18.991500091552734,19.181500053405763,19.548875045776366,20.084100036621095,19.246624994277955,
2014-11-24,,,18.23500061035156,18.803500366210937,19.085250091552734,19.54362506866455,20.03465003967285,19.248550004959107,
2014-11-25,,,18.434999465942383,18.650500106811524,18.960250091552734,19.542375087738037,19.983350028991698,19.25932499885559,
2014-11-26,,,19.037500381469727,18.608000183105467,18.93300018310547,19.581375122070312,19.946550025939942,19.26994999885559,
2014-11-27,,,19.037500381469727,18.656500244140624,18.912500190734864,19.609625148773194,19.896650047302245,19.290975008010864,
2014-11-28,,,18.967500686645508,18.74250030517578,18.86700019836426,19.54237518310547,19.837750053405763,19.306575021743775,
2014-12-01,,,17.895000457763672,18.674500274658204,18.73900032043457,19.366000175476074,19.776450080871584,19.313150033950805,
2014-12-02,,,17.354999542236328,18.45850028991699,18.55450019836426,19.153875160217286,19.70120006561279,19.319975023269652,
2014-12-03,,,18.15749931335449,18.282500076293942,18.44525012969971,19.010250091552734,19.628800048828126,19.340225019454955,
2014-12-04,,,18.38249969482422,18.151499938964843,18.404000091552735,18.838750076293945,19.57495002746582,19.364650020599367,
2014-12-05,,,17.059999465942383,17.769999694824218,18.25625,18.718875026702882,19.490500030517577,19.37525001525879,
2014-12-08,,,16.204999923706055,17.431999588012694,18.05324993133545,18.56925001144409,19.348050041198732,19.37922501564026,
2014-12-09,,,16.547500610351562,17.270499801635744,17.864500045776367,18.412375068664552,19.237350044250487,19.380925016403197,
2014-12-10,,,16.292499542236328,16.89749984741211,17.589999961853028,18.261500072479247,19.142900047302245,19.3818000125885,
2014-12-11,,,16.975000381469727,16.61599998474121,17.383749961853027,18.148125076293944,19.061250038146973,19.390925016403198,
2014-12-12,,,16.987499237060547,16.601499938964842,17.185749816894532,18.026375007629394,18.972350006103515,19.40170001029968,
2014-12-15,,,16.84749984741211,16.729999923706053,17.080999755859374,17.910000038146972,18.88590000152588,19.411650009155274,
2014-12-16,,,17.084999084472656,16.837499618530273,17.05399971008301,17.804249954223632,18.813549995422363,19.422875003814696,
2014-12-17,,,16.81999969482422,16.942999649047852,16.92024974822998,17.682749938964843,18.707749977111817,19.42159999847412,
2014-12-18,,,16.6924991607666,16.886499404907227,16.751249694824217,17.577624893188478,18.61249996185303,19.42322498321533,
2014-12-19,,,16.63249969482422,16.81549949645996,16.708499717712403,17.4823748588562,18.55449996948242,19.425524978637696,
2014-12-22,,,16.3174991607666,16.70949935913086,16.719749641418456,17.38649978637695,18.512399940490724,19.415624961853027,
2014-12-23,,,16.174999237060547,16.527499389648437,16.682499504089357,17.273499774932862,18.4682999420166,19.397149963378908,
2014-12-24,,,16.25,16.413499450683595,16.678249549865722,17.134124755859375,18.418049926757813,19.382599964141846,
2014-12-25,,,16.25,16.324999618530274,16.60574951171875,16.994749736785888,18.370199928283693,19.364549961090088,
2014-12-26,,,16.3125,16.26099967956543,16.538249588012697,16.861999702453613,18.312849922180177,19.347599964141846,
2014-12-29,,,15.392499923706056,16.07599983215332,16.39274959564209,16.736874675750734,18.238749923706056,19.326874961853026,
2014-12-30,,,15.15999984741211,15.872999954223634,16.200249671936035,16.62712469100952,18.154399909973144,19.30069995880127,
2014-12-31,,,15.1899995803833,15.660999870300293,16.037249660491945,16.47874970436096,18.09729990005493,19.277999963760376,
2015-01-01,,,15.1899995803833,15.448999786376953,15.886999702453613,16.319124698638916,18.031899909973145,19.252874965667726,
2015-01-02,,,15.670000076293944,15.320499801635743,15.790749740600585,16.249624729156494,17.970649909973144,19.235024967193603,
2015-01-05,,,15.949999809265137,15.431999778747558,15.753999805450439,16.236874723434447,17.92284990310669,19.21824995994568,
2015-01-06,,,15.952500343322754,15.590499877929688,15.73174991607666,16.207124710083008,17.87269992828369,19.190274963378908,
2015-01-07,,,16.28499984741211,15.809499931335449,15.735249900817871,16.206749725341798,17.83324993133545,19.16212495803833,
2015-01-08,,,16.530000686645508,16.07750015258789,15.763249969482422,16.184499740600586,17.794399948120116,19.13404996871948,
2015-01-09,,,16.604999542236328,16.264500045776366,15.792499923706055,16.165374755859375,17.720249938964844,19.11104995727539,
2015-01-12,,,16.517499923706055,16.37800006866455,15.904999923706054,16.148874759674072,17.622149925231934,19.087274951934816,
2015-01-13,,,16.3174991607666,16.45099983215332,16.020749855041505,16.110499763488768,17.516549911499023,19.060024948120116,
2015-01-14,,,16.264999389648438,16.446999740600585,16.128249835968017,16.08274974822998,17.42124988555908,19.01477493286133,
2015-01-15,,,15.802499771118164,16.301499557495116,16.189499855041504,16.03824977874756,17.301049880981445,18.964174938201904,
2015-01-16,,,16.135000228881836,16.207499694824218,16.235999870300294,16.01337480545044,17.23459987640381,18.91589994430542,
2015-01-19,,,16.135000228881836,16.130999755859374,16.254499912261963,16.004249858856202,17.173349876403808,18.867624950408935,
2015-01-20,,,16.36750030517578,16.14099998474121,16.295999908447264,16.01387491226196,17.106999893188476,18.81604995727539,
2015-01-21,,,16.06999969482422,16.102000045776368,16.274499893188477,16.004874897003173,17.042199897766114,18.762724952697752,
2015-01-22,,,15.875,16.116500091552734,16.208999824523925,15.986124897003174,16.974849891662597,18.70274995803833,
2015-01-23,,,15.852499961853027,16.060000038146974,16.133749866485594,15.963124895095826,16.903449878692626,18.633474950790404,
2015-01-26,,,16.087499618530273,16.05049991607666,16.09074983596802,15.997874879837036,16.841699886322022,18.575199937820436,
2015-01-27,,,15.904999732971191,15.957999801635742,16.049499893188475,16.03512487411499,16.775799865722657,18.523549938201903,
2015-01-28,,,16.357500076293945,16.015499877929688,16.058749961853028,16.093499898910522,16.717949867248535,18.465249938964845,
2015-01-29,,,15.864999771118164,16.01349983215332,16.064999961853026,16.127249908447265,16.65934986114502,18.402024936676025,
2015-01-30,,,15.779999732971191,15.998999786376952,16.02949991226196,16.13274989128113,16.60419984817505,18.344149942398072,
2015-02-02,,,15.664999961853027,15.914499855041504,15.982499885559083,16.11849989891052,16.55279983520508,18.293724937438967,
2015-02-03,,,15.677499771118164,15.868999862670899,15.91349983215332,16.104749870300292,16.497649841308593,18.240499935150147,
2015-02-04,,,15.21500015258789,15.640499877929688,15.827999877929688,16.05124988555908,16.421199836730956,18.18387493133545,
2015-02-05,,,15.125,15.492499923706054,15.752999877929687,15.980999851226807,16.342949829101563,18.119799938201904,
2015-02-06,,,14.177499771118164,15.17199993133545,15.5854998588562,15.859624862670898,16.247149810791015,18.04244993209839,
2015-02-09,,,15.0,15.038999938964844,15.476749897003174,15.783749866485596,16.189249801635743,17.98284994125366,
2015-02-10,,,15.767499923706056,15.056999969482423,15.46299991607666,15.756249904632568,16.157499809265136,17.929349937438964,
2015-02-11,,,15.3774995803833,15.089499855041504,15.364999866485595,15.71187491416931,16.101899814605712,17.86534993171692,
2015-02-12,,,15.2475004196167,15.113999938964843,15.303249931335449,15.684124946594238,16.039199829101562,17.80707492828369,
2015-02-13,,,15.732500076293944,15.425,15.298499965667725,15.663999938964844,16.012649841308594,17.751574935913087,
2015-02-16,,,15.732500076293944,15.571500015258788,15.305249977111817,15.64387493133545,16.003199844360353,17.675624942779542,
2015-02-17,,,15.9975004196167,15.617500114440919,15.33725004196167,15.625374937057495,15.992199840545654,17.61477494239807,
2015-02-18,,,16.295000076293945,15.801000213623047,15.445250034332275,15.636624956130982,15.992249851226807,17.567574949264525,
2015-02-19,,,16.997499465942383,16.151000022888184,15.632499980926514,15.6927499294281,15.99269983291626,17.526974935531616,
2015-02-20,,,17.125,16.429500007629393,15.927250003814697,15.756374931335449,15.99544984817505,17.483899927139284,
2015-02-23,,,17.262500762939453,16.735500144958497,16.153500080108643,15.815124988555908,16.003749866485595,17.444824934005737,
2015-02-24,,,16.587499618530273,16.853499984741212,16.235500049591064,15.849249982833863,15.993799877166747,17.403674936294557,
2015-02-25,,,16.75749969482422,16.945999908447266,16.373500061035156,15.869249963760376,15.992549877166748,17.35014992713928,
2015-02-26,,,17.1924991607666,16.98499984741211,16.567999935150148,15.935624933242797,16.002549877166746,17.307524919509888,
2015-02-27,,,17.302499771118164,17.020499801635744,16.72499990463257,16.011749935150146,16.015949878692627,17.285224924087526,
2015-03-02,,,17.267499923706055,17.021499633789062,16.878499889373778,16.0918749332428,16.034949893951417,17.27367491722107,
2015-03-03,,,17.34749984741211,17.17349967956543,17.01349983215332,16.175374937057494,16.058399906158446,17.263349924087525,
2015-03-04,,,16.854999542236328,17.192999649047852,17.06949977874756,16.257374906539916,16.070499897003174,17.244274911880492,
2015-03-05,,,17.31999969482422,17.218499755859376,17.10174980163574,16.36712489128113,16.091899890899658,17.231049909591675,
2015-03-06,,,16.97249984741211,17.152499771118165,17.086499786376955,16.506874895095827,16.1050998878479,17.20897490501404,
2015-03-09,,,17.122499465942383,17.12349967956543,17.072499656677245,16.612999868392944,16.13969987869263,17.189224901199342,
2015-03-10,,,17.0049991607666,17.054999542236327,17.114249610900877,16.674874830245972,16.176599864959716,17.16549988746643,
2015-03-11,,,17.197500228881836,17.12349967956543,17.15824966430664,16.7658748626709,16.216749877929686,17.15702488899231,
2015-03-12,,,17.232500076293945,17.105999755859376,17.162249755859374,16.86512484550476,16.2575998878479,17.144749898910522,17.894224944114686
2015-03-13,,,17.262500762939453,17.163999938964842,17.158249855041504,16.941624879837036,16.28944990158081,17.13004990577698,17.91178744792938
2015-03-16,,,17.88249969482422,17.31599998474121,17.21974983215332,17.04912486076355,16.328099899291992,17.12547490119934,17.932199945449828
2015-03-17,,,18.412500381469727,17.597500228881835,17.326249885559083,17.1698748588562,16.377299900054933,17.12499991416931,17.949262447357178
2015-03-18,,,18.5575008392334,17.869500350952148,17.49650001525879,17.282999897003172,16.42274991989136,17.127999925613402,17.962674951553346
2015-03-19,34.990995073923266,A,18.3125,18.08550033569336,17.595750045776366,17.348749923706055,16.458399906158448,17.126399927139282,17.971737451553345
2015-03-20,34.95725920584924,A,17.975000381469727,18.228000259399415,17.69600009918213,17.39124994277954,16.485799922943116,17.10302493095398,17.974637451171876
2015-03-23,34.785739318657036,A,18.162500381469727,18.284000396728516,17.800000190734863,17.436249923706054,16.51869993209839,17.07042492866516,17.976074953079223
2015-03-24,34.44759716061551,A,17.530000686645508,18.10750045776367,17.852500343322752,17.483374977111815,16.542949962615968,17.029749937057495,17.976587457656862
2015-03-25,34.04200135171045,A,17.18000030517578,17.83200035095215,17.850750350952147,17.504500007629396,16.561249980926515,16.9912499332428,17.97628746032715
2015-03-26,33.74359379078877,A,17.207500457763672,17.61100044250488,17.84825038909912,17.50525007247925,16.589349994659425,16.945199937820433,17.980237464904786
2015-03-27,33.5707302080292,A,16.969999313354492,17.410000228881835,17.819000244140625,17.488625049591064,16.606049976348878,16.920324926376342,17.983649959564207
2015-03-30,33.437078270153094,P,17.1299991607666,17.20349998474121,17.743750190734865,17.481750011444092,16.625949954986574,16.89964991569519,17.98716245651245
2015-03-31,33.49202297881731,P,17.63249969482422,17.223999786376954,17.665750122070314,17.496000003814697,16.65124994277954,16.879124917984008,17.99497495651245
2015-04-01,33.60918151188424,P,17.405000686645508,17.2689998626709,17.550500106811523,17.523500061035158,16.677949962615966,16.86007493019104,18.001387462615966
2015-04-02,33.56667103582858,P,16.502500534057617,17.12799987792969,17.369500160217285,17.482625102996828,16.69049997329712,16.832674932479858,18.00413746356964
2015-04-03,33.53927777143888,P,16.502500534057617,17.034500122070312,17.222250175476074,17.459125137329103,16.70349998474121,16.80347493171692,18.008462467193603
2015-04-06,33.48339778772237,P,16.447500228881836,16.89800033569336,17.050750160217284,17.425375175476074,16.710699996948243,16.77619994163513,18.01271246910095
2015-04-07,33.30709029407534,P,16.540000915527344,16.679500579833984,16.951750183105467,17.40212526321411,16.723400020599364,16.749599943161012,18.00041247367859
2015-04-08,33.13611208080235,B,16.52750015258789,16.50400047302246,16.88650016784668,17.368625259399415,16.726800022125243,16.72237494468689,17.988862476348878
2015-04-09,33.15407432930514,B,16.407499313354492,16.485000228881837,16.806500053405763,17.327375221252442,16.737650012969972,16.698499937057495,17.975387468338013
2015-04-10,33.136648263084695,B,16.3125,16.447000122070314,16.740750122070313,17.279875183105467,16.748300018310548,16.676249933242797,17.961437463760376
2015-04-13,33.18942785732977,B,16.53499984741211,16.46450004577637,16.681250190734865,17.212500190734865,16.76570001602173,16.659249925613402,17.953899965286254
2015-04-14,33.254567498787935,B,16.579999923706055,16.47249984741211,16.576000213623047,17.12087516784668,16.783750019073487,16.64069993019104,17.950012464523315
2015-04-15,33.36652596011262,B,16.947500228881836,16.556499862670897,16.53025016784668,17.0403751373291,16.818400020599366,16.61979992866516,17.944874963760377
2015-04-16,33.411110216331814,B,16.417499542236328,16.558499908447267,16.521750068664552,16.94562511444092,16.844250011444093,16.593599920272826,17.942287464141845
2015-04-17,33.456540612542284,B,16.24250030517578,16.544499969482423,16.49575004577637,16.85900011062622,16.885550022125244,16.56634991645813,17.936462469100952
2015-04-20,33.456528200690485,B,16.267499923706055,16.49099998474121,16.47775001525879,16.764250087738038,16.910900020599364,16.550074911117555,17.93161247253418
2015-04-21,33.528726244151805,B,16.467500686645508,16.4685001373291,16.470499992370605,16.711125087738036,16.924900035858155,16.541199922561646,17.93058747291565
2015-04-22,33.55590676834824,B,16.5674991607666,16.392499923706055,16.474499893188476,16.680500030517578,16.94870002746582,16.525299921035767,17.93276247024536
2015-04-23,33.63687679994651,B,16.537500381469727,16.416500091552734,16.4875,16.64700002670288,16.97450002670288,16.506849927902223,17.935749974250793
2015-04-24,33.764445113695174,P,16.59749984741211,16.4875,16.51599998474121,16.62837505340576,16.991800022125243,16.50222493171692,17.938737473487855
2015-04-27,33.82687998990286,P,16.149999618530273,16.463999938964843,16.477499961853027,16.579375076293946,17.00015001296997,16.50167492866516,17.94044997215271
2015-04-28,33.83876272583732,P,16.427499771118164,16.455999755859374,16.462249946594238,16.519125080108644,17.00875,16.500474920272826,17.940699968338013
2015-04-29,33.79298036246092,P,16.190000534057617,16.380500030517577,16.386499977111818,16.45837507247925,17.006650009155273,16.49944993019104,17.94062497138977
2015-04-30,33.7064178841638,P,16.002500534057617,16.273500061035158,16.345000076293946,16.433375072479247,16.986750030517577,16.489724931716918,17.940324974060058
2015-05-01,33.605733174890155,B,16.177499771118164,16.189500045776366,16.338500022888184,16.417125034332276,16.96780002593994,16.481624937057497,17.94166247367859
2015-05-04,33.59292434701108,B,16.162500381469727,16.19200019836426,16.32800006866455,16.40287504196167,16.945800018310546,16.47477494239807,17.943212475776672
2015-05-05,33.530672995498314,B,15.954999923706056,16.097500228881835,16.276749992370604,16.373624992370605,16.93315002441406,16.463474950790406,17.94317497730255
2015-05-06,33.5005572590274,B,15.88249969482422,16.036000061035157,16.208250045776367,16.341374969482423,16.915650024414063,16.454099950790404,17.937849974632265
2015-05-07,33.55967894494634,B,16.237499237060547,16.082999801635744,16.17824993133545,16.332874965667724,16.89655002593994,16.449549951553344,17.93638746738434
2015-05-08,33.61598918234823,B,16.450000762939453,16.1375,16.163500022888183,16.339750003814697,16.879500045776368,16.447724962234496,17.936624970436096
2015-05-11,33.73252229628738,B,16.912500381469727,16.2875,16.239750099182128,16.35862503051758,16.872400054931642,16.45367497444153,17.934649968147276
2015-05-12,33.81269130530658,B,16.462499618530273,16.388999938964844,16.24325008392334,16.35275001525879,16.854700050354005,16.456549978256227,17.926849970817567
2015-05-13,33.944673306845985,C,16.577499389648438,16.527999877929688,16.28199996948242,16.33424997329712,16.849150047302246,16.45982497215271,17.921212468147278
2015-05-14,34.101240712467536,C,17.227500915527344,16.726000213623045,16.404500007629395,16.37475004196167,16.847300071716308,16.469599981307983,17.917074971199035
2015-05-15,34.07684606265369,C,16.354999542236328,16.70699996948242,16.42224998474121,16.3803750038147,16.834950065612794,16.470024976730347,17.908812470436096
2015-05-18,34.07175279350957,C,16.9325008392334,16.711000061035158,16.49925003051758,16.413625049591065,16.831150093078612,16.48542498588562,17.906149973869322
2015-05-19,34.17141260285225,C,16.887500762939453,16.796000289916993,16.592500114440917,16.43462505340576,16.828800125122072,16.502699995040892,17.90169997692108
2015-05-20,34.22741161201961,C,16.8700008392334,16.854500579833985,16.691250228881835,16.4497501373291,16.822250137329103,16.519500007629393,17.898749985694884
2015-05-21,34.156499259476924,C,16.977500915527344,16.804500579833984,16.765250396728515,16.47175016403198,16.81715015411377,16.537375020980836,17.89512499332428
2015-05-22,34.304671573957116,C,17.217500686645508,16.97700080871582,16.84200038909912,16.502750205993653,16.81625015258789,16.55285002708435,17.893937497138978
