Date,GRADE,GPS,FOXA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-06-18,,,33.47318649291992,32.90897979736328,32.243031120300294,32.74572944641113,34.01065841674804,,
2019-06-19,,,33.2881965637207,33.08286590576172,32.39379367828369,32.693470573425294,34.00581871032715,,
2019-06-20,,,32.90898132324219,33.136511993408206,32.52883319854736,32.63196277618408,33.9821810913086,,
2019-06-21,,,33.46393966674805,33.31039886474609,32.729543113708495,32.597740745544435,33.96155410766602,,
2019-06-24,,,33.112457275390625,33.249352264404294,32.89325485229492,32.54594459533691,33.933897476196286,,
2019-06-25,,,32.6870002746582,33.092115020751955,33.00054740905762,32.48582439422607,33.89368743896485,,
2019-06-26,,,32.80723571777344,32.9959228515625,33.03939437866211,32.47102527618408,33.83584503173828,,
2019-06-27,,,33.2881965637207,33.0717658996582,33.104138946533205,32.506634902954104,33.79497512817383,,
2019-06-28,,,33.889404296875,33.15685882568359,33.233628845214845,32.57184238433838,33.76612937927246,,
2019-07-01,,,33.22345352172852,33.17905807495118,33.21420516967773,32.649536514282225,33.737567825317385,,
2019-07-02,,,33.843162536621094,33.41029052734375,33.251202774047854,32.74711694717407,33.7144149017334,,
2019-07-03,,,33.62117004394531,33.57307739257813,33.28450012207031,32.839146900177,33.689028091430664,,
2019-07-04,,,33.62117004394531,33.639672088623044,33.355718994140624,32.942276096343996,33.660148544311525,,
2019-07-05,,,33.8524055480957,33.63227233886719,33.39456558227539,33.062054347991946,33.629827423095705,,
2019-07-08,,,33.41769027709961,33.671119689941406,33.42508888244629,33.1591718673706,33.5775764465332,,
2019-07-09,,,33.315940856933594,33.56567535400391,33.48798294067383,33.244265174865724,33.52715072631836,,
2019-07-10,,,33.42694091796875,33.52682952880859,33.54995346069336,33.294673919677734,33.471408157348634,,
2019-07-11,,,33.565670013427734,33.51572952270508,33.577700805664065,33.34091987609863,33.45741165161133,,
2019-07-12,,,34.18537902832031,33.58232421875,33.60729827880859,33.42046356201172,33.452316513061525,,
2019-07-15,,,34.23162078857422,33.74511032104492,33.70811500549316,33.46116008758545,33.43987411499023,,
2019-07-16,,,33.93564987182617,33.86905212402344,33.71736373901367,33.48428325653076,33.43364486694336,,
2019-07-17,,,33.45468521118164,33.87460098266602,33.70071525573731,33.49260768890381,33.414855041503905,,
2019-07-18,,,33.80615997314453,33.922698974609375,33.719214248657224,33.53746662139893,33.3832413482666,,
2019-07-19,,,33.69517135620117,33.82465744018555,33.703490829467775,33.54902820587158,33.34885643005371,,
2019-07-22,,,33.38994216918945,33.6563217163086,33.70071601867676,33.56290245056152,33.31866134643555,,
2019-07-23,,,33.50093460083008,33.56937866210937,33.719215393066406,33.60359916687012,33.29215660095215,,
2019-07-24,,,33.8524055480957,33.648922729492185,33.761761856079104,33.65585765838623,33.27599029541015,,
2019-07-25,,,34.379615783691406,33.763613891601565,33.84315643310547,33.710428619384764,33.288199462890624,,
2019-07-26,,,34.4166145324707,33.907902526855466,33.866279983520506,33.73678913116455,33.28616455078125,,
2019-07-29,,,34.694091796875,34.168732452392575,33.912527084350586,33.81032104492188,33.29300903320313,34.13421577453613,
2019-07-30,,,34.98081970214844,34.46470947265625,34.01704406738281,33.867203903198245,33.29541389465332,34.13475120544434,
2019-07-31,,,34.51836013793945,34.597900390625,34.12341156005859,33.912063407897946,33.29911361694336,34.11457710266113,
2019-08-01,,,34.120635986328125,34.546104431152344,34.154859161376955,33.93703670501709,33.29874359130859,34.082153511047366,
2019-08-02,,,33.880157470703125,34.438813018798825,34.173357772827146,33.938424301147464,33.293379135131836,34.03767417907715,
2019-08-05,,,33.34369659423828,34.16873397827148,34.16873321533203,33.93472461700439,33.277285461425784,33.98783023834228,
2019-08-06,,,33.71366500854492,33.91530303955078,34.190006256103516,33.95461082458496,33.27377067565918,33.95418621063232,
2019-08-07,,,34.259376525878906,33.86350631713867,34.230703353881836,33.99623260498047,33.29689384460449,33.941808547973636,
2019-08-08,,,32.492767333984375,33.537932586669925,34.042018508911134,33.9425874710083,33.29522911071777,33.898896827697754,
2019-08-09,,,32.74249649047852,33.310400390625,33.874606704711915,33.87044334411621,33.29837394714355,33.87043121337891,
2019-08-12,,,32.3262825012207,33.10691757202149,33.63782577514648,33.775176429748534,33.31150817871094,33.84956844329834,
2019-08-13,,,32.428009033203125,32.849786376953126,33.382544708251956,33.699794387817384,33.32223728179932,33.82880378723144,
2019-08-14,,,31.160860061645508,32.23008308410645,33.046794700622556,33.58510313034058,33.30984306335449,33.80106630325317,
2019-08-15,,,30.29142951965332,31.789815521240236,32.66387405395508,33.409366607666016,33.284499931335446,33.7694140625,
2019-08-16,,,30.51341438293457,31.343999099731445,32.32719974517822,33.25027875900268,33.265631408691405,33.73713232040405,
2019-08-19,,,31.32734489440918,31.14421157836914,32.12556457519531,33.14714889526367,33.26267150878906,33.71170310974121,
2019-08-20,,,31.0683708190918,30.872283935546875,31.861035156250004,33.025520706176756,33.25175743103027,33.688923301696775,
2019-08-21,,,30.901885986328125,30.820489120483398,31.525286102294928,32.87799472808838,33.22141983032227,33.66631679534912,
2019-08-22,,,30.568904876708984,30.87598419189453,31.332899856567387,32.68745918273926,33.17998291015625,33.63413047790527,
2019-08-23,,,29.366500854492188,30.646601486206055,30.99530029296875,32.43495349884033,33.11542282104492,33.581463966369625,
2019-08-26,,,29.671730041503903,30.315478515625,30.72984504699707,32.183835411071776,33.040503616333005,33.53377990722656,
2019-08-27,,,29.532989501953125,30.008402252197264,30.44034309387207,31.91144390106201,32.961699676513675,33.48617904663086,
2019-08-28,,,29.40350151062012,29.708725357055663,30.264607238769532,31.655700969696046,32.88400577545166,33.4449122428894,
2019-08-29,,,30.282182693481445,29.651380920410155,30.263682556152343,31.46377830505371,32.83146980285645,33.40682544708252,
2019-08-30,,,30.679901123046875,29.914060974121092,30.280331230163576,31.303765487670898,32.77578903198242,33.368671569824215,
2019-09-02,,,30.679901123046875,30.115695190429687,30.215586853027343,31.17057571411133,32.727137908935546,33.33051769256592,
2019-09-03,,,30.521562576293945,30.31340980529785,30.160906028747558,31.01097059249878,32.683829154968265,33.288758296966556,
2019-09-04,,,31.257360458374023,30.68418159484863,30.196453475952147,30.860869789123534,32.652831649780275,33.24433834075928,
2019-09-05,,,31.90001678466797,31.007748413085938,30.32956466674805,30.831232261657714,32.62506805419922,33.210021591186525,
2019-09-06,,,31.88138961791992,31.248046112060546,30.58105354309082,30.788176918029784,32.58490776062012,33.17551856994629,
2019-09-09,,,31.94658470153809,31.50138282775879,30.80853900909424,30.769192028045655,32.55937038421631,33.148469104766846,
2019-09-10,,,31.94658470153809,31.786387252807618,31.049898529052733,30.745120811462403,32.52143882751465,33.117926864624025,
2019-09-11,,,31.66717338562012,31.868349838256837,31.276265716552736,30.770436477661132,32.482358894348145,33.085693492889405,
2019-09-12,,,31.47157287597656,31.782661056518556,31.395204734802245,30.829443645477294,32.43936695098877,33.04975774765015,
2019-09-13,,,31.508832931518555,31.708149719238282,31.478097915649414,30.879214572906495,32.392495498657226,33.011161460876465,
2019-09-16,,,31.29461479187012,31.577755737304688,31.539569282531737,30.87757806777954,32.35003398895264,32.96380521774292,
2019-09-17,,,30.605392456054688,31.309517288208006,31.547952270507814,30.854429149627684,32.29582302093506,32.91148687362671,
2019-09-18,,,30.400480270385746,31.056178665161134,31.462264251708984,30.829358863830567,32.235293807983396,32.853350982666015,
2019-09-19,,,29.84165382385254,30.73019485473633,31.25642795562744,30.792996311187743,32.16081348419189,32.809112567901614,
2019-09-20,,,30.05586814880371,30.43960189819336,31.07387580871582,30.82746467590332,32.07822326660156,32.76526988983154,
2019-09-23,,,30.05586814880371,30.191852569580078,30.88480415344238,30.84667158126831,31.994708213806152,32.71729116439819,
2019-09-24,,,29.42252349853516,29.95527877807617,30.63239803314209,30.84114828109741,31.90444568634033,32.669045276641846,
2019-09-25,,,29.813709259033203,29.837924575805665,30.4470516204834,30.861658668518068,31.83162616729736,32.623240604400635,
2019-09-26,,,29.292131423950195,29.728020095825194,30.229107475280763,30.812156105041502,31.741345596313476,32.56229347229004,
2019-09-27,,,29.282819747924805,29.573410415649413,30.006506156921386,30.742302036285402,31.65309856414795,32.50097749710083,
2019-09-30,,,29.371301651000977,29.436497116088866,29.814174842834472,30.676872062683106,31.57272575378418,32.445693550109866,
2019-10-01,,,29.096540451049805,29.371300506591798,29.663289642333986,30.6056209564209,31.484637870788575,32.388397235870364,
2019-10-02,,,28.332807540893555,29.075120162963866,29.456522369384764,30.459393310546876,31.374245910644532,32.32511810302734,
2019-10-03,,,28.370058059692383,28.890705490112303,29.30936279296875,30.282895374298096,31.25405475616455,32.27112710952759,
2019-10-04,,,28.472511291503903,28.728643798828124,29.151027107238768,30.112451457977294,31.135172691345215,32.210668621063235,
2019-10-07,,,28.50045585632324,28.55447463989258,28.995485877990724,29.940145015716553,31.01129997253418,32.152154502868655,
2019-10-08,,,27.992849349975582,28.333736419677734,28.852518463134764,29.742458248138426,30.871540565490722,32.08347723007202,
2019-10-09,,,28.15583610534668,28.298342132568358,28.686731147766114,29.566891384124755,30.744290084838866,32.02170185089111,
2019-10-10,,,28.42594146728516,28.309518814086914,28.60011215209961,29.414609813690184,30.630396194458008,31.9645698928833,
2019-10-11,,,29.30144691467285,28.4753059387207,28.601974868774413,29.3042405128479,30.538821983337403,31.916100559234618,
2019-10-14,,,29.236248016357425,28.62246437072754,28.58846950531006,29.201322174072267,30.456673011779785,31.866979236602784,
2019-10-15,,,29.524980545043945,28.92889060974121,28.631313514709472,29.147301578521727,30.372899322509767,31.823334999084473,
2019-10-16,,,29.79508399963379,29.256740188598634,28.777541160583496,29.11703176498413,30.283613471984864,31.790253658294677,
2019-10-17,,,29.785768508911133,29.528705596923828,28.91911220550537,29.11423749923706,30.229473495483397,31.762351303100587,
2019-10-18,,,29.99998664855957,29.66841354370117,29.071859741210936,29.111443424224852,30.17462329864502,31.73649862289429,
2019-10-21,,,30.49362564086914,29.919889068603517,29.271176719665526,29.133331298828125,30.137970161437988,31.724739170074464,
2019-10-22,,,31.154909133911133,30.24587478637695,29.58738269805908,29.219950580596922,30.112508163452148,31.717372722625733,
2019-10-23,,,30.95931434631348,30.47872085571289,29.86773052215576,29.27723083496094,30.10847724914551,31.70916015625,
2019-10-24,,,30.08380889892578,30.53832893371582,30.033517265319823,29.316814708709718,30.104324836730957,31.694412384033203,
2019-10-25,,,30.18626594543457,30.57558479309082,30.121999168395995,29.361987018585204,30.097781867980956,31.68170663833618,
2019-10-28,,,30.726470947265625,30.62215385437012,30.271021461486818,29.429745483398438,30.085764389038086,31.674217948913576,
2019-10-29,,,30.58676147460937,30.508524322509764,30.377199554443358,29.504256534576417,30.076132202148436,31.663944816589357,
2019-10-30,,,29.87890625,30.29244270324707,30.38558177947998,29.581561470031737,30.055672607421876,31.63854621887207,
2019-10-31,,,29.84165382385254,30.244011688232423,30.391170310974122,29.655141258239745,30.041127586364745,31.610555248260496,
2019-11-01,,,30.16763687133789,30.240285873413086,30.407935333251952,29.739897537231446,30.05715030670166,31.58628656387329,
2019-11-04,,,30.3166561126709,30.158322906494142,30.39023838043213,29.830707550048828,30.070048828125,31.555276222229004,
2019-11-05,,,30.58210563659668,30.1573917388916,30.332958030700684,29.960170364379884,30.09103115081787,31.526365413665772,
2019-11-06,,,30.82892417907715,30.34739532470703,30.31991901397705,30.093824768066405,30.11953960418701,31.501772689819337,
2019-11-07,,,32.54267883300781,30.887600326538085,30.565806007385255,30.29966163635254,30.164749526977538,31.498109664916992,
2019-11-08,,,32.728946685791016,31.39986228942871,30.8200740814209,30.471036624908447,30.205730438232422,31.49075973510742,
2019-11-11,,,32.5892448425293,31.85438003540039,31.006351470947266,30.63868646621704,30.24391731262207,31.48552761077881,
2019-11-12,,,32.118896484375,32.16173820495605,31.159564971923828,30.768382263183593,30.27586399078369,31.479846572875978,
2019-11-13,,,31.90932846069336,32.3778190612793,31.362607192993163,30.874094486236572,30.28890335083008,31.470867500305175,
2019-11-14,,,31.8720817565918,32.243699645996095,31.56564998626709,30.978410148620604,30.288344650268556,31.456706352233887,
2019-11-15,,,31.91863822937012,32.081637954711915,31.740750122070313,31.074342727661133,30.28908962249756,31.436998691558838,
2019-11-18,,,32.77552795410156,32.11889457702637,31.986637306213378,31.188437843322752,30.30566848754883,31.43251943588257,
2019-11-19,,,33.7721061706543,32.44953651428223,32.30563735961914,31.31929769515991,30.342178916931154,31.431808872222902,
2019-11-20,,,33.42749786376953,32.75317039489746,32.56549472808838,31.442706871032716,30.37738540649414,31.429872150421144,
2019-11-21,,,33.25053405761719,33.028860855102536,32.63628025054932,31.601043128967284,30.412964630126954,31.42616579055786,
2019-11-22,,,33.21327209472656,33.28778762817383,32.68471279144287,31.752393436431884,30.447053413391114,31.41977445602417,
2019-11-25,,,33.231903076171875,33.37906265258789,32.74897861480713,31.877665042877197,30.485799179077148,31.417916584014893,
2019-11-26,,,33.46474838256836,33.3175910949707,32.88356380462646,32.021564388275145,30.54298629760742,31.41940465927124,
2019-11-27,,,33.32503890991211,33.29709930419922,33.02513484954834,32.19387102127075,30.60147747039795,31.418385639190674,
2019-11-28,,,33.32503890991211,33.3120002746582,33.17043056488037,32.36804027557373,30.67114517211914,31.41597932815552,
2019-11-29,,,33.3064079284668,33.33062744140625,33.30920753479004,32.52497882843018,30.736155967712403,31.407189617156984,
2019-12-02,,,33.15739059448242,33.31572494506836,33.34739379882812,32.66701555252075,30.798186416625978,31.396447315216065,
2019-12-03,,,32.77552795410156,33.177880859375,33.24773597717285,32.776686668395996,30.865246505737304,31.384846096038817,
2019-12-04,,,33.064247131347656,33.12572250366211,33.21141090393066,32.88845281600952,30.930257263183595,31.38094171524048,
2019-12-05,,,33.064247131347656,33.07356414794922,33.19278221130371,32.914531230926514,31.005699577331544,31.37352258682251,
2019-12-06,,,32.98973846435547,33.010230255126956,33.1704288482666,32.927570819854736,31.079837951660156,31.366468257904053,
2019-12-09,,,33.17601776123047,33.013955688476564,33.16484031677246,32.95690946578979,31.155932273864746,31.364329013824463,
2019-12-10,,,33.35298156738281,33.12944641113281,33.153663635253906,33.018613719940184,31.241061096191405,31.362849483489992,
2019-12-11,,,33.6789665222168,33.25239028930664,33.189056396484375,33.107095623016356,31.347984275817872,31.361115093231202,
2019-12-12,,,34.321624755859375,33.503865814208986,33.2887149810791,33.229572772979736,31.46701560974121,31.36053518295288,
2019-12-13,,,34.24711227416992,33.755340576171875,33.382785415649415,33.34599647521973,31.58250762939453,31.358840160369873,
2019-12-16,,,34.284366607666016,33.977010345458986,33.495483016967775,33.42143840789795,31.69818584442139,31.354742908477782,32.74447934150696
2019-12-17,,,34.610355377197266,34.228485107421875,33.67896575927735,33.4633508682251,31.83053596496582,31.351038265228272,32.74289473533631
2019-12-18,,,34.396141052246094,34.37192001342773,33.812155151367186,33.511783027648924,31.95534206390381,31.349816074371336,32.73219658851624
2019-12-19,,,34.46133804321289,34.399862670898436,33.95186424255371,33.57232322692871,32.076049995422366,31.353223094940187,32.71768830299377
2019-12-20,,,34.619667053222656,34.47437362670898,34.11485710144043,33.642642974853516,32.18241439819336,31.36061819076538,32.69914618492126
2019-12-23,53.927199442620584,A,34.88511276245117,34.594522857666014,34.2857666015625,33.72530345916748,32.295391693115235,31.37603235244751,32.6819312953949
2019-12-24,53.269841613642825,A,34.740745544433594,34.620600891113284,34.42454299926758,33.78910331726074,32.399706993103024,31.386303157806395,32.67024468421936
2019-12-25,53.244250282017,A,34.740745544433594,34.68952178955078,34.53072090148926,33.85988864898682,32.498620223999026,31.391116847991942,32.66646269798279
2019-12-26,53.571640114458546,A,34.992225646972656,34.79569931030274,34.59778099060058,33.94324798583985,32.60274936676026,31.416111431121827,32.65750412940979
2019-12-27,53.792442146873675,A,34.843204498291016,34.840406799316405,34.6573902130127,34.020087814331056,32.69961372375488,31.43711851119995,32.65377486228943
2019-12-30,53.45976769305287,A,34.53584671020508,34.77055358886719,34.682538223266604,34.089010620117186,32.7804581451416,31.459214153289796,32.654391298294065
2019-12-31,53.28939093476783,A,34.52653121948242,34.72771072387695,34.67415580749512,34.17656078338623,32.847890586853026,31.480199375152587,32.654501581192015
2020-01-01,53.260938023523416,A,34.52653121948242,34.68486785888672,34.68719482421875,34.24967498779297,32.919234924316406,31.513856086730957,32.65746119499207
2020-01-02,53.25826324227384,A,34.52653121948242,34.59172897338867,34.6937141418457,34.32278919219971,33.00808937072754,31.55620710372925,32.66281058311463
2020-01-03,52.89698483099548,P,34.149322509765625,34.4529525756836,34.6466796875,34.380768394470216,33.08735050201416,31.59256618499756,32.664849252700805
2020-01-06,52.5306321874859,P,34.06083679199219,34.357950592041014,34.564252090454104,34.4250093460083,33.15403781890869,31.61990110397339,32.6658021068573
2020-01-07,52.87001344507029,P,34.52653121948242,34.357950592041014,34.54283065795899,34.48368682861328,33.23283321380615,31.654482707977294,32.671703004837035
2020-01-08,53.07436597607934,P,34.56378555297852,34.36540145874024,34.52513465881348,34.527927780151366,33.32653079986572,31.6911017036438,32.67870924949646
2020-01-09,52.989075357308245,P,34.62898635864258,34.38589248657227,34.48881072998047,34.54329586029053,33.42227745056152,31.731702518463134,32.682916498184206
2020-01-10,53.06693627312405,P,34.20054244995117,34.39613647460938,34.42454452514649,34.54096736907959,33.502935562133786,31.780042934417725,32.680753450393674
2020-01-13,53.73427871122001,A,34.4520149230957,34.47437210083008,34.416161346435544,34.549349784851074,33.58564273834229,31.82784578323364,32.6808128452301
2020-01-14,53.860449105072064,A,34.703495025634766,34.50976486206055,34.43385772705078,34.55400676727295,33.668070526123046,31.879550838470458,32.68286494255066
2020-01-15,54.18070404980063,A,34.90839385986328,34.5786865234375,34.47204399108887,34.57961940765381,33.74965991973877,31.93459976196289,32.68975600242615
2020-01-16,55.80082283915945,A,36.42656326293945,34.938201904296875,34.66204719543457,34.677880668640135,33.8273376083374,31.99604356765747,32.701434507369996
2020-01-17,58.013620445083035,A,36.64077758789063,35.42624893188477,34.91119270324707,34.77893619537354,33.90557422637939,32.05565233230591,32.71216195106506
2020-01-20,59.81818452561364,A,36.64077758789063,35.86400146484375,35.16918678283692,34.86671943664551,33.986604881286624,32.11526109695435,32.72288939476013
2020-01-21,61.19518797367041,A,36.4172477722168,36.20675201416016,35.358258438110354,34.95054454803467,34.072571907043454,32.17421794891357,32.731488122940064
2020-01-22,61.979919488659135,A,36.40792846679688,36.506658935546874,35.54267272949219,35.03390369415284,34.16254390716553,32.225723628997805,32.73503098487854
2020-01-23,59.44119310862047,A,34.9177131652832,36.204888916015626,35.57154541015625,35.03017807006837,34.22345653533935,32.255900592803954,32.732961091995236
2020-01-24,55.77870504575873,A,34.09809494018555,35.69635238647461,35.561300659179686,34.99292259216309,34.267045669555664,32.278067646026614,32.72679310798645
2020-01-27,52.42315867020202,A,34.34956741333008,35.2381103515625,35.551055908203125,34.98360862731934,34.298526458740234,32.30209747314453,32.72528328895569
2020-01-28,49.52523389069028,A,34.59172439575195,34.87300567626953,35.539878845214844,34.98686828613282,34.31491882324219,32.32854887008667,32.723237867355344
2020-01-29,46.39801149883087,P,34.070152282714844,34.405450439453126,35.4560546875,34.96404933929444,34.32777191162109,32.35257865905762,32.71913607597351
2020-01-30,46.0056084061735,P,34.48927688598633,34.31976318359375,35.262326049804685,34.96218662261963,34.352546768188475,32.38275569915771,32.71625672340393
2020-01-31,46.7099036817826,P,34.53584671020508,34.40731353759766,35.05183296203613,34.981512832641606,34.378998260498044,32.41302583694458,32.712093648910525
2020-02-03,47.56104682418416,P,35.01084899902344,34.53956985473633,34.88884010314941,35.02901344299317,34.41457717895508,32.450188179016116,32.70699669837952
2020-02-04,48.726422115226846,P,35.42066192626953,34.70535736083984,34.789181518554685,35.07371997833253,34.4536954498291,32.49834087371826,32.70491387367249
2020-02-05,51.18333105041217,A,36.016754150390625,35.094677734375,34.750064086914065,35.146368408203124,34.507529754638675,32.55450361251831,32.703927297592166
2020-02-06,52.016792119681725,A,34.56378555297852,35.109579467773436,34.7146713256836,35.14310836791992,34.5323046875,32.60172492980957,32.70541874885559
2020-02-07,52.64950538710229,A,34.46133804321289,35.094677734375,34.75099563598633,35.15614814758301,34.555403289794924,32.645779628753665,32.7055247592926
2020-02-10,52.92552101014797,A,34.740745544433594,35.04065704345703,34.79011344909668,35.1705846786499,34.58707038879395,32.692628402709964,32.704959783554074
2020-02-11,52.59282428801672,A,34.58241653442383,34.87300796508789,34.78918266296387,35.164530754089355,34.62320816040039,32.74422733306885,32.706636304855344
2020-02-12,51.80152252946987,A,35.08536148071289,34.686729431152344,34.89070358276367,35.17337913513184,34.663630447387696,32.79694385528565,32.71009222984314
2020-02-13,52.45427214759436,P,35.39271926879883,34.852516174316406,34.981047821044925,35.121686935424805,34.71019989013672,32.85794973373413,32.710121603012084
2020-02-14,52.83283854654951,P,35.20643997192383,35.0015365600586,35.0481071472168,35.04997005462646,34.75453392028808,32.91718593597412,32.709081716537476
2020-02-17,53.030141038784706,A,35.20643997192383,35.09467544555664,35.06766624450684,34.97825317382812,34.795142364501956,32.97553731918335,32.710615434646606
2020-02-18,53.40624347983276,A,35.18780899047852,35.215753936767584,35.04438095092774,34.91678123474121,34.83183891296387,33.03645000457764,32.712423620224
2020-02-19,53.479450760606476,A,35.42066192626953,35.282814025878906,34.98477172851563,34.867417907714845,34.86667282104492,33.1073285484314,32.71622332572937
2020-02-20,52.61971540683847,P,34.48927688598633,35.102125549316405,34.97732086181641,34.84599609375,34.87002586364746,33.16852073669433,32.719823923110965
2020-02-21,51.03381047748388,P,33.520633697509766,34.7649642944336,34.8832504272461,34.81712303161621,34.85549629211426,33.2190019607544,32.714835290908816
