Date,GRADE,GPS,DHR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-01-09,46.60440016605628,P,16.42168426513672,16.848472595214844,17.28336410522461,17.438709354400636,17.15538318634033,16.7466415309906,15.88456796169281
2008-01-10,46.39970882361172,P,16.71931266784668,16.67314224243164,17.180311584472655,17.3993239402771,17.15594165802002,16.75978751182556,15.896096687316895
2008-01-11,46.220216906729206,P,16.138240814208984,16.469466781616212,17.007408905029298,17.335640811920165,17.148198204040526,16.76625277519226,15.90472005367279
2008-01-14,46.20739482993172,P,16.164562225341797,16.35811424255371,16.84746379852295,17.282786178588868,17.136285514831542,16.77377032279968,15.913768296241761
2008-01-15,46.288250959894334,P,16.162540435791016,16.32126808166504,16.687316513061525,17.223556423187254,17.116843872070312,16.786123361587524,15.923261437416077
2008-01-16,46.33049860344434,P,16.095727920532227,16.25607681274414,16.552274703979492,17.161087131500246,17.103392677307127,16.792831172943114,15.932238507270814
2008-01-17,46.14402843957304,P,15.609807014465332,16.034175682067872,16.353658962249757,17.06460747718811,17.083501834869384,16.793809757232665,15.938957901000977
2008-01-18,46.1141462131744,P,15.583495140075684,15.92322654724121,16.19634666442871,16.955578994750976,17.069439849853516,16.792522268295286,15.945070457458495
2008-01-21,46.04945523188986,P,15.583495140075684,15.807013130187988,16.08256368637085,16.837948751449584,17.05460886001587,16.79123477935791,15.949888672828674
2008-01-22,45.90038188139227,B,15.308143615722656,15.636133766174316,15.978700923919678,16.706550931930543,17.023220081329345,16.785271692276,15.95311779499054
2008-01-23,45.81231448282923,B,15.496439933776855,15.516276168823243,15.886176490783692,16.584770298004152,16.99952350616455,16.783761129379272,15.957834434509277
2008-01-24,45.82114701424353,B,15.184642791748049,15.431243324279786,15.732709503173828,16.456510543823242,16.970319747924805,16.77789843559265,15.961699919700623
2008-01-25,45.812166737669635,B,15.178574562072754,15.3502592086792,15.636742877960206,16.32207589149475,16.939942264556883,16.774989595413206,15.96551486492157
2008-01-28,45.77613719556633,B,15.08543586730957,15.250647354125977,15.528830242156982,16.188147020339965,16.909483089447022,16.77123029708862,15.968783211708068
2008-01-29,45.81019665489853,B,15.079362869262695,15.204891204833984,15.420512485504151,16.053914499282836,16.876716632843017,16.763687524795532,15.972506561279296
2008-01-30,45.78695022864992,B,15.004451751708984,15.10649356842041,15.311384868621825,15.931829786300659,16.850952434539796,16.756245460510254,15.975916018486023
2008-01-31,45.894980156398,B,15.176544189453123,15.104873847961425,15.268058586120606,15.810858774185181,16.828630084991456,16.749634103775023,15.980883674621582
2008-02-01,46.02180638364843,B,15.37091064453125,15.143341064453125,15.246800136566161,15.721573400497437,16.807563877105714,16.74324662208557,15.985902962684632
2008-02-04,46.161426011034216,B,15.273725509643556,15.180998992919921,15.21582317352295,15.6491934299469,16.780870494842528,16.73635266304016,15.990284667015075
2008-02-05,46.22139009357587,B,14.96193790435791,15.157513999938965,15.181202602386474,15.579951763153076,16.73616195678711,16.720514011383056,15.992733268737792
2008-02-06,46.21610862565017,B,14.804014205932615,15.117426490783691,15.11196002960205,15.499068260192871,16.68011833190918,16.700911045074463,15.99310805797577
2008-02-07,46.14291066720141,B,14.885002136230469,15.05911808013916,15.081995964050293,15.407352733612061,16.62897315979004,16.682441730499267,15.993068699836732
2008-02-08,46.00929883163568,B,14.834385871887209,14.951813125610352,15.047577095031738,15.342159986495972,16.574225254058838,16.663365049362184,15.992300996780395
2008-02-11,45.910376112627524,B,14.88094997406006,14.873258018493653,15.027128505706788,15.277979373931885,16.523039627075196,16.64548231124878,15.99281777858734
2008-02-12,45.896091101816644,B,14.87082290649414,14.855035018920898,15.006274509429932,15.213393497467042,16.47067985534668,16.624605140686036,15.993688406944274
2008-02-13,46.08700247962687,B,15.37494945526123,14.969222068786621,15.043324279785157,15.177354574203491,16.42957643508911,16.61046929359436,15.997201008796692
2008-02-14,46.21783773643912,B,15.164396286010742,15.025100898742675,15.042109489440918,15.155084037780762,16.379687938690186,16.59517918586731,16.000823702812195
2008-02-15,46.36011502975364,B,15.204889297485352,15.099201583862305,15.025507354736328,15.136153745651246,16.331297588348388,16.57982850074768,16.00494212150574
2008-02-18,46.467952340304095,B,15.204889297485352,15.163989448547364,15.018623733520508,15.117223453521728,16.27914270401001,16.563992052078248,16.00908072948456
2008-02-19,46.59671038734311,C,15.174517631530762,15.224728393554688,15.039881706237793,15.110542154312133,16.233990364074707,16.54793287277222,16.01347198486328
2008-02-20,46.58160969016018,C,15.285877227783203,15.206913948059082,15.088068008422852,15.100014019012452,16.192724647521974,16.534424381256102,16.017600979804993
2008-02-21,46.59051124646243,C,15.115806579589844,15.197196006774902,15.111148452758789,15.096572208404542,16.14490036010742,16.519721069335937,16.020889701843263
2008-02-22,46.59518866529493,C,15.111754417419434,15.178569030761718,15.138885307312012,15.093231201171875,16.09889738082886,16.503297414779663,16.02448175907135
2008-02-25,46.657230583687856,C,15.322312355041504,15.202053642272949,15.183021545410156,15.105075025558472,16.060910530090332,16.48885782241821,16.028944602012633
2008-02-26,46.72593805311393,C,15.508573532104492,15.268864822387695,15.246796607971191,15.126535558700562,16.024139289855956,16.475896396636962,16.034075846672057
2008-02-27,46.6979116990646,C,15.19679355621338,15.25104808807373,15.228981018066406,15.136152648925782,15.981172885894775,16.460970792770386,16.038032445907593
2008-02-28,46.682701767554555,C,15.08543586730957,15.244973945617676,15.22108497619629,15.131597232818603,15.932093601226807,16.445842390060424,16.042524337768555
2008-02-29,46.62475535023369,C,15.012548446655272,15.225132751464844,15.201850891113281,15.113679122924804,15.877063274383545,16.429053983688355,16.0443563747406
2008-03-03,46.507396478129245,B,15.034823417663574,15.167634963989258,15.184844303131104,15.101734018325805,15.819037742614746,16.41441116333008,16.046299786567687
2008-03-04,46.36256749387073,B,15.07531452178955,15.08098316192627,15.174923992156982,15.107402849197388,15.761822032928468,16.402379236221314,16.047869281768797
2008-03-05,46.315348101969796,B,14.998377799987791,15.041300010681152,15.146174049377441,15.117121028900147,15.703148536682129,16.387614879608154,16.04845748901367
2008-03-06,46.24113924320156,B,14.78579330444336,14.98137149810791,15.113172721862792,15.112160587310791,15.643867645263672,16.36837688446045,16.048063659667967
2008-03-07,46.17524376094875,B,14.5914306640625,14.897147941589356,15.0611403465271,15.100012826919556,15.578350906372071,16.349866809844972,16.046738452911377
2008-03-10,46.005741831979236,B,14.198652267456056,14.729913711547852,14.948774337768555,15.065897941589355,15.507043685913086,16.324838314056397,16.043287572860716
2008-03-11,45.89328680698947,B,14.571182250976562,14.629087257385255,14.855035209655762,15.050915908813476,15.443187065124512,16.302057685852052,16.041800446510315
2008-03-12,45.811329373121424,B,14.61167049407959,14.551745796203614,14.796522903442384,15.012751960754395,15.386497554779053,16.280086736679078,16.041749429702758
2008-03-13,45.823321344411085,B,14.743278503417969,14.543242835998536,14.762307167053223,14.991696071624755,15.329443836212159,16.260059270858765,16.04303397655487
2008-03-14,45.87985775491108,B,14.666346549987791,14.558226013183594,14.727686977386474,14.964768934249879,15.27963840484619,16.239768466949464,16.04361026763916
2008-03-17,46.06866815788009,B,14.652164459228516,14.648928451538087,14.689421081542969,14.937132692337036,15.238255195617675,16.215085563659667,16.043741507530214
2008-03-18,46.33920216547191,B,15.387103080749512,14.812112617492676,14.720599937438966,14.947761964797973,15.219061832427979,16.196396131515503,16.04794180393219
2008-03-19,46.522993881779975,B,15.174517631530762,14.92468204498291,14.738213920593262,14.942193984985352,15.19411849975586,16.174750843048095,16.04998710155487
2008-03-20,46.72898893463329,C,15.46606159210205,15.069238662719727,14.80624074935913,14.959706735610961,15.169053478240967,16.162497568130494,16.052984490394593
2008-03-21,46.95829259074933,C,15.46606159210205,15.229181671142578,14.893703842163086,14.977422094345092,15.155609893798829,16.15190404891968,16.05527404308319
2008-03-24,47.218976073404654,C,15.668516159057615,15.4324520111084,15.040690231323243,14.994732284545899,15.145688972473145,16.140987243652344,16.058141074180604
2008-03-25,47.27526999094892,C,15.822400093078612,15.519511413574218,15.165812015533447,15.010423612594604,15.138886165618896,16.127865018844606,16.061261820793153
2008-03-26,47.38576703338995,C,15.640122413635254,15.612632369995117,15.268657207489014,15.032590055465699,15.129774055480958,16.116583366394043,16.064168910980225
2008-03-27,47.35903816116505,C,15.435547828674316,15.60652961730957,15.337884140014648,15.050095653533935,15.126288871765137,16.10489535331726,16.065355396270753
2008-03-28,47.26729725093319,C,15.2147798538208,15.556273269653321,15.392727470397949,15.060207223892212,15.11891456604004,16.094177207946778,16.066489663124084
2008-03-31,47.149136749407525,C,15.39909839630127,15.502389717102051,15.467420864105225,15.078420972824096,15.115226631164552,16.08491774559021,16.06852532863617
2008-04-01,47.16436092258356,C,16.00063133239746,15.53803596496582,15.52877368927002,15.124686813354492,15.129076385498047,16.076148233413697,16.073689975738525
2008-04-02,47.179012292939454,A,15.866955757141112,15.583402633666992,15.598017501831055,15.168115711212158,15.136486701965332,16.06800510406494,16.077720913887024
2008-04-03,47.2392433739289,A,15.76771068572998,15.649835205078125,15.628182411193848,15.217211580276489,15.14814805984497,16.059233903884888,16.080689115524294
2008-04-04,47.39718115688522,A,15.96822738647461,15.800524711608887,15.678398990631104,15.286051416397095,15.163941116333008,16.051941690444945,16.084154119491576
2008-04-07,47.498212624533245,A,15.879107475280762,15.896526527404784,15.699458122253418,15.37007417678833,15.179814548492432,16.044648818969726,16.086101207733154
2008-04-08,47.465383423237576,A,15.943917274475098,15.885183715820313,15.711609840393066,15.438710927963257,15.19710563659668,16.036911134719848,16.08782606124878
2008-04-09,47.42481594050569,A,15.757590293884276,15.863310623168946,15.723356628417969,15.49600691795349,15.212168407440185,16.03156042098999,16.08861927986145
2008-04-10,47.404427097150034,A,15.75556468963623,15.860881423950195,15.75535831451416,15.546621227264405,15.223748817443848,16.02618945121765,16.089827275276186
2008-04-11,47.19587048232021,A,15.263392448425291,15.719914436340332,15.76021957397461,15.57647352218628,15.221598453521729,16.01458116531372,16.08784607410431
2008-04-14,46.938540413643096,C,14.959579467773438,15.536008834838867,15.716267681121826,15.591844272613525,15.215315532684325,15.998093013763429,16.08371856212616
2008-04-15,46.70688977947297,B,15.129715919494627,15.373168563842773,15.629176139831543,15.57897491455078,15.21867109298706,15.977416524887085,16.08166582107544
2008-04-16,46.6146575379346,B,15.571250915527344,15.335900688171387,15.599605655670166,15.59881157875061,15.234015827178956,15.957067079544068,16.081871309280395
2008-04-17,46.376326743289724,B,15.020341873168944,15.188856124877926,15.52486877441406,15.576525592803955,15.236722621917725,15.932847890853882,16.07794643878937
2008-04-18,46.32790548792713,B,15.224905967712402,15.181158828735352,15.450536632537839,15.564467811584473,15.24453302383423,15.909379138946534,16.07501403808594
2008-04-21,46.390020326904676,B,15.291748046875,15.247592544555664,15.391800689697263,15.545629405975342,15.252748985290527,15.887894306182861,16.071869611740112
2008-04-22,46.452049687046696,B,15.293766975402832,15.280402755737304,15.326785659790037,15.519197750091553,15.261207866668702,15.86594386100769,16.06716727733612
2008-04-23,46.3840595544249,B,15.372757911682127,15.240704154968261,15.28830242156982,15.505829524993896,15.261164035797119,15.845370235443115,16.063355598449707
2008-04-24,46.54277879287989,B,15.546951293945312,15.346026039123535,15.26744108200073,15.511399698257446,15.26881513595581,15.824251537322999,16.061568093299865
2008-04-25,46.69614201484264,B,15.708980560302734,15.442840957641602,15.311999893188474,15.536109733581544,15.278896961212158,15.805097274780273,16.06122808456421
2008-04-28,46.84375734473204,C,15.810253143310549,15.546541976928712,15.397067260742185,15.556667470932007,15.291004238128663,15.785073471069335,16.06195080280304
2008-04-29,46.98809842716192,C,15.771767616271973,15.64214210510254,15.461272430419921,15.545224285125732,15.302949237823487,15.768469800949097,16.062976770401
2008-04-30,47.11574310624311,A,15.80214500427246,15.728019523620606,15.484361839294433,15.5419837474823,15.313274593353272,15.752999620437622,16.06370949268341
2008-05-01,47.22223257075538,A,15.962149620056152,15.811059188842773,15.578542613983155,15.551705694198608,15.330201454162598,15.73755090713501,16.06730595588684
