Date,GRADE,GPS,CTLT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-11-02,56.66256663671865,B,22.420000076293945,22.91800003051758,23.48000011444092,24.013000011444092,24.82119998931885,24.45690002441406,25.195450019836425
2016-11-03,56.2559588247164,B,21.850000381469727,22.604000091552734,23.222000122070312,23.806500053405763,24.758800010681153,24.45370002746582,25.192300024032594
2016-11-04,56.18088872244888,B,22.32999992370605,22.472000122070312,23.018000030517577,23.639000034332277,24.705400009155273,24.462600021362306,25.186300020217896
2016-11-07,56.23312193843524,B,22.8799991607666,22.486000061035156,22.880999946594237,23.47550001144409,24.66119998931885,24.465000019073486,25.185300016403197
2016-11-08,56.62561245760568,B,23.649999618530277,22.62599983215332,22.86599998474121,23.423999977111816,24.632799987792968,24.472900009155275,25.18970001220703
2016-11-09,57.63962461502333,P,25.07999992370605,23.157999801635743,23.03799991607666,23.466499996185302,24.629799995422363,24.491800003051758,25.201600008010864
2016-11-10,58.97490693459246,A,25.31999969482422,23.85199966430664,23.227999877929687,23.546000003814697,24.631599998474123,24.508400001525878,25.21720000267029
2016-11-11,60.15134725656557,A,25.32999992370605,24.451999664306637,23.461999893188477,23.633500003814696,24.633400001525878,24.533799991607665,25.23545000076294
2016-11-14,61.20411335565188,A,25.26000022888184,24.927999877929686,23.70699996948242,23.726500034332275,24.633800010681153,24.57349998474121,25.25574999809265
2016-11-15,61.83760187979405,A,25.43000030517578,25.28400001525879,23.954999923706055,23.798000049591064,24.636800003051757,24.606499996185303,25.278050003051757
2016-11-16,61.95204974335628,A,25.56999969482422,25.381999969482422,24.26999988555908,23.875,24.673800010681152,24.635,25.30159999847412
2016-11-17,61.941829440142506,A,25.71999931335449,25.461999893188473,24.656999778747558,23.939499950408937,24.710400009155272,24.662299995422362,25.323899993896486
2016-11-18,61.81577560183545,A,25.6200008392334,25.520000076293947,24.985999870300294,24.001999950408937,24.75060001373291,24.68670000076294,25.341399993896484
2016-11-21,61.45056024838408,A,25.020000457763672,25.472000122070312,25.2,24.04049997329712,24.766600036621092,24.70510000228882,25.355899991989137
2016-11-22,61.101549804768304,A,24.93000030517578,25.37200012207031,25.32800006866455,24.09700002670288,24.78800003051758,24.727800006866456,25.365449991226196
2016-11-23,60.716894351935274,A,25.21999931335449,25.302000045776367,25.342000007629395,24.189999961853026,24.809400024414064,24.75180000305176,25.371949987411497
2016-11-24,60.24040422295695,A,25.21999931335449,25.202000045776366,25.33199996948242,24.27999992370605,24.80840000152588,24.773699989318846,25.37974998474121
2016-11-25,59.759121351958605,A,24.940000534057617,25.06599998474121,25.29300003051758,24.377499961853026,24.795400009155273,24.788799991607664,25.384549989700318
2016-11-28,59.353361177656495,P,24.299999237060547,24.921999740600587,25.196999931335448,24.451999950408933,24.759599990844727,24.796399974822997,25.385099983215333
2016-11-29,58.92130166485821,P,24.11000061035156,24.75799980163574,25.064999961853026,24.509999942779537,24.717600021362305,24.800099983215333,25.382849988937377
2016-11-30,58.46251050153874,P,23.93000030517578,24.5,24.901000022888184,24.58549995422363,24.665400009155274,24.806399993896484,25.378399991989134
2016-12-01,57.83861338586238,B,23.1299991607666,24.08199996948242,24.642000007629395,24.649499893188473,24.595400009155274,24.800099983215333,25.36909998893738
2016-12-02,57.45201787491359,B,23.649999618530277,23.82399978637695,24.44499988555908,24.715499877929684,24.53439998626709,24.796699981689454,25.363699989318846
2016-12-05,57.288901769120116,B,23.61000061035156,23.686000061035156,24.30399990081787,24.751999950408933,24.482400016784666,24.789699993133546,25.36039999008179
2016-12-06,57.12719301548743,B,23.489999771118164,23.561999893188478,24.15999984741211,24.743999958038327,24.42479999542236,24.78159999847412,25.351699991226198
2016-12-07,56.98359523243832,B,23.68000030517578,23.511999893188477,24.005999946594237,24.673999977111812,24.37220001220703,24.7725,25.342849988937378
2016-12-08,57.35720267352266,B,24.350000381469727,23.756000137329103,23.91900005340576,24.62550001144409,24.347200012207033,24.769400005340575,25.337599992752075
2016-12-09,57.60646597270261,B,24.540000915527344,23.934000396728514,23.879000091552733,24.586000061035154,24.32120002746582,24.772700023651122,25.331999998092652
2016-12-12,57.97156189609083,B,25.020000457763672,24.216000366210938,23.951000213623047,24.574000072479244,24.30500003814697,24.778100032806396,25.32800000190735
2016-12-13,58.62348045798749,B,25.600000381469727,24.63800048828125,24.100000190734864,24.582500076293943,24.298200035095213,24.789700031280518,25.329950008392334
2016-12-14,59.428634677281956,C,26.059999465942383,25.11400032043457,24.313000106811522,24.60700006484985,24.302000007629395,24.798800029754638,25.334150009155273
2016-12-15,60.13045174893586,A,26.729999542236328,25.59000015258789,24.673000144958497,24.657500076293942,24.317000007629396,24.8096000289917,25.34175001144409
2016-12-16,60.79649292375023,A,26.8799991607666,26.05799980163574,24.99600009918213,24.720499992370602,24.34099998474121,24.82300001144409,25.346500005722046
2016-12-19,61.21443905601609,A,26.790000915527344,26.411999893188476,25.314000129699707,24.809000015258786,24.35380001068115,24.833200016021728,25.348750009536744
2016-12-20,61.51000269918319,A,26.8700008392334,26.665999984741212,25.65200023651123,24.90600004196167,24.397600021362305,24.84990001678467,25.355400009155275
2016-12-21,61.49537578069846,A,26.3799991607666,26.729999923706053,25.922000122070312,24.964000034332276,24.44060001373291,24.860500011444092,25.360200004577635
2016-12-22,61.20654035268985,A,26.34000015258789,26.65200004577637,26.12100009918213,25.020000076293947,24.492800025939943,24.86910001754761,25.36555000305176
2016-12-23,61.07618543544848,A,26.899999618530277,26.6560001373291,26.356999969482423,25.118000030517578,24.559200019836425,24.88480001449585,25.37050000190735
2016-12-26,61.02678837091168,A,26.899999618530277,26.677999877929686,26.544999885559083,25.248000049591063,24.629200019836425,24.902500019073486,25.374499998092652
2016-12-27,60.803808875869954,A,26.82999992370605,26.66999969482422,26.667999839782716,25.38400001525879,24.685800018310548,24.91890001296997,25.374799995422364
2016-12-28,60.773672609491875,A,26.670000076293945,26.727999877929687,26.728999900817872,25.5210000038147,24.738600006103514,24.93480001449585,25.37835000038147
2016-12-29,60.831865204676824,A,26.709999084472656,26.801999664306642,26.726999855041505,25.7,24.784199981689454,24.948500003814697,25.381299991607666
2016-12-30,60.74659690857734,A,26.959999084472656,26.813999557495116,26.73499984741211,25.86549997329712,24.83599994659424,24.972099990844725,25.385499982833863
2017-01-02,60.6428465844387,A,26.959999084472656,26.825999450683593,26.75199966430664,26.032999897003172,24.890199928283693,24.991699981689454,25.389499979019163
2017-01-03,60.64853974957194,A,27.0,26.859999465942384,26.7649995803833,26.208499908447266,24.95419994354248,25.012499980926513,25.38839998245239
2017-01-04,60.8171904071944,A,27.309999465942383,26.98799934387207,26.85799961090088,26.389999866485596,25.033199920654297,25.036199970245363,25.390849981307984
2017-01-05,60.831813208498595,A,26.899999618530277,27.025999450683592,26.913999557495117,26.51749982833862,25.102799911499023,25.055099964141846,25.391999979019165
2017-01-06,60.7688425321586,A,26.8799991607666,27.009999465942382,26.91199951171875,26.634499740600585,25.18059989929199,25.07159996032715,25.39339997291565
2017-01-09,60.69049400544688,A,26.90999984741211,26.999999618530275,26.912999534606932,26.72899971008301,25.262599906921388,25.093699951171875,25.39129997253418
2017-01-10,60.51372275314876,A,26.86000061035156,26.971999740600587,26.915999603271484,26.791999721527098,25.34079990386963,25.106999950408934,25.387049980163575
2017-01-11,60.04389231608155,A,26.43000030517578,26.795999908447264,26.891999626159667,26.81049976348877,25.420999908447264,25.121099948883057,25.38049998283386
