Date,GRADE,GPS,VRSN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-07-03,,,8.809942245483398,8.422517204284668,8.313719987869263,7.123581647872925,7.270856294631958,7.648728499412536,
1998-07-06,,,8.929354667663574,8.658687305450439,8.463648223876953,7.283460879325867,7.2918197059631344,7.672212834358215,
1998-07-07,,,8.969158172607422,8.865667915344238,8.548563289642335,7.441349887847901,7.315702075958252,7.6955644893646244,
1998-07-08,,,8.849746704101562,8.87362880706787,8.547236442565918,7.591941523551941,7.341707334518433,7.717722029685974,
1998-07-09,,,9.128374099731444,8.93731517791748,8.610922718048096,7.761771726608276,7.361343946456909,7.743727278709412,
1998-07-10,,,9.340662002563477,9.043459129333495,8.732988166809083,7.93160195350647,7.378326959609986,7.76946717262268,
1998-07-13,,,9.00896167755127,9.059380531311035,8.859033918380737,8.095461535453797,7.395044603347778,7.797993335723877,
1998-07-14,,,9.075302124023438,9.080609321594238,8.973138618469239,8.261311364173888,7.423438081741333,7.830632576942444,
1998-07-15,,,8.995695114135742,9.109799003601074,8.991713905334473,8.407259249687195,7.45183159828186,7.859026074409485,
1998-07-16,,,9.04876708984375,9.093877601623536,9.015596389770508,8.541265940666198,7.483144054412842,7.888215651512146,
1998-07-17,,,8.863015174865723,8.998348236083984,9.02090368270874,8.667311835289002,7.5096800422668455,7.916078429222107,
1998-07-20,,,8.809942245483398,8.95854434967041,9.008962440490723,8.736305332183838,7.537277441024781,7.943808517456055,
1998-07-21,,,8.650726318359375,8.873629188537597,8.977119255065919,8.762841272354127,7.562751960754395,7.969813766479493,
1998-07-22,,,8.438438415527344,8.762177848815918,8.935988426208496,8.741612434387207,7.569120578765869,7.995619988441467,
1998-07-23,,,8.199615478515625,8.592347526550293,8.843112564086914,8.727017641067505,7.57495849609375,8.020961847305298,
1998-07-24,,,8.332295417785645,8.486203575134278,8.74227590560913,8.737632036209106,7.588491840362549,8.044180827140808,
1998-07-27,,,7.642359733581543,8.252687072753906,8.605615711212158,8.732324814796447,7.589818649291992,8.056387372016907,
1998-07-28,,,7.5627522468566895,8.03509225845337,8.454360723495483,8.713749670982361,7.588757209777832,8.061827249526978,
1998-07-29,,,7.032032489776611,7.753811073303223,8.257994461059571,8.624854183197021,7.57548921585083,8.055989332199097,
1998-07-30,,,6.793208599090576,7.472529697418213,8.032438611984253,8.524017500877381,7.55107611656189,8.042190623283386,
1998-07-31,,,6.580921173095703,7.122254848480225,7.804229211807251,8.412566447257996,7.532500944137573,8.027595839500428,
1998-08-03,,,6.42170524597168,6.878123950958252,7.5654055118560795,8.2871839761734,7.510741453170777,7.9968141126632695,
1998-08-04,,,6.395169258117676,6.644607353210449,7.339849805831909,8.158484530448913,7.49216628074646,7.96662944316864,
1998-08-05,,,6.28902530670166,6.496005916595459,7.124908494949341,8.030448460578919,7.479959735870361,7.938103280067444,
1998-08-06,,,6.381900787353516,6.413744354248047,6.9431370258331295,7.893124794960022,7.468549261093139,7.910373187065124,
1998-08-07,,,6.925888538360596,6.482737827301025,6.802496337890625,7.772386121749878,7.471468210220337,7.892196044921875,
1998-08-10,,,6.899352550506592,6.578267288208008,6.72819561958313,7.666905665397644,7.486328353881836,7.869640469551086,
1998-08-11,,,6.793208599090576,6.6578751564025875,6.651241254806519,7.552800989151001,7.502780647277832,7.843104496002197,
1998-08-12,,,6.448240756988525,6.689718246459961,6.59286208152771,7.42542827129364,7.51074143409729,7.816303162574768,
1998-08-13,,,6.395169258117676,6.692371940612793,6.55305814743042,7.292748379707336,7.516579351425171,7.7910939931869505,
1998-08-14,,,6.063469886779785,6.519888210296631,6.501313018798828,7.1527711153030396,7.5147218418121335,7.761506390571594,
1998-08-17,,,5.837913990020752,6.307600498199463,6.442933893203735,7.004169702529907,7.516844720840454,7.727540349960327,
1998-08-18,,,6.687065124511719,6.286371803283691,6.472123479843139,6.905986642837524,7.5343584632873535,7.70100438117981,
1998-08-19,,,7.032032489776611,6.403130149841308,6.546424198150635,6.835666346549988,7.558240833282471,7.6694265699386595,
1998-08-20,,,6.594189167022705,6.442934131622314,6.567653036117553,6.755395030975341,7.57548921585083,7.641431121826172,
1998-08-21,,,6.580921173095703,6.546424388885498,6.533156299591065,6.667826318740845,7.588226490020752,7.617018032073974,
1998-08-24,,,6.42170524597168,6.663182640075684,6.485391569137573,6.606793594360352,7.602025194168091,7.594462451934814,
1998-08-25,,,6.527849197387695,6.631339454650879,6.458855628967285,6.5550484418869015,7.617416067123413,7.577081394195557,
1998-08-26,,,6.395169258117676,6.503966808319092,6.4535484790802,6.523205280303955,7.623784704208374,7.554525823593139,
1998-08-27,,,5.9175214767456055,6.368633270263672,6.405783700942993,6.479420924186707,7.614762468338013,7.520294418334961,
1998-08-28,,,5.997129917144775,6.251875019073486,6.399149703979492,6.45023136138916,7.607863121032715,7.486859097480774,
1998-08-31,,,6.023665428161621,6.172267055511474,6.417724847793579,6.430329370498657,7.579734983444214,7.451831612586975,
1998-09-01,,,6.368633270263672,6.14042387008667,6.385881662368774,6.429002571105957,7.544707498550415,7.422376685142517,
1998-09-02,,,6.315561294555664,6.124502277374267,6.3142345428466795,6.430329370498657,7.493758420944214,7.3942485570907595,
1998-09-03,,,5.997129917144775,6.140423965454102,6.254528617858886,6.41109082698822,7.443870792388916,7.362936115264892,
1998-09-04,,,6.076737403869629,6.156345462799072,6.204110240936279,6.368633270263672,7.403005390167237,7.333746538162232,
1998-09-07,,,6.076737403869629,6.1669598579406735,6.169613456726074,6.327502512931824,7.369570055007935,7.305883760452271,
1998-09-08,,,5.997129917144775,6.092659187316895,6.116541528701783,6.287698578834534,7.330827550888062,7.279347796440124,
1998-09-09,,,5.944057464599609,6.018358421325684,6.071430349349976,6.2624894142150875,7.273509855270386,7.251750388145447,
1998-09-10,,,5.015298843383789,5.821992206573486,5.981208086013794,6.193495893478394,7.197616987228393,7.220968661308288,
1998-09-11,,,5.4133381843566895,5.689312362670899,5.922828912734985,6.160989308357239,7.12968490600586,7.200270600318909,
1998-09-14,,,5.705234050750732,5.615011692047119,5.890985774993896,6.154355311393738,7.065202493667602,7.178511099815369,
1998-09-15,,,5.466410160064697,5.5088677406311035,5.800763463973999,6.0933225631713865,6.995147533416748,7.1554248046875,
1998-09-16,,,5.519482135772705,5.423952674865722,5.7211555480957035,6.017695045471191,6.928542242050171,7.135124788284302,
1998-09-17,,,5.439874172210693,5.5088677406311035,5.665429973602295,5.959979295730591,6.854772243499756,7.1080580949783325,
1998-09-18,,,5.519482135772705,5.530096530914307,5.609704446792603,5.906907343864441,6.77834864616394,7.078337802886963,
1998-09-21,,,5.3868021965026855,5.466410160064697,5.540710926055908,5.855162191390991,6.705905456542968,7.050475029945374,
1998-09-22,,,5.625626087188721,5.498253345489502,5.503560543060303,5.810051035881043,6.636911935806275,7.030175008773804,
1998-09-23,,,5.731770038604736,5.540710926055908,5.482331800460815,5.776881074905395,6.571633434295654,7.011732516288757,
1998-09-24,,,5.837913990020752,5.62031888961792,5.564593315124512,5.772900700569153,6.507416372299194,6.995280213356018,
1998-09-25,,,5.890985488891602,5.6946195602417,5.612358045578003,5.767593479156494,6.447975778579712,6.978827910423279,
1998-09-28,,,5.851181507110596,5.787495422363281,5.62695279121399,5.7589692831039425,6.388800563812256,6.963039002418518,
1998-09-29,,,5.784842014312744,5.819338607788086,5.658795976638794,5.7297797203063965,6.3314828777313235,6.947117419242859,
1998-09-30,,,5.784842014312744,5.829953002929687,5.685331964492798,5.703243756294251,6.278410949707031,6.9237657642364505,
1998-10-01,,,5.864449977874756,5.835260200500488,5.7277895450592045,5.69660975933075,6.231707639694214,6.903333067893982,
1998-10-02,,,5.784842014312744,5.814031505584717,5.754325532913208,5.682014989852905,6.1807585716247555,6.884625205993652,
1998-10-05,,,5.652162075042725,5.774227619171143,5.780861520767212,5.66078622341156,6.140954618453979,6.865386633872986,
1998-10-06,,,5.466410160064697,5.710541248321533,5.76493992805481,5.634250235557556,6.09902777671814,6.843892493247986,
1998-10-07,,,4.776474952697754,5.508867835998535,5.6694104194641115,5.575871109962463,6.053916625976562,6.814702920913696,
1998-10-08,,,4.544285774230957,5.244834995269775,5.540047597885132,5.552320456504821,6.00893816947937,6.7800071430206295,
1998-10-09,,,4.988762855529785,5.085619163513184,5.44982533454895,5.531091690063477,5.977095003128052,6.7547979736328125,
1998-10-12,,,5.784842014312744,5.112155151367188,5.443191385269165,5.535072088241577,5.964357738494873,6.737549595832824,
1998-10-13,,,6.023665428161621,5.223606204986572,5.467073726654053,5.562934851646423,5.956927661895752,6.724546971321106,
1998-10-14,,,6.28902530670166,5.526116275787354,5.517492055892944,5.601412010192871,5.956927661895752,6.718443698883057,
1998-10-15,,,6.1828813552856445,5.853835391998291,5.549335193634033,5.6385623693466185,5.952947273254394,6.710748267173767,
1998-10-16,,,6.22268533706665,6.100619888305664,5.593119525909424,5.673722529411316,5.938883209228516,6.7051757097244264,
1998-10-19,,,6.050201416015625,6.15369176864624,5.6329234600067135,5.706892490386963,5.921900186538696,6.704114270210266,
1998-10-20,,,6.050201416015625,6.158998966217041,5.6913025856018065,5.728121256828308,5.907040042877197,6.704910345077515,
1998-10-21,,,6.076737403869629,6.116541385650635,5.821328830718994,5.745369625091553,5.899609975814819,6.705175704956055,
1998-10-22,,,6.368633270263672,6.15369176864624,6.003763580322266,5.7719055891036986,5.899079256057739,6.707829303741455,
1998-10-23,,,6.713601112365723,6.251874923706055,6.176247406005859,5.813036370277405,5.912081880569458,6.713401861190796,
1998-10-26,,,6.687065124511719,6.379247665405273,6.266469717025757,5.854830551147461,5.9290649032592775,6.722954812049866,
1998-10-27,,,6.368633270263672,6.442934036254883,6.300966501235962,5.884020113945008,5.9226962661743165,6.728527364730835,
1998-10-28,,,6.342097282409668,6.496006011962891,6.306273698806763,5.9118828773498535,5.9088975620269775,6.733569197654724,
1998-10-29,,,6.35536527633667,6.49335241317749,6.323522090911865,5.936428642272949,5.904121084213257,6.739805150032043,
1998-10-30,,,6.514580726623535,6.453548336029053,6.352711629867554,5.972915577888489,5.902794275283814,6.745510382652283,
1998-11-02,,,6.368633270263672,6.389861965179444,6.384554815292359,6.0087391376495365,5.9017328357696535,6.751879014968872,
1998-11-03,,,6.580921173095703,6.43231954574585,6.437626791000366,6.064464688301086,5.902794275283814,6.760105171203613,
1998-11-04,,,7.41680383682251,6.647260856628418,6.571633434295654,6.196481132507325,5.92322696685791,6.773505835533142,
1998-11-05,,,7.907719612121582,6.9577317237854,6.725542068481445,6.364652824401856,5.96303092956543,6.788896698951721,7.1179095649719235
1998-11-06,,,8.30575942993164,7.315967464447022,6.8847579002380375,6.530502653121948,6.009203519821167,6.808533320426941,7.132371671199799
1998-11-09,,,8.30575942993164,7.703392696380615,7.046627330780029,6.656548523902893,6.054845399856568,6.8172901916503905,7.140995862483979
1998-11-10,,,7.748504161834717,7.936909294128418,7.184614419937134,6.742790460586548,6.082442817687988,6.8135751581192014,7.144710900783539
1998-11-11,,,7.642359733581543,7.982020473480224,7.314640665054322,6.810457181930542,6.108978786468506,6.80136860370636,7.1493546938896175
1998-11-12,47.345570140215635,A,8.09347152709961,8.01917085647583,7.488451290130615,6.905986690521241,6.150905618667602,6.797388205528259,7.157381825447082
1998-11-13,47.18727112592449,A,8.000595092773438,7.9581379890441895,7.637052726745606,6.99488217830658,6.189382772445679,6.796194081306457,7.167797193527222
1998-11-16,47.08288240273535,A,8.027131080627441,7.90241231918335,7.802902507781982,7.09372866153717,6.228390645980835,6.798980350494385,7.179273998737335
1998-11-17,47.072329090143455,A,7.934255123138428,7.939562511444092,7.938235902786255,7.18793134689331,6.267133150100708,6.798980350494385,7.1892249870300295
1998-11-18,47.06180068516474,A,7.775039672851562,7.966098499298096,7.9740594863891605,7.272846460342407,6.303752794265747,6.788631324768066,7.196522378921509
1998-11-19,46.97366910832837,A,7.801575183868408,7.907719230651855,7.963445043563842,7.344493556022644,6.359478321075439,6.778547654151916,7.202492971420288
1998-11-20,46.83645578764828,A,7.403535842895508,7.78830738067627,7.873222684860229,7.378990292549133,6.399282274246215,6.764483590126037,7.206606044769287
1998-11-23,46.709318213609755,A,7.668895244598389,7.716660213470459,7.809536266326904,7.428081798553467,6.4385554981231685,6.751878995895385,7.212045915126801
1998-11-24,46.643643510445735,P,7.907719612121582,7.71135311126709,7.825457811355591,7.505036115646362,6.487381687164307,6.741264610290528,7.218414549827576
1998-11-25,46.69717718665649,P,8.30575942993164,7.817497062683105,7.891797780990601,7.603219223022461,6.543107233047485,6.735824737548828,7.2267733836174015
1998-11-26,46.75926585988882,A,8.30575942993164,7.918333911895752,7.913026571273804,7.70073893070221,6.600424938201904,6.72759859085083,7.2356629347801205
1998-11-27,47.038446706974575,A,9.340662002563477,8.305759143829345,8.047033262252807,7.842042994499207,6.67684853553772,6.72759859085083,7.248532881736756
1998-11-30,47.186741045172646,A,8.518046379089355,8.475589370727539,8.096124792099,7.94951364994049,6.739473419189453,6.722689437866211,7.260341386795044
1998-12-01,47.206362236966974,A,8.09347152709961,8.512739753723144,8.112046432495116,8.025141167640687,6.788830327987671,6.712871131896972,7.271751854419708
1998-12-02,47.144325785296616,A,8.199615478515625,8.491510963439941,8.154504013061523,8.064281749725343,6.838187236785888,6.704910335540771,7.281968204975128
1998-12-03,47.08718239860921,A,8.212882995605469,8.472935676574707,8.195634794235229,8.079539918899536,6.885686616897583,6.696551494598388,7.292383573055267
1998-12-04,46.88769273519937,A,8.491511344909668,8.303105545043945,8.304432344436645,8.088827514648438,6.937697134017944,6.692836456298828,7.304457442760468
1998-12-07,46.9236513508352,A,9.314126014709473,8.462321472167968,8.468955421447754,8.139245843887329,7.006956024169922,6.697878293991089,7.320843405723572
1998-12-08,47.136826210261425,A,9.97752571105957,8.839132308959961,8.675936031341553,8.250696921348572,7.0908096981048585,6.7111462879180905,7.340480027198791
1998-12-09,47.49704707290243,A,11.03896427154541,9.407002067565918,8.94925651550293,8.420527148246766,7.1958921432495115,6.737151546478271,7.366385767459869
1998-12-10,47.80716336263496,A,10.614388465881348,9.887303161621094,9.1801194190979,8.546572995185851,7.290890913009644,6.761299276351929,7.391130561828613
1998-12-11,48.084489919301724,A,10.720532417297363,10.333107376098633,9.31810646057129,8.682569861412048,7.389604721069336,6.785181646347046,7.414681236743927
1998-12-14,48.172613052788996,A,10.295957565307615,10.529473686218262,9.495897579193116,8.796011185646057,7.482480630874634,6.811717624664307,7.434052498340606
1998-12-15,48.157874990752426,A,10.455172538757324,10.625003051757812,9.732067680358886,8.922057056427002,7.582255878448486,6.840641827583313,7.451234538555145
1998-12-16,47.983853119619084,A,10.455172538757324,10.508244705200195,9.957623386383057,9.05606369972229,7.695829830169678,6.87487322807312,7.465431280136109
1998-12-17,47.96202837588407,A,11.02569580078125,10.590506172180175,10.238904666900634,9.217269730567931,7.825458030700684,6.917198100090027,7.479694361686707
1998-12-18,47.94225576960196,A,10.853212356567385,10.61704216003418,10.475074768066406,9.389753556251526,7.942747020721436,6.959921011924743,7.493758425712586
1998-12-21,48.125041384198994,A,12.286154747009276,11.015081596374511,10.772277641296387,9.62061653137207,8.072773275375367,7.018565506935119,7.507689809799194
1998-12-22,48.30546940722064,A,12.591318130493164,11.44231071472168,11.033656883239747,9.85479645729065,8.204126329421998,7.080526995658874,7.523578219413757
1998-12-23,48.65289574392106,A,13.957921028137209,12.142860412597656,11.325552558898925,10.137404537200927,8.357504243850707,7.15721595287323,7.547659616470337
1998-12-24,49.0628671749391,A,15.20511245727539,12.978743743896484,11.78462495803833,10.482372188568116,8.537948865890503,7.245448069572449,7.5779106283187865
1998-12-25,49.480982388878914,A,15.20511245727539,13.849123764038087,12.233082962036132,10.775594711303711,8.717597408294678,7.328240308761597,7.610218176841736
1998-12-28,49.503734726237006,A,13.493541717529297,14.09060115814209,12.5528413772583,11.024369478225708,8.866464214324951,7.394182200431824,7.631911334991455
1998-12-29,49.551425854110526,A,13.798705101013184,14.332078552246093,12.887194633483887,11.309631156921387,9.021434288024903,7.46423716545105,7.6536708307266235
1998-12-30,49.32623707837789,A,13.122037887573242,14.1649019241333,13.153881168365478,11.555752277374268,9.162340297698975,7.530975136756897,7.673639149665832
1998-12-31,48.80474843047012,A,12.551514625549316,13.634182357788086,13.306463050842286,11.77268385887146,9.285997924804688,7.5925385904312135,7.691816291809082
1999-01-01,48.30181097630855,A,12.551514625549316,13.10346279144287,13.476293277740478,11.975684022903442,9.40275619506836,7.657419037818909,7.709462714195252
1999-01-04,48.078320169302934,A,12.737266540527344,12.95220775604248,13.521404457092284,12.146841049194336,9.523760223388672,7.726412563323975,7.726976456642151
1999-01-05,47.879164071935605,A,13.480273246765137,12.88852138519287,13.610299968719483,12.321978425979614,9.665993022918702,7.794344644546509,7.747674512863159
1999-01-06,47.86237881280118,A,14.223280906677246,13.108769989013672,13.636835956573487,12.481194257736206,9.823616695404052,7.866257128715515,7.7678418493270875
1999-01-07,48.228905616328596,A,16.027727127075195,13.804012489318847,13.719097423553468,12.751861190795898,10.017063932418823,7.96059250831604,7.801011815071106
1999-01-08,48.5012348240393,A,15.284719467163086,14.350653457641602,13.727058124542236,12.980070543289184,10.192466707229615,8.047630491256713,7.832324261665344
1999-01-11,48.85139518757177,A,15.629687309265137,14.92913761138916,13.940672683715821,13.24675703048706,10.377687788009643,8.13971031188965,7.867086381912231
1999-01-12,48.935877891201955,A,14.329424858093262,15.098967933654786,13.993744659423829,13.440469646453858,10.532657861709595,8.217726068496704,7.89740373134613
