Date,GRADE,GPS,EVRG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-04-17,,,1.9360090494155884,1.9294736862182618,1.922121775150299,1.9180373907089234,1.935682120323181,1.9202431178092956,
1984-04-18,,,1.9441773891448972,1.9327411890029906,1.925389242172241,1.9192627310752868,1.9351919889450073,1.920406492948532,
1984-04-19,,,1.9278398752212524,1.9343750476837158,1.9270229578018188,1.9196711957454682,1.9340483498573304,1.92056986451149,
1984-04-20,,,1.9278398752212524,1.9343750476837158,1.9286566734313966,1.9200796604156494,1.9330680775642395,1.920814918279648,
1984-04-23,,,1.9278398752212524,1.9327412128448487,1.929473602771759,1.9213049292564393,1.9324145579338075,1.9212233603000641,
1984-04-24,,,1.9441773891448972,1.9343748807907104,1.931924283504486,1.9233470737934113,1.9319244265556335,1.9217951774597168,
1984-04-25,,,1.9441773891448972,1.9343748807907104,1.9335580348968506,1.9249808073043824,1.9315976572036744,1.922530370950699,
1984-04-26,,,1.9360090494155884,1.9360087156295775,1.9351918816566467,1.9257977306842804,1.931107521057129,1.9234289419651032,
1984-04-27,,,1.9441773891448972,1.9392762184143066,1.9368256330490112,1.9274314641952515,1.930453999042511,1.9246542620658875,
1984-04-30,,,1.9686839580535889,1.947445034980774,1.9400931239128112,1.9302905261516572,1.930290608406067,1.9259612691402435,
1984-05-01,,,1.9931902885437007,1.9572476148605342,1.9458112478256226,1.9339665114879607,1.9309440970420837,1.9275133395195008,
1984-05-02,,,1.9931902885437007,1.9670501947402954,1.950712537765503,1.938050889968872,1.9315975856781007,1.9289020347595214,
1984-05-03,,,1.9931902885437007,1.9784864425659177,1.9572475790977477,1.9421352684497832,1.9322510743141172,1.9306174838542938,
1984-05-04,,,1.9931902885437007,1.9882890224456784,1.9637826204299926,1.9462196469306945,1.932904562950134,1.9324146127700805,
1984-05-07,,,2.001358985900879,1.9948240280151364,1.9711345314979554,1.9503040671348573,1.9332313060760495,1.9338849949836732,
1984-05-08,,,2.0176968574523926,1.9997253417968746,1.9784864783287048,1.9552053809165955,1.9350284457206723,1.9353553831577301,
1984-05-09,,,2.0176968574523926,2.004626655578613,1.9858384251594543,1.9596982300281525,1.9368255853652951,1.9364990067481995,
1984-05-10,,,2.0176968574523926,2.0095279693603514,1.9940072059631349,1.9645995438098907,1.938622725009918,1.9373158848285674,
1984-05-11,,,2.009528160095215,2.0127955436706544,2.0005422830581665,1.9686839580535889,1.9399297404289242,1.9379693925380708,
1984-05-14,,,1.9931902885437007,2.0111618041992188,2.0029929161071776,1.9715430200099946,1.9410733652114864,1.9384595215320588,
1984-05-15,,,2.001358985900879,2.007894229888916,2.0038097858428956,1.9748105168342591,1.942543747425079,1.9391130208969116,
1984-05-16,,,2.0176968574523926,2.007894229888916,2.0062604427337645,1.9784864902496337,1.9443408870697019,1.9397665297985076,
1984-05-17,,,2.0176968574523926,2.007894229888916,2.008711099624634,1.9829793393611908,1.9463014125823972,1.940338339805603,
1984-05-18,,,2.009528160095215,2.007894229888916,2.010344886779785,1.987063753604889,1.948098564147949,1.9408284628391266,
1984-05-21,,,2.009528160095215,2.0111618041992188,2.0111618041992188,1.991148167848587,1.949732329845428,1.94131858587265,
1984-05-22,,,2.0176968574523926,2.0144293785095213,2.0111618041992188,1.9948241412639618,1.9513660860061643,1.9422171556949615,
1984-05-23,,,2.009528160095215,2.012795639038086,2.010344934463501,1.9980916798114776,1.9528364682197568,1.9430340385437013,
1984-05-24,,,2.009528160095215,2.0111618995666505,2.009528064727783,2.001767635345459,1.954470233917236,1.9436875462532044,
1984-05-25,,,2.009528160095215,2.0111618995666505,2.009528064727783,2.005035173892975,1.9561039996147154,1.9440959882736206,
1984-05-28,,,2.009528160095215,2.0111618995666505,2.0111618518829344,2.007077383995056,1.9577377653121946,1.944586111307144,
1984-05-29,,,1.9605158567428589,1.9997256994247437,2.0070775389671325,2.005443662405014,1.9585546708106991,1.944586111307144,
1984-05-30,,,1.9605158567428589,1.9899232387542725,2.0013594388961793,2.003809940814972,1.9593715763092039,1.9447494959831237,
1984-05-31,,,1.9605158567428589,1.9801207780838013,1.9956413388252259,2.0021762192249297,1.9601884818077084,1.9449128806591034,
1984-06-01,,,1.9605158567428589,1.97031831741333,1.9907401084899903,2.000542497634888,1.961005387306213,1.9452396404743195,
1984-06-04,,,1.9850218296051023,1.9654170513153075,1.988289475440979,1.9997256398200989,1.962639133930206,1.9458931529521941,
1984-06-05,,,1.9768534898757932,1.9686845779418944,1.984205138683319,1.997683471441269,1.9641095137596127,1.946464982032776,
1984-06-06,,,1.9605158567428589,1.9686845779418944,1.9793039083480835,1.9948244214057922,1.9650897765159605,1.9469551134109497,
1984-06-07,,,1.9605158567428589,1.9686845779418944,1.9744026780128479,1.9919653713703156,1.965906682014465,1.9475269269943238,
1984-06-08,,,1.9686839580535889,1.9703181982040405,1.9703182578086853,1.9899231612682342,1.9670503067970273,1.94826211810112,
1984-06-11,,,1.9441773891448972,1.9621493101119996,1.9637831807136532,1.987472516298294,1.9677038002014158,1.9494057404994964,
1984-06-12,,,1.9360090494155884,1.9539804220199586,1.961332499980926,1.9842050194740295,1.9680305695533749,1.950222623348236,
1984-06-13,,,1.9033344984054563,1.942544150352478,1.955614364147186,1.9784869015216828,1.9678672051429746,1.9505493879318236,
1984-06-14,,,1.8951648473739624,1.9294739484786987,1.9490792632102962,1.9723603010177613,1.9675404477119443,1.9507127594947815,
1984-06-15,,,1.8951648473739624,1.9147701263427734,1.9425441622734065,1.9666421353816985,1.967213690280914,1.9508761310577392,
1984-06-18,,,1.919670581817627,1.9098687648773194,1.936009037494659,1.9621492564678191,1.967213690280914,1.9512845599651336,
1984-06-19,,,1.911502718925476,1.9049674987792968,1.9294739603996276,1.9568395495414734,1.967050333023071,1.9514479386806487,
1984-06-20,,,1.911502718925476,1.9066011428833007,1.9245726466178894,1.9519382774829865,1.9667235898971556,1.951529620885849,
1984-06-21,,,1.9278398752212524,1.9131361484527587,1.9213050484657288,1.9478538632392883,1.966886975765228,1.9516929924488067,
1984-06-22,,,1.9360090494155884,1.921304988861084,1.9180375576019286,1.944177907705307,1.9670503592491146,1.9517746841907502,
1984-06-25,,,1.9278398752212524,1.922938847541809,1.9164038062095643,1.940093493461609,1.966886975765228,1.9516929924488067,
1984-06-26,,,1.9605158567428589,1.9327414751052856,1.9188544869422912,1.940093493461609,1.9673771119117733,1.9515296161174773,
1984-06-27,,,1.9523459672927856,1.9409101247787475,1.9237556338310242,1.9396849989891052,1.9675404834747312,1.9513662362098694,
1984-06-28,,,1.9605158567428589,1.947445321083069,1.930290734767914,1.9396849989891052,1.9681940031051632,1.951121176481247,
1984-06-29,,,1.9768534898757932,1.9556142091751099,1.9384595990180968,1.940501880645752,1.9691742753982542,1.951121176481247,
1984-07-02,,,1.9768534898757932,1.965416932106018,1.9441778898239135,1.9400934636592866,1.970154547691345,1.9512845528125764,
1984-07-03,,,1.9768534898757932,1.9686844587326047,1.9507129669189454,1.9400934636592866,1.970808069705963,1.9513662481307983,
1984-07-04,,,1.9768534898757932,1.973585963249206,1.957248044013977,1.9409103453159333,1.9714615917205807,1.9515296244621276,
1984-07-05,,,1.9686839580535889,1.9752195835113522,1.9613324522972106,1.9413187503814697,1.9721150898933408,1.951611305475235,
1984-07-06,,,1.9686839580535889,1.9735856771469116,1.9645999431610108,1.9413187503814697,1.9726052212715146,1.951529610157013,
1984-07-09,,,1.9768534898757932,1.9735856771469116,1.9695013046264649,1.9429525554180145,1.9727686119079586,1.951529610157013,
1984-07-10,,,1.9931902885437007,1.9768530368804929,1.972768747806549,1.9458116173744198,1.9727686119079586,1.9518563544750214,
1984-07-11,,,1.9931902885437007,1.9801203966140744,1.9768531799316407,1.950304406881332,1.972768611907959,1.9521830987930298,
1984-07-12,,,1.9768534898757932,1.9817543029785152,1.9784869432449341,1.9543888390064237,1.9724418759346007,1.952346475124359,
1984-07-13,,,1.9850218296051023,1.985021877288818,1.979303777217865,1.9588816881179807,1.9722785067558288,1.9525915348529816,
1984-07-16,,,1.9931902885437007,1.9882892370223995,1.9809374570846559,1.9625576734542842,1.9721151328086852,1.9526732194423675,
1984-07-17,,,1.9931902885437007,1.9882892370223995,1.9825711369514463,1.9666420519351955,1.9716250014305114,1.953326723575592,
1984-07-18,,,2.001358985900879,1.9899229764938355,1.9850216865539552,1.9711348652839658,1.9712982439994813,1.9540619146823883,
1984-07-19,,,2.001358985900879,1.9948240756988525,1.988289189338684,1.9748108208179471,1.970971486568451,1.9547971057891846,
1984-07-20,,,1.9768534898757932,1.9931904077529903,1.9891061425209042,1.9768530428409572,1.9703179931640624,1.9551238667964936,
1984-07-23,,,1.9768534898757932,1.9899230480194092,1.9891061425209042,1.9793037235736843,1.9699912571907043,1.9555323112010956,
1984-07-24,,,1.9768534898757932,1.9866556882858277,1.9874724626541134,1.980120605230331,1.9695011472702026,1.956022447347641,
1984-07-25,,,2.001358985900879,1.9866556882858277,1.9882893323898312,1.9825712561607358,1.9691743898391723,1.9567576384544372,
1984-07-26,,,2.001358985900879,1.9866556882858277,1.9907398819923396,1.9846134126186368,1.968847632408142,1.9575745224952699,
1984-07-27,,,1.9931902885437007,1.9899230480194088,1.9915567278861996,1.9854302525520322,1.968520874977112,1.9583097195625305,
1984-07-30,,,1.9850218296051023,1.9915567159652707,1.9907398819923396,1.9858386695384975,1.9680307483673096,1.958881539106369,
1984-07-31,,,1.9850218296051023,1.993190383911133,1.9899230360984803,1.986247086524963,1.9673772478103637,1.9593716669082641,
1984-08-01,,,1.9931902885437007,1.9915566444396968,1.9891061663627625,1.9870639264583585,1.9670504903793335,1.959943479299545,
1984-08-02,,,2.001358985900879,1.9915566444396968,1.9891061663627625,1.9886976778507228,1.9668871068954468,1.9606786704063413,
1984-08-03,,,2.001358985900879,1.9931903839111325,1.991556715965271,1.9903314292430874,1.96672372341156,1.9614138615131376,
1984-08-06,,,1.9931902885437007,1.9948240756988525,1.9931903958320618,1.9911482691764828,1.9663969659805298,1.962067365646362,
1984-08-07,,,1.9931902885437007,1.996457767486572,1.9948240756988525,1.9911482691764832,1.9670504546165466,1.9628025627136227,
1984-08-08,,,1.9850218296051023,1.9948240756988522,1.9931903600692749,1.9907398462295531,1.9675405740737915,1.9634560751914976,
1984-08-09,,,1.9768534898757932,1.989922976493835,1.9907398104667664,1.9907398462295531,1.9678673267364502,1.9640279042720792,
1984-08-10,,,1.9768534898757932,1.985021877288818,1.9891061305999753,1.9903314292430878,1.9681940793991088,1.9645997333526608,
1984-08-13,,,1.9850218296051023,1.9833881855010982,1.9891061305999753,1.989923006296158,1.9681940793991088,1.9654166066646572,
1984-08-14,,,1.9931902885437007,1.9833881855010982,1.989922976493835,1.989923006296158,1.9685208153724671,1.9663151645660397,
1984-08-15,,,1.9931902885437007,1.985021877288818,1.989922976493835,1.989514571428299,1.969174304008484,1.967132040262222,
1984-08-16,,,2.009528160095215,1.9915568113327022,1.9907398939132688,1.9899230301380157,1.970154550075531,1.9680306160449978,
1984-08-17,,,2.0176968574523926,1.9997254848480222,1.99237368106842,1.9919651985168456,1.9711348080635072,1.9690925574302671,
1984-08-20,,,2.0258657932281494,2.0078942775726314,1.9956412315368648,1.9944158136844634,1.972768576145172,1.9702361881732937,
1984-08-21,,,2.034034252166748,2.0160630702972413,1.9997256278991695,1.9972748517990113,1.9747290802001953,1.971379824876785,
1984-08-22,,,2.042203426361084,2.0258656978607177,2.0054437875747677,1.9993170738220214,1.9775064587593079,1.972686831951141,
1984-08-23,,,2.042203426361084,2.0324007511138915,2.011978781223297,2.001359295845032,1.9804472303390503,1.9739938390254972,
1984-08-24,,,2.042203426361084,2.0373020648956297,2.0185137748718263,2.003809952735901,1.9833880019187928,1.9753008460998531,1.9496508181095122
1984-08-27,,,2.042203426361084,2.0405695915222166,2.0242319345474242,2.0066690325736998,1.985838658809662,1.9765261745452878,1.9499367260932923
1984-08-28,,,2.034034252166748,2.0405695915222166,2.028316330909729,2.009119653701782,1.9882892894744872,1.977669811248779,1.9501409459114074
1984-08-29,,,2.0258657932281494,2.0373020648956297,2.031583881378174,2.0107534289360047,1.9905765509605409,1.9786500704288479,1.9503451657295228
1984-08-30,,,2.0258657932281494,2.034034538269043,2.0332176446914674,2.011978769302368,1.9925370693206788,1.9797120225429532,1.950549385547638
1984-08-31,58.33540523816411,A,1.9686839580535889,2.019330644607544,2.028316354751587,2.0103450179100038,1.9931905674934387,1.9801204633712766,1.9504676961898804
1984-09-03,58.25654792465743,P,1.9686839580535889,2.004626750946045,2.0225981712341308,2.0091197013854982,1.9940074491500854,1.9804472124576566,1.9503860068321228
1984-09-04,58.18101548413703,P,1.9605158567428589,1.989923071861267,2.015246331691742,2.007485979795456,1.9940074491500854,1.9806922805309293,1.9504676991701126
1984-09-05,58.1188604734645,P,1.9605158567428589,1.976853084564209,2.0070775747299194,2.0062606811523436,1.9941708469390869,1.980855665206909,1.9506310790777206
1984-09-06,58.07269034762256,P,1.9686839580535889,1.965416717529297,1.99972562789917,2.0058522045612337,1.9943342089653016,1.9812641060352323,1.9509169852733612
1984-09-07,58.08346481436027,P,1.9605158567428589,1.9637830972671508,1.9915568709373475,2.005035322904587,1.9940074563026429,1.9815908658504484,1.9512028920650482
1984-09-10,58.08811851239587,P,1.9523459672927856,1.9605154991149902,1.9825711250305176,2.003401529788971,1.9935173058509827,1.9818359267711636,1.951529643535614
1984-09-11,58.09891384897887,P,1.9523459672927856,1.9588815212249755,1.9744022965431214,2.001359313726425,1.9930271553993224,1.9819176125526425,1.9518563950061798
1984-09-12,58.11678542263323,P,1.9605158567428589,1.9588815212249755,1.9678673028945923,1.999725592136383,1.9927004027366637,1.9820809972286222,1.9523056840896607
1984-09-13,58.13182065889802,P,1.9686839580535889,1.9588815212249755,1.9621491193771363,1.9976833820343018,1.9927004027366637,1.982407746315002,1.9529183441400528
1984-09-14,58.14052509906444,P,1.9523459672927856,1.957247543334961,1.960515320301056,1.9944158375263215,1.9923736429214478,1.982489432096481,1.9535718470811845
1984-09-17,58.142556076209466,P,1.9441773891448972,1.9556138277053834,1.9580646634101868,1.990331417322159,1.9917201209068298,1.982244366407394,1.954102817773819
1984-09-18,58.13954753618527,B,1.9441773891448972,1.9539801120758056,1.9564308166503905,1.9858385741710662,1.9907398629188537,1.981754237413406,1.9546337884664535
1984-09-19,58.13602447030886,B,1.9605158567428589,1.9539801120758056,1.9564308166503905,1.981754195690155,1.990086374282837,1.9814274930953977,1.9551647639274596
1984-09-20,58.134223689011144,B,1.9686839580535889,1.9539801120758056,1.9564308166503905,1.9780782222747804,1.9899229836463928,1.9811824297904965,1.9558999568223954
1984-09-21,58.161633602115934,B,1.9931902885437007,1.9621489763259887,1.9596982598304749,1.9756275653839108,1.9900863528251649,1.9811824297904965,1.9567985212802887
1984-09-24,58.190912648951574,C,1.9850218296051023,1.9703178644180297,1.9629658460617065,1.9727684855461116,1.9899229836463928,1.9810190582275389,1.9574520266056061
1984-09-25,58.21537632451583,C,1.9768534898757932,1.976853084564209,1.9654165983200074,1.969909447431564,1.9895962476730347,1.9806106245517727,1.9579830038547517
1984-09-26,58.243247447707496,C,2.001358985900879,1.985021710395813,1.9695009112358093,1.9686841070652004,1.9895962476730347,1.9804472458362576,1.9584731262922288
1984-09-27,58.2614545640558,C,2.009528160095215,1.993190550804138,1.9735853314399718,1.9678672254085536,1.9897596311569214,1.9803655588626858,1.9588407218456267
1984-09-28,58.26227271145905,A,2.009528160095215,1.9964581251144409,1.9793035507202148,1.969909435510635,1.99041312456131,1.9803655588626858,1.9591674757003785
1984-10-01,58.279534459225765,A,2.009528160095215,2.001359391212463,1.9858386278152467,1.9719516456127164,1.9910666179656982,1.980528937578201,1.95949422955513
1984-10-02,58.309590010811064,A,2.009528160095215,2.0078943252563475,1.9923737049102783,1.9744022607803342,1.9917201113700866,1.9806106293201444,1.9598618251085282
1984-10-03,58.31140807033412,A,2.009528160095215,2.009528160095215,1.997274935245514,1.976852875947952,1.9918834948539734,1.9805289423465726,1.9601477360725403
1984-10-04,58.307769320311344,A,2.009528160095215,2.009528160095215,2.0013593554496767,1.9788950860500332,1.9920468783378602,1.9804472553730008,1.960392797589302
1984-10-05,58.29508001031291,A,2.009528160095215,2.009528160095215,2.002993142604828,1.981345701217651,1.9923736357688904,1.9804472553730008,1.9606378591060638
1984-10-08,58.29495754104074,A,2.0258657932281494,2.0127956867218018,2.0070775389671325,1.9850216925144193,1.9931905150413514,1.9806106317043302,1.9609646087884902
1984-10-09,58.310564861903565,A,2.042203426361084,2.0193307399749756,2.0136125326156615,1.9895145654678341,1.994334146976471,1.980855697393417,1.9615364265441895
1984-10-10,58.37231428965231,A,2.083047389984131,2.034034585952759,2.0217813730239866,1.9956411421298976,1.9961312890052796,1.9815908896923062,1.9623124641180039
1984-10-11,58.43367300098864,A,2.083047389984131,2.048738431930542,2.0291332960128785,2.0013593137264247,1.9977650570869445,1.9823260819911954,1.9630068141222
1984-10-12,58.51640518696134,A,2.1075544357299805,2.068343687057495,2.038935923576355,2.0091197371482847,1.9998889660835266,1.983306344747543,1.963701166510582
1984-10-15,58.60268036700251,A,2.1320602893829346,2.089582586288452,2.051189136505127,2.0185138821601862,2.0026663661003115,1.9845316660404202,1.9645588886737824
