Date,GRADE,GPS,CME,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-02-18,,,4.581857204437256,4.526900577545166,4.437671852111817,4.5158371925354,4.584019613265991,,
2003-02-19,,,4.607587814331055,4.5651857376098635,4.46885576248169,4.519027757644653,4.583422756195068,,
2003-02-20,,,4.634345054626465,4.596678066253662,4.505185127258301,4.516969394683838,4.5857280826568605,,
2003-02-21,,,4.668308734893799,4.614379787445069,4.538633203506469,4.5085817098617555,4.58924786567688,,
2003-02-24,,,4.686832427978516,4.635786247253418,4.564773893356323,4.504928040504455,4.594270181655884,,
2003-02-25,,,4.705358028411865,4.66048641204834,4.593693494796753,4.503435778617859,4.599313116073608,,
2003-02-26,,,4.666250228881836,4.672218894958496,4.61870231628418,4.497466611862182,4.604808874130249,,
2003-02-27,,,4.456300735473633,4.63661003112793,4.616644048690796,4.492835354804993,4.606867237091064,,
2003-02-28,,,4.430570125579834,4.589062309265136,4.6017210483551025,4.495665502548218,4.603985538482666,,
2003-03-03,,,4.4388041496276855,4.5394566535949705,4.587621450424194,4.499679207801819,4.603429746627808,,
2003-03-04,,,4.406898498535156,4.479764747619629,4.570125579833984,4.5038987159729,4.602956314086914,,
2003-03-05,,,4.348238468170166,4.416162395477295,4.5441906452178955,4.506523203849793,4.601309680938721,,
2003-03-06,,,4.371985912322998,4.399299430847168,4.517954730987549,4.511569929122925,4.601064224243164,,
2003-03-07,,,4.370954036712647,4.387376213073731,4.488219261169434,4.5134262323379515,4.6020331382751465,,
2003-03-10,,,4.374050617218018,4.3744255065917965,4.456941080093384,4.510857486724854,4.60240532875061,,
2003-03-11,,,4.364758491516113,4.3659975051879885,4.422881126403809,4.508287310600281,4.599833545684814,,
2003-03-12,,,4.376116752624512,4.371573162078858,4.393867778778076,4.506285047531128,4.597488927841186,,
2003-03-13,,,4.390572547912598,4.375290489196777,4.387294960021973,4.501969504356384,4.59530987739563,,
2003-03-14,,,4.460788249969482,4.393257331848145,4.390316772460937,4.49601891040802,4.590253782272339,,
2003-03-17,,,4.744751930236816,4.467397594451905,4.420911550521851,4.5042665004730225,4.586142797470092,,
2003-03-18,,,4.755077362060547,4.545461368560791,4.45572943687439,4.512927508354187,4.582402992248535,,
2003-03-19,,,4.848011016845703,4.639840221405029,4.505706691741944,4.52494866847992,4.580542449951172,,
2003-03-20,,,4.703447818756104,4.70241527557373,4.538852882385254,4.528403806686401,4.573649950027466,,
2003-03-21,,,4.863498210906982,4.782957267761231,4.588107299804688,4.53816328048706,4.570081958770752,,
2003-03-24,,,4.956432819366455,4.825293445587159,4.646345520019532,4.551643300056457,4.567075929641724,,
2003-03-25,,,5.000835418701172,4.874445056915283,4.7099532127380375,4.566417169570923,4.566028318405151,,
2003-03-26,,,5.008061408996582,4.906455135345459,4.773147678375244,4.58350772857666,4.5693447971343994,,
2003-03-27,,,5.049365997314453,4.975638771057129,4.839027023315429,4.6131609916687015,4.576924753189087,,
2003-03-28,,,5.023552894592285,5.007649707794189,4.89530348777771,4.642810130119324,4.584729452133178,,
2003-03-31,,,4.971920013427734,5.0107471466064455,4.918020296096802,4.6694659233093265,4.591501493453979,,
2003-04-01,,,4.953335762023926,5.001247215270996,4.93784613609314,4.696787786483765,4.599075107574463,,
2003-04-02,,,4.972954750061035,4.994225883483887,4.950340509414673,4.728023600578308,4.6076586723327635,,
2003-04-03,,,4.985345840454102,4.981421852111817,4.978530311584473,4.758691596984863,4.613855342864991,,
2003-04-04,,,4.997737407684326,4.976258754730225,4.991954231262207,4.790030765533447,4.617088842391968,,
2003-04-07,,,4.822195529937744,4.946313858032227,4.978530502319336,4.812438011169434,4.618334636688233,,
2003-04-08,,,4.7974138259887695,4.915129470825195,4.9581883430480955,4.834070777893066,4.619578847885132,,
2003-04-09,,,4.827358245849609,4.88601016998291,4.940118026733399,4.856632852554322,4.620413341522217,,
2003-04-10,,,4.865565299987793,4.862054061889649,4.921737957000732,4.880382490158081,4.626746129989624,,
2003-04-11,,,4.829422473907471,4.828391075134277,4.902324914932251,4.8988142013549805,4.635855236053467,,
2003-04-14,,,4.905835151672363,4.845118999481201,4.895716428756714,4.906868362426758,4.646801338195801,,
2003-04-15,,,4.904802322387695,4.866596698760986,4.890863084793091,4.914354610443115,4.658447217941284,,
2003-04-16,,,4.916163444519043,4.884357738494873,4.885183954238892,4.917762231826782,4.670855512619019,,
2003-04-17,,,5.063823223114014,4.924009323120117,4.8930316925048825,4.935781002044678,4.686710948944092,,
2003-04-18,,,5.063823223114014,4.970889472961426,4.899640274047852,4.945797252655029,4.70131085395813,,
2003-04-21,,,5.030777931213379,4.995878028869629,4.920498514175415,4.9495145082473755,4.7134179019927975,,
2003-04-22,,,5.141268730163574,5.043171310424805,4.954884004592896,4.956536173820496,4.727920036315918,,
2003-04-23,,,5.214579105377197,5.102854442596436,4.993606090545654,4.966862058639526,4.7438883781433105,,
2003-04-24,,,5.328164577484131,5.155722713470459,5.039866018295288,4.98080198764801,4.760914001464844,4.6664461898803715,
2003-04-25,,,5.41593599319458,5.226145267486572,5.098517370223999,5.000421142578125,4.77763671875,4.676454215049744,
2003-04-28,,,5.720548629760742,5.364099407196045,5.179988718032837,5.037852573394775,4.800451688766479,4.690414042472839,
2003-04-29,,,5.746365547180176,5.485118770599366,5.264145040512085,5.077504062652588,4.823741855621338,4.703880734443665,
2003-04-30,,,5.838264465332031,5.609855842590332,5.356355142593384,5.1207695484161375,4.848355388641357,4.7158890724182125,
2003-05-01,,,5.759788513183594,5.696180629730224,5.425951671600342,5.159491682052613,4.8708642578125,4.72829617023468,
2003-05-02,,,5.885765552520752,5.790146541595459,5.508145904541015,5.203893089294434,4.895213394165039,4.742230629920959,
2003-05-05,,,5.865111351013184,5.819059085845947,5.591579246520996,5.256038880348205,4.9187789726257325,4.756524577140808,
2003-05-06,,,5.834136486053467,5.836613273620605,5.660866022109985,5.30787501335144,4.941354541778565,4.770333828926087,
2003-05-07,,,5.741201877593994,5.817200756072998,5.713528299331665,5.35356719493866,4.962853574752808,4.783831224441529,
2003-05-08,,,5.718483924865723,5.808939838409424,5.752560234069824,5.396213126182556,4.988097238540649,4.797482237815857,
2003-05-09,,,5.7535905838012695,5.782504844665527,5.786325693130493,5.442421531677246,5.014557647705078,4.809271593093872,
2003-05-12,,,5.85478401184082,5.780439376831055,5.799749231338501,5.489868974685669,5.042877244949341,4.823153495788574,
2003-05-13,,,6.0509796142578125,5.823808002471924,5.830210638046265,5.547177839279175,5.075758867263794,4.839357590675354,
2003-05-14,,,6.039616584777832,5.883490943908692,5.850345849990845,5.603350496292114,5.109586429595947,4.855448055267334,
2003-05-15,,,6.05304479598999,5.950403118133545,5.879671478271485,5.652811574935913,5.143207607269287,4.872135915756226,
2003-05-16,,,6.195540428161621,6.038793087005615,5.910648965835572,5.7093974351882935,5.179699335098267,4.890866236686707,
2003-05-19,,,6.045815944671631,6.076999473571777,5.928719425201416,5.760149335861206,5.213134641647339,4.907769985198975,
2003-05-20,,,6.044781684875488,6.0757598876953125,5.9497839450836185,5.805324983596802,5.246735105514526,4.9232843255996706,
2003-05-21,,,6.109836101531982,6.089803791046142,5.986647367477417,5.850087833404541,5.281409492492676,4.939449210166931,
2003-05-22,,,6.164563179016113,6.112107467651367,6.031255292892456,5.89190776348114,5.316889305114746,4.956099591255188,
2003-05-23,,,6.214127063751221,6.115824794769287,6.077308940887451,5.9318173170089725,5.351956081390381,4.97110493183136,
2003-05-26,,,6.214127063751221,6.149487018585205,6.113243246078492,5.956496238708496,5.381343584060669,4.983743190765381,
2003-05-27,,,6.147010326385498,6.169932746887207,6.12284631729126,5.976528477668762,5.409182243347168,4.995792617797852,
2003-05-28,,,6.242008686065674,6.196367263793945,6.143085527420044,5.996715688705445,5.437062196731567,5.00880232334137,
2003-05-29,,,6.220324516296387,6.20751953125,6.159813499450683,6.019742488861084,5.467399730682373,5.02052484035492,
2003-05-30,,,6.348362922668457,6.234366703033447,6.175095748901367,6.042872357368469,5.497097024917602,5.033589491844177,
2003-06-02,,,6.40722131729126,6.272985553741455,6.21123628616333,6.069977855682373,5.526112794876099,5.046594362258912,
2003-06-03,,,6.435102939605713,6.330604076385498,6.250268411636353,6.100026178359985,5.554798145294189,5.060413231849671,
2003-06-04,,,6.525966644287109,6.387395668029785,6.291881465911866,6.139264416694641,5.58515625,5.0772505235672,
2003-06-05,,,6.506350040435791,6.444600772857666,6.326060152053833,6.178657722473145,5.6142959308624265,5.095610342025757,
2003-06-06,,,6.312825202941895,6.437493228912354,6.3359299659729,6.206619453430176,5.640081377029419,5.112405414581299,
2003-06-09,,,6.41631555557251,6.439312076568603,6.356148815155029,6.23469603061676,5.668969287872314,5.130235390663147,
2003-06-10,,,6.437010288238525,6.439693546295166,6.385148811340332,6.253997564315796,5.698642778396606,5.148858942985535,
2003-06-11,,,6.452537059783936,6.425007629394531,6.406201648712158,6.274643588066101,5.728234424591064,5.167946548461914,
2003-06-12,,,6.637781620025635,6.4512939453125,6.447947359085083,6.303880429267883,5.7612831401824955,5.187569241523743,
2003-06-13,,,6.677109241485596,6.524150753021241,6.480821990966797,6.327958869934082,5.7948705768585205,5.205979709625244,
2003-06-16,,,6.790945529937744,6.599076747894287,6.519194412231445,6.3652153491973875,5.83424557685852,5.2262901067733765,
2003-06-17,,,7.182130813598633,6.748100852966308,6.593897199630737,6.422082805633545,5.881939916610718,5.250759382247924,
2003-06-18,,,7.202830791473389,6.898159599304199,6.661583614349365,6.476732540130615,5.929449367523193,5.274931354522705,
2003-06-19,,,7.0372467041015625,6.978052616119385,6.714673280715942,6.5203667163848875,5.9728829956054685,5.299814562797547,
2003-06-20,,,6.858213424682617,7.014273452758789,6.769212102890014,6.552571034431457,6.0134588146209715,5.32465702533722,
2003-06-23,,,6.831305503845215,7.022345447540284,6.810711097717285,6.583429956436158,6.051968221664429,5.349384779930115,
2003-06-24,,,7.085892200469971,7.003097724914551,6.87559928894043,6.6303740501403805,6.095590019226075,5.377018618583679,
2003-06-25,,,6.93479061126709,6.949489688873291,6.923824644088745,6.665013146400452,6.135962562561035,5.403409037590027,
2003-06-26,,,7.156260967254639,6.973292541503906,6.975672578811645,6.711809968948364,6.177811317443847,5.43226113319397,
2003-06-27,,,7.202830791473389,7.042216014862061,7.028244733810425,6.754533362388611,6.220591468811035,5.460951161384583,
2003-06-30,,,7.205935478210449,7.117142009735107,7.069743728637695,6.7944690704345705,6.264094619750977,5.488756260871887,
2003-07-01,,,7.717168807983398,7.243397331237793,7.123247528076172,6.858572363853455,6.315612621307373,5.521766328811646,
2003-07-02,,,7.725451469421387,7.4015295028686525,7.175509595870972,6.918546605110168,6.365830068588257,5.554859223365784,
2003-07-03,,,7.642661094665527,7.49880952835083,7.236051034927368,6.975362157821655,6.4121199989318844,5.586517000198365,
2003-07-04,,,7.642661094665527,7.586775588989258,7.314495801925659,7.041853952407837,6.456654500961304,5.617145609855652,
2003-07-07,,,7.684053421020508,7.68239917755127,7.399770593643188,7.105240845680237,6.495924596786499,5.6481881427764895,
2003-07-08,,,7.7006144523620605,7.679088306427002,7.461242818832398,7.168421053886414,6.535009574890137,5.679375715255738,
2003-07-09,,,7.918972492218018,7.717792510986328,7.55966100692749,7.241742825508117,6.576623735427856,5.712489562034607,
2003-07-10,,,8.020391464233398,7.793338584899902,7.646074056625366,7.310873317718506,6.621835794448852,5.746350026130676,
2003-07-11,,,7.835146427154541,7.831835651397705,7.709305620193481,7.368775177001953,6.660823411941529,5.7780184030532835,
2003-07-14,,,8.004870414733887,7.8959990501403805,7.789199113845825,7.42947142124176,6.703618593215943,5.811198782920838,
2003-07-15,,,8.054542541503906,7.96678466796875,7.822936487197876,7.473092007637024,6.7480267143249515,5.844690628051758,
2003-07-16,,,7.916902542114258,7.966370677947998,7.842081594467163,7.508795595169067,6.791540727615357,5.877197151184082,
2003-07-17,,,7.704750537872314,7.903242492675782,7.848290538787841,7.542170786857605,6.831266059875488,5.909681649208069,
2003-07-18,,,7.740973472595215,7.884407901763916,7.858121776580811,7.586308789253235,6.871013717651367,5.942785682678223,
2003-07-21,,,7.618858814239502,7.807205581665039,7.85160231590271,7.625686454772949,6.906295213699341,5.974586229324341,
2003-07-22,,,8.043156623840332,7.804928398132324,7.8858565330505375,7.673549675941468,6.946138753890991,6.010948810577393,
2003-07-23,,,8.173556327819824,7.856259155273437,7.911314916610718,7.735487961769104,6.988817548751831,6.0492019891738895,
2003-07-24,,,7.855844020843506,7.886477851867676,7.894860172271729,7.7704671144485475,7.024873533248901,6.084040570259094,
2003-07-25,,,8.12285041809082,7.962853240966797,7.923630571365356,7.816468095779419,7.0634197330474855,6.121559534072876,
2003-07-28,,,8.061784744262695,8.051438426971435,7.929322004318237,7.859260559082031,7.1037391090393065,6.158436875343323,
2003-07-29,,,7.901383399963379,8.023083782196045,7.914006090164184,7.868471288681031,7.140871143341064,6.193803124427795,
2003-07-30,,,7.80099630355835,7.94857177734375,7.902415466308594,7.872248530387878,7.174694347381592,6.228051919937133,
2003-07-31,,,7.621959209442139,7.901794815063477,7.8941363334655765,7.871213436126709,7.203842267990113,6.26036578655243,
2003-08-01,,,7.4356818199157715,7.764361095428467,7.863607168197632,7.860864472389221,7.228273363113403,6.290114722251892,
2003-08-04,,,7.570216655731201,7.666047477722168,7.858742952346802,7.855172634124756,7.255395154953003,6.318369369506836,
2003-08-05,,,7.728554725646973,7.631481742858886,7.8272827625274655,7.8565696477890015,7.2870260429382325,6.3481041431427006,
2003-08-06,,,7.75960111618042,7.623202705383301,7.785887241363525,7.848601078987121,7.317377891540527,6.377220044136047,
2003-08-07,,,7.766847133636475,7.652180290222168,7.776987552642822,7.835923862457276,7.348308343887329,6.407854037284851,
2003-08-08,,,7.766847133636475,7.718413352966309,7.741387224197387,7.832508897781372,7.3766780281066895,6.436887526512146,
2003-08-11,,,7.777198791503906,7.759809780120849,7.712928628921508,7.821125316619873,7.404077577590942,6.465095186233521,
2003-08-12,,,7.813414096832275,7.77678165435791,7.704131698608398,7.809068894386291,7.431643800735474,6.493220973014831,
2003-08-13,,,7.966579914093018,7.81817741394043,7.720690059661865,7.8115527629852295,7.4604560661315915,6.522806158065796,
2003-08-14,,,8.093870162963867,7.883582019805909,7.767881155014038,7.831008744239807,7.492206468582153,6.55325119972229,
2003-08-15,,,8.12387752532959,7.954988098144531,7.83670072555542,7.850153946876526,7.528427515029907,6.5842544460296635,
2003-08-18,,,8.063858985900879,8.012320137023925,7.886064958572388,7.872403955459594,7.561378383636475,6.615173835754394,
2003-08-19,,,7.409806251525879,7.931598567962647,7.854190111160278,7.840736436843872,7.580834302902222,6.6397385406494145,
2003-08-20,,,7.596090316772461,7.857500648498535,7.837839031219483,7.811863136291504,7.603705368041992,6.665969896316528,
2003-08-21,,,7.440855979919434,7.726897811889648,7.805239915847778,7.7911137342453,7.6197668552398685,6.690524997711182,
2003-08-22,,,7.063122272491455,7.514746761322021,7.734867429733276,7.738127326965332,7.627487115859985,6.711178846359253,
2003-08-25,,,6.872699737548828,7.276514911651612,7.6444175243377686,7.6786730766296385,7.629122200012207,6.731683888435364,
2003-08-26,,,7.276309013366699,7.249815464019775,7.590707015991211,7.647419357299805,7.631005764007568,6.756472840309143,
2003-08-27,,,7.539172649383545,7.238431930541992,7.5479662895202635,7.634328174591064,7.637732601165771,6.783590984344483,
2003-08-28,,,7.392214775085449,7.2287036895751955,7.477800750732422,7.62284095287323,7.6448319625854495,6.808857479095459,
2003-08-29,,,7.284589767456055,7.272997188568115,7.3938719749450685,7.615286350250244,7.653359489440918,6.833409152030945,
2003-09-01,,,7.284589767456055,7.355375194549561,7.315945053100586,7.601005005836487,7.6624251747131344,6.8571966981887815,
2003-09-02,,,7.202830791473389,7.340679550170899,7.295247507095337,7.574718809127807,7.664763946533203,6.880176982879639,
2003-09-03,,,7.345642566680908,7.301973533630371,7.270202732086181,7.554020881652832,7.6729809856414795,6.904471774101257,
2003-09-04,,,7.341510772705078,7.291832733154297,7.260268211364746,7.532754063606262,7.676685981750488,6.927248649597168,
2003-09-05,,,7.280444145202637,7.291003608703614,7.282000398635864,7.50843391418457,7.678238248825073,6.949414858818054,
2003-09-08,,,7.482651233673096,7.330615901947022,7.342995548248291,7.49370653629303,7.683772563934326,6.973933591842651,
2003-09-09,,,7.474358081817627,7.384921360015869,7.362800455093383,7.476753735542298,7.67891634941101,6.997264485359192,
2003-09-10,,,7.425622940063477,7.400917434692383,7.351445484161377,7.44970588684082,7.672919778823853,7.019374923706055,
2003-09-11,,,7.409030437469482,7.4144213676452635,7.35312705039978,7.415463900566101,7.668247165679932,7.040183582305908,5.853314886093139
2003-09-12,,,7.422507286071777,7.442833995819091,7.3669188022613525,7.38039538860321,7.663844089508057,7.06024929523468,5.8683517551422115
2003-09-15,,,7.393476009368896,7.424998950958252,7.3778074264526365,7.346876239776611,7.658032541275024,7.076978569030762,5.8836963057518
2003-09-16,,,7.41421365737915,7.412970066070557,7.398945713043213,7.347096610069275,7.652304525375366,7.093657050132752,5.898768892288208
2003-09-17,,,7.503393173217773,7.428524112701416,7.414720773696899,7.34246175289154,7.643992938995361,7.110308337211609,5.913098704814911
2003-09-18,59.573308672780364,A,7.647526264190674,7.476223278045654,7.445322322845459,7.352795267105103,7.636535634994507,7.12918571472168,5.92874094247818
2003-09-19,59.62904110801705,A,7.606056213378906,7.51293306350708,7.477883529663086,7.3799419641494755,7.631953830718994,7.146388621330261,5.9443096256256105
2003-09-22,59.68585305650305,A,7.515835762023926,7.537405014038086,7.481201982498169,7.41209876537323,7.622173137664795,7.162895865440369,5.959710221290589
2003-09-23,59.63367927277286,A,7.28459358215332,7.51148099899292,7.462225532531738,7.412512993812561,7.6067741584777835,7.177400436401367,5.9738671326637265
2003-09-24,59.570075291587976,A,7.225492477416992,7.455900859832764,7.44221248626709,7.396828985214233,7.592945957183838,7.192243342399597,5.988037283420563
2003-09-25,59.43854564718249,P,7.101054191589356,7.3466064453125,7.411414861679077,7.382270956039429,7.5808720302581785,7.206069045066833,6.001775641441345
2003-09-26,59.243009404510815,P,6.893664360046387,7.204128074645996,7.358530569076538,7.362724685668946,7.5639258480072025,7.217469782829284,6.0133706879615785
2003-09-29,59.0830563266613,P,6.8926286697387695,7.079486656188965,7.308445835113526,7.343126630783081,7.5494012451171875,7.227848229408264,6.025500862598419
2003-09-30,59.053287587793335,P,7.135276317596436,7.049623203277588,7.280552101135254,7.339748907089233,7.53124363899231,7.238691196441651,6.039024393558503
2003-10-01,59.0374777037091,P,7.160161018371582,7.036556911468506,7.246228885650635,7.330474829673767,7.510975732803344,7.249896640777588,6.052672348022461
2003-10-02,59.10808003618186,P,7.364442348480225,7.08923454284668,7.21792049407959,7.331621408462524,7.501147699356079,7.26301061630249,6.067573266029358
2003-10-03,59.254110920104665,P,7.440137386322021,7.198529148101807,7.201328611373901,7.339606070518494,7.487493438720703,7.275456585884094,6.0831614112854
2003-10-06,59.4214214860451,A,7.560425281524658,7.332088470458984,7.205787563323975,7.343494772911072,7.477466249465943,7.290602679252625,6.099186332225799
2003-10-07,59.53234740209575,A,7.559389114379883,7.416911029815674,7.233267116546631,7.347746324539185,7.470626363754272,7.305748753547668,6.114516539573669
2003-10-08,59.664036874508874,A,7.606056213378906,7.506090068817139,7.271323490142822,7.356767988204956,7.466727561950684,7.320710954666137,6.1300800824165345
2003-10-09,59.70999493065647,A,7.523097038269043,7.5378210067749025,7.313527774810791,7.362471318244934,7.464750318527222,7.334296293258667,6.145197942256927
2003-10-10,59.73849197306328,A,7.529315948486328,7.5556567192077635,7.377092933654785,7.367811751365662,7.4666230010986325,7.347448182106018,6.159276556968689
2003-10-13,59.771114062979116,A,7.746040821075439,7.59277982711792,7.462434148788452,7.385439991950989,7.470139484405518,7.362767319679261,6.173255255222321
2003-10-14,59.787248926027075,A,7.730483055114746,7.626998615264893,7.521954822540283,7.4012534618377686,7.470178050994873,7.378602046966552,6.187197332382202
2003-10-15,59.770174087379964,A,7.709745407104492,7.64773645401001,7.576913261413575,7.411571073532104,7.469180936813355,7.393279414176941,6.201040868759155
2003-10-16,59.73889787693369,A,7.614345073699951,7.665986061096191,7.6019035339355465,7.409912014007569,7.466130895614624,7.407219619750976,6.213872230052948
2003-10-17,59.624586612818995,A,7.320887088775635,7.624300289154053,7.589978504180908,7.395653557777405,7.457211694717407,7.416944861412048,6.225267176628113
2003-10-20,59.41313229788732,P,7.146681785583496,7.504428482055664,7.548604154586792,7.377195858955384,7.444601354598999,7.42433946609497,6.235466914176941
2003-10-21,59.25786338121255,P,7.259705543518066,7.4102729797363285,7.51863579750061,7.37595145702362,7.433527183532715,7.432585492134094,6.246499361991883
2003-10-22,59.04747707429204,P,6.970399379730225,7.262403774261474,7.455070114135742,7.363196802139282,7.413603572845459,7.437029819488526,6.257140171527863
2003-10-23,58.84140054378957,P,6.778561115264893,7.095246982574463,7.380616521835327,7.347072148323059,7.3872973918914795,7.439751930236817,6.267681136131286
2003-10-24,58.806845933625596,P,7.025354385375977,7.036140441894531,7.330220365524292,7.353656649589539,7.365326929092407,7.446877222061158,6.279641318321228
2003-10-27,58.83948943493988,P,7.051280498504639,7.01706018447876,7.260744333267212,7.361589241027832,7.345075359344483,7.453226871490479,6.291731131076813
2003-10-28,58.84324170508338,P,7.051280498504639,6.975375175476074,7.192824077606201,7.357389450073242,7.337904844284058,7.45936957359314,6.304114258289337
2003-10-29,58.95474152035667,P,7.152902603149414,7.011875820159912,7.137139797210693,7.357026529312134,7.3290410900115965,7.466373229026795,6.317159888744354
2003-10-30,59.058753773115036,P,6.982840538024902,7.052731704711914,7.073989343643189,7.337946438789368,7.319880781173706,7.4698238182067875,6.328696529865265
2003-10-31,59.088177220417855,P,7.046096324920654,7.056880092620849,7.04651026725769,7.318244385719299,7.31954026222229,7.4735136890411376,6.339746699333191
2003-11-03,59.119261983996665,P,7.051280498504639,7.056880092620849,7.036970138549805,7.2927871465682985,7.323111877441407,7.476117038726807,6.351203572750092
2003-11-04,59.0578497639929,P,6.843891620635986,7.015402317047119,6.995388746261597,7.257012271881104,7.314463529586792,7.47273464679718,6.361747014522552
2003-11-05,58.96151258758439,P,6.874999046325684,6.959821605682373,6.985848712921142,7.220459413528443,7.3011800575256345,7.469456329345703,6.372193841934204
2003-11-06,58.94554254070436,B,6.880181789398193,6.939289855957031,6.996010780334473,7.1883136510849,7.29093939781189,7.46788568019867,6.383850121498108
2003-11-07,58.93843919567838,B,6.991137504577637,6.928298091888427,6.992589092254638,7.161404728889465,7.285070352554321,7.4692149209976195,6.39693597316742
2003-11-10,58.91797298435572,B,7.004615306854248,6.91896505355835,6.9879225730896,7.124333453178406,7.2794708633422855,7.47094801902771,6.410166399478912
2003-11-11,59.00713550221138,B,7.077206134796143,6.965627956390381,6.99051513671875,7.091669607162475,7.276958370208741,7.470861158370972,6.423939888477325
2003-11-12,59.11834417727761,A,7.1881608963012695,7.028260326385498,6.9940409660339355,7.0655903816223145,7.273808736801147,7.473394861221314,6.43840194940567
2003-11-13,59.14047645722613,P,6.975588321685791,7.047341632843017,6.993315744400024,7.0336525440216064,7.266490287780762,7.471588134765625,6.4519246339797975
2003-11-14,59.14663419385605,P,7.014988899230957,7.0521119117736815,6.990205001831055,7.018357634544373,7.261181182861328,7.469709715843201,6.465330438613892
2003-11-17,59.1090697322276,B,6.828334808349609,7.0168558120727536,6.967910432815552,7.002440285682678,7.248094854354858,7.4659337091445925,6.47734498500824
