Date,GRADE,GPS,ADBE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1986-08-13,,,0.1980571299791336,,,,,,
1986-08-14,,,0.2090595364570617,,,,,,
1986-08-15,,,0.2053920626640319,,,,,,
1986-08-18,,,0.1980571299791336,,,,,,
1986-08-19,,,0.2017246335744857,0.2024580985307693,,,,,
1986-08-20,,,0.2017246335744857,0.20319159924983973,,,,,
1986-08-21,,,0.2090595364570617,0.2031915992498397,,,,,
1986-08-22,,,0.2090595364570617,0.2039250940084457,,,,,
1986-08-25,,,0.2017246335744857,0.20465859472751607,,,,,
1986-08-26,,,0.2017246335744857,0.20465859472751607,0.2035583466291427,,,,
1986-08-27,,,0.2017246335744857,0.20465859472751607,0.2039250969886779,,,,
1986-08-28,,,0.1943887025117874,0.2017244279384612,0.20245801359415044,,,,
1986-08-29,,,0.1943887025117874,0.1987902611494064,0.20135767757892603,,,,
1986-09-01,,,0.1943887025117874,0.19732307493686668,0.20099083483219143,,,,
1986-09-02,,,0.2090595364570617,0.1987900555133819,0.20172432512044902,,,,
1986-09-03,,,0.2090595364570617,0.20025703608989712,0.2024578154087066,,,,
1986-09-04,,,0.2347337752580642,0.2083260506391525,0.20502523928880687,,,,
1986-09-05,,,0.2310663908720016,0.21566158831119528,0.20722592473030085,,,,
1986-09-08,,,0.227398931980133,0.22226363420486445,0.2097933545708656,,,,
1986-09-09,,,0.2347337752580642,0.2273984819650649,0.21309426873922344,0.2083263076841831,,,
1986-09-10,,,0.2457372099161148,0.23473401665687557,0.21749552637338634,0.21071031168103213,,,
1986-09-11,,,0.2163954228162765,0.231066346168518,0.21969619840383525,0.21107710599899288,,,
1986-09-12,,,0.2200630158185959,0.22886567115783688,0.2222636297345161,0.21181065365672108,,,
1986-09-15,,,0.2420697063207626,0.23179982602596277,0.2270317301154136,0.21401128247380252,,,
1986-09-16,,,0.2530721724033355,0.23546750545501705,0.231432993710041,0.216578659415245,,,
1986-09-17,,,0.2714113891124725,0.2406023412942886,0.23766817897558204,0.2200629971921443,,,
1986-09-18,,,0.2714113891124725,0.2516055345535278,0.2413359403610229,0.22318058982491484,,,
1986-09-19,,,0.2714113891124725,0.2618752092123031,0.24537044018506998,0.22629818245768538,,,
1986-09-22,,,0.2604081034660339,0.2655428886413574,0.24867135733366008,0.22923235595226282,,,
1986-09-23,,,0.2530721724033355,0.26554288864135733,0.2505051970481872,0.2317997328937053,,,
1986-09-24,,,0.2567406296730041,0.26260873675346363,0.25160553902387617,0.23455053269863124,,,
1986-09-25,,,0.2494045943021774,0.2582073777914047,0.2549064561724662,0.23730132728815073,,,
1986-09-26,,,0.2494045943021774,0.25380601882934567,0.25784061402082437,0.24005212187767025,,,
1986-09-29,,,0.2530721724033355,0.252338832616806,0.25894086062908167,0.24298629537224764,,,
1986-09-30,,,0.2530721724033355,0.252338832616806,0.2589408606290816,0.24518692716956134,,,
1986-10-01,,,0.2530721724033355,0.25160514116287225,0.25710693895816794,0.24738755896687503,,,
1986-10-02,,,0.2530721724033355,0.2523386567831039,0.25527301728725427,0.24830447882413859,,,
1986-10-03,,,0.2530721724033355,0.2530721724033355,0.2534390956163406,0.2494047679007053,,,
1986-10-06,,,0.2567406296730041,0.2538058638572692,0.2530723482370376,0.25087185278534885,,,
1986-10-07,,,0.2567406296730041,0.2545395553112029,0.2534391939640045,0.25197219550609584,,,
1986-10-08,,,0.2567406296730041,0.2552732467651367,0.2534391939640045,0.25252236649394033,,,
1986-10-09,,,0.2567406296730041,0.2560069382190704,0.2541727975010871,0.25453962683677667,,,
1986-10-10,,,0.2567406296730041,0.2567406296730041,0.25490640103816975,0.25637350752949706,,,
1986-10-13,,,0.2604081034660339,0.25747412443161,0.2556399941444396,0.2572904273867606,,,
1986-10-14,,,0.2604081034660339,0.258207619190216,0.25637358725070947,0.25765722393989554,,,
1986-10-15,,,0.2604081034660339,0.25894111394882197,0.2571071803569793,0.25710705965757363,,,
1986-10-16,,,0.2604081034660339,0.25967460870742787,0.2578407734632492,0.2565568953752517,,,
1986-10-17,,,0.2604081034660339,0.2604081034660339,0.258574366569519,0.2560067310929298,,,
1986-10-20,,,0.2604081034660339,0.2604081034660339,0.25894111394882197,0.2560067310929298,,,
1986-10-21,,,0.2677430510520935,0.2618750929832458,0.2600413560867309,0.25674027502536767,0.23612767249345776,,
1986-10-22,,,0.2714113891124725,0.26407575011253354,0.26150843203067775,0.2574738129973411,0.23759475767612454,,
1986-10-23,,,0.2750788927078247,0.26700990796089175,0.2633422583341598,0.25875752791762346,0.2389151448011398,,
1986-10-24,,,0.297084778547287,0.27434524297714236,0.26737667322158815,0.261141537129879,0.2407489991188049,,
1986-10-27,,,0.300753116607666,0.28241424560546874,0.27141117453575136,0.2635255843400955,0.24280291885137553,,
1986-10-28,,,0.300753116607666,0.28901625871658326,0.27544567584991453,0.265909631550312,0.24478348851203915,,
1986-10-29,,,0.330094963312149,0.30075297355651853,0.28241436183452606,0.2697607710957527,0.24735089510679237,,
1986-10-30,,,0.3484333157539367,0.3154238581657409,0.2912168830633163,0.27452882826328273,0.25013837069272987,,
1986-10-31,,,0.3429309725761413,0.3245930969715118,0.29946916997432704,0.27902176827192304,0.25281579941511145,,
1986-11-03,,,0.330094963312149,0.3304614663124084,0.3064378559589386,0.28268948495388024,0.25538320600986475,,
1986-11-04,,,0.3227589726448059,0.33486263751983636,0.3119394481182098,0.28599040210247034,0.25780389279127114,,
1986-11-05,,,0.3190915584564209,0.3326619565486908,0.3167074650526046,0.2891079485416412,0.2601512312889098,,
1986-11-06,,,0.3264265358448028,0.328260600566864,0.32184222936630247,0.29259224385023114,0.2627919879555701,,
1986-11-07,,,0.330094963312149,0.3256933987140655,0.32514324784278864,0.2962599605321884,0.2655061131715774,,
1986-11-10,,,0.3374299108982086,0.3271603882312774,0.3288109272718429,0.30011105090379714,0.26836693733930583,,
1986-11-11,,,0.3374299108982086,0.33009457588195795,0.3324786067008972,0.3039621412754059,0.2709343448281287,,
1986-11-12,,,0.3374299108982086,0.3337622463703155,0.3332121014595032,0.30781323164701463,0.2735017523169517,,
1986-11-13,,,0.3337624371051788,0.33522942662239075,0.3317450135946274,0.3114809483289719,0.275482325553894,,
1986-11-14,,,0.3374299108982086,0.33669641613960266,0.3311949074268341,0.3153320387005806,0.27760959595441814,,
1986-11-17,,,0.3337624371051788,0.3359629213809967,0.3315616548061371,0.31899975538253783,0.27973686605691905,,
1986-11-18,,,0.3264265358448028,0.33376224637031554,0.3319284111261368,0.3219339296221733,0.28157072126865385,,
1986-11-19,,,0.3264265358448028,0.3315615713596344,0.33266190886497493,0.32468468695878977,0.2831845077872276,,
1986-11-20,,,0.3264265358448028,0.33009439110755917,0.33266190886497493,0.3272520691156387,0.28538513004779814,,
1986-11-21,,,0.3264265358448028,0.327893716096878,0.33229506611824033,0.32871915698051446,0.28751240044832227,,
1986-11-24,,,0.3264265358448028,0.3264265358448028,0.3311947286128997,0.33000282794237135,0.2891995370388031,,
1986-11-25,,,0.3264265358448028,0.3264265358448028,0.33009439110755917,0.3312864989042282,0.2906666243076324,,
1986-11-26,,,0.3465995490550995,0.33046113848686215,0.33101135492324824,0.3321117281913757,0.29217038750648494,,
1986-11-27,,,0.3465995490550995,0.33449574112892144,0.33229506611824033,0.3320200398564338,0.2936741507053375,,
1986-11-28,,,0.3594366908073425,0.3410977721214294,0.3344957441091537,0.33284532576799386,0.2954346567392349,,
1986-12-01,,,0.3576018810272217,0.3473328411579132,0.33687968850135797,0.3342206716537475,0.29737853229045863,,
1986-12-02,,,0.3631040453910827,0.3546683430671692,0.34054743945598603,0.33623792529106133,0.2995791697502136,,
1986-12-03,,,0.3594366908073425,0.3572357714176178,0.34384845495224,0.3382551819086074,0.30163309097290036,,
1986-12-04,,,0.3631040453910827,0.36053667068481443,0.34751620590686794,0.34008905738592143,0.3039070799946785,,
1986-12-05,,,0.3704390525817871,0.36273714303970334,0.35191745758056636,0.34210626184940335,0.30632776916027066,,
1986-12-08,,,0.3887783586978912,0.3689724385738372,0.3581526398658752,0.3446736842393875,0.3090418928861618,,
1986-12-09,,,0.3741073906421661,0.3711731076240539,0.36292072534561154,0.34650755822658535,0.3114625972509384,,
1986-12-10,,,0.3741073906421661,0.37410724759101865,0.3656715095043182,0.3483414322137832,0.313883301615715,,
1986-12-11,,,0.3484333157539367,0.3711731016635894,0.3658548861742019,0.3490749761462211,0.31579052448272704,,
1986-12-12,,,0.3521008193492889,0.3675054550170898,0.3651212990283966,0.3498085215687751,0.3177710974216461,,
1986-12-15,,,0.3484333157539367,0.3594364464282989,0.3642044425010681,0.35054206550121303,0.31960495114326476,,
1986-12-16,,,0.344765841960907,0.35356813669204706,0.3623706221580505,0.3514590308070183,0.3213654553890228,,
1986-12-17,,,0.3410972654819488,0.3469661116600037,0.36053667962551117,0.3521925672888756,0.32305258810520165,,
1986-12-18,,,0.344765841960907,0.3462326169013977,0.35870285928249357,0.3531095325946808,0.32481309235095973,,
1986-12-19,,,0.344765841960907,0.3447656214237213,0.35613553822040556,0.354026497900486,0.32657359659671775,,
1986-12-22,,,0.344765841960907,0.34403212666511535,0.35173428654670713,0.3549434632062912,0.3282607513666152,,
1986-12-23,,,0.3594366908073425,0.3469662964344024,0.35026721656322474,0.35659397095441814,0.3302413231134414,,
1986-12-24,,,0.3704390525817871,0.35283465385437013,0.3499003827571868,0.35778594613075254,0.33244194209575645,,
1986-12-25,,,0.3704390525817871,0.35796929597854615,0.35210095643997186,0.3589779213070869,0.3346425610780715,,
1986-12-26,,,0.3741073906421661,0.36383760571479795,0.3543016135692596,0.35971145629882806,0.33691654682159417,,
1986-12-29,,,0.3631040453910827,0.36750524640083315,0.3557686865329742,0.35998656451702116,0.33897046566009514,,
1986-12-30,,,0.3667716085910797,0.36897222995758056,0.3579692631959915,0.36016994267702096,0.34095103681087485,0.28853935465216635,
1986-12-31,,,0.3741073906421661,0.3697058975696564,0.36127027571201326,0.3609034776687622,0.34300495684146876,0.29029985725879665,
1987-01-01,,,0.3741073906421661,0.37043956518173216,0.3642044305801392,0.3614536449313163,0.3449855268001556,0.2919503358006477,
1987-01-02,,,0.3814424574375152,0.37190657854080195,0.3678720921278,0.36200381517410274,0.3466726803779601,0.2937108397483825,
1987-01-05,,,0.3924458622932434,0.37777494192123406,0.3726400941610336,0.36218719035387037,0.3485065352916717,0.2956547270715236,
1987-01-06,,,0.396113246679306,0.38364326953887934,0.37630774974823,0.36328748315572734,0.3504137378931045,0.29759861320257186,
1987-01-07,,,0.3997808396816253,0.38877795934677123,0.3792419284582138,0.3645711556077003,0.351807455420494,0.29957917526364325,
1987-01-08,,,0.4144516289234161,0.3968468070030212,0.3836431860923767,0.36787207126617427,0.35312782168388357,0.30163309618830675,
1987-01-09,,,0.4144516289234161,0.4034486413002014,0.38767760992050165,0.37098961174488065,0.3545582348108291,0.3036870171129703,
1987-01-12,,,0.4327908456325531,0.41151763796806334,0.3946462899446487,0.37520748823881145,0.35661215245723715,0.305997679233551,
1987-01-13,,,0.4401260316371918,0.4203201949596405,0.4019817322492599,0.3799754977226257,0.3589594936370849,0.3083816932141781,
1987-01-14,,,0.4511292278766632,0.43058987259864806,0.40968391597270964,0.38547709584236145,0.36160024702548976,0.31087573915719985,
1987-01-15,,,0.4547969400882721,0.4386589348316193,0.4177528709173203,0.39097865074872973,0.36416765511035915,0.31347982153296466,
1987-01-16,,,0.4584643542766571,0.4474614799022675,0.42545506060123445,0.3966635763645172,0.36673504292964926,0.3161205780506134,
1987-01-19,,,0.4768035113811493,0.4562640130519867,0.433890825510025,0.4032654598355293,0.3695225149393081,0.31894472613930697,
1987-01-20,,,0.5098125338554382,0.470201313495636,0.4452607542276382,0.4107842519879341,0.3729701673984527,0.3219522561132907,
1987-01-21,,,0.5061452388763428,0.4812045156955719,0.45589719414711,0.4175695613026619,0.37634447395801535,0.3249231131374835,
1987-01-22,,,0.4988091886043548,0.49000696539878846,0.46433295011520387,0.4239880681037903,0.37964540898799887,0.32756386727094644,
1987-01-23,,,0.5354869365692139,0.5054114818572998,0.47643648087978363,0.43205704540014267,0.383606549501419,0.33060807272791853,
1987-01-26,,,0.5208162069320679,0.5142140209674835,0.4852390170097351,0.4399426534771919,0.38734762489795677,0.3335422454774379,
1987-01-27,,,0.5281513929367065,0.5178817927837371,0.49404155313968656,0.44801164269447324,0.39138212203979483,0.3364764216542243,
1987-01-28,,,0.5281513929367065,0.5222830235958099,0.5017437696456909,0.4557138428092003,0.3954166191816329,0.3393005634844302,
1987-01-29,,,0.5061452388763428,0.5237502336502076,0.506878599524498,0.46231573522090913,0.39901099324226375,0.3421980616450309,
1987-01-30,,,0.4988091886043548,0.5164146840572357,0.5109130829572677,0.4681840717792511,0.40245864629745476,0.3449855233728885,
1987-02-02,,,0.5061452388763428,0.5134804904460907,0.5138472557067871,0.47386904060840607,0.40605302035808555,0.3476262786984443,
1987-02-03,,,0.5208162069320679,0.512013453245163,0.5149476230144501,0.48010418862104415,0.4099408137798309,0.35030371904373164,
1987-02-04,,,0.5281513929367065,0.512013453245163,0.5171482384204864,0.48652271628379823,0.413571850657463,0.35287111908197394,
1987-02-05,,,0.5428218245506287,0.5193487703800201,0.5215495020151139,0.49294122606515883,0.4174962961673736,0.3555852234363555,
1987-02-06,,,0.5428218245506287,0.5281512975692749,0.5222829908132554,0.4993597358465195,0.4211639988422393,0.3582993277907371,
1987-02-09,,,0.5428218245506287,0.5354866147041321,0.5244835525751114,0.5048612847924232,0.42486839771270746,0.36112346500158304,
1987-02-10,,,0.5501577854156494,0.5413549304008484,0.5266841918230056,0.5103628724813462,0.4286094725131988,0.36409432113170614,
1987-02-11,,,0.5941704511642456,0.5545587420463562,0.5332860976457596,0.5175149336457252,0.43330414772033693,0.36746861934661856,
1987-02-12,,,0.6271796226501465,0.5714303016662597,0.54538953602314,0.526134067773819,0.4385856592655182,0.37124636963009827,
1987-02-13,,,0.6565214395523071,0.5941702246665954,0.5611607611179352,0.5360369220376014,0.4443073070049286,0.37531753808259954,
1987-02-16,,,0.6565214395523071,0.6169101476669312,0.5761983811855316,0.5450228184461594,0.4496621686220169,0.3793520307540893,
1987-02-17,,,0.6675248742103577,0.6403835654258728,0.5908692479133606,0.5529084354639053,0.45553051829338076,0.3834965577721595,
1987-02-18,,,0.6748598217964172,0.6565214395523071,0.6055400907993317,0.5613441646099091,0.46154556691646575,0.3877144342660903,
1987-02-19,,,0.6491854190826416,0.6609225988388061,0.616176450252533,0.5688629761338234,0.46756060898303986,0.3916755667328834,
1987-02-20,,,0.5905020236968994,0.6477187156677247,0.62094447016716,0.5716137304902077,0.47232863306999207,0.39504986524581903,
1987-02-23,,,0.6088413596153259,0.6381826996803284,0.6275464236736298,0.5760149881243706,0.4775367939472199,0.39857087254524226,
1987-02-24,,,0.6455179452896118,0.6337813138961792,0.637082439661026,0.5818833157420158,0.4835518360137939,0.4024586457014083,
1987-02-25,,,0.6528540253639221,0.6293801546096802,0.6429507970809937,0.5881184473633766,0.4897869712114334,0.4064197796583175,
1987-02-26,,,0.6528540253639221,0.6301138758659363,0.6455182373523712,0.5954538866877556,0.4959487348794937,0.41038091361522666,
1987-02-27,,,0.6675248742103577,0.645518445968628,0.6466185808181762,0.6038896709680557,0.5024039155244827,0.4144887560606002,
1987-03-02,,,0.6711922883987427,0.6579886317253113,0.6480856657028198,0.6121420234441757,0.5089324444532395,0.4185965979099273,
1987-03-03,,,0.7482138276100159,0.6785278081893921,0.6561545610427857,0.6235119044780731,0.5167079871892929,0.4234746551513671,
1987-03-04,,,0.8068975210189819,0.7093365073204041,0.6693583309650422,0.6374492108821869,0.5254371565580368,0.4289395493268966,
1987-03-05,,,0.8142333626747131,0.7416123747825623,0.6858631253242493,0.6510197877883911,0.5343130427598953,0.4344778019189834,
1987-03-06,,,0.8068975210189819,0.7694869041442871,0.7075026750564575,0.6642235726118088,0.5429688453674316,0.43994269609451286,
1987-03-09,,,0.8289040923118591,0.8010292649269104,0.7295089483261108,0.6785276859998703,0.5522848463058472,0.4456276559829711,
1987-03-10,,,0.8362391591072083,0.8186343312263489,0.7485810697078705,0.6928317546844482,0.5616741973161697,0.45131261706352227,
1987-03-11,,,0.8692484498023987,0.8311045169830322,0.7702205121517182,0.7065856546163559,0.5715770184993744,0.45729098767042153,
1987-03-12,,,0.9022584557533264,0.8487095355987548,0.7951609551906585,0.7203395962715149,0.5821400398015976,0.4635627833008765,
1987-03-13,,,0.9829479455947876,0.883919620513916,0.8267032623291015,0.7366609215736389,0.594170149564743,0.47042141497135154,
1987-03-16,,,1.0269606113433838,0.923530924320221,0.8622800946235657,0.7551828801631928,0.6068604445457458,0.47768348991870874,
1987-03-17,,,0.9829479455947876,0.9528726816177369,0.8857535064220429,0.7709540337324142,0.6185971385240555,0.48450543820857994,
