Date,GRADE,GPS,AVY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-05-01,48.12789908224431,A,4.951417446136475,4.940993022918701,4.943599271774292,4.90972101688385,4.780493793487548,4.775809025764465,4.6821914124488835
1989-05-02,48.16075799728085,A,5.055656909942627,4.9670531272888185,4.959235191345215,4.921448063850403,4.7877809524536135,4.779711828231812,4.681693937778473
1989-05-03,48.20401519563374,A,5.081717014312744,4.993113040924072,4.974871253967285,4.931872081756592,4.797662916183472,4.784393606185913,4.6823577976226805
1989-05-04,48.27377356929904,A,5.15990161895752,5.034809875488281,4.993113613128662,4.947508358955384,4.808087015151978,4.790375599861145,4.6832836985588076
1989-05-05,48.33875399692074,A,5.107775688171387,5.071293735504151,5.006143379211426,4.959235310554504,4.819553413391113,4.795058784484863,4.683562347888946
1989-05-08,48.40891393212922,A,5.133838653564453,5.1077779769897464,5.0243854999542235,4.973568439483643,4.834147081375122,4.799743404388428,4.684357933998108
1989-05-09,48.438005856285635,A,5.15990161895752,5.128626918792724,5.047840023040772,4.98790168762207,4.848219585418701,4.804688653945923,4.6857993602752686
1989-05-10,48.4388635826499,A,5.107775688171387,5.133838653564453,5.063475847244263,4.999628639221191,4.862813167572021,4.809112644195556,4.686851270198822
1989-05-11,48.42796922138668,A,5.15990161895752,5.133838653564454,5.0843242645263675,5.012658834457398,4.87740683555603,4.8148354721069335,4.688421583175659
1989-05-12,48.44817914944121,A,5.212019443511963,5.154687404632569,5.1129905700683596,5.025688934326173,4.8914793014526365,4.820301899909973,4.6906391143798825
1989-05-15,48.458094303211375,A,5.238077640533447,5.175535202026368,5.141656589508057,5.042627930641175,4.9039881134033205,4.826028909683227,4.6933735704421995
1989-05-16,48.45191011244642,A,5.212019443511963,5.185958766937256,5.15729284286499,5.058264017105103,4.91493335723877,4.831495337486267,4.696622126102447
1989-05-17,48.48937051616651,A,5.290200710296631,5.222443771362305,5.1781412124633786,5.076506233215333,4.926920967102051,4.83644766330719,4.701550374031067
1989-05-18,48.490344296561574,A,5.238077640533447,5.238078975677491,5.185958814620972,5.089536213874817,4.937866115570069,4.840878758430481,4.70647577047348
