Date,GRADE,GPS,CL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-09,,,0.4867804050445556,0.5020289659500122,0.5017356872558594,0.5102004528045654,0.5108907115459442,,
1984-02-10,,,0.4926449656486511,0.4990964412689209,0.5005627155303956,0.508523091673851,0.510161942243576,,
1984-02-13,,,0.4897128939628601,0.49616408348083496,0.49968299865722654,0.506554564833641,0.5094323563575744,,
1984-02-14,,,0.5043746829032898,0.4938180923461914,0.4999762237071991,0.5053191274404526,0.508764717578888,,
1984-02-15,,,0.5043746829032898,0.4955775260925293,0.5002694487571716,0.5042282521724701,0.5083861863613128,,
1984-02-16,,,0.5014424324035645,0.49850993156433104,0.5002694487571716,0.5033485263586044,0.5079490101337433,,
1984-02-17,,,0.5014424324035645,0.5002694249153137,0.4996829330921173,0.5024688005447387,0.5077431273460388,,
1984-02-20,,,0.5014424324035645,0.5026153326034546,0.4993897080421448,0.5018823027610779,0.5077107214927673,,
1984-02-21,,,0.5102397799491882,0.5037883520126343,0.49880322217941286,0.5017356723546982,0.508027725815773,,
1984-02-22,,,0.5307669043540955,0.5090667963027954,0.5023221611976624,0.5029086381196975,0.5088131046295166,,
1984-02-23,,,0.5571579933166504,0.5202099084854126,0.5093599200248718,0.5055478036403656,0.5098950099945069,,
1984-02-24,,,0.5483612418174744,0.5295936703681946,0.5149315476417542,0.5077471315860749,0.5108009803295136,,
1984-02-27,,,0.5366316437721252,0.5366315126419068,0.5196234226226807,0.5096532106399536,0.5112988817691803,,
1984-02-28,,,0.5366316437721252,0.5419098854064941,0.5228491187095642,0.5114126712083816,0.5119124317169189,,
1984-02-29,,,0.5454286932945251,0.5448422431945801,0.5269545197486878,0.5136119842529296,0.5127019226551056,,
1984-03-01,,,0.5366316437721252,0.540736973285675,0.5304734408855438,0.5153714448213578,0.5133154726028443,,
1984-03-02,,,0.5395641922950745,0.5389775633811951,0.5342856168746948,0.516984274983406,0.5139876735210419,,
1984-03-05,,,0.5336989164352417,0.5383910179138184,0.5375112652778625,0.5184504866600037,0.5145425689220429,,
1984-03-06,,,0.5454286932945251,0.5401504278182984,0.5410301566123963,0.5199166893959045,0.5153320598602295,,
1984-03-07,,,0.5483612418174744,0.5407369375228882,0.5427895903587341,0.5225558757781983,0.5162380301952362,,
1984-03-08,,,0.5571579933166504,0.5448422074317932,0.5427895903587341,0.526074755191803,0.5173777604103088,,
1984-03-09,,,0.5483612418174744,0.5466016173362732,0.5427895903587341,0.5288605690002441,0.5183993780612945,,
1984-03-12,,,0.5395641922950745,0.5477746725082397,0.543082845211029,0.5313531339168549,0.5192450547218322,,
1984-03-13,,,0.5366316437721252,0.5460152626037598,0.543082845211029,0.5329659819602967,0.520032080411911,,
1984-03-14,,,0.5395641922950745,0.5442558526992798,0.5424963951110839,0.5347254574298859,0.5205308139324188,,
1984-03-15,,,0.5542261004447937,0.5436694741249084,0.5442558407783509,0.5373646408319473,0.5210336673259736,,
1984-03-16,,,0.5454286932945251,0.5430829644203186,0.5448422908782959,0.5395639538764954,0.521534048318863,,
1984-03-19,,,0.5483612418174744,0.5448423743247985,0.5463085234165191,0.5419098943471908,0.5222665417194366,,
1984-03-20,,,0.5454286932945251,0.5466017842292785,0.5463085234165191,0.5436693400144577,0.5227090907096863,,
1984-03-21,,,0.5454286932945251,0.5477746844291687,0.5460152685642242,0.5444024294614792,0.523093820810318,,
1984-03-22,,,0.5366316437721252,0.544255793094635,0.5439626336097717,0.543376111984253,0.5233026099205017,,
1984-03-23,,,0.5336989164352417,0.5419098377227783,0.5424964010715485,0.5426429957151413,0.5234527444839477,,
1984-03-26,,,0.524901807308197,0.5372179508209228,0.5410301625728607,0.5420565038919449,0.5233691120147705,,
1984-03-27,,,0.5307669043540955,0.534285593032837,0.5404436886310577,0.5417632669210434,0.5234027814865112,,
1984-03-28,,,0.5454286932945251,0.534285593032837,0.5410301387310028,0.5417632669210434,0.523787511587143,,
1984-03-29,,,0.5454286932945251,0.5360450029373169,0.540150398015976,0.5422031193971634,0.5243153464794159,,
1984-03-30,,,0.5307669043540955,0.5354586005210876,0.538684219121933,0.5417632550001145,0.5245499455928803,,
1984-04-02,,,0.524901807308197,0.5354586005210876,0.5363382756710052,0.5413233995437622,0.5247845339775086,,
1984-04-03,,,0.5161046385765076,0.53252614736557,0.5334058701992035,0.5398571968078614,0.5248431789875031,,
1984-04-04,,,0.5131723880767822,0.5260748863220215,0.5301802396774292,0.5380977541208267,0.5249604749679565,,
1984-04-05,,,0.5131723880767822,0.519623625278473,0.5278343141078949,0.5358984738588333,0.5251364290714264,,
1984-04-06,,,0.5131723880767822,0.5161047220230103,0.525781661272049,0.5341390311717987,0.5253123831748963,0.5222082549333572,
1984-04-09,,,0.5102397799491882,0.5131723165512085,0.524315458536148,0.5326728105545044,0.525546977519989,0.5218174415826797,
1984-04-10,,,0.5131723880767822,0.5125858664512635,0.5225560069084167,0.5314998477697372,0.5257815766334534,0.5214270406961441,
1984-04-11,,,0.5161046385765076,0.5131723165512085,0.519623601436615,0.5303268700838089,0.5260748207569123,0.5210948759317398,
1984-04-12,,,0.521969199180603,0.5149316787719727,0.5172776520252228,0.5287140250205994,0.526485356092453,0.5208213567733765,
1984-04-13,,,0.5190369486808777,0.5161045908927917,0.516104656457901,0.527394437789917,0.5267199432849884,0.5205185151100159,
1984-04-16,,,0.5366316437721252,0.5213829636573791,0.5172776401042938,0.5268079578876496,0.5273650825023651,0.520507265329361,
1984-04-17,,,0.5483612418174744,0.5284207344055176,0.5205033004283905,0.526954585313797,0.5280102145671844,0.5204976665973663,
1984-04-18,,,0.544079601764679,0.5340157270431518,0.5235940217971802,0.5268871307373046,0.528980256319046,0.5204741579294204,
1984-04-19,,,0.544079601764679,0.5384378075599671,0.5266847431659698,0.5272595286369324,0.5301262402534485,0.5205084758996964,
1984-04-20,,,0.544079601764679,0.5434463381767273,0.5297754645347595,0.5277785629034042,0.531154932975769,0.5206584376096726,
1984-04-23,,,0.544079601764679,0.5449359297752381,0.5331594467163085,0.5287374526262283,0.5322422671318054,0.52083731174469,
1984-04-24,,,0.576784074306488,0.5506204962730408,0.5395206153392792,0.5310383111238479,0.5336904549598693,0.5212275862693787,
1984-04-25,,,0.6094879508018494,0.5637021660804749,0.5488589465618133,0.5342412739992142,0.5357927203178405,0.5220894533395767,
1984-04-26,,,0.6154347062110901,0.5779731869697571,0.558205497264862,0.5377415746450425,0.5380725657939911,0.5230107879638672,
1984-04-27,,,0.6124611496925354,0.5916494965553284,0.5675479173660278,0.5418262869119644,0.5402929401397705,0.5240180337429047,
1984-04-30,,,0.5975959897041321,0.602352774143219,0.5736443519592285,0.5454609960317611,0.5422160112857819,0.5249633663892745,
1984-05-01,,,0.5916496515274048,0.6053258895874023,0.5779731929302215,0.549238246679306,0.5438442087173462,0.5259359672665596,
1984-05-02,,,0.5886765718460083,0.6011636137962342,0.5824328899383545,0.5530134558677673,0.5450024020671844,0.5269077533483505,
1984-05-03,,,0.6213808059692383,0.6023528337478637,0.5901630103588105,0.5584238767623901,0.5462868583202362,0.5280909341573715,
1984-05-04,,,0.6005687713623047,0.5999743580818176,0.595811927318573,0.5627936959266663,0.5473310089111328,0.5290659946203232,
1984-05-07,,,0.6005687713623047,0.6005689144134522,0.6014608442783356,0.5673101454973221,0.5486097514629364,0.5299543166160583,
1984-05-08,,,0.5886765718460083,0.5999742984771729,0.6026500940322876,0.5710853546857834,0.549650650024414,0.5307815408706665,
1984-05-09,,,0.5857033729553223,0.5993796586990356,0.6002716362476349,0.5745652914047241,0.55045614361763,0.5315790331363678,
1984-05-10,,,0.5827298164367676,0.5916494607925415,0.5970011472702026,0.5776033222675323,0.5513781070709228,0.5323467898368835,
1984-05-11,,,0.576784074306488,0.5868925213813782,0.5934334397315979,0.5804906785488129,0.5521225047111511,0.5330550891160964,
1984-05-14,,,0.5708379745483398,0.5809463620185852,0.5907576382160187,0.5822009950876236,0.5528652858734131,0.533703927397728,
1984-05-15,,,0.5648913979530334,0.5761893272399903,0.5880818128585815,0.5830275028944015,0.5532545399665832,0.5342932999134063,
1984-05-16,,,0.5648913979530334,0.5720269322395325,0.585703295469284,0.5840680927038193,0.5535851430892944,0.5349115866422653,
1984-05-17,,,0.5559723973274231,0.5666754484176636,0.5791624546051025,0.5846627324819564,0.5535614311695098,0.5354695957899094,
1984-05-18,,,0.5559723973274231,0.5625131130218506,0.5747028172016144,0.5852573722600937,0.5537136542797089,0.5360565161705018,
1984-05-21,,,0.5559723973274231,0.5595399975776673,0.5702431797981262,0.5858520120382309,0.5540418183803558,0.536643436551094,
1984-05-22,,,0.5529987812042236,0.5571614742279053,0.5666754007339477,0.5846627473831176,0.5543691611289978,0.5372006207704544,
1984-05-23,,,0.5411068797111511,0.5524045705795289,0.5622157514095306,0.5812436938285828,0.5544000148773194,0.5374654144048691,
1984-05-24,,,0.523267924785614,0.545863676071167,0.5562695622444153,0.576635354757309,0.5537808513641358,0.5374072593450546,
1984-05-25,,,0.5351605415344238,0.5417013049125672,0.5521072089672089,0.5727703243494033,0.5535754883289337,0.5375547683238984,
1984-05-28,,,0.5351605415344238,0.5375389337539673,0.5485394656658172,0.569648551940918,0.5533114743232727,0.5377890080213547,
1984-05-29,,,0.5292139053344727,0.5327819585800171,0.5449717164039611,0.5665267646312714,0.5529871785640716,0.537848134636879,
1984-05-30,,,0.523267924785614,0.5292141675949097,0.5408093690872192,0.5632563322782517,0.5525439631938934,0.5378188920021058,
1984-05-31,,,0.5202949643135071,0.5286195755004883,0.5372416257858277,0.558202040195465,0.5522172296047211,0.5377599197626114,
1984-06-01,,,0.544079601764679,0.5304033875465393,0.5360523462295532,0.5553775817155838,0.5524248433113098,0.5379387938976288,
1984-06-04,,,0.5500261187553406,0.5333765029907227,0.535457718372345,0.5528504490852356,0.5529273295402527,0.5381482207775116,
1984-06-05,,,0.5529987812042236,0.5381334781646728,0.535457718372345,0.5510665595531463,0.5533719670772552,0.5383873742818832,
1984-06-06,,,0.5529987812042236,0.5440796494483948,0.5366469085216522,0.5494313299655914,0.5535233688354492,0.5386554402112961,
1984-06-07,,,0.5738111138343811,0.5547828793525695,0.5417012274265289,0.5489853948354722,0.5540910172462463,0.5392031818628311,
1984-06-08,,,0.5827298164367676,0.5625129222869873,0.5464581549167633,0.549282681941986,0.5551302754878997,0.53984011054039,
1984-06-11,,,0.5619186758995056,0.5648914337158203,0.5491339683532714,0.5488367170095444,0.5558706128597259,0.5403275734186173,
1984-06-12,,,0.5648913979530334,0.5672699570655823,0.5527017176151275,0.5488367170095444,0.5568463480472565,0.5408447635173798,
1984-06-13,,,0.5589451789855957,0.5684592366218567,0.5562694430351257,0.5485394060611725,0.5577618038654327,0.5413611394166946,
1984-06-14,,,0.5529987812042236,0.5642967700958252,0.5595398247241974,0.5483907252550125,0.5585583317279815,0.5418473803997039,
1984-06-15,,,0.5411068797111511,0.5559721827507019,0.5592425525188446,0.547647449374199,0.5591170215606689,0.5422147023677826,
1984-06-18,,,0.5529987812042236,0.5541882038116455,0.5595398187637329,0.5474987685680389,0.5599722015857697,0.5427595895528793,
1984-06-19,,,0.5738111138343811,0.5559721469879151,0.5616210520267486,0.5485393851995468,0.5611849761009217,0.5434832763671875,
1984-06-20,,,0.5797579288482666,0.5601346969604493,0.5642969667911529,0.5504719376564026,0.5624580419063568,0.5442664313316345,
1984-06-21,,,0.5827298164367676,0.566080904006958,0.5651888370513916,0.5534450322389602,0.5636732542514801,0.5450793051719666,
1984-06-22,,,0.5827298164367676,0.5744054913520813,0.5651888370513916,0.5558234959840774,0.5649471116065979,0.5458335274457932,
1984-06-25,,,0.5827298164367676,0.5803516983985901,0.5672699511051178,0.5582019597291946,0.5658690750598907,0.546617078781128,
1984-06-26,,,0.5648913979530334,0.5785677552223205,0.5672699511051178,0.5599858343601227,0.566199678182602,0.5471049463748932,
1984-06-27,,,0.5500261187553406,0.5726213932037354,0.5663780450820923,0.561323744058609,0.5663186085224151,0.5476494324207306,
1984-06-28,,,0.5589451789855957,0.567864465713501,0.5669726848602294,0.5632562547922134,0.5666159200668335,0.548371080160141,
1984-06-29,,,0.5470530390739441,0.5607291102409363,0.5675673007965087,0.5634049266576767,0.5666753888130188,0.548915160894394,
1984-07-02,,,0.5648913979530334,0.5571614265441894,0.5687565624713897,0.5641481906175614,0.5670916247367859,0.5496669459342957,
1984-07-03,,,0.5619186758995056,0.5565668821334839,0.5675673186779022,0.5645941853523254,0.5667943167686462,0.5502423858642578,
1984-07-04,,,0.5619186758995056,0.5589453935623169,0.5657833933830261,0.5650401800870896,0.5658429312705994,0.55081782579422,
1984-07-05,,,0.5589451789855957,0.5589453935623169,0.5634049296379089,0.5642968833446502,0.5647131407260895,0.5513928532600403,
1984-07-06,,,0.5619186758995056,0.5619185209274292,0.5613238155841828,0.5632563263177872,0.5637022912502289,0.5519976156949997,
1984-07-09,,,0.5708379745483398,0.5631078362464905,0.5601346313953399,0.5637022912502289,0.563167130947113,0.5526915711164474,
1984-07-10,,,0.5797579288482666,0.5666756868362427,0.5616212844848633,0.5644456177949906,0.5629292964935303,0.5533867526054382,
1984-07-11,,,0.5589451789855957,0.5660809874534607,0.5625131905078888,0.5644456177949906,0.562334668636322,0.5536685353517532,
1984-07-12,,,0.544079601764679,0.5631078720092774,0.5610266327857971,0.5639996588230133,0.5607886445522309,0.5535377514362335,
1984-07-13,,,0.5381337404251099,0.5583508849143982,0.5601347029209137,0.5638510018587113,0.5595399439334869,0.5534354764223098,
1984-07-16,,,0.5470530390739441,0.5535938978195191,0.5583508670330047,0.5635537147521973,0.5584696292877197,0.553539690375328,
1984-07-17,,,0.5559723973274231,0.5488367915153504,0.5577562391757965,0.5626617789268493,0.557815545797348,0.553733097910881,
1984-07-18,,,0.5559723973274231,0.5482422351837158,0.5571616113185882,0.5614725023508071,0.55722092628479,0.55383853495121,
1984-07-19,,,0.548617422580719,0.5491497993469239,0.5561288356781006,0.5597668826580048,0.556538678407669,0.5539583927392959,
1984-07-20,,,0.5456029772758484,0.5506436467170716,0.5544972658157349,0.5579105406999588,0.5559150564670563,0.5540187805891037,
1984-07-23,,,0.5365594029426575,0.5485449194908142,0.5510694086551666,0.5556020200252533,0.5552294850349426,0.5540473854541779,
1984-07-24,,,0.518473207950592,0.541045081615448,0.5449409365653992,0.5532811105251312,0.5543011212348938,0.5537778306007385,
1984-07-25,,,0.533545196056366,0.5365596413612366,0.5424009382724762,0.5524570643901825,0.5536741971969604,0.5536296701431275,
1984-07-26,,,0.5546459555625916,0.5377653479576111,0.5434575736522674,0.5522421032190323,0.5536476683616638,0.5536045497655868,
1984-07-27,,,0.5214874148368835,0.5329422354698181,0.5417929410934448,0.5509638220071793,0.552957968711853,0.5533358114957809,
1984-07-30,,,0.4973727464675903,0.5251049041748047,0.5368249118328094,0.5475878894329071,0.5517859756946564,0.5529138970375062,
1984-07-31,,,0.5094302296638489,0.523296308517456,0.532170695066452,0.5449634671211243,0.5509146046638489,0.5526418828964234,
1984-08-01,,,0.5094302296638489,0.5184733152389527,0.5275164783000946,0.5423390448093415,0.5502810716629029,0.5523405432701111,
1984-08-02,,,0.5245019793510437,0.5124445199966431,0.5251049339771271,0.5406168848276138,0.5503057527542115,0.5520433020591736,
1984-08-03,,,0.542588472366333,0.516664731502533,0.5248034834861756,0.5396503746509552,0.5504543113708497,0.5520148998498917,
1984-08-06,,,0.542588472366333,0.5257078766822815,0.5254063904285431,0.5382378995418549,0.5506028699874878,0.5519571721553802,
1984-08-07,,,0.542588472366333,0.5323395252227783,0.5278179168701171,0.5363794267177582,0.550870361328125,0.5519287699460983,
1984-08-08,,,0.5275164842605591,0.5359567761421203,0.5272150456905365,0.5348079919815063,0.5509553325176239,0.5517496478557586,
1984-08-09,,,0.542588472366333,0.5395740747451783,0.5260092973709106,0.534733435511589,0.5514012026786804,0.5518092161417008,
1984-08-10,,,0.5305308103561401,0.5371625423431396,0.5269136369228363,0.5343532890081406,0.5511302268505096,0.5517775350809098,
1984-08-13,,,0.5214874148368835,0.5329423308372497,0.5293251037597656,0.5330750077962876,0.5505594527721405,0.5517433911561966,
1984-08-14,,,0.5305308103561401,0.5305307984352112,0.5314351618289948,0.5318029284477234,0.5501100933551788,0.551741030216217,
1984-08-15,,,0.5305308103561401,0.5311336636543273,0.5335452198982239,0.5305308490991593,0.5496607339382171,0.5515920513868332,
1984-08-16,,,0.533545196056366,0.529325008392334,0.5344495415687561,0.5297772377729416,0.5488554155826568,0.5514732164144516,
1984-08-17,,,0.533545196056366,0.5299278855323791,0.5335452139377594,0.5291743487119674,0.5478717231750488,0.5515009993314743,
1984-08-20,,,0.5546459555625916,0.5365595936775207,0.5347509622573853,0.5300786763429641,0.5477262687683105,0.5517984408140183,
1984-08-21,,,0.5546459555625916,0.541382622718811,0.5359567105770111,0.5318873137235641,0.5475213599205017,0.552183853983879,
1984-08-22,,,0.5667033195495605,0.5486171245574951,0.5398753941059112,0.5335452198982239,0.547676522731781,0.5527191632986068,
1984-08-23,,,0.5787612199783325,0.5576603293418885,0.5434926688671112,0.5347509831190109,0.5481917715072632,0.5533750516176223,
1984-08-24,,,0.5787612199783325,0.5667035341262817,0.5483157098293304,0.5376146733760834,0.5489448583126069,0.5540309399366379,0.5381195974349976
1984-08-27,,,0.5667033195495605,0.5691150069236756,0.5528373003005982,0.5410812020301818,0.5492189490795135,0.5545955753326416,0.5382065084576607
1984-08-28,,,0.5636889338493347,0.5709236025810241,0.5561531126499176,0.5437941372394561,0.5490165054798126,0.5551007407903671,0.5382638907432556
1984-08-29,,,0.5606744289398193,0.5697178244590759,0.5591674745082855,0.5463563472032547,0.5486348354816437,0.5555464386940002,0.53832065731287
1984-08-30,,,0.5576605796813965,0.5654976963996887,0.5615790128707886,0.5480142772197724,0.5481334507465363,0.5559033524990081,0.5383623546361923
1984-08-31,44.92015247328951,A,0.5667033195495605,0.5630861163139343,0.564894825220108,0.5492200195789337,0.5478129208087921,0.5563800162076951,0.5384492656588554
1984-09-03,44.89551690933967,A,0.5667033195495605,0.5630861163139343,0.566100561618805,0.5504257619380951,0.547492390871048,0.5566807329654694,0.5385939991474151
1984-09-04,44.89543899120495,A,0.5787612199783325,0.5661005735397339,0.568512088060379,0.5522343993186951,0.5477697873115539,0.5569847327470779,0.5387411996722221
1984-09-05,44.92562976377145,A,0.5968472361564636,0.5733351349830628,0.5715264797210693,0.5557009369134903,0.5487062096595764,0.5575124090909958,0.5389932835102081
1984-09-06,44.96518824387871,A,0.5998616814613342,0.5817753553390503,0.5736365258693695,0.5585645973682404,0.5495245397090912,0.5580702298879623,0.5392893528938294
1984-09-07,44.99958730359386,A,0.5998616814613342,0.5884070277214051,0.5757465720176697,0.5620311409235,0.5505807125568389,0.5586280506849289,0.5396432441473007
1984-09-10,45.03411644680821,A,0.5968472361564636,0.5944358110427856,0.5787609636783599,0.5657991319894791,0.5512198293209076,0.5591557270288467,0.5399965193867683
1984-09-11,45.04617901054922,A,0.5968472361564636,0.5980530142784118,0.5820767939090729,0.5691149532794952,0.5519184005260468,0.5593563586473465,0.5402919724583626
1984-09-12,45.03470720374889,A,0.6028760075569153,0.5992587685585022,0.5862969517707824,0.572732213139534,0.552737547159195,0.5592902392148972,0.5406898462772369
1984-09-13,45.02408500578715,A,0.6028760075569153,0.5998616337776184,0.5908184945583344,0.5761987537145614,0.5536161637306214,0.5591646522283554,0.5410877200961113
1984-09-14,45.00445516076982,A,0.5968472361564636,0.5992587447166443,0.5938328862190246,0.5793638557195664,0.5543147349357604,0.5590085130929947,0.5415132734179496
1984-09-17,44.981539734521334,A,0.5938327312469482,0.5986558437347412,0.5965458273887634,0.5813231945037842,0.5547746300697327,0.5589708805084228,0.5419671234488487
1984-09-18,44.958184293731506,A,0.5878044962882996,0.5968472957611084,0.5974501550197602,0.5829811215400695,0.5549355614185333,0.5589324289560318,0.5424341981112957
1984-09-19,44.92557127942512,A,0.5817755460739136,0.592627203464508,0.5959429860115051,0.5837347328662872,0.5553921687602997,0.5588634186983108,0.5428855860233307
1984-09-20,44.880069712152356,A,0.572732150554657,0.5865984320640564,0.5932300329208374,0.5834332793951035,0.5559652197360992,0.5583769321441651,0.5432339331507683
1984-09-21,44.843870539904024,P,0.5697178840637207,0.5811725616455078,0.590215653181076,0.5829811125993729,0.5565969026088715,0.5580684232711792,0.5435672089457512
1984-09-24,44.81711555168752,P,0.572732150554657,0.5769524455070496,0.5878041446208954,0.5832825541496277,0.5571104848384857,0.5577900570631027,0.5438721868395805
1984-09-25,44.808281911265745,P,0.5787612199783325,0.5751437902450561,0.5859955430030823,0.5840361684560775,0.5575662612915039,0.557690903544426,0.5442362222075462
1984-09-26,44.80836545118358,P,0.5757467150688171,0.5739380240440368,0.5832826137542725,0.5847897827625275,0.5579617476463318,0.557591336965561,0.5445851850509643
1984-09-27,44.82095637209633,P,0.5697178840637207,0.5733351707458496,0.579966801404953,0.5853926479816437,0.5583837568759918,0.5574612176418304,0.544904003739357
1984-09-28,44.83360820401948,P,0.5697178840637207,0.5733351707458496,0.5772538661956788,0.5855433762073516,0.5588660550117492,0.5573905557394028,0.5452228224277497
1984-10-01,44.84306861881857,P,0.5697178840637207,0.5727323174476624,0.574842381477356,0.5856941044330597,0.5595292246341705,0.5573793548345566,0.5455416411161422
1984-10-02,44.84723581846685,P,0.572732150554657,0.5715265035629272,0.5733351469039917,0.5853926509618759,0.5606144034862518,0.5574577623605728,0.5458755311369896
1984-10-03,44.87221393139915,A,0.5938327312469482,0.5751437067985534,0.5745408654212951,0.5852419257164001,0.5618201541900635,0.557747175693512,0.5463293811678887
1984-10-04,44.90939381090572,P,0.6028760075569153,0.5817753314971924,0.577555251121521,0.5853926420211792,0.56278475522995,0.5582162117958069,0.5468429037928582
1984-10-05,44.97212468402148,A,0.6239768266677856,0.5926271200180053,0.5829811453819275,0.5865983992815018,0.564834543466568,0.5588962560892106,0.5474763861298562
1984-10-08,45.02730403439051,A,0.6149334907531738,0.601670241355896,0.5872012794017791,0.5875027120113373,0.5671857583522797,0.559485867023468,0.548064651787281
1984-10-09,45.05635754644076,A,0.5968472361564636,0.6064932584762573,0.5890098810195923,0.5875027120113373,0.568934098482132,0.5599243515729904,0.5485624861717224
1984-10-10,45.06506542156024,A,0.6028760075569153,0.6083019137382507,0.5917228102684021,0.5875027120113373,0.5708030140399933,0.560542042851448,0.5490037286281586
1984-10-11,45.05667060155674,A,0.5998616814613342,0.6076990485191345,0.5947371900081635,0.5873519957065583,0.5723102080821991,0.5613079804182053,0.5493576198816299
